ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_N_Los
-137.4327767113664,790185.5252702183,692827.2086281005,63112.75362454336,16128.664124317957,6181.7458835525085,29659.63740913752,33105.82300144922,2355.2277420859023,3108.2569513899875,3032.450161170051,0.0195809175623308
-304.50413570549773,814009.559185699,574720.851497117,138392.2784973276,15663.631900456394,14956.89554419219,27010.048005413064,42993.73435712959,4998.365216399846,2654.3701828423955,2707.9578295733872,0.0313644328280639
-340.3261858867881,786813.4022168438,664441.0086974966,50000.006974838085,16060.28171400502,7322.99994054055,29765.673460023925,23839.490365168276,1675.0869842717348,2949.648573731153,2846.5815472336003,0.0280202258784533
-340.4010174750093,815921.6476102525,608886.759759002,71925.58454864903,15714.459679302165,11147.70201873062,29316.80068374144,34741.365246776746,2557.761983333277,2876.130724341815,2804.2047833231727,0.0237771725519092
-259.0796988523508,796607.0648221001,611061.454281091,72838.06791603626,16087.427951985,11662.576652020784,28507.39844998294,33368.546308318335,2674.8198155480923,2868.839744949018,2786.943310193617,0.0336992215608333
-452.85739653871656,822996.1984747562,614283.3488886605,58872.36283734999,15508.038444613812,11988.205959649746,30307.42743089622,40282.77477481719,2017.680578193666,2964.2261297911737,2728.9566367616435,0.0228392458445059
-291.1578531911835,792803.3072932581,567223.2249798265,54878.04570513176,16120.796709060342,14664.630481623006,28743.096666669717,59544.37579973255,1740.7250273796783,2741.65801815177,2747.13971331465,0.0246166680364173
-262.3592047290117,732296.9266407142,597556.5685599969,71104.18004721336,17190.190621922167,8824.264544038626,27243.222749655528,64662.313555693545,2401.128581243994,2815.8222933143325,2702.4067940872383,0.0260473538545733
-490.68841598527,739897.4126353059,657395.9499698041,60588.48437962264,16860.224198897104,5094.7847047086125,28818.87692247877,32134.83061486464,1955.2625482833248,3055.9683594095686,2897.61744747633,0.0219042406184642
-329.50151415249724,807972.8717520451,631077.3540665028,50001.85752515013,15865.277348073574,10785.87334601059,30355.867754035884,21880.292667547525,1604.3308045205997,2853.325199592006,2813.445185605123,0.0179042037715206
-299.9651420001117,777228.990878129,584069.725318667,78527.23282663112,16465.97941184557,11617.1770078969,28500.515972391204,35218.112344711546,2681.903389341593,2851.90128455341,2753.6388420555627,0.0339172735580854
-385.486596842184,795325.712777702,688473.5880175947,71628.68150510565,16115.098409658414,6181.207859284729,28910.023930373303,36769.04036731405,2446.8029224057377,3202.6628789902147,2965.9547071509887,0.0282014856604594
-456.03778611425633,770669.8816242145,661673.543934485,50000.0000003162,16589.708389112686,6617.148468507662,28842.92449594993,34023.78497812787,1559.649960527206,3032.5186406540124,2938.956445738108,0.0201755465516304
-305.3305711620232,794620.7014858365,702486.9844980681,64015.07488501031,16079.840360297643,4854.07630281652,28957.295908750548,37668.63321635669,2108.588976713788,3084.9015416785564,2943.984826419688,0.0275325700882378
-299.6191932886109,789310.3336109404,725199.3964140554,54044.58067183249,16229.638088918786,3705.457104050916,29338.529766757478,25142.10296965409,1692.075696969133,3240.0467024085647,2974.8948825211,0.0228683462740838
-356.5983225716885,785221.7795381692,620201.1339758884,92384.46179513834,16233.594260015858,10134.173401489124,27062.660800976395,121981.25208866564,3110.7962891520947,3030.01713821896,2756.301662143342,0.0280402773548125
-269.4315507078176,805416.288822934,708220.0495069792,70669.59761280175,15940.46052738648,5465.334784297373,28833.281745804237,35313.91182581088,2365.0083965984622,3124.513495482046,3012.80568006322,0.0220103734854078
-240.12382116074903,791904.105378323,596609.8209610959,66740.97838921094,16035.392838814088,12734.880360096067,28880.155270546617,44757.38132519918,2243.538348463722,2818.5549993950663,2832.039727635726,0.0213137721755111
-410.4698235034618,767666.6344117902,574810.9899117647,60254.22109673966,16377.953311785195,12241.065623573086,29495.70991909181,36591.49899219553,2117.7352738017075,2718.737288991771,2723.4093360310726,0.0105355115482701
-185.29664889325431,819299.9769869866,654949.8192373053,68181.929982827,15616.609013618632,9542.255479496516,29688.573204642074,39671.61961036497,2152.3066795382183,3002.827909378722,2842.944846241208,0.0224265050402436
-371.9891670851621,767810.1818760263,690570.339394879,74462.64605960036,16699.927983611422,4382.581707626797,27567.17964356181,48832.9372728509,2606.524324814174,2964.0537782031147,2863.1384366149946,0.0344899012256655
-260.9214361851121,801098.366522096,669696.2691073136,50000.14938846664,16052.792223583872,7703.057538581141,29805.834004870463,33890.306003112724,1549.5138834740571,2979.02979925575,2887.377277995231,0.0240047233842286
-238.0929512033448,786417.8087110446,622202.0533477693,95020.58827308772,16142.523453030051,10215.11992482534,27177.371262233508,45107.17959199655,3439.5603008711973,2901.895081816212,2885.998941065153,0.0232708095801764
-298.6727954749142,776245.3429853937,610826.6257169927,55507.78962266951,16556.29025078671,9938.545111065614,29385.61386309434,29194.70691623697,1772.9264166642224,2923.604006316399,2842.0017001672904,0.0216740223893064
-287.5188164323984,754751.1519312096,667745.506783587,78898.95064702527,16786.741319298344,5413.189668444444,26553.10043770859,34263.33396041052,2869.287787088125,2931.1615806840755,2868.6008855390514,0.0248982710220842
-278.51200418705827,747639.8542451059,598776.0842904077,50000.01275345193,16934.590130667435,8719.182682894045,28480.48013872805,27447.01244724813,1703.9479853915896,2866.2817702516318,2732.829954188751,0.0264550963699012
-280.6596161914514,776946.6492781513,647415.8632646238,65288.53847737904,16369.436479849755,7811.921693254755,28786.2904286268,58153.16131744985,2236.3582909539064,3015.389629537058,2830.078201445994,0.0126838109569305
-212.8908195658826,765519.3967531275,673224.748051092,62178.92942455557,16563.542010215075,5473.727287817868,28100.00601193592,41900.75059137053,2190.785837379336,3120.163730072044,2904.618085962852,0.0283543630705206
-261.73214707056246,781556.1475556128,693583.6240504958,65864.22274109778,16492.670917587224,5438.852890260589,28244.05384631085,37325.61073561391,2218.814141829168,3015.074412266956,2997.1325968935816,0.031259435631252
-288.29111367726,777678.496976363,686296.6608372759,50000.00000003953,16387.612013194368,5381.422864327525,29510.868990741328,23968.13158652765,1576.6180855185903,2934.2619647068486,2945.84787247752,0.0271216405975556
-359.049426003864,793585.3328026035,610531.4595525422,51206.21997773768,15914.32537832524,10819.943389161224,30378.939857902093,33298.86926918028,1709.0544536878342,2942.1181907049795,2751.8888482531333,0.0252302813762672
-434.9435199899863,793009.4435091446,615019.9861929521,66043.86014803572,16160.80414430434,10808.832707853073,29613.426965271443,20965.98775096603,2154.691423353744,2812.4637209764974,2754.5053567286814,0.0237787767228414
-317.6758371882895,801432.8570065296,607672.3314519427,58638.38487890304,16047.082342584135,12260.881405200227,28913.42357548528,44324.84609000109,1896.2754837401176,2924.67552309242,2765.0581545016503,0.0245754512918352
-272.09243405372126,800532.2596717862,610071.2160435425,61242.823305539925,16086.57261758051,13030.862454879189,28648.602929161087,105136.01253330738,2086.535365548364,2839.704053518688,2841.535205640777,0.0218345522478146
-252.7136880158747,799106.3206105676,574808.8316984939,60464.99151461691,15986.038210024564,14396.838169153005,28876.384175843847,69647.69036588732,2084.2202766001737,2878.813841080545,2652.25369108556,0.0324658019081131
-277.8352498605501,781716.8433882063,698242.1559889696,58735.13355149698,16213.265343635994,5267.414003336278,29758.926140737414,37277.8754529001,2157.6308905875426,3020.204201417535,2884.002191923132,0.0249982953407089
-183.6302113564525,798227.846548008,598625.0979698254,60006.3040759047,15934.21615896137,13553.10786996146,30094.21470327828,32963.50554654554,2049.1826074119,2824.068700588429,2795.494853809547,0.0249496439989134
-269.8902300609348,782027.382830931,681080.7426271135,68176.78643826542,16396.832841553904,5931.437139247089,28249.36901366376,61852.82748733846,2113.8323146084576,3102.833643418988,2999.0444136522606,0.0239092656913579
-434.3730016012038,769171.81716169,678563.569385856,61062.1056767556,16567.536527756278,5167.760584041221,28135.543547860027,40322.82842753859,1886.4621387473687,3011.092551546638,2868.552696551844,0.0208789077991968
-570.5122964389866,815659.1375983887,643228.5119670455,50000.32410664606,15553.298664031096,10432.0831358903,31242.84429222448,20629.617243609067,1573.5725310142595,3103.645683911032,2926.01035297298,0.0224484036211147
-264.4087499258064,780448.1162511066,590776.3051397416,50000.02587567134,16423.72017385451,11598.274084176675,29839.08450674387,21242.084946561485,1664.0977638154031,2807.42183829732,2763.762971174173,0.0192260904833921
-339.262526468191,780059.4008447814,680277.977684979,58910.06839231637,16259.49524332879,6038.200510859178,29766.66522088612,31245.626664651467,1927.5196501290309,3022.268280007578,2981.032915730633,0.0244782803001892
-380.1821745432072,801310.5933389519,686336.122193546,68078.88567622591,15809.093202167966,6742.528375795852,29305.60864164077,41290.072929430535,2258.8252298812954,3199.1446491386764,2900.6502732463982,0.0212307820280247
-526.0175957180511,819985.1417598766,603357.7845408019,59259.29749229641,15686.418110226552,12767.30010631019,29782.69008660688,25139.35790915428,1908.1369378247557,2770.378321041453,2739.1395677064934,0.0314500805394759
-239.7256239375047,780402.0716272609,625256.8427024808,64124.01818811212,16371.062919342636,9262.296713057867,28848.155381872297,38219.63747953171,2020.3740478337947,3006.7999005187444,2860.971031128377,0.0258259090526763
-359.7135824931304,761441.9302164329,627838.7308739335,99431.28093312414,16760.94411013613,8304.682083363634,26151.61417697817,63318.82123369186,3587.48937453505,2897.077441614424,2798.1640655171914,0.032648698741833
-306.52478840433537,770607.2822891888,676409.2597788692,59485.25651342465,16456.2226847505,5328.383176014491,28860.322343883818,30138.436500113647,2117.709467070145,3076.3427568534157,2937.1634832235545,0.0197843338251999
-294.5156135476026,766743.2844399239,603839.3804270964,57146.25170744796,16698.81623968101,10119.35072700464,29173.629051981155,35008.60054033381,1750.7044595917298,2880.2754714720086,2765.9476536702387,0.0221212795631284
-322.53416335169646,751918.141228322,687219.9387778438,79557.63012241156,16851.93156339701,3952.30853226663,27718.77404161497,26360.63646098184,2678.092664322567,2968.821341707512,2999.2852450964365,0.0260210473857177
-256.9834429658773,766005.7502717847,705871.4160403762,87398.83823264934,16441.994175241627,3591.278076410615,27138.572869221192,51652.58225406786,3097.672990300961,3263.3573483021232,2969.315260246127,0.0335639776847423
-387.0074516672621,774538.6535098181,680340.4562771145,59351.1200117267,16405.217608256902,5164.815809237186,28480.18004267768,34510.59782576653,2055.387819763268,2987.665359250822,2946.829299977364,0.023230066528227
-381.2062427962617,816190.8609869651,651440.3109405148,95113.86405579222,16013.232530774769,9050.56946899468,27231.06945794092,56127.264932934326,3401.610198994135,2911.191652218575,2852.87085793008,0.0242693091480579
-490.835407870158,784402.0498729636,705998.5389428798,65423.93567636275,16236.354504782075,4865.323346177825,29194.61468961125,33468.16562572875,2099.568459122647,3122.404854400489,3002.9565209292723,0.0228297882915185
-195.3777262811854,806211.9323408772,662262.8468888964,51375.99205518772,15804.62463615954,8288.94291866012,30805.25794529569,23736.42422921697,1495.9222810113042,3013.63912727551,2916.833033100717,0.0232789186442913
-321.8825672826512,789473.1799538168,676674.1292829756,59039.65518489399,16194.939288997752,6642.444145716019,28979.119282636788,88486.16931454415,1859.66922964392,3010.936718204716,3008.6667724523936,0.0306815141389915
-311.5229957371005,758000.1801245416,569774.7611884999,87997.36670008514,16693.731802460894,12267.27809068799,27583.9490091754,46469.008864447664,3096.198453183355,2713.437717945797,2672.371894686638,0.0232721636684634
-262.3638245940139,805903.9045597941,647327.2191100712,84739.65204200037,15907.646369556456,9525.133391682262,27871.0131714339,41804.2315210548,3012.9112561142383,2993.56185272795,2743.8318938225502,0.0223673702527681
-466.8888355066568,815296.4555126496,704220.6520514248,67925.19302057251,15745.451750039096,6085.149700634511,30464.558238532245,38729.37069190286,2367.3144045106037,3138.022123970265,2938.48508074865,0.0285390960664385
-359.50196176386214,773468.580064988,684408.9990236189,62668.623766886696,16357.2163254409,5312.579466148631,28464.033905518925,52309.02110918469,2215.4544952488977,2923.362207337352,2966.7367656452907,0.0165880030151526
-324.85462808348666,843465.8539982123,618212.9315397936,69257.48085830346,15290.443235919563,13071.413369678115,30006.865535325716,35636.912395739535,2478.538582988568,2844.283751461105,2774.654299873704,0.0201837592821043
-546.7306972803025,787785.8810156415,659232.1917367467,50000.18597918133,16273.38056203112,7676.629033373909,28715.40067843736,32591.15199396772,1691.7853891975642,2959.948454127698,2848.5465803972816,0.0283189487355338
-331.4685496989296,788785.6879805468,615883.9251765072,67408.64445019401,16280.328566368107,10647.008926899747,29157.4587774146,27277.149974830587,2137.0114505639517,2802.5604891325643,2773.267611148034,0.0316094807659146
-246.61553640680165,780113.8601797004,608619.7986005459,91920.59806287114,16319.496421214611,10663.919542575544,28095.82348050166,38667.08032171039,3408.260949142447,2856.3392130990896,2793.7194413535176,0.019667828461357
-472.1952508539185,844451.1312686441,627284.1682750746,58575.53905064805,15132.100395355616,12198.33569389771,30914.839984768096,41935.98494460859,1916.6931224968,2859.8411841973684,2790.511348001554,0.023897949366475
-261.0819175720057,742046.6088275915,651840.2542156809,50000.0000386308,17261.48591617776,5686.219757570542,27823.083320817568,24378.234261850488,1632.2314606331374,3001.2657782445235,2892.559994833421,0.0273728932816687
-264.79556050933456,766038.0527192572,604526.3318620871,50000.00000001839,16460.411959822337,9868.087811112677,30122.771597335337,27154.17386085804,1526.746517970749,2842.023519340503,2812.045383849329,0.0219221974632185
-238.63463460683465,790514.3610670457,626730.2531682729,66721.69346393549,16122.12353572028,9657.138440692575,29121.861407437675,38775.232085108,2190.847510079634,2882.758831882159,2841.8104337772747,0.0144823274960011
-434.4154468279105,750212.0996155471,637327.4000753604,50000.000000001695,16781.481092455433,6605.412711800494,29251.26997720021,27975.16212507957,1632.566164041097,3023.8347198432084,2798.9190124315505,0.0238582835699773
-315.1416876707327,787285.345401117,700531.8300608769,60853.38252588946,16142.48167433484,5261.32453828532,29039.2750695852,38713.19804848291,2060.638333127641,3098.9984568134646,2961.5405619057487,0.0225399084914983
-518.9110721010456,772910.7568122438,618411.5416754369,64097.93698762825,16458.822941212668,9257.786695102755,28469.711563882804,37547.448561486,2035.045282567424,2879.403376381115,2791.08360786515,0.0194003079394054
-345.0012142015547,788901.4995021282,611869.4828351246,74066.7815163799,16167.176607175224,10200.349120275434,29129.029684214114,27492.37899068308,2577.250794152936,2988.367198043351,2755.7318809904714,0.0119857028653609
-370.5608958780772,779349.286499017,700109.2862375202,55222.7778639034,16196.13747873498,4989.601120005032,29988.87485035805,29539.026138526548,1834.124709356044,3067.4734519010426,2899.3260404609173,0.0285937398226003
-396.9064208839025,793790.0007753897,634750.0218765318,75368.04710135428,15951.064959044934,9336.164362225269,28977.15625103931,53208.77194130558,2667.5269162379404,2836.8892565339797,2811.517068847836,0.0198385589729271
-395.030560595198,787208.6073983177,589367.6301633999,74972.77781680675,16167.37284495167,12323.341903763125,27984.55659347962,58512.67257611903,2515.7401992392024,2846.6247680731794,2745.227167364608,0.0376197034038482
-381.8959300878259,771416.5715348832,591828.0559545301,81229.62009922645,16562.42664284122,11881.079444519355,27286.815891607093,32157.42684317754,2717.286150494037,2862.536710413168,2711.576903269892,0.0203122585637251
-307.8601678099767,813541.8026549973,636994.2891946468,62690.72300614962,15672.35970968853,10667.3480375402,29694.159068055786,33494.04337704967,2100.481156557993,2994.938123434581,2865.79053473945,0.0255554927230034
-171.48712796461967,836277.4177501615,668172.4788960465,69692.87045462147,15249.450804468212,9133.481483524642,28987.417073635457,106371.19579685957,2384.9931153167527,3016.403720921169,2900.36209939039,0.0241459048762512
-486.7491902228268,818292.9492359131,576021.001230523,74514.79542123059,15699.67865414511,14564.123591545638,29277.99688146351,36544.72600462414,2397.4559480060066,2886.4506538755013,2619.930364145982,0.0183131587034937
-490.6528098831834,782679.4031436798,653242.1814616855,50000.05123545007,16318.462067585182,7429.030599532305,29625.101352833382,22963.037759382925,1500.6038593835303,2903.4954629511094,2817.512393639665,0.0245354834057569
-206.10290530950056,773116.0503323936,659759.4534996852,77315.19704996372,16530.78684250064,7433.1387181280925,27872.658291312902,36966.46485413962,2601.849015517729,2978.536572028524,2911.2022991956014,0.0211524631940617
-222.13682859923327,786135.9096023781,707466.3314902794,70474.07974608078,16432.775407517845,4520.543091337213,28189.86026842896,33443.683127588345,2346.2575515906333,3161.7239464661952,3050.4706655204623,0.0282264844133833
-175.69165157990167,832667.3852745129,659888.6110773099,67497.0787517607,15583.133095449168,10744.943998767603,30053.44847676353,25871.003294525195,2259.474748777554,2944.257980788483,2843.7849837503877,0.0248531707063881
-258.19309997348296,806146.4771549687,564829.3670852156,70523.04757136614,15914.919340379422,16189.066128232713,29664.05007543204,35312.34384240775,2330.8268047259085,2676.7109983923688,2707.319099623262,0.0270103400080359
-247.96561662232847,793279.528883343,587372.3952473413,80353.14627096061,16048.01880076181,11994.848804513058,28610.05941968148,45380.77590912361,2766.908753773448,2721.0923514302817,2794.7313457107844,0.0227753166121063
-346.93061054025907,802336.1064127841,632380.8004171721,75816.12651700148,15719.906445830768,9804.772795783294,28957.297244504585,28906.636457720397,2499.1013120273465,2999.017131151459,2878.522303767917,0.0254730496632235
-255.46125685774328,795766.4597132994,627063.3460209159,58606.57863155097,16142.895323057375,9953.341275266052,29840.78524612974,28744.401595680167,1957.0157385770613,2876.8292110465136,2816.332266396416,0.0233448069007889
-340.98240307061576,811525.1430357978,640564.5060510928,52621.96514816698,15834.258680566149,9863.098046571617,30270.9592436296,34520.883126493594,1481.851798921184,2963.9496338913023,2800.4735270446317,0.0353256492369418
-370.79653125844135,787783.8816501761,589494.1177826637,51823.95626885291,16165.955778476397,11765.493935717794,30498.52550895772,20819.09575161854,1604.5037942205715,2796.8479048028958,2712.007698987196,0.0234709789040699
-343.5714591033045,790031.7993076729,630087.9799340866,55850.43391862046,16103.351166762985,9664.38590971961,29111.572619819028,32921.110925534515,1809.203840139524,2934.5432752498477,2830.33351314845,0.0188360090761846
-202.6293809292723,795073.9103199323,638414.8320227498,65523.287535304335,16242.102234166889,9868.891717702669,29143.73706626537,31814.20649349769,2137.7733078064075,3025.276661188044,2747.350684784377,0.0276738162207512
-331.13099242277895,810052.6632951776,629566.1801303847,63361.35148321756,15833.604862633689,10508.924672205709,29759.662675805845,49470.986225516615,2065.6857123393443,2832.329594560609,2881.736314714413,0.0286758328151899
-355.58562246811016,785351.6384896117,670024.9510560201,50000.00000000081,16198.45311782996,6690.4040057836255,30759.933316117826,30482.9056842707,1526.0309863480866,2880.7168189528265,2953.367907387376,0.0191107965311767
-229.45252779776297,820601.4955795615,670186.3863382562,60290.01577663445,15614.869912333766,8937.935749274558,30837.52200526469,23919.23223024704,1911.455320235099,3115.411064350431,2886.2235025977907,0.0211601596507903
-204.1857543468733,784301.8494607708,659529.5135889548,85735.27492267123,16084.310046095508,7448.766464944558,27957.03171154502,43344.08269663177,2859.809974814995,3044.15792957912,2881.753303263621,0.0284363178274628
-259.5850104911842,763681.410005841,683865.5621424248,59985.15086962428,16425.542480572218,4666.542640640812,29497.84987385796,29328.3606970398,1959.8319525464915,3041.3588064969,2889.226714794956,0.0189247237154003
-363.6072815826077,801634.8719803874,619296.0634066607,87664.02299222253,16054.8793819127,10473.331936093751,28545.164013963597,35292.785410814584,3054.9685166849727,2819.245919109376,2794.8792604917694,0.0229190048444827
-316.7532796721743,785240.7500865817,615807.9945379702,65919.38272510302,16160.231312788814,10415.189198401797,28974.178858127238,30482.891818216853,2308.131461034512,2905.306688210235,2732.3317153135367,0.0295327545854315
-226.2421337730064,762956.3158515403,661800.5186417118,62867.362762593766,16564.92454378051,6065.084332935737,28368.322288276984,60086.77770853574,2159.6562762139265,2909.315430409497,2893.7391641462905,0.0236478360648419
-333.2894164649148,785047.6465913425,634373.2534695031,51789.09039571829,16190.046106966289,9346.54177571459,29487.47868119741,21070.324879245665,1850.885477877251,2933.983971489506,2829.553473165125,0.0330270830570647
-466.8474085237343,749164.8575011923,622378.9546822406,92481.44721893284,16761.50520187076,8097.840353013147,26085.399704157797,39353.28435792479,3301.047230419193,2889.0932618415745,2864.073593751312,0.0250582879211374
-418.6444226364874,808905.9284142521,694338.2542218295,59968.39805069655,15952.139805486027,6195.1470802450585,29736.547711603853,30259.0876849519,1903.5945038727373,3212.064791606907,2913.336859808573,0.0229861391502129
-428.6488339445251,790423.3709993423,692127.0920529283,64988.27974558638,16080.304902298252,5966.93826192425,29906.915558404973,35977.74862571507,2242.8893219548227,3134.201525730713,3017.192674842443,0.0288054694363705
-411.4188729829441,782211.2196368604,680619.5299878997,55718.7129368112,16414.003007444702,5994.890020986269,29104.306960746013,48468.417438476754,1880.1237802689463,3030.205573842378,2903.82736678078,0.0244628793110151
-372.1239243740658,794786.2602608504,672132.6378587583,70149.92549489047,16171.83093016546,6599.6689427281735,28886.919753801136,40928.01498111639,2724.748447214039,3085.873667821189,2895.294918384432,0.01910127403547
-416.4582474732113,767610.8845404531,632585.6670293525,50000.14058922563,16649.565689891588,7808.919742935182,29922.011819489264,33437.0892435214,1795.6224416400166,2924.246625888184,2802.9812190386533,0.0250218346036
-325.6758651002417,800135.1851985896,657952.1232866456,50000.007956679954,15995.655955332097,8282.232234204055,30187.926657319866,26985.9084009018,1450.7850833111297,3028.468933866257,2909.167270322822,0.0302337111205038
-268.1623477442182,781809.5520459213,655645.9524188354,96872.18410796262,16450.03643781712,7655.795604966789,27023.64974109013,39881.28674053519,3556.6582555436253,2915.775131247324,2849.831135020414,0.0277365120717484
-328.1343990866602,758453.1969260533,673841.9047327427,56044.5047274689,16726.4723593268,5089.947892648289,28599.13312051878,26540.854642372527,2029.8708405936663,2977.668560969793,2916.538384897709,0.0272286674941432
-258.4544654597661,777318.6437471822,635134.7703427634,75418.98871129843,16395.870229221837,8203.340281902543,27801.62433305246,41015.48547574152,2705.6007429277524,2843.5575851664235,2783.12812064132,0.0232013788584798
-294.95104397590904,775143.1111302698,588775.2890827736,67272.25949609578,16556.971990964044,11575.254359166063,28936.813980561677,48588.319853641406,2243.279096313478,2821.273881302824,2729.595751877745,0.0242787723997176
-424.39961529060565,822207.6584554188,614146.824581418,58537.723215866456,15720.094504660672,12371.555790557928,30334.34318193572,44818.36803619739,1963.3652774617196,2824.448532867824,2847.1624029968903,0.0289019119382577
-362.00322948054793,795705.4377473593,637949.1086460797,65080.061683618296,15850.71836082692,10366.10079835232,29781.09395893917,28240.967617814516,2186.846229699875,2895.667881663838,2797.638762782381,0.0242793951750231
-387.1367858558277,774021.5514923879,602748.6889742377,76374.40792687582,16395.14643075596,11054.184761683273,27585.48056622705,52510.05160572629,2752.755676828759,2829.3392654613785,2795.192938540394,0.0218215780034228
-372.98983409980553,808786.8290504391,651705.9288288413,50492.78985258006,15822.990685570574,9452.00209318763,29810.56835403011,23251.5184800775,1552.8034913978634,2996.358943881313,2846.0712961573536,0.0282556816530181
-462.3495348946283,741082.2334394733,657689.4758392931,50871.87006181121,16932.98712541949,5175.740542020984,28227.58977388149,45612.20807828147,1641.527882730683,3161.415556010534,2855.1751807690302,0.0255668590512315
-435.2072800640617,745752.1507240604,656689.3252700607,57952.74890001284,16909.892846799277,5606.00796796498,28724.23740223533,36903.78406586596,1972.911087735124,3081.1344698027497,2891.436870262952,0.0308362726718254
-399.1671823383459,764632.2054756889,676999.4327540409,59827.12778054969,16627.563609668563,5170.180175818569,28660.036490070604,36597.88655528639,1954.358332899751,3031.4159965326635,2829.2129129533423,0.0222144446610293
-282.8176611251887,775423.7518836458,655964.2813652857,93413.34521322494,16392.992487497824,7207.626663193679,27477.69594605932,44442.58258333865,3369.627858563696,3007.007592254065,2909.507719414992,0.0245908066863264
-456.9720173345296,764807.3616986062,680822.8690870864,50072.55459853314,16617.442306674024,5120.371387217711,29555.40149066488,35874.69340500743,1569.695964432247,3134.2939150878706,2949.0152213390907,0.0325043018406841
-278.30014193135537,797303.4107032352,607204.8348041951,51162.74881340654,16093.104160988732,11076.169154328249,30510.83979908341,23204.445869071445,1617.783124361295,2843.044388072597,2742.6610562241376,0.0275884051728496
-327.23287491506187,814951.6503905264,706065.9915768221,61411.86599845128,15790.618259899427,6008.046863405553,29717.55198584016,49572.43028682692,1944.1511887453648,3075.9829205241363,2947.689651456471,0.0256789998565641
-337.50060442970255,761078.5355767873,664837.9062168541,59343.780481871145,16808.858903022592,5951.344612205917,27968.31392223662,32733.34428953493,2036.1486410765472,2990.2477917984675,2880.048503781193,0.0318247044418112
-422.01215417131465,754928.7889623491,610094.7396760558,50000.01699464983,16758.505887088202,9144.36141819242,28147.536748222585,41923.65594213752,1731.339181900829,2816.158910966828,2755.662405133153,0.0267121755689679
-404.2571287791589,778583.0364473739,701704.6094577452,56419.94535352368,16254.143648989104,4767.982443708202,29691.585829622298,42985.30675786565,1949.5598244758871,3261.356530535337,2948.317064903675,0.026147809650515
-495.8566190817708,763637.779616102,663621.3148188002,81164.62994330892,16609.001772357853,5862.42743212276,28384.50305123096,36435.81692917836,2732.4119128355137,3275.8569536729283,2881.7753360337474,0.0350059169335087
-411.0498909848973,796336.4132327104,607013.2420060815,51706.03799204486,15822.44502705518,11215.40092223045,30195.86425519195,33285.44887975312,1737.2983502523723,2768.878722006681,2806.3191531336115,0.0284550612901669
-525.8586345279236,788589.3059274239,678182.4655227091,59304.73567377665,16124.795359003096,5886.496559048433,29568.040348424354,28167.909704121303,1972.967717906896,2993.1453795636794,2977.27794865662,0.0215191827537395
-359.73456891831086,798390.7553906234,614372.0802338506,83230.05516091161,15804.342264112538,11021.054742170963,28458.277176165604,41758.76228758804,3129.0347170926007,2982.8307893878145,2790.166952777132,0.0215413421543446
-439.7427217024724,813351.8108871477,627840.8834353391,67187.80714147715,15992.26698770402,10488.270158418154,29318.527933198748,69372.50070224232,2271.3201322152463,2949.6130188599195,2866.474316173551,0.0250628436840552
-204.10554019651957,789320.7385565472,633168.1498581548,64362.35448055618,16266.1093601362,9668.8159690591,29310.508127678208,50213.45353258968,2086.439085709977,3052.9224796269814,2758.945355899216,0.0216719598706211
-394.6105927872027,784681.8313655324,678667.3874319388,50000.00000061516,16413.701996310898,6430.658824686465,29191.48660533908,26133.455722112365,1687.6874248086006,2918.211738975988,2911.501090300221,0.0233014555968686
-211.59942623496903,780042.4254100542,666914.8199488799,50000.000000058535,16260.385838235945,6569.17311946379,30121.2471274156,21992.658767643166,1505.804234950554,2890.9266214743466,2875.743787615252,0.0267655722001571
-157.5084101805063,767818.4188753134,636152.880986187,66557.85187539927,16748.88582559441,8280.448463971576,28710.55414612824,22470.505116979504,2358.097962212704,2933.2370009139454,2837.882263079542,0.0146976797255116
-274.30383904501235,795200.8474071131,653419.4387031025,125608.18173991809,15889.778045622026,8683.565515785978,25957.90371212804,44114.05495252703,5130.64112080863,3044.801020539376,2817.2688870498205,0.0215644646958926
-372.0454762328167,796287.5763820403,613295.2555164455,87436.99624548189,15926.304665639069,10866.337073325409,28032.408858966057,65227.96815925681,3156.9146717641725,2976.502245802013,2841.391587533404,0.0227482120665753
-342.40213544460926,769061.797056211,628158.4117968628,50000.00000000001,16351.853499661736,9057.95516056302,30134.67865109035,29510.47138936376,1561.665600548558,2927.657992309172,2805.907295993791,0.0186257739008833
-212.4066186279323,784259.0688976907,629847.4743048939,82089.28950048861,16373.58142167484,9488.263846894351,27835.17341014716,39090.4288519981,2731.897321683639,2899.3817302850825,2851.480817746679,0.0272793115544345
-498.36040542140586,755829.1357929698,671766.5338626724,59445.99910045709,16823.26535995335,5105.007562402888,27881.419872719587,58595.71546681373,1992.0295256455684,2939.1653169299266,2848.693398479208,0.0255512868954244
-282.7573881914032,792992.8206801985,631220.1097591962,59223.45106222679,16144.361031219603,10532.321271898722,29662.067254730864,35604.42215533375,1807.5910885346152,2937.633486322697,2889.1129073977395,0.0301089002668654
-329.6106355035342,803324.9927671052,644004.9097088403,60488.97555512609,15835.861464487029,9409.39731868508,29549.9463892372,23011.448655517204,2058.647041804629,3031.4755548886237,2798.0641721880147,0.0240526569150156
