ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_S_D,p_H_N
-187.87654733666992,814055.5357905431,722001.0955632662,57198.812413370426,15617.92238168002,4448.167287550463,31372.949160486125,21716.53681430527,1892.3874778684276,2376.231700583762,3145.8001326959184,0.0185287431652184,0.064396134512845
-223.16106234855175,797045.2353715412,682731.2738867712,51217.55017773016,16117.504760528343,5231.585854645349,30517.568651417,33513.40996408089,1698.9034304017405,2389.24418846566,2956.838948265273,0.0240703679190745,0.0563318081079058
-137.46784409414053,798742.7627395941,689810.127387002,50228.42158082272,16049.714631323452,5286.017903870536,31217.27120371768,17701.5398716811,1692.9999318827086,2358.865551525262,2979.325016880107,0.0194478701992552,0.0683739271815481
-80.10468586003746,776448.1549467549,699723.1140504099,73692.19018783442,16283.701913698373,4073.877348608476,28759.165106116096,40515.50514472983,2702.9821140463337,2531.3077142100124,2959.544408774525,0.0239966808986579,0.048864358634004
-151.49872422993354,792216.5265645831,692874.8037495409,62995.61248337427,16046.522118552355,4692.11445136187,30489.115192920424,34314.01530081345,2089.5161916321917,2444.393915140113,2956.425888784788,0.0231468282151515,0.035275425511315
-74.9781354888415,785558.849823445,693999.7130273402,58784.49838450694,15889.548577988297,4626.2479914382175,31768.597107240457,19793.423586589903,2023.8856045213668,2628.41023853972,2973.094357291869,0.0303261385598057,0.0334166571385872
-110.69220387372256,789187.960649848,658114.6365464361,52983.91071221249,15980.325785333616,6312.658340171468,30590.77581333978,26264.21818446346,1731.0868142485797,2392.106883020323,2746.5364055445866,0.0280012636335011,0.066395447884841
-203.21203934602147,832361.895972721,717474.9138338516,58411.06337141898,15251.70536486787,5238.341631892661,32137.811836811423,28542.210618676905,2210.061616922984,2574.641795148156,2912.650723231264,0.0295364616723404,0.0485381927803206
-217.191202601343,797600.7755544815,708115.6464718309,50000.02893327118,16208.45310248243,4609.042300446959,29847.121371840247,23449.019655495824,1707.5402805827764,2399.881496194477,2913.1967708242005,0.0152117261756752,0.0605243229778096
-199.1118941360361,777732.1996599593,672063.716218349,50000.912810730784,16172.03381770268,5579.549997417157,30847.72749492632,23933.70837395908,1683.3491646465047,2434.43087613348,2956.0207976010533,0.0264801160134188,0.0607296776681087
-210.91367008646307,803535.4392458202,685476.6296302723,50000.000000385655,15842.7184329573,5837.973888269272,31322.37513993051,20263.64330146382,1575.3909946572535,2336.2806187588235,3025.427545989648,0.0261075717458328,0.0627825501912991
-374.6109184730327,824413.7929910475,725346.5833368764,55000.50057056187,15406.885619971734,4628.62592964177,31656.258088804625,19730.664385899683,1816.0971672412368,2564.2154731161104,3024.402927676615,0.0279228685795364,0.038308090333425
-78.28825121453004,791700.2695210834,654489.7949201212,72524.7307301877,15924.638581852603,7441.487965085992,31181.76799088186,23062.757455784194,2739.117478733188,2461.609519915816,2846.697609015204,0.0283658877235887,0.0525133057160737
-170.07252235093446,809939.6827794081,685511.268624471,70557.2420481659,15483.462264625929,5994.833437322057,31780.290430292174,27553.67387431914,2577.1898546785283,2714.515543737277,2976.068461614935,0.0312571976658567,0.022785112696052
-138.3839820618617,825959.6361760331,712266.7485493461,65854.06672501429,15341.174272849375,5273.37802187463,30781.46062785911,19907.34518108601,2311.911543202532,2369.2884465370703,3002.1503302262363,0.0176351188732977,0.0681430161889818
-93.85017329144084,788071.0746045511,655734.069415376,71489.2376662042,16066.648675382155,6326.556160374715,30671.85519265053,32063.498999805328,2284.9681184011274,2323.711461321895,2902.032564761502,0.0246125152844203,0.0664336594001834
-152.0479869033854,809123.683173487,724428.2714946413,79804.58724842497,15653.568997790702,4274.393543850869,29822.91073946656,30747.97161521045,2791.8887006677187,2706.911713194291,3108.40072482742,0.0220294365568137,0.0412564230427715
-159.16380694300196,807284.1856869448,724690.8372039676,55441.36740931031,15914.166221590787,3906.0121441099054,30216.141069466958,33391.63852506706,1812.599057906364,2455.58756839069,3035.645724740923,0.0178426724771463,0.0586585151415368
-139.45478052793484,816800.4205176395,719413.1492693339,59566.30143428343,15544.075847885664,4610.870779988793,30725.651140580518,25957.443700380856,2057.6764865007235,2258.7667969541394,3024.558687292757,0.0197778078813026,0.0785846338913584
-208.52695531539683,771562.1011838735,724540.5861442884,50000.30334007244,16369.325475965552,2212.753570865085,31008.890539870317,28383.65526317037,1605.3795039945508,2451.92236717707,3035.224519527687,0.0293770685016611,0.055415895274034
-130.92540726908544,817320.4003732199,712209.9585743115,61045.71449435972,15403.963544198956,5231.413702181862,30964.850407118844,40582.5198683201,2111.354795147046,2517.847717102186,2944.185616969648,0.019444561329838,0.0509616521976545
-152.34761308386322,801968.3581117359,739036.6683696668,69692.07419839088,15784.119420609735,2831.5965722812666,30556.7591428856,29104.07851727321,2477.404076383424,2498.916174810578,3000.440318610697,0.0319429705017447,0.0472233186985967
-183.92558166977935,818694.7537589179,690579.7748339052,56811.33010037693,15354.089873959569,6110.045603416056,31550.51774010571,35102.82801200335,1876.072292177032,2682.5348305313605,2994.703345337611,0.0280197596179733,0.0355205254036802
-180.21824991355277,834777.8895038534,714651.8521128749,66065.77476914303,15333.30388218842,5634.912269094153,31374.751084783475,22513.5696922553,2217.7523537273623,2519.077726416875,3014.007037933552,0.0258203470124007,0.0433737877852809
-160.4338402180004,810527.6948022508,700261.988890701,62950.141022408745,15813.589919887594,6081.427674463812,30918.41773136032,27243.280968674288,2378.973964856703,2513.4691572211696,3033.220946221844,0.00977958153518,0.0522463893565185
-172.6182273768491,811449.9412121408,747411.8914962603,69792.04866753277,15536.046626223702,3161.4727238166947,31251.19739282834,21306.699285161587,2505.346796435119,2388.75533914737,3050.8342383443755,0.0257977287469945,0.0560107420454529
-226.61528867845703,814410.1570074502,711413.5590743166,58105.65817864752,15442.423248468998,4986.213232787608,31967.48361858844,21514.464567606938,2029.180814504532,2578.802984004857,2986.533590496924,0.0303268374928222,0.0376187555086206
-166.7146060872683,825139.667955531,696143.3424297066,69203.90565931938,15431.578793527133,5685.995999538794,30959.28869312936,26564.7324180386,2432.716686232637,2479.863510956387,2989.217150013619,0.0277515152542232,0.0455425668626908
-340.1232312726139,830401.5993700919,695623.9576410191,69659.35111210954,15205.571979866578,6849.316413442442,31294.46130728282,25680.15494324184,2659.363056470884,2590.381230022979,3036.224253024048,0.0248650274028239,0.0395263514644164
-173.85265869930922,825001.0083799408,699637.7406367908,60094.03492685019,15161.145116769529,5931.221026315857,31564.39688177224,25083.634306609445,2037.034884245426,2449.2855299426715,2956.809663561872,0.0272412365466809,0.0634109716405142
-110.5772685811479,802493.3269695226,692628.8556400961,50000.00001703456,15746.921267021877,5751.073706538708,31142.064488440366,19643.86015151828,1500.219978229637,2522.549150549072,3047.142436477243,0.0245945764057313,0.0523806805531485
-138.1235460519434,752907.7188253849,657624.6429031135,50000.25458498015,16558.779482244325,5134.077616187111,30203.61532099315,29858.523568926325,1633.50933914869,2590.47608966729,2867.613737006769,0.0222561961211988,0.0342914388780301
-154.82959066557547,797221.6587674606,653421.1707622472,56102.22883624905,15776.803743286284,7595.802971271767,31656.376696646657,25166.27497835682,1869.133147093566,2503.142212153139,2877.613673075737,0.0293842029880545,0.0470682051425441
-79.1549122755265,814617.3008551613,704821.303907846,54442.42812118041,15457.744985720505,5412.131282427445,32379.063760871304,19316.110979429755,1831.121760288392,2459.072856243495,3043.30783395414,0.0290603187833217,0.0415451755076709
-235.99163034276663,792277.9437740799,671845.6267409315,63872.65061271664,16048.162818801387,5799.946270466185,31509.526714587933,22502.07354644804,2178.8285671155213,2469.992772772944,2964.531272509327,0.0308575723577618,0.0648558353393913
-193.1510262031582,794051.434708802,683176.3189966186,57319.19465749462,15733.984405125262,5509.159928435401,31530.03538107928,24315.015695557147,1986.2753727684965,2636.874219395615,2959.3137986040883,0.031262182053224,0.0382327508287064
-157.46924449663538,800816.7346457446,714464.2197466674,50000.40930311638,15939.589123151394,4200.478817988309,30674.45518290847,28556.30427356858,1620.655256678256,2561.900052947324,3038.262964438844,0.0243778116464873,0.0493743378506951
-221.80427548367996,837569.490165139,712085.1861954336,74520.72338236836,15229.506914702655,5729.113989658852,31370.96285682413,25583.673108297586,2710.366301026135,2566.0141357878883,3015.642293141813,0.0277802755816123,0.0469971415659577
-135.05668280154168,795477.8301363918,773599.8959987883,61081.60897290788,16105.586965723587,998.0937474683766,30280.73515224308,23275.810987115365,2021.0929038607649,2345.107197872744,3090.5726284649954,0.0094271593171312,0.0791339241741307
-197.81490163351248,818291.7911389258,706790.7989621859,61142.3629618489,15487.688624377186,5680.7084149294815,30930.48128656248,39920.30489864823,1973.494798104747,2588.2240184346474,2930.549054274913,0.0266944399826497,0.0536159118778896
-164.72393577430032,812268.999681252,727960.5190483049,63301.61369268482,15739.602886110217,3967.305837965434,31046.531502418307,20539.190605579533,2114.837411130843,2477.715476302899,3049.598101452395,0.0185919070396207,0.057632912303988
-154.89229143510482,816787.7473917888,661481.5577615142,68106.81063931868,15573.737414422078,8362.01868187501,30604.732702741094,33496.27416283491,2482.846578765097,2405.9795373892857,3012.216502348224,0.0151051442969832,0.0552887976506854
-66.08168051870129,773536.8294786793,659282.5437691965,50820.44157543663,16163.733468129893,5972.871071033871,30983.126245920022,25906.773254534543,1727.0070051068674,2462.125410827358,2964.1233987795617,0.0233811458494138,0.0475619830939848
-193.06498997952116,819354.1090926348,711671.7908577332,51280.49047958682,15397.398566861011,5367.312611666054,31634.31656438492,22384.819725464145,1580.0615411224917,2663.005913746831,2989.6412750101545,0.0142560673954984,0.0432755266915595
-242.40192171653132,787456.4647956974,739877.5820892192,78389.22278697485,16017.878834114954,2321.279514693428,29576.70882164271,38235.63050132052,3051.0032523444875,2620.204773988038,2969.634570175883,0.0283856094156358,0.0368110827667104
-173.91738262463468,813520.0490709029,696041.4525187849,55477.23479741284,15666.826124664987,5765.303737355225,31128.618956818,27263.95141701641,1850.2242774532192,2397.0624029853066,2933.8481240431406,0.0202684776029228,0.0551668451133177
-184.2036899151429,795436.5875291318,700987.0470145724,87220.62614391415,15884.327532054243,5012.572588865114,28662.245884743024,35123.69270412204,3328.143132931994,2543.751603978519,3047.950866173807,0.0264788781902025,0.0478378069394961
-128.14859973661757,797782.0697431401,683576.9190016551,56290.27736198389,16150.447700776873,5389.768997394822,30685.4817952055,24935.34521585025,1932.0976466739776,2419.676388916608,2992.139663862616,0.0193522114174204,0.0632467562980736
-161.83104019525567,784139.686875954,694728.5385066823,59761.72773014301,16215.28900097244,4711.045659348181,29558.834007729474,29436.773694503587,2081.5207780590717,2351.1777453898103,2904.842522046404,0.0195875556514848,0.0580454635542098
-248.6260754359685,780044.3781601166,675756.2352037027,50000.36159323252,16228.86654476117,5007.471386586933,31070.85305926474,20734.375417185787,1764.1588025195308,2563.40874190651,2934.860405493269,0.0187515422811862,0.0423773620183793
-89.968370440082,815941.4688791052,724789.1737456558,66221.64668211735,15590.17290803076,4412.394201858462,30906.601277596645,36975.53349657786,2380.088690789501,2490.9349986954267,3009.2966748006606,0.0198028689133428,0.0513826887112543
-260.4074186987217,803842.5631749708,737069.1566318404,61122.9321562882,15737.552165539117,3219.7327406932086,30137.532263183144,39335.63058144666,2342.308420554576,2526.0286040576043,3024.260562445199,0.018970819515805,0.0583383304561427
-193.93284042072284,798166.221941391,726269.2480506689,57686.04522351943,16027.41550388664,3755.709626468065,31441.44937018333,21093.991710686736,1903.550100204079,2557.842341790669,3081.0742662375337,0.0237071817023884,0.0420117276024145
-231.8195797161072,809800.0238135066,729246.8347140203,59301.25348280825,15768.79646276533,3861.4548327871817,31084.4088601086,20879.62623056308,2024.3147288664168,2356.7868190692493,3068.635621013991,0.0210061464228901,0.0588719496031518
-141.76971293508367,813012.273849979,688261.8061590889,56090.946315048845,15395.559612543382,6048.941187401303,31877.61362554339,24718.876169967625,1915.8844642071967,2475.484728842282,2918.9601286622105,0.0322960581235643,0.0492810853330685
-140.65567499023066,815582.5751662349,676238.3479653271,66500.84268605639,15714.076359502413,7010.299353171966,31493.44125002124,16935.684150787212,2320.55310687779,2363.328863898672,2867.916066334592,0.0311374959940072,0.0599371433022245
-194.5531361469991,786371.0697405272,686243.759768563,59178.67015435665,15955.817779199026,5351.140832967738,29759.67871095031,28486.54401095501,1981.5998433522843,2599.4011741108134,2978.0541185800107,0.0269851363868905,0.0428068979153134
-132.2691674345616,794458.5674891471,692880.0286918639,59034.9234711285,15993.950606572407,5331.6899027642985,30271.379603814254,26857.263276539656,2079.538838063997,2514.1130344827907,3028.3809117142264,0.0227720227829635,0.0509712689618225
-271.8710712276788,812892.4514153786,671851.2369250663,71734.60861502856,15541.458763834082,7460.874764463976,29621.224483106827,49829.34868252799,2889.9432024844787,2418.364617536214,2896.8900994716587,0.0151857832558013,0.063940900076561
-136.47754988476976,793367.8649396037,741714.9977722858,63814.113335581824,15861.924633684555,2755.750143006725,31559.082667061728,27056.491302835275,2498.3889728188265,2595.1771135328217,2979.6668364631346,0.0217398492591402,0.037772092540909
-221.63900235152963,792121.6285244378,692811.0889184333,50000.05127596615,15839.42208049642,5797.978969624656,31889.335748753827,20073.240463681246,1695.4434917285423,2503.2598238071782,3070.9193199323718,0.0176513776126433,0.0445285479259904
-176.07817536831217,810203.3245867965,720500.3532377159,59670.64211979499,15774.049491234848,4550.547435882192,30515.91201687032,36468.639506672655,1941.4661754202773,2496.9501411187484,3118.774754250592,0.021737372314449,0.0514141880598287
-119.86244521908245,802468.8450359385,718533.0852079993,51530.17858546573,15895.078449392371,3945.148350467377,30612.075731214674,25847.21456003325,1603.5864081465804,2437.851772551207,2960.62052858854,0.0261140461804795,0.057982147076887
-121.08283603703002,836060.0728831145,717599.2334740832,56245.39395614822,15189.185546372248,5585.885371051659,32303.6013555099,20855.1948704284,1911.3059798273816,2501.400705391939,3020.9927864265105,0.0306183386812921,0.0675062445250328
-126.29335249676843,809684.0055020158,687896.3959505339,50002.97888838492,15953.633032761774,6000.501734820271,31576.125127988136,17797.241707508314,1701.5427800694697,2402.0040923316,2986.2933462918904,0.0147787006039603,0.059508733602739
-157.01334966213278,799373.407179521,695898.4649793697,68036.4110212983,15850.859654578077,5391.235873872429,31035.757489589167,26541.426756101388,2418.5998266965603,2376.7864457896053,3009.638947352289,0.0180806833443977,0.0750009213179634
-157.80920872676947,814390.0016996668,711352.16849582,65897.67320385727,15627.352329678222,5162.54585716291,30700.930395064675,29291.703142742022,2253.801370657498,2432.970731156225,2989.1657119067827,0.0169525470371546,0.0764319165346831
-219.96937999604245,830089.5285388053,701046.1677135092,57405.85940113296,15112.778700961037,5750.831397726415,32393.19269956888,18002.240138427653,1892.2358842173396,2425.427745987636,2980.5397119527743,0.0342484612301944,0.0512030925744307
-212.67683467053945,803556.6421613375,684496.4799149035,61706.77218707418,15831.719152668968,5881.028670568362,30764.28319048769,30676.10613531435,2033.9395858922544,2532.613413076679,3032.9266688080984,0.0182675070348246,0.0568014057159146
-252.42218701850987,807495.697503986,688593.8151510597,50000.00042870437,15826.774539645894,5777.16558444229,30941.050463310105,34094.84778084313,1695.8698419129405,2246.18786645043,2959.3224791996554,0.0243493492189957,0.0809250951900217
-145.42518026653187,802249.8631739451,720338.4402352192,52635.666462299065,15766.48564722546,4008.559918385164,31268.402816194783,24792.297386754966,1871.4454123023693,2596.5429296783955,3035.9815358798064,0.0194031054542702,0.040883423437249
-113.31836480461156,786704.1164923487,697910.9924078851,53634.90224303264,16262.301906243014,4387.355514776993,31090.184329793927,23975.96585350602,1657.1571115596955,2431.942614055685,2990.459402522862,0.0248216968502168,0.0662957231611615
-178.72176413800167,803127.4714889806,744115.5798628258,67689.37413992833,15875.130202593737,2847.706279177263,30703.24230388631,22720.4752493382,2282.227122933341,2373.284352200616,3110.947288158782,0.025118513583713,0.0569622454306583
-294.2080025754431,810324.4199518772,725460.150284619,76436.0416909201,15650.93673424543,4070.891085781889,30255.88223338463,30965.89596122609,2786.3239169719923,2380.221162404908,3008.7032573683136,0.0236324421059145,0.0624960835516099
-224.26044675600343,798413.9766568448,731864.2956669457,50000.00000023581,15837.24994495458,3122.85339397952,31439.826855969517,25618.018454451827,1602.482147889459,2518.8770835094515,3063.71923241944,0.0304074774615202,0.0399800351126094
-149.67818612270264,810311.1358053834,727066.1153562382,66614.3581231661,15712.376564061213,3786.493050750208,30868.55434401837,26180.15065221256,2474.4337105159,2600.345997451038,3016.847990112219,0.03184226060098,0.0346666612266843
-173.74865322503308,785973.1440298448,702603.2093068629,50000.00000003145,16126.357863269952,4066.4823237841074,31084.222135542783,20678.865207285795,1499.812293801952,2242.683336339413,2934.583516775942,0.0217216667505079,0.0842047616097005
-153.58991884996118,845800.7060058224,712629.1015062184,59825.8346318889,14983.488774635434,6503.6081774222175,32311.26595743469,23973.228855472556,1877.565098462016,2635.103369106336,3005.054106736692,0.0253348961134602,0.0383850447848547
-278.18241080308775,832030.1496684196,702760.2987349918,70145.59185035437,15341.196210741184,6328.296441456472,30590.781216476928,82319.318015738,2412.480364939021,2661.6009473578297,3027.7615689433715,0.0324707164087204,0.0382733336930716
-135.28908850544957,764934.4448200115,671428.9703114838,60613.64250858007,16371.495654449582,4943.346635130115,30043.179960947957,31908.39283890993,2146.007424744922,2569.6158439108585,2942.118925249171,0.0225577276060178,0.040159903215792
-236.2308212087425,833472.7837811321,749533.6087211695,69869.44202328153,15360.398396423356,4062.158215438495,30357.58522704263,29766.51124496114,2471.781775864811,2508.847839281439,3018.9189636186074,0.0125902296903895,0.0578456734202974
-180.98784114988536,826038.316203632,761538.97862856,59432.43861123805,15527.877510413911,2908.11464233761,32235.702708994133,18246.919552444957,2023.5173687384852,2435.959555725505,3071.1053811611973,0.0200632189913734,0.0710474744304404
-106.45336556104851,798980.6600831442,698553.7835898137,59806.816822377936,15808.83016095275,5138.514062848549,30438.23598248996,31798.71240931333,2142.063316302432,2450.1818917741366,3006.1732058136167,0.025252008533511,0.0367791672179104
-108.95038754351356,842641.7592556517,690581.7908666941,74912.00370658096,15014.127121635833,7247.449903842935,30980.25724073977,32372.20649349258,2917.542632101972,2669.852999331907,2940.6925221187703,0.0312013835299316,0.0274506907313422
-167.77547787915762,814713.9235123072,729693.9198843376,56678.64011288274,15606.2495737603,4085.303218487461,30285.82439606976,32071.95122397188,2017.7192255373927,2441.177799477662,2997.1190024975717,0.0256404285796915,0.0627728688301482
-254.5763988611805,795483.5435535986,685619.5602398798,75277.71930988104,15821.115342318104,5339.404025784101,30004.07659277102,33256.17777136799,2649.111904443418,2562.9140304149028,2998.332120365846,0.0289939804884386,0.0332922142362555
-129.9508264862269,774516.5781611267,683254.0680110286,69045.15857018587,16176.74830464026,4832.911956240864,30213.58441411868,26752.35061692411,2391.3248344377403,2558.3955699524954,2972.499607447733,0.0217321969052699,0.0417178363481333
-236.7576609155313,842290.6902116248,724019.8190515161,65675.29355528783,14993.655826534934,5209.077135467807,31767.471047512085,36865.01463664031,2316.537551582915,2397.8176102187253,3033.879637642851,0.0263244372049469,0.0649247593085517
-187.04361397777103,766718.2867138227,689658.0528940022,50000.053036931895,16634.73677090323,3952.8234927954327,29877.37620685861,25729.17040872553,1831.7043228911411,2440.8819054809937,2959.428768068489,0.0229765541414836,0.0546543884496385
-175.0133948212236,781771.3606802576,689890.1394683929,50001.30993203052,16048.183602638892,4897.041010274136,31367.97591025148,28487.00554625876,1586.9684385083788,2494.438427803017,3016.763223401376,0.0215120890757566,0.0475315474872755
-78.41990111518568,786616.8015965006,702701.4791611744,61527.15982924172,15973.2308918728,4267.827861899837,30642.415355046596,24221.474083805875,2001.9941559902657,2684.1806543436737,3045.0882459724685,0.0229385721071286,0.0318340100243235
-163.51324033960913,823277.1988666601,707126.1842223472,52323.21346552604,15433.17180324257,5461.133122765681,31461.782955672523,24623.924098822816,1728.237393108914,2352.5590703191588,3000.0775114614803,0.0229517550344487,0.0777140366073435
-152.87167006839277,820904.3201907057,734442.8359334286,61754.37455285108,15404.777759784189,4300.120893548544,30863.06796898851,29483.043070465043,2154.4080131592823,2635.3651768477,3041.9913089236397,0.0272231242707871,0.0374926137621435
-97.67329110859215,785669.8073502461,654517.079198917,53119.98877117866,16051.286462577356,6444.779147116751,30457.747778455567,24494.090267916992,1745.3401690287124,2570.500952610479,2853.8993809347,0.0300111371380224,0.0503562973509545
-85.06145315554488,782719.4411882405,697191.5690532582,76682.86068649824,16192.021476550017,4165.815734509106,29682.439130774022,24250.00612609201,2765.9231397965423,2575.096891370976,2936.7321150768325,0.0293626278196422,0.0480395449131301
-201.68912207360933,783407.739524556,737725.541950343,57371.51543070317,15962.79883126686,2234.939359398663,31343.60951484089,25700.732263595422,2015.6181856153255,2568.172882682668,3023.807583053453,0.0291060269087596,0.0506738150020761
-141.29647223830267,794347.9064057699,690867.980784528,61876.40724114067,15761.01238906007,5017.53527148161,30694.30258881233,34175.69303052917,2108.6181721368566,2553.079991855358,2899.3628576931965,0.0271283825970474,0.0379465447685569
-396.8923632359505,819904.0925782543,662406.9331442042,82388.60573689257,15372.172324713883,8457.14881785196,30313.76174683038,41855.38734537874,2991.2632763166635,2604.4682744221423,2899.236462621736,0.0315768185850676,0.0411060046687665
-116.87565143101465,815120.4814857073,703520.7251653745,61414.41713080442,15762.587979683894,5520.846165480458,30216.61219880863,21769.500972884987,1972.085260657725,2432.036244431474,2970.124731028402,0.02237422520987,0.0666294402726038
-200.47801511918027,817854.0698164706,692203.2218577486,50379.5013041589,15557.973091904403,6200.990899875933,31061.97583463183,22452.10137224992,1612.631278995598,2369.183270787215,2976.247812971761,0.0225107962042583,0.0733313014709155
-303.86932196341604,836535.5738939437,711293.5576574467,62283.22186047409,15190.885070862008,5880.129619223612,29920.14400074338,43063.56834898343,2183.7897732792003,2442.565090306012,2998.9608612277266,0.0131342292632434,0.0525304579551588
-80.27308348891148,815530.6082038383,654618.7805292608,54034.742315797565,15564.459212591966,7921.060342175519,31586.21203568265,17723.20855505179,1639.0068155523386,2485.244517586965,2817.1053270538328,0.0256332689260256,0.0538107527188682
-153.06547662016476,831307.9027871476,716336.0350601006,56031.89328350956,15460.98448750526,5326.142073544501,31441.23361557533,21404.800141282583,1777.6290502495117,2438.619432614237,3066.3741323919044,0.0255823364722656,0.0621303164424423
-153.76160915181447,804582.8972008469,711784.3821638543,60732.764856098416,15872.163317186343,5137.594504147575,30495.26174149844,26847.22607332378,2075.940142676656,2577.373770878829,3015.063824416202,0.0168606303581126,0.0383277595535251
-267.3813659860686,798902.311742938,707998.3071248794,60958.48987494556,15969.322746105998,4362.279374969715,29834.468952900028,20467.15674457693,2071.732158947528,2241.487393522395,3053.130989878889,0.0132849485886218,0.0805663534907409
-185.0893668072419,837740.7916552316,757172.5048473497,56980.17158682855,15309.360721983112,4181.002423329906,31771.75553378576,17253.893377768673,1980.052479921605,2469.837865544441,3098.18556303792,0.0141563872448717,0.0501398955923814
-180.18417435926372,819788.753094845,625402.9361077409,57585.591983391736,15442.70472441278,10708.23852145572,31676.43563003721,21621.093680857262,2017.9585238847976,2393.164433932612,2878.5187045267976,0.0220548032616062,0.049803511536725
-160.038348456894,829350.7826739538,686846.9001635946,71953.45686119903,15308.172751681936,7000.335323918311,31018.83052991591,35112.09613694506,2586.537449747389,2538.944173980369,3014.771620844364,0.0236467476760989,0.0294732319513321
-114.12043147804204,819200.5183325987,715218.3524758557,60469.40475636532,15378.920573054404,5080.394417617215,31339.74864626781,22578.326856286072,2064.068461757338,2564.622208432605,3053.825544058608,0.0301210825968304,0.0551927139103709
-157.11409512494686,783863.2501046237,684715.640909962,58462.126120641486,16090.49803661698,5033.267263932411,31040.933969739974,23329.992287991317,2007.87129194144,2563.995141122027,2960.06837711126,0.0233455142403283,0.0386282856114489
-306.60518387051,814887.8027723221,713376.4283571412,50000.16657727457,15487.903453887586,4825.01820255971,32418.861069665152,25209.058717340817,1374.6950280768765,2540.896826761169,3005.153080382184,0.0242552401131813,0.0425898310047393
-131.74139775414835,790568.2176397819,686516.825123798,54729.3186540656,16086.074665732409,5012.174412795333,31434.459837851107,17613.76097154643,1781.5657542602246,2370.5639194343016,2951.174003561598,0.0266395700366004,0.0577946444064955
-85.21508688296112,817801.8246192199,684478.1125848313,58480.94609764412,15740.503420473577,6427.845966408774,30686.58235280017,24719.713478658097,1976.0259001250056,2247.2865009828097,2993.6348467996318,0.0093810826775419,0.0766387043805421
-149.39289252475123,802073.0152641742,719138.2838987878,65546.80044113362,15934.173262987815,4124.153160839702,30693.086665264364,26407.34793682483,2326.780981339385,2530.049193757756,2942.8830875049453,0.0217463737801919,0.0547441294301627
-213.88460885742236,824765.1661180428,719014.87882644,54631.47803242031,15465.42697225054,4639.5094917908455,31819.4159539127,25091.61917596653,1822.5972115180552,2420.0863977419763,3061.4304270571183,0.0268334327003914,0.052632442898179
-111.044948522356,816089.8082015754,704208.1905722455,50000.08782183731,15799.789730031804,5242.008525758389,32371.367133263862,22228.60955865212,1567.9763829397225,2162.5874619145347,3003.937012047868,0.0178064272964643,0.0761535717020428
-216.01189137183195,846813.2940662883,748218.4144653833,66556.83912205449,15181.417495467102,4962.878183515611,31424.62451714342,21566.783555117778,2240.832117308251,2466.1114828828377,3086.9280245988675,0.0052983589568632,0.0637590047632511
-273.3109961891174,802938.1808086365,694378.1206817902,64272.08603517365,15694.822569487906,5525.039127532294,30714.4267305286,27640.232580557586,2183.7448026438205,2438.7924152452624,2973.5079084378767,0.0133939235080241,0.0642558537166459
-139.09627089151252,801451.9425306086,742952.7967595643,56381.156009301405,15755.968957988394,2880.0761977666725,31666.960960171087,19660.051227293552,1863.9514209161025,2455.6754359661472,3015.2222604933345,0.0161293559569587,0.0582909685815209
-154.1478991860057,824936.4467750491,707434.2797823392,79043.86185500845,15403.899689754788,5638.642193674536,31267.000248972192,25989.75488942143,2829.488714370946,2418.174573423976,2988.7492262332034,0.0242706010657758,0.0467451578667465
-218.3237842509455,784312.2233123697,679885.1243158543,62862.81999570098,16021.648757657786,5318.973071511561,30510.247290432413,19093.31272659846,2308.533140892768,2480.689311071282,2889.6614050364624,0.0223699781652726,0.0542992976083823
-207.0849362907512,793334.7951780552,706113.0017487761,59849.23412599084,16032.452524983211,4319.137867177088,29823.90309230099,29632.79015480331,2206.0801490620656,2355.80254242668,2969.363375082927,0.0204884481871134,0.0635544535019246
-155.1492083356805,813024.9171158718,696548.2818532016,57018.05028626519,15592.506781321084,5758.717631873653,31219.78923365904,18224.158780947346,2100.8861160543265,2403.7371721260383,2944.7941297312964,0.0232647816685939,0.0626651043368329
-118.61489329297244,806982.9394654433,680947.0376041249,63145.74822127977,15692.777628773889,6308.758739568331,31121.7908632179,21735.15145839733,2174.041987137393,2410.5537901138846,3008.629916141135,0.027708290362969,0.0527672542093564
-166.36997194126477,817000.5975596517,729250.5159493783,50789.97599787379,15617.518799608342,3958.621308841327,31602.11711716233,19946.565743693616,1637.886707684487,2353.8947912183958,3014.079112999344,0.024838537488493,0.0677564751522789
-232.09450862256432,834432.6446390252,706551.2966113199,65447.65087228851,15309.474910082808,6362.590809959494,32290.21553078624,26791.81716857846,2418.1112642143034,2457.2796719836783,3061.451753544542,0.0232471306368929,0.0694375351795765
-183.7396741684626,789319.9268599808,738865.6318125548,50000.04227688335,15944.964324500226,2357.073711382992,31342.77841675649,25096.016678714925,1701.2243164757635,2548.388158028627,2982.227306316566,0.0325628972909637,0.0449393931465488
-161.6776768531338,793671.4932811287,662395.1542037948,55147.22703253516,16018.27802605974,6166.3085459900285,31193.624973135014,22079.17154032623,2070.3869601744277,2708.0736229686886,2854.6019266328485,0.0301219346981189,0.0362793771135162
-146.57020264275488,786399.0607301851,704314.1191346729,60552.921430234856,16111.222943833884,3841.448182293947,31850.358465853933,28647.13261953913,2386.285652517237,2377.510508798224,2982.467122296411,0.0231935157769694,0.0639373265050524
