ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_S_D,p_H_N,p_N_Los
-26.21794006835099,802969.834517149,698446.3724641918,60842.43984959259,16107.543478767113,5168.758626269553,29413.97354630621,31682.322155183992,2120.618986754262,2456.0556535941105,2962.485474284729,0.0212787789060123,0.0526017115156458,0.0168317678194132
-51.333144054738085,821236.2225183705,713116.6492992128,75405.48820337461,15596.109554398614,5161.573522665378,29618.09569182825,29315.50488275112,2577.873598685814,2519.2739702911795,2978.7365398600177,0.0198619991821271,0.0591338933551122,0.0161830743433311
-50.73310127445873,833714.6948986192,722577.428507562,59711.94124834366,15262.180913742674,5346.592949385275,31449.95838615887,36080.34544668146,2043.58517887326,2542.959928037037,3084.2460144157662,0.0176783341528383,0.0336939544476644,0.0193020469537217
-32.84598897286136,797361.8938195452,706480.7605760997,50000.00000000001,15867.901193505186,4591.991243018084,30858.097379330076,27680.33181833585,1540.3987814793272,2578.9826051224927,2993.9256056041227,0.0168195460869424,0.0441332022999558,0.0119418761691884
-40.79742331019009,795623.5096896369,652976.6472064137,57160.632959056216,16013.298187441009,7310.820029657398,30493.68193089274,25661.04052450104,2085.2907403676813,2447.0901663422337,3007.533691002769,0.0237104579142779,0.0498557900804555,0.0163837104789385
-29.2455530006905,800795.0741184981,731885.8431856157,81320.1683734054,16121.471487714376,3295.8001350400705,28553.511334449755,32823.957468569024,3110.8424037135865,2345.15949072324,2965.805085917444,0.024694950003577,0.0602240352935409,0.0161038247044912
-39.342092224089534,804651.7145458624,722200.2030355086,91739.5557605736,16236.558150930588,4332.528042890714,27802.64312664948,50808.49793187648,3075.985772568442,2507.79614244016,3031.2663065636098,0.0127767110039678,0.0414474491871019,0.029612205311239
-26.471493166291825,779849.9338029803,720919.4137372151,53111.15305663349,16333.172666372097,3075.5330453590063,29870.646976421667,29926.626999067677,1777.6987821160596,2586.349454531308,3043.483168052604,0.0218093133257139,0.0417998670329841,0.0102778995658251
-54.98984186400725,820944.8624705222,676191.4827739119,68131.18955619959,15477.869745788132,7703.880846566656,29955.132361204494,41877.75131210576,2102.3916833423264,2541.5932902098048,2960.083898171283,0.0193219253429431,0.0374171636728653,0.017867583984986
-27.12838281140936,784231.9945442106,661108.6985869654,50980.5638366101,16248.861948047344,6093.861938073688,30296.55858399861,55678.18736598634,1671.4989577375395,2470.926588946076,2933.958598511286,0.0256027425860443,0.0325099981561285,0.0164997248976322
-26.024302841526044,816609.0965592536,739467.5571813778,61038.81963839929,15552.000853136751,3529.773267112394,31235.082566782563,28245.25977071284,2141.5214435783428,2475.8297133511983,3020.0996753243166,0.0227988573224545,0.0511536922678547,0.0182058028086803
-29.37196742802616,790231.9816190909,711869.8102449529,68889.2343162243,16124.36215316347,3969.051760535429,29063.149149644283,41096.85880153618,2352.8983216069805,2574.435380942045,3003.031991873012,0.0166218626323216,0.0430354826663188,0.0259957603567915
-32.594191581790284,804226.4007423092,695373.3138232362,50637.84530904061,15873.028609360776,4966.777795133935,30897.409013367786,25903.243568335587,1724.9577430298075,2565.107036199069,3020.341789076333,0.0289769394918964,0.0528450444906172,0.0145538722102997
-22.0092873640556,787334.5324436895,661797.6468282539,50271.42681450101,15997.399727926788,6419.174772018758,30588.59176674473,23628.753160802007,1633.0382175522132,2558.77380288315,3035.7748250831264,0.0212622000588765,0.0411053890015739,0.0212143329263063
-16.80617714151831,812184.7422402622,707122.4942671506,50000.000000219385,15893.197623975066,5028.656091716726,31024.647160206423,31410.76347581508,1591.0065756138554,2292.324966662863,2982.752396587294,0.0095322309588682,0.072703408018636,0.0122651839272719
-55.52673201853682,812376.7639042805,747018.9901180725,50150.32949040619,15737.16416052404,2919.8599810948363,30856.79351667637,22902.557800038463,1590.4854364409562,2533.7050562448608,3015.518231070765,0.0263704168218661,0.0519351005012591,0.0096702061185664
-36.05365425349598,810048.4200382589,710825.8348235234,51459.239650684765,15847.338960055267,4701.073980036424,30528.74404222902,34039.87401005742,1610.3087059546244,2417.497910301455,3042.266481193864,0.015548736997916,0.0540828973497573,0.0252357262349796
-30.280730293188896,817619.8105902208,705185.1309044658,62705.292700128026,15646.100767824011,5635.183416686393,30935.600148100504,31174.44636451536,2104.893637213496,2526.9727019550824,3006.3820674174326,0.020920987984993,0.0531573547613655,0.0165004886334209
-25.644107746876905,837125.1080321148,741185.7106591947,50000.00000013749,15343.166909120444,4367.027439106888,31853.1915740498,32058.15510156761,1498.2830036402345,2466.525981018612,3108.081139662332,0.0247166446753282,0.0470987654466397,0.0247435376906675
-23.11796080126271,801870.8021223397,729638.659200535,69985.2689454427,15948.43363999072,3438.1299824576786,30079.160949832814,28123.65950357725,2305.843715808035,2588.5785697612678,3047.320795747312,0.02287231092028,0.0518522535261172,0.0219485694329794
-31.48912382613554,804924.4883896009,694487.3897686446,68054.46114123258,16112.15158455274,5461.385105533437,29590.808079632545,30705.29914781395,2338.4287620780224,2405.338123787113,3002.1714057987297,0.0145580807871484,0.0704303466409755,0.0308527741615204
-26.33767236994685,824241.6079435067,737010.4621555784,70017.56334288631,15852.04134567528,4070.5195057442447,29253.98117682311,29410.6283048204,2439.95770485524,2188.223917593593,3031.616444739173,9.983135531770416e-05,0.1004137802598581,0.0228392957161072
-52.5474319526411,795815.1384384404,624228.7603229291,63405.277036319145,16029.364400080907,8629.532256348162,30307.812375805315,28079.782148379647,2209.4870603778027,2475.6050296810827,2883.6549013985523,0.0271718451354114,0.0402959273859474,0.0157498883321668
-30.003336616855385,805346.285464724,674224.3540134223,61415.27995191622,15974.948988513011,6917.462334377575,29435.40118039891,33143.57541234317,2207.1898846183262,2500.4037268208367,2867.5774368357843,0.0129066404250774,0.0436237944805034,0.0163448635479043
-37.38101423826978,856219.6612648641,713752.4048067933,67706.46959086633,15095.236830355954,6547.256626315965,30493.506606172086,41876.12173109532,2311.1046749873244,2374.7979358967023,3000.454322934394,0.0221655408637675,0.075482352344237,0.0224633823984471
-35.442595653997074,834372.5734266759,720696.9282030688,58090.19006116431,15348.027785611768,5330.338285590434,30868.21221103559,28718.4506987806,1975.7583014364595,2355.2630732720395,2992.810851689175,0.0210944329340217,0.0499899827022733,0.022802208611019
-43.816758954860575,816932.5620942119,703736.1498213515,70267.61137930931,15607.36686975418,5674.956315537006,29629.931106655717,38869.05830786798,2386.615808554906,2509.7256714911173,3016.315876958597,0.0264604874299795,0.0385510314210818,0.0174918973123562
-24.866516720109797,798204.5005895026,697775.1732411536,70605.92062328053,15873.501732857005,5225.718305348058,29320.535109403707,37471.91500298736,2479.8470886164087,2599.010274539255,2903.895464391799,0.0299013138314779,0.0383507927187003,0.0202993018703393
-27.111572170031096,824183.858707243,723969.974848664,62873.11110883021,15577.806034257628,4855.853646493944,30223.97707181499,35799.190537339906,2078.167868893393,2568.092088978129,2976.5324970809465,0.0202596539283285,0.0514231319799162,0.0205370021061612
-39.95362750884092,810217.9859526018,630006.6857946196,52302.84211199826,15848.527611776157,9521.174515847457,30386.9846502837,70186.61946198095,1653.3192700448978,2401.073349892863,2845.8167307682997,0.0235450060369878,0.0489146355837404,0.0192661106127905
-48.75597067795785,809380.361465786,742311.22717917,57855.1192817635,15627.945933874946,3050.05477044792,30744.008954767312,34916.66508430417,1837.0290062646811,2535.345576677368,3095.756415911714,0.0292852039499661,0.0474735586323077,0.0175391907400765
-22.689213564515438,777190.2739474609,661297.6251533753,61105.05685652911,16391.868477967986,6276.311220384432,30048.186178450265,23902.788251987327,1942.3559151660488,2405.605434014863,2858.653056793949,0.0212067180670371,0.0578114668428535,0.0238950281909966
-33.7085603711063,789527.7054118096,694996.1751825246,65744.07293949489,16192.30797789892,4976.641240385514,29460.686528515635,30499.85934653844,2213.04998525106,2499.914284819951,2952.6899899794294,0.0121139187084427,0.0540159658914056,0.0158236629791978
-33.363429645801034,784511.9626948977,671707.6751262448,50000.026086492224,16030.175852380842,5966.706997472002,30904.317676228096,23170.83587455888,1561.6561631947732,2453.854319658556,2969.1257567861903,0.0231634104138465,0.0481457395636541,0.0226049209331775
-37.70712417266724,798541.8782647399,700801.5905757396,51732.379917119615,15869.980165629564,5005.970764316249,31127.006126705845,37304.36059056375,1668.1250646086696,2584.972316854855,3054.071765110743,0.0199061819158273,0.0359343115123978,0.0166910062958213
-63.39355945942756,806343.164874118,708224.7360637481,61400.86772233616,15924.033238233276,5093.494268933265,29106.638725488432,30855.64065579656,1989.0671700476275,2549.2331645588006,3029.749650403839,0.0139573799185945,0.0482376674183342,0.0171327608355906
-41.02832694334252,824358.0278640888,678322.4115545817,59004.57399491504,15820.786587593971,7382.432601104871,30762.278338459622,21550.925491196547,1922.0791089857469,2448.4635619916708,2925.934291753856,0.0135956126864187,0.0541096351457026,0.0280191437650298
-38.43128359154955,830805.7445985388,689893.471715373,66664.77901732756,15552.607130417216,7125.047807185222,30009.365833989086,35163.59090295297,2346.1269136671785,2425.7461314791485,2998.563596204148,0.0127268434225618,0.0665122875183201,0.0302709039701474
-35.50917225729246,779052.0991189331,692520.3697264658,69001.93056226047,16293.064343778622,4676.697711661656,28862.609261570786,37387.12970176194,2322.1970784996074,2448.3643970322937,2992.2261372944467,0.0196175779900028,0.0561493923493146,0.0235433219240628
-37.53039364543898,820533.185734405,676886.9171127256,62351.6158933313,15521.961541548617,6834.822779628233,29915.43109096596,49741.201787975406,2150.1987324603024,2515.5548913365046,2995.3541627469285,0.0295219929163467,0.0375172248100844,0.0189619667620775
-24.5553977755636,816177.595812516,747794.5239197896,53545.12071014306,15656.377701692558,3105.2433250170384,31541.099731493337,21662.443023191787,1739.454446551581,2536.933269648206,3038.598548495293,0.0362211252173726,0.0529462730546707,0.0117285345396474
-33.595991769811306,811508.802443531,747520.9015621198,66160.96702148505,15730.899991401871,3094.8052434107594,29203.169613846945,31223.295557998747,2287.4123942785445,2546.38894917371,3089.02914191557,0.0242115173892484,0.0491450254336979,0.0197596403300498
-27.437774668243023,814100.2937032414,778443.2441134077,62452.3628467991,15704.414576064184,1676.5361157727923,30449.379317816547,36855.07178510421,2128.7058448436683,2583.975587132904,3048.324435181434,0.0129943840857766,0.0425011867521632,0.0287806457857966
-59.53163869965975,808967.3941936777,700819.6849000189,61228.28080876436,15805.26262223107,5372.699502045853,30436.694010168365,36030.304100693065,2130.194573944163,2467.2223970327486,2964.131181242229,0.021076285128482,0.0432460663800161,0.0137282280164556
-29.811080716684312,827437.4480316078,767981.3119334712,73817.09336616236,15322.715257077656,2831.4365233347244,30458.07192927312,27757.97829691577,2627.226476028688,2471.3882922143707,3069.0188670065286,0.0202863166547026,0.0416990763983323,0.0214958780213278
-42.9231914437929,804842.7233820037,702687.2099807895,50000.00006373826,15823.557422606667,5319.732950371278,30603.380670671348,31344.12010363242,1617.2204432306405,2384.915282130127,3037.2877841673426,0.0178921460496912,0.0643817783395965,0.0178528645243426
-29.339265463374645,813705.071300316,727114.9397923079,65250.7637132545,15822.031969711254,3880.853065467867,30043.277262685184,31388.98725561769,2113.2639485070417,2371.314478586994,3004.5336173232804,0.0221883490773541,0.0676026981358414,0.0159076506684874
-36.55643182622872,807682.2532557498,718495.1436292209,62694.86126896653,15831.751667394545,4454.938648783208,30038.316079352648,39372.33832086686,1884.9993257055012,2383.975176208102,3080.594579338572,0.0238924666691862,0.0689861425071148,0.0274197759361053
-32.07546822703216,805813.602380353,697457.7366280694,57845.199096716286,15994.092349794471,5922.241176575671,29638.400860418584,32660.04775438504,1948.9194859763788,2501.289219370857,3008.204656393327,0.0105774655857489,0.0393625473541294,0.01864319819332
-36.1109321365123,789669.6539170165,735083.4472865005,77785.27656536226,16199.065952944642,2776.1497374348605,28522.2398274606,40657.67293944173,2795.4496676312665,2452.222028779161,2947.3437006671297,0.0186454571969347,0.0577750920343075,0.0172731082900658
-41.464538835687264,771655.6756626626,692008.5271883203,50164.22259917066,16585.226274889657,4174.3515534808585,29824.38859698161,25634.502761295094,1643.4029919175048,2316.6321556558555,2942.062436428996,0.0178357685211019,0.0770859059431992,0.0103871305753328
-29.616167112145728,786217.3958443352,706148.5784050595,68021.10610682236,16173.86518496868,4286.095087037315,29152.065564652257,28634.370436956397,2341.84517179192,2596.203759313618,3009.7295885294943,0.0256305330476566,0.0376087618931527,0.0245601218170039
-65.38577764090925,816383.0923609562,696585.8898048722,73981.85420006326,15751.86688179778,5867.035996350227,30399.428273941347,30424.83608181803,2620.573755837567,2641.4398936022058,3070.781062622625,0.0223868211131607,0.0334827196879295,0.0177682976414825
-30.997638870548432,820862.3651012948,663973.9166427142,71568.69580940345,15663.13566189742,7557.575987438082,30289.17605127793,31244.42298042108,2735.304411471007,2428.2074846465166,2990.7112387995408,0.0208555978525708,0.0756314500303229,0.0156167613178363
-29.65459879233433,812270.044142284,680875.1630804213,50000.18807237372,15833.748655078884,6750.2621743882855,30909.11986607398,22701.454454075923,1555.686057376948,2564.8617025311733,2915.033288639117,0.0189380720141796,0.0542182576073699,0.0237352013124672
-34.77399128373421,830160.0041819578,702511.4589603981,61303.81021205099,15394.712320860282,6683.447401939304,30959.46322718546,28547.07400891333,2014.926056664327,2620.47052003554,3003.795286750964,0.0204663016739494,0.0441938620941486,0.0262367836853114
-28.834681604462062,796929.992884257,703709.2300066585,54799.29504520046,15848.94083364424,4748.2673340068495,29965.59875228496,36976.95391886938,1896.401673302842,2486.7090207137385,3038.6431126570296,0.0273435958058641,0.0515681680776358,0.0141361484709103
-23.209980715550827,815002.195712833,697618.8305327017,59675.22157557352,15639.475141481624,5922.180000570997,30627.074238236964,29959.49776205416,2000.4563567284729,2474.8610289180333,2978.5878074427933,0.0152452236628523,0.054131248589069,0.0187231392013354
-39.610400230041975,793989.025841569,755221.5109412431,54269.4691199791,15977.97308627161,1882.218334237703,30767.671167882203,27277.79315425445,1860.346832962556,2411.6322492874074,3076.1816381527783,0.0309172382567818,0.056958864522572,0.0143242512312352
-40.70406602164955,846104.3900985125,708411.2102168484,63413.06672158888,15000.67534627439,6524.582851761936,31147.320244501167,32705.016119925884,2215.690865581749,2437.501306039258,3009.6437076269413,0.0170874719635571,0.0666040697768828,0.0139360128903391
-27.364684584114286,792748.1270640094,684098.068821093,66192.30825798142,16095.22675015832,5479.117230988518,29923.928661341844,34333.81075252564,2186.6443770368173,2470.4642832875847,3037.369822447596,0.0182504886305068,0.0417065599815124,0.0208547635175469
-56.15096055044149,808845.1565835088,709021.1513178688,58563.20282590576,15869.02394162942,4621.579750977166,30663.59977907673,23576.060336750958,1775.8041033314837,2461.042858022188,3093.354612153012,0.0247138757706882,0.0530935438071704,0.0223268665740737
-35.68447337444793,799704.0919125942,695462.7965390545,54819.78596694466,16049.517714580405,5215.949713207982,29261.1941396718,36150.95143192932,1957.742851486928,2517.224216176269,2983.099148100729,0.0136265087756406,0.0448170865844227,0.0200621085324516
-32.6133320890578,824594.4889340396,681804.5702059978,61676.162000571865,15649.543048365911,7110.14928284844,30351.43341742904,42929.38899955664,1961.12160421716,2457.4633383853425,2917.5178711813937,0.0160147616952226,0.0426191914067311,0.0178156732936144
-34.58716960928198,809697.3415237229,706592.0688509224,59891.84998802327,15919.816515196466,5315.961281451249,29516.21985418581,80219.12709276019,1955.0657669861275,2424.476764628315,3008.496728072628,0.0196295292365433,0.0420762221829696,0.0222560276137473
-28.583248728207494,812104.7005168558,695319.676709618,57259.50059370249,15725.621824435346,6150.651091261439,30469.98782901186,30859.64989559989,1983.681435979125,2399.24663801688,3028.863619651469,0.0162148788912786,0.0583725101332521,0.0198819312702045
-30.46627744043467,787982.0133346777,686110.1630592683,50000.019078376215,16259.080162944882,5137.926348901056,30098.821256175885,32206.857496634988,1595.2352591690146,2419.568174680703,2925.45425363922,0.0149996352684206,0.052316138504949,0.0239603096451334
-30.724081083948253,844365.3139550019,713212.5208916977,86816.81130364629,15203.345633895316,5961.353803985725,30103.04495567904,30010.459072980157,3015.888134915441,2521.723741620876,3037.047475928516,0.0303359153879808,0.0435812698153383,0.0131562778140948
-44.107603855467474,792638.2897124599,703424.85457032,67729.7429456871,16113.2109741,4340.232625907778,29686.48138701163,29105.868047340577,2430.069620631672,2552.379796362314,2913.6634577479376,0.027383458721675,0.0525130460730287,0.0164989821465685
-31.27412022162879,810205.6027366166,715075.6093126198,63267.11037291448,15750.91984580328,4641.567864097079,29790.232285865968,27754.872496441487,2158.2006307218885,2422.2338952319024,2992.5367195453014,0.0186578841169576,0.0505454707318543,0.0191712647294091
-21.885604327271825,829033.1962541866,749564.9747866764,51228.70324755089,15666.999511115018,3968.884443646536,30805.848781018594,18703.270130015808,1683.7823408936365,2558.266881566858,3074.6011555005425,0.0234856319646024,0.0524249647257173,0.0230002584924574
-21.846255666789084,826002.2269389443,708324.4178877905,61770.28317855965,15470.69995767605,6044.897255836582,30598.867733168823,32070.00026964109,2030.86477479183,2572.1099216138305,2973.8357386891075,0.0248595103708746,0.0468813493996988,0.0270159095854874
-27.51220964979337,774224.1652057759,689643.5701904569,69206.31559787752,16311.830181980113,4779.696541456368,28424.335927783846,68850.26245002814,2508.7964364025647,2557.2069730257394,3079.844631572677,0.0214620864671281,0.0445990663332264,0.0198367166403849
-25.5126246030418,803411.5658675932,640939.5478505397,73354.53119937066,15860.152163644569,8112.849642998762,29827.27474811182,31202.40775195263,2532.235836453393,2574.8915693815898,2942.65668557548,0.0335517722373875,0.0372609719865036,0.0205942308880576
-27.49418645093992,824514.1313360061,711936.7191848449,50000.00000511698,15733.651444300664,5642.208738173355,30899.74459122054,20045.337736781104,1529.8353777267323,2518.8473298790154,3041.8725174234182,0.0221145486697997,0.0404967574006106,0.0298524813900699
-36.31727279062375,796041.3518789076,691815.934701796,63581.06126096229,16118.644656435485,5202.387342396035,30107.9430161835,35651.45380759978,2313.670170191757,2509.0766956679245,3032.7127945334946,0.0318206018502771,0.055000682792468,0.0184908176481083
-21.662760489059902,762940.8476031139,720607.6757492969,68879.9111236879,16626.12383349368,2234.052680644197,28203.18740369341,42757.87921046039,2383.714177386919,2480.6764463295817,3008.409149656577,0.020658806221619,0.0661743454291537,0.019407056977685
-31.250536198824417,826835.4348502096,753935.1567897758,65206.80002027131,15445.107780397806,3551.875674654616,30345.28595865462,41373.083880045415,2353.457162162352,2512.9342774028523,3042.787015461412,0.0197166670609544,0.0622916211493874,0.0235500439063334
-30.53671250517357,795350.6977850182,713083.5542596098,65123.71490257259,16018.858121865298,4057.9857650668687,30108.88133331334,26704.641246786246,2163.6817403427967,2593.7056913191736,2977.704067139629,0.0256825078030284,0.0479551413144275,0.0230805935861775
-36.05294954422201,810056.7857229495,708603.9486060307,57384.41002437791,15740.399575614929,5095.907466880505,29973.466694895156,44154.8606035747,2011.394395357282,2570.9347536104888,3019.690139187495,0.0230609139973837,0.0505245968930993,0.0220997576244553
-30.25009098426212,795161.6699690127,749568.9876239434,55317.12993101875,15941.038945929628,2265.048439885659,30524.98232801505,31921.10237916299,1834.2333516583385,2529.0988019552765,3150.586879607406,0.0184831572580708,0.047383296134441,0.0183601833891402
-27.50386977218426,797485.3335046542,688894.7742714346,57448.39902965679,16065.577459681284,5140.200307657042,30628.05134122926,42181.06954430926,1819.1642203319964,2448.829934101372,2972.7366104974726,0.0210554234038888,0.0545033613180303,0.02326766616747
-28.361151387199985,794976.8678917508,719099.4844319894,63198.040083553744,16226.67694119035,3750.0210023373434,30546.905187997083,27306.09910126375,2066.160721302547,2383.3750282214546,2949.965256363701,0.0297610502283169,0.0551492346980601,0.0167257160141905
-26.341116111284187,795552.3939244798,685437.8000954969,50000.00000000098,15906.984443402913,5664.422531675339,31265.515074312458,26340.67339061321,1599.9005563678238,2419.4562537038946,2902.781694717484,0.0209301834681567,0.0460718670812361,0.0194116860050521
-26.58415808373349,771086.6500776925,717178.2697153362,68948.2319970509,16594.99742280448,2791.5302644862954,28313.62684586656,47888.420959132105,2229.747663352057,2340.520641830264,3040.110675979181,0.0121119997564198,0.0614320536350065,0.0147963578167985
-39.5588532304799,796635.7915955706,666033.0243495959,60965.88558299399,16136.200304709988,7038.570910863112,29754.990494983664,23264.43946929778,1982.0802629837744,2554.256880116916,2944.334358087991,0.0175836768062145,0.0415013008532822,0.019726947909611
-28.12330010580426,829741.557789275,674519.6978974526,70236.574321723,15441.597923816358,8855.200471183176,30356.87950587649,23638.619801365006,2366.082809956073,2477.145488693355,2995.037942666611,0.0182304359882335,0.0588184348954238,0.0119849953325701
-26.25763359028077,798157.4708922405,719444.212363071,50000.000000587,16306.500791047072,3793.201821640227,30107.95393435028,21395.419076803457,1537.8341924958784,2428.0194725667056,2945.101456472609,0.0088769592397061,0.0640573429711515,0.0160692718775492
-28.6833603458122,798305.5648992906,694282.2601482575,72375.05776364045,16004.538988158629,5650.488606394573,28560.31369346718,40382.09402991992,2384.656053106012,2368.598923676882,2905.71501108318,0.0106442881218523,0.0704196152244216,0.0269766051551522
-46.364697162690426,795564.761258299,739430.9640381703,60159.03669142825,16000.838154239367,2582.4852218910805,30175.106166671256,31933.453446279444,1994.741243511693,2477.379335658664,3006.457235625475,0.0205594071335854,0.0535514475504126,0.0212455004418821
-44.49488747407789,807279.9739563897,707057.8249710893,59486.36221404966,16116.190374814649,5242.068823229849,29882.161594162088,46056.7141085059,2025.2489427439175,2508.9337328992924,2992.99445842186,0.0152670995716965,0.0524969719145005,0.0268763477783652
-33.62545866148542,814801.9257091817,704385.3327939039,56077.83202181397,15578.383583861249,5662.172040459912,30251.543023257134,37107.12095340903,1996.3403084410395,2765.258800483428,3033.278673026268,0.0157367422332134,0.0270614610845032,0.0227663005988421
-38.33460288391868,813246.5200431254,633233.3896805365,60352.54737995591,15719.607857860794,9238.77977229215,30624.97859339719,37524.33766095385,1819.7278879994087,2422.662835000759,2872.24600006398,0.0214203138885862,0.0449716469259055,0.0190553001917998
-27.19311382994553,816505.0996810081,699855.4887279022,55939.0890231082,15818.985127834778,6053.065146422367,30031.71072078382,33366.85651819306,1840.4631927333276,2454.915371314413,2979.9402081185613,0.0155729437202609,0.0513786315823041,0.0205541910765396
-27.291018166190305,811347.6175675313,721592.0201472434,71336.95234400182,16001.357656361168,4316.681621636368,28788.46924308873,44163.86090922973,2464.382575212639,2400.6926726214374,3014.526924393489,0.0111903783200104,0.0592562306779358,0.021996794064459
-24.164171603243418,793202.5030122276,705956.045022341,61429.67363772435,16063.248172890166,4346.285143508284,30238.065118081737,33263.9795394185,2056.9052453168133,2417.692285593308,2989.487312192592,0.0172494397149646,0.0627127661226704,0.014055463200093
-48.02763644335805,819555.8558821557,733364.0481053717,60419.4010646867,15635.860228433145,4229.994988643486,29319.933508262257,746781.462536341,2056.21104883653,2458.2733933283166,3050.640738333185,0.0182208301517604,0.0598381703045576,0.0187277068147147
-38.66310942952097,792020.1072172704,752407.00530435,62775.86425059623,16142.605796565753,1972.544269590395,29860.30008221808,32325.96858993901,2104.3137489085743,2578.622809817908,3067.317118429051,0.0185212141071186,0.0509637622366421,0.0128538873778281
-32.87768466681801,818052.6706795861,680657.7227358394,60549.541103429336,15604.808697468932,7180.30545694888,30085.09770515257,26903.63843818708,1923.7143683176776,2663.789357745008,2933.536327860227,0.0324729060575839,0.038972220070653,0.0069865347148251
-41.256316422551166,798219.2974712555,703066.2964714059,50000.00412472838,15963.773157772102,4683.259396580899,31013.10761339686,30506.043634673075,1515.1880338112385,2563.779719939789,3028.1415077804218,0.024582774196241,0.0407513001256357,0.0173163167637882
-44.3736089690746,809701.5511999396,685171.8244055482,67909.4735842103,15843.126964557534,6183.696761150234,29857.91954347851,37092.66478010693,2183.5424902123737,2560.302806207895,2995.035083794904,0.0178329984555649,0.0464127397337501,0.0229518489330963
-28.263054392516697,807572.2032834024,705210.2264908726,60954.476639556575,15767.583778392134,4906.683930244216,29672.785329146223,31171.669291394883,1963.697448161886,2611.863818015315,3059.06044195337,0.0286664125137324,0.0412846148095048,0.0206709415960457
-21.271688576829657,830954.4604132982,756736.1081666028,53687.04406403531,15451.93911891755,3293.7807777191742,30984.414308641404,24254.964344402597,1684.340024991592,2341.2589065691955,3045.051444909038,0.010674906357409,0.0800858396775123,0.0200835262805752
-39.87290759692537,817907.1666984276,735022.5946863506,61556.4615074886,15768.773157994565,4136.460825723538,29706.49984876489,47922.953602352376,2099.3812800550068,2530.57974080467,3034.349697659886,0.0224967788889207,0.0509522401088067,0.0230731609716004
-25.68758673584932,817261.8609622762,723530.3282369642,65884.88584744431,15769.237534637785,4383.920902590571,29996.628916547284,48213.60091736879,2312.337546943825,2508.8894031899645,3046.7431187888983,0.023304352668455,0.0499034084499308,0.020294623252354
-23.76361510717251,784049.7969369179,653993.6166576477,76788.7719108736,16366.47293493003,6846.255464246984,28802.28987019844,30442.57118190581,2837.580180867856,2422.4506043192428,2922.78167204951,0.0138591934236142,0.0544298316314063,0.0201091744776053
-30.7927016034574,770248.1626275458,689594.6230942331,98128.02465670988,16591.12056207062,4393.922197324317,27205.9236492691,34330.24931300701,3524.4474683383164,2502.1599459835547,2956.151994603977,0.0130089862498189,0.0511087171854965,0.0202194030121114
-19.040265525616757,816821.6759524826,680186.0068421953,63773.52666907777,15643.35386800631,6943.770410835617,30514.74356533098,30467.559470370878,2110.1377143105565,2542.290372704787,3003.845357629001,0.0217745028703695,0.0472673792731465,0.0213471612692098
-23.241937308905516,801527.2289024225,710377.5161338139,53135.76234149353,15958.409306617752,4479.311159309639,30524.21816569233,26746.140961919387,1786.7990367756108,2355.3531287702376,3030.826596014912,0.0221176022238637,0.058589351080133,0.0239294951929822
-21.062080880949782,809031.81909168,756051.0853271318,62595.36221710627,15920.005737028794,2565.9818097912407,29875.61499483295,37024.25358083945,2002.8385755187123,2502.07607536183,3008.7887191311597,0.02004199109661,0.0524186371808842,0.0221365272572412
-21.51597482699736,806249.9311692987,757204.7101975159,70247.25992945267,16062.022343659748,2383.101393969232,28664.28046369312,26496.02661160245,2517.0276292430503,2481.32457699089,3089.1584519539992,0.0221410522656393,0.060153970979767,0.0255782577961901
-36.63387753149545,781354.4564625729,689838.326630235,67702.6625872941,16376.409007506862,4884.988404339595,28311.06265513546,32996.888358153505,2165.702823536081,2552.6148277148927,2995.086684847857,0.0200348431022148,0.0391056489455836,0.015149578705411
-26.18874210900613,773214.38720421,728496.86504662,61971.69138216692,16361.72465684552,2182.259820753223,28865.499082041097,44747.080673296776,2065.9363730684595,2430.395858536552,3091.306160984612,0.0256688941294973,0.0500120772875747,0.0168926932139194
-34.74971728535242,816323.403360372,713703.4182269598,76882.81807450033,15842.155412003303,4622.977371711663,29781.257090270323,29320.43085504046,2569.5169553441106,2453.1939739949016,3064.9016758800435,0.0262566319952103,0.0627266954354036,0.0208979408589954
-35.73950254399654,813786.1556277317,666755.6659862304,63349.42857253098,15788.71586105448,7099.125894297331,30053.944965740167,30726.180327331647,2302.8301022968703,2525.1054617544005,2963.804831953992,0.0226834199927337,0.0457700030931972,0.0133203285019334
-32.60453220022383,816990.5797285083,669824.9261908014,67376.69177763758,15480.179466348163,7096.993905385593,29932.16036077267,38706.85110953798,2416.460614892023,2487.205216151577,2906.5522292102387,0.032377845865544,0.0404016706754747,0.0169241638750191
-23.538099502912736,817489.344414887,720834.9961316509,56275.52813041677,15685.96488091314,4742.131768640157,31014.96215529641,21914.17403612353,1904.9648373882596,2425.8379913217345,2971.79469039755,0.0205626146673673,0.0561588870626475,0.0158472445283234
-23.45659520717797,810370.1260982071,642078.6700518534,65272.7554993712,15684.336391531757,8198.94909640343,30077.32543694229,26696.96223096023,2130.906610776589,2363.357775112392,2897.726591471097,0.0208200406028116,0.055616561407036,0.0187234476230688
-39.77565689602768,809757.8427321614,637060.7518223817,50603.8268973996,15784.841173255794,9294.953041231896,31481.196312057706,21225.238253245683,1388.8387419251706,2401.5614811535675,2920.587458289243,0.0280764605876539,0.0510800615406353,0.0184566507361944
