ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_H_N,p_N_Los
-79.17044810458178,806941.4803152333,706675.3264081518,87031.45185246869,16136.836947426184,4830.113163729921,27921.14979772141,40004.88248818515,2789.4579860434715,1957.0301069433776,3042.2025784885354,0.1154768649298197,0.0171770414653361
-49.27432808769204,832296.5534695047,724367.1010107243,72484.07169135468,15760.038239942009,5229.365803889195,29342.87648731705,31194.658872718857,2429.105199462368,2127.173060197452,3175.239178491332,0.0941605587508732,0.0219710749242978
-101.20134129635738,811205.8757570038,683863.6570826344,52342.448125996336,16387.441802811303,5806.706956734515,28915.77046567965,43577.06222281933,1697.0124897415865,1928.3981137251,2982.5654581464205,0.1175365510864212,0.0199784752001535
-41.06874583682005,821454.8798260672,720630.0501977412,53402.86062443149,16124.42698485528,4713.11251215552,29834.516762803964,24183.99789003231,1826.102263994845,2083.5170052471685,3040.2835005839024,0.1127338197069835,0.0167951332226837
-52.0118772375606,802865.7334745663,709196.457197051,83132.99504267547,16348.842345461911,4778.483530024974,27343.710295603487,54453.61444011293,2992.066180190844,2029.279339316452,3011.933817240636,0.1149958267645687,0.0122772558060509
-65.49220173594315,808201.4218352964,708425.4076835342,73993.35641931219,16244.213952077353,4796.406634213101,28658.626895040983,48647.09996183204,2437.403456510279,2102.2595452983524,2998.5279453461926,0.0690411436893343,0.0186983267065048
-112.06171672057953,808769.8234742924,685507.5306288128,62631.232859516334,16100.68762071392,6086.629942611509,29515.679035719564,23854.21291392581,2133.614530109154,1829.309613038335,2978.923599284959,0.1249786867655906,0.0100840203595407
-70.44939925848523,808382.7107526102,694646.9542459451,55533.85100681126,16220.081869560614,5220.891427688415,28602.786165963797,40574.158372098624,1791.3856908709238,1953.2068580863588,2867.03620820971,0.1398942377378205,0.0164918841895199
-80.17795508916556,840856.6571523418,698651.3980855736,74931.1840262505,15654.858359037817,6559.061568532321,28850.995782027057,46641.53308794941,2838.550556689681,2018.459131187304,2900.1804814159063,0.1155206862925827,0.0211535371876519
-61.81244150493202,803930.3334086138,721413.9298759559,58496.22249339634,16409.744183101364,4190.728476016658,28467.655578647096,27619.621238692773,1984.823662939338,2221.689414119396,2976.007541072122,0.079681602809175,0.023334038700894
-56.12981008359053,819023.8875548069,686841.7065758535,50000.00000000134,16121.711514862263,6748.622266378442,29707.9385515492,33881.48946566085,1650.276708135106,2003.7737262190228,3022.234642625681,0.1260010209356494,0.0205074196227868
-67.83463156694883,846622.0212265895,691804.7992661494,51182.606238464425,15620.071116998162,7433.493278566603,30402.2264806216,26987.663095737607,1624.7116019002715,1979.3095745017115,3046.2619301810464,0.1203730129009624,0.0226119230243016
-63.33604194849276,837318.3292422069,747109.4638054766,77115.18636199164,15719.906965977518,4423.336044221482,28792.784569230706,41715.61515916098,2524.7749718485634,2279.636306650302,3069.6846078491008,0.0653713222163511,0.0358804275234631
-60.5008544776783,825339.8549134308,640700.2422336496,87849.85440231662,16012.206969575376,9689.59569645163,28795.21697677766,30845.062492551217,3362.569304974323,1921.85219909432,2851.5608677132414,0.135807829731633,0.0113321318198443
-103.72966841658048,819045.0849046841,706426.9360900486,93243.41818812831,15867.903331899895,5563.559412512605,27948.11330012857,40094.97772931417,3387.870339302788,2126.4458159844785,3071.720571164103,0.0772475848289207,0.0210657106319566
-75.92265228524917,846650.9304019063,683673.4983640292,73459.34445421305,15367.53416514901,7674.780931459812,29565.19382793657,25896.44592125659,2577.3591802939445,2077.704263099922,2961.9799808978178,0.1084454246246876,0.0144054869891396
-68.71537793552505,808349.4510746255,645278.9961472712,86568.11809385914,16216.33211772782,7702.982815704667,28537.2044835282,43911.3213136616,2784.542650860399,1961.4938856596195,2907.590010962316,0.1255470566031074,0.0135465885694069
-69.07615140259733,792221.1575464051,743260.047506819,105161.41944737406,16271.262986883625,2597.648083028648,26710.871003162916,39964.37464758491,3599.4848337114736,2306.730597709144,3124.177967577157,0.0759463585718277,0.0247838782450129
-57.94431633845217,817064.4844914444,726625.9435511868,58043.766350962,16113.787012174194,4247.9516559979365,28817.604595120018,45231.45733565312,1876.3514967117776,2113.6711159272686,3061.104563329352,0.1018326845790052,0.0189666692798187
-35.621714023603715,829580.2046825385,720122.9213355755,63848.06877752533,15813.324172761011,5072.996809832586,28987.86326204524,37259.085537862375,2188.78098736922,1989.4903219049716,3044.3768828567645,0.1244434850344765,0.0189052781959552
-76.03546516981766,796627.5331823264,739385.0526492354,102505.84512415188,16554.101668775438,2708.779362897904,26451.356350011025,89553.63713886583,3687.3813567569823,1997.8163404976813,3102.825353856253,0.1122219273191667,0.0213778342261408
-71.89098606727924,819056.0210329263,723121.4561624825,64269.80485998764,15828.306746975662,4637.251784615501,29079.23994764004,47602.29038833892,2175.6882420300703,2121.76046662813,2976.2132224554857,0.0971920950204951,0.015588775397233
-86.35413357800411,823333.6724777205,705464.5627933482,86983.16257630488,15966.879325714412,5566.998047563416,28032.99180429371,42203.00609685634,2993.0470279743045,2024.004738175133,2958.7191159378185,0.0969464871996509,0.0227997973942462
-81.88642446358074,836051.7309366665,720845.7926193671,50925.13132019218,15607.511971388878,5431.680491371159,30144.398354982564,39627.00079807608,1656.9704756453411,2056.514465568354,3099.8431977191035,0.1008552960067314,0.0198155395570742
-57.78907371254533,829324.2200370427,716387.5623182718,64462.81269543601,15874.774596337917,5268.522759608319,29111.947337257123,26273.18542002489,2110.69571853689,2037.1612924480696,3033.856366425753,0.1011892914067731,0.0244397352209312
-42.850339976501125,806691.0515347928,721938.9585910451,59468.5758904495,16078.890285303569,4643.9065170338745,29786.79386978306,28511.07220917539,2216.901197837725,2349.716269090716,3101.486429243354,0.0736235353659593,0.017912168233254
-61.67056544877002,841108.3266346016,709388.7412907088,140124.45410205072,15582.067652848817,6621.7844343597735,26673.416305997453,45778.736216849415,5172.64899676412,2011.543887695581,3028.98974948009,0.0973527965021211,0.0261981927861354
-97.92801394891664,842792.4196622466,735376.9834172498,69216.64849687045,15568.615750828863,5118.605293945678,29338.677348175395,34789.29239002926,2498.6908921117856,2001.0557825704263,3039.802922344556,0.1052123116951822,0.0239664770544157
-74.48698592672348,864101.7830860094,684770.2580126768,79119.42894278267,15300.468560102532,7930.778513628228,29095.57832757402,36238.50729754446,2821.4050283152083,2032.162787518321,2986.701733391154,0.1036147186890101,0.0182235532756467
-54.60520735499106,852717.3544798451,695847.2291973302,70978.54496892872,15451.968982850598,7955.361302827896,29413.28359875225,31655.45560049016,2510.827515187829,2127.072268725702,3021.532859032884,0.090713858917949,0.0315396273153865
-55.82063512784806,859069.2118657145,666853.412842409,63208.54039715484,15205.868973581515,8867.743885374255,29970.26321148559,35941.42559591889,2123.773152184752,1967.873684104136,2902.065593171421,0.1307292556650123,0.0176731083280651
-70.00545699783272,816916.5395356375,659038.2209519724,55598.93952599188,15988.31330071436,8406.095171179977,28924.13039076876,34576.064573824864,1734.0713084119568,2093.849652750785,3010.505847797662,0.0992410064969649,0.0170440551339778
-89.43424396715375,757212.2496865406,673288.6556023206,67761.96012551335,16948.081794514612,4574.630882016302,27637.108069633465,58131.201744666425,2313.986945154547,2188.7370917072235,2910.1345597876466,0.0780877328660482,0.0206566580802073
-107.45461217254572,826042.7292881064,719231.4662614014,55349.85318958002,15907.036665049984,5062.8328572192695,29869.44009016487,29394.41563398488,1780.5208536030798,1909.2756598256103,3029.953420770555,0.1322515971378118,0.0169854661701083
-63.928997705096336,845875.0010448472,693905.8460699968,65628.28397510738,15547.069887206597,7285.048667380676,29944.878182092067,26208.17829821662,2296.1363849176755,1869.128404808245,3049.437395535442,0.121362165874134,0.0122396876602597
-49.78366202480478,820984.6163205099,651698.3373214119,70929.16427715252,16232.897766938544,8003.575294815903,28999.19025736808,29423.58301191245,2393.9837922206534,1990.423092674573,2953.6090841150863,0.1333916289934193,0.0284295930873504
-68.29157526852507,823126.4887061267,687487.3589845414,78292.52354224355,15956.804630040231,6540.567000177447,28411.89213107568,38069.434638244864,2762.929292177012,1937.6548051301704,2991.964614622561,0.1210625674932537,0.0212252306162395
-90.7769041150166,818617.7459070982,707616.9577572418,58290.45796132761,16168.494525628845,5293.438156117777,28576.825506417823,46148.71546130477,1938.063313697333,2013.427119504965,3040.176158114814,0.120837659578018,0.0214397862704377
-78.229244244027,841514.3698910306,717219.4678728774,64993.40591491829,15747.392702615274,5553.065184150615,29523.812247014128,27510.56689271644,2185.0523064569948,2071.6476064394383,3026.943586640153,0.1114337148689598,0.0224782264590137
-52.84690915299189,794007.3369554029,767052.8612637043,54288.8503248364,16355.921935908706,1254.5048296778205,29422.408646250533,23560.84298963413,1691.2579176125278,2202.538968676569,3085.6119119625027,0.0965790526301096,0.0179388539531016
-49.15368751559995,837640.2360776527,692746.5752875777,82725.9751299388,15791.168098133556,7285.23018665826,28046.920157444667,76843.88958075897,2740.036852887234,2105.639932467443,2963.1813941348046,0.1136778049408466,0.0238270926976362
-46.11049742752972,823100.1825408891,747168.184865464,66456.2009115371,15947.244191806654,3599.0038088948163,29058.413770622574,27958.356958639768,2198.149629949873,2196.874051792699,3117.6311753716604,0.0907984749830105,0.0184684882157091
-56.80262979956967,831467.9295025615,674156.8578957398,70983.86889460054,15636.605308586551,8457.204494969923,29362.891241491878,43426.965956405766,2466.5674559998474,2187.334588693055,3045.921609732515,0.0832162866610406,0.018702006081612
-81.56404630513339,809440.4676325001,644634.7777117866,57190.72538323797,16074.165948260405,8393.597018593413,29670.32940713795,34024.48559127783,2002.248040419099,1939.933451740102,2970.0097585976355,0.1172154388231779,0.0095435753890976
-39.20779726017111,826509.7638072667,727151.2308176022,64327.39601736704,15654.097896110998,4946.07542865676,29617.576096599478,34848.460383842204,2034.286325403724,2373.8182162599005,3023.232460091701,0.0672768922810717,0.0198972957243738
-92.3078557355106,799413.9678384438,746553.5327192977,140668.71712209113,16441.653166020948,2577.92466440794,24575.302395983712,93946.32846666635,5377.514565058822,2092.1035473754164,2997.027066764352,0.0862312149490623,0.0287879574795029
-49.37274326128252,827308.8774672654,717913.1834337827,59218.39426827952,15879.006812515096,5370.702748572642,29615.39749405468,36090.14651958909,1962.5964856070605,2096.328447337876,3009.885720447224,0.0966918493256339,0.0204819871132195
-55.57628769252686,817143.9786011153,704626.3984309037,106265.6983356872,16001.304383386954,5864.878416620554,26430.42625444372,47532.68459741496,3933.979281343937,2117.8767405657577,3075.256130316879,0.0934618428553646,0.0197411225278095
-50.47683955616587,806740.043660124,652729.4025843394,73248.25650098863,16410.208551891556,7485.3890488965135,28413.129132062302,36578.272477662416,2515.3988472895207,2107.293295701618,2964.560918001296,0.1030890848002284,0.017637869375313
-53.04321769738941,800897.5599418632,722127.5123870926,72297.01498517185,16361.875482758687,3999.655026167585,27680.001270164437,36629.76844327831,2574.1075347172127,2104.906112289308,3021.5278104104323,0.0930144962931215,0.0212023750571433
-79.78723032439592,797773.8329960281,678771.8353516386,50000.03763215033,16363.25388893983,5792.624186411358,29570.585072763974,25828.920382512464,1707.6390008889564,2176.6453519753222,2974.658515799369,0.0858379873221367,0.0246204429826171
-54.7207379610912,832119.2689219692,722285.0987134647,74555.2514590041,15743.557003570308,5312.26449408078,29025.8720638305,52875.47933377712,2672.2902651134123,2079.2245570068867,3034.408255027282,0.098083605325169,0.0125837963564813
-44.14850964082136,816310.482557417,723812.4683332451,68545.21728334071,15966.860392065571,4505.39967588048,28399.93948232385,52312.74209288273,2458.8745803090706,2239.507815986411,3020.6337282732698,0.088147576660613,0.0253257164788976
-67.63969289444732,808969.5406389834,718039.287333269,61278.152358244464,16307.457769060393,4844.48659145996,29017.08422066354,30467.96706694752,2017.1080605659909,2162.406377988687,3095.2284604429165,0.0810999668110806,0.0253090984774281
-58.615378553948105,810286.9218078114,729614.0519801824,73076.36337742896,16204.382488464962,3856.353371249446,28382.916116641583,35149.14444308809,2554.71402614895,2055.2796594737474,3059.37456408399,0.10120285333178,0.0226498845838012
-86.34879826444451,840268.7104683615,674248.1542030628,58519.4939961321,15595.357075219044,7918.393360039292,30035.855251827303,28586.775558796355,2002.0301107228688,1901.79682725226,2932.789077511757,0.1292298588250741,0.0193392935876083
-64.86909501138281,840729.7047206037,677705.9361401753,72513.65712978906,15934.369159477748,7875.358039483173,29230.772383123127,21497.29988207145,2456.996346430381,1897.4210176054864,2912.2506196381014,0.1416432422317339,0.0181801135614875
-76.68109323325365,839257.7038435261,666946.777356921,69758.02703319215,15771.401753726945,9127.924555813644,28334.24014255947,47539.91767063102,2347.138689782817,2065.6539573097903,2964.6056128318987,0.105745758351573,0.0208789951748168
-55.97931975517611,815442.8384935531,718291.8984212388,61720.64623576486,16102.48062898539,5121.491986272477,28599.63066968925,47424.20596632517,2115.616047493435,2087.8152827840936,3110.6028707832697,0.0997708895617493,0.0178781945546311
-38.09775473842082,813361.7607446946,666712.5907754278,63310.76988751571,15964.503556507789,7719.856093321158,28668.729245753995,71983.81921166874,2330.0839887946786,2203.4522103262198,2906.526784940356,0.0942158579683699,0.0281286013283219
-56.681855025371085,810292.8888816752,754321.8178002757,64512.71324254184,15974.47569578142,2944.957446163256,29850.010407237165,34614.85791402343,2395.700973384194,2158.497634021837,3020.090185438168,0.0848024928688878,0.0228776798726099
-45.86297936303073,807514.2439941887,708493.4842423892,58444.37399350556,16002.05665613145,5551.054022289832,29718.798481548078,30315.794837749854,1995.4326767771165,2254.3436335214383,3103.345896853192,0.0766631690658582,0.0237485882434584
-53.30805460667918,817527.3797187109,710920.1369694585,65517.4474538884,16117.084405066596,5369.776836705753,28685.79890385278,51665.77715436782,2056.753994299984,2089.53172451631,3115.74490198555,0.0959893066017937,0.0193004081652791
-67.79440761501813,818819.0595028613,701308.0709034334,61354.44749101005,16147.972099023196,5486.800837963134,28514.13211139221,35725.99684895793,1936.2355123981465,1961.770100547748,2941.486506968952,0.1238946372874857,0.0160613496110983
-59.14537784721544,877991.4878562627,679934.6290296186,58037.96544313608,15160.268874699794,9112.932029076848,30350.201590547364,24075.48529550349,1932.8484173772988,1904.249648823326,2985.233655149203,0.1549259816228072,0.0164978348728651
-47.264157269411015,839338.2674241409,644994.0764643213,57359.66618303271,15756.36462271324,9688.901870986942,30400.728420740543,25604.54690150615,2003.4455935285505,2095.895540874243,2908.578258231327,0.0952564403621157,0.0168798524716855
-43.838150378024125,814398.3701901489,715014.8148991382,64692.77363031313,16044.178780008036,5028.48295307918,29733.13071229611,29602.44793073644,2218.7926397643027,2077.714846614105,3075.2663252163948,0.1177296962545094,0.0198895112695658
-40.65055406117046,824011.1305820881,744326.1675953339,66536.24832911277,15862.666679073487,3839.2788004906897,29055.68252679608,33532.35470587625,2197.272251754804,2124.1200000050285,3070.8707615088483,0.1170385478738436,0.0174972136171476
-100.5243440269933,862920.2610376909,732893.3841673997,72747.96035066863,15318.737119260291,5691.897514876603,29710.533588402537,26812.59405986211,2397.883766079553,1879.9422327982595,3059.8514205453685,0.127326452847551,0.0224923409247741
-42.773002663646736,821963.6531015561,676639.446759167,59728.24188175872,16006.95364772134,7217.862469713488,29335.07885061329,37436.74490967937,1911.0621329272649,2130.6824366146448,3016.5536692026817,0.0996682508928072,0.0223638680987202
-61.75717819083706,820653.8421229672,691176.6805697744,74227.91929322659,16155.860759739457,6443.5386095922695,28105.548942034675,56494.60602677072,2681.198573097678,2031.3823716926088,2995.0613059303987,0.1159286631269132,0.0257394818436074
-67.57062716522691,813867.6620234455,743700.2859532398,61773.530455085005,16013.172728995709,3280.161176431646,29212.783929647005,34589.193930992806,2275.736636649339,2154.0219058069893,3125.4673923001405,0.0868713813031868,0.0175933073060189
-51.16706327716344,815435.5871204169,710682.664548529,59776.56652878701,16267.425355055471,5050.410052725919,29540.24650646791,31986.44248463921,1883.0078610988717,2052.514196735485,3048.1117080484,0.1169422693519789,0.0171963922009994
-71.66806616185656,799124.107829046,755658.7360859457,94051.66694652384,16428.823780434624,2157.274111832985,27289.128259172543,33704.99347852279,3284.5499506650003,2036.053069405769,3142.0306379406497,0.1030469645436902,0.0206716001796285
-47.6294062005434,834689.6524513897,737862.0886254641,81008.57101052356,15787.508946320517,4614.695807298861,28449.97447029117,43516.301933440336,2890.954363247385,2040.0144824459717,3051.013395183139,0.1168571129256232,0.0294435062858159
-117.9399074153656,822804.3781417006,767909.6239818853,73264.74210349623,16019.677950900945,2449.442489479008,28249.952186775256,39698.42404208388,2562.322453639843,1942.453221901224,3162.0150626476598,0.1108670176761511,0.0222133511408244
-118.39496768718408,851461.3495179112,706936.1825193898,110961.80537093183,15703.49267600616,6789.4274426920165,26903.388699432253,64817.12783085935,4136.610391337524,2050.7214049869403,3002.4265160555465,0.0869607385194828,0.0196504707830633
-41.339768576450766,806317.6535199763,714666.1858391578,56426.34428795345,16328.034042080608,4379.0748757570345,29128.014572227967,30523.2888798655,1768.2183182303472,1943.942692828649,3012.982633383615,0.1430059985275276,0.0181445103387786
-65.75519737137104,848188.5077828094,733129.6179524463,59930.21863683871,15362.77026598813,5774.512094670087,30678.57791833667,28082.87941079746,1818.9767015556067,2280.2851696314065,3068.3562997442564,0.0698825829762316,0.0180964848986074
-68.86782427576085,833993.7621801086,716825.892839675,53447.5521914737,15836.797467297676,5620.927548138574,29388.47061055812,52733.39995194375,1676.242866027572,1992.8844168186388,3124.143010052734,0.1080729733332282,0.0268173305712013
-86.23553305151395,806258.4401216699,703721.7771108203,86066.49590500204,16152.2561646132,5293.076419316735,28292.20189470796,47023.65389792038,3088.938972855278,2111.1271585412896,3023.292336314292,0.0884935312106615,0.0182487799468716
-46.76984903848454,831734.9583149594,745437.2402789331,78379.80315654422,15692.914757502896,4220.753816414222,28481.11049186847,39151.3758619159,2778.7002722757907,2280.2339437273176,3010.517007196234,0.0779494061395122,0.0205398896711539
-38.97756580175411,821869.5971379242,788955.7756596536,64886.24339610158,16049.641025426505,1455.766832422385,29745.286846390576,27488.13952477395,2269.5035656956547,2096.003260578156,3130.554061536406,0.1210098847824814,0.0229624362814077
-68.59658312791343,822832.3936086128,695551.030098919,70139.16774938363,15991.707910512352,6186.460116627177,28118.94880887517,56911.57327496765,2508.423285616972,1905.3699040956392,3020.3282978393563,0.1130256487780384,0.0150541790643496
-118.1241011986302,865444.764529993,714199.059559221,102841.59123573096,15180.72569247344,7264.275204140067,28143.6538205316,52832.28823197296,4024.685362033794,2133.8234019934894,3006.659992593881,0.0792851350326217,0.0173344116991137
-52.55590437029468,834836.4739559161,723181.3626453197,60644.61632744458,15830.461708032772,5221.3803619367845,28549.23770869008,38354.60087751075,2167.327431429392,1959.2227337166507,3019.0478534929707,0.1304773282516261,0.0226042090933991
-75.12028070371392,819763.4896467205,648125.0847380814,78130.04745214031,16046.024621856655,8613.682163267495,28387.834574677378,33268.331331466674,2579.972896152517,1996.149172129479,2929.130089413808,0.1045708182776979,0.0267330551194562
-58.8026773786242,808258.5636924605,713215.7327811831,87374.08206794239,16117.35355038193,4831.118465750324,28423.42837298548,36686.723933549896,3199.109047526129,2164.3705289974587,3054.8443947788537,0.0850164560896122,0.0171155558683973
-67.30683696786615,850644.545874763,722588.949690267,63336.3450697032,15492.745709223946,5524.745921437381,29498.41184592117,47766.76808426476,2124.097880260232,1931.6382695521409,3073.836452326884,0.1293761554897457,0.0217767549867701
-62.92034081733684,793443.1852357436,696239.5545420088,54076.43614229108,16687.765779507692,5032.984230596167,28449.25825231089,26648.30654906028,1880.9025632912048,2085.148425294716,3008.850540711433,0.0978713629872433,0.0224517154980382
-99.84351859638215,796852.7511013977,703104.8766599107,50000.00000012035,16254.528970536512,4867.813525556637,29965.550063510495,30363.09619591355,1546.873417556055,2140.200691662484,3042.5300980106085,0.0872166721759594,0.0187729003461824
-75.7313146092099,801318.7872748703,719131.6136657211,64730.366355692015,16148.627649983346,4126.411710893492,28958.28962345409,29985.325350631523,2133.7837194168883,2185.096790449332,3089.787290164051,0.0798613127296381,0.0120555445323324
-60.783700222763926,836603.159195269,696030.6376249687,56386.15667713735,15728.422223758726,6484.509036712196,29684.588257852844,34262.930735755115,1878.9602165726203,1968.2820348642808,2992.817445295269,0.1366281635505116,0.0197709821333891
-92.65206241729749,846185.5089197035,746115.013279664,69509.42313407906,15503.5379152653,4955.168441284377,29081.064520981115,40327.33142248398,2418.9433909217128,2051.799341090962,3076.138728800048,0.0974698477723188,0.0199586446595086
-75.04214393122719,812266.9064329593,662802.7903041546,55697.01466438112,16264.61278589757,7142.112408948981,28538.6112561469,29318.106857278555,1809.5969651752896,1933.8258927570157,2932.7810996873905,0.1383860843594119,0.0140880235784707
-78.67585485192039,823743.5291545198,696747.264648947,95280.93094940856,16112.50386169745,5963.681472081275,27738.78419764649,34591.86127474263,3375.1047979711693,1923.553319020934,2974.9412939612744,0.12856230322367,0.0126978220556013
-66.67762159216704,803666.7609976027,743491.5879696101,62389.64477337864,16269.902673589797,2973.621461302712,28984.258411185365,37822.85191095121,2134.9278555220785,1994.078763110671,3052.991215998747,0.1223457907878507,0.023873005609647
-85.91167947879016,830733.9137781735,717377.3115382545,70797.64327040888,15758.992350016675,5287.092296221224,29023.98062641972,52202.34980776285,2454.212417788679,1934.2096529662376,2994.784608032656,0.113564739681701,0.0179332162372347
-111.06086999459302,836661.5279426867,639416.8723216868,81766.91425342948,15754.528665800275,10132.6453074884,28126.94678729665,49092.323003960366,2801.146981341124,1973.0551351244608,2915.472263942715,0.1136906031238487,0.0341718586794698
-60.66233095188268,825987.8888763463,689020.6243605913,57861.57333718466,16047.229532172543,6863.884829649617,28935.63820294552,22270.325701361377,1807.1122210842093,2043.0973736177973,2974.2830845191397,0.1244622278779986,0.0154772030899855
-45.73439667111392,835098.410359561,680014.221025986,59152.27756728905,15707.782560410957,7571.412908700173,29255.77080262296,32771.61510756032,1939.3280829957205,2058.63864182823,2999.787765793982,0.1190720248197894,0.0210802012470496
-48.43640305503824,846107.1733122584,730087.8387237693,58524.940499798686,15280.972733737852,5470.691737805736,29371.14058479045,81234.59443409,1942.9936899445152,2357.5141593238027,3051.268468598562,0.0631067414113586,0.0221811525737524
-64.35378523997218,846041.2653570992,644682.3184781369,64711.68011210545,15656.47916656495,9630.0296671571,29438.12449170572,26781.17986175783,2024.559932581463,1951.8284701886355,2829.842079188452,0.1257261016164418,0.012103949339593
-74.7737727572906,840342.6439082904,737366.0112026868,51916.41232827245,15861.945319236404,4592.348730748499,29759.035006001744,22668.827228556896,1571.7005283817375,1932.036564124022,3116.2004606045416,0.1327687471517085,0.0184045776718066
-47.378680814602575,812885.0654261402,752363.7085663445,93938.15275173805,16104.055983119477,3265.101760959091,27469.563583322564,53054.94446289105,3295.9080655814423,2256.0984958959875,3108.1296796783754,0.0712935919918476,0.0204107823367138
-33.72819700724425,803211.86557091,726278.3709060791,67888.33108700212,16284.246752448638,3689.430269523102,28266.017575624926,29328.6393413892,2268.1247662116207,2153.7850990544557,3102.3150158574363,0.097122099237729,0.0246568930625908
-44.83509834778491,851101.9318341613,747610.5014795982,61824.66402409239,15387.86085822266,5389.021547499746,30471.356548488493,22059.271958095487,2098.0361692647207,2296.91429473997,3059.795050566387,0.0654775132444671,0.0217696974266986
-55.51661371718707,836727.1527850187,637709.3376487811,68163.21175068336,15628.189580896693,10872.974245597889,29955.212057955905,33194.59900819992,2299.688680005483,2086.999432982214,2940.163201254759,0.0912860086450482,0.0220866149317352
-71.75703722051378,833314.2956597366,720747.5585809984,79848.81090409991,15677.73934355442,5356.124065798645,28951.03960113376,42789.48330089086,2769.4593807430088,2116.1214263957822,3094.866950954437,0.0726160926931665,0.0190251395821772
-61.94881871873041,849858.5495581096,734360.651324871,69543.70008638997,15441.367986295632,5411.086103462742,29495.566330483904,26948.422994029974,2353.8994008828267,1998.906811815045,3113.569399006348,0.1235070891176123,0.0169205787488398
-60.21070812020662,817915.0203018627,719051.3093229651,65364.28731361245,16032.419812181846,4851.350087737246,29303.12643356705,31067.750564611884,2254.916577601696,2112.9070575816936,3068.149401151672,0.0889458368073116,0.0202447353716462
-67.04659852684894,854377.2181610964,694155.1187493907,53831.22605286655,15398.796020982456,7583.541236065151,31045.524408294117,33113.09605643217,1534.6756089249536,2102.3644399195578,2950.226654157081,0.092002073278033,0.028745540147133
-63.137281415347445,817659.5511027384,700645.9755432687,58978.10873657596,16171.110638666374,5512.364654528847,29625.403524404588,22669.80514021661,1881.615605600318,1950.1878582136017,3007.0586774005696,0.1249078731522828,0.0182647763887809
-47.59463638731184,813412.7273925551,675373.6061773312,64593.35017836038,16008.594121160984,6779.9239979228905,29055.6273337072,30241.425024442444,2201.238092355217,2123.888791969265,2980.3340662595274,0.0977239537205997,0.0123477596164603
-41.62593353242367,801044.1398956558,714776.954626669,65696.19707450207,16359.590992583357,4456.623696439276,28914.20927981202,29288.44900143266,2206.612876237322,2172.583151726772,2954.845463111057,0.0924093421784499,0.0215407291750992
-64.0466994517578,831953.7120771449,717930.121222686,65224.45688052238,15865.813516490138,5218.317444913623,29395.49872982334,38667.9615279822,2146.4516429590435,1968.2363516141152,3098.1005287981093,0.1068531173238019,0.024222332017351
-47.25910626489807,836637.6020094508,703825.3171762354,50000.00000696324,15810.098870909173,6151.743294176164,31062.700401189104,26678.249533440878,1564.3493066691062,1932.6432646591973,3037.0226152648165,0.1199086466694016,0.0143593737730697
-32.53242916188427,840473.1096660433,753462.9376745367,62506.08218950641,15486.016680850098,4201.970020633768,30590.766647390075,24183.274204919868,1960.6890617355689,2340.9057238287246,3076.003478150166,0.0803588120660502,0.0223575312717957
-40.49211876674371,819562.8368315495,694080.1301529849,67203.96076573119,15787.546544424098,6416.717294643883,29281.12382342164,32862.73957888628,2190.3845393103534,2220.049647942837,2986.2316773764687,0.0871710778646271,0.0251124650235971
-53.1826763481657,806640.6712165611,748496.9284688313,60652.99202652953,16009.6007072354,2861.78823302466,29589.948415398016,30363.89697735357,2032.3473962445428,2141.6824973207845,3041.127403919393,0.0950870726018715,0.0172280701566663
-84.90162711362072,845054.632147876,723890.1419426068,114152.17667848086,15594.406126945269,5703.400310061144,27856.707003482898,45216.83090474723,4178.738207045633,2048.5410457167877,3055.648239886956,0.0887805193757091,0.0178645517111151
-42.40143066776504,809584.00808338,664577.3752919906,61104.20174315518,16096.329396624136,7251.504368715953,29211.46312023002,24776.64937253687,2147.931925463954,2023.687215237393,2894.5764682656877,0.109240345455999,0.0258407604360035
-45.43305136988059,801635.5334695992,712741.8292357338,67908.86794385969,16347.58336563937,4441.524194045372,27874.19188832842,64236.79335792796,2451.7945353979744,2074.4302906509893,3007.761969893768,0.1046069325554195,0.0225391974722303
-41.24985425008282,827842.5391813419,697956.3186335393,68913.93837241542,15816.4196464266,6427.845386925678,29063.45484381536,27107.491574950345,2559.536937401649,2071.1690473515946,2996.1956075971625,0.105895893854884,0.0240776308399795
-86.63046078702851,814418.3800741222,718239.7509757174,82694.63342872834,16070.396431897165,4741.420408256172,27977.108355996286,32996.31546964913,2944.319693877437,1986.1313942285287,3105.8788293072034,0.1146019857416946,0.0159958719462329
-45.36750408891339,842159.7979379952,727107.5829712307,57803.74334122255,15718.532810253728,5162.332750575219,29679.512298707632,30322.490317978467,1883.087206293416,1980.735573427004,3052.9635926667665,0.1271752409330545,0.0170923433948809
-91.7144626773106,825418.6423144783,710107.5915755203,69386.56561787568,15875.213907476002,5607.872161178271,29678.346309731514,33142.74790150881,2435.146037177161,2051.8291631310185,3084.8897726522937,0.1236884969110197,0.0226412108812284
-127.38126230091385,826736.6847003073,742321.4625016891,66708.25792916052,15992.396824476493,4022.771575271395,28949.009267046986,44020.94322579583,2385.6999325295537,2003.3413696374157,3049.189364973627,0.1063209649153321,0.0208731560659455
