ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_S_D,p_N_Los
-88.24824575348437,782601.3936052172,601944.4824834793,53197.01401745848,15861.002681726082,9573.21316136154,30653.78588315741,35477.0282621235,1736.3991898722154,2951.2938680037823,2593.354081684214,0.0367345815350154,0.0143685411119622
-59.72488611863656,818803.4209888349,677410.0138210038,56399.43870804506,15342.517682530044,6915.9341602222885,31383.35565098937,36180.13726754504,2033.1202637380584,3129.533419454754,2820.505183751351,0.0345437358367992,0.021724320978172
-101.23638604921804,789074.1335511764,634576.5389148627,51384.47699402054,16187.008575189531,8623.979512480737,29891.84338653776,23207.10869415581,1689.98739482886,2996.10153557113,2772.488510962828,0.0225463827561106,0.0235093534784064
-53.44927784513201,803032.425678821,605007.8499988528,50000.000000004,15690.078239592498,11401.67771904838,31531.518282159846,32786.70221428599,1687.5844322070973,2878.7309700361,2782.972607974289,0.0335958785697851,0.0202064159557713
-68.08653959604568,803659.2958743989,628955.2881623021,50000.00000001848,15632.46975040885,9383.159779333531,31654.87226911026,26011.17531756227,1573.6459419926864,2952.6568738706465,2842.765270420636,0.0350035416423714,0.0226374485392909
-64.23331451221777,813733.3008369309,698559.2160455382,66133.86398737994,15657.27765742186,5908.737297469445,30078.49821253272,34279.89769664987,2116.7152671318004,3100.3202725115984,2936.889225654004,0.0252591499999081,0.0348677827684848
-48.316662440577176,786342.1446251911,623935.1389643017,77870.52415930336,15875.786606593065,9355.03625949756,30874.288045702346,28112.757308931257,2913.069026952106,2984.9014075629693,2757.357056934919,0.0367372738348786,0.0110795679650476
-50.88241141951601,792896.5230098913,643328.9083562847,73769.33008700643,15784.078031260651,7877.295830677366,30343.77920060417,31287.09222149583,2606.819052704182,2909.117717472646,2873.5345392939635,0.0303632106149215,0.0182700836438336
-102.99879841154538,827887.4325096762,648312.3423372564,66065.42838824392,15069.814706048915,9167.82388997675,31427.685158377288,23250.411151578443,2280.570722966206,3015.9426790288426,2838.3243146923187,0.029288902804063,0.0148438463836984
-73.54890775651701,790135.2516354123,602346.1199744685,81466.3828347655,15793.7751677316,9757.377539788164,30662.60995776056,41133.07681030432,2608.2310035528744,2917.1989010180614,2749.0979806898267,0.0349729456131138,0.0142160874308575
-72.06418546019809,766671.9353351,678622.5166593641,84140.49033589006,16230.905169202151,4990.053584587103,28478.10540112557,33115.88235607034,2813.336533102394,3190.6181604527137,2968.4252747354376,0.0244016884707174,0.0234054305626116
-84.42094361121269,790741.2035264828,680143.6804419036,58770.78983822117,15934.90524288888,5631.0786049912185,30009.57084701493,47693.29745807847,1926.5668474473116,3080.876372267812,2917.3974850521317,0.0293663197016441,0.0188522130493218
-60.67241309791524,789180.7110619074,682769.0072693507,52245.97225405538,15779.63705578913,5452.069861854483,30741.02744136725,31212.28963915124,1712.260117841328,3018.130938824834,2910.479366862157,0.0325971195774432,0.0195582075090492
-68.82352870671377,747280.0949548108,690611.4608495974,64446.6277797325,16670.62768198428,2969.759866358756,29111.889153407614,48650.91734761749,2150.190655714312,3133.285910669497,2928.2010808338514,0.0338446317354862,0.0216891311167715
-83.33104301506742,810797.2640861124,656700.3713234008,64421.85558672924,15403.743458372555,8138.608743507999,30608.074655234377,53679.21664506578,2200.087204892681,3068.4581233384747,2797.7660474561894,0.0274916945096208,0.0150110341823327
-66.57386124929117,788156.3314140481,650459.3632306549,82457.21207254943,15955.74637031994,6953.917853994655,29150.4654887144,40750.69687892505,2871.3301102825494,2931.6056717009715,2796.8310958298816,0.0349285834254205,0.0221776889015853
-59.8015604833338,797503.3405808542,658691.0946700829,50006.70422082538,15631.704232315882,7143.307315596572,31249.670670641968,40448.22310410819,1609.158123411092,3082.3768052238875,2908.9914000008293,0.0300892472604679,0.0179113437089714
-49.33111335159205,812244.637581873,665353.8144426679,61920.53579514922,15571.480827827108,7462.628268681522,30685.086118806503,24968.81752293971,2007.386908308074,2989.590620789152,2886.5981306951903,0.0298519627625695,0.023982731451218
-55.414258842865536,807548.1259947375,692562.5511674596,55697.87000650491,15674.305961676357,6658.710379562843,31332.10394665483,26844.97536805952,2049.9575950692206,3129.9959786030145,3013.193689550854,0.0186773386658439,0.0180195755727797
-80.57812234727393,800529.2812741639,599558.5616176163,98789.49130727396,15622.294123536947,11451.153490776833,29607.75910108416,31595.0588463862,3488.434210027945,2760.0038022389303,2735.015076761333,0.03191296092424,0.02553870951774
-50.88200177940397,795514.9842887286,653981.3892017951,52440.853617281806,15706.372082707876,7483.334706950527,31021.89567284812,25980.400780785283,1779.532609025459,3006.1129306462603,2818.782191840436,0.0335615385723334,0.0242773814722775
-62.1197177995766,820244.927297217,630943.174030841,68018.18996954375,15398.35065342984,9206.26930738251,30510.0392933088,31220.498748834136,2352.261350108248,2953.039100733991,2811.365066495131,0.0310728694938756,0.017368176093365
-49.45010391198424,815431.3357118065,631155.0376670996,61767.82907682943,15517.89171426279,10156.33576705799,30698.6159834084,25995.91655326651,2156.8170036033853,2943.2383952273376,2825.211882181952,0.0287072265284931,0.0311536626390948
-62.34644734366397,808596.5404502898,649299.6916607341,56264.26371846752,15300.520968303916,8016.432910431766,31463.644261412,33441.118612222584,1868.2694260773424,3093.835912983322,2814.992842285324,0.0359521995123742,0.0178250751918456
-55.30632914657134,762552.8810058003,580607.3164274791,50000.0000000549,16281.226021042852,10916.496097752004,29818.547066482544,27727.20817328731,1501.6765842901298,2861.565852894581,2742.986536030153,0.0289668696949186,0.0162200835977929
-62.32241673352944,740941.1041300383,601777.5076962584,53127.38960026068,16722.28265806886,8173.676041618826,29487.881149094443,44348.21671638961,1733.580636678518,2875.906674435389,2713.152674815628,0.0236921265920706,0.0188733347770748
-86.12318236642155,777034.8863754756,603931.7525472475,52037.327741652894,15974.7574529567,9661.096661923728,31264.165268154284,26541.9285099218,1659.5120424909317,2931.25248273757,2734.687898118111,0.0356401043222452,0.0156980557422678
-39.46268925484019,810080.9738813394,647559.0248214199,50007.043574692645,15434.894552770436,8627.860885714796,32235.9111888346,19153.153704289653,1641.6576640097082,2888.4017888148087,2885.116238008716,0.0336703766331236,0.0119282878970342
-58.20065475845104,786074.5570716239,611761.4993793214,68657.88475201292,16041.25675759043,9103.121275433645,30769.539823536965,28434.449630621857,2308.163746814752,2975.0938360225937,2800.4274076553475,0.0352443937883535,0.0278071120481254
-55.787211182634,791144.730491017,663624.395865706,58989.27375601955,15806.252267747514,6700.949358735674,30675.63805492282,28440.949649584774,1975.6324280549877,3164.747149012353,2890.0437127419464,0.0329783093250933,0.0207593549461847
-84.60904955389542,761873.4618356632,663378.1553430555,50000.00000000116,16381.439427147723,5232.411171096241,29592.743000084523,41504.87083010298,1596.549197207955,3082.28743933748,2884.980174318316,0.0332325748049034,0.0207325188449214
-67.82986048251112,814006.7853349495,673536.5091559716,65785.30264053386,15525.29589083507,6916.541449869066,30770.869992719778,30898.10596958544,2253.916698005513,3054.2742852943197,2895.279102272933,0.031209858084504,0.0220902662768891
-115.65300867136636,793558.8322040356,719617.3264316266,50000.00000000125,15879.424772349828,3822.517156945307,31180.648397091263,21288.81657994661,1528.4773623722788,3315.544736654002,2957.201258596819,0.0224100613967092,0.0175622339294885
-45.85538569586894,812794.6498175595,631564.1887270712,77112.04439591532,15503.53491105561,10040.454312333986,29818.59059556852,70966.96419324008,2558.3107712403007,3097.392810772911,2784.3208988864,0.0342103987207198,0.0233835041209341
-91.1088824522766,809889.8638477423,703206.9128561254,63107.47640505605,15666.40632474731,5418.000929915853,30637.44065474476,25947.536630315542,2084.712019676447,3174.220448076071,2988.493203998728,0.0256718251378914,0.0174077059827181
-81.58361941116286,803038.0442967825,594003.001101087,67640.89694400853,15627.077361638518,12293.343250651084,30410.627865611,40921.55463482387,2352.890256699829,2852.052469057026,2794.4634013157824,0.0233811906363689,0.0182490370333563
-62.81456012174988,774255.0948660476,594748.4143981768,50000.00146677997,15958.720375897869,10089.578997082112,31343.694686567604,28772.62481370051,1689.1213099846943,2867.6614338141767,2781.2677670287744,0.0326013590482341,0.0086288128558466
-62.92563213245254,817741.5144055514,658488.3556905529,69258.41976855638,15419.028184913856,8575.89379377806,30401.680049899,38219.87308569763,2222.687326472344,3104.964102108567,2848.6820143963287,0.0187236208379853,0.0192310544679132
-72.7889892628661,781802.4121953578,696865.4041032678,64031.58135966898,16145.453959081218,4446.656279830324,29668.10064945032,40218.26926870874,2238.620528367331,3034.9709058071835,2875.504864944108,0.0299745637683659,0.0277594231821405
-74.30817957634744,806993.6006912148,668001.824723609,50000.00211574896,15651.601645517663,7423.850513449874,31388.05116636968,29278.755166642717,1572.758471318214,2992.3887992884406,2851.219452045232,0.0274847007722592,0.0198214815444509
-47.03551320870329,785880.9325064066,620003.7493176024,94617.30244261204,15919.55153937532,9517.500040829913,27948.95585181604,41113.41993266451,3472.3112256770028,2953.919569274351,2828.934903598313,0.0308386756794049,0.0192138751779035
-90.75020742582964,784821.9565641984,629953.445584391,57405.31584131372,16168.491530924184,8102.0330312012975,30574.681278086853,28184.19622762473,1862.479848069068,3022.317451849711,2830.3166831838857,0.028553288622413,0.0172961749600344
-80.18079627124007,785396.1761805195,673104.8006715522,70028.14011454815,16059.37874654747,6092.727953062219,29074.70729517943,35350.076501554904,2490.403223128741,3018.091487554508,2866.0418711502366,0.028673700650104,0.021027149670975
-79.4085871176898,784875.538559808,617225.2644968381,50321.82643265669,16089.433147751548,8779.951308862304,30841.75007140823,26923.38585908312,1738.1360678001404,2933.474041169401,2774.903318695395,0.0249055346885318,0.0242069547644895
-72.40346295899934,796951.8554881654,660083.4369723276,59323.02719937371,15724.033632995017,7132.889076384954,30850.42157132595,41738.37339188883,2031.7873818279347,3062.00406144295,2844.8603272800124,0.0296497245624894,0.0123980522110138
-74.60007820158556,789380.0692011196,676819.9815428779,68730.97909418575,15905.760825335325,5895.81656264191,29247.249146667597,50541.24573785892,2476.2699448788817,3152.9036490052927,2875.7509298546765,0.0249901580585147,0.0250573585655003
-70.55903327360122,776175.0672756769,697223.8122436375,61223.328945977184,16365.772735122306,4406.999866220064,29713.32046423227,30057.31082383964,2027.890360336644,3058.6306166672352,3000.6089950268174,0.0256432545043069,0.0241390262249839
-76.91103273855458,801963.1535917049,674946.9126610416,50000.16648699724,15756.660606149231,6598.816744727606,31158.626820217723,23714.72909181034,1578.325419274359,2951.2708481063537,2907.7192666050346,0.0279846040163796,0.0229746603906715
-67.31666604695238,794215.2600244937,637560.0103959609,50000.03376591428,15590.3207877309,8257.982817756214,31736.970032395715,23856.714790373047,1654.038524448787,3003.438419833348,2785.8838748327858,0.0368164090521544,0.0186595503877574
-55.03436298460234,817597.4379901949,649069.0539199694,76749.6948521406,15483.949100924465,8855.218320244783,31022.97741745592,22924.572448058207,2598.1229909693016,3008.8647663317,2787.5911801943894,0.0408274744606108,0.0181113982093699
-64.94912148850594,803796.8450894312,622633.275331457,57451.86049365289,15690.233386868258,10390.562033011298,29972.53620079788,40568.89173880997,1858.3600767080893,2995.608201886744,2804.215758483683,0.032107677709392,0.0203885295174306
-64.471636285767,797411.1111581376,607508.9792969984,56720.46199280453,15816.383996456992,11083.601636033713,30281.552017070164,41755.49053735096,1906.6470093567295,2893.347964950809,2822.1260805954166,0.0293148852812966,0.0163834592842053
-62.839203909218334,795628.0594882792,603176.9535700292,55022.46154225891,15731.915310895303,11091.47772129512,30282.01939277581,60767.25141488961,1979.151880862269,2954.294150591863,2728.9586867397666,0.0242122611603249,0.0279966287340287
-64.26487239091159,774151.4968768607,697037.7242683321,54598.35321667075,16055.31622751315,4379.003115443438,31189.67735407938,27525.72470802028,1969.8052990242547,3015.145053508964,2860.122607029144,0.026562134747824,0.0205580752363641
-61.9984171262268,790268.5328407573,597136.4539451041,54065.56665752145,15852.172293553753,12022.699531615182,30988.508036981977,28152.978156019297,1813.2056440085985,2842.888447833688,2793.127207952584,0.0223510693216194,0.0227987604398149
-55.19013660881786,775377.6672357367,673876.8629513981,62086.84683434173,16258.005096868275,5540.795310078685,29429.42758059653,44468.53010726832,1948.094302463369,3106.9781970932595,2968.749902649084,0.0269266261041137,0.0195925437823532
-80.89513112482044,772482.8509426655,669137.7592654038,50000.00000001164,16149.086058479528,5329.981545115176,30170.51862895876,28808.346936903203,1508.3506933042895,3015.1244125774315,2821.902519680822,0.0340857724135495,0.0155054700398915
-72.7394954091393,815707.6078576155,658638.3838161265,57915.09139077538,15294.6268258645,8155.267390777341,31894.27402478231,24381.11436813344,1928.5331636081191,3161.0647258097765,2880.7958478681026,0.0414906138406378,0.0155402342296977
-72.3853077808721,790502.4805198598,614187.8549034207,50000.00010231994,16036.10447056065,9591.531133343626,31125.030405975936,22443.02005257415,1688.8346167743778,2919.264263706608,2799.4766725867207,0.0247768424241356,0.0175255050656182
-80.61863632940559,780095.8738008618,651519.389786139,60596.4511621094,15959.839206787285,7266.293495714595,31244.953881762674,27522.90941043971,2060.684214307817,3036.2435760423427,2881.334585547027,0.0300663939965739,0.019278813008881
-77.92264942100954,797926.6251596255,690600.4094396416,66135.11579974015,15614.154210343644,5771.34920905314,30511.054941055125,33388.95684806824,2186.5702618837727,3297.503751876389,2924.6856932093333,0.0305836919486375,0.0178472588401713
-80.76051213254054,821314.1394998188,609892.8309585052,62667.65779329701,15210.159227419135,10715.367308428473,31784.70938599941,22601.960749552876,1989.1310897181197,2824.865098360249,2754.8391828901395,0.0381346744873185,0.021537862330538
-53.10581549664839,791413.1383905921,638901.2843890594,56262.27904022953,15957.980308436508,8217.687938636858,30480.1838149426,35510.9041363994,1777.8870925013464,3093.083310019124,2888.1302730416287,0.0256706933184335,0.0224865113887656
-105.78181952261184,793232.7065600939,639240.5692508544,57062.6074793246,15910.173177643444,8373.838853498388,30398.11862848199,42884.35951403198,1977.2833783204296,2951.2985687513765,2815.844035255096,0.0331151538170844,0.0257167992468279
-79.49730268731743,794172.0332173742,663592.0830284735,52365.9628235296,15808.06843969414,6736.256445497202,31078.867069013824,25994.75957229108,1827.052370404588,3064.7884121829084,2899.882099781438,0.0249846428852448,0.0160646068970128
-78.54574765830262,763475.5523358446,620797.4631658779,52826.71416523983,16446.811845277534,7919.532712283748,30622.88491142882,28529.08524310304,1631.377827440608,3000.8322727118,2792.432424506076,0.0318441628843492,0.0158284240664245
-90.5939031605843,772930.7383627541,709407.5357788507,73485.92753192058,16246.209334759302,3391.6244565115244,29548.317753390096,26211.08362186105,2457.764550185844,3058.7241009886075,3004.74787493445,0.0315999861525516,0.0206484470014263
-38.39665512909447,782843.3377888611,716408.4571215458,72895.89569755466,15957.997860398811,3476.7703025595606,29424.138536158585,41001.5118864635,2563.0187772850627,3369.663573953853,2969.8221960718824,0.0318545767898997,0.0310106880350492
-74.31827541629374,786555.2205531027,701103.2873678061,60202.37788891213,15963.560259920314,4225.447879778863,30096.905679542964,33829.038479333474,1993.373806978312,3057.972606694761,2956.89746543539,0.0372402333179371,0.0228043232711876
-63.027839545758695,805404.6964843329,654719.1630993126,68620.96040716594,15793.177064189267,7511.508503091817,30022.53462009868,37110.25826082392,2444.3423365270205,2966.1155439355207,2835.0836582182583,0.0345617402919584,0.0183379736282823
-57.67852818223503,784964.255174256,716039.7234632071,55094.94692418769,15872.661328151788,3572.1718947404997,31141.252306492574,29089.88028490063,1730.374655314091,3093.1746671027363,2958.6946853395543,0.0372703792865598,0.0183610016607789
-60.76885797314266,820679.5138717829,668780.9391645661,52843.16671508023,15390.500854643236,8103.474814933653,31884.2615595687,24014.689645448478,1562.7587415350097,3064.584227873331,2901.7738968163417,0.0242402310270844,0.0168236366117968
-69.93687747399437,814096.1627031597,685285.2939783258,63328.80765497331,15524.679894477686,6657.25123724701,30325.560666861304,65865.36979347856,2093.940328071648,3131.583404476593,2995.3613968516324,0.0332483421015504,0.0247521290747048
-54.03791570367045,748536.7764792509,576256.2513967965,74794.6614928806,16561.521206038597,10097.968284853025,28959.113689247464,38004.423110042815,2637.9547171387544,2799.5042945334067,2706.696899605095,0.0269387376755392,0.0178136809379549
-106.28254134296724,807114.8214956677,671261.5778899115,79835.8299623563,15637.747843793988,7300.854068190428,29139.078901688288,39217.23200775466,2853.330136920048,3101.097184707841,2814.9578933946136,0.021703082341657,0.0203748221643252
-76.76235529341662,823710.2042967629,717877.5808146446,56984.18443068099,15343.651196886844,5176.198872643031,32442.33272527769,26845.951078134447,1925.0555604110737,3218.656754644929,2971.6116456152367,0.0336079215581035,0.0231320635199807
-41.001473518377175,785624.4412504984,635542.4789531726,60427.21086991531,15933.261058106753,8099.664000924191,29707.179544260616,46671.55752607982,2109.008030460084,2809.9747574118364,2850.1781603557797,0.0313877833100382,0.0147901381011109
-53.8199162434407,830687.5972801438,637104.405088593,66991.14478943357,15189.65782331418,9895.048521879591,31003.511675472964,32575.339298206403,2452.36464714236,2932.292082874491,2802.749858646254,0.0337266092306954,0.0152086798576663
-79.09426325143636,816464.725048069,666791.5232685443,51879.33400745437,15368.387913461622,7783.460737804563,30950.92082981981,34570.15010890432,1781.3689987378702,3050.862558252173,2852.376786919383,0.0369590547686708,0.0216430226027123
-51.14136321222013,793685.2310323464,616039.7886208701,64554.69606674555,15849.483816427242,9631.29157451483,30326.06034026517,27722.26811613196,2083.621809742014,2861.07801030612,2798.995748598196,0.0297990233300138,0.0255539109396266
-45.20393581136108,785144.970952885,606270.8705713426,78434.65469595103,15982.095704139254,10069.476520254391,29973.658616966477,32798.27893313672,2832.099575161535,2898.408881619419,2761.7990047372828,0.027259658555475,0.0163239450208633
-97.13080803455968,841560.1439426537,656499.4069247767,68100.13243631649,14885.878825834056,8880.126346909303,31506.69947478982,48465.5303958581,2357.1645841737627,3001.9566348272465,2860.2655134158304,0.0374714027307279,0.0211907138984425
-70.8074210590544,766494.7532734866,643481.1191995927,52423.83124306594,16515.033111735345,6846.032315896939,29531.962199386264,27922.248290179647,1838.7004820278185,3012.376756588413,2836.044284450162,0.0289779615101516,0.0225196864843387
-102.19476221596209,762724.9889649395,590602.3459822587,51313.01798341485,16316.673414861752,10079.34733395293,30462.12197292024,31241.535776675148,1618.6630827213344,2834.244570906291,2745.979213384222,0.0267194751250586,0.0180096690752295
-44.519576920783344,792350.4654462775,639130.8223115064,61630.4336981766,15815.23811887088,8335.042438603417,30501.95840962758,28933.10572072885,2029.706412972061,2986.718950608514,2862.7163962926725,0.0268349128283891,0.0107132211103151
-81.80730062702952,798841.0995935133,633351.8758210258,51435.54729497757,15594.625888280496,8669.056612275868,31524.870089655084,30912.839392494057,1671.042514080066,3064.0313081948166,2793.0908201802395,0.0363935294937329,0.0213048028193412
-59.51039779468854,820144.2600374751,675153.9864821128,66842.21969542859,15333.920339100478,7815.965863996978,30537.259146724555,36252.34565395769,2306.866243782789,3099.2631739272565,2886.82530522884,0.032011911235562,0.0192427633597967
-62.89128875174053,773576.779494133,621571.4295972488,53854.77620630649,16097.623976580484,8045.784847841141,30234.8718104142,28110.86417782399,1743.601534843427,3096.590096713693,2768.525305215696,0.0385364995466987,0.0129023884299632
-58.8126816153362,763253.8603284081,659720.7888314219,83232.49510836096,16301.827860895542,5436.54440124017,29061.78711316752,30490.04881085755,2926.6878072134537,3169.5841959128384,2842.667729840556,0.0397869363383313,0.0130178308468102
-65.67766621326953,777262.2236409868,714268.2976947405,58528.4444110023,15997.392098595752,3349.878368456164,30923.417190920158,33129.13823809189,1984.0800046897127,3197.151390601961,2961.2915890482404,0.034756037067603,0.0231333561193304
-47.60341106771044,796305.6850888551,650563.5123796044,61602.41792878799,15673.389825036784,7551.64402729698,30608.21497107602,47512.99201516963,2066.6480673235906,2948.2423915884483,2823.03099699107,0.0335741546830573,0.0177858800116759
-65.46687121041745,814331.355245805,577032.4947155555,69629.50539133666,15440.10182587377,13321.027294671145,30381.240015187108,41227.33728744457,2348.726180728129,2840.8615481284887,2687.9649765937884,0.0341841426397234,0.0334584324573707
-71.96387592634835,810251.338968253,607236.7269005986,63759.10860787298,15585.725794714965,11363.229457770458,30405.182546243253,25540.166746385064,2041.3689342913915,2972.004076238876,2738.5769407961043,0.0343946227359949,0.0150570856153419
-77.1046238526905,812663.450371875,644987.6302614318,56326.36128192111,15404.694096275993,8984.456299750258,30963.63640790767,30443.63076533304,1835.446277371952,3074.7534186499024,2858.1150048239406,0.032252271506286,0.0209512173370134
-84.92818170330239,839656.7644416566,676835.92334881,63116.69461405471,15016.281994787376,8204.907076261607,30161.12793118333,84319.32069805503,2146.1906425951283,3053.187571956244,2890.41800204414,0.0194101416241512,0.022153277039951
-55.14510661853592,804847.6973776332,599100.6284597716,58988.98762075058,15602.224507142197,10912.680420057555,31103.140706795657,24114.115560417777,1803.3634316201872,2993.216936800754,2658.822466318346,0.0347580912428248,0.0120302683330255
-72.63802076536771,804870.4392765772,642555.8033316534,50721.80342208224,15703.702522927577,8411.63346421256,31219.144537976517,23864.3089532666,1547.273987067747,3005.356033519592,2852.963617094805,0.0348143179242679,0.0185081317549387
-60.90074791691729,785996.0271157036,654783.6437105624,69370.73734600263,16088.037398725672,7816.384351764801,29408.51660770571,36777.715094291634,2339.827361603016,2961.528572071012,2871.3343527254924,0.0225219708265266,0.0192895930009053
-56.995983321756725,790125.7872475107,717820.1123354561,64543.979613842086,16008.74044858415,3657.4715631691033,29608.46040541171,30118.323782599567,2124.507881674,3173.4351998807083,3043.322828534004,0.0251773116047045,0.0250412176787605
-77.90190303175501,832855.5426976936,670482.408602292,64602.25830928976,15312.77977528097,9088.684931262862,30997.61078977652,24537.80223066365,2238.7282159630668,3014.577213352698,2872.060750594981,0.0196721995814952,0.0217811891444564
-55.93115470335094,809660.5349169695,573328.8208908585,60067.85322872121,15544.908119828611,14063.875910364735,31464.78007379537,29292.909880302625,1995.7210160426544,2755.687566095874,2712.3324984607434,0.0266553457873198,0.0215364440068825
-37.01079220239649,817134.0761810663,592727.5607399784,68384.33798463538,15473.456461576572,11940.065204372278,30692.638803370548,35278.024195351936,2337.140980033998,2729.2183127646754,2776.562113748626,0.0249778359727675,0.0173599379759102
-49.16541400031194,784814.0198033594,643843.1958438954,62131.14929558564,15793.00093088132,7592.100787143947,30486.34662905325,24492.507675659584,2071.347486607928,3089.238144286825,2864.5974183718317,0.0355079836600716,0.0168690126204671
-53.71397921510101,791917.1018415218,639216.1652342548,52913.36908882248,15926.276572311514,8207.265612784508,31100.85911386243,25792.959416229107,1731.1378668592758,2949.059772313393,2832.2555155465684,0.0270464618603454,0.0189773035455839
-70.03904902124896,810630.4503773889,675698.310985436,50000.00000001111,15550.248156893813,6911.140904700937,32010.588062626604,28840.008521924567,1407.989269423205,3076.6901174365235,2871.58896350795,0.0265529094035934,0.0279103379376067
-66.42064126531143,788755.4160677926,608560.3233447047,52743.80195810611,15950.106575958427,9600.318557098492,31409.166533458232,20435.5592475646,1651.8634682584968,2846.8078286585483,2762.137777615564,0.0347825228433923,0.0172571025141937
-90.57352753815503,795713.6734842856,640907.3463360245,54611.70379257595,15758.387808504118,8238.894331420903,30698.627434444857,27462.983970352037,1789.7744247862677,2961.209609537901,2853.9274476085284,0.0245258713555591,0.0127046133413057
-56.4879661183153,789847.1673257144,662036.5762247907,68281.96644206115,16036.003364858812,7143.857738395222,30099.563622799,30289.422176297077,2319.443691714472,3120.991532267115,2798.494494229217,0.0254166716536433,0.0210929853855417
-86.40561434691496,817048.4975951669,650587.1196534856,54097.81895683003,15469.446030533569,8413.018164038984,31646.41345580904,32701.89602166885,1710.9744415938342,2942.97217335492,2890.5058232995952,0.0309631255314131,0.0229038192806475
-82.40245837355374,790066.4469756476,688532.6283876239,50000.1888897476,15923.979677072324,5110.798653879058,32048.50566169766,28926.81599609312,1575.253684681629,2942.5580393222426,2950.915014043609,0.0311398085452577,0.0149322986469878
-97.56965603943932,822155.1276701753,682758.4640434023,59812.539094527085,15365.41078791256,7409.910325798531,31621.51406621337,23510.363360349795,1858.276093032984,3187.7366379218656,2886.4897575203395,0.0201376491419805,0.0221039244927663
-57.2198440680351,789791.3217847229,654197.9461365123,73267.30281277331,15810.282069552926,7518.808298042123,29578.25857825115,35438.81887529252,2428.18669119745,3093.0674187413115,2859.946158123855,0.0214194984271369,0.0252156061437187
-94.35248949286245,772631.2788031244,690014.940910666,58416.35260240864,16045.08839246204,4468.112103801086,30594.87783222927,28380.98104743176,1941.921075405068,3103.581094808133,2890.4601381399343,0.0240535634593883,0.0162420446800096
-76.01359493317528,822277.1488398841,625558.2573338848,82568.1352040653,15386.766385493103,10277.519429991637,30829.61469479373,31334.13945378853,2934.997668515718,2867.6425129765453,2780.9505866633585,0.0299504284150788,0.0171811167728629
-61.75149967064806,775861.5903117309,631896.84267039,57483.27073986429,16054.999956538786,7887.217334084432,30453.86884289219,23737.72053481959,2002.809986618149,2974.976421978919,2772.7105722388555,0.0287279099132187,0.0249159192546559
-83.84325995891636,787368.0670778872,662675.3831134927,68895.70680725233,15975.372351734368,6741.433189257004,29218.76438888604,69271.19334675261,2480.192352327615,2978.36460675658,2841.8277828063024,0.0302629844013207,0.0216325296715538
-92.68677816692482,793518.4109800297,648459.766371249,60220.999748024056,15767.838984266637,7907.638507013433,30603.761288929363,22638.30316332825,2186.2173596825955,3023.508202513683,2817.013894008815,0.028195317412977,0.0216749497988694
-66.41335551364111,781925.380813638,615113.3345647082,70499.85348703948,15902.06464138982,9300.19427619098,29955.31530061725,27114.764559787563,2454.1478547571523,2893.5924795379296,2818.1990991845432,0.033459346226043,0.0154677036073406
-53.98860630494385,813884.6550189535,703242.5880463892,53814.6636252796,15464.227535957983,5387.904139809825,31390.741265584635,27923.78983150962,1738.1679158006507,3194.3242334957463,2943.40281307009,0.0355088799963715,0.0176540738085505
-115.40948794370831,806891.2497672837,693499.9479634652,67175.44511061421,15498.256438617527,5996.643261271444,31737.330475626277,31984.3172531064,2368.1796536458974,3219.1142653948878,2994.5345877701934,0.0322240603756975,0.0227301552714718
-83.59050729377844,778850.9022915607,688457.6433565295,59066.4855633873,16089.901771862667,4587.589563782101,30463.672529692984,33948.570443898374,2074.904142973826,3106.2347774977165,2865.270822903712,0.0377557475810102,0.0199136606012468
-56.64015442223695,794578.9815781576,647380.7607059854,58496.7222153717,15903.721990141628,7278.950629788441,30600.67899598824,32721.70080547972,2133.769024479627,3095.813560004654,2809.361453771951,0.0360482282307861,0.0171268532377729
-85.9918390142829,790434.5950179059,618032.1989148133,50504.11814239392,15909.606896785312,8855.008666902246,32381.30845868593,25632.73643953328,1839.3258226866603,2944.116578064411,2749.023214313827,0.0315864574604644,0.0186088118274983
-66.01245226547914,791663.9770812464,638845.9195807007,50000.00000342989,15880.42463682638,8060.725440277592,30980.263906877924,26290.24057609928,1543.2989130565757,3032.304520643828,2832.334812399109,0.0304099120068961,0.023752061267521
-66.13280729666116,787753.3822147031,665116.4535823563,69838.89910649591,16071.802200466793,6613.008310795564,29814.121207105552,30718.506855440093,2416.220102493852,3010.98692036305,2870.3450190719914,0.0259013014232228,0.0242460150872791
-54.98724251511848,767593.7020430255,664571.089375752,50000.00004724843,16339.334472826622,5578.151073426534,30142.815035755324,23837.454927782204,1760.1822148382705,2987.734518645203,2855.0476516262665,0.0280553944744656,0.0235737335984194
-69.1739963763527,798347.2952726465,644124.2462148723,62695.11432197169,15782.10705264248,7931.857648715398,30059.021569085868,30680.044862659284,2218.4843891315545,2915.286044955832,2785.240146292725,0.0249264548237426,0.0186641728007295
-40.21899998565924,799929.7118305864,588196.3541791441,56747.76328981207,15949.129374665155,11838.54350685694,31090.430158099403,37383.90922953655,1808.9289911701703,2875.242436205771,2711.732457152192,0.0284398371252295,0.0181075328736369
-53.81898020702221,820226.6582307098,611330.2046044106,54716.73338844636,15439.31718915292,11032.128312072662,31438.766810843998,35650.63069792372,1841.9328317920736,2877.536876421811,2782.895608317097,0.0337885429356218,0.0241049443701146
