ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_H_N
-225.93476742799209,822122.0151911604,668423.0277563368,67791.17265857923,16099.356657652086,7023.73182904088,29731.84406212372,26685.977923918534,2537.776250531408,1819.32566251702,3025.1624017844224,0.1441759490281112
-177.7564279565857,821668.5674288799,708655.594393132,68336.43210610551,15935.264918115658,5655.159301125555,29353.34424133346,32488.466553681832,2588.431821936439,2094.211063115657,2961.162117124122,0.0961097360892207
-246.2965353581177,906471.4279939124,751893.873027083,68542.83919816698,14695.56990883916,6406.61914209194,30983.099969132087,27183.34431910497,2494.375707182243,1871.0342080866103,3105.32773252849,0.1685471002312893
-283.41128326752334,864458.2707958928,722045.6745944341,56823.766192427865,15185.458663680974,6303.071707968991,31017.1213430041,26224.978962407924,1999.2877225122188,1755.9427851210396,2999.54313181672,0.1432341398405563
-230.5492202604203,834293.3020579849,705607.965631592,100609.08238563332,15727.51983254432,6271.224008169815,27520.53996831474,43918.75650214758,3677.151319489608,1884.6818729830504,3063.481491349765,0.1170472701008224
-283.38157665712083,853962.1560034849,672527.9846831467,96278.5841971517,15572.698404464089,8903.543309379857,27871.78763272889,43651.06318400352,3611.8534199668006,1767.656714467285,2894.174793723951,0.1576495163785376
-242.7276608500924,845287.1749772376,729005.4222007972,65329.203254165775,15514.97459381408,5296.628721286434,30004.626462769407,29525.267301245447,2332.2707052152978,1947.093724325999,3024.515112443621,0.130782630012303
-228.8630564564289,839582.2307879195,706269.4299529371,50000.00000002372,15819.83825992751,6565.286240595118,30489.08815276666,34390.03601664362,1607.05171347737,1880.2100244572096,3011.303765573922,0.1341683943591507
-275.9541134459375,879710.7144349276,744097.3260945226,70170.48852120497,15014.1242220016,5821.313524807712,30888.768361444072,30243.0118193572,2429.3556144920462,1835.6379312927104,3120.332682455754,0.1450074975158528
-250.25944304162795,809100.93666537,618592.2554688231,79683.0003519012,16308.348768460812,9987.866438014804,29366.938301761034,27293.17389772072,2835.364050244145,1856.647334547729,2804.9613371099786,0.1493100323556736
-142.21118105583707,800417.9785118066,686661.0069891317,65582.04600556068,16177.212234417071,5967.338008580514,29473.075054602174,25467.349017964032,2325.8110733631124,2193.4693945989325,2946.171152986905,0.0931438462465399
-287.0239088011106,813833.6282172618,689889.9157027431,65507.140561601256,15958.56611354069,6004.4016886850095,29911.167730902456,22343.263786479936,2282.0649134403325,1832.9052996791456,3038.044131819306,0.1435041902536984
-216.7554722230645,790488.1975371685,710363.867513692,64707.9993761944,16311.29766460068,4031.876459651684,29731.88586709507,39688.34148276293,2249.6945701936243,2091.5729297446355,3102.7349535231047,0.0863298579798687
-189.7250354910585,821166.8429768365,722166.5299226169,76046.6781830544,15944.266507783635,4931.692392034755,28470.53125843945,31220.023065542628,2686.7202821676638,2057.2366834011887,3070.6126750029807,0.1111754875347778
-331.3590434113012,852584.573809327,661928.7481616247,72555.47558876907,15570.350446305729,9296.973978060569,30455.780215489624,22780.36346053214,2564.613207878648,1962.4285116828064,2905.9430907617475,0.121523061575052
-355.12700803275254,828094.4448689517,666669.6237895358,57660.5546605158,15779.225888094175,7828.323189173218,29779.76047586759,24819.2552636376,2140.7191063127366,1995.5507015998696,2951.2084016319086,0.138203309334645
-267.1868082354505,808853.5648543596,694420.0982065577,61151.8913599624,16147.564425844375,5889.332208804444,29488.949330929583,28800.08275520899,2117.854659542901,1928.9946408160072,2997.3009186750364,0.1342326675653004
-229.40988502402104,858562.4055667074,695786.0151612003,70179.84768266727,15395.133726627277,7547.210434724738,29362.42689935777,42915.0760946162,2507.217798335863,1853.2813437063523,3034.5656076547607,0.1288418265753977
-197.12173510391847,877045.4557421119,717225.9956894742,68282.45848349272,15423.310630638274,6772.921625566826,30333.75775838225,27556.85606787857,2408.3180984550777,1770.4233685311913,3029.589156581444,0.1763928428474411
-246.5807803403521,845720.5013610084,721467.7529947334,71522.26482654245,15568.312271752682,5846.492377429155,28938.49614666902,32159.2783802314,2584.333651672571,1905.6817807571872,3093.174346387657,0.1360875466673669
-293.350582789062,827895.9602127457,781648.0616661035,56767.26012343314,15626.903678683662,2134.1410960511766,31234.33879363019,25686.75427917484,2056.233314970057,2171.35678571068,3093.165307490403,0.0847997253531499
-197.0375637081505,832737.5919733653,692479.5422436032,111218.33880198958,15752.529848755375,6882.729436278748,27810.407290416973,61368.25900956738,4535.325503717246,1964.749743731084,2965.9564025432937,0.1074220001937336
-300.8501108930026,862484.594309784,753731.9851400512,97237.11939708116,15078.861051932246,4969.246789997216,29358.327070871404,32296.56556011651,3898.5227862227057,1864.537064139645,3059.45651650968,0.118430377108105
-147.0838670805706,836864.5664427745,734224.780894307,58186.14306611873,15681.725107115784,5099.128210241915,30153.56514699804,29291.44925764115,2000.830998520058,1908.559292233368,3160.218339857469,0.1378369285238673
-172.77065765406684,823764.3316041776,723420.2603111747,62538.1555640859,16054.007670451096,4275.131062857245,29617.34974426481,26480.043508527317,2015.3973311672717,1884.4232721920152,3046.6720136213976,0.1568458876130132
-244.25440879411929,816891.9341701393,712901.1031907852,53763.18517862227,16032.07177968796,4992.993926966394,29840.0697195116,22336.11172835249,1641.6504760719888,1847.011748373948,3115.9426146315536,0.1581619597315184
-203.18374959131376,808854.977836934,705018.4873416374,68183.64379366132,16065.61615448525,5536.65268871328,29257.22903217729,27232.330649549534,2565.983056463328,2145.516883518732,3021.0728053034945,0.0794395348164692
-185.6180025071456,810710.6620246881,722931.2969729555,82987.27922382833,16157.52503169086,4283.741590806049,28188.94970546061,38356.2833422512,3188.060367865593,1910.492384314651,2958.6850815576136,0.1380937549229101
-96.08829200332862,788216.5418440594,706801.6611166827,51771.26140674734,16714.97022983713,4084.6777164930704,29390.846602426005,23102.00926770381,1747.3702046899632,1915.94151697752,3015.2331342209945,0.1579537167383955
-319.59661831216795,835972.9286525054,681465.6060147734,81153.70369342374,15687.585389750526,7671.7074999571505,29285.2747908733,30064.55368941664,2908.3827088157404,1925.767345229292,2988.9194429209992,0.1165036913009237
-278.2782358998746,859845.3002751811,723357.4776009123,86100.71192366048,15442.516047557132,6077.7444684178,30291.57088248752,31216.07977493362,3328.2078001254595,1906.859866553624,3192.324222407402,0.1248651530223984
-156.552854717051,834798.6075907142,722092.8138515071,69468.75971673599,15866.618560990362,4949.00542026476,29894.442020391158,27550.203624291145,2803.1962510809253,1914.492108523999,3115.03182548665,0.1676249364411526
-260.8946761759529,843504.0858493351,655056.3099748488,61604.71413706229,15691.8295354333,9306.706283586278,30800.35652717393,20135.08521083582,2000.9574335431569,2013.2390713436664,2863.687157128068,0.1273850784715341
-290.1610686303675,845322.7810781301,709294.1470003144,71835.25378035565,15495.066858006485,6559.686498283318,29485.745524604365,29827.265934182004,2624.611717018371,1920.3903307062371,3047.2347104931628,0.1310986501276622
-193.60208808695552,841797.1515032577,723026.556383832,62241.84362883966,15538.758378280883,5594.491801368773,29843.94657301837,39585.99976407266,2349.148300763326,1874.862708581921,3099.805985502732,0.1476602291360898
-206.1105281722172,812773.9373470743,707194.1128339445,66130.1257032727,15887.038864293512,5173.230437780268,29857.989643401965,27292.031905508546,2351.00746807772,2009.073541031325,2997.289730312707,0.1129513681600363
-193.1173047364044,834581.9216230083,752333.2740630613,70908.95645453616,15903.717765923207,3801.615798615785,29407.862936902337,32917.63963901215,2703.070733132555,1769.760221728002,3113.295742615051,0.1657070134899974
-153.91258065175884,852929.1753801351,710471.686752618,59531.47212288529,15192.42521794664,6653.587412207184,30895.60787013,25608.69213132545,2074.721618356913,1999.5656299653112,3046.317308914606,0.1380321136891131
-303.67977918488793,821187.2612545132,695243.0230746729,68738.75216079135,15915.997787750435,6064.352148398692,30002.80966201937,31959.53257720498,2346.7162267238427,1982.1279460870128,3119.511471302726,0.1116257463974955
-246.574584711506,841477.5529403506,699141.2751458562,69822.38352172257,15818.869984818148,6157.64120947975,29878.220406078024,25313.85290138219,2314.762815075557,1888.8038720242623,3100.832883379812,0.1533952623321037
-225.0020955764465,824281.8176402277,718517.8590555973,63510.8734577721,15866.919696769522,5126.119343481985,29567.431525402066,31613.303483192445,2417.240811648894,2098.154541117748,3031.4845864407466,0.0957555030745253
-194.70238277744227,830481.4810725043,711267.091010232,65676.16716958304,15775.97306675646,5773.564824863928,29955.84265140244,39937.380530809336,2245.762744822066,2068.3736443231533,2962.8625971162805,0.090490075144916
-237.61267439070457,842834.35338189,735861.0320067579,64402.92541304005,15730.467915193116,5166.073109014843,29783.82257789405,58081.432422720296,2206.3425377929484,1908.9389127688487,3064.753972524505,0.1101419777845973
-192.6789228448509,811119.3540660861,712243.9685677363,62951.16676854823,16013.866714324073,4961.874653465895,29378.4285787326,27054.340017302788,2235.569987107128,1928.7667744776304,3077.333290266746,0.1255300346822137
-246.7108606347098,802538.5332263146,700649.7636834872,62885.56710438993,16256.929665816093,4874.748675528535,29645.69317685329,29582.29621309221,2036.0985328977545,1942.3930928730424,3001.657376030222,0.1313088733081537
-155.18514110114066,881467.9546469199,682493.2540886196,92662.47881498994,15226.586439503888,8498.076701145348,29102.88834735173,30145.09563688288,3404.213773141153,1789.3972508315435,3024.251651473714,0.1533083718247442
-179.7452394498959,837484.8568367247,700755.177783202,70300.7999588604,15919.466355467888,5908.403410237364,29761.0288650025,24526.25818778829,2603.200165751419,1817.340475304468,2965.263611870317,0.1702627344821198
-221.48553169982503,838108.6839902195,707111.7252999025,75973.79992172292,15624.824842257927,6173.577944635075,29422.14873977188,28796.23942455455,2774.549927219205,1943.1663526733344,2997.297322924829,0.1153005792519864
-217.45135339721185,862678.2555733843,744657.8387845667,64652.589727437306,15500.936686812329,5847.511139919914,30322.3450419027,20372.880876355168,2323.9414986600023,1930.4238137127631,3056.7676364268978,0.1472616932693679
-281.1252486733473,855414.5341601663,679285.5182015288,64557.52103482771,15394.065485119476,8768.994412096203,30116.24082642856,30412.86620322701,2199.84701014018,1923.1877042422109,2920.876369966462,0.1314098320601478
-229.84491296708552,788737.1018784588,695774.8360228081,76500.63232775008,16371.450734401757,4892.929237503353,27863.39924982695,49250.08078241341,2842.9132855630523,1952.431490942172,3113.871717586476,0.1256087318573183
-264.7868668210372,836235.0843246949,605489.8100967313,61121.44943104531,15951.561190225986,10823.677239430082,29770.31785991676,20539.368361918616,2014.762066896877,1742.8063769653345,2883.8150700481297,0.1640932919845895
-316.5105222253113,844615.0118552088,731549.8549660767,66918.01895073298,15753.110520790637,5643.180835473288,29786.27757987569,23650.07317120789,2270.888214706851,1956.0638846025847,3132.326906502756,0.1173038433244895
-230.1165976524497,865334.1098595202,677962.9826011574,81223.62260700921,15621.46244046025,8772.791131846123,29352.12106786708,39686.69433175892,3345.679705354754,1773.4158250767932,3063.802949623799,0.1801454085567138
-155.8103950084206,774537.8743165677,713018.7341871645,63216.76544604126,16813.645061509003,3218.083422432509,28064.11017781546,34902.95328471081,2260.491323947388,1954.531397566133,3019.837305101368,0.1416249950488475
-280.6487850609091,862306.0653610487,756968.1609089891,67257.48993715066,15250.467257945407,4735.6367491857945,30120.055010197557,32774.86250179737,2573.2745916844183,1893.37663886782,3093.78447844588,0.1436153733398712
-252.4193729752231,810743.7315594893,711987.252754818,63233.1674973419,16242.327887113004,4651.73834052525,29589.295356535426,23882.30575908993,2161.350272278987,1915.28318454532,3023.079006347816,0.1428707207287864
-226.14068379686609,849911.4984018849,707874.2935788698,52838.22553936573,15520.197454583878,6814.596486560697,30570.91314852367,26996.640512482583,1862.9482916449715,1871.2009677066656,3063.074900059614,0.1489967431414529
-201.60714109874365,802760.7747164695,747908.0359706782,50000.02919795277,16147.721367486736,2667.716436224971,30356.75216597505,23792.894567480456,1623.2809412563952,2003.6168319759863,3142.326251091029,0.1082121295527093
-201.50952760156883,821403.5324644307,658964.345914602,55724.69954622407,16005.062570623517,7560.831571972057,30047.16215026768,43018.89642176371,1917.4832572018763,1939.1474172351227,2942.352751668962,0.1369751589157189
-147.91683168023494,845252.532674412,712301.7779429307,81471.62392186829,16082.804757188134,6198.7582229425925,29531.42031671596,29700.82865784939,2853.526993645867,1762.413012026063,2964.973301695152,0.1638550105707096
-219.81503250593937,833821.5929956166,699232.8386377981,57275.13703724994,15629.084257466666,6389.927668049575,31003.27381149978,26014.457741109505,1928.2187266831304,1828.0014741760083,2965.528655984052,0.1353325533262318
-136.41669462786,801490.7784553891,716126.9705587844,67663.80399588015,16359.822418676526,4215.796406364671,28701.55214854329,42512.51582854809,2254.424465202189,2007.8605614787036,3040.886727540784,0.1122678930986151
-214.37446369743915,801230.4996126015,684412.1561073241,76051.47435186923,16298.174682097604,6103.239035359803,28775.436151002148,24197.844051441814,2695.851336359892,2018.5953645173647,2974.868999859219,0.1095186348762495
-108.25421926679664,848054.9431569418,668478.6972364546,78856.8987305873,15502.441709211933,10037.061010862632,29631.64085187305,23747.42543193563,2771.640334725609,2000.4989839804527,3012.185458905105,0.124995346685161
-119.42792815848496,797123.9909137035,718235.6584049353,50519.85436308336,16474.750515959022,3724.1341668166583,30198.62117857706,18432.59203788322,1587.9510437387214,2128.8162608758435,2959.479042274668,0.1033540738592595
-327.34110347387974,812493.6743373259,703761.1855047169,70413.56113173818,15899.410912330688,5575.330956818903,29156.843392278,31442.769570179255,2378.2883114693395,2030.3108294645492,2940.366799341235,0.1258939072467492
-228.7918506350112,801971.1336154944,726893.525389562,61732.91561320293,16249.381354892505,3425.476361275369,29504.6885432687,26635.05764019821,2121.025891563007,1980.64958943611,3000.8622090518243,0.1206273805778387
-300.5588258384232,837556.6883409583,720823.9815747801,63285.90911391688,15899.856092857286,5589.016781363783,30306.611529386915,43366.45834035002,2278.3249324826293,1983.4613748417355,3031.9906358876783,0.124767496898407
-289.6269079510018,831993.243914952,718580.8494269924,66959.89935153289,15496.090108348557,5797.960021121042,30029.446945583783,36220.34628357027,2645.027118445185,2156.7667101666398,3051.946052558056,0.0845480148730357
-218.05518986966868,832278.4266936479,642577.8405103364,73332.46565780982,15820.040874052173,9455.342639621244,29797.30694761365,37904.1182499256,2411.9022577764263,1892.2877810937125,2881.8362879994606,0.125451807183782
-235.8119024964669,830514.5484024438,712971.5961035613,65049.02177344122,15866.692149094752,6013.491719405251,29579.41065878337,32332.41751863132,2246.40448506156,2044.1209768208275,3020.618778049858,0.11310744816655
-256.6321681807441,824713.1227019328,719944.979590066,79094.03658962125,15884.391822762003,4792.740352785567,28792.055149311465,34405.358865870294,2858.6489487664203,2043.5627794540635,3019.7502433703694,0.1156710806217898
-134.6926474625226,822141.369182858,706195.4996250799,67541.54226855717,15879.155703180868,5639.597389164174,29947.00041964251,31195.72043614225,2389.059448586006,1968.515679422416,3017.5572140022864,0.1301703217374273
-225.2514737950092,829215.8386645379,731183.2067776158,62798.57852790982,15820.03435780273,4661.730394804035,28639.9530217128,147980.37487077928,2122.2770656121875,1974.0158438701976,3067.737043029735,0.1321002833729571
-134.31506293190552,823898.2438772622,731857.9650366617,62615.80076610921,15973.72121654996,4442.390910676659,30078.99507048423,24798.736170911605,2133.981935617955,1994.0374687278152,3059.3318870359967,0.1240346651565356
-120.52452503224546,843056.9045309894,694048.2687690987,67369.31793242661,15834.648711686965,7375.195799120053,28626.16866229484,28487.98239736313,2215.94695015784,1870.8435265484104,3005.156168365701,0.1456292085369796
-224.9826198076023,816932.2472328444,705850.1098225955,60948.88834784882,16032.928305492464,5358.880069656526,30265.01916850908,27485.70981473677,1975.2271721765665,1968.725467419261,3051.975054673315,0.1188201470334731
-254.99978566985283,820379.3897510151,715766.2098883493,64995.8871396659,15974.361654766604,4952.664629829694,29485.600261417538,23518.877913257213,2140.359945540157,2019.540046500577,3097.230837841681,0.1167423782437346
-293.73950127555065,867075.5486775063,671266.6892016686,83691.65957922993,15304.70951481405,9194.968741611228,29068.070128301824,36419.51037795942,3047.0651483162587,1872.0748128513928,3046.7648372571884,0.1362631724834778
-176.81194786863074,848772.233870353,748461.1400109589,60487.44997850502,15312.596221200134,4310.5876008042,30863.73811964276,24466.530464562984,2030.1707711467416,2013.7454557101728,3041.897471756517,0.1273737617439986
-229.020728753541,853250.7637457962,752967.8928974761,72690.41533249046,15527.033750752043,4598.936100101939,29255.47336691568,39655.23305422094,2760.585353660459,1938.352051658268,3135.1447303486093,0.1357066560485051
-270.2982383093929,856239.8705717612,704269.3130642954,60761.232105809606,15625.070954072222,6642.889268640137,30377.504972264007,33914.799813556594,2167.3796259531086,1839.5452380380912,3044.4924788624794,0.1452071898334802
-173.48964960619656,810541.5472827234,642245.1887626449,103646.91877683216,16170.838923615584,8747.902135088196,28032.084245937524,34499.79381395846,4206.623801247656,2040.36524737858,2919.940019117776,0.1109237027540787
-182.0676998550854,789616.6708974626,688966.2195964797,89470.4938097315,16475.157832996396,5389.069643557513,27922.300880531315,29632.85220441069,3244.2317562453704,2019.0933119350036,2981.907138932233,0.1095362951402541
-211.71983954814797,819392.1590264789,688139.9843706965,59093.11942206298,15990.095166701678,6348.269257814662,29865.14627046207,23140.34508434264,1974.493040600635,1851.2199885142545,3064.608980606201,0.1434024871374402
-258.2295343345261,833445.6766000101,697964.2653951292,66452.86807642077,15888.973155013837,6087.771561002484,29948.626739265448,23962.362573802355,2438.3774252192507,1754.2063573187484,3022.6936769119047,0.1606090002752259
-245.2722089807774,848982.9720574648,754286.0631073397,82022.2036671303,15552.974442952622,4332.815816384774,29291.79709704831,47982.917328927455,2900.98958578202,1971.9449994787576,2999.145565081305,0.1241524810258332
-247.340230722711,843549.1035218827,732981.3873305669,56773.90806270544,15809.875138935036,5130.691785305376,29263.466406879077,17863.695961152756,2062.270219552951,1911.154752133468,3056.600237548224,0.1411934361043259
-197.46679987571977,798378.2515662063,691816.1660596405,76505.67378102378,16457.74418070266,5501.333988268331,27704.64276519236,27444.078714981795,2562.950057392464,1988.3077327037547,3011.531926723259,0.1079073765564868
-207.3293907131429,807593.4122228993,725369.3739874572,70338.94017951551,16269.534852266372,3801.037222431636,28248.32863622116,41647.4321075845,2507.080009960124,1802.6600659962396,3124.197749770385,0.1425613091556727
-195.81727087804364,846059.0728862213,728673.9338016625,90183.48382650208,15839.481162465034,5010.779134149575,28981.53247824156,29879.874454573383,3316.922318074742,1816.6637302214708,3114.2137633942425,0.1640236194750161
-163.74725471038795,830708.0340305165,708060.2336052711,68300.81361907319,15913.638102346766,5429.971273508832,29316.80213360802,28138.8618800633,2569.693806491888,1935.7393356135155,3062.820715436774,0.1257837748309768
-223.86102851488332,864398.6141670205,635412.7067581336,93662.25300943962,15342.198770574743,10630.686560073029,28223.3062133279,47706.34719736836,3691.543832856976,1745.2920946015174,2849.1373388383176,0.1557931981247339
-176.1734765765934,842675.6583206482,724473.529197104,67280.18956677668,15665.88999685017,5471.85377485845,30365.62495023472,23027.208731191728,2423.120004982092,1876.4517904833444,3011.051983034762,0.1421187404241262
-179.75410104267834,846393.8508047939,611981.4986468336,82139.44492087017,15422.872437197757,11182.32452347316,29621.884512539255,33393.2020350607,2981.6971994462456,1884.831793111076,2824.047420337334,0.1313535458046966
-224.667600231714,863665.5993239032,621829.6892628388,63343.07502308597,15380.034482620516,11984.550852468024,30770.67019091259,25789.59742539609,1925.898590147037,1823.228118636484,2876.041753174213,0.151216098258698
-170.97999050493073,844442.623760323,707742.0179507346,72651.05439496017,15575.866491184885,6260.182040041696,29941.124395231174,20991.709240117103,2547.4030807499544,1955.8901826389167,3010.8378432933623,0.122327464588639
-166.81616792342265,793713.9444923375,713192.6900888397,67195.68735604612,16228.178762902497,4020.641765921471,28933.817476799533,31405.2956114203,2413.8810709324384,2064.676117670157,3020.2435441380635,0.1071932401412458
-249.71689859706007,847551.3151714912,727148.266807178,58625.075564052495,15690.983562643723,5581.346738912204,30290.968367459744,30490.93179271579,2071.132123736189,1766.3809145468886,3014.516993703512,0.1606487069595839
-237.27535080389,805175.3608898269,679989.7323603705,50000.00000007781,16342.046999893755,5708.065498482059,29528.563037554828,36472.65137075067,1537.7611535066503,1794.5785615038635,3000.475896178036,0.1579312016222611
-234.67014512901176,853792.1691798633,734585.2571576708,60244.416906968574,15503.094863912793,5363.051174462796,29872.979739963022,28774.536843746933,2141.6801278434014,1760.2172658351187,3127.6210703417537,0.1540879957813077
-249.66636726279503,804874.2603850965,697593.9940077917,61195.97347449831,16071.05894955366,5024.32885453446,29499.539301547786,36758.92299595156,1964.0604741968064,1920.0296643365648,2991.591259537816,0.1359098895309239
-243.50577611928887,864506.1008251086,603710.861403496,61240.388988324965,15186.130440882644,13396.703202306877,30792.462523715272,39680.88425705157,2047.6948150902808,1913.9444794778549,2796.696645749764,0.1182632380387045
-155.42719653616683,814735.9361127266,729187.2597132885,62463.34701105094,16313.247622879548,4192.695561294472,29172.75926023604,37888.11698950724,2111.2097844108885,2039.2570341349297,3043.300679004777,0.1144832575052902
-255.86901868452017,825854.4883463206,720873.9060909083,64655.69929306509,15751.423266112284,4998.36102195255,30087.92891675489,34330.588252668094,2246.1902777663595,1963.359447038356,3073.429885019539,0.1470029481900494
-240.883375845528,807249.7234216318,676808.1574944818,69128.31319126631,16253.18239811012,6175.942281529861,29782.628113831044,31062.939321899703,2338.390849595672,1835.5322106625456,2983.62721453748,0.138997406590565
-266.84966503945606,845606.384747416,726693.1117634664,65917.96248984714,15730.47423324688,5734.464775668842,29995.55777874174,34545.680418613374,2309.721930378408,1983.594767143377,2990.16637456263,0.1132367760038499
-279.69697973286003,808651.2808735456,684787.9464252281,66647.4293233778,16004.885683083425,6099.644487096691,29273.27174454872,33156.29636048387,2330.6357758918384,1871.3912889508376,3034.9106664694677,0.1139280803813006
-220.90155934025347,794506.959969011,687632.7114652223,97832.63191895776,16471.689789322383,5704.332443451573,27430.6452786749,47450.67526952626,3873.942184829125,2060.684659376423,3047.368620596748,0.0911086180695151
-155.0234362880529,809196.9088828654,675663.1440129314,87791.10348217114,16108.443603593149,6307.094565207578,28127.468206724818,35686.83124523182,2973.5288372307027,1880.5430212455044,2986.701954141677,0.133447594821109
-215.4342348665689,827733.8120837569,727129.8495971778,68495.38824288959,15763.245433554692,4789.366908625501,29885.79101428068,26352.52681773009,2365.5859128332418,1995.7533433667213,3178.211044594468,0.1190639787151879
-261.3299073607357,816572.6444891209,680639.4535558952,52211.439808573305,16285.13744503328,5985.292832310287,29433.281046746582,34417.80670833887,1739.3113691703106,1871.8294314637797,2985.908715719092,0.136284431554056
-155.30589279497175,828130.9945932573,694630.0323722262,55395.57660468814,15955.78190337826,6201.239312788243,30448.200546241034,19494.151408896363,1932.8239402282447,1969.6438012808785,3007.576316629718,0.1324137030551383
-120.9322836777662,799482.8700954309,712625.1086334375,74221.92363241831,16381.312877794946,4414.325665421743,28054.24289639197,39772.17719778721,2711.790808280341,1966.4489026177744,3018.4183034404546,0.1258572587684959
-218.5628132622257,812449.6527358971,704976.9281025616,70701.46036148834,16153.08392365918,4994.444269849476,29241.0133449635,41016.74962632482,2404.7534746234774,1954.065922434196,3008.9501506914667,0.0926896397837143
-143.78449750326934,807829.0803839392,659693.5161353288,64509.614924170986,16129.483840843486,7223.361328266485,29895.319728562077,20717.2180891569,2261.9990498501243,1766.9570365118464,2916.145604480203,0.1369167252158448
-159.14019409123483,809994.8136717044,669816.706174015,58886.63915315884,16218.597419197367,6357.6443281192105,28978.49318244112,29573.82317147845,1960.4177426039396,1870.926817949073,2807.802192300932,0.1601632729072767
-259.17268982280893,849772.595536432,715698.8542428908,63791.858798868976,15541.891685847011,5904.700650445996,30378.813913620164,30171.503264851617,2458.079522619368,1905.125965249316,2935.031761190046,0.1422498077803386
-239.8880795480107,815249.563204084,725003.2487118405,50000.37766771897,16221.370473401148,4508.19749318387,29326.135826954447,24106.26415979067,1715.1411604567925,2055.7498461368104,2948.9539266959414,0.1039252403717612
-234.0501333968695,809580.211032905,673299.1349271339,50530.744781055306,16212.858633767446,6761.314482286723,29874.57419368943,24539.69756822563,1690.9258263300285,1901.3637742165383,2987.0783875819275,0.1561279995616299
-251.6773114713679,841312.8132067126,666836.7541276017,54395.880543742926,15730.271390549084,8296.255530397812,30396.685332210174,22362.083042838112,1760.4715914966644,1842.2007085208893,3007.078102462236,0.145187673785572
-465.0229223056903,839317.6504549087,730158.3613524837,64750.41619670286,15653.45236684602,5037.49657684386,29927.83383147769,24139.288890355136,2245.393405205112,1942.917901349406,3067.8232547674797,0.1074063450132986
-110.66197116622791,823444.4538858383,632944.1259500048,83093.54268309049,15998.66503216483,9870.179995100356,29457.672224551145,26116.54834071055,3232.050346172228,1862.6118503417624,2833.067644124292,0.1502380074728108
-296.1234543704038,849693.0745034494,714669.2295763296,78831.96808443422,15323.300387718818,6219.588852008155,30324.79560965889,30277.63757052644,2964.904073241664,2027.098968625736,3083.3235637127914,0.0960471924670705
-157.0642752572689,835822.2739670416,707380.394585205,71248.14780372397,15532.45904550984,5829.182138349113,29618.044647895476,21473.436687737216,2541.956358278194,1997.7917040142863,3012.187223445,0.1250029831225011
-126.58171065634704,803559.1506888979,643152.4083936188,86172.31887436601,16319.99520636015,7416.026067937194,28643.187954937865,39803.29725655534,2853.924720460003,1859.1485022584277,2905.6564696182018,0.1463261894968879
-197.3902669699714,827024.6284593922,747938.2476665792,88391.60213912603,15750.863964273314,3898.8920542285778,28620.618952132587,33352.83730113676,3158.706426618545,2142.1466899362026,3169.324915803843,0.0995179431627256
-180.85478839510736,817385.6548364274,730491.5498063089,55559.09094390146,16097.49658814482,4026.587718211221,29385.221399441078,32848.1293879247,1803.5422094671253,2067.832465497323,3068.653001751195,0.1113447283212601
-156.18963825794927,837366.0428471204,725995.4862500508,64968.75935347544,15616.386850515972,5066.952633703081,29648.409522532034,28184.67761787768,2295.5925911325485,1909.661992787029,3064.233849381072,0.1436261886508503
-266.24386864323867,796947.7148878145,722427.2968225605,61041.52701264405,16533.54426071841,3321.788683293214,29197.56284053617,35915.53404126358,2081.771940214755,1809.569171069047,3078.236227499064,0.1501947151774227
-168.21948383264203,824898.4289374261,713826.7509810003,67542.70491396009,15658.804642463849,5418.79119213248,29632.932788259288,43184.68553936784,2394.478602794419,2048.126126683748,2970.327244176909,0.1088016818412473
-244.40017715250056,823840.6002451193,718110.3397562713,83147.36183670962,15942.120281066822,4748.294174378895,28728.52640377872,34125.07831831806,3027.950185939952,1905.268915187208,2997.295345104662,0.1256079445635592
-265.1020967304452,849715.7964682209,716956.0593286618,54791.346349595085,15381.03981460271,5979.743454320679,30606.020882543115,32462.275275080785,1795.9682291390293,1949.5844990028504,3094.277824308423,0.1220089996928349
-225.79523205650565,846114.8206264352,734120.8996135814,74146.65380808205,15636.180105335796,5033.348547305233,29620.49408219384,25331.466139621592,2554.841059398802,1936.393191577365,3074.284982775334,0.1204999501938222
-165.2544092787922,808700.6730636341,715895.8521694369,61743.76992663898,16039.57619525258,5015.931731897073,30264.47159282579,26600.995327097145,2315.9456077085165,2251.6048438625203,3077.073113850579,0.0852762724206001
-229.15127419449345,850900.355085053,767184.6876573933,92437.33844564804,15338.772375864,3960.762130702398,29656.868313263527,28693.60555967735,3546.701959545619,1934.221858057716,3098.588755757301,0.120264153546846
-307.033874958054,846176.7227103546,746874.415145189,71484.09444450085,15481.481274623788,4538.424029508794,30169.31883442038,26422.919480873166,2640.274632155092,1877.8713789577828,3087.166567461397,0.1260360032231759
-232.5504099321736,863870.6944475124,701426.1996345575,71642.83151854627,15342.41578630888,6772.566687379504,30101.769540014164,27248.583011596307,2548.5623407808225,1861.3682935978215,3039.347055777745,0.132241323798932
-388.3283864549498,851294.7900059415,735687.8967221244,81671.44285432999,15312.04181206511,5614.652481630763,29657.713496006443,31352.43887327668,3219.2147801581527,2043.6174075163224,3144.481512506488,0.1079130032288254
