sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
249,-619.370230378739,805869.3257636556,735891.9746777611,129838.32267436033,68284.37315158853,48399.03498392359,698058.9887689641,16656.870923397644,1535.8520628321796,2971.344671398065,3172.7475058265554,641.9768213405367,609.5362173025359,1390.898809478949,31481.414355909197,11557.755003071336,854.8181623214846,7.468163704316626e-06,0.0001244408001503406,0.6821368169675267,0.02473000777406361
250,-613.5165593682568,781252.4117355571,747807.2180877838,120914.16901190359,60810.543430777136,48000.000000240594,420772.17431242863,17222.777101334956,1783.529429986139,3449.259272070786,3099.0831787793586,230.3793329953858,266.2942652818647,875.4595826958158,31569.24842972886,7270.972652802942,754.0957478184395,5.9135636372088e-06,0.00017755480540495742,0.16216988157221657,0.04005776781720329
251,-706.6152950525214,847390.5701316273,787690.7126465609,128751.62453703563,77792.19208325035,72298.71712359463,520351.6684441393,16124.605889243121,3362.9173854709206,2990.5533220223606,3039.878593218201,581.9158375768118,1137.9852924253216,2109.8010169666504,34713.15290825387,11395.760416696872,1142.5712483790298,6.75114754084681e-06,0.00013089230052582712,0.20403548210324715,0.03176190592441586
252,-569.9576009907373,796468.3346946618,723828.0916347579,118676.10214948481,71162.17677347465,55669.246194923275,293314.6772457703,16747.252285564464,3144.699256401976,3264.443704927534,2853.9364110273523,163.3769328530965,852.0963567116821,1548.1924884310986,32948.818856969105,9023.033276722086,857.1634330220818,3.493812488232509e-06,0.00016979300463803573,0.1111413373478777,0.029903945862145065
253,-565.7267941622611,786047.2565084037,740048.034794815,123576.91191383553,71461.30466244042,48000.00000036909,337963.50346233224,17135.059776794107,2370.4533775474197,3220.3761685548507,3016.547673622109,370.31519511188213,688.9151769494916,1548.879102978995,34935.083498328226,7615.546096523986,638.728778810083,5.382265574332563e-06,0.00021163803430749835,0.09753066849146555,0.04323969318777475
254,-505.5852510129762,810902.32278278,726206.3453959692,121067.18280230906,66026.49219675014,66537.52336071731,551145.6778202014,16807.987080171748,3316.205739850414,3278.2394890696787,3171.0915932843395,250.39131949251833,655.2585314269816,1270.9732145011967,37371.160576586895,7309.355204180715,906.3468378961538,6.18464246457374e-06,0.0001979481495973745,0.3121228337353337,0.03573543722598287
255,-423.192740772579,836753.0849643687,734448.8584836539,117478.97837449661,59882.74300807726,49185.78249890476,610030.8359414481,16270.046575426975,2866.2598267646176,3090.111161852308,3281.4196292118186,87.47332837005374,190.08421088852214,835.284572942278,33685.61295766427,8782.303493633379,747.4081808240622,6.969018706703e-06,0.00020205487663584767,0.5028156373283738,0.032706058649972135
256,-681.6832921928758,857675.1620896054,833496.503481239,118504.90564753114,64802.50711282844,48000.04943145646,282599.53464210057,15924.61956565837,1074.0096461175217,3609.024517634754,2852.560204742857,140.17757556428654,536.2654281666529,1037.8790103647707,36125.13398648665,7778.025694287624,722.2259749846764,4.195182921204164e-06,0.00020826454938049013,0.09535188834064028,0.02609634310423273
257,-568.6586762398613,801840.9465418939,782364.6992199506,120109.11970203533,62689.25599933932,76659.11533050978,477606.3690820363,16631.69207232979,867.5363860864059,3191.5196869272245,3212.221676843791,195.76631570577652,367.87535934279487,966.5005854905564,30217.868152654348,18840.837348691282,1323.5532362232627,5.148679245008584e-06,0.00010269938000495215,0.19210144712268848,0.027961601042158488
258,-660.1152566686596,844119.5966084509,719657.675332572,120311.25408040526,62466.49828636067,48637.70147094726,617382.060844851,16389.097244362005,4906.853170080978,2997.073792855926,3258.774491541168,180.37424952623198,292.37115440703155,989.9640105521555,38602.85272659849,5640.682088319043,613.0430925280249,6.5802931460389e-06,0.0002680444902990034,0.3834167006475892,0.03666647496493612
259,-580.5829336779448,804344.4364458645,721655.9688823511,120646.76350263561,66475.1821453506,49184.3724889864,645331.454289555,16547.708009728463,2787.8772806980123,3045.884562661146,3206.587045360755,253.70724778742846,673.2233462407057,1158.365402757216,29853.56928620632,14837.304286245942,909.2214317779368,6.8061720913531135e-06,0.00010669840540318983,0.48287494086535804,0.022218359017233912
260,-529.0682113424368,780043.3829381872,719001.301831294,118593.8875307369,62304.76204656824,55001.98006391907,260487.80899168423,17059.62075550059,2654.3466888528524,3508.043935797357,3015.72368012332,134.17688536778138,326.21669364530686,909.5466818138367,29826.01408597315,13773.265872514603,960.7414724119343,2.8649993947063296e-06,0.00012361974680460906,0.08098417774673547,0.030893029977038418
261,-562.8684587003221,806317.5772826186,769794.6472588285,123630.60755519109,62220.86489353903,48826.303165314996,562751.9293317175,16656.864442262588,2587.3279141405055,2759.304813741731,3050.5228092056786,325.88127076323417,305.48757563249126,1036.4022626517528,38455.84044223004,5737.80823147971,619.2261491491336,8.002323538353514e-06,0.000271985673801847,0.22066670530355695,0.054554883497523715
262,-518.8588486552953,815752.5408281597,768780.4255387724,117209.32225961289,58002.979609811046,49634.95112966508,484765.15346150514,16661.685564961856,2195.5801760160953,3237.227321988077,3313.2656072450845,79.83584760803431,120.33552082879777,719.8790180140084,35980.05696695477,7540.013212706385,743.9002782510493,5.141151799378961e-06,0.00018761674889652798,0.16998201862303594,0.030434524816669434
263,-634.4959597004706,812474.1152521143,730356.6452924588,120297.92342130376,62047.673474861615,48000.0000000311,335390.67540961696,16551.114411686765,5096.166133363001,2937.3124400615934,2936.532972084264,166.19652144293858,352.59220229987255,1060.4631759040628,39349.85904523308,5583.998296512336,593.733007540391,6.536409039848845e-06,0.00029512263514938067,0.09223376368827978,0.05886513364609879
264,-745.1558120207756,827668.1614612674,764547.0888460779,129683.65658157454,78949.60119946221,93568.72036849002,664607.4594506135,16406.65490407971,2813.5314069409865,2691.4032870238193,2800.493223223196,471.7072617277809,1205.0318475885078,1751.9623943365252,33585.7128603701,14455.130554481448,1513.4587980083081,9.982694118436201e-06,0.00010270076012983678,0.6602248227533434,0.017929727122844356
265,-764.1518914751459,843269.2176469669,821655.5153698887,140698.8940323132,91919.96838633543,64257.33525607697,592423.441041969,16270.735947885067,1221.9450041923824,2885.6678011467543,2855.741040442871,975.9011326833445,1615.8897107531511,2964.5667701605016,32826.85546865231,13449.398192761135,1103.7352567846103,8.41510108460425e-06,0.00011575417578570303,0.33323978460318254,0.026304192153363264
266,-522.3725054411441,802994.2768812709,766670.553139503,123882.05394103235,62278.99539449902,48000.00000061525,452770.4267350496,17191.050819719978,1511.790399548794,3412.2304883710017,3256.5513660733113,390.3106389258778,313.45569779341184,1178.384631345003,36531.51745644263,6037.708860545897,632.843159234472,4.351805477164327e-06,0.00024848116635931797,0.15654947440303302,0.0468347605357997
267,-577.6164994028281,799843.6995400246,774205.0722348766,125266.36346684265,59991.03018866575,48000.000000000146,659717.924415724,16822.687490731638,487.35813721673253,3112.321124938911,3313.2860924525994,417.59225990193227,278.195937346784,935.8332109177853,31547.302096041563,8309.607337170648,796.2538077797093,6.069764094767952e-06,0.00018372123129449451,0.5782803944878712,0.0300281811478324
268,-576.524555228963,830241.1099513212,699676.9827067468,126853.64991981069,69412.483639335,50438.8035097748,616152.3372899791,16085.406020692832,5483.2534687532425,2881.299614965076,3085.168524425455,495.6204820104028,658.6742009230271,1755.9258401145646,30971.494509740478,10190.595873161075,913.5486326083067,7.8930207387901e-06,0.0001225240638330671,0.430209512476161,0.02717631376180364
269,-740.3939292049107,772595.8446383078,752221.4629675532,126358.37745938792,70048.53426104054,50231.410780815,569587.0787931355,17444.786747252707,1000.2328680081024,2622.895457191875,3021.4669480943394,427.8559251164409,951.2355080377258,1254.812733445143,31759.18163412832,8720.946725889497,769.1422921366649,7.3967698686726945e-06,0.00019769210589818978,0.32485471223593326,0.0322548034126774
270,-714.037710608371,764614.760536874,731102.4212168758,120258.76801704559,63254.05492434998,48000.00000083242,364391.03823158937,17617.444433441506,1527.1893904375313,3317.3084839576095,2971.5953109080683,222.5677166441577,356.91826149239915,934.8892319564426,31349.194376420055,9023.029573881142,775.3451425057757,4.42100125328113e-06,0.00017783261464969188,0.13858808824785696,0.02381718419664497
271,-688.7715712778468,716356.5009168247,694086.9522667947,119808.27172057808,67162.22105258478,48000.00000012779,280058.8072909231,18128.187420268383,969.6305654660097,3575.0040777721574,2901.02189749074,205.93021276305527,720.3438952245428,1190.3130620335555,35803.8251897897,5400.964649430934,582.0317191542866,3.4632437923671504e-06,0.00028700451404926127,0.08784855719318062,0.05228471421911651
272,-554.5465414528162,845768.2431737782,773323.992200451,118931.12264936697,64905.13785202066,48000.00000590058,660265.6257525164,15948.349627185846,2347.382999391834,3013.1254376403767,3223.1451752691655,136.23859261273222,466.18588287808075,1089.626956931195,32876.506844787815,9886.577045719781,809.3951457866491,7.076510851898959e-06,0.00014788897518725608,0.4722512179282635,0.027198911018681327
