sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
246,-538.0216144424086,744345.9033494277,720481.9291105017,117910.77327448943,61109.41071269676,62461.20738331281,17483.29139216055,1618.0167249247138,3201.633827670244,2514.837865036861,137.21431843969353,375.8108386981232,884.8235906908899,33627.10661311776,10240.362078684271,937.1618368929069,6.153763209578761e-06,0.00017876862331156742,0.07216902296584504,0.012134738857035745,0.035637694043992786
247,-583.3057248385064,769965.3838768398,741618.0093347041,120067.00961714095,62345.97291264531,80167.76437243294,16990.435428027693,1833.085982166513,3007.4981925738753,2502.524043037278,261.34394509236347,374.2224829387421,972.7976929053718,32376.944626958815,13184.897062446616,1217.0290700727514,5.5144515060675834e-06,0.00013224236402157444,0.06732892688755199,0.011116078169080501,0.033009435231763605
248,-637.4209324084702,715625.3359563431,701220.9817480701,121263.81791256595,62395.100641746096,78926.07402408442,17665.336831170407,602.9232073763446,3471.2167040212285,2660.465211843083,337.96194126267676,402.94312323454824,760.034379696336,32032.031167706366,10822.452244318707,1116.615352328628,1.9441223160243672e-06,0.0001445983295058444,0.08421899710882438,0.008364097109837033,0.028045908917750537
249,-465.53776076240297,788839.3249292864,776814.8726601142,117242.58406705287,61803.159188607984,54104.850182945505,16830.121720457795,818.2107384815286,3323.128631507576,2576.646311586043,116.1595078902241,368.3806460106044,959.3117294168583,30491.75178994293,13932.503737903455,919.4212870413163,5.804681450264476e-06,0.00011509860485725623,0.06259394373848827,0.010640002987079521,0.02532016919898096
250,-518.9099232343252,756957.7060072507,718669.661015299,117911.47099962876,61815.19000428887,50447.81832732932,17235.635382077024,2297.4172097418955,3241.165278188775,2445.7932496689837,135.1442190364974,306.9824300717237,802.2241360203162,31565.010616535877,9751.617260465686,817.733016552567,5.5551677058298685e-06,0.0001682176506573787,0.0703426641893982,0.013317534042316958,0.031521009012158194
251,-555.2665843876757,719255.6168547178,663351.5056238635,120831.43922570795,60225.2793461633,48000.00000038034,18103.571175570545,2465.296866859239,3712.0806663801072,2632.1486142704757,370.1595115247482,270.3488276294743,796.0062095424424,29664.34196602263,9920.557088664757,796.5190936570289,1.9357691178356398e-06,0.00017354923552615874,0.0800225015461727,0.012962478953997268,0.023471488450533658
252,-599.9032991469065,751639.5479387937,720661.8179751167,118914.29142667439,61498.87157478172,54221.30015455994,17297.96899034926,1601.6465814624366,3326.071718031285,2577.9859337300577,177.7135653859008,330.50419418789033,1053.0049900322783,31509.148878047814,10393.321199479917,849.8980766989922,4.44122763699125e-06,0.00015900094008880443,0.08103601786192637,0.0077365251194655305,0.03100215104328316
253,-574.6366621209924,696529.54016513,650519.9570387554,119347.80128324813,61436.41146223471,48000.0000021623,18374.344668092264,2108.0465599532945,3568.1149456069497,2502.659980794101,175.99803962424502,299.47223513613545,897.7574489395831,28445.982337139176,14606.328651563384,854.3199881682858,2.9558787961070282e-06,0.0001310359470962728,0.07729576651805879,0.013555877464227028,0.015608164086179285
254,-550.4257584123538,779143.6428296419,722297.2638160054,117961.49483813062,63550.02824350563,50922.74963008463,17020.028084565696,2351.7665741753212,3620.2226990679574,2406.0582517896337,144.501387469986,483.2809161959805,1213.4491829011945,30873.20983728589,13485.372040080143,860.4700963426616,3.7294419307544816e-06,0.00015932371368204776,0.10391934240633405,0.012928927903616619,0.020173922835594705
255,-439.9704107824235,765596.3418595862,730509.2131879379,118908.72602254165,63638.96942122303,49963.12594265264,17317.696556792747,2094.236905949848,3114.0733816064194,2303.453397246597,187.73610255032048,392.11617775365704,929.4503257336914,29894.611566922355,13068.319103155392,876.9255939961603,5.879121319248915e-06,0.00013065543975084197,0.08518029878145264,0.017435600879446133,0.01968697609693545
256,-546.3301944982375,780080.7298465628,759540.2159781769,117068.44970720216,60407.592055505935,54123.301880792555,16774.40768206385,1232.8748075939266,3145.8529909605245,2447.095083928443,114.8603677310753,259.20384323800744,765.8492557440679,30393.28884962163,14045.448867833238,894.9749145977913,5.300607296184867e-06,0.00011909556000856849,0.07878494554454393,0.013207147811179397,0.028519632012104952
257,-468.19695278220576,734457.5095821108,720006.0626076637,118028.3235871653,62960.53642222515,56578.32478893285,18013.510489908727,989.9462896155202,3119.463786408404,2509.604146861686,131.43474516505842,404.1630002778288,1000.7487019061425,31241.94926212142,10609.396977736225,875.2053926820615,5.888329782595985e-06,0.00018026334099133885,0.06560245751310087,0.010707522896207486,0.038301535321085704
258,-599.2340756430041,739294.0884310221,675969.1449895144,119976.00014620046,66179.31992700697,48954.50579099799,17976.758356504783,2637.5297353666942,3665.6721512437766,2460.6537838878744,244.01528873266227,551.0654315291397,1052.5146399945281,28744.76309564258,14252.671547384552,886.8885717364992,2.6013878833854283e-06,0.00014883624759793075,0.10721673825877687,0.007353484333727294,0.023155331728802124
259,-452.3974783017308,763221.2344980661,731268.3204978184,118768.1100442292,60542.535238325734,48000.00000211378,17277.666811523526,1660.742326137104,3492.9317119230222,2544.5993567825863,165.1873000510573,307.94697918118175,789.9908272618992,31385.592511595787,10520.393247145921,788.8192238003808,4.847035005563813e-06,0.00019090108906896262,0.06818889579722845,0.011603169436125214,0.035696746039965394
260,-372.8960942067219,760619.5286493121,736710.116354582,119389.68733556995,65141.454867608525,74211.53557279495,17313.681416910964,1345.069937028252,3297.447059163661,2406.731660677091,293.8846222295402,524.6710270006371,1098.6533749103066,34231.00182170932,11528.907530769558,1100.2755072969953,5.048016129690472e-06,0.0001476747725245011,0.08141366883838021,0.014290351168548656,0.026905902220299902
261,-556.135141860474,735858.4168865333,665334.3697095276,117805.17841767108,63264.437084193814,67229.25594151966,17790.084415669924,3016.9155958372144,3535.5354128961435,2796.7602313069397,124.96018687599138,462.2358717993384,869.0497407539535,30058.10405324215,12988.447177777747,1015.6054391720374,3.14824607798473e-06,0.0001283417118884833,0.07336865456494669,0.006152914938326715,0.03153399075254646
262,-585.1880588815543,779685.6074771108,745227.0779494288,121527.78229404335,66657.67887839033,70089.3664845974,16937.1514407249,2390.6024996665806,3035.303988797592,2274.4937471263893,387.320556876925,580.9452123236756,1141.9890573916139,32087.136006257853,12122.256573390729,1129.190112557186,5.845587352386226e-06,0.00012308466692271175,0.08902569105083183,0.01405977154233811,0.027726943896091698
263,-566.6955935480162,763414.1964809876,754580.9151829196,117576.77729789382,62615.51340488525,56449.5090948398,17098.34425830332,609.7450180447003,3266.4987462869053,2413.683679930738,155.80938581421907,438.0486608695649,936.1376975045465,29521.043872593134,16391.264554923895,1027.4243853336957,5.919622585424373e-06,9.781290056294302e-05,0.0806564679696885,0.013015700423838844,0.019776153998604943
264,-520.6443421656613,752484.0053812388,707518.8870332078,117949.67416166287,70281.39814335159,51213.58262406415,17444.49408363026,2482.774025371417,3140.6769761276937,2358.0255071297124,119.69956506511288,821.9382960494852,1258.587797824091,30545.997041714407,9305.338483212885,828.8707435376806,4.7986051239716715e-06,0.00016974422271217733,0.10376700382934854,0.007692165703720822,0.03731675368803536
265,-571.0539455259564,768968.93966884,723281.0065447576,117542.17723130496,62996.257336224066,50983.13410241927,17331.515494746942,2491.6051962318215,3277.798523736006,2537.8485085683783,158.84443926910544,422.7518354562431,1139.6308016560913,31899.013159511156,9216.613504278374,801.1023263119671,4.816802426168913e-06,0.00016708467762908952,0.07354385269343842,0.013626353196161357,0.01830059711738125
266,-446.6536632048542,728057.3518071743,697554.0393749647,118973.87910812713,64728.515187460674,69165.24416894835,17546.26770227908,1952.0769560085616,3239.7990287216767,2499.8320138122676,169.72401272127615,518.5924732585244,1135.7032885853573,35231.03012186412,8948.737501751313,910.724050811747,5.643693848005639e-06,0.0001707806869810837,0.07573882168215401,0.008245337740648517,0.030771627970405314
267,-665.3370981591153,741840.4076959032,673375.2795721766,118829.32690121874,63507.47651629251,54406.73390232657,17615.54506653841,3916.699430562837,3330.671297691659,2604.9763331080394,199.07665624496272,542.6219303175188,923.0536922207929,30275.52340519863,11472.617891033353,901.0148037463468,4.738138485429076e-06,0.00014686378812864135,0.07505310623940425,0.011493369830490352,0.019866717927038924
268,-529.3162784939836,725936.7862099009,644274.1072846082,118066.92785281134,65377.87800046096,53171.643944832154,18012.06575591549,3408.5148732109546,3392.029453185358,2458.5981628785858,190.3121785782878,566.8106518484999,1127.476291494704,30736.921315556596,12181.587736901865,837.2424215850292,2.2431007839756068e-06,0.00017283966057395604,0.08831472331775352,0.013013935934436014,0.04046479301847893
269,-463.60926443330806,729173.694956607,694747.2456045618,116666.64534163004,60726.491044465096,52546.81363171592,17361.23744792629,1633.4794686690286,3462.0743106343643,2345.447981103231,116.5429528864845,292.7122240169873,775.8273572093829,30330.203160471334,12419.44492382684,821.6393859299246,4.027850360697052e-06,0.00016981833446730253,0.09133279010940705,0.01450888083109687,0.026664928158521742
270,-689.1210934935358,750831.1115300894,697937.6769081771,117107.44244547463,66220.791195743,48862.84909110697,17776.312495721148,2338.801440313312,3552.9986989035824,2318.482690907037,78.06316959353869,620.0980551497175,1084.608532577253,28911.757961556377,14651.77011120671,924.8111290078566,3.6006998589688988e-06,0.00010085507530471859,0.11464710388313978,0.013781097235948286,0.019561732318825204
271,-525.7990221665113,800141.1682450916,732125.7855996124,118368.02673487208,67454.11379198277,67402.52758905877,16564.426159396146,3224.7166562058046,3365.3946293205463,2250.972787428016,205.23748939564882,631.6901839443277,1152.3191120712945,32581.573976192853,11553.648498956183,1030.478101672028,3.860100917960776e-06,0.00014346063654707694,0.10443183888634157,0.016307091170097095,0.023183928692456224
272,-642.0825914039764,759196.359656676,711445.9427756439,120881.56555598826,63591.66308944973,62633.07098992286,17487.253124807787,2515.8138608874788,3440.7734842379377,2563.219085711067,311.2503964260518,472.37893054145053,1050.9185596264385,31513.744761970545,12958.961145440599,1042.120662279378,4.68741247191256e-06,0.00013138425986295783,0.07113412950284846,0.012693990310740073,0.03133440115224044
273,-522.0621827222824,716076.7854969078,654709.7499369241,120153.37283016599,62466.444931546124,56848.23823713924,17833.267227622735,2839.730588318037,3401.5574269916465,2378.1566565931635,277.07580270142296,371.77909051216926,727.1293895019388,31920.553896868358,11074.599685935353,821.0894177492673,3.078818791019529e-06,0.00017494688751203743,0.09185298759503535,0.014205576397858605,0.018497076008539743
274,-498.1479709469173,751147.80715564,685287.951224648,119114.15192623371,63663.47449499907,48000.000000432105,17622.535585214286,2672.4018048266253,3730.734542577737,2511.223186021564,184.0570785243926,367.9538354019253,989.3871819706092,29722.911395308878,11550.79384523763,872.7796221408407,2.0969778866478964e-06,0.0001459259908666153,0.0971121971118956,0.012112709898586151,0.034630769437525466
275,-463.36182324507064,752781.2024205062,671535.3029587595,121002.66488146961,64084.00364260027,50542.90461804192,17752.295239010058,4091.3659336396104,3247.5208226199243,2454.3299184433718,377.1357395930424,500.74736206168876,1463.7026353621357,32349.625146512975,8534.40889535492,755.1331630963092,4.637482780402233e-06,0.00018860348645889652,0.08409478679186322,0.009024576543451991,0.0427802655003537
276,-478.43900381322123,735905.6886645174,699886.93435611,117941.20537012404,65990.54371634392,68362.55565272897,17754.824544810857,1435.9862242894174,3799.711481148809,2562.813149763152,146.07826411108405,547.9443741144353,984.7092517903734,32159.179615131652,9807.646654974027,1021.5039943467528,2.4805003266661375e-06,0.0001629673984516042,0.09825953763446299,0.008839057944916379,0.030120099028685583
277,-576.1673965194465,759314.3774231668,731942.381460374,118913.85079545017,64466.33763946314,49870.046553376465,17315.920434862433,1171.701705361957,3575.739472512503,2445.9523462069033,217.6407849301556,535.3954641869417,1110.2060758878802,28938.14023700961,15067.306968303388,958.2527500118089,3.055258860904068e-06,0.00011599694654805827,0.10466249081328104,0.00991111674331576,0.014617915567797502
278,-483.53548757122746,724344.6863407752,673191.3365734302,118749.28563689927,61656.944108169344,48000.00000686561,17947.71749861639,1910.993429634981,3845.990554787891,2780.242624429307,253.00822299770348,299.68911140046896,832.152181034388,29016.963776453053,13050.07135125559,789.462287535134,7.779870905774392e-07,0.00014929503709319172,0.08613364284996686,0.01145064680286416,0.030057174306180972
279,-518.2682579287525,789252.040511572,749418.2874992664,118262.22162251994,57971.939680926385,48000.00000054329,17282.277652600977,2126.7034374168743,3402.769899657654,2639.20529615764,153.24604148984486,145.78912740489469,707.8714965547689,32842.564508307245,9128.006487894365,756.4299859956745,4.655826675493473e-06,0.00015450974596768895,0.06790809038827011,0.01209310344156932,0.03440934694595859
280,-422.5397868513213,750276.2622489874,729323.7130904777,117355.9775106994,62284.43403159035,51673.941841512875,17500.136340782152,1432.6642275567485,3180.4741116971877,2207.7694689898817,129.9240721615955,409.7273266289196,954.3722279849926,30106.003230810824,11892.41338390131,835.0231798407563,6.893906882956544e-06,0.00015518633321284537,0.08648837958663938,0.018385431918688695,0.03139884368294505
281,-542.4420946509051,743644.5538275335,706502.8380258136,118836.44301538289,63533.19094379759,48081.202123249066,17874.135133482327,1576.9027024627667,3752.755273098101,2768.9637898489195,186.78777885580715,375.8140063644907,1013.8000319145041,32811.16572667493,8717.615599117378,751.1000224203545,2.0065250423893097e-06,0.00018722101410985407,0.08948328606765779,0.010709876292311639,0.021259433432037147
282,-373.7600634840805,748373.9683318515,720012.0673966695,117450.6701125737,61036.846851646675,74471.36444269659,17441.704229189123,1282.6319308841944,3400.7803824819102,2435.778518237378,96.3065764475697,249.88441365209215,933.090171659489,34652.75256570599,9594.944466093591,984.5057248968247,3.6504371853751296e-06,0.00018003870488595043,0.09285071896628859,0.01571318055225032,0.023885171034097426
283,-442.01176509152947,735792.5283134906,709864.0121533015,117318.50685399024,69272.84736262662,48000.0000000056,17715.69129683332,1203.2023607870228,3505.6960067826694,2472.5159529816165,111.28126456893511,719.9126742623858,1267.738103212248,30433.297877766756,12127.794769616987,817.6508204592299,3.327402461302676e-06,0.00017624099614615965,0.08886425555268933,0.007905754841007714,0.03894577300073556
284,-484.3804386656699,741229.1907899664,714080.0256279432,117963.82199076796,61291.94818124688,50835.71645408722,17449.02916155288,1411.2766093610855,3268.0791070990817,2524.651565696874,165.53886148074562,356.9280694878186,993.4168256443068,30057.215873316432,10369.755789421417,865.551540200561,4.52083045737e-06,0.0001572744794098365,0.08246788085533933,0.010205389572567692,0.025578487885898102
285,-547.7380292372789,744670.4877931806,704725.2695877302,117193.63107548137,62700.57604825725,50262.49719605926,17412.40381223835,1634.4700531079193,3561.978795547014,2479.5461440060826,90.14881761538206,400.75671347971206,997.3453901281814,31854.056612770786,9104.531694278081,769.3512051728554,3.1039767034119563e-06,0.00018522751810955783,0.10962218150900853,0.008929460460870828,0.026411372735790993
286,-534.0375108915248,752612.959433974,730531.2771138988,117983.37768648313,67316.39390063273,63084.628041227326,17906.220320688422,1280.6799308509185,3362.6173097903766,2552.511045212489,132.79042390257828,621.7384616977139,1396.5728954450565,35586.28422729693,8937.179703048716,914.2474907071625,5.504159343560618e-06,0.0001856248265237067,0.07747323715728582,0.00776782665218181,0.02399631388703858
287,-498.653593993369,750245.7842952403,705957.9383607848,117037.91805317435,71643.74915297538,53338.29150866596,17524.175779828725,2466.4937210650714,3203.808759580617,2175.064147566768,110.24380494167944,834.8490273409573,1224.8351323663069,32866.39182876532,9416.545808006093,798.5392538241782,5.588121859880972e-06,0.00019279637337363167,0.10840192693517252,0.015058668688947598,0.017743023869188725
288,-474.5906439440291,728154.0386123749,681451.4262685096,118633.40680163237,60861.5852348595,54325.7021371341,17948.542606002826,1952.643368499636,3379.3209459087375,2586.158331565045,206.32887850349377,314.4031723872134,885.7114158889932,31065.775624451057,9720.507516797461,830.7209098682289,2.3943220055689594e-06,0.00017358334126414568,0.07712772666087091,0.015243582443911819,0.04135257371579715
289,-552.252920912616,766989.7915373597,731740.1880804609,121840.0415543855,63559.067216758536,48000.00000053612,17150.231979611526,1748.08520099703,3340.4492285663237,2457.1794971832996,506.8051194548256,434.8633034998733,1088.3776681070722,33086.7339655227,8286.467170282578,712.4082515285353,4.2519171124151395e-06,0.00020732614935480378,0.07851104452711558,0.01350709161768043,0.03509741040889383
290,-547.8761145323364,723829.2842278542,679582.0157982202,118647.06760734193,58966.93743912512,55081.88236959756,17921.10602710294,1692.4718006447533,3630.7011989405123,2634.043539753032,174.72100134455758,190.46585396734793,805.5651081527741,32958.73744271521,8216.562395416797,770.5697519222555,1.5012732893083906e-06,0.00020639202681564352,0.1003091298975525,0.00881477053182505,0.032775019508956775
291,-537.4225303186083,748123.8502595111,683808.965116294,117722.38240074154,61828.53845079757,57327.3270550495,17677.948632288608,3337.844176050354,3386.9701824418476,2249.234895729846,131.35427625071983,342.5999520452551,881.2490798434941,30368.14062355642,11451.718002170903,935.1265703408287,4.691334985689279e-06,0.00014634783612584257,0.09770394260991254,0.018301709921132055,0.021489120342473314
292,-452.0298525825487,727862.2484982702,682275.4523708887,117657.39098203048,60413.60164378835,54883.75148559895,17943.65173221857,2627.9596377952867,3157.957076659405,2313.392578687583,157.2111033923886,249.47297038089124,920.5357476693073,31643.229139326762,10793.17579144294,825.1305553867874,5.057219741744845e-06,0.00016434684862470173,0.0928172123252393,0.013569226017138303,0.026824942618028366
293,-511.209781183478,760869.9840130323,706551.4416810438,117757.94563775009,60604.483493908185,50175.4161395215,17298.791962994117,4189.476480036673,3054.523218219518,2489.223046281594,142.18181936183925,234.76431380492588,1066.809605735291,31586.24834534051,10426.276044798988,783.5847227601544,6.390386473905317e-06,0.00016299656632297834,0.06307453340847102,0.014060253531739923,0.031172033746255014
294,-557.3682851014817,712329.7085136025,679640.4496673493,120767.25005834766,60897.49505533726,48000.00000063435,18072.00986187459,1326.572328725028,3658.5311510852457,2558.4705101853983,299.8758134500036,293.78801384739495,930.9370517063045,29792.507161510595,9991.809601227164,765.6260334123343,2.5972577486845027e-06,0.00018537287514264252,0.08505169497994707,0.016152119804625626,0.03149116190925887
295,-603.132191364168,794468.5204098219,735146.4230281673,117447.88991265709,62697.049871129915,48000.00000005318,16952.053226963442,3128.8424296566973,3467.9795850307755,2568.657501859229,109.66256800459645,393.73938349598103,999.8744829736864,30918.322291590463,12016.250651470122,832.3104627099817,4.284991487412377e-06,0.00013974767991363577,0.08882225760767726,0.008801221295616517,0.029534075098612136
296,-493.1860386624802,742013.0519398043,711510.8389846924,120368.65469486137,67811.76782496978,60709.86136904379,17821.175968227315,1418.3356336605202,3448.8610596021704,2266.471695080134,300.5071609246879,665.0185395093263,1220.2941101606343,32816.846068660234,10874.083524490788,874.880989033854,3.7955206478515044e-06,0.00016717799679121659,0.1058138422313016,0.013899772636981625,0.030224526130197136
297,-645.1093446759935,770580.8795997512,738858.7473085521,115848.86878497674,60309.418033123446,48143.039363196294,17108.95163932997,2495.3757098661235,3062.8144996894903,2664.6522242723195,37.10366307095253,270.7633552948974,1035.3608575938968,29851.67126074058,14304.989318564194,843.4484378745267,6.669139395674824e-06,0.00014470006290793715,0.05860002620974536,0.008985379920606572,0.0363875968343721
298,-464.7362575497411,789307.2372134671,763040.2408522676,118686.16130627906,61261.320552436984,70257.42361770017,16824.86076024311,1780.3855565558613,3200.9937077013938,2471.6538135487913,172.9830380667914,334.88191588509443,1082.914093451409,35869.29243831658,8682.318106816485,969.1863787176517,6.0166323250031005e-06,0.00017441032435828197,0.08061132226433626,0.013430349814239123,0.038975975861476574
299,-518.8167026522922,717555.5954026905,689783.4148955496,117164.56866975046,60977.568096643925,48000.00000043278,17855.919025665302,1356.6599092745637,3214.817725306224,2384.4035251514983,84.97932641221732,249.9901863961853,695.1842386595557,31186.79538973943,9849.824869671653,782.9088599314814,3.7325799588746475e-06,0.00015976839298082322,0.09428990724501907,0.016951707946540804,0.011971988951468478
300,-483.2813747935086,771857.0794451244,732334.2683425513,119014.88663708403,68919.3296469926,57385.56403808803,17369.00927472127,1926.8227078642008,3459.881514099699,2435.604373634156,205.56814446837748,810.5497775945116,1111.5544747944855,31150.583353813086,12388.553226364307,981.3213695852079,4.2531946515969596e-06,0.00013371976497660086,0.09288701295366539,0.009571941269034389,0.03441825767652826
301,-603.2011663437986,706647.0348253389,679012.4784151687,118837.22084934065,61881.92245637393,48000.00000000475,18056.391004296584,1158.6791425588722,3607.2713090737693,2633.7952520783383,202.2552931473331,295.5431060730276,886.7258558025703,29826.020239960762,8331.352782410464,740.2683589442264,2.110452127172607e-06,0.00018642906221991588,0.08862726824687726,0.011509079639162836,0.015843988073551248
302,-471.4035568041924,769471.1458208908,732374.0799516862,118529.18207250223,60718.26476038897,48000.00000023463,17373.961892433075,2108.2265476959446,3078.797562887716,2439.707642167161,161.76227820214112,319.98055104560063,996.4369843892009,32545.788174937323,8879.003290468274,780.6161818142956,5.308124958703085e-06,0.00018537719072286157,0.07407569205579356,0.01551329883231419,0.03211359714896598
303,-501.18321874487924,741323.1838811236,719210.3217095201,118655.32309880694,60157.35946604842,57145.6941886535,17542.173422907497,1039.9186401116558,3478.160995500576,2713.6469096408523,137.2495756565133,277.7828108711912,933.9595734783182,33297.57557101757,9255.935325356228,795.950890926649,4.0956092775140625e-06,0.00021661416465716858,0.0748461431882688,0.006363242158108222,0.044481610494972686
304,-497.3925668354735,824153.9652419568,801535.0829295184,117629.0324455671,65245.73611519483,48294.60680637156,16138.83688074767,2075.1805352097795,3025.7714082073926,2394.58363857802,134.2850516230061,522.1966125400107,1118.6023106293028,32125.309937364324,10697.254200828718,811.614224827747,6.9522621394260875e-06,0.00014468121360749366,0.0786838440050357,0.010751129397133017,0.026268705926399214
305,-549.0524734520152,752829.0365817426,683409.2550541605,117486.42892722863,68915.78734637165,48000.00000016437,17672.868168326193,2849.8381249308572,3780.098528314605,2277.973682801505,119.9321905033363,893.4565896237089,1133.2749988431653,28223.144893316614,12403.407701214199,840.6391277138365,3.1691380359095655e-06,0.00012403124187792525,0.1223297201809383,0.009235531542706432,0.02400808610484285
306,-541.2060851046285,762421.5263495191,730455.6481171852,119042.98721915297,64338.524824787746,53272.6411714278,17256.356773930656,1482.6990191061727,3544.646237129766,2599.1756078874746,194.79902515022528,521.7919695501573,1035.3101042996755,29739.632448526314,13327.936524966657,947.7607908231588,3.927457573873371e-06,0.00012134287256782776,0.08164736882759714,0.008404656909270237,0.03594334144169036
307,-494.7642724976459,748755.861193028,718666.5269232963,118995.27238352649,64427.097684723776,55727.59112300444,17637.545404156223,1435.5619807297169,3526.8848373069345,2511.347549374782,214.92104798186213,587.1110917382658,931.0675221445864,30967.490819712868,11968.36670424627,942.1350544498467,3.4052573088367334e-06,0.00015110742264574006,0.0906076026735316,0.010731119056414351,0.02296615001776358
308,-445.457389674527,757898.229615479,731690.2057524488,118418.68708768496,63549.61064543161,79896.17890121204,17331.633618036172,1797.0552803393493,2944.6946286135717,2333.4566791029483,154.3555483336756,551.2494244054122,1138.3427037352092,34362.74820267021,9880.909787488496,1132.6163913071766,6.23750125217189e-06,0.00015671070387236334,0.0910828872775111,0.010821634021272739,0.030529852491125557
309,-575.418751636192,729468.2024672135,695072.4460126585,117448.45305021873,72653.18373399028,66373.76249589633,17790.394202221283,1854.6148790626253,3117.901482081346,2274.350035815763,116.323234451283,863.7770863610299,1444.8637799758915,31661.740197944906,10685.93467707283,1001.8571452015428,4.932270263323702e-06,0.00015778304104692835,0.10659646986384572,0.00875240544956848,0.03229056794587955
310,-586.3438071787526,753346.4189857213,711509.0191670344,121073.00837700149,62468.77787976709,52502.81258667947,17309.598641166867,2276.176554748046,3420.8393304680876,2491.4347232672562,306.352051356072,351.3806811399327,996.2912868623628,29286.499724228837,13159.750618376878,892.2162884389369,4.449213831646356e-06,0.00013025539561925068,0.08023176533494424,0.012109141761459961,0.03074598949177869
311,-566.1234602218577,746615.5632201771,705514.9032948997,117013.23400796355,59291.93866420272,53912.726661519446,17825.71130165349,1631.4507833187251,3817.3947593357134,2537.6453726655914,98.09748070166236,188.35926633167267,774.9410704746624,32903.42897719657,9398.299983107387,763.2526722685151,2.4243636906643447e-06,0.0002084154403486402,0.1049876891769466,0.010062105397159994,0.03213301470106471
312,-411.010653069328,788260.449070036,760768.8048196327,115406.83689679421,66517.14521200774,69800.59419792554,16815.907713846897,2016.872186203148,2979.0639646185823,2262.334022972905,17.480533460029402,616.4244864975046,1222.331415992546,36068.768800077625,8920.011486620764,951.1968044047921,6.819980158562631e-06,0.00017185319218148557,0.09813659720351496,0.010675441004912599,0.037954872661906114
313,-608.8775278331694,727447.9678175631,692307.1168675178,117298.07482078325,59830.417054786194,48000.00000004534,17686.36396575713,1865.083640741638,3338.2721389624307,2577.1540960246616,109.0258092820924,213.08504157987815,792.9750427834088,28114.10687319508,11821.467896955417,891.6334289715179,4.144865599528134e-06,0.00013139227382578722,0.07186441221058056,0.011819280646172187,0.03330266545477933
314,-433.4138652073343,789201.9795998635,772350.0910182244,118162.78501736907,62052.58544971086,73981.03731675704,16853.103377939537,831.5723748203109,3518.6402745570654,2493.961044000229,115.73888899547084,336.2820781754313,825.7982149211517,32696.701666872395,11719.78210815932,1140.9842157123385,4.54658618498884e-06,0.00013377376727118784,0.09086940304808186,0.012835486962739475,0.02963552787206685
315,-593.938823919742,759985.8462734772,725635.6524416603,118924.54838843444,61048.16743602765,59290.30058308315,17506.1583608502,1829.7516858498163,3542.4087384362483,2506.269696593975,192.68599519836997,332.4740571880594,982.553446226013,32932.133569371785,10352.745709330202,912.2896540225888,4.443514235742956e-06,0.00016471495852300513,0.08960469218412168,0.011082181249140635,0.027526059157800722
316,-544.0998799371596,768640.4972242295,723540.6204393313,119855.54169160075,59945.08180451511,67364.57595492153,17536.33096842779,2733.9731540935063,3214.711976106275,2649.551720654922,202.89783741838147,214.08642909862638,1062.4404593212753,36451.8495091602,8974.10616376951,885.5344218795389,5.498300696844739e-06,0.00019704459980595833,0.06640539380989216,0.009485410856380565,0.04595034778004499
317,-451.72939112117695,757092.2914709863,710854.6077507407,117517.70220480737,66184.10366467843,50473.06190912889,17235.12583328725,2344.987186962476,3231.6150250919563,2391.433045947691,128.05265964550296,522.7230220958415,1189.000140651002,32441.57076733564,8852.627225041391,780.8511272805486,3.957734383389372e-06,0.0002238181300336946,0.09842513386473019,0.008837659184106587,0.030392156671007114
318,-453.7439066190889,776856.8471651099,741547.3211499038,119171.16923223778,62337.4419577925,57586.81137643469,17188.798599878228,1823.1502849569522,3483.1939823093285,2550.663895443894,197.84344310275227,345.4300186038924,921.9958357050693,33549.41121144733,9796.279549080149,856.0587985516121,4.536694839840772e-06,0.00017573212826217766,0.08088315660980865,0.010392114569147435,0.024933635527835205
319,-667.0085541249492,786324.4186359856,755777.7339387689,118654.23370993498,66743.62777026335,71317.62335189516,16793.13070259427,2053.5214463856346,3247.8774065603893,2711.334587401991,220.24174131197196,642.1824492312551,1331.6559587129582,39018.25859698164,9257.293648679499,877.6981416164791,5.768966033754084e-06,0.00017804217515682508,0.057066837907838126,0.004698434133078279,0.030357626920390915
320,-511.68045341435277,769410.1160747475,752987.460367168,121086.93514250501,63203.510806516686,76296.26117618568,17218.07008833745,1114.236785556496,3172.9283255505343,2569.4648375779793,300.13595536633113,444.725011108296,977.5496929629325,35393.28895445142,10977.88769672137,1068.2164898929932,5.821570888968255e-06,0.00015957372686476793,0.06225684588186391,0.01173998579417121,0.027423005958721294
321,-555.6765411336626,772811.8980785534,738024.0838629785,116936.95540083149,61167.194443416105,56208.772408511635,17342.884315230116,2212.479065705675,3109.862053318915,2482.947556897555,74.54222921597828,252.19682101396026,883.8682142371337,33455.47790033986,8541.7530049216,841.1943926642795,5.498111505963248e-06,0.00017469734954505138,0.08267200395220041,0.010297196650081017,0.0411358706004407
