sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
128,-604.256960099103,722383.7223065632,689160.8735796226,120184.64050783908,69792.00632336688,48000.00000032756,17833.91143927069,1490.7310839594736,3765.270315060209,2770.579704348294,242.78576905520987,857.6363495081227,1325.42944711387,35772.00012173811,6200.492091945041,580.7227807483581,3.0114169644738817e-06,0.000286809199118508,0.07938915727288338,0.0386314919765252
129,-518.5506357889755,714844.4408869881,691818.7502365116,131605.5752776126,90881.10920832239,48000.00000067587,18108.667313818343,1303.6897241227068,3165.0205290633257,2230.3368274273626,639.1857099032502,2005.8946026434871,2518.74434689064,33135.24157500347,6137.434309831497,602.5291025296489,5.201655495647834e-06,0.00025739455820228413,0.09702118360820318,0.0417309866183222
130,-755.8801423789002,775107.206094386,759606.364833815,117725.07633183534,74627.39464047177,55328.678260192544,17289.253696685,828.165556044222,3559.612504304975,2738.541881520314,107.96416546800414,983.9878655716973,1724.898284543473,34326.774003720726,8992.29598995323,767.2212901535522,4.972852088859681e-06,0.00020714609740629843,0.07323064244606502,0.04770263616045569
131,-496.57791257477476,797255.3124865628,778391.963439728,119048.60950042831,79827.48392212851,83567.19461251027,16580.287982428046,1782.5945567177578,2812.9612546892477,2350.318849028175,136.63828921306475,1373.7025082640891,2042.6436482418103,43104.774079801144,7435.466303953262,936.9387222086409,7.311929475576448e-06,0.0001971397150762166,0.08558623490763641,0.037903258228151465
132,-622.9245396986842,792444.9300436147,758444.4440685946,118317.24415262067,75529.177891185,71344.19183871993,16773.15531517466,2770.164933484072,3115.0958093567892,2580.1006815362325,118.18220306257942,1500.7136537686633,1790.9112262666313,36895.528232536024,8940.910419391692,969.9561607349901,7.072849857906545e-06,0.0001896748092201812,0.06819900667491333,0.04184025227411486
133,-619.7782975518346,725132.6173683046,665847.0893989392,120028.26960845105,76747.02124370466,53166.56553258713,17707.92522585531,2990.574413201162,3465.061347150212,2845.9469724805163,252.55335519900916,1426.0560208861234,1720.9061373855602,34225.08259479029,6441.373700979643,704.8266312240582,3.062002245689074e-06,0.00022243868387566732,0.06391376268134415,0.03881124420599541
134,-670.5262992297654,728022.9392625396,700052.1234995745,121307.94064094772,71470.22417614424,50180.8549935274,17874.354216174837,2011.6549155542216,3153.8920386253267,2730.8850080790216,244.3409517760583,1074.473822512387,1765.047007260333,41170.61766726233,4397.252719174606,530.7605142820628,6.532625725001683e-06,0.0003225437911762019,0.052598970954422015,0.06891295624771253
135,-584.260733589852,795373.9212979478,774321.6609980125,117119.3223851597,71076.19033063839,48000.00000002862,17031.07990726953,1093.5136734963432,3405.248549187259,2644.4013703952305,79.36703532813293,981.0035375410791,1334.9110158606254,40680.746229104974,5171.465642082105,542.9122146103911,4.627630220682234e-06,0.0003295582381112054,0.08713885935764265,0.05620562633494448
136,-592.5338277174569,736023.4204093982,630956.5117084424,121061.76338865548,76652.57498488366,48000.00000036355,17755.669876889602,5519.56388692577,3318.083914361652,2516.828313448638,244.998882087643,1601.4253610348742,1680.8313690554935,33517.49715807935,6248.615038923611,641.9043279164114,4.754702197219719e-06,0.0002515853912077375,0.08569808813028264,0.054774299509050904
137,-526.004807114887,770674.4622579914,723072.9627737186,118609.95314932626,73083.94138562254,63532.09808167545,16900.848585744618,2841.052169472846,3152.5874223571186,2652.189559812267,151.28834521642145,1105.1542839260383,1668.4226577325526,39313.94295268116,6969.4576046961565,777.5081290028464,5.495456551976854e-06,0.00021976987709259715,0.07599375578392231,0.04336509197437661
138,-444.60473989527924,774748.9315609478,753546.4324128457,122787.50892905299,72841.84537194755,48000.00000692402,16972.43239998703,1338.7455332082986,3398.8004129850233,2529.5459617211595,376.34111024850876,1357.5138018797948,1364.4623006464453,37959.7512256596,6021.486247601881,569.4276121303216,5.877830570332485e-06,0.00031530952887043535,0.0791920726994475,0.04777475832339603
139,-515.521381149924,754294.6879487806,714066.9522305478,117235.93973156212,64507.55645049287,48073.9868516052,17235.87840851326,2060.619915699864,3318.5455323546307,2834.5025187642705,86.49057501590997,512.053005201477,1237.8617298951776,37446.93635267845,5620.317974023008,567.5866663975164,4.041802351032592e-06,0.0003018969518904479,0.07320197035162238,0.045686104562332394
140,-778.7250343434675,708581.5085206445,670797.6786296942,119116.12014854439,62569.540034136335,57147.38838537879,18148.097279312864,1766.6680961203942,3583.641915698692,2968.432424746423,174.3598211180643,352.0127038743673,1135.1289604609547,31984.534142801796,8266.404290700306,754.5118304063807,2.7603784698877058e-06,0.00023473614591324558,0.070850436778382,0.05158365638499384
141,-569.2029706011767,795974.4889896119,766563.9642115219,128997.93870229044,94497.0333693681,65786.61699324021,16872.371976053986,2677.5015581496577,2847.721164075707,1991.757532850868,570.2865917604477,2053.1818443699976,2575.460236911202,41928.85205257045,6136.920639243346,737.7787994086239,8.41752318099025e-06,0.0002369457506649605,0.11621573388172685,0.04274262388463889
142,-562.4464803339799,710966.3020532362,686717.6443274576,118053.60177985908,70856.81789911517,48000.00000023557,18348.60982916679,1254.4651593521837,3552.221533621352,2675.0649936799578,122.80869649935399,1335.422439974406,1605.18679087112,45112.9335927597,3716.269052055795,478.18265985941815,4.916698474389883e-06,0.0004015479870330342,0.07791051610999572,0.07862512784585912
143,-704.9420054845311,743134.066427399,717675.5362114054,121188.23358295391,69518.1821814106,53367.78838178396,17493.231101469268,1286.6405066386262,3476.725868621301,2777.1185800705225,315.732069749489,913.912448077709,1398.370474208563,35552.155152175015,6610.92649442378,671.3756532893306,4.033585721479377e-06,0.0002469694924666917,0.07888414130189761,0.03681518815438919
144,-664.8439145408167,733611.2352862285,703086.9250457697,118663.61453948186,72049.98078143594,60747.04539097777,17783.218949459526,1461.8186436191045,3557.2929648682634,2726.446526119161,181.93548350846763,1022.557191099603,1374.4993875756275,31802.560343573256,8965.651255518918,831.0630692037691,3.33995306107368e-06,0.00017636373835940367,0.0859777749520777,0.034552640360394626
145,-532.2639977607047,771148.2842528446,704321.2402436498,118622.24932194852,72632.02508007956,52748.96446852775,17380.93561492641,4301.926194679995,3255.8291099916105,2544.4430696807703,128.29275338862962,941.0660318255485,1559.8050873683876,41321.65058681056,5381.056724580333,642.8413337483091,5.874651534833901e-06,0.0002837094049153835,0.08143706207642455,0.033625741340475836
146,-557.9523865709887,790365.2506381288,749900.605662371,119644.49009233681,73930.04721237345,61835.150636561295,16754.074235623273,2892.50189476078,3392.9413044532425,2403.6099085804362,195.71033097186265,1244.2318006075077,1885.57884929364,42689.31848422586,6776.829267089414,741.5770925889677,7.154234735856338e-06,0.0002405153323901499,0.09344913768735848,0.039290433256760106
147,-741.3150774824152,731694.1135802645,719266.4956245691,117643.18961346592,73865.20389537109,67859.91748370939,17804.579582333892,851.9821812033484,3138.078776496422,2553.2846994655283,103.5740039670695,1407.158420136447,1642.6129193479148,40367.432716798954,5964.865565970071,819.7863537928481,6.029871404973635e-06,0.00023983840673108968,0.0809100346346457,0.04524851547688123
148,-499.8240118528905,794800.7034804367,759390.3814426538,124879.01076718664,90276.63033105548,48000.00000060059,16711.176891291732,2262.087567502036,2962.620003723784,2066.825154455843,484.60416923386356,2092.600825040706,2673.764799066754,34490.65159373395,6904.17666716118,662.2420835340605,7.029950989668965e-06,0.0002599347578970279,0.11611913097036423,0.043389693601307164
149,-689.7354485044671,711325.6529148341,627276.3064388058,118731.91890722311,66767.17651173029,51413.32833970612,17898.290988114954,4190.067942899197,3391.940023748796,2924.3755226947387,174.0474116869647,572.4413338335114,1274.1926126197654,33885.53850305481,7973.761986747895,630.8679500072119,3.0187152304038195e-06,0.0002700685227129213,0.05822928753857367,0.05713664561518114
150,-562.6349857370097,712447.2875205615,677724.5683882774,119519.24628875323,66482.13782576671,48958.10655918048,17996.341488880615,1831.8325630304414,3297.6114504795487,2858.372917072193,204.67078737778377,665.6045212743358,1162.6001973679267,32254.198914454184,7125.53290788639,700.0097967978376,4.163409555625752e-06,0.0002069868670932872,0.06498065755702283,0.036897743241036576
151,-696.3148552228567,749639.6847155439,717484.8690117118,117819.84657516595,72602.55868743107,53420.43910528528,17452.978130489075,1756.169960413237,3370.1209533858014,2723.312726735792,102.33888992251437,1150.4300384386959,1482.0661846579476,37763.483076313656,5722.793071112302,642.0801527754994,4.918998934458127e-06,0.0002619575334115861,0.07620568337937308,0.05795135157904895
152,-621.2018574148975,763049.0939667306,749328.5098734837,122559.04925998312,67834.18968726564,80212.8886387647,17216.72009914316,685.0307075245107,3282.8692008052026,2672.4740754240825,302.58765330299485,835.0730748190599,1178.791576786103,35942.84284989166,9220.73866486721,993.3380075306005,4.097455128234981e-06,0.00016278847909241627,0.09361650507572919,0.03046772070885471
153,-594.9660171947321,773101.6090374101,737840.3138830571,118303.99811121017,70830.65249956297,66448.74625781523,17113.804819369343,2009.7912827949792,3371.0900482051306,2587.4079299591695,124.25530552540884,936.0191919192335,1544.8474929365427,36461.903680834286,7756.076754067627,851.2691686004091,5.096015440007714e-06,0.0001973007038134509,0.0868340207155191,0.04349126764193981
154,-591.9734344165017,727365.050748743,687939.0613888287,117739.73818457805,66063.73275800514,54174.5256226353,18237.26150004871,1498.2479759275386,4014.7434534690537,2703.907772848764,114.13901874908356,633.9283277398819,1448.1186995179482,32127.624484618977,8508.689449005195,850.4295405745594,1.677013014744789e-06,0.00018158469434172798,0.10898626549352372,0.022016760179216985
155,-700.8340668275243,749785.7732874345,728070.7458869974,126991.64698011476,90633.82519656124,48000.000000480024,17919.64157907567,1707.2308986091195,3028.4511939111485,2200.1107731061065,482.2126699091604,2250.9138213162664,2795.773441483749,42445.03431658729,4062.809726371922,516.1798776986573,7.90819597678967e-06,0.00035504201006148953,0.0936853791360377,0.07403197389920968
156,-543.1067629824943,747229.2569452578,743153.9130908814,128497.93347916211,81410.52368330743,48000.000002299064,17774.753418057364,398.10540251057375,2901.857842231174,2486.0276023511938,530.5014977242442,1366.7509665994885,2550.8967217646396,38794.66150483885,5109.7724078147585,552.0479947567404,8.010842350913618e-06,0.0003291326829021076,0.056986321511137965,0.06079288064604704
157,-629.0549754468386,770823.5020051021,713566.5907670759,117623.68049172175,70159.2202310299,49282.12445177369,17328.71672488577,3040.3625650070503,3429.840691703747,2678.6437780014567,109.18880936013025,987.2925921403119,1558.906513096497,40381.17499030341,5338.1837247416415,574.0436957297936,4.633157438006922e-06,0.0003207545054164334,0.08529633690820877,0.054821315378532395
158,-710.5732369034963,726797.5313636729,683416.6215570217,119344.12392082941,67547.03182699364,48000.000000099564,17887.501898383696,2064.5902554921636,3513.8954447867063,2790.39731425698,155.57720911253676,870.6818242830652,1274.818294856928,40015.19892959161,4199.617716821579,534.6697397676453,3.7853684741271612e-06,0.000349224922094029,0.07736530597032347,0.0619610051453226
159,-633.5089269937873,778244.1334028625,771233.3736475961,118338.09918133296,64227.77416945002,59437.3441696396,16874.465594811838,478.76101136806767,3275.448109164423,2793.5461085102975,125.91862714485345,456.5502390229129,1059.6943946667468,39092.801284803936,6633.439068087767,763.1654057901221,5.982162561904175e-06,0.00023043599989650796,0.06532489255093683,0.03899652141904094
160,-676.6656913610014,730015.7291401939,704405.5745067628,118080.93084740589,72484.53750168157,58351.1038349217,17883.209647099073,1604.9505722250215,3447.6317601864657,2495.181359493418,121.93104486306818,981.1580873647704,2093.812809286886,38124.09254639058,6540.514589083166,750.7373831553414,6.350167727497022e-06,0.00026345970597004096,0.08381259259639107,0.03474622403850823
161,-678.9989851349509,765921.8499129474,738891.2316613214,117869.3020142865,72625.21670519904,48000.00000012856,17239.387147480546,1324.4298296813843,3422.293796426549,2765.1484436102296,107.66677555451284,1137.8919276121567,1445.3593631813042,36149.713392780126,6062.593587133413,630.2203829122149,3.77903834530179e-06,0.00025544808397235893,0.08478344674999715,0.04859588911867492
162,-555.3621482888973,749222.351810761,742320.4694984854,126713.07622952275,74753.42757966252,72859.69987300086,17530.042854420266,440.9536217451484,3334.0708301781942,2687.6296655213614,572.3176650575848,1223.4841856478297,1583.8633164865303,34219.427474633754,9850.403036767158,1049.962087780238,5.533295209483815e-06,0.00015633855484436878,0.06365819863225215,0.03333543929199119
163,-502.2703238819104,736554.3506060155,712063.2020531911,120482.43165966537,77852.86282712327,48000.00000052666,17932.230464553282,1229.10689149368,3557.8067163092587,2511.5630249669457,197.09882193852832,1672.0919251473383,1987.6951318802367,35589.458974557536,5067.254994069068,599.3944203358915,4.353882527149405e-06,0.00030054460974095995,0.10497545616292116,0.05194930280835565
164,-567.0214534120468,734579.0350575885,647920.1227765809,116482.98006976383,66116.51776693603,48000.00000009138,18133.40541028056,3349.0675150878096,3782.1794099260474,2757.4448850599047,48.54896425108003,556.2073279905786,1342.640948909554,34179.845720070785,6112.2560559161975,664.1582989321487,1.8088845925248057e-06,0.00025984680704033803,0.1028594593660368,0.0430751563812295
165,-802.3739841129659,710520.0984872992,692469.917739106,117627.83090125128,68219.46091927092,55265.07010108255,17989.93138187627,891.7483020567005,3353.340805562187,2791.351158132398,100.96083552858647,603.551485332237,1083.576521055547,33816.31443288843,7230.2735138882745,748.3926344583094,3.5283947322410642e-06,0.00023471616398361108,0.08245382393395463,0.05051770434855673
166,-578.9932701948655,730425.397002007,686947.7829842803,117947.49986154817,68786.33605521829,55112.156366682655,17495.83159987637,2083.005468777305,3278.755844534302,2890.398658384138,106.33354636880692,733.0422537130105,1282.0314126095768,36735.30646836673,6930.968952686506,705.579784498198,4.125137557949753e-06,0.0002689730040286184,0.06337295437612323,0.04842917991064635
167,-742.1719655735658,755009.159082959,712472.0327656881,119129.06917196716,62307.04561078541,50977.998830537515,17607.079245173933,2133.2699271196752,3495.627260552267,2988.4803807667163,208.15003163827333,510.13440489749473,1057.2250056034234,37936.64816572752,5626.6465491440595,608.2869589976104,3.982024882738839e-06,0.00031686848936748343,0.06245135180293341,0.07809707517320146
168,-618.9308989780852,753823.1775162767,654826.0256392956,120041.20933636332,68835.46032818695,48000.00000040047,17773.84095875385,5467.383580130909,3270.732151135438,2815.853901190704,189.46135955952946,806.0661772787307,1491.9976666349655,44018.7510275068,4352.305270383661,509.6166688226991,4.958295635226684e-06,0.00039243349881675464,0.0535983088136399,0.08239413778128538
169,-750.8700492812366,753175.9137213184,738778.4961039076,124871.58952662224,79638.6735365909,48000.00000007527,17659.07278218673,903.6901554295873,3218.2371418206,2565.486720637422,454.8620458620411,1512.8726947890448,1840.6071291609562,38297.36629572698,5658.813721710885,584.5458199633472,5.5267780183063945e-06,0.00030099404128030097,0.07021290213586787,0.05460456431575508
170,-474.7772663960342,803641.7697561356,737931.5627764654,120137.96193224203,72408.12229807922,48417.154286432764,16871.905362983583,3226.488193119332,3399.2327241548955,2783.0602704302846,192.89714971911712,873.7671686676307,1357.2261199438738,38420.52538168032,5699.2452576208325,596.0461004918914,3.880901891812002e-06,0.0002830184700985012,0.07750199353772462,0.05647013704692479
171,-512.6806321240393,752389.2301728349,669062.4478349116,118059.38190998831,67119.47040013282,48000.00000000646,17924.54636958734,2817.871261841561,4030.0719647184897,2530.2640384031893,115.54177997811033,712.3189758258499,1286.150576641488,34824.8525893054,6311.558916970271,666.3580820087759,6.575668724619449e-07,0.00026534782773438,0.13552944670593162,0.033106747537459257
172,-528.4465767371613,787661.598753168,770797.6339593681,129703.24455682593,91086.76231673743,48000.00000002385,17073.275385017714,1181.1658486970057,3243.8129298333088,2095.9819347207235,622.8850986084443,3177.4854626791466,2575.02998837844,46012.98288960819,4288.138446089953,508.55503799537433,7.142311947736074e-06,0.00036365733391824525,0.10917702393710266,0.05683518807346398
173,-507.6843780954239,781161.5178961442,742651.6587507243,118813.2616826226,74195.17291712576,108092.81908217359,16717.75297755915,2227.754674548879,3218.824963665738,2744.139469843619,150.20939449736684,1444.8730222631339,1619.5417335317952,39098.02374786663,11389.529851112238,1370.9395784657456,4.682659041722536e-06,0.00012571694778170067,0.07137527333440061,0.028615267834582576
174,-559.3650108031927,737078.2757549911,698295.8696390246,125231.05913070367,84210.96947290211,56885.858642102765,17913.533095965893,1767.268765902115,3359.6298066366435,2251.942871701387,498.7542374848294,1535.0977364325163,2318.323521526178,31822.25140181425,8756.390626147717,867.6248424593196,3.845437853738245e-06,0.00016365124272103742,0.11565592642824506,0.031414007596162995
175,-699.7463128715005,769803.8173768726,757186.8958324835,119223.75060192014,80410.75645787487,48412.312047556916,17231.756413962146,594.013647069299,3720.9213217047086,2427.315686292213,195.0394054900808,1500.8634768158822,1821.2832048546347,36016.52442954026,6419.740700115723,660.2555248376391,4.370101391600556e-06,0.0002510314208172688,0.10918200609772076,0.03888787340943174
176,-518.3203812662446,719253.5545327192,684838.8497005156,117851.02245687807,66009.85178936804,49455.920142168354,17707.517115472638,1809.4405436282073,3527.7658653134845,2917.9866019944966,111.45539839330401,574.6389530622396,1059.316952295294,35190.28241457176,5983.859769782575,617.279743132575,3.962647174793091e-06,0.00028204532476969765,0.06262248309660218,0.045673626700056764
177,-624.6255771966524,705353.0490952644,668696.1549873702,119447.34115167102,71671.70695090076,49163.97050869156,17997.697923863834,1641.3341830031243,3561.978472918357,2729.219733204541,159.2176521089811,873.1445229496815,1335.259521050232,31506.72770780463,6513.521105787115,656.6689015397604,3.141369724081096e-06,0.00024167902242173896,0.0891700704852692,0.03282903705976584
178,-636.0950055357639,725177.6724294452,699691.8219766137,117651.44709089427,69046.31324112238,53219.623137854156,17891.854798067103,1063.8407914452143,3693.0087305130623,2710.930307008229,112.11379524142723,664.1899305020054,1315.329733802242,33848.76446899944,7375.0073125191,701.7594087624038,2.3465592577735643e-06,0.00024143299261331284,0.0890994795432028,0.04079448096837595
179,-667.0737963841489,740348.9648969525,684052.0695924283,122360.46580539823,71756.23716528568,48036.09667850928,17557.193161511288,5306.8724725906595,2968.4813356179193,2677.9585194398023,284.6926463249454,1199.237907317507,1463.778475812124,33097.69283014038,6889.955306779479,650.8086823755399,7.535013548710543e-06,0.00025313270999140284,0.04896740992056949,0.056752641699087676
180,-836.452210779619,736308.2090985433,694646.3713006903,117952.38527675807,69120.83869584354,48000.00000041292,17617.420900703935,1886.634070169323,3513.2575147430302,2737.159391295538,127.48879162066933,628.5926096671063,1152.3448741816887,33835.61377192948,6396.857134653362,602.995206892285,2.7476424057407533e-06,0.0002580549299387623,0.09693227853891767,0.03324765375734509
181,-727.9274830659914,769541.667315828,745340.7803557314,117634.54890902217,69765.77348729802,48000.00000035417,17149.171739195237,1343.7487707305831,3478.1064643535315,2562.034890205823,141.53057747093544,899.4182391910464,1542.8011991721328,35490.05824462356,6917.826383757153,632.8801823296161,5.051167031312085e-06,0.00025371553474390666,0.09968203761735195,0.040394812646050965
182,-544.5819700332409,757105.7313894872,700169.7698811238,118200.25170817367,62120.62093193454,48428.14456004946,17524.261791159544,2551.1565675924626,3715.8012637054003,2915.9292433129076,131.30818858334214,404.28037431096413,1004.2287755763142,38699.92699920722,5200.86654836108,585.5709597786165,2.954348400691808e-06,0.0003018001926521696,0.08114049842648553,0.053148061889909996
183,-536.8253668116657,727031.7461666925,666786.7376195282,119350.31513678966,72766.84125848621,52503.19728668161,17937.775498238185,2130.078186804632,3974.636251594899,2700.9155808441546,201.6332758696202,1024.0411019031412,1671.9527294667412,32985.675979419364,6986.385003774422,769.0583410959707,6.205745671070346e-07,0.0002301160285666898,0.1070501133214766,0.03689317846732563
184,-749.9584597105661,749128.8717405144,722192.0675718168,134025.48408664102,98973.3606402785,48000.00000197932,17865.498435462636,2504.05547610258,2818.318377949342,2062.548005385148,692.9787244342582,2402.7161375379833,3175.5118373114333,39900.28699254709,4289.235896692167,535.3215297364873,7.736982334631128e-06,0.00035431304280460576,0.08287229496544968,0.0792850550638615
185,-733.1332834626471,742755.7745393212,727471.5681766667,117463.3632321836,62788.018377096545,48776.1177103274,17804.052763786043,702.1264924311824,3489.286601683202,3039.3538243532694,91.33190984608729,424.1091202501305,1097.6993082117665,36640.64312805232,5562.992202333265,609.6975704212645,3.455236203369725e-06,0.00027460822564934163,0.06735110955263669,0.05357949021446429
186,-614.9480843054097,743294.5837587715,709303.5651997132,127292.78933609652,86735.73621544204,50221.48928065326,17862.564366985156,2196.055379001564,3196.770151731015,2302.329413558638,476.87681593529,1902.4001532473717,2446.4355780006495,36208.66012005782,5963.887284708725,645.7270826501511,6.301782190574726e-06,0.0002510228863127001,0.0947975829168824,0.04600246426438608
187,-668.4200707344382,733906.9545859607,703699.3439128053,119265.25849153045,74617.62886146676,58616.08761232484,17697.198067279875,1495.7445980575524,3573.004716405517,2610.275815400867,171.18258541432192,1236.5514091418866,1909.0543476811374,34436.92802617325,7937.72161665238,804.5931317581787,4.402879198827275e-06,0.0002109999209474851,0.08951510364001064,0.03844361974115699
188,-543.1290514395071,744096.7828846339,701514.9184439831,117459.57422224301,60512.906264730875,51473.70392204148,17532.958349994515,2035.6754406355603,3476.299285385954,2961.1479823135464,121.71168946586258,250.60291548842676,869.0440525266675,37646.332223471596,5675.691102390748,606.8438791047056,3.6080194124383177e-06,0.00026477697231867543,0.06765681201286662,0.050598919698706044
189,-458.23262894718505,729890.2160706642,677081.6807108065,118499.43714162645,70246.72320393685,48231.39403800123,17794.2104996162,2187.530158193795,3807.7299800383857,2681.698849999572,142.56720283917744,710.5398966304803,1816.8230000402527,32149.424664114107,7721.814509476456,683.4849686467213,2.423309481006438e-06,0.00022243501534320972,0.10381890856538153,0.02166693068097923
190,-559.4201371913323,773560.9624600897,751527.2944453775,119229.71938549777,68802.84752802753,69103.2640880625,16777.675695264465,1398.7102863768953,3248.219202697021,2581.5077006706824,200.30783891970427,924.6777859412634,1576.0625569465356,37438.92599087733,8855.463642547407,888.3448475719179,5.880684678452976e-06,0.00019627878093343883,0.08873809785564232,0.03913099270027468
191,-582.7387557434413,742616.6352438502,687894.4744956633,117849.94613903374,66877.33844095991,53089.732571042805,17707.336014725206,2414.1347078105073,3457.6723186460035,2710.549342401432,97.66362328647546,737.6826077310253,1212.8862931276785,35318.18070468515,5933.739615140084,728.5200334405105,2.7004443605672283e-06,0.00022648883575834283,0.09774711065199918,0.040006730700306505
192,-738.6874613634659,789374.3713615033,763329.7408146571,123423.50377454229,76704.28972598864,48000.00000053817,17350.207540263298,2169.375836261517,3176.7868080256458,2499.4755547411787,352.78275695320235,1461.266669759117,3024.646272035661,40781.6204936417,4841.924470437006,562.1049960599837,7.486077453425573e-06,0.0003082102039129166,0.06751279758595045,0.05818678109763599
193,-566.1534383449621,781651.0222763424,769084.0379556898,118430.97969451503,66167.45660423617,48000.00000005079,17213.767591706743,725.4042379500029,3314.5244832836684,2795.7165665171265,143.53421855563434,662.1242996650813,1349.2751468507759,39919.49225257893,5524.198909024829,621.116521347384,5.311973217443999e-06,0.0002910333148227263,0.07576897579480418,0.04058663958449412
194,-591.1169685768516,770218.8137473181,748353.3162776396,119110.52763549642,70837.80133120873,53332.81889321671,17322.382164287712,1295.482618106522,3510.8247168774155,2536.5088478049975,204.1558874176467,1056.8833915858886,2201.098086772376,36436.828150856614,7304.032893672804,746.7181104094385,5.6757472820152075e-06,0.0002497909760054134,0.09532028673839714,0.0281908924658375
195,-599.7301472187289,797649.0960084115,761142.3442529812,121089.72863560202,65747.62061789818,50053.69940664874,16607.09892418485,2868.3360609981037,3252.7399556667297,2878.4416341652086,301.86196606236535,660.8670321188919,1113.4387916029573,41199.36876999066,4897.231229905887,588.6209727084698,6.690525405832232e-06,0.0002967972571988487,0.04464878505729987,0.052492075228497394
196,-716.329877706822,743018.0662791219,705913.8348808724,116777.29490808363,66452.20076586725,48000.00000002914,17582.759907855205,1666.9042053546605,3583.457359782204,2874.430788263443,60.18636443155111,595.2254401863015,1291.4627568103072,39161.12366872949,4826.543435208272,585.4888089957424,2.8713677242099693e-06,0.00033695168770474004,0.07556563970485279,0.056354571171178106
197,-583.5849438962626,760975.785444343,738138.7772712366,121107.44280712244,67644.78296778673,48000.00000102862,17086.098328992495,966.8615331040885,3827.8191575965784,2859.908530824165,272.6531571060724,713.1005866611752,1155.8019243650479,35024.812829942144,5878.4531351007345,673.0278918826095,2.4337952689869815e-06,0.0002490951106733519,0.08440603082753648,0.04702523366576396
198,-576.1946818050722,832142.8946048212,828578.1375375973,128911.17451083247,97615.29758004953,48856.9256597378,16217.450312879022,676.691978237751,2720.7339214190793,1787.4963212362784,569.2498259523858,2564.2696253485187,2955.1504571871137,37553.17988189771,6352.982908532772,649.0178230550408,1.0477686402087236e-05,0.00024697510589228086,0.12262508439274858,0.03522016847086146
199,-564.8080863980546,721685.128904111,669270.4895925672,117968.9241362985,63462.170879804115,52326.415704546635,18100.911008346957,3256.1784068028783,3089.68734991568,2972.105262014018,106.53049640411781,412.13773433501336,920.6394650327006,40536.00718859453,4947.004706004263,577.6845255812151,5.929515577738458e-06,0.0003355611221486314,0.04662140813388901,0.07182733478241658
200,-514.873662836369,711514.7200807501,695839.5266448864,118731.94298291265,65019.75500150976,48000.0000002087,18150.898433094244,859.446356317879,3209.795945273362,2950.931320579951,132.4106511406636,447.42482140362125,1103.4086488215044,39073.25037040797,5055.919794083117,506.2194075895489,4.777819922452352e-06,0.00034015208630097806,0.05083617722679177,0.07876252871918528
201,-560.937088182876,744745.9909747009,701386.1563711886,119525.5485482346,65217.57448229008,48000.00000025535,17732.56459305941,1991.1517109542283,3345.2400868279474,2757.1994047887374,171.10399530698126,519.5246062014428,1141.7267151635199,39578.84006934755,5167.563582671235,528.2153473646606,3.30235995586875e-06,0.0003173517326557904,0.08735635656020958,0.05104992991163612
202,-805.1478874891543,725724.7235473752,683290.4558615461,117632.20970498034,66099.93739011486,91105.49112956632,17969.50727517898,2238.2675136607104,3464.1531606129383,2750.444794781038,99.64137272676949,770.9427776575451,1401.9429468528074,40854.5231735528,8032.980340211155,1081.695187975175,3.964319180133385e-06,0.0001911585725885124,0.08534156823561793,0.038012723380532756
203,-602.8885659250626,798852.2816756439,773551.620190656,123852.78249080262,78575.93163618207,75531.29354868253,16906.668715861993,1917.0644554946857,3261.111139126355,2543.8752713283084,398.7172271586808,1269.9262479148824,1905.7596408224383,41614.08663449123,8630.925324689488,949.3549355659715,6.42897479230727e-06,0.0002211043890291977,0.07308608556975536,0.045684921640061486
204,-566.5400212983302,746024.6022894032,737756.5055180666,119170.09895465213,61721.12852775326,49357.215925323944,17927.961956688014,505.4475573916596,3219.387031116793,2915.3987364138193,168.95436861954823,376.69175126760075,898.5036576902013,38379.46519381867,4849.534209877789,580.8442208728076,5.187848563862356e-06,0.00030092371053473,0.06356982952811771,0.06375698808337127
205,-644.7150274997524,715082.4493469202,668293.2816867313,118880.00270358694,65109.7907152762,48000.000000448985,18210.50080934409,2160.896503069384,3401.6983088068114,2755.0130012120253,161.9519210372251,530.4856446460524,1265.054997951756,40053.15280897334,5370.391231907334,529.168809855892,3.1191350037414867e-06,0.0003449173191746268,0.08409948737145649,0.04755578420630517
206,-504.6525204044708,727688.2317702255,680099.2313655796,119658.10601413442,62249.5765618941,48000.00000043074,18127.42204100982,2849.0594684440684,3075.8934136607245,2916.4531501015754,183.07745095802807,361.85840320551733,1048.691613239644,34199.878279560544,5627.439508635246,605.6076559996485,5.613316843971751e-06,0.00028850936099905535,0.051479733790205484,0.06176891722224141
207,-512.1643686266359,735775.0140271416,692720.1081977435,120813.37568712872,67221.38080492747,66910.4331429708,17771.133080980628,2371.2542416894835,3255.340406872508,2803.1780618720213,228.81784351940777,753.67531799917,1500.503160635669,36454.01342855744,7534.645158569583,827.7977413296315,4.195270473261164e-06,0.00022859795333667879,0.07495427796630509,0.05135725236747694
