sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
298,-464.2289143065367,820586.0995589508,806473.85834069,118402.52844101953,61605.326009369084,78711.74119619296,318185.03593285824,16346.98014756172,1840.4780647656655,2850.8432943474495,2452.7767385127254,156.52542270532427,351.09840812506076,1098.541284134728,35854.704041325786,10405.007224202254,1128.5736833406615,8.81633266992933e-06,0.00014857776298865966,0.10651606893748143,0.013730655220723725,0.0352778804005865
299,-508.66363386881244,786090.2419758777,767595.3223341637,116479.68764107251,60406.8986097536,51042.10187605901,462397.2017984263,16872.34059501756,2577.8485400828777,2466.8052839085394,2425.7543383718807,55.71354651122526,222.7735472336864,664.5310074112707,34664.53069100903,9057.774141671152,793.447682638545,1.0273961436849948e-05,0.00017673621531125722,0.22798191469611276,0.017317004293220334,0.010567376357112659
300,-464.07619584415227,795653.1076987464,782110.2002607246,117696.40011322907,60690.53338953224,64067.304654676685,418971.6905272352,17053.809795619647,766.3322129786574,3161.6172003421475,2809.090757463513,136.9749726466911,306.0665762056143,708.5890597031113,33505.64861902747,10756.486631071504,1012.1936787946493,6.582314517241501e-06,0.00014896196673546688,0.17598918525425222,0.009951094554129885,0.033969447691267175
301,-591.4951323345164,751835.0845335159,736077.4806810302,117538.99113230871,59722.769936049546,57584.80205941418,403687.2147609106,17405.51418250588,920.5701521646852,3051.8997028189324,2738.1022263070945,127.42287560653507,195.09364412535805,759.9753924653551,31935.737374404634,9010.703076021286,877.8773621211056,6.515166282740008e-06,0.0001717307455909019,0.16824181800619029,0.011565405323373329,0.012958922020928906
302,-468.8568509356929,779101.9260491093,741674.2452463125,118494.33102252896,60451.56443638649,49000.260371361546,317737.85361619305,17239.54064132714,2872.7425675821764,2790.660550494163,2463.391535665792,157.69028205858953,302.3116752559337,974.0348926453788,32422.659549019747,9640.779442387386,815.7172640708995,7.547521874159008e-06,0.00017332138379525433,0.09534789684906944,0.015568517018234003,0.0304317322574564
303,-500.5149840639381,755438.2555541875,734934.7378667673,118763.70663731583,60198.94510634769,99142.59092978487,302265.3752000105,17304.878090030583,1015.2866075437147,3362.4094026618363,2698.943241972092,143.4133197269159,276.86725374832616,931.0052277326702,36416.35604114471,11801.897548548972,1266.8838511220604,5.043028751938783e-06,0.00015194260693487637,0.1052562204549905,0.007058440966875673,0.03580444984681132
304,-494.9608490635001,777340.948653279,757906.6341252618,118369.34395534243,64705.09327731293,48000.000000129156,269138.93679024506,16865.170077002334,1610.6992127378649,3008.650493883978,2460.2382887967888,173.7982890995231,492.34889686359946,1083.530771114424,30256.446787078054,11412.201558720544,825.2523479521348,6.845021821454765e-06,0.00013375303412029106,0.0846211232273093,0.010567196949415762,0.025463230202969075
305,-530.2412638704286,813877.6232510869,796711.6777003319,118756.75835617266,64586.72233815473,66698.75161401184,394712.58431751194,16790.2838838344,922.5385024408895,3346.644186020032,2569.2300589414585,185.82246010291723,593.423956961204,922.2135218052499,34107.78149435512,8993.66016757958,960.9948225349768,7.122614719811914e-06,0.00016202228846185965,0.215537019383086,0.00962038934966333,0.024296236257561984
306,-535.3914115674497,752629.4805173926,712435.8194785373,118439.20995333679,63114.52919420109,54617.07593460438,321981.35447600094,17445.471000764344,2053.080278896637,3292.82682069498,2674.826532516751,162.51478981887905,443.061234067069,956.7941693665456,29431.448621071184,13343.829357026629,967.6948799089491,5.415573116561383e-06,0.00012106726922366167,0.1132303896233232,0.008285861797334664,0.03477380147830816
307,-489.9901727133024,765983.5613037668,723616.5057796664,119326.69286425113,63269.44986717243,65167.41160659118,324113.61110309203,17400.72736737662,2417.423307227426,3216.2502613240395,2588.1149329347786,232.89038613549022,505.9898741042328,873.1454320101518,33613.37733452474,10400.336316297387,1005.3737392556195,5.494507721776663e-06,0.00016448075380199088,0.1226851938551519,0.01102198977320136,0.02291122540986451
308,-445.05000814206926,809345.2002444266,795154.3805857416,119052.19114771452,62925.27091362458,73628.35989143974,245991.13198846026,16537.279495004408,944.4090363650802,3059.8149178772114,2385.1273708512294,185.86971566985062,511.88445297576527,1109.164958924728,38610.57008785304,8099.995319309094,976.9523341385215,5.798874084374554e-06,0.0001883778563754117,0.0875143346641866,0.010750065019230677,0.033653161152622846
309,-563.2389573765865,773924.486931768,738233.4956077661,116972.75047378366,65971.21169975834,85434.44010232779,496066.71204760426,17180.490546748468,2850.487518011983,2596.3688337188155,2608.9154808575854,93.19898566693388,518.1258120469108,1074.7803392928708,36067.2052273331,10195.840122956044,1156.9646075486423,9.422976962050574e-06,0.00015494128650081902,0.30133308008639326,0.00946234851385205,0.029862766210878664
310,-579.6600057792526,773363.5244133669,740688.7040968798,119644.61116009972,59523.39490600335,49232.37956379396,334092.48820700607,17032.401071708267,2259.0999737748793,3150.4734911391392,2614.6808931945134,226.56886717703637,203.82066731084578,813.3621995448078,30237.98840220948,11855.32664667618,817.3512829877003,6.613681738141843e-06,0.0001460379110494418,0.11013247272525399,0.011865210890514056,0.03146334004613522
311,-520.425527958767,761364.7680816458,700347.0405063645,121017.77273044529,58664.99568384329,67879.1229844609,590498.8999186248,17737.04193294383,1648.5047802665488,3051.4959800882643,2850.8401969952306,299.843740973267,156.42765542357137,731.617514157592,36468.35534260198,8565.207512715466,866.5251974899162,8.1114005933416e-06,0.0002062342774541409,0.5833159814559138,0.0097765116329469,0.026405174180197125
312,-405.664001173473,800608.5771388613,776938.8963383747,115877.94268509572,63687.5885378585,71117.83364296764,345591.8309308974,16665.09076469022,2204.9945377986955,2767.070267068299,2442.587269989118,38.30488662655229,452.5701276189385,1050.4388126739766,39290.25881849415,7650.525153994787,893.5903470717257,8.544376909337669e-06,0.00019348556781815257,0.14792039865158443,0.01070319036002782,0.039040840324925566
313,-597.2697448774084,764140.4597063218,725254.3643429654,117738.90840440383,58308.30014157861,48000.00000113494,509079.6697123755,17181.94768608657,2869.164008574272,2859.549749393085,2754.589824427912,127.11883600500141,140.98996077538604,694.5834781100332,28476.155120347885,14091.970588591,936.0958240996595,8.033132526314518e-06,0.00011264402830344321,0.2111864102074806,0.011420903268496823,0.02984521166758576
314,-432.22573693484054,781731.0307613775,730420.6486967261,119143.14686136995,62097.455025139556,64899.838106166324,283205.98475174315,16993.499867535327,2604.156323849891,3381.1765729743993,2555.101547264819,153.3326323856699,338.1803897375803,827.1510419104721,32683.11405517015,10393.836938935681,991.205004749439,5.0563158877115965e-06,0.00015200892292368138,0.10388944310079504,0.012574051686518055,0.030891364918359036
315,-592.095870694244,789244.7902758538,757608.7038660957,118055.96542987876,60369.263846140006,57679.43893427723,295634.4722403843,17074.12030300922,2163.121105696326,3283.526983443523,2529.9471106558435,145.78981157008755,291.8065720346383,936.5680906194192,35107.375228397876,9090.65473291596,846.3567480589817,6.4722971384062915e-06,0.00018636487130248636,0.10746413521591966,0.01092187232180708,0.02889753008719251
316,-543.0218206360198,778968.6411560435,731742.3094942832,118121.90795496298,59537.37871472774,64573.07239858476,270345.1607009583,17378.76234129045,3541.8550709368437,3023.6528689339293,2600.4256364418097,126.22953117139592,194.7377979885527,1025.884460755931,36081.78662292059,9226.099008181422,869.9352859930677,6.972647568185121e-06,0.00019714742390802934,0.0710163654843324,0.009627857492152336,0.045816089950096305
317,-438.90083984876514,786355.917025371,748064.5309655872,117782.00840256082,60951.77860450174,62418.968332515564,419371.6218891137,16826.80502426696,2311.0906757092753,2885.728875011203,2688.43943597508,143.6132809682237,263.1735530370723,873.9771477977218,37033.28674061722,7767.409253228331,857.1332662588836,6.684679584170403e-06,0.00023193091090588665,0.20232561210998956,0.009181894458756895,0.027745529446528593
318,-450.34134469931786,785521.3469487947,766077.6811086092,120106.53898819111,61233.12082917471,54739.34642299724,305334.45892979234,17073.065402478333,1071.8989024466093,3381.9996367313092,2669.0058000089293,244.76449257903587,288.41815588693254,857.0618002907192,33634.13264384888,9647.149942057093,818.5398816992802,5.3902225598960455e-06,0.00018085675275744263,0.10103739671329938,0.010209882400561199,0.024356024473170826
319,-664.9999360170491,722699.9212336759,700067.5536846075,119676.02424229233,64139.203328799245,84248.80904741185,258248.1030593423,17786.957961419484,1084.681573842031,3550.5802189239143,2886.305876683526,296.90624730216496,488.1419626395629,1158.8255688371344,37615.472828974154,9627.165297024236,999.186892732936,3.1962272311561787e-06,0.00016148273720521927,0.06606474131420174,0.00473748571357875,0.028413041560337752
320,-512.5734819172889,780842.9379421654,742642.9222058308,119765.71083008414,64209.72516565164,68557.73659396048,234280.17791349435,17044.384375468606,2992.453518843919,3052.59651463756,2466.3719265829764,228.64845099980477,504.46499319080164,1036.2579829931258,35679.425626524266,10303.144457394394,965.1471193158585,6.621640714406015e-06,0.00017352707689215346,0.056257162074769836,0.011820907964748351,0.028827585603339034
321,-551.2124158490346,742632.6257246415,716735.8509448371,117924.1700044282,59944.018339142705,66440.18823800494,320161.5734405465,17814.284353964715,1649.6650131816266,2999.5973494148448,2605.015089104481,115.0553941713815,197.10190623107914,802.4639147001685,31398.35431279605,10699.027338809747,1038.8664530768945,6.085017988035989e-06,0.00013827057205977524,0.1162788343533423,0.010344618464363546,0.03553460625778217
322,-509.8991739056055,767559.4469440538,731942.5612745928,117503.88363746007,60079.205916078885,59222.462876475256,432738.92483741493,17320.539214345594,2398.754854586309,3011.5637989464108,2657.5133906088363,115.5816835957709,234.70705339842976,728.1577020163113,32334.18109324426,9790.782722475651,826.4237568730092,7.380921440185322e-06,0.00017099243095071862,0.1632672486010431,0.014899702167863413,0.034142925958526665
323,-454.9190860099808,770035.8676135552,652554.7471456657,119496.7922616915,61404.58725967385,66500.38962215949,358194.86517737905,17217.26033358334,5345.664546604647,3302.244740989791,2613.347598702468,197.07734121484734,416.9279194412107,737.7140706007659,34950.433893414986,9322.859082166668,947.9799578990492,5.557469219486596e-06,0.00015937062820832893,0.14042924058145823,0.010806810729478936,0.031988301256565675
324,-519.7707335311006,768449.372242407,706586.6291172227,120696.33367339747,60819.65824833956,86084.72586125082,627835.6311887613,17359.65700426177,1858.3820708130709,2819.815966482674,2914.057128693085,354.0418542190565,262.9924307062336,926.423690027068,35518.26395264759,9241.298645928038,1221.0263709224407,7.813485233216713e-06,0.00014198457909445967,0.5923597662917494,0.0100493925214959,0.025138237873570377
325,-386.1688981455011,804846.194911646,787139.1023825324,117771.05413526767,60293.80702328906,49226.094250209775,566513.7587147801,16555.242650047247,1509.9876263371941,2726.022544212837,2654.336265306959,131.30933759437136,300.13966999661756,724.0661207492789,37200.23301110452,7447.452464916662,671.4153555810927,9.349561800519793e-06,0.00022722025805437763,0.3084037745441558,0.012771873030513808,0.027618723947793366
326,-518.4585716631176,781881.585815775,742865.5823361195,119939.66289976914,58718.92437867198,63398.73202667219,266164.7856251267,17146.592714383067,2034.6042610321097,3534.049877931077,2684.255289621045,270.9034271789942,176.41727163574924,749.0006083967493,33909.5378463935,9718.468957839319,963.3595986654578,4.591224927722997e-06,0.0001589054326330555,0.0797448674919719,0.013212827496873513,0.02917438645784736
327,-402.2303942732783,805945.3729080209,728650.4581568866,120636.75940848928,60460.43893999308,54040.98787994251,375373.75817205774,16685.881253906347,5273.036466681151,3101.2309991565426,2571.073277401115,274.267131280026,255.05798815239373,760.5026183894975,33536.34300138031,11556.330214325522,853.2223172023513,7.888721786900644e-06,0.0001807908075179128,0.1286750076953182,0.0130070230431717,0.033435418969116976
328,-435.58075223977096,780664.8375392875,735490.2748442121,120248.46716545592,62077.10468164044,50435.46017965884,346220.9512234365,17111.154173139646,2384.019344645402,3138.5964424741696,2679.681874159053,234.82571405547557,400.36834926105416,954.8462139152172,33070.13255694985,8365.544708158837,769.1706464150777,5.628298342400781e-06,0.00019068197966508736,0.1306670795594718,0.010298789630237202,0.036882829943694975
329,-426.29763808178006,801677.0316282923,768232.1703686762,117932.31944031783,61494.75109616386,89552.69456471498,291975.90564266394,16843.308593690075,2100.9426165339705,3078.2311037125514,2619.952134730266,123.72434983757573,320.00362253004175,827.6297582909078,35698.35417417797,12066.922015780674,1217.6726032583565,6.246516440013503e-06,0.00013797853021684675,0.08931642542456894,0.009994473439878804,0.038171405663238685
330,-607.9878937165264,756477.751221547,739665.4866016931,119017.06626840653,60619.83993578754,55117.553444684585,313227.5555720852,17254.873813415947,865.4528267212293,3404.670191932152,2621.7386084140603,175.35456274867911,272.26055806071,792.2045457921768,31538.21843240095,8872.579080981157,810.5996831971747,5.303390651588806e-06,0.00017101601889246205,0.12052243000726859,0.009637187961376569,0.035168626023472156
331,-459.50258638560695,802313.6226284693,772797.3226591253,118037.1827787707,60245.74171879405,64443.798939103224,418324.0215151154,17103.46695325396,1595.8779528858327,2999.3881385098102,2742.7802046997663,137.18399355099697,295.752831912357,933.6785718403472,35315.42582724519,10516.237816163564,975.9203841573351,6.415363800956425e-06,0.00016715489505841376,0.16391280584708406,0.013146427878224919,0.025294265762856392
332,-486.675479336021,798954.559203725,758176.5762545371,120038.02528679447,61940.19571945288,84209.13702364269,347976.8685764425,16851.814014561605,2082.2101049054495,3252.0024994293517,2687.5731911585167,255.05241111108492,372.4178506500265,924.191235564078,39622.24809284073,9473.001523503892,1055.7206457691045,4.987556390024118e-06,0.00016219946520037694,0.13909058665027477,0.009094520462215315,0.02724321619608653
333,-289.3829287355563,793713.4156000515,768942.5307942353,120495.63283243016,59325.90663349314,66386.71208260536,375214.804453836,16704.33448661181,1664.4968277317685,2946.427064931156,2710.432250743476,238.0152431466308,201.55317310101933,705.8799660868606,33689.159402422694,9359.471055114122,1031.9225953543344,6.243041434298181e-06,0.000168029758969728,0.12016164991043828,0.014953697113979843,0.03157547666494154
334,-633.8840134066741,799117.6199272035,798202.9374373141,116123.22604189599,59220.87239605011,67754.6698872387,278514.71376518166,17011.607983644848,255.26873726228212,2683.7894452200217,2543.0120328885682,44.77975486133878,187.7846853939622,886.2425353134195,33792.9174321287,12258.010542761871,1086.632749168823,9.556389542252416e-06,0.0001437798010540822,0.033350653638448836,0.014752205845441155,0.03869593546972397
335,-548.0719025764247,784062.8108407846,744124.2870095519,117500.222930714,60660.79110742669,60420.398374446835,394776.0716501358,17066.027193192986,3052.793375512868,2949.872805860685,2602.764508974926,106.73363147792881,284.1682589025897,905.0186199100258,31572.660761048537,11484.289004222399,971.367516766493,7.503153004943827e-06,0.00016100794388793275,0.16990406699935248,0.01096956755044601,0.021690759730664894
336,-473.62783660320883,755034.2024135552,720487.2448554493,120339.13733376063,61566.671630156416,87352.14140531886,360700.4637316709,17362.319858613606,1610.4292630606333,3304.1585734225464,2669.721709604878,319.8788872016712,253.6422929576766,857.1935310911164,36599.90459236723,10157.87826268437,1144.5332593378762,4.683020833396506e-06,0.00016255665146066084,0.17012196973844623,0.012196447909778219,0.027878381419373544
337,-438.2455836021606,738432.0592938068,715545.9019605082,117915.46035568319,61392.44482812356,56886.03436669445,269879.0632582075,17695.114078876195,1521.8427494655093,2959.7813419831705,2506.8309278116158,102.14954597034756,306.31088259582936,879.3937632370413,29602.478376153802,12151.933106889866,910.80711403897,6.325186348349578e-06,0.0001563144131594692,0.10370821330670535,0.006800419646416915,0.03278800710492025
338,-593.9623079008776,732719.3885975077,716009.0007380756,117608.96519555591,60128.58940260512,49327.627826673,354076.2745762938,17840.903746145214,1156.4944108727618,3088.435681003537,2405.7419975972484,142.6827993885039,297.40811118770114,765.3158293653969,28382.95432316261,11867.902038542032,872.6884540649734,7.3886077919291145e-06,0.00012673922946682427,0.15342408383796816,0.01701015785240375,0.03449123378631463
339,-549.460375714403,772249.6376611835,748290.717001967,116380.94014416776,59678.143823353435,48028.56044587424,286910.09089017054,17342.980230841225,1779.9730780065518,2864.914634717887,2350.6152064118655,59.2418582802875,234.29173266717208,824.806715383368,34350.242992635176,8573.047289974802,665.3913355613805,7.290447856599484e-06,0.0002530904660070893,0.1061493287983693,0.011988447505249545,0.039402763861897006
340,-446.86770727079386,781416.0534724216,746365.5550796895,117851.38111860037,60798.19186475185,63630.232670219426,264967.43730895227,17063.288953875628,1840.548309135004,3358.014736078133,2698.754982013275,132.14527127361407,269.4669161199549,902.8394836606275,35855.276991757506,10375.55989660649,905.5573352004819,4.281514674087919e-06,0.00018203532380181329,0.08696295724832884,0.007609571347808512,0.0350155302929022
341,-542.4546842366094,756820.8052893344,712501.9985988722,122305.27365514709,59421.331273256415,53041.80063995409,347350.91960968997,17919.303891355474,2591.2799607714906,3084.0967420940215,2529.495121192886,607.5228489907252,191.14812115905352,806.1660346702104,31217.741153058898,10007.293455747147,892.4081188748039,5.94056421997148e-06,0.0001508195919241054,0.1149772442172721,0.018220339923945787,0.026324755049637882
342,-617.4308391798234,756297.8737582111,704909.6141259335,117213.83432641473,61295.912453318975,78779.0921581899,461912.1403140809,17383.910375126477,2597.0645554586285,3066.443151899554,2673.337320082231,122.00324037173779,288.8280382084252,905.3686481416263,38498.63661602156,8631.858384358826,1006.8270330745519,7.73007904796855e-06,0.00017946588687959146,0.26280222316374624,0.01059055581615037,0.020510342704080864
343,-502.9275725883521,775128.3599179122,740705.7159132034,117891.88868042205,63437.23570604555,59917.238970306666,280405.7100191964,17095.2552595947,2097.7261813815207,3216.421649652311,2575.174912942789,169.41791586233492,447.3363532501401,1095.6547628310861,35084.0703829776,8967.847666356625,843.049999662313,6.0353520454654025e-06,0.00018525058881913045,0.08143116956658895,0.011545729000702755,0.03649120177685391
344,-485.2877537818572,752170.1604507848,742087.5511166942,119655.32403637566,61780.28975100029,61570.073715974446,424749.48960639595,17523.33796666918,617.9991366298987,2963.070032794867,2787.2255540801443,258.8824034297552,369.5402656270096,797.5646340084909,38665.06592558877,7597.081914981359,784.5827031334521,5.8668797313908455e-06,0.00020698882979955211,0.14234949324568183,0.008052014461970434,0.02586786165126395
345,-513.7802930260415,793497.9389746517,757292.5956901883,119236.54229821435,61205.97022446575,61205.17536992635,328125.4070015719,16546.12409230286,2424.251850193214,2957.8285193087945,2585.451349226428,162.98582029235544,292.5889997243596,969.0350264583152,38698.38471847546,7183.603474892853,856.1814686371575,6.711861753405456e-06,0.00020842752904087476,0.10898465790324793,0.010635177427385617,0.03513229211849924
346,-473.5722906266207,754929.5156449918,709506.8833885133,119722.84862569284,61657.46416292155,56855.37574708526,350411.00971701974,17131.664483995366,2816.6558279442233,3361.9664842655798,2694.2887746933375,232.8560947986827,334.0994990544092,817.1575508445756,30980.842285469327,10867.050204456315,931.0591023217823,5.946677266021387e-06,0.00015478970903574533,0.10722446800414835,0.009136172513505781,0.028966974494087177
347,-719.1334097192554,788578.881897888,767716.4928958144,117120.21574604757,62238.047057825715,93341.87698073171,351674.52817584114,16887.877580785047,1603.437533419948,3107.8928844294887,2618.9601942119775,101.7352439251238,371.12486473915027,850.4514557295562,40360.393031597145,9082.530410367737,1190.040555940035,7.793936889508909e-06,0.0001513652186996203,0.14032250620467837,0.007787247084448985,0.02781667154818397
348,-544.6519674342351,787927.9094916277,761665.1735602354,119647.93032515659,59904.612064171895,59458.5357637929,341508.02813046623,17119.766291109776,1914.435937317971,2962.644896421536,2622.997464006764,204.35147165434915,249.9552445873601,825.2863289505985,33852.751547744454,9293.19549614439,890.7714332245574,6.975245970636232e-06,0.00017870736593435344,0.09378893206062416,0.01355355804567528,0.03368245144285598
349,-416.9313864174166,729419.3236657699,700098.2073942239,117584.24289144018,60356.40864653055,56191.84374078947,259463.96552153828,17607.34032991635,1897.5364076716537,3345.39854597687,2290.7807171507757,128.85040109408084,234.98185403419834,837.7716902249025,31178.86635925451,9917.624917027313,845.0267390804979,6.708715418824877e-06,0.0001764228722235645,0.09069202304355854,0.016632338114567446,0.026894036661787166
350,-529.6127660494699,788549.7134063351,769503.5435317283,118569.76820318302,63501.69455548541,82017.11331298009,377360.2638539162,16953.67005051139,1513.1581725388412,2892.443892642309,2761.2524105459966,147.68243198093745,443.1073197608793,1175.6705188498206,34869.631535729175,10850.55237794976,1144.1701321568028,6.879801295534392e-06,0.0001327194001393992,0.12624201867792578,0.007299333517789856,0.031082199203120525
351,-509.03185881905046,772872.4524207069,741141.8666350624,118443.41908213792,59254.63334801029,56142.50642281265,411208.45038116234,17378.1692495641,2238.3998381755287,2791.951466346881,2519.2039545544053,154.18381194343172,200.77334952432778,842.1813485950347,32287.3683691059,9755.335972449597,837.3969654796222,7.871089049981674e-06,0.0001626960979867377,0.17369510816887918,0.01360751037677112,0.033022613426462934
352,-570.7356810009209,764431.1947700891,720845.3666334092,118095.78747546751,63250.4766302343,59363.72746842892,330483.14293467265,17493.30433758941,2737.7471090040376,3116.2369646188304,2559.473317715514,153.83495570639516,488.32120024409477,1239.9844164559038,37972.01884987337,8188.708695303574,779.1422424287115,6.8828923162208065e-06,0.00023733875730916758,0.1243486140765574,0.00737912490828511,0.03444431968474363
353,-513.8363910169389,715499.1589091377,669038.7937811716,117799.24244628732,62656.24491537674,63126.93608303484,242054.51331315047,18039.4667653566,2441.18693110004,3311.6093699084727,2625.7380185168668,135.95981384870657,391.06132554718135,845.6313324981451,33396.36341260849,8860.484648053796,895.5605408261298,4.078778608363372e-06,0.0001532911845927347,0.06824618462123683,0.011874974242453437,0.026209288491456977
354,-502.8083830423268,818375.7373157685,794463.8456281837,117091.82206882058,63068.208615940646,58368.22885888349,341219.08842052787,16270.846001345031,2333.6433267628913,2681.8956775406764,2246.2459072855568,131.5563202545377,358.8649042371701,1087.9842624359705,34681.60773551332,9331.221756924191,904.0733237342374,8.914672473009647e-06,0.0001688307213280914,0.15894951043848518,0.017839784145167504,0.02736070028596444
355,-554.7976049018499,765624.4809396269,737379.9260360189,120123.56383285826,58930.56140779757,60988.08352630552,302707.37575190834,17398.961666553034,1936.015508036599,2936.4798236925035,2457.6063861081548,246.88917717937838,149.81814488097345,719.7478668862606,33570.38458146201,11237.515698945384,869.3977665347925,6.827494274260297e-06,0.00015374623690034717,0.09316829288480943,0.017601297615206134,0.0284097162356873
356,-531.5387302662431,786000.4317116091,778941.6569795236,117847.26100821857,60736.34921563231,70439.24278830909,398760.64099906984,17044.695670614037,590.6341629797811,2902.1702319014557,2544.221086984385,138.05494512866733,311.75479336740705,1036.431275807855,35179.670093665765,10524.976842389702,1051.0211971511762,8.127349750253565e-06,0.00017694330574250726,0.17395255714942467,0.012691165096154176,0.03819927861706632
357,-460.334070777734,719701.7376541254,703917.1692209298,120536.16020419152,63818.99049902929,66993.53853829662,303360.7879340152,17976.91619076784,730.9252221432735,3286.516823788813,2608.6763318944027,288.1944336120206,459.2481746666575,1084.8313635251363,33132.027417281286,9974.326235624594,915.6731186076223,3.956447448244393e-06,0.00018625818165291422,0.125556534459991,0.01062255666130804,0.023712772756384243
358,-373.5211354083701,776837.8891703815,712680.2605068212,118111.94957624968,60743.30928631756,61371.23196350953,610557.3115141165,17273.937571990125,1966.286027699846,2896.118671066786,2782.007403132814,119.8142987180666,282.9902371241675,762.6683175699494,33505.00452700407,10229.02731452359,933.790643344483,9.50085345620879e-06,0.00016571331778212804,0.650374688013318,0.009530726274794107,0.025630902354079655
359,-526.6057903218821,782541.8816652808,771552.0368862085,118521.40616333185,65633.23551643312,76528.97566184377,299580.8230352449,17398.43395255258,695.5163689060231,3410.961234732606,2672.6758991498655,210.25627292278747,662.1810275655711,1156.3658087249785,37382.227650441055,10529.980973246125,1024.1756882838906,5.996357463036844e-06,0.0001678505961933375,0.09525794880854237,0.00886620215317528,0.032039006255785395
360,-542.7531140178402,772918.1070800609,742640.3573770748,119214.24559298283,60985.155866803245,54432.669192772264,373926.27908323763,17009.212158180242,1568.005811397649,3288.1183158832355,2735.9712265590892,261.7442799286886,313.8492740191625,847.98143771328,34162.15161065248,10541.435004761088,817.1951418260454,5.22534092159596e-06,0.00019821180158551864,0.1380419220474076,0.011832666251074342,0.029818349336563712
361,-550.3835300667929,806539.6367431507,766927.7650533571,119774.89323391605,59318.965002668774,55544.891174155346,305959.95107988646,16618.117404804692,2032.0934393209188,3336.7050920794222,2522.0254677375638,219.2478723199478,197.26620573112743,996.1132556774338,35408.01713353729,7937.434654713883,798.7718860531395,5.7762864228496225e-06,0.0002016604399642689,0.10909325482737231,0.012401274802334626,0.03294678885321912
362,-530.7052989241424,750740.6021703029,733883.2852522929,117038.03239103504,60256.38790507185,48981.39481386577,422564.88889783865,17660.959721442883,1340.681938061771,2827.3133067020017,2574.0508719385975,94.06418402658149,254.10949526603457,708.0609603088708,29194.406190137626,15308.134767560216,862.5164427525739,8.045413091429146e-06,0.00014051337503950131,0.1974552925020678,0.013079290721412186,0.02055067546849768
363,-384.85031593412066,750520.7392691242,708037.2868736403,117559.89546079021,59874.5242355039,50115.95961061168,281564.6752171588,17336.76156515631,2938.242010004695,3231.09744402467,2556.67675175001,125.34241323507065,238.70346442963404,822.3684773277388,31614.548134525314,9505.808608160292,777.2841434155923,6.633052664726735e-06,0.00018678097938390186,0.07179049566694477,0.011675816555896739,0.029701287686619202
364,-569.0108670094717,795762.2577985671,768805.672694052,117977.55173893366,60610.78384506733,66122.1560895599,359560.68306669913,17108.267825151503,1810.4918924345925,3124.3428548782113,2827.1716751382305,134.0348679385353,271.87395873973736,868.3320584398114,35257.177252486355,8744.714806848024,997.4486934420335,6.304852348702392e-06,0.0001735368126634966,0.13161704848615494,0.007245771276431107,0.02767470273690023
