sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
392,-434.8269099630902,807890.9697394433,781684.5062307527,122883.65446213428,60740.725272765194,65472.079801890715,478389.2261382875,16799.56642534785,1300.7035386209882,3175.5937418489807,2831.4008490010915,442.56620892785736,230.4022836155853,964.9584236535505,33453.84273383917,11470.420820929554,1109.6943156603443,6.437706621905157e-06,0.0001340781122663763,0.22656557199747782,0.00964592416421529,0.026498276736763034
393,-519.1640645775849,773419.8659449138,729536.7172047897,116158.31779232353,60771.75207519612,50449.682477100636,364935.7327599143,17266.92920407809,2997.591956337348,2918.8288195751006,2499.045288580235,55.518046178880496,221.52800743856253,737.9844827099713,27650.1932565898,22030.57666836255,1003.1758595967151,7.430539578788676e-06,7.135530712832623e-05,0.13841197516103715,0.01716986923679402,0.026356365783516036
394,-477.357763890861,784190.426623788,745358.9186170391,124581.30049837567,62630.96501253212,48000.00000007544,486781.88558143127,17099.323872455512,1676.908454636917,3260.380915837858,3036.848606849813,482.70503406802135,299.8489782956852,1024.1186057223363,29176.58468729227,13645.581226618848,915.9977653649133,5.202480831888073e-06,0.00010995587369544734,0.1924074051231944,0.008930095052212034,0.03577935797329062
395,-512.8952700866005,788557.1615356972,693121.0249955455,120546.79096038878,59776.32647234219,50867.40478593957,588292.3774522796,17243.42237912274,3490.559413390468,2956.0047300196115,2870.554309136631,286.30404885188,206.78581009286208,791.0368227446343,28864.404291052768,19523.868954296995,975.0144547255527,7.1143287877664015e-06,8.886158846331673e-05,0.3931687713089803,0.01199618557426996,0.02995178250712623
396,-728.7253738676751,755281.5230700371,658011.7449858667,120307.30107359248,58686.78596219802,66553.3319653841,482686.3075885137,17786.55315214631,3708.2230667626914,3135.879568807862,2944.141208630602,379.50101372757644,146.2302978721087,573.8781404976116,27258.659178913447,32650.294567587913,1327.7420108948502,4.635985911610171e-06,6.883914712603275e-05,0.2379771684069735,0.011709871250774719,0.02587980922094902
397,-522.3471141787936,858528.8643659552,836201.201721591,126908.16136634718,61465.37132456268,73141.4077184252,560766.0504981414,15930.624734731524,1509.54178248728,2835.3957741639997,2912.2912646007712,485.87443948249063,303.69826976123,870.242397369029,35780.04641448406,11449.575565430006,1069.2664088251458,6.616157869690156e-06,0.00012834225051492788,0.17276293455724712,0.014783135919857159,0.03461968069118779
398,-493.02340570347235,813056.6759438119,759965.9217154436,121483.1785306686,59470.029374393605,50578.06513575635,586451.5047095288,17123.266149831805,1988.2309847029533,3464.207275706259,3023.2112681621966,323.0541186690879,203.7279827828021,969.3429082689225,32934.35279662514,9732.095376572288,830.8631003181056,7.67580627107931e-06,0.00019126735840792637,0.40679414956673543,0.00779513025505457,0.025307590873685625
399,-468.11970516671136,801950.5758275172,761611.0226928282,121849.40392527363,61769.89463713374,48000.00000004866,463542.3364588521,16911.036591238273,2579.584507445767,2797.9787377238886,2808.5548475118735,317.27964573470103,254.50476341105454,923.147707632978,30004.653093790428,13339.807315348125,916.0484343871927,7.521501981396797e-06,0.00010557510019675593,0.17567761408493826,0.009439471474883127,0.02175856924717542
400,-444.365690860488,827209.5298870193,723294.7145311416,123114.57010824114,61073.66046033461,62367.13771169856,343048.2560239664,16318.914589725264,5567.594265540776,3138.6059152150956,2488.7637517422886,485.63200092979855,298.4942875716426,904.5109269424488,33268.47882806606,12982.183516792098,937.786186948813,6.246561923201992e-06,0.00014537754520851015,0.135868952104713,0.01644870604251142,0.024947617758459578
401,-649.977009662128,782873.5651552441,710309.5308455322,117233.21550654626,59460.94249546662,51355.62909672023,396767.2497635885,17265.451640003565,3821.890184848836,3015.03891783177,2771.425520481537,111.42192718484172,201.88895854957744,665.887852374163,26947.43285562018,32014.055962740073,1177.509236321617,6.108769089024787e-06,3.1690099731587195e-05,0.15417669704164444,0.010003444587794959,0.0191018173190226
