sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_H_N,p_H_WN,m_ND
196,-422.25129981012446,711084.0908262868,687998.2593281411,117671.00888319565,62950.42575803658,17954.940629769404,26821.118184475967,1190.9925996117804,3298.7348527206295,2267.399629754745,129.6057211832369,326.55071504740806,943.5093222189575,0.08728136894367731,0.020112319373650583,4.160076929393237e-06
197,-370.31911381786443,725987.9426333219,692737.1810433734,137416.2451692424,71536.49494734987,17503.36622497916,26453.92735119347,1194.2173555703314,4064.553598859425,2507.1694431225183,1676.643311649785,815.786357876722,1240.2982722344057,0.08653165100101984,0.015083058483975337,1.000000000537531e-08
198,-348.3431590891812,753989.5391380892,685816.7807488312,125845.00799790662,77327.88465623102,17295.312690029787,27472.79897274591,4108.099561134061,2995.54730995831,2004.4268377399158,627.964856403905,1159.948971870199,1682.211982832009,0.10338242479748835,0.013823911774784377,6.6914588265320745e-06
199,-337.2339576169558,652791.04099942,645480.2927093485,138064.13979227628,64954.51766522542,18940.331134066568,25584.215272032125,274.0238556365567,3812.146740186171,2699.8916913010844,1530.2129288485191,418.2588372919564,934.6024509024757,0.06827096514108044,0.018713309763304802,1.0000000025880756e-08
200,-361.5353554933382,669840.1040646886,666939.8819447622,124238.26191480046,61718.31105024056,18648.598307002772,26603.908719265317,107.84462301043897,3789.1311578513228,2659.338744299753,478.8572167180286,251.3943848212897,811.3369961671749,0.08261068257283657,0.014860676695954268,5.440763129277753e-07
201,-330.5779914400918,691720.9297968076,682896.8362577815,119478.83014166485,61515.20064265411,18470.397697204706,26806.88473679544,417.14645610839426,3278.2674896216395,2447.9939117396484,210.79934800516628,274.2808872790197,820.9695377915078,0.09593264157794683,0.013296054164060442,3.580257793458893e-06
202,-519.9512204463825,696957.9777254728,686900.6422334039,124867.45042832202,62301.56389864689,18307.876737963124,26789.008334721806,541.9468271349083,3410.352869911308,2609.130342253573,530.9565579543457,408.24700080741394,1027.7836522223831,0.06935148527038404,0.014832544247817242,3.8528400898925794e-06
203,-456.7332028735726,714065.8788174292,677338.7373924801,124439.77349625774,65081.907528551,18157.279521188804,28274.73014549214,1818.100707390521,3555.52305249333,2543.2001085943743,637.5606067508444,455.2824716234507,987.0136528032281,0.07449811126827315,0.014389552114493012,3.2858807605724103e-06
204,-324.4558291162197,703781.9404196356,666785.8178606766,125108.128549873,59236.33514558056,18444.95748030121,26258.387376420458,1720.3390172338673,3415.5183841516973,2629.800429516587,596.4996019227709,190.3003928350995,697.2051036644265,0.07726244598114745,0.015313193170550535,2.605459614812752e-06
205,-396.56310138871555,710374.1917651154,643516.8158914376,131946.9858570003,65436.859066518584,18175.591963006067,28283.562999280915,2647.437087718797,3589.8548918245865,2381.141431571571,1306.7463430438308,456.01521708564167,1176.0614442373371,0.0876738778096838,0.019450316802580494,9.980747014537628e-07
206,-297.1895933226794,733364.5209994902,715886.248971973,117686.90325437608,60713.501855769486,17921.06103297899,26808.000394813418,1357.352318277392,2868.734926470341,2372.938005661681,123.89145713689237,238.4610477079777,879.0242461372949,0.07251486939745162,0.013499888885660819,7.293354899592527e-06
207,-299.38835520846226,720615.3482358194,679603.4322377304,122275.38877357665,63945.22634164482,17885.097378177365,27359.52352595489,2445.999002847978,3106.6243199206287,2521.76111728333,349.47608874163774,464.74994135696215,1137.3752475494298,0.07637139452305518,0.011827367186049157,4.747655787550291e-06
208,-307.8365021452395,749485.2387253213,713693.1080341426,118684.72431474442,64016.41477548539,17061.04081006072,27900.809616610764,1787.6718833435457,3245.7821819503592,2543.627380706191,163.1638953957932,425.36885990034756,875.4899746564166,0.08602318386575288,0.011561887004259,3.84087236305334e-06
209,-273.7883779723284,727117.4765963743,689097.9080201279,118707.9640385873,62070.55582298324,17830.27752881813,27765.169759682027,1498.432778005693,3561.4986105075614,2750.8650350888324,206.0042748301781,369.29915889323024,845.2451856957725,0.08570675064490402,0.008608431971852565,1.9478911849280824e-06
210,-310.6495177732626,711581.9019010954,677986.4563465065,120449.7733273792,64164.26404355707,17772.648087732017,27298.77477412481,1593.7801669581295,3381.0801674883464,2369.2426521358225,343.1720308816663,441.5530060236097,906.247276931689,0.09476912106136623,0.012626872283010399,3.6483964524589685e-06
211,-401.2527374087146,732044.8779001663,648833.0534560013,118109.35961152035,60093.58723758107,17553.03868696717,28545.040796960446,5920.627695414072,2734.4893274633146,2425.8894806453914,146.0225043634658,222.50863183726648,673.2649607324015,0.05682778964316281,0.017517705190813318,7.224696166803602e-06
212,-430.0666311661769,689135.2837539288,659060.6454201936,121286.06319393792,63928.91087237758,18645.753507418598,26674.147841134338,1181.1024352083934,3695.1581803548347,2686.8555625632944,383.6809811325328,490.29361784964954,1156.8254053970952,0.0879456235123866,0.01334948340854085,9.96111582717018e-07
213,-403.8740216073082,722105.8203782956,695207.7891023429,117913.05130345222,61366.49425540281,17728.323623612392,26986.389160139875,1314.8622478872544,3318.4843003324904,2494.326617860566,141.71756837978413,305.5058233168537,824.4437200587869,0.08473527856948553,0.015375181047757631,3.7698690055166196e-06
214,-312.50758924459404,756672.6873305709,687598.8428142468,118212.07908940421,63928.450267059816,17589.367251316617,28010.29824676488,3859.039063497936,3209.0350999289053,2363.0155110067335,134.873387546428,419.369260434241,1106.2942044179572,0.09202538345349656,0.01546659320116394,5.549526570092041e-06
215,-295.4431972897494,741504.6719834037,711263.2587361098,118391.41919357055,61479.088949421806,17524.505347297392,28127.629465640788,1931.718843454973,3167.3623312035816,2573.313399823993,160.51115572130746,322.86797797985787,857.6583480429327,0.06619350486734078,0.012383647229939893,5.398258153622378e-06
216,-395.59363062856914,710412.5589498776,686238.2203652757,120109.06439253506,67288.805003098,18094.278786015067,27247.620685189322,1162.635589929541,3285.9500796609527,2412.8397555548527,311.40175711603035,669.0234196109881,948.2985170153689,0.08675691507993483,0.012619067520036957,3.95835332594105e-06
217,-296.62680750073275,680481.8912736087,649118.383529972,165275.09625224318,105293.2951323507,18308.06771922026,25847.546705095632,1139.261254331829,4181.149801759081,1658.8399462634334,6269.1519650663595,3184.6192162170237,3065.880156283162,0.10586320410950667,0.016731136641755986,1.0000000007360424e-08
218,-343.68105312902514,687233.0794383866,639978.6795561702,116544.90137642848,63354.47704794349,18279.997597102643,26664.33239708683,2501.477843743662,3177.686531240897,2469.9594902507874,60.28070383119194,360.93337959256553,982.5661177993632,0.09369418321887521,0.013990516205332851,4.444687022070795e-06
219,-319.36748364212235,703756.7978488982,683955.1980006987,120488.4368253409,61443.97401278401,18330.616222795565,25787.275077982144,882.4112242486699,3579.4037504801577,2489.259802722527,274.34826697001364,289.43412183387784,940.6508132380532,0.09085069501634076,0.014317330751701064,2.9189358996339546e-06
220,-456.277092764633,720654.436860017,697228.6549270311,116623.48539275175,60256.97674530333,18331.28661948028,26817.62118160541,1090.5335751212128,3571.7331764098512,2665.028421744031,72.48823391979634,235.23012491219183,1055.0596067663676,0.08431611174130892,0.013417852147721874,3.5856217996671913e-06
221,-354.078387503041,745836.1687928778,736696.3296785612,127148.94798340256,63135.021149142936,17675.35442710961,27880.234553394374,540.1423330905751,3246.803677114441,2413.501310970817,574.7142440988553,404.0883373104371,1007.8419143303099,0.06854215861466048,0.01868182204562293,4.807904486472303e-06
222,-323.20059195276883,698734.7423294991,668954.0418510818,124925.29960973396,61659.59470155476,18266.397503601056,26357.58223860616,1301.0377674409249,3381.521751438706,2653.7645119547656,617.8953775040535,361.0798226617398,866.1043503595075,0.06600037745294014,0.016318952527283253,2.507404170976514e-06
223,-461.6748322410662,705719.5236175978,640514.7198911591,117350.85997160528,61044.46358737607,18263.129377583755,27226.079807022863,2865.855546513357,3479.321927924794,2497.6284183408916,124.17966387189712,273.0811679500128,866.6957453645322,0.09736158607050278,0.015651965691250925,3.2870024684578053e-06
224,-496.3365941899884,697631.3783916477,672783.6355933669,119400.81667856369,64444.09147743897,18198.904417699265,27413.199382050072,957.9814420451286,3798.5740250947697,2494.3647844354646,205.4315996032071,543.2155128495996,858.4817486819918,0.09964819345164469,0.01602073839100368,2.124419519738652e-06
225,-391.6919578621678,751969.0773649813,718232.1416525904,119197.87760216868,62472.058336053,17538.647086013494,28046.892934738622,1744.3973830721945,3231.1942177274636,2461.803452211438,281.58882403038507,449.339816329468,983.5523404001317,0.08247111994791356,0.014895372837372647,4.672697445921576e-06
226,-318.57117900380206,729188.8914138601,687574.986472278,120127.66396603936,61747.853628102275,17659.970287367876,26870.748908502523,1863.031025045726,3587.9982492629933,2507.350530714052,254.44871439560336,308.6722379872853,800.1233986913014,0.0807845472469763,0.017897948007130127,2.837247720501724e-06
227,-381.1144566809867,721920.4272205187,710671.6376598277,121851.97035643982,61976.34383900468,17943.72165446756,27520.77791697923,559.5807285193137,3212.7674562275233,2552.8094134465987,387.5164108945693,322.4377936788888,850.622051719102,0.07330699049724052,0.014278116207106775,3.748257120630826e-06
228,-278.9008120926188,715738.8310131767,697901.3992910995,119576.97397234334,64828.4398921591,17845.038316200615,28172.685111252278,1054.0405566327536,3282.543858357266,2550.3214464025696,276.37960297299475,515.1898388171414,897.3245255210899,0.07015125843018906,0.011574270613829436,4.963578325509263e-06
229,-397.5127207612112,744299.779850099,726444.4612949062,119085.79464966716,62305.15756646787,17591.68613860031,28383.275292596176,1075.4908552205902,3403.8478516243117,2570.701470010819,278.4333987150252,379.7708041611154,1009.5922192416175,0.07040963293644621,0.01571567078108022,5.135289569983702e-06
230,-495.10856049807126,738161.8683234478,728907.902053494,117976.54826491432,62548.974623338414,17569.84424982668,27465.504786868005,433.28007427635515,3571.7379426748375,2616.6765625043195,129.1359900591629,353.8492296099922,872.6665030924838,0.07472345137546811,0.013443873311611005,3.4183778651017607e-06
231,-518.3704558618273,752310.682317259,720446.5961737038,117101.83222105863,60629.67374446696,17374.374126706345,27646.452903579706,1630.7357102890446,3298.459234506991,2487.135969806273,106.82947808844722,296.9633474023481,895.4765337550646,0.08653269617177592,0.012443963382406654,4.382926839394752e-06
232,-392.95548496579295,738340.9572864606,701619.4210588135,118274.65951442621,59874.69812645529,18031.653014226922,27985.54187434864,1493.34982125416,3770.235197543048,2549.6513688262166,190.50967517813677,206.51557310672226,790.5430405409564,0.10378991835968299,0.009133209140831362,2.858344275601387e-06
233,-443.4063494674897,685905.6870756397,665417.8630996044,122016.54307311459,67817.16672261612,18338.692613062845,26047.48783922629,1038.912079847177,3456.659353909481,2383.32586422806,411.70896364701173,663.1378340241795,1013.21662599059,0.08827471853544375,0.01458722901446321,3.581627060114637e-06
234,-350.4713235598167,695811.3059740805,652082.8920814061,117262.81183445927,63533.30083731966,18237.034573942226,27418.782986885526,2333.6568110482663,3225.0522604366593,2423.8016523194156,119.43561449328266,378.3974604294659,983.3013935319301,0.07512918969785619,0.01475743401720509,5.07062417634498e-06
235,-252.471955301876,723376.228618599,669650.7170056746,117417.65828063132,64053.36567448963,17761.84796100365,27575.28248378046,2310.0779924361955,3820.5190800070986,2723.882831578878,125.449767392086,485.549671340515,1103.0073415958689,0.08045545831175635,0.008925790359372278,2.802272757111762e-06
236,-275.0028730671867,710808.8192743441,679007.0304585987,115674.39512680868,63231.14681871265,18217.57099383338,27353.89390041107,2033.3065744052244,2965.9790265640954,2309.1365166267133,23.843028125852356,389.24282860973585,1002.8189106372627,0.07937039609229196,0.0170880166667091,6.035819674324999e-06
237,-428.2568407954955,696817.9556472072,605427.732170756,135535.94747398098,76033.82521461396,18618.937991055827,26548.086891627885,3415.9796784566647,3734.2969555720656,2541.8033864989843,1160.6298146750494,1230.5825626639048,1905.0065109341579,0.08721619247392905,0.011424062461701436,1.0000000000437251e-08
238,-284.4806822545081,751102.1770702134,732037.9876894777,125533.32309826858,64522.186447606284,17240.32026371247,27329.329702408653,753.9560691193917,3798.3582341610763,2717.572171418498,606.8862917580531,518.9289729693426,1002.7592851292634,0.08052636376479032,0.009690976436165235,2.1173575706483837e-06
239,-263.25279798574013,686074.6322034415,658697.5933634947,116793.79815226974,60873.53342412083,18344.627792236748,26470.433062252527,1414.1237714611407,3227.0275060278836,2485.024695407156,92.25159839736854,259.05955461826755,741.4424554697308,0.0875327484018647,0.013385936888048436,4.191035744237032e-06
240,-362.03415480925986,727838.469284563,696523.1039298628,130146.53216427228,67051.34889026599,18022.44934831499,27396.449727599498,1166.4607413021117,3954.8183324768447,2639.241118439544,1003.3948614779458,601.2891359012691,1166.5631397790223,0.08169243356679821,0.015080676422710049,1.2027498738266283e-06
241,-436.18019446165295,684392.6618294403,652146.7422057893,130099.3663635658,66999.10626156912,18573.003878255357,26036.98988134882,1227.1666803914547,4019.2443442437734,2643.889509489904,1200.8382459152774,610.3976203532209,1096.7417798389536,0.08415206853982321,0.01282165478331081,3.730623619984356e-07
242,-376.65110808788285,690887.2762116563,671392.8329907252,138706.73611967528,73745.43964768715,18467.45761619374,27087.226269644827,740.5069425071271,3702.1181332794836,2412.14266241688,1369.9118874644637,1065.6333867420663,1382.2746341563907,0.09796519032798717,0.013008366697072697,5.985015248480348e-07
243,-284.85758020719294,736237.4031590365,701767.2711220313,118727.1962202185,60462.91494042684,17732.34969222166,28462.49804559561,2245.3745017978063,3213.000422794048,2540.9664763639075,159.33923815412655,297.618377498652,990.134962078809,0.06479903675785662,0.011027830246587786,6.263745147238933e-06
244,-349.3620400376841,739552.4718005263,699047.7915372524,123650.10017961395,62575.152068542106,17970.415207430266,26929.888030034137,2005.8724167988298,3454.573668838902,2426.4975622701168,597.1298055874489,360.0639727784893,879.8251186658678,0.07370627879226499,0.01963262938627403,4.366780723623481e-06
245,-371.07727828837335,716816.7735572803,712655.5973882999,119266.17705576213,63777.47650826251,17904.913295081034,27412.374161770185,300.32258627718016,3123.4909332408934,2395.6262076764233,229.80197148511877,427.65875361535825,932.5637378178167,0.08496332776697153,0.010555018489058876,6.030308443978949e-06
246,-412.2042498975069,700801.5087577887,647104.133933123,117728.00796696577,60576.483912896445,18073.468816574095,27467.809461435703,3180.2954474592393,3178.417851028008,2508.477858037245,130.82100785579286,322.7937319938033,820.6607224498129,0.07545354849877163,0.013223837339887285,5.332156304036533e-06
247,-372.62917579067266,709221.9404793746,688257.5052144849,124883.90971946316,64850.77794054132,17877.538628130656,26729.52292049767,1064.7525754110934,3190.893182437161,2580.4625361745616,523.3064198802332,488.4370817616442,1100.6580415600356,0.07147838902512206,0.010553107260953744,3.719244009543055e-06
248,-509.16582530391304,692947.0969098534,667879.3176667821,123097.14181769424,64874.760899015746,17948.59002913832,26172.62885681426,1111.1481124105655,3319.8883367119474,2586.966479819391,451.91222926176897,522.9710453903033,829.6008506939971,0.0817110504054103,0.009486201000053845,2.3082041016485898e-06
249,-326.76642800199386,770460.9641407911,728037.9518530398,117769.03321844591,61895.22609584488,17067.220581765298,28068.745320352522,2714.1164355354276,3292.460348766017,2588.9052349067756,144.53458496364718,358.26040914210415,930.4660187318913,0.062106970100697184,0.011107431824080093,5.523162262930935e-06
250,-353.25035980076404,704731.6173945644,693133.1861246909,133368.62018024822,66585.28577522356,17905.078051714878,26512.70568932114,461.7644088138366,3811.3196341544613,2630.435411095477,1104.0694201171555,524.166427085287,1009.2146863797255,0.06936340351501573,0.015090060499055273,1.3916783297905301e-06
251,-309.12113652886813,693431.1746079914,672793.6706822708,134652.62149877546,66120.05057772649,18335.712222893482,25978.647994454022,796.9374665586187,4024.9668148016467,2662.3529419005413,1655.6589826175737,590.3948379567039,1077.760619103137,0.07495468625814611,0.01538321679998117,3.0511152419872415e-08
252,-446.9910619077893,732781.1922846953,676447.857038368,120005.90915365332,61288.01194007958,17468.717497712725,27510.053816208114,2791.4036504312176,3292.777684397231,2573.1345292431633,242.15471104031627,303.82490467612223,993.4069593674993,0.08033895379808302,0.009258945019698192,3.874374761932539e-06
253,-433.3037528647546,713881.3228760909,692816.4710344027,118485.33694796574,62058.4619065323,18019.39562218403,27674.851775302155,1219.0518672839326,3336.644660122007,2412.6718040252463,135.35282145156623,319.47009843451815,909.038264378661,0.07191473888534643,0.014258134149843176,5.14772431487006e-06
254,-428.4952719170574,698301.6688753483,686227.5369855195,123841.9619312882,62041.95491786396,18195.603724350483,26493.482569931173,413.15058238274105,4029.0346151859967,2534.142391348503,560.849454054417,383.04048469246123,1048.2284302220344,0.09773678601909574,0.016969477987223244,8.826355499231483e-07
255,-290.91965256880553,749179.349868593,727446.0808222734,123083.75134842603,65334.63666155563,17479.17263014693,27624.04072693586,1305.4056692379602,3112.6642715893718,2338.950680231028,416.06368874440653,458.70325811368474,999.8887666381574,0.07655436198972522,0.01850407988848921,5.730501409574317e-06
256,-300.29566004395286,704352.388638449,674088.1707058105,134168.0414617868,64994.92990498477,17837.65072202674,26448.648113102146,1125.817598439644,3787.7204885427827,2622.994626877865,1683.5177769093245,481.8730108788797,946.4893075375252,0.07546338591477378,0.016950598892008683,2.0829100742560366e-07
257,-297.03413987690817,724573.2171218697,714122.0707799483,117522.00435052981,62718.18656692129,18078.408668640644,27506.984290255416,713.753905899114,3106.683949347342,2483.0615637938868,106.68979203049486,370.29208302143866,943.8597317206564,0.071567015032939,0.011074671578852413,5.88613771751706e-06
258,-431.6354401378147,707342.155731629,631674.7470277974,120778.23465846201,62439.94919589496,18383.353576064725,26524.403891364193,2815.6178672992164,3828.860562095079,2575.0231167844363,313.6576771977601,343.41494311275915,818.7545043792007,0.10456724717085096,0.009772371909556429,5.848906396347077e-07
259,-372.05950750723076,705976.5114303428,692181.2036384245,124733.73650003881,62180.36753417756,18091.81067809194,26682.70363902824,539.10247605464,3890.3196379892825,2604.872018214098,486.2116872136295,389.5478368581143,857.1570706073977,0.07791233170149098,0.013174920258677775,1.8446509548147467e-06
260,-287.60339386662815,744582.4743699306,710497.0272485673,120333.40603022244,63728.68679847057,17473.601883835618,28676.967959578393,1939.6767074582647,3247.4226119482096,2458.8761191594645,376.51049482879597,435.99771091099404,985.9191284186043,0.074278780433893,0.015289295535958071,4.969493093277355e-06
261,-372.8206443134085,690026.9157400132,665898.8338267048,120774.45126384025,62626.66031286409,18392.45713250729,26039.899167731095,958.3541314660071,3703.5389454705387,2889.724363766559,286.2686762446817,404.10557051717603,791.145674456909,0.07089824964464567,0.007889397922317389,2.0023902125890904e-06
262,-375.7119520337251,780347.3198095362,745533.7084037202,125678.077490596,73362.3464793076,16854.144502209918,28407.885964771434,2912.678886127614,2860.2807735592733,2217.0398764556585,565.7796571870895,890.5263030035255,1509.6168590872444,0.0874099320130974,0.011621556699812838,6.837710972082606e-06
263,-395.551465274016,754955.2360633229,718430.5177292177,117632.93776927014,63936.59053532758,17184.20560172822,27970.82126977732,2740.3218090920327,3136.9761368674185,2370.6176075599615,152.31809306106123,495.7004693596713,979.1071763211435,0.08060458308317132,0.012816378587873307,6.586844676873066e-06
264,-425.5373034466817,696784.9439289699,665148.9765546356,117385.4204765624,65598.06552776271,18248.25118159065,25417.121791721584,1375.4087984544074,3435.610997242582,2495.870437759827,102.60278316199093,533.4381595767209,960.6173180586001,0.10724930470890193,0.010155899212834139,2.3152853272344718e-06
265,-464.18559013942104,742359.2536733913,700512.0170497634,118792.74394082862,65739.07985745043,17734.42822846461,26941.974590577727,2427.6103596964313,3182.1712027956055,2510.924531277434,223.30449827357725,563.8711701877523,1291.4499241226588,0.07293469755648652,0.012370470918077086,5.3934690852639106e-06
266,-322.868474717781,706824.4259956689,670449.624871452,117706.91371328954,61609.87150705012,17820.862632484444,27434.7024525027,2180.718167965238,3274.7372146172706,2539.3626370608463,119.6089718488007,327.2747673180687,886.6967853783166,0.07481378366977684,0.01043136795410122,5.139879169808717e-06
267,-463.49610558172964,708679.1694200903,679718.9128172989,122056.7767458469,64183.300043423566,18096.876203951677,26610.59392978994,1611.2694354383125,3432.2241238796914,2634.5858740592025,417.25634826261586,562.0483876910635,910.9168722904521,0.07004799660659049,0.01393369899891647,4.3842714422978795e-06
268,-427.34698783013164,691917.7298601174,659028.095360322,118755.39261632881,66873.77158688968,18489.80664914964,27199.285418440162,1333.0591389846013,3494.507423511545,2365.4744588831372,248.7033527228684,621.7003900930526,1132.0449146383444,0.09884019686893451,0.015010648985478613,2.0388382503277356e-06
269,-358.49295052509956,674333.1134324166,653341.6703102799,125287.36311673143,63177.04940858687,18160.726062183738,25988.508095178993,741.6167403297693,3962.959318839024,2504.329974020315,854.3487063844069,411.13442403812553,883.4249880052972,0.0955399201459267,0.014631461286838145,1.8595194780811368e-07
270,-466.55230246773226,691413.2407580108,670840.0396702699,117665.5187392639,65218.59254316062,18591.25807657664,25912.721648546772,920.9280062810592,3499.457626169118,2339.443971625836,102.97438792524932,531.9724120131029,992.3294014853086,0.10975208479990856,0.01547259925038806,3.4356529174645325e-06
271,-453.84704456405933,744770.534978935,679103.753792615,119608.8643410805,68417.3936402023,17400.485198253333,26942.09203930263,3038.921252019535,3341.9933015327065,2265.0381165470803,279.66231352084407,667.2588812461843,1162.4129806699204,0.10352114384944426,0.01635950952665501,3.441378887640384e-06
272,-518.8400582534679,728656.0090219518,669821.9118792797,123529.06067765247,66806.51473259383,17929.614940579457,27747.585973795965,2907.003715763636,3449.424989249043,2511.0266197103647,463.17066969718053,635.1217153481176,1186.581736628655,0.07503863675119143,0.013372044665878931,4.142905440557471e-06
273,-382.94172282595036,663787.6593732733,654102.6927796822,137611.41693064795,78201.02039025875,18632.032379813256,26211.999780861202,387.147144002967,3670.1479533243237,2251.1811438582254,1302.781098810993,1195.133022475453,1379.8263472866274,0.095421349597731,0.013573960498878235,1.3966659896895048e-06
274,-269.7865597902931,736977.9470294238,705248.0151971976,120285.81793465295,73891.30652369383,17804.953782079458,27051.071704861424,1657.281743103886,3319.658379152341,2185.1703342821165,208.2300287560781,791.6202643406118,1564.1848700673504,0.1142410009070381,0.009712259893094828,5.03537810363789e-06
275,-322.7751903413797,718599.2494584353,697248.7300319677,126206.85009222021,71521.99599771194,18195.941672165653,26987.368208865682,1102.6987793608685,3267.2308709465324,2312.300044399631,711.876544308026,895.3210913205328,1966.1332764960675,0.09275447579774099,0.009378045153990882,4.8856828203415275e-06
276,-307.77127347403524,727846.1377465124,703691.4502200934,127387.60812727854,77597.70672266162,17783.95070746096,27003.547296615234,1100.7677716387452,3581.9766509342057,2363.851220249897,676.5943233127035,1124.6179370941022,1493.2059860860925,0.09227549159369608,0.00958482952196241,3.7846120178706457e-06
277,-428.58758170122564,728269.7135774002,691991.8714137787,128295.23922693572,65989.57656315954,17702.866599185436,26774.68834115844,1279.7179160727414,3953.6465822036985,2572.2223551729526,958.0062928454246,614.0261719625805,1156.5509727516094,0.09708218407637684,0.01262374467926335,2.8325917542476895e-07
278,-341.6699717099643,700705.6745727106,691453.1208926627,119929.84979031095,63851.641842113204,18247.423658036805,26707.109875555976,361.4962817097751,3792.8670708550403,2657.991068252464,367.2886967663341,389.2640424660468,893.7346878669092,0.08811649199298979,0.013904031995047205,1.4854874465360334e-06
279,-381.56924899286935,721457.2047879209,708900.9486399547,126741.20465115139,59956.005771056916,18246.19953552934,26856.154193961545,489.9822270684906,3855.5350149818837,2796.3619276131376,640.0333334103461,240.81337411907873,796.4982498847639,0.07188160491957342,0.012945694984093642,1.4255514296332404e-06
280,-300.01258504465534,661578.8951716503,639278.0974314205,121136.46028110528,63632.77942872857,18810.70270273061,25064.562839654238,1110.2431558115939,3368.994587139897,2250.7246018388573,375.73871253025857,473.19010019134726,980.3330860428738,0.09158021710691015,0.019779688061030705,4.483887269982212e-06
281,-428.3253666214566,711973.7233313887,681863.8961050157,117549.37151870668,64901.8667342411,18327.232234874344,27320.09761621978,1409.3162380096871,3553.530768695316,2647.682144836639,119.81197895911993,426.7890364553765,1042.1188942494464,0.09217812731346357,0.011289263163671839,2.983717490121014e-06
282,-294.04360602202814,743310.9532224633,728076.5480654613,116640.1358791768,60038.36309487118,17451.556823845905,27608.137448557274,745.769278641197,3300.192266370534,2439.2498733102693,63.68705314408505,199.37666702514196,825.1407206679942,0.08826598131148819,0.016751316687813638,4.280496347805432e-06
283,-320.21814319794714,712061.3200514875,690151.7274759627,117674.93007022873,68454.06186943654,18036.60663813161,27493.870435813096,870.7496915865225,3746.4372073923764,2528.0209718441793,129.09441456565858,643.3324982626124,1166.719630617276,0.09917393608948913,0.008418541009072092,1.6657153175888831e-06
284,-366.3711209207999,719320.3603156419,691176.4095892832,118187.36248017596,61169.486876266245,17729.92910633641,26482.98779668782,1414.622234214505,3278.4513189890117,2517.483051927499,187.12606313132673,333.1870138327638,934.1248901095569,0.08370531209999253,0.011746296281929884,4.1855592354862755e-06
285,-357.96047338740095,722281.7599305076,681746.1879311501,116911.6758110182,62975.96513018659,17675.111636376725,27143.026544826014,1711.7972823278253,3483.4696013700304,2440.7492996555297,81.61428292689043,391.9145970840695,947.0723919868477,0.10970312440241264,0.010850114768145737,3.324034161158154e-06
286,-360.3599213300238,722579.7726478749,682150.145315571,118647.14753203241,65076.11163384396,18290.42321065493,28106.031764644587,2154.5767892632566,3382.1475659194352,2643.0357254449304,174.94947223888423,476.97261745237404,1184.281278823725,0.0708616089652128,0.009768119476688658,4.7134604365151145e-06
287,-331.71819256064293,789149.4656067252,776625.0149060847,116999.40720027284,69923.76277925236,16804.591001114182,29438.10393721526,877.0474785811056,3101.1049694275225,2246.743113249837,105.58881590284419,716.3177614144325,1120.4215555785274,0.09517533126295617,0.015034174062084993,6.6390567582594984e-06
288,-375.90231232177825,701125.2319190652,667840.6971269111,125412.89415910003,62676.56112488937,18254.176726439935,26535.917885251016,1188.0010610619506,3695.3067014570984,2634.9262689256857,724.3324508315185,404.9376095113072,932.275799232583,0.08046235961278554,0.01732221009314716,1.553874227515279e-07
289,-399.48200968120415,714717.9757076403,664650.4715140146,129230.902195326,64191.151654729154,17893.54319070108,26975.450593003887,1923.88730164463,3708.2032151983876,2494.3574134954806,1518.1979569018727,450.2033644301572,1033.7183818768524,0.08167657676682949,0.017840650111011446,1.1389978697259162e-06
290,-442.114905943395,684404.9146339454,679837.4948821192,121864.23651381306,60414.24325264945,18466.962542116406,26134.742534312594,163.63045649618982,3780.6864091801963,2640.9193388710332,363.8263902899237,253.37251989998487,842.0215626792776,0.10184484395671264,0.010346931109469774,6.523781147860669e-07
291,-437.37814128863374,743597.9170242352,685482.642157651,117618.1116642515,61266.87582174421,17650.488583330414,27237.04676678688,3416.7904002333958,3255.4266877088976,2217.6096629234985,128.28235310012155,306.5388552079286,831.8426291167142,0.09260951836467485,0.019652870971568252,5.529267778526637e-06
292,-265.95756007037676,685897.1795120379,665774.4285451573,118818.66579788804,60375.64567283789,18520.83818234568,26638.062686426503,1042.3432261470757,3245.7740485970817,2407.070683431422,211.09650654530182,235.0213140941419,915.7792071585242,0.09558799087271928,0.011894873765351416,4.1157767995319535e-06
293,-387.41091073229336,741907.1874778625,683944.5747278569,117474.44669747187,60000.47678041245,17519.14456083846,27832.94045126864,4636.003348396207,2978.996936151874,2426.880343630618,132.21513683999615,200.8820089806499,982.2617225016398,0.0637751957838023,0.01597223828668796,6.660662856831216e-06
294,-343.6401498428021,679201.5051303004,663982.0447000567,124908.13961305917,61202.708961471406,18480.289570724603,25932.123502610855,563.8425521900931,3844.8548395203434,2579.5756251730127,601.9638662930726,293.0638472678691,886.5293608583722,0.08556161644218545,0.019287634343861774,1.2022007172428662e-06
295,-388.84898838888114,760215.7650909054,720254.8315579327,118855.4652234752,62967.1436300243,17365.71172718842,27906.948765331024,2256.0528780319773,3394.12912537389,2511.495658720555,194.1824941454543,394.24995442181944,935.8463904896737,0.08403680465371746,0.012032836642822722,4.60194941236917e-06
