sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,m_ND
162,-903.0003270507775,839176.9495167568,790230.6144545062,130674.93749472917,71748.31959622193,15658.094021218549,32145.52964716853,5400.492078812253,2779.8182296830664,3185.985531946833,700.6668090591526,900.7016164493033,1789.7785563992666,7.699226960537695e-06
163,-559.0812363422629,776008.8686921196,677500.3665048626,124566.00905701084,70920.14262901472,16737.5720308582,28465.49735093367,11240.885222406654,2573.2804140599064,3090.5304996113346,444.16941924032284,596.8189047525441,1173.2293649129997,7.999038961746556e-06
164,-699.0990014765143,792511.9072339507,708636.0295893773,128141.13818262804,67410.349738748,16621.424136979866,29303.004774397086,8476.074967119019,2749.1942781842795,3219.591940848518,453.5464929049403,631.626581848309,1048.8487069558926,7.880198044114529e-06
165,-544.0451134737775,774110.4154158958,590138.7771052637,124094.64835344683,64926.573118395056,16725.31417026471,31159.997131827266,12589.035340741808,2498.4976569655078,3051.609926565102,425.9810276314795,492.3828834564927,1273.4090375463418,7.041209934519871e-06
166,-806.3339889904667,778654.944232012,594876.7928533787,129903.6622414042,77040.44120447042,17034.36444345968,29768.071071541057,21925.857660507227,2335.1925071353203,2727.7239397071053,598.0465763888695,1417.6229980654166,1717.2614622363674,9.440903223332826e-06
167,-484.7248688766771,798171.7689943642,576052.4183267393,121436.79842694964,66342.80555717574,16273.817790393698,29593.840433066296,15766.621833872246,2759.0318235126856,3019.8978354524043,255.9265097144659,654.6135806084849,1323.0329647459457,7.0439010540303545e-06
168,-543.4609081879157,791822.7057565378,663153.8479403165,126580.39036096186,65622.38587873278,16496.961442420816,30255.405900085,10121.979899262165,2795.217472800034,3159.801161360452,498.43669392536157,506.35896008138303,1105.8720358579546,7.256193630731704e-06
169,-699.7981682989235,834513.9260868183,669435.1224522827,124650.0647397534,66880.81834324337,15813.869376565315,30215.302750082126,26410.487027007017,2572.2231592576572,2878.087932669321,366.80097013133576,681.530757611776,1335.5306503271272,9.571380284920665e-06
170,-687.2047472774591,768921.2780473181,602775.9156786824,125940.83550564344,64754.96482812858,16762.481458416947,29759.88399271658,10733.90716057289,2613.758829635009,3105.479724638956,448.0937779394275,522.356996691759,975.5787837182082,6.476432417853458e-06
171,-497.7399124951769,774487.1603399881,666160.6931746262,122772.18585167677,64631.39100205673,16611.005708104756,29949.51689370741,10041.221036618934,2837.716012197226,3137.3300824408598,392.41650909759943,629.0838298379318,1195.0094265443722,8.108742351929725e-06
172,-642.5126063576292,784342.9967203251,677286.237353356,119362.37466533258,62480.47813587614,16427.09382440855,29094.913611677293,13221.810739327486,2387.712432744986,3096.5607743136043,154.62002946145574,363.2902896930498,798.3688283634062,8.595309886162883e-06
173,-764.5013605536551,750382.7326697254,675408.6980376084,123927.04001829361,65565.3570363291,17334.22814916817,28425.56675206539,9359.969220556255,2687.1829966882838,3062.923359331286,336.8226209866908,467.4391712291185,940.0371614404633,8.575135639575326e-06
174,-602.3149548584829,780092.0464176264,639897.1376984234,121995.3755499389,62710.21443011523,16413.143930337446,28469.617437954723,11076.32752315369,2751.5176711683785,3235.2221052851687,314.9491640862896,374.7705646788894,829.8323853626521,6.815770866698274e-06
175,-667.1040391780568,783369.0137833463,727290.8358330079,123644.06043004383,64683.984478969,16523.63322881715,29405.819403583235,5365.8064569469825,2815.562110471351,3365.1152731570583,352.2533280557667,382.2483944018163,879.2391997275934,6.6521437771031586e-06
176,-612.7900966939058,765401.1437385225,656317.2309501229,123193.76083626294,66471.58106689868,17151.7256654197,28659.03301381682,8621.755219743092,2772.7055916540735,3242.2519832280727,343.60817225477587,451.94502166614586,1233.5573696516728,7.055815272120831e-06
177,-596.8047832233224,816841.18986735,679942.0890575445,122819.65722242488,65724.83648745278,15692.745484096205,29809.119449298872,17893.52226061244,2592.6050653308425,2949.9721363848053,313.56159225789804,513.4780854659992,1065.2275791895436,9.473594122521814e-06
178,-707.2765046496139,781102.8622828407,690854.2264845765,122467.98017133208,64000.98111776689,16550.003533776136,29929.676942373117,8887.856819046961,2802.9350092365225,3122.4419470149005,278.65198154763976,398.9853389315972,1050.1226650496087,7.634260848807745e-06
179,-605.6563520811462,760902.445073386,683506.9366257229,121309.97623110953,63272.621029511334,17211.875025843055,28725.24557650222,9345.054066961404,2796.3072242581457,3016.3607534106877,259.32966608109587,430.47441138907493,1005.8414701407776,9.12364082341699e-06
180,-740.1502073377159,802656.7909367045,665119.6260253325,124195.55829992112,62172.60235992659,16096.991026233756,29429.559828021767,11251.616031175703,2897.8173251374883,3218.604552889664,436.9219998243698,320.547204241727,843.2881877555933,6.768013789394818e-06
181,-597.8230551526017,819787.7710372781,739386.243517266,119939.49352417933,63301.96956915705,16194.78423062596,30218.617677375933,10275.559639484376,2428.5283294222368,3184.9572413667343,171.5024746162494,420.92040201803854,968.9014101641208,8.62950999122109e-06
182,-551.1522095940463,764047.6720904332,637876.3624013335,124369.61345119256,63929.17025223302,17089.698856730447,28807.48649229133,11924.396546661856,2576.056630292328,3157.610142677816,397.8562623320781,372.748296970098,950.6453275694666,7.343068287252644e-06
183,-699.5870172317802,800389.490731757,641601.2671083317,127926.89287670203,75805.14373812123,16066.82395185803,29685.750963685714,16712.713493838557,2484.763882446272,2935.326391674902,580.2254147790189,1199.1058589816257,1739.0551155988467,8.457869241862456e-06
184,-712.254596961676,839035.3858610918,619345.266918372,131943.4582694165,80991.8992639448,15968.158898287467,32040.787422701964,26454.550370311696,2396.0092752896603,2794.698536347299,697.9639039289103,1464.1891143097644,2062.4935027675915,9.424329236897453e-06
185,-736.7353945906054,751432.5776889293,666247.4351972312,122519.3547252805,63163.32916884647,17062.54236548021,29297.525973307358,7561.022672016117,2764.6593194784264,3192.7314209304723,305.1090234112777,401.4502049187888,925.7564275874452,7.670247583582751e-06
186,-579.2885051341136,818582.6200292691,660015.7056543418,119825.88897600086,61779.85227273464,16063.225273155233,29472.160811868293,13856.133707543959,2731.509056410288,3163.4400731166907,183.75036822954235,316.0872382719459,926.5334092427088,7.520199159550421e-06
187,-724.42772816856,798383.1569084867,655627.949237254,122027.63319818508,62712.71769308352,16386.142744725617,29198.14992028768,15749.404301541295,2660.386753489418,3058.601976211056,258.91334070715,315.75503666180634,1024.3157736448088,8.925141643557613e-06
188,-643.4830684368154,802903.8659309454,692556.1850622798,126582.7611451787,67053.40601716371,16576.337615740646,29508.935996096883,8726.492547391666,2725.341097482585,3283.2192954300886,537.258837164086,544.8954133049119,1101.4849618195929,6.684297921618189e-06
189,-489.9340285639734,791638.4259078219,675117.746976679,131354.8962355519,75942.55668656997,16688.243589932077,30381.31362914108,11984.15400336387,2748.908565491507,2977.198473774712,620.9440934200736,892.4151786171108,1913.505058600398,7.980090643048693e-06
190,-739.1995287090365,793268.4213575181,677018.3410194,120614.09876760677,62418.85540399244,16352.977074621202,29854.752269895213,9778.109772379537,2845.0407403897025,3211.1835566184127,220.47256438187515,372.0388264731906,867.4331415002542,7.428805517744628e-06
191,-522.6832969917368,810785.4905646998,645003.5122268004,120981.61932274139,62436.382141517715,16253.542307685895,30169.123868749408,18452.00539612533,2755.5650555846382,3018.2036841289982,253.34454781367265,382.00689254986236,933.3429099166111,8.997619874906212e-06
192,-732.7266240836608,773592.6901439358,648863.2345367026,119407.28401538059,65228.65995736591,17023.3807792848,29022.02914511899,15202.90737514367,2538.618958020299,3029.476758537757,176.12193394273365,698.9836932910829,973.9637474721453,9.327575768317625e-06
193,-679.0994385064064,780959.65289554,627778.2228525055,119100.81408939311,69214.02121669997,16704.26659092944,29677.570365156447,12136.30346588188,2682.6797942665703,3090.042353186582,142.5408476217804,830.1329532357323,1397.04965714297,7.582773114913922e-06
194,-671.2885522536606,787295.5523398974,687054.8888331112,124458.76214415036,64520.5553104607,16268.613616868239,29137.833523949976,9086.298962410778,2727.4868520396635,3235.3723643152375,431.16373603352145,503.6753053629254,1064.3387992184391,6.8996002651919965e-06
195,-689.9869934517399,737856.6802054871,691275.9617400131,122764.46203856518,61195.02714409091,17137.815061253037,28889.082366114733,4944.574353280874,2428.154110923326,3168.046974870571,298.225829739642,234.9970027906028,742.8424224716284,7.448971812778717e-06
196,-786.9416329581434,817255.9384296951,679787.2159994188,126966.8994687715,66034.94771238675,16625.318424078057,30299.40492422187,13425.005091398636,2603.8764313700617,3139.039626550265,543.3249021353809,626.0020786199807,1284.1337424456817,8.439003371526374e-06
197,-658.7784002316346,795025.3949642915,664282.5417474358,123042.27737987819,68534.32310508851,16317.160282858044,29606.67167318616,12284.70012124604,2637.163802763844,3068.9071346442997,342.78083904798814,657.549138149553,1347.6884046173066,8.111478073472398e-06
198,-664.815002811027,796723.0441645801,696726.0558522639,125596.76128421412,64689.09588598988,16335.631777659253,29891.269082143084,9211.656512282014,2741.8771845044685,3228.8603813786162,564.9320615637118,429.4988825508716,1073.3424125479037,7.158461088412455e-06
199,-755.8211357003672,822971.8761291073,709719.4104736784,123517.08305786594,65777.15261193734,16174.679613332422,30873.25403872643,12785.453181459701,2612.807993720428,3136.177472426004,398.8721693471282,705.86918054174,1219.9104275424652,8.758616131593055e-06
200,-583.5917270541239,782206.184498293,725192.3559986493,128716.16486833102,65214.67639826299,16829.120826097143,28717.354136537346,5539.219598901144,2907.127429221187,3266.0537694608697,629.0209432750139,651.3868527498549,1313.4267224554417,7.2095127762571464e-06
201,-653.6341694158051,769799.475382506,651380.9369122412,124902.69803450374,63883.83164291055,17007.20436659815,28909.599765004186,8596.47537721747,2713.116980442953,3263.5132905689834,430.07075570070634,451.6337711800833,1079.6405684394492,6.390259062642889e-06
202,-739.3290702747411,762082.8143243229,654913.17352203,123814.9023448423,69153.41244853279,17055.926706472743,28759.421316183245,15180.408706529943,2654.4385678701583,2861.611281925588,355.94036591421985,801.1524690046739,1372.142983433508,9.760678967115752e-06
203,-517.3596804127842,810284.1402733404,601839.6924991637,121959.7017490937,64095.60648429417,16233.223133419517,29478.416266145916,22006.963773877127,2384.3270733355625,2941.163865453916,296.1267940833003,451.24119952913844,897.3222689542206,9.120436117838002e-06
204,-538.6032642996788,738587.0083234842,707766.4671499293,123362.03624525985,64355.64146439536,17320.68425773301,27708.631184608108,4177.7055138168325,2743.5757869003655,3085.151971503866,350.84326690658696,502.4159267332455,934.5639545567927,8.927722324754898e-06
205,-625.3197801215383,766377.8736479669,654218.9010990467,119449.67368459322,65100.22207098399,16872.713220801434,28657.823639355713,20201.567416723043,2492.613590772168,2901.171718403251,141.16102614710175,429.2881129520493,941.8257801419521,9.887547327533507e-06
206,-611.9524665754375,780044.4449349736,711835.6883287103,126671.54123975727,65679.35464558873,16782.082576069028,29287.784635844713,7230.885894343811,2662.644695730354,3121.3279078885635,508.709079371784,541.6058991873283,1169.073250729206,8.333952762222492e-06
207,-768.7501574798563,838952.3521823025,698685.6512573515,125163.12685923552,64511.19808985464,15710.908861328322,30582.244458323003,18076.442691443885,2542.0318783949056,3038.2312123560732,432.64167705847274,404.8431114570951,1188.604387436248,8.45368143183347e-06
208,-709.5321322219837,778928.8301083334,723290.0596974037,123733.28537355404,64219.93125165344,16662.737731054232,29896.624629652488,11019.212476722018,2715.8884009105836,3063.2789088933,392.6003385101472,493.6458979000198,1144.132947869363,9.787266610079176e-06
209,-673.0596559025823,758121.0085908368,597212.3581861659,123847.07364289214,64202.9154718234,17260.794034706727,27904.720613473055,12840.268805532185,2670.6062003152038,3080.6531457496494,311.4633919969996,380.2752603340068,1141.7873813509339,7.179283780643371e-06
210,-708.3803603995258,768063.3557830151,625081.0874931301,121467.06114243681,61197.49898630134,16928.028455258158,28762.76137121148,11566.707262009606,2683.6653098842726,3061.9255022028324,255.441817557688,374.5565244601803,950.3775644311838,7.483191261227738e-06
211,-770.1436805573672,790799.0339747048,752312.1495905117,121326.1482058946,64967.48368539892,16712.916092980955,28614.04303886626,7715.35286211104,2766.439680322129,3150.1195684400996,303.43675707678625,444.6190263030796,1153.5877378649488,9.022196555063473e-06
212,-606.3556007875966,792362.1890855224,692952.382589999,126558.80730559476,73115.0854887716,16784.037939279944,29571.04964034977,11797.031138514658,2587.935567987373,3136.9013191110353,472.0019811393636,773.5076183657459,1743.3023351182073,8.193010042309286e-06
213,-679.0175606578206,843479.7595383227,657941.8565396746,122583.75430480814,63075.373747118276,15687.063116849324,30406.01844030881,17117.909250868142,2648.9377989459476,3112.8546041366817,316.8614453188202,308.0192603941998,925.4266682579685,7.905329283138237e-06
214,-652.3654849889801,807965.4248375192,641895.9411764952,120928.13364890091,65346.61207498301,16322.966055815708,29695.23966945195,18515.506704491116,2700.1096283227794,2978.232555163384,206.60486311092293,558.9295448383233,1062.5255723636292,9.32126102884987e-06
215,-702.5809174269245,788868.3079858907,689363.5193244772,119720.67886177554,59928.72952148586,16876.402895412397,30152.12454407323,21537.35682667816,2327.8241473591297,2939.5234435044567,161.68358173536134,228.40503065170617,1153.8862556854258,1.0573118470439281e-05
216,-705.3914219309472,779080.0779981298,635410.2301688999,123169.80177862462,63968.12509774486,16644.85467170058,29075.694241171623,11762.39499565225,2740.398166790365,3260.4942378634432,337.80100690622174,374.4028506073218,1001.8389813833672,6.950666221170775e-06
217,-612.5715431872284,793996.766864198,631220.2119442413,121098.23324046214,63285.289047508864,16491.792910036314,29369.41412234384,10209.799165165387,2803.8060165875704,3433.0634488555725,258.5295840137195,351.9835518210739,1094.6045094443232,5.020142583695911e-06
218,-515.0560224024812,787840.8725670573,665287.6303536043,124120.71820432921,63543.94830422387,16618.682556991564,29838.78948742821,9487.442886704104,2987.5783601616686,3287.5057895584405,415.9152230028115,449.5046925039774,918.6162770047607,6.9166147293230325e-06
219,-709.6888803765497,797809.6659122781,705016.187227023,127411.71120345933,67156.13984525515,16216.587864267163,29924.768691687772,13304.101619469711,2473.313470129741,3016.2854992664084,451.9769513546841,671.8795787347655,1157.9903055809039,9.22645219468399e-06
220,-804.599797684336,765381.879348811,644456.8909143675,133132.6029754507,82929.65874497796,17220.28356473435,28198.113454161754,10852.82147942627,2823.958884465029,2970.2284435912834,684.1926370445741,1360.012142775601,1877.675182187099,8.014910600974508e-06
221,-785.1779115373758,790816.2582542793,597696.1958939531,119933.46641607629,65288.63130683056,16537.55391455602,28961.078684631582,15167.499460482364,2663.6408825881176,3145.0233080234784,186.55138122242658,505.8959723641619,957.0669377603058,7.437515111622795e-06
222,-733.4800907691554,775886.7032699127,715163.4213211007,125741.87947377688,64422.46156056405,16914.00959263765,29180.191645093102,7262.810155973121,2888.938315319682,3229.6657017387693,449.43235819113346,434.5578140868889,973.2995055500496,8.378911314162147e-06
