sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_S_D,m_ND
218,-451.49940426871643,678825.5256249676,638485.9538120284,119951.94151675868,72907.78578529641,17759.940356180086,28538.214004552672,7893.176454185826,2394.2251100018043,2827.2439660410237,160.8067194204023,892.834845166056,1581.5678992197,0.03210988741389792,1.1911496734903395e-05
219,-438.8635193319881,723696.3691428484,692248.5377614246,122613.40127385645,71976.25277954024,17319.779869333663,28654.963903720058,6256.715031458661,2547.660651054934,2832.7053798793536,280.74196065207616,908.7635029272681,1640.0048431908328,0.03763125039388009,1.1311620124249047e-05
220,-580.2615576412378,704719.663653454,658399.0115138399,117314.92086776465,66157.9080367213,17940.426967030977,28367.81741792669,5190.733164004128,2683.2101531897747,3086.2877976581585,81.98642998969477,587.9150639877763,1544.3890326763237,0.03221743624344818,1.017571058058808e-05
221,-533.582309945277,692001.2284481631,672212.8702092549,134615.49658448857,86628.62251714739,17994.36652813502,28045.47066785591,4023.8876274173454,2459.093745614639,2687.481024705059,625.1853772728194,1941.9241307123093,2591.583395290749,0.027205019122372127,1.113042450544917e-05
222,-485.7867507116342,705441.1347701185,624478.0598575334,119625.24025729642,69503.38886484817,17689.66369198599,28056.305126066614,8593.122881567586,2445.1824881354987,2896.201696300033,180.66933840587168,951.8936211118779,1367.4159812529906,0.022352726424988385,9.947176660983517e-06
223,-588.1845520620484,682335.3617200824,619308.03332976,129964.48800058078,89616.41468753862,17946.180108700577,28925.065355326285,14379.854368230974,2361.0431355510327,2510.9590885283146,566.2335703448916,1923.403007392654,2656.0307829221147,0.03614883364380752,1.3708719140651366e-05
224,-664.6523660963398,650761.5284218867,610376.4966388666,122579.07627556159,77511.9400010149,18251.199581980956,28145.179154813177,4120.657990923943,2604.2568738322525,2822.9530670367353,261.6620574675951,1566.2180281161845,1524.940680604266,0.03203552879184007,1.0969434539941337e-05
225,-542.7690770971204,734865.6624423453,686739.4834311543,119318.33773110411,66513.06226918598,17185.90313018398,29560.99296222464,6707.400321132239,2504.1713888375525,3000.8940201773908,199.82067025205214,816.4194256371823,1276.4526297151594,0.031036876489472072,1.0477436984130204e-05
226,-478.3143048802581,737421.9639569948,731860.4200639747,128086.95507252435,85235.48130057756,16875.18741576829,29429.799799670516,2127.9268062275905,2545.5654253716907,2705.7914207137164,444.4073947231338,1718.4154938465429,2126.5472221943432,0.037151519991860914,1.1713181648666455e-05
227,-487.25639855250427,727889.4873285787,697293.5595627244,128158.22185552801,77266.23059937771,17331.35574700582,29579.792696155324,4211.877035665292,2458.850012014349,2923.637711410437,538.103061370056,1249.046592120436,1772.7536242730434,0.02752515658706854,9.768671797437504e-06
228,-358.5070761614161,718217.2623102829,698686.8918415771,124062.56801299249,76818.44119769921,17332.237058951523,30043.310446432402,4239.321597176998,2590.8965051467235,2834.9280136024317,414.6799688901537,1316.3012236914183,1546.076245132391,0.025175899388526966,1.08516770505852e-05
229,-550.1571914724701,715935.9832566404,660115.6239815516,120154.09203633666,72521.91669755569,17509.477428537615,29256.532029018217,9743.044519918514,2625.9928688356254,2890.227311514655,235.83533292055185,1100.6403192259152,1716.8005144537929,0.026087563009850653,1.1053214438653767e-05
230,-584.2851917946368,712912.7078898317,672652.2117262282,120689.74097915473,73951.85918197979,17386.382860669,28629.272759743457,4449.445909409785,2693.032111030952,2954.7338274657486,195.81043268735135,1044.3728928446267,1543.1538130293063,0.030495915445344614,9.60308634388321e-06
231,-618.7889656756761,726086.9550289533,662332.5422898207,119452.17501455553,65889.86708661867,17145.30812792164,28962.656917351793,7488.278378199494,2545.8697292618167,2977.27196533484,181.13938542493761,678.9783884296814,1261.3466703562144,0.032501497983877574,9.978218007674059e-06
232,-445.2855914723315,720400.7576231258,642762.4452473709,122068.14943340959,61896.594762015724,17601.79642241057,29979.41204908524,6211.125135468041,2814.050352711427,3147.0889280879524,346.5353639382554,323.38114672373706,929.6811233132174,0.03708037351420202,8.987183421052068e-06
233,-544.9926958580415,676580.8146304906,631870.2527051728,121270.84924872647,72527.9316891977,17856.317799295124,27835.186179739794,5143.028967224047,2656.7815608182277,2909.287924660051,259.7652416955919,1023.7908556054211,1288.4634760324975,0.031378936777363683,9.748596679411742e-06
234,-482.53522493170385,702176.766136148,585840.7196066797,117949.97813509575,69005.24291622125,17641.878116329088,29326.72609649563,9892.369082716887,2611.0919324950796,2888.3794131399422,116.25079530032619,714.3033420251207,1354.2659995794222,0.023147949284173252,9.508028784523548e-06
235,-311.10900717212826,714613.9923532639,672479.6999613902,118160.15000836641,67710.52821676742,17341.75820486377,29221.779558757415,4113.794232019592,2944.606377519915,3101.0930421842304,135.20550851230598,761.0108566182048,1360.692806892503,0.02833205022880037,9.434791907191953e-06
236,-435.4066666041754,680762.0740186053,621924.4962048394,116833.21348380571,68970.04610346876,18085.087379636927,28294.571685171264,7049.584043869786,2431.9170085972733,2857.646851845368,52.018580697692094,779.1032128082381,1394.831236729706,0.02856037021353475,1.0501839505294615e-05
237,-496.0577825582217,702235.361640374,587026.172784156,118562.18587480673,64851.901882365164,17944.5305594301,28786.890057127795,8286.03473889294,2694.924823304265,3139.6642120732527,134.47801555958847,583.6477267500137,1220.6823887041016,0.029630091232755205,7.947209870127692e-06
238,-370.2187108453083,741260.9876059999,722871.6137507405,120933.38400816407,66325.63761742541,16812.27919742574,29025.9869023973,2646.531212317017,2667.3306182878473,3035.2620061765892,250.85046482600006,678.693123073759,1124.520534444994,0.030703188346880402,1.0164593734701993e-05
239,-369.93878711568084,670486.5077121023,622302.6327846918,117590.51344237236,65976.3461360312,17987.72560262175,27909.442961296558,6210.7706633202115,2452.819956004386,2884.9436004550125,101.78910154489753,557.2719954881126,1027.473106034758,0.028352497044791133,1.069740815992521e-05
240,-494.59191918964655,721580.5961987004,684338.8150681881,121856.33385129813,69551.42128014303,17510.77862576888,29336.12041474848,4006.039739328578,2746.454086278331,3083.391977154644,283.9179192081123,815.0629467452355,1362.7041815017992,0.03203779647209902,9.797227009691179e-06
241,-536.3232715455624,695004.8212265179,672288.8180106728,120826.52093923907,66698.46478854469,17832.61040911471,28372.40695667037,2477.2139193487646,2823.1763015585902,3074.543480482552,279.6079894751389,649.4680357195933,1116.8698836882725,0.029260364610956824,9.353158926216107e-06
242,-452.73206464055204,694666.0255520768,636299.1714042353,122427.59200590733,66207.79501119557,17744.937880531405,29738.627093187923,7589.895217598931,2399.4202955278774,2930.5457309728326,281.4247438632105,662.6620825576258,1026.817284545387,0.03502164446422833,1.042649656386783e-05
243,-368.93365981938166,736386.6874203036,628699.3447208,119309.87900061197,63804.48462478338,17292.21001243113,29976.657450688337,11720.427047565903,2672.665188866835,2932.0102577514836,153.4736143929102,548.4807814916903,1258.77006351468,0.021549229818375048,1.0108945755968635e-05
244,-500.53585701233965,726919.2991333395,633987.7098879822,139479.3688476005,100090.29933506256,17586.90837097745,28764.134936887553,13831.192323576815,2503.601949583739,2497.230264890542,947.1189824000451,2662.4931336495224,3164.814830677937,0.0346985438126033,1.2147031602093788e-05
245,-448.1154241865181,698738.0190864764,666368.5264104707,121020.62381128443,67736.39873920838,17608.691038855,28827.873831412926,8675.241225018768,2478.1625253138195,2815.2146205819404,261.21630778046676,689.6180136890955,1178.5716712211092,0.02927671135809801,1.1388870082401081e-05
246,-517.4711151097522,689397.410092123,678788.5912485531,119699.25614889599,66317.32039859687,17726.390226699183,28865.815388035167,1958.5900751006895,2599.4920074007873,2948.460410938058,179.20371218948702,773.407740829182,1189.16040645869,0.025227540366943788,1.0985932597711476e-05
247,-441.6876368927299,698684.1494479914,604653.3316090764,127050.1682186569,73172.29934510813,17594.791700377606,27910.249611109037,8475.550332227755,2477.354647236696,2905.1553911720644,498.23187877064765,1017.2989092174943,1658.453076166087,0.021808902378365715,8.63465022838345e-06
248,-568.2507091197219,687576.0461324829,634471.4138147049,119694.33268211388,65696.36191537327,17502.003829776386,27774.451293877883,5584.767791682501,2435.5738478016997,2946.539571108351,196.5900238069791,613.7870658087934,885.526910516269,0.025780339805144752,9.173339115333886e-06
249,-416.67985157789667,746749.85023147,722732.5081295775,118440.87405325338,65514.85068946646,16968.624346452565,28879.11542940775,3686.756881310175,2766.1888280111707,3041.1583662311527,143.12266560034092,627.1641861645699,1178.6899089726862,0.02379957475355019,9.687883765915186e-06
250,-467.383289751478,733427.633153869,684258.53536962,121769.41868626307,69884.49750777724,16952.58523904255,29188.234686945034,6692.652875447321,2638.214300534933,2918.8802879369064,253.5456915676923,757.203275230642,1219.3038637666032,0.026945254887827005,1.0146774263602508e-05
251,-412.1108753334897,714278.0208850462,678021.950541928,121825.0905711401,66891.76051902128,17468.324747039853,28558.43836756407,3936.8415866772298,2796.666968269377,3095.6829060268924,313.1514115361609,699.0201518815678,1176.80115287949,0.029170294362527896,8.667021749093685e-06
252,-490.52005550154365,732380.5910936623,683139.6927420121,120682.2127727885,64150.933428342745,16901.486599410844,29483.618211346333,6434.748181605609,2564.990658595074,2986.6666549604465,225.42295675710045,492.1183647460035,1212.4887584115525,0.030364449088346287,9.98704548925255e-06
253,-523.489973569041,690526.6224934724,633367.6606128576,119452.50223265802,66005.74092064025,17851.831927587333,28729.96212964894,5056.705554996796,2802.51176382451,3002.262429483162,140.08834522273867,580.2782130562582,1176.1157461562268,0.026485956105480924,8.75394274658027e-06
254,-593.3243001501735,706965.4827859348,647652.3813323939,120843.41622499606,68717.31494445774,17346.76926545406,29261.95126342865,5589.531020419353,2689.012950582259,2983.267332422475,234.91801169372098,912.7245741500418,1545.8447426912667,0.036671643033796726,1.0326111361779736e-05
255,-479.3082057918826,717653.2082912017,596454.7353950484,132334.21259992497,92523.89912266503,17424.21701561017,28644.5782923957,24311.491690755265,2231.7825990369756,2414.9281260172215,586.6433415773319,1985.3737986682406,2591.136635324441,0.029215580525574006,1.3378389290460981e-05
256,-440.1279035474365,710468.3170690223,670902.9686328392,121990.36597872783,68998.06932976955,17196.515181230803,28590.895905162135,4775.332807402513,2537.073591843119,2972.5428483569813,316.01056134997344,771.0120765501993,1205.787881426136,0.02841922238734111,9.630716087284786e-06
257,-364.3672382556693,713873.9320561176,691360.656434999,120988.05327842121,71125.84926051775,17714.048772163253,28948.993179383688,5060.614122170935,2506.2525096331015,2833.326070294417,213.93065563653548,895.2498250067002,1472.2097257249775,0.028084391048208607,1.097495539509876e-05
258,-478.44428890748355,703050.6964307968,651640.7016602955,121604.52827215164,66164.70085560516,17720.69484096258,28910.872087672782,5078.458996236031,2700.9037914658743,3024.6872642386193,278.9620191189755,573.7261583740573,1031.3144858698506,0.038093676603376786,9.545962009053463e-06
259,-459.4618854686615,730530.6846643947,724550.7918438691,120202.63927224069,64363.05761787692,17132.066032771258,29489.33562321721,652.4709338354468,2867.501105737857,3074.9167468505652,186.24897396529386,574.8977004298748,1011.0933035375411,0.0308808793795114,9.454396846652009e-06
260,-412.41366532998677,722349.986333058,688189.7516735485,125481.00094217854,78621.3555690207,17269.664226549703,29995.94683884192,6901.02674053857,2510.031508522197,2791.6027940665313,491.09100661181157,1405.797673167465,1923.1174140125752,0.029264263389458128,1.1179346514914684e-05
261,-424.3994206687078,711956.8825335755,638021.5515064403,118981.07189646817,66004.43776159971,17592.648978143057,28257.35606006551,5834.297370211112,2768.9317582601866,3129.576886423134,159.15829093048245,643.8398074568572,970.8827600679181,0.02306055034327079,8.719818855803504e-06
262,-447.9783465418565,740588.7122986282,623290.8193445284,129208.51743358157,82057.06003905872,16864.394400132343,29391.587179316924,25261.187991888895,2254.3359848440127,2622.851709583559,579.2419541742547,1444.6423935201158,2074.998644588548,0.0329852824946464,1.1849867809155107e-05
263,-487.6143256331803,731025.5054084541,621422.287358852,119141.67266277938,67576.20116123275,16982.18906928784,29189.03802676532,14369.750048411099,2579.8591220926314,2871.064326816292,185.4862072843688,796.6141996019894,1221.094355228336,0.029321702544217686,1.0522211051829888e-05
264,-498.5110973401031,685744.6441700944,593300.7694167935,120567.05783432232,74761.50854306403,17692.220093321273,27340.106498613077,11435.220004670637,2332.079098778508,2753.916052753564,201.2487890115648,1117.11801247591,1454.559749474749,0.03629124900485546,1.0808430582908339e-05
265,-555.503179406657,687705.4601465723,653355.6245691018,121273.63270837351,74468.30938914052,18024.807801578067,26973.344204075616,4557.834920464895,2533.903845829717,2872.4049984106346,279.93712147249744,1175.2691371416158,1934.3185888043722,0.028203264158760444,1.0727542045223707e-05
266,-401.13913063235225,687302.633278556,654445.7552012696,120276.5417599554,68304.72144113747,17642.46872151443,28428.15889369054,5445.635320159981,2618.95145500082,2860.0465144176196,196.06524738332345,756.7455359640892,1309.4353156035593,0.023011269206340924,1.0763775041655105e-05
267,-569.139362611826,689211.1479751272,662250.648712303,125687.15938312664,77925.06718496686,17894.63080982112,27672.765100548822,4314.608723798637,2667.2603192816523,2907.3432787183488,455.57099468083646,1663.9609690186153,1691.2774664395954,0.02601866956193339,1.0677050269932429e-05
268,-523.9489419299446,696825.8494761572,578858.3584394357,120383.77215523635,72908.9797375604,17747.313602988004,29719.357603696884,8068.962509088729,2589.8704087908477,2973.1857425850662,245.99260784692387,1092.42720971697,1510.2655073203532,0.03294972805455235,7.750503542047775e-06
269,-460.19045966427285,676452.99520588,637173.2445496919,118963.34500694292,65020.00349735499,17464.805971850183,28453.387599217644,3482.2127783998812,2713.312542005452,2979.423732685989,189.45308305574562,571.5171380026753,1009.4167980007851,0.03349189741961991,9.326694697376315e-06
270,-597.6487288672149,709570.0147283919,639277.0046054093,118099.22381564198,71181.02938943032,17476.17136187875,29218.91913860721,11515.826013954962,2454.8015817123387,2793.843260207986,93.77782692711075,970.2194940822534,1349.8367403274387,0.04346595339121312,1.2063352402774404e-05
271,-598.7416702913711,725754.8798889538,583702.4120485706,128734.62208627825,88935.4891309739,16966.672506473886,28893.120881845683,16754.636096286635,2335.3525062400413,2562.571819513393,563.688914172018,1971.4113814834564,2356.3607012265575,0.03831423188846308,1.1197644744912613e-05
272,-623.3978326780423,714935.0929381266,679426.8112788125,124278.38392853593,76301.43168048483,17592.686139674268,29210.49398346612,5684.505989154607,2641.127148002315,2842.3977933400074,365.8590363222252,1330.0298641726736,1795.7956853575533,0.028379567661053526,1.1153620140722768e-05
273,-468.54230425452255,667060.4650625461,573173.2760413538,126114.01144075645,78469.22109888897,17986.684784877132,28555.068987431496,9709.250042168811,2438.835346056436,2646.966250743812,419.1823211655875,1304.807446996731,1442.9087408936737,0.03026194550010193,1.0530365633457167e-05
274,-316.12464303411946,737266.1309546407,622674.3460412899,124822.06956578905,80654.06797011131,17000.104711862237,29811.732243067618,16445.832079400618,2443.8047900568126,2655.3224572086533,329.47817923885975,1172.0119295404022,2009.800736861729,0.04336151945084696,1.1774013273001689e-05
275,-388.8027118229203,699893.2663992245,627011.1138772448,129198.43360920074,78622.06539486673,17877.322681000693,28508.13558375256,9208.630159415521,2457.858727450101,2704.9782272305524,678.4848716634122,1410.8286404117855,2604.6053886473696,0.03161390650697093,1.1227892318986785e-05
276,-368.37954974162665,702929.9932875567,613371.6687470945,131653.82307146685,88490.64294879655,17576.799135913352,28365.174586679823,8869.149398429152,2627.7332343769745,2722.81381543677,694.1680394707796,1814.3745074159106,2081.5698788870277,0.03146120061460747,1.0382738399634194e-05
277,-532.1624095265195,730992.1211462051,671867.0849581554,121633.32115603084,67251.89658085584,16970.907259199066,29316.298113258486,6702.021109670389,2599.168706549169,3013.0085072202683,304.75958156570937,756.496264123207,1275.8146581865105,0.03675278495677141,9.746669840867431e-06
278,-445.56339908098767,693107.6585386192,664458.2983448688,120234.08415204308,73818.15218124133,17715.97134474235,28721.06978466023,3189.071473116537,2632.9747512121007,2985.5672998851387,253.935125629625,964.9172331548202,1442.7451010243137,0.0337458096921161,9.859295065169404e-06
279,-488.73143247388543,720276.7022457934,700090.4287427189,118575.54723646188,61176.60820851014,17731.492365926468,28625.49733741263,2171.523658168177,2745.5878561822965,3157.334217712358,131.80981916595326,339.4130117723378,894.8718719624667,0.027124597261870234,9.176843246968068e-06
280,-491.5979854192806,683549.5114019846,616822.0998249521,124685.10906509483,77003.63834106873,17797.47134737674,27970.652752682465,8994.842324859941,2541.8434521907852,2688.0010753650226,381.21356746425687,1477.8190236989662,1835.9132763082202,0.0341325297377233,1.1885378089971458e-05
281,-498.82303257659083,707818.1278714688,645333.2915216378,118669.30972959082,68241.56623211186,17746.35891363444,29409.890003883018,6252.769415190028,2701.049604611611,3175.591754217398,142.17385680938972,630.6194230759484,1268.0286031798853,0.033209640572312314,9.045782607707467e-06
282,-444.59512973606394,709776.5826078503,676817.4495601205,132710.06094408408,89840.5731248789,17333.76427336859,28873.958606125576,6976.819440817139,2377.2591799692486,2624.619957190875,539.4885566000701,1730.1050331148358,2751.4142779411945,0.034554019840038745,1.1934138091267985e-05
283,-359.3801187201803,716326.0222677529,656887.1920263086,118060.87162000331,72050.98819840969,17291.291163891936,30108.693916437274,6510.970222428842,2618.7265658230317,2903.470137875397,120.94583840603204,894.1796237528971,1379.5818375710762,0.0358388949032313,9.625129312250236e-06
284,-458.9926719413065,711956.5547359991,678922.4528553011,119113.01768512464,67038.42416090473,17232.08593184759,28222.93035339332,5816.513682479419,2458.4800467052273,2867.1644507332535,181.73869151816425,759.7789598172556,1334.7737656307322,0.031111421699619727,1.112593799943468e-05
285,-438.5198254691574,701719.8080315202,630424.5530801435,117204.24858487847,62993.77356760027,17228.457698245915,29118.057361676867,7039.319153829452,2543.6223656386724,2998.5939804623877,78.128091529983,426.2817756982091,970.8188100642024,0.0383012416773503,1.037640799444304e-05
286,-437.2593501789363,721447.84881298,690497.9257824756,119651.36545634626,73345.88787555427,17806.68362231554,29797.49427804811,7178.483800995154,2576.2379369864116,2824.6296997695817,179.91699485888623,976.4958161799258,1747.2020965749268,0.025707061779711368,1.175557044914164e-05
287,-464.4708068845591,730636.1530131077,611703.7098550581,120975.69344777665,80633.12233278155,17044.55403556796,30105.967607315382,20765.266042077405,2339.6300240803644,2641.2249544619117,239.57183334718047,1398.273069570929,1691.9549023480354,0.03570011324432047,1.2537329417736545e-05
288,-526.3442059424075,707319.198340426,663545.7127446319,124051.14189942727,78692.05139475579,17547.36277050928,28887.503037935796,5071.278845865398,2419.0693860597376,2840.383408458158,362.3450856105969,1534.6201198727044,1960.4187211881047,0.03270303797133241,1.008402168398266e-05
289,-568.6462248400287,712628.9552619354,674183.0102536167,127743.43253152173,76379.87997512918,17342.425682238605,28977.524544201722,4288.538547201992,2615.224221558511,2914.587870778092,661.8754286062742,1264.102848366326,1836.161195721424,0.029805224066738682,9.696776132961717e-06
290,-511.5904642271666,708259.6473615144,625394.370155662,120180.26088737193,62441.59311713659,17418.583325494645,29325.571416622515,6913.154452024945,2560.5501394353246,3088.4596295041288,210.42862606610012,387.1503579242888,980.9586800142995,0.03483250841675284,8.84284754149665e-06
291,-632.1249579967498,716465.0324855772,641853.0142383131,124102.84938165642,74897.9651684908,17347.183493396824,28820.14619012353,11445.782675943068,2552.420067923602,2745.4113757243676,323.71902117675796,1227.4813430445192,1667.3226926217362,0.03763177837846631,1.140114609396698e-05
292,-346.8995732000892,682636.2930484827,652302.3159050525,121335.12378102861,65439.10117527865,17922.406310148424,28770.99528829221,4670.247335370891,2464.0245875392397,2870.212566866653,273.587677084048,522.1765055919698,1285.685269462277,0.032472237979809,1.0753489241961214e-05
293,-521.7561658108958,717841.9086104293,696241.9279987433,122663.93741243829,72312.86178965181,17392.47277172286,28762.412840510144,6096.467859824168,2530.1524684577266,2848.435946977543,308.2530691299974,852.7645166159623,1929.41007054921,0.02564532893886339,1.1027401097783348e-05
294,-551.4446280862139,677983.2341037391,625469.560812026,120659.13055476481,70440.88035308066,17874.088942396946,27970.49451413858,5124.251278592338,2621.500161777244,2938.1062401499453,209.27457431846872,898.2628585570034,1508.3870256436269,0.030501827851764925,1.0401144108196141e-05
295,-457.61277569409833,737099.7956190339,705649.7295326942,119771.41767040383,66489.98921870785,17064.988385562632,29452.008362292032,5254.978572643193,2673.247539857165,3036.595769235564,189.99333661843298,642.9336755258541,1156.475140869597,0.03582664050630395,1.0184507786338864e-05
296,-491.8838932564636,696270.4172770141,588877.6133643955,131436.28866299224,91766.61226328152,17734.414410156463,29916.44284882413,16479.5843377866,2306.724735364025,2435.6588164614013,639.2991276695923,2123.021147435102,2605.106604413233,0.037878910552081486,1.2483362263642384e-05
297,-560.4960503856785,710576.931017767,675253.7857074648,117433.4375031703,64972.76188264591,17508.53303644295,28242.814057379088,5813.997329554302,2586.679641521814,2987.680055550267,93.19633949022837,564.7118055227135,1317.3720409529583,0.022158608592567866,1.0439914159377036e-05
298,-537.804152793235,729566.506694086,631637.3651665597,125110.1892186829,75322.99017060375,17082.774754291146,28906.564871988336,15311.485776243044,2482.2491563740714,2794.639335596793,383.95241495882647,1281.7302918459225,2032.2321088639374,0.03196480847589347,1.1282849962034762e-05
299,-493.2858729597657,703527.8074637719,620383.7534909287,117700.83394285815,66529.06263234111,17372.11212108756,29239.302191498056,10833.079395989074,2324.645969412128,2873.323466631027,79.80673822885713,542.5585306451568,983.3405847009576,0.03036435896965015,1.0641468618441588e-05
300,-379.73658337863657,709461.4677056031,662674.6563389971,121303.7421094525,72768.21460536419,17589.4286281698,29082.74786447185,4923.158162749421,2665.6973281029514,2991.0502793448222,269.0034172207356,1088.5211941393436,1262.390839709677,0.03536909126141053,9.78080729882161e-06
301,-520.6015161548509,697311.4332549478,617816.2475690074,119945.59707962479,68061.72406815847,17580.560603697864,27420.77572982515,6854.470133284732,2637.585106490923,3052.7214335093463,205.71814951149827,616.4561332673104,1240.0137077413212,0.02920260241730709,8.794019599609276e-06
302,-560.0793585490519,706421.4412938558,696375.8436664077,121486.39781581634,68664.43727244722,17701.038920572282,28587.82898646364,1324.3959234964934,2504.5644189310933,2991.499627051845,235.3178298345743,915.1056484406602,1529.010981227995,0.02972928518143974,1.010072542965502e-05
303,-440.5912681815772,715538.547170051,614575.7471516142,119634.1863861857,62772.63054234776,17318.809157146854,29472.30939310606,8125.332474715298,2684.149207740485,3039.76490337386,157.60184812578086,435.3211183211723,1041.5665451071231,0.025726045424388878,8.981008434265045e-06
304,-361.47497240765995,719539.3911092884,712241.6022884168,121133.36747435151,71741.80850042772,17134.889715742596,28119.72126619192,5687.622200116331,2423.0678703876747,2806.7730094222966,252.1013581541981,897.9584323394056,1506.5917464321667,0.03074279020174872,1.2032507895228051e-05
305,-469.49068870294485,727768.4529143474,669389.1276719306,122103.51866985564,71893.59716409055,17121.1525038752,28621.79341520016,6989.394211703232,2742.4711118579276,2893.9761965441394,292.6594533735831,1150.602306207585,1301.780900151884,0.046736762176187545,1.0741592365264156e-05
306,-392.00066321662905,716002.7938154939,691778.864480823,119306.55603312168,67332.34333263505,17251.58860465236,28734.745927832566,3049.312141370196,2663.84010310866,2985.8124899264276,172.82495242751952,725.6657737246749,1161.8154893932026,0.031496886156288276,1.0278445046093576e-05
307,-488.89212793569055,717931.5788350758,695847.2760788361,120632.95981961345,70318.3951778394,17445.45469534139,29339.80144881314,3966.7426309802036,2579.5275851182078,2915.63485463445,232.593752193715,1055.494990655687,1224.6218398543317,0.03512925013437771,1.0619445214849467e-05
308,-462.9325322585855,730354.4212484704,590673.2772457048,120187.66140934832,67904.82113165197,17123.59940828411,28828.358747205362,20902.057430133977,2239.646965503018,2701.9762956724367,190.94003751485096,899.3665439762067,1428.071258054095,0.02936039936009279,1.1685197355569654e-05
309,-531.1923462678052,676816.8622853688,557744.0840005636,118181.29172287686,73788.59252723677,17857.57553046215,28037.91176373051,11119.8911905397,2352.681802979336,2754.941151818656,127.80209873662392,961.768727449117,1458.1493050067563,0.03346504903932805,1.0091580017921596e-05
310,-452.2467080447719,718443.5121496249,684867.8876837924,122147.13006335574,65624.65494397703,17153.241294526535,28524.82974662083,4343.029993404724,2713.720259042001,3052.775818245961,283.15577427970277,532.0003825091426,1161.7657834974768,0.03095270525687268,9.665403732048425e-06
311,-403.04329620033917,702118.4911760339,669851.4376034976,125299.4376930572,67501.77011478647,17660.800692773842,29695.81023924287,2854.043966891174,2814.5904590665677,3124.147067758925,443.51963405332043,620.714603838201,1260.667166872545,0.038803799072211306,9.062326424457967e-06
312,-374.25399329806476,711438.9317090109,606304.8766543609,117302.46566712628,69933.14411945638,17256.343419262863,28948.54522322722,16100.226016665636,2308.9435515452037,2725.04769641268,84.15791108464438,829.7539585168375,1386.1069036758336,0.035926355099334346,1.1993989291930606e-05
313,-504.4101042721103,719697.8813007534,694164.639278488,118326.78280990533,63738.280754348656,17113.447464638266,28007.988541326435,3072.1049878755557,2692.9892853894007,3074.607013762954,128.05545975018475,430.3010057265905,984.5491201432806,0.029673012019907595,9.213471921917563e-06
314,-437.51480209850536,727374.8506542229,561438.7648898893,119619.03679140983,67536.39463205701,17123.035747325757,28565.238563306742,13082.341722455374,2563.3160789783915,2912.1616474089883,138.9867024428063,662.9189967457089,1115.2393178593984,0.03082222259108563,9.439005292869245e-06
315,-572.7412630342149,695792.5399405875,655219.0324451877,118969.75325634169,63430.484815338255,17811.583187803353,28809.61597189524,5622.051602164774,2673.965708382477,2978.6374777466435,151.23492444043436,494.9120752047103,1118.8853453038807,0.03383708227412673,1.0633562986115764e-05
316,-522.7584652383401,688681.9525000559,612089.981345822,120178.94105871809,65469.26854578603,18156.082573988744,28646.878724646573,7662.202543934645,2578.2378250550914,2957.862438922086,183.83550614293824,497.8218960159175,1378.0766387261963,0.02613033334503337,9.772007382299093e-06
317,-345.221919709717,707047.5159791871,613586.3459376635,119750.49831686272,67657.10674192075,17264.685803207118,28855.88024493548,8628.529645964809,2485.408069229565,2968.555493140159,205.20852800374462,608.9857571599941,1237.682188479682,0.03553895580095118,8.93187155225406e-06
318,-454.11687419018205,722483.4979847512,681703.0246236494,121186.1536747834,65991.00984665875,17427.31727172147,29095.868852179898,4500.118210119823,2750.3402783510537,3067.3393703946385,236.56019615288184,564.6016639426737,1130.900064251063,0.03233694392906813,9.732329163792155e-06
319,-586.8418784028604,716293.0717704742,710278.968682757,119721.03719880235,69456.77776282132,17440.273164494934,29605.10871859075,972.985897973355,2682.5423138297647,2957.6611606789816,249.54488572941779,828.4792155210163,1431.3259221954102,0.018557265296963683,9.886582236407297e-06
320,-507.51829353622276,727022.4581755074,686835.7553338087,124905.90623732145,73639.50949972312,17434.013730240884,29324.186621193323,7603.63443861844,2546.852816238186,2875.4044133159923,378.8344590830858,1145.835052083103,1604.5687168785728,0.018797963388530167,1.0626196870002706e-05
321,-464.9352714353228,696958.7436967385,664192.7295506655,118656.76390273013,67863.13016748613,17746.17810853202,28233.911616996946,8119.838490343107,2336.665521158699,2798.22660523018,119.0669524893642,561.7755739674903,1214.4578757685742,0.03465082026529655,1.1715706374492824e-05
322,-468.8268472912158,690041.0165684691,643884.8203763553,119192.041519998,70063.66402756178,17788.4735800049,27625.319592490774,4542.538580368065,2684.904566052097,3006.1600588869965,146.1018056727147,797.9255390535947,1262.0104261963359,0.031263490271014556,9.386135741371825e-06
323,-345.9565408678989,713466.4417894292,650316.5227839457,123311.15436368411,69613.89751889322,17371.39964584403,29156.82928884432,5508.931434490005,2778.34883022539,2962.150605309318,296.704676548662,1051.3639827923228,1147.2219056568808,0.030490846789849983,9.72640228080353e-06
324,-400.43440592456767,735037.9281041528,668055.2107522262,124334.7860984179,74229.3759052107,17031.032815251616,28801.904047445136,8669.765880239418,2475.7474437002224,2918.0382265171393,453.5811198606352,995.0100621453566,1798.6053921939674,0.032455683487365466,9.967338304016538e-06
