sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
248,-509.9960992490758,786060.7622822152,727833.8691346769,119106.28882617799,59419.01300163093,48000.00000140182,16779.950674559524,3447.6340778798767,3154.9558637570067,2423.715433332078,202.7743889120393,163.0846711712881,810.4404215794617,29040.856375900934,21601.677825923845,942.5387505939653,5.240753157177504e-06,8.86568376492579e-05,0.07623658268485901,0.012663669231440926,0.02013875167982949
249,-571.1857553037007,766319.6924947717,716286.8783908725,122567.5928299463,57474.851089141266,48000.00000061073,17182.099459818197,2112.050825401476,3629.4551896160324,2688.1381921895036,435.96576506715513,93.03733560800309,672.6136877528485,28058.89284857874,22756.095509797546,1018.5772376833401,2.2368259226190144e-06,5.201247133173249e-05,0.0785074386008007,0.011666904813794345,0.019424465193047604
250,-543.2082088434481,784696.5278459006,743599.5245647503,118329.6738652092,58306.79973727754,53401.41660769123,17136.481205553344,1952.548927740618,3756.358052186157,2573.257485985089,154.1411406724643,134.43391031177393,709.8456777863985,26496.46221424706,30039.12249666366,1250.4443018347342,3.7205628672676388e-06,2.178051709369523e-05,0.09119644118639224,0.011538391803177613,0.023288278851820682
251,-592.1828012323599,800701.0762791121,724290.0807072703,118864.21973115904,60614.071228933484,65728.3039563332,16839.708324008516,3092.5279084851263,3584.492247574303,2664.4699238203048,218.91093839444386,231.15782708172384,920.0985412712118,29208.1463649989,21400.03610017616,1326.8553093314317,2.2391672886357618e-06,7.187680034942523e-05,0.07705071082118924,0.014084741069676889,0.025331998848722115
252,-503.6728337228426,784204.7480300651,733955.3731193087,117205.8167110099,65755.81682959173,48514.039653045846,16957.00144201623,2222.8352727456427,3284.761008706721,2556.9132668824395,118.80935121189111,516.4383523147363,1182.7780366086586,28853.221606927804,16499.28385253043,937.4216820512524,3.3024960489058867e-06,9.662432239499246e-05,0.09207252961321001,0.010664076348110823,0.022568696526112823
253,-475.395694625858,783230.9748762061,758498.8674137744,118292.80789602452,59521.93922689022,52991.312768830045,17188.45677273467,1084.7335771602432,3519.405215974383,2742.3352330087178,176.55692444959342,160.03923661840926,793.8778622638023,31604.010997869977,12794.72710203045,838.0433428726275,3.498148000903486e-06,0.00013445101162350484,0.07562695703166768,0.01286064423051406,0.03123669975664935
254,-469.360264973156,757052.9682258288,680352.8079146786,118368.354221972,62503.83693045998,60184.44944440809,17595.80036987165,2766.054561194541,3943.296472503215,2664.9982741177987,168.0774292204056,403.4692008119861,1032.9438571684943,29856.101829626405,11912.527394882138,1057.6195825913614,1.0568220089458618e-06,0.00013029330567300977,0.09434625128571786,0.009630053227036833,0.02842764576809235
255,-408.18970774716513,803091.5056686666,692341.0599239316,115837.85403551994,61577.424966227765,49540.27476275206,16679.53486620806,3725.688934355526,3882.6829324615537,2522.8660007729072,34.16893836487943,244.3417136930355,926.5628327366153,28274.02602737726,28332.137057319203,1030.6518728550157,9.447687701523979e-07,7.60180213069772e-05,0.12156333969426938,0.010736425324948699,0.021418525693413088
256,-575.8285001368647,808514.2186238791,788177.9601358258,118874.78937829372,61997.96820469829,48000.00000001984,16738.140014018827,953.383284303968,3513.942544115818,2421.3224296006947,201.4523732732548,337.62956267554824,851.8785941976699,29546.849090454652,19616.681630942123,975.4743905216646,4.279901982551606e-06,8.518886165079912e-05,0.08571550329517005,0.013256992714033706,0.015032239105536551
257,-526.6895373315695,810185.1383997605,763398.6792956679,118064.72958133195,62215.808953417654,109999.99999819521,16482.84484937351,2036.7372638175448,3443.6199890763487,2615.11680331837,134.43392963213063,323.1980623318165,926.5313512174032,27077.69638899973,45469.48729752466,2243.823370165244,3.223264010471046e-06,4.953839485383833e-05,0.08195746333211236,0.009391350353347292,0.022567306756073234
258,-578.5702371963025,780397.238411271,703687.2852259628,117208.73717557076,58845.734719822016,48000.000000735046,17317.998711509976,2977.566467085765,3675.0473026208097,2589.354228161327,91.32606710507285,133.48488388025103,741.056150568583,31409.57314423118,9218.369584403372,761.236311599644,1.700647095792515e-06,0.00017380525928121113,0.0931244183314209,0.01346356999481047,0.025978814623565483
259,-565.7214359276819,779061.3703533916,710123.5755853745,117926.4518181931,66260.22769792422,48000.00000248102,16867.939274776887,2957.0755085579626,3571.9723197444678,2553.5196673117043,154.66130542942773,615.5730824411371,1124.097266772778,28351.226174354626,20224.517775894936,964.0998097740473,2.749513146171985e-06,7.59506506118269e-05,0.08914198485324114,0.008645905093573924,0.019935737205361216
260,-501.9999669781955,787673.6862415513,748400.110568341,118908.50228458612,60994.44436274655,50834.784807111326,16956.06365278763,1869.0734551153269,3407.5419763355044,2795.1664975829326,161.39007027522408,253.08280335345341,823.3818481753358,28102.013412590462,24559.247120004795,1032.6820101656565,3.698503118159354e-06,7.354439856689849e-05,0.0768610013884985,0.006457613334946795,0.02590874458675816
261,-496.5749140478117,746808.1550065412,719761.4236276969,119199.29143998373,59289.70283205455,48000.00000050731,17529.934980213453,1580.5249235440037,3041.190335051079,2406.4473141766584,195.23048395662425,162.27362256706934,808.0907662774715,30412.815227828443,10754.440807705887,797.2361385405478,5.379797340641116e-06,0.0001599194235153453,0.07544208580799538,0.01286370280200209,0.03651622890008536
262,-468.1922276896434,794346.4518273296,768117.1556262053,117456.66212331486,57679.429613293505,48000.000000480024,16977.737205457077,1117.2097888864407,3600.142560940689,2792.2857369696967,108.29315699091337,100.71939494983533,685.0188289252787,31605.9988339681,12305.737077303615,872.8657547377343,2.8022835215934e-06,0.00011367533925074014,0.07165610821090271,0.010192550822456911,0.02345994337830711
263,-522.8437803509032,793121.5973529833,696775.565155201,117373.2780005272,60370.786029522176,57578.879785158184,16845.034853737223,5690.858150996898,2947.8118071479626,2303.6996218846116,88.63994780771505,237.95783226517864,903.369535835598,32410.130815236647,11967.713759105638,939.5609669398017,6.0019508734151515e-06,0.00015485199774400603,0.08707591014052322,0.015293609807036855,0.03373336171152606
264,-614.1996036189569,814971.7364175777,770793.0182869299,117864.66051109727,63340.887770826695,54628.13257193983,16497.753963197407,2376.3356047665707,3307.1905742205527,2203.6031388324027,118.05600992254273,354.34739372912225,866.3071986957607,28149.174644913164,56482.039593121626,1307.317868840164,4.98909637049856e-06,2.102564286979697e-05,0.10005683008030952,0.016658768848245523,0.012712316477964333
265,-576.7662858650416,835837.4978385369,780663.3550831986,120381.322292382,59740.0044842333,51457.16637121926,16322.645087359064,2216.726017537776,3632.59049970345,2497.9633335793615,314.7517113137645,164.90148069072958,827.2972595709256,29631.257810198465,28082.368757549237,1108.8976612816882,3.02981304338989e-06,5.365704284466991e-05,0.08460219262796774,0.018566536986898977,0.020048100822984586
266,-479.6476140349797,774356.7319880582,728667.8462012677,120569.86452085502,59965.32185161485,48000.000000558466,17595.617833010474,1774.3737917927908,3703.7435141038,2661.6386251133017,297.19425052688376,193.95368676736146,979.4773049953833,29934.886567105787,12654.27552027119,841.4746286608136,2.0871404264094936e-06,0.00012877025677981624,0.08120577190143125,0.010255223617227647,0.031313952944140896
267,-536.7651341679245,800802.4708097993,741856.3717134534,121194.21336665488,58001.31066744357,48000.000000999884,16721.236242945557,2080.896543863217,3683.931167312085,2582.9553783449014,314.7600489969936,146.71611494648243,788.6824912555138,27456.800161122846,26551.83023014915,1109.738661639343,1.6541863365061212e-06,4.8986000129267346e-05,0.09247849403486201,0.011341023231560493,0.01860068495231122
268,-499.01782288009434,772643.0335167069,690477.8709705132,118244.92165585147,60055.04084082847,48432.95941602273,16890.350712940886,3275.320340953041,3601.0704872896868,2486.0020077752984,169.0603297292665,197.3862559357952,993.7269148621632,26354.822958394503,27137.53777021168,1156.9948025464523,2.335019162661782e-06,1.697446751462908e-05,0.10404259761322512,0.013279571744371006,0.018667092540589424
269,-668.4353412760255,714916.3326620416,651807.3725918393,120185.6076720939,59946.8977138248,48282.90544714118,18280.014237710235,2448.2300797798653,3280.5096421229982,2592.514025602959,246.7332095660779,263.4852584519475,687.6670792872411,26022.565384561203,21514.593408611086,975.8743496535386,1.4340271755366262e-06,8.836083240935564e-05,0.08865585004733893,0.011765344633980704,0.022097427288840784
270,-604.34180115305,773396.9819955062,733881.2190092456,120927.29981863186,61235.0411359604,55794.00916787315,17498.689581194252,1668.06083003481,3553.6994821898593,2466.9612671238388,338.06103197688185,243.79613833937614,799.8320142343398,28806.518885366873,17353.10813362421,1101.513025763897,2.786586632490481e-06,9.354327042706127e-05,0.09006721691436374,0.01358142554376638,0.01620412607391528
271,-575.3375948881907,693373.767228671,664476.8331087128,117821.5278573675,62135.29459596414,52129.33405720489,18482.765519224118,1221.7611708078277,3563.460590227147,2431.0371851242376,162.7235080701005,361.2057867850231,861.7056920581224,28057.438435232456,12735.427441437063,883.1350224729789,2.9273397049975036e-06,0.00013784099090931271,0.09188170713328453,0.014991509517381636,0.028713887974759645
272,-503.66435291387336,779538.577123676,710886.7663600927,116851.09919894452,63555.31232900731,48000.000000376254,16911.461850611853,2692.9335246063456,3567.157336894416,2501.4835322175686,77.0160060875059,367.19350491585556,995.4234940079647,28460.804463624398,18683.630656544898,983.492902715587,2.532958844789954e-06,6.991396508771795e-05,0.08921049425041234,0.012064030686318969,0.020869007188295007
273,-460.5300392488019,764980.9676145753,693646.2677825101,118599.77894892583,59852.08914015046,48000.00000045751,17050.772378253787,2901.1138144438223,3716.937862928865,2522.5410665825116,196.81209675762292,187.02550186795432,722.9381169377856,30147.295104691428,16246.80273879509,885.2276007665123,2.176905233912351e-06,0.00012022076570738714,0.09244619890423739,0.011886408992605775,0.02457682234406005
274,-483.95972231004123,755980.4649512324,705730.1721132393,118629.98059155412,61625.11365283841,55464.37021744758,17216.953183312646,2676.9065998571664,3474.69454945491,2560.32474688512,171.27347720961373,265.55152200144335,942.8540280970054,27625.828181309345,19313.30895971839,994.0428810700438,5.21388889387456e-06,9.904600676226055e-05,0.08108058408372307,0.009100356458111756,0.02571167990689447
275,-591.2817824831587,758128.6075138694,636568.9350902154,121514.47930462788,58905.87066161316,48000.0000008528,17238.715129292294,5029.459679594896,3550.5878075200408,2607.7531953489893,427.6132359544149,166.49608132092632,616.0429963893621,31505.05072080018,10432.157904461505,812.1615454973175,1.785838058973622e-06,0.0001690658176998084,0.08219345995937526,0.014172762926525936,0.016346955455407586
276,-436.13402077917715,798429.8350422035,772364.8142308407,119279.0995054686,58071.53237132442,50154.00243122789,16751.014991277545,1502.1543688970735,3353.1434967490172,2571.883198651879,204.08150947296195,108.08858700202829,690.5827816879066,31147.071081542563,16704.44179979552,922.0521410294308,4.878432446043443e-06,0.00011751079444430646,0.07232143125638006,0.008849558256868844,0.02284949959641136
277,-525.8793666716948,790797.6084227137,733168.9725464325,116767.95824302064,58808.87490295416,56744.4442645895,17023.991232913406,2491.487612831946,3592.488453736837,2645.3975649447016,68.89130626857688,133.89271216772315,730.881619846643,28815.62613425221,21658.9645743328,1181.6680345957914,3.2061111188430582e-06,7.238460487985943e-05,0.08585516593373035,0.0117737377021519,0.01618353928559248
278,-559.8975216392599,752063.7042383025,689369.7093216287,122449.2723197347,59537.608279195556,54211.89738428046,17533.4341180022,2109.6556473722576,3916.183116900222,2526.359099211005,516.1168047227931,189.704335578261,815.517858203064,27257.818214325383,29598.298632101203,1109.2149576282516,5.498031540070505e-07,6.93538310127136e-05,0.09476969763802148,0.016917579496368223,0.019430975764208568
279,-519.9919174549136,776509.805680597,749891.4543269224,117460.78405325419,59405.82178637568,50425.268569792985,17255.1859098925,1535.8309412463577,3323.9398580150496,2572.5531200899886,143.72335207387454,186.70904249754898,801.1927150050824,30156.343117166358,14407.847266319373,852.1347273330199,5.355752824630043e-06,0.000139049150623207,0.07763227363030048,0.00981395614593558,0.027373869834522203
280,-550.8740520577683,781147.2095434455,699667.5446799911,117708.30890450752,60375.5164943256,48000.00000014254,17297.774737889937,2619.99251755916,3890.109976976922,2402.5720296867034,136.09499756887635,213.99559808850478,690.1528347667196,26672.387908996232,27580.29876260741,1113.3321034151818,7.650780061410145e-07,4.3258432976989634e-05,0.11577836460157281,0.015175254885133601,0.019670778383154522
281,-707.987522964818,785203.1087790965,722759.7001435295,120568.51807807696,61861.77347612176,51168.22059299156,17143.246381629822,3186.7177378613983,3322.708085351183,2398.9499297078482,308.64418960230836,288.01382041548567,1001.7356077062931,28552.171705940298,17129.528246922175,1120.695102010067,4.054943789991027e-06,5.321710204084524e-05,0.09463038102392939,0.013973045179627802,0.018397127715440123
282,-634.5716859999206,765911.0347826101,695614.1716747049,117077.2200854444,65554.42550093196,48000.000000004926,17029.943174875152,2881.5008975090186,3543.086139202829,2371.6885053298956,88.71742110818509,467.81896320363546,1097.4085874158488,28403.23472397004,13600.52819606157,923.9246718804625,2.5364352707106456e-06,0.0001068043653237578,0.10810412652968181,0.012306066042304938,0.01336564323872414
283,-479.20842087835956,787985.3317185626,720858.8012669621,122499.90096407625,60292.01318697422,50520.41899846714,17322.765643997085,2918.1349531109554,3361.715105344877,2643.5521678092423,493.11009150267716,196.18057928743255,803.31521354445,30922.25594792351,14360.547474652198,916.2536123148788,2.173333807207769e-06,0.00012437044941471218,0.07551777131554735,0.01606999803396358,0.029856385485974697
284,-539.9022266954272,740794.4917627284,706151.5762497749,117734.61362200689,62979.6054892004,48000.00000063299,17897.057969659367,1082.9496207699867,4335.586951609833,2588.874300912231,165.58797778135235,389.4559495743887,1218.2685550270958,25647.134921863235,101791.64969599889,1143.443870785958,4.8254941172484676e-08,3.73328579909844e-05,0.12212046022793964,0.007949225605267,0.011533043756582472
285,-425.67811454401163,798695.1563429369,721107.3226710998,117654.11677346546,62178.81616170156,48000.00000329223,16490.422996316793,2874.2744707261086,3605.700156115376,2603.487027985484,114.46166413393796,288.9537983868458,751.1744375130666,26994.264584185723,28318.113236413737,1068.8640238238097,1.6286996650658552e-06,4.857987656514828e-05,0.09721661523256192,0.0108511389566756,0.02048964653963428
286,-390.62357519913655,763282.0366189901,721667.8047538934,116924.75030344004,65029.05693766483,48000.00000068107,17244.759012938146,1550.1461592123774,3830.749852051608,2558.725242798245,98.90752268662477,351.29370942466016,1167.212063277165,28342.98728796797,15376.653210101227,888.7922276087377,1.7778397205306223e-06,9.693162297629696e-05,0.09652149981725572,0.00844399248970532,0.012210883364763574
287,-428.1512248629357,797906.4163558793,752535.7171702654,119536.58281487673,59611.105216727025,48912.69085951133,16628.91706795595,2393.258739856074,3297.1984218162047,2476.439097289203,267.3546153547101,170.50496696184683,767.7906916130029,30774.604314503085,14136.08772041197,898.8858203276035,4.703247950821268e-06,0.00011385196300689152,0.07339523879283329,0.01521963889021216,0.024292333806670802
288,-450.75286006956,784187.6820659402,678400.2230603828,127212.61575566443,60396.24269642972,53355.63965799255,17014.31483524969,3905.0533637905237,3721.4873228848573,2814.620641758771,840.0754229111029,208.90217158018172,953.1501200522988,31360.944644695126,11510.359782085252,865.0956402349121,8.23863345381304e-07,0.00014179873076959645,0.07036276329394474,0.011732197222789065,0.0349077464099876
289,-529.2154202981086,783487.9216878123,731826.1234578214,119815.42810081445,59467.10601281578,57711.997436428035,17363.606192824984,1926.8556073043592,3697.371976221161,2656.347457666141,256.19662459358193,199.31609543084534,796.4653562711295,31618.391141058863,13782.54715692793,961.5320916562871,1.7742603224800627e-06,0.00012340876165573328,0.08944195629895867,0.011081865393336976,0.021710533038842468
290,-387.57172122985753,777970.1475729946,689369.4849632788,116033.71761497685,67313.66343783961,48314.18711212487,16924.921123214524,3454.910424333156,3415.1212766355097,2127.78264163916,53.97640528631947,550.8968664705734,1132.6780854129404,27006.307099888018,32922.38774053384,1201.909930360621,3.0548989506094516e-06,2.3532900633666154e-05,0.11409029949171007,0.01664543919609428,0.01212323970280161
291,-426.31416489852126,795462.218576498,721989.0180406664,116127.15961237632,64907.67908878707,48000.00000044097,17035.991860804374,2887.8145262387197,3721.783242824029,2494.579762479616,41.34985328832802,494.3604858184936,961.3096933938394,30357.09477780633,12129.165727027603,853.14610774785,2.9946665261049696e-06,0.00013094445245204984,0.10945457080439314,0.005968408621132998,0.02659233371849855
292,-385.1175061756846,774511.7614989363,738852.7270392757,118050.72633167081,62043.635005704484,48000.00000186064,17185.78304986455,1729.00992342143,3387.7932003093188,2582.34980553075,141.28119734778355,330.73635531032403,959.2690941779517,28918.99445458625,13917.119502422285,830.0510164254249,4.123119113687527e-06,0.00014322184391321396,0.08450901449353658,0.009925782994930172,0.03783174548793092
293,-584.0525835315937,797042.7021874826,762584.8118096995,118904.67566747757,62407.29349207275,48015.17675576414,17137.415434320414,1529.4101845692699,3578.7484426303076,2612.9068874674176,222.85794955482658,285.44311024036296,865.712562748917,30219.056746564158,12926.639167996667,843.1873696052165,3.6568529791466814e-06,0.00010845665037598903,0.08678464198013784,0.009770676469770935,0.026508624826551
294,-526.5457862223643,741421.9064163988,680181.5218029809,116832.36716400109,63166.46557695797,49285.05127778685,17451.342905678684,3035.0368818687894,3267.836705796548,2397.7710742258378,86.50973301181041,334.9787020930496,878.566647909949,28536.736825139436,13535.144300361759,875.6819749866938,4.629135677047966e-06,9.640335550144334e-05,0.08832531087973466,0.013473870374560966,0.023794488041031365
295,-512.9238979408461,735090.7449636312,713148.3209637706,119214.69524454928,61314.08918479691,49033.518321412805,17444.40392697814,1196.7679070654146,3275.8464678051087,2479.75324135619,236.35971874254795,277.3263182569391,930.9392354795473,28952.627901085623,13493.183561630658,865.0304759887885,4.071699861361266e-06,0.00011741085741160221,0.06855219576924024,0.016726532094112942,0.014247636917087782
296,-487.29968627265555,744694.9994990074,669891.1697729692,118075.93647979567,59968.36376609551,48847.228421955086,17839.108245787116,2481.0782699073948,3854.6967901760113,2655.1379559696024,165.5918800406641,221.4967481016183,745.5601454053282,29313.21081350827,12844.41936824062,851.1550059724666,4.6562722791747106e-07,0.00011947486588853516,0.11231280112956657,0.008127339557759534,0.026269325316438302
297,-532.1060768541792,798706.8563822685,757307.7636718352,119852.69558493643,63078.64607689361,56443.917611210694,16753.945669896235,1711.8543584610545,3821.1514190172766,2685.926431801127,329.8781941567375,337.6842544658742,994.7386254402635,27615.937800610016,41817.03768067957,1240.8421558778525,2.362459948924256e-06,3.2157655395822016e-05,0.08203366119830192,0.01029406988301199,0.013783580635635917
298,-611.0153444464448,763364.1126523243,698289.1945987238,120455.10187798705,63693.94711419085,59851.7670184419,17564.811689013055,2352.7893206728622,3955.5338477791097,2579.6650395586325,286.96690457860296,324.7014463564828,1004.7331013666683,28879.950237452984,16880.446750691575,1149.2545371589758,1.3778836669453633e-06,0.0001033189775302874,0.08740939070131647,0.012239648683733555,0.03075408067273113
299,-495.0608153098758,764664.5088360637,691074.4975970517,119551.41529442168,60631.002292948535,57296.31616495136,17084.061466055773,3232.728831752512,3541.137102503919,2485.9566423213087,212.99739170687172,245.82145685099937,902.0909176938676,29180.194942350667,18897.847617188934,1046.9500743729714,3.130845403972774e-06,9.606343049989445e-05,0.08227970120963808,0.010254501224980173,0.027009513423789225
300,-440.84942402342205,773385.0364057128,743744.2317584957,119762.76861401793,58693.65173428706,57381.186320515415,17433.018508485802,1582.9686361168303,3330.010234722204,2734.6751369258404,291.9891836543627,146.24857304964763,793.3277061771241,27843.802241978938,19465.428686732896,1134.911964119765,4.318046718529953e-06,9.680268675397378e-05,0.06639678476492172,0.012347748354732981,0.03510746288256961
301,-609.5692257045957,786108.2419759169,751116.2708160892,120368.61845898225,59992.09357984553,48308.12586602781,16959.16361302677,1335.219801676231,3886.605416033399,2901.5784110682102,294.5642572517375,181.41719732590042,775.0228657364136,32228.130818324906,14193.579061479331,782.8481310922359,1.8990968588257527e-06,0.00015870846580836773,0.06586816973782131,0.006732512471042597,0.04035224641374374
302,-494.19655239059654,741804.1072712556,716428.0627404243,118457.44303591443,62047.38031039956,48000.00000026899,17790.506146860866,981.3195512488173,3757.337709974187,2749.1097126734962,177.75928225956216,383.0481075557011,918.2433250411027,26860.376320303563,24998.06711201632,991.9911963487353,1.2406133264622442e-06,5.658352671018118e-05,0.09200379998374597,0.006789613104646805,0.024495831149113075
303,-437.65857125145163,786203.5082779797,747556.9430108988,117455.74962279829,63458.05463108119,48000.00000011483,16909.333059702116,1427.4269941820396,3777.9987894959113,2423.8768223467027,136.84575552738409,410.1930079026055,1159.440900724186,28919.47160004008,12431.843484926309,919.0409766334564,1.9536726240904697e-06,0.00010427402920350512,0.10757385060006193,0.011872043379499911,0.015095929883529086
304,-548.9694462824491,809483.6174569239,726674.2365310844,118175.42202430923,63219.14572220752,51309.3963196879,16694.005072358046,4711.293354521906,3263.2397659030207,2298.275576299323,151.8491503031015,484.9390758347117,988.4864045482399,29639.530008098078,14938.915219778111,1011.3273829499947,5.5517793080595115e-06,0.00011044312837210678,0.09324454098573956,0.014333916299225233,0.029564689228660165
305,-411.5823706331971,820226.688567886,745225.4669824472,118600.4271283903,60230.78578234751,52762.653692178654,16641.189972780634,2741.9266960563123,3579.2918915761247,2717.6742931443614,165.1793170396521,216.68163620598366,775.3272080198868,28014.653703523716,28311.324519962494,1159.218647702389,1.7406804032601222e-06,4.1851951468475334e-05,0.08838683564075546,0.010938963684544029,0.03135020392815884
306,-473.5780750484197,795735.2677449601,664766.0903238773,116984.76235558806,60213.8431767951,52338.6450558495,17129.66902520033,4847.183274697672,3646.9793119342708,2638.573623535549,89.90515463404394,226.30112652434147,940.2551188261046,29574.430738925766,22535.68974954293,1048.4503235716797,1.1222412639899148e-06,7.346629308888873e-05,0.10205108458309328,0.008554119097070234,0.01937153335322133
307,-569.9042611036517,775673.5611834432,732132.982523861,117921.72840084916,61052.46249197903,48000.0000208583,16983.06854982441,2365.371097011155,3351.6050244855714,2501.0601823566894,126.81194314330982,267.3327563132033,779.9627197530008,26767.79436500428,25139.77981395983,1090.2911044994873,4.8532702283098774e-06,3.650722584445039e-05,0.08353313597815641,0.013067742445294418,0.01664597341922671
308,-545.3870390519644,805136.3764782746,778661.2358012738,118352.37202848496,62018.552745541245,57523.12255908584,16779.797309234687,962.4150608093864,3719.934254792314,2751.4166429049214,160.26164875127373,302.959105234436,965.5176204138766,27810.871474331663,51118.5147995359,1283.0305349067705,1.8795933862305144e-06,4.3794736402129035e-05,0.08282832052513661,0.011715897846554803,0.02857388497297156
309,-545.5880202123958,791926.0651858472,746117.9768330718,117436.11960573976,60413.778181114634,49681.064011871924,16704.881017299136,1869.5982557085467,3504.3609088392545,2702.251526279895,109.7657551492019,216.9591755509403,779.527151322261,30359.67890084562,14454.444415448563,952.9547138357634,2.9704631881512806e-06,0.00010840453600547345,0.08251026305846437,0.010471935516058292,0.034889048703532606
310,-404.8239033162456,777868.7396989656,727137.9281598203,117975.89521419207,60504.201157256444,48000.000000154134,17185.556825380532,1680.9526121183053,3903.7731476647264,2691.8230211861655,145.1704142197503,224.5401062470069,891.7507579612416,28267.032539434324,16218.43887949496,882.9776831989711,8.284197695543802e-07,0.00012671343964961397,0.09297103912770226,0.007540526170493544,0.02047107375972959
311,-506.9596017784272,771930.4754760943,720520.8415613639,118176.45840628652,59982.780766477015,49157.266252243804,17494.737807551053,3169.1617384336178,3382.2312450813865,2600.7793269458643,157.7489755142322,223.52848772003833,857.7907140629083,30972.98189761914,13987.816685186492,866.3488273691611,5.394645829508433e-06,0.00015350614986692047,0.06235528330668523,0.015364378774441032,0.030089580082657424
312,-573.0459941603808,795754.8579207503,705011.646958513,117942.85220485766,60453.5793325919,48000.00000046041,16891.073551915968,3335.799882913283,3645.7059307382597,2631.681647230221,166.98737547898452,200.9720331377447,957.2168339943537,30541.6964515091,17412.229349904657,848.6924176488661,1.8355911930051806e-06,0.00013743322549146354,0.09790446388161968,0.009029327219758012,0.030919464768399182
313,-525.1674768016213,820282.0640593969,728218.676066104,117508.35862328195,59928.35806717906,49184.39520625856,16270.69643174508,4617.452814117047,3191.7803546710743,2401.739701228516,120.22556183743616,179.555539717489,847.5996399307079,32263.436461298374,14020.16086834833,860.2601163701814,4.392511632097872e-06,0.0001242118454767831,0.0872576005307616,0.016361929237948155,0.022912025311962975
314,-395.63345440764306,828279.6242482662,752443.0377242401,118941.27745985989,61667.13618034982,48000.00000009863,16156.294019970728,2986.9920642442194,3447.384111285424,2768.7817520746416,221.43952505042344,303.02164099707863,968.8802841263838,29258.496636017444,20145.865673911107,965.1176102153153,2.5584978477589577e-06,8.461152415605755e-05,0.08068685247667035,0.010718691559731978,0.02574599008200582
315,-610.737330972526,799239.1455633427,754526.3664800393,119321.90415179286,59019.767690106455,48000.00000055036,16782.117393696564,2153.7432134202127,3213.6125878253993,2554.9534689674088,223.98858626413707,173.56676391281363,734.5115831597388,28195.459847237868,43161.473585537,1000.7874253653634,3.98154989094357e-06,6.465551627436053e-05,0.07944532631021055,0.01123775268413926,0.025013605696918358
316,-715.7568264649536,763811.4994256303,701786.4049235183,118067.1200818628,65553.75265802654,48210.677599226176,17509.56425563952,2434.2842057006806,3639.069615873657,2625.0175968225735,137.82480450674635,520.5596115678413,1364.3663223300541,27766.21043420698,16845.355285851976,966.4994547557443,1.7797747314034048e-06,8.115681692677236e-05,0.09650181554803153,0.010314488755220614,0.028906401143167445
317,-375.1336049567284,780844.681807799,734107.7655081208,117501.66013597543,62446.90390550504,55359.73039697686,16933.33962688389,1630.3762100598306,3966.6447319324307,2451.4211926034677,161.2365192552133,316.61345831128835,1053.2724562097717,30313.90562659688,14397.419571953897,1012.0370174865111,1.7778511093183365e-06,0.00013368049299961656,0.10533655746609193,0.011750771519575355,0.025081725278541446
318,-595.0460985882426,798596.5852462399,720695.6226209919,118219.69650616155,61238.334166609755,81485.38847021987,16715.193849749303,3112.1265523988804,3467.5858508599936,2761.1807053505063,151.37794673028694,240.65592804065022,865.6812531239893,29921.17913214804,22716.835098653144,1395.8811474558738,2.021880491162138e-06,8.591313279533887e-05,0.07071607836313842,0.009742126968969388,0.029674399874105948
319,-474.30192837599503,798697.1832568643,760902.6642290864,119404.8222248752,60321.394229813,56911.78112486913,16892.310815130288,1885.3286218623243,3405.751124529512,2524.158214704636,261.02761822443074,206.657362630922,799.4045598163217,29415.50630719669,19880.864445885967,1131.9129903647633,4.231647786487176e-06,0.00010450108246277188,0.08055890169895062,0.013735853034968472,0.02300489000944045
320,-490.6638300473214,779922.5939026607,750370.0013423625,119409.93619456326,61591.96407452972,54541.88116571036,17070.411804685795,1470.9331524390104,3526.439168297025,2556.155271116109,234.51443497466255,303.14671424963024,890.7960565290294,29707.29807015097,18121.545340958743,989.8300625029387,3.95760931700807e-06,0.00010764576147501849,0.09028737881586653,0.009992403417717092,0.02228659846401639
321,-432.55087333523437,775316.7077304331,719629.0928010548,118036.54099444208,64443.2810796387,55825.98474223888,17224.398763473473,2385.902496839305,3632.6829785952186,2549.351006990257,147.5869143675164,444.76741588491205,891.6648645798502,28448.590947659388,18168.616106890913,1113.1694921677392,3.0982414141187273e-06,6.990906622433031e-05,0.09357718640412702,0.010024633730250546,0.02276998135702065
322,-363.5607523894337,797014.1269934385,712426.8178665173,119253.30715673437,59704.52971374438,51738.42729157293,16829.656013502117,3597.80228161415,3439.374645515758,2744.183902928699,219.28674498781177,245.47859290743835,831.881705228019,29396.866390953914,17111.415756862698,997.9999531530106,2.5719622442073714e-06,9.838707451981022e-05,0.08168577151172418,0.008005737517535652,0.026239029737198917
323,-472.2787716638763,777867.9329896034,731557.9294144387,117927.39361503153,62031.27721060432,48000.000000379325,17044.71567079957,1956.414658354524,3678.279647127025,2495.829545530044,191.0716090855301,292.3921935254383,1092.8448933589364,28485.166965124718,17757.022384333515,896.3966793454899,3.3582861438947636e-06,0.00010438571916230359,0.08873856058274648,0.012284782090605142,0.025542055015561303
