sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
255,-656.3783459575594,776031.0306139085,672126.4019190549,125733.0198332981,75188.21558126881,48000.000000096414,17274.506532302054,16919.42309595888,2534.3908574945076,2834.1814907344,381.7682845617656,1174.2370623827803,1725.6730970173717,51480.51024710535,3386.3617475640626,442.9753489083216,1.0960837087137394e-05,0.00042273383384245456,0.08087410642952537
256,-664.3016527878817,787704.2662981667,667335.7851885051,120227.08339968242,62802.208977171584,48000.00000007493,16796.43610329025,12952.15530613566,2647.161730744372,3059.3538185022376,222.54118014458297,452.1021918513101,990.7107217411593,51291.801562909226,3435.445887462996,430.5456203654832,8.850567515775454e-06,0.0003974614931131277,0.08847398969601766
257,-548.0174813893084,785981.4379688551,777841.5513575407,119313.94081885729,63859.19960605944,48000.00000043935,17307.960725567442,2263.8859976593117,2687.4635599708868,3044.903677198254,154.8339323546625,523.496311742815,1139.1308331085665,43799.52739938957,4365.939563979709,512.0087025717509,9.947167539321288e-06,0.0003775551065854011,0.08352181705751652
258,-732.2689812185049,759634.177466501,706046.7758646023,119780.70916844702,60417.55989894696,48000.000000041844,17808.69718209379,6791.293162273058,2807.463045191584,3110.8121859555067,191.2781671242376,287.459934375924,840.1556201447944,52005.34501438269,3329.264710386379,441.15598306860824,9.456746738281614e-06,0.0004691618200267631,0.09205276198852695
259,-538.283426685074,784984.0304176677,758215.5298951356,120037.90514456913,62636.8204222037,48000.0000000664,17064.621562460597,3650.9574020643577,2921.689413785762,3067.950393891021,176.54152625658188,506.3656085831186,980.4333628428298,47407.53483198713,3856.43857511311,486.0406113273203,9.559730127414517e-06,0.00041687777836938665,0.0874853239256567
260,-504.0599024312425,798718.25342628,758927.1000379851,122985.47445044314,71991.94747154419,48000.00000025816,16839.354572959972,11749.381079393845,2648.1554058085653,2938.7767731210556,368.6010867660322,1083.617025969104,1643.492590564436,52357.72504110945,3747.268506824928,461.4983175478373,1.067303639495542e-05,0.0004080469525264535,0.08139559330836287
261,-645.1189967983909,734745.3783555019,621654.170238285,118905.09614966364,64051.932371984774,48000.000000264896,17857.89557105308,8495.63223049578,2853.5446159402586,3146.7281252331345,153.07658888949828,570.717839508564,968.9586972065308,39290.936467857915,4642.919353468542,505.02632642218833,8.004379877653051e-06,0.00032154365368156854,0.07096336897141879
262,-730.7072821182268,803915.1259047703,744207.7200032384,125148.14991848945,69270.41695375304,48000.000000000065,16667.55850248203,18908.163600294454,2539.607770174701,2971.51243638672,440.84328860085856,856.0444129482921,1446.3543808960683,51287.22631103089,3453.9921638206642,460.0692876001315,1.0276661201218797e-05,0.0003948579356624086,0.08628185096171385
263,-703.7139230592843,772221.9309531098,645106.5884096912,119478.13771898499,63257.66695006734,48000.00000000825,17062.817629593552,14736.310509412951,2774.036862590282,3030.843945665688,204.37561580358053,576.2078983952196,1079.9789656082123,50374.37220923466,3534.647111564822,454.7373565129196,9.143868098458483e-06,0.00039153701796441773,0.07527785080297299
264,-641.2176730731735,780163.8986972589,715095.093533998,120780.45749051994,70214.53775529673,48000.00000000518,17109.812261523603,20653.940599169448,2443.28215746983,2893.624118095953,204.1751320252802,933.4936095073257,1392.2798792968567,48125.52695586624,3393.2826381471023,468.52885389506577,1.0919871174995034e-05,0.00040928225856775343,0.09605221279613967
265,-725.7616016129464,775628.3862035713,734018.7951455526,121665.01627402699,72468.53732577356,48000.0000000629,17299.11087647539,9176.983839754677,2629.5998058648797,2942.784617761367,303.17072085702046,1175.952870048332,1970.3918610542378,48946.802561289485,3537.5346083698496,459.89100110268123,1.053358323455852e-05,0.0003944940499052818,0.06516692012789964
266,-522.4941456185388,760917.1423414152,683650.8442653178,120037.37913248425,64851.947122542784,48000.00000029874,17080.11835820024,13355.27711449205,2706.8446820400054,2949.207040887649,184.79757777645338,590.1142875920092,1222.269140366585,45373.8029416304,4285.793351825025,488.2562159617274,1.0134475601859573e-05,0.00034524483292132027,0.06779443946574644
267,-800.1287292518298,760799.8752941546,713275.5601247363,121609.25273104329,69545.84035533604,48000.00000029789,17368.36728351107,11412.909956683563,2720.3786514578373,3006.4545902403243,272.588260973974,1153.479008428068,1379.5045688755038,45039.41869621322,4012.354488480467,491.9085862293215,1.051752184856287e-05,0.00037089215196591164,0.062189765685849184
268,-640.7787649799475,792575.9680509401,742470.1363796283,120670.06208235111,73281.27657738568,48000.000000076805,17146.478082910053,11210.683859974826,2529.0561331614635,2848.606878461412,243.23594522088726,1248.2956467233173,1763.5530374423631,51239.55864891668,3782.1463071234257,452.98155084359695,1.0573945541343243e-05,0.0004264237094525496,0.10556010948458078
269,-564.0773466405108,752242.7509179597,735390.3526511318,118118.9798128833,59427.28220524687,48000.000000007225,17204.067885395136,2041.5851327211044,2863.7442818124223,3097.5057707511405,145.6703147986561,268.43632708323224,774.8126397897039,59477.188044250404,3130.866853541016,391.67425727258524,9.251602676571665e-06,0.0004887989140304067,0.10108162349488178
270,-891.4048091706366,778282.8584456714,723621.0571944006,118415.06859541887,63953.7235780697,48000.000000088396,17528.306363618805,9344.484902264592,2734.317415597722,3075.90572415947,102.21373458696594,594.308098237865,1105.36944150134,64923.48308425042,2736.652799236803,397.9708170165658,1.0420213548528058e-05,0.000478117530316542,0.10321402330399176
271,-734.651247629598,815760.9164044617,614163.1388362661,124382.45620964882,77731.15062496613,48000.000000000065,16476.41478992517,22535.55036116421,2525.722491111673,2783.742964598985,393.21929240595415,1456.3784466518443,1927.460602678451,57269.795129902785,3108.7411994510594,405.79846362106304,9.807085369537804e-06,0.0004567728897627033,0.0964597191443597
272,-772.0264717223577,791783.5629968302,745023.5574621344,122418.26067891995,71711.62657598444,48000.00000013555,17064.635119491035,15300.595659083328,2697.6606360743285,2878.20514481778,290.92281006975577,1149.9657794592706,1677.4083462006824,44507.40880890483,4410.5630403486275,524.4634413409141,1.1293942535105907e-05,0.0003470007701003204,0.07806002279458264
273,-666.6102860318176,740624.0903036443,601978.3406546499,125152.7141237562,73389.86074170118,48000.00000019907,17575.50862723246,14860.0144883225,2588.829517688747,2761.082211140637,393.6692148580556,1155.9536696079376,1343.2238998671905,56207.080770165754,3502.9793053544486,405.6506385484186,9.570961840209577e-06,0.00044386448034353516,0.0757422882953108
274,-650.5069743434456,806669.2530453571,628939.8186365586,122106.78920415309,70465.92398637466,48000.00000029124,16916.89283266186,17243.28640059941,2735.7115941182246,2938.491325655474,249.9984030903819,790.6771932703726,1538.8636612971943,50963.74378813561,3388.5068177592334,476.5405593082016,9.065166909272694e-06,0.00042750553376857964,0.10314131382812972
275,-558.7683805135762,773317.4899401161,636251.8315452231,125039.43854820839,72823.58797685162,48000.000000030675,17529.536022747583,20955.763327520275,2482.42821349716,2697.277421088338,476.09397340512123,1167.168751810509,2402.466006929962,45516.873725537094,3887.2337746532503,487.36815409401095,1.1381964416389242e-05,0.00037105037872691945,0.0912221048558384
276,-606.9120309537444,749945.8566502171,590985.5267080066,126257.81824464074,77679.50126062578,48000.000000000146,17655.30841928979,12909.646285991455,2777.1401385430604,2876.8832188059655,470.73325900379723,1352.333168365834,1726.661089868513,46261.355945770345,3627.3579866869227,475.05344683306777,8.700306026386344e-06,0.00040576656374401756,0.08479566756710942
277,-760.1551568174277,778732.1473887776,652534.8792276533,121114.56337418238,62089.78180663092,48000.00000039237,17139.69115124233,11497.115378033273,2763.4632871815666,3137.0297826056767,271.7700328331831,465.18075493520905,1112.2112758204337,54357.423190210226,3205.856178291778,442.1000619144899,8.293601524298536e-06,0.0004540125523073126,0.08218596613890011
278,-608.7155695454413,762701.5146003789,643442.155315602,119370.27700279572,67438.78621214838,48000.00000028058,17502.450188204137,10494.240397181748,2788.479622820634,3118.0789605868163,205.8521309134813,682.5843200405029,1247.4127417830393,49877.522857753254,3576.313097002351,438.2301747564377,8.28895614181076e-06,0.00041900758930619314,0.09188335561178504
279,-609.4000092234896,808146.4558163547,751430.4679272524,119314.27760537555,60976.93967501996,48000.00000032262,17131.49371637463,8269.479743183203,2794.080774506595,3131.2845339497235,157.76394704192754,359.3662864315377,950.2927505998653,55732.333916394375,3173.6297798712485,436.4780773422777,9.494945972795364e-06,0.00040018805056466216,0.08930672312062049
280,-594.402603960011,777142.8272624325,685735.9713511696,121249.42113026051,66895.31508501922,48000.00000001089,17263.47637005884,15121.87219598741,2703.7128505935693,2886.2921934377023,242.6539393540535,861.5082428021889,1357.3484549555708,53089.63927498311,3250.563197578658,419.554672710916,1.1086903324467672e-05,0.00044788365845532585,0.10420828058506272
281,-674.2107595459606,780833.5977686158,641045.6057716076,118694.49798697024,67439.26179436673,48000.00000005634,17416.089059243095,15153.9191765255,2729.821493158071,3121.018564730776,140.02205475709533,639.0809543322047,1373.8546539297524,59565.37423521907,3198.013989585325,431.765165204156,8.93118636912016e-06,0.00044388306060533066,0.07717096651751457
282,-537.4901557019998,796778.6284764769,713782.9304640928,126762.3073262786,76262.1652392687,48000.000000033404,16849.74961384124,13962.597048918473,2569.771890605842,2891.445305605946,366.2812665213655,1134.8399290585157,2069.8911302057472,54764.21625155397,3371.662038562545,413.5865636689642,1.0468483834244793e-05,0.0004651174353806394,0.08849765294849367
283,-524.7786281042062,811971.5189866151,684762.9406882374,118267.11145471786,70735.00596524379,48000.000000281354,16668.224350843397,17607.591667545617,2663.2006136672876,2875.607893961336,128.48103103156313,911.1053668604249,1476.7875142332364,49567.21911527525,3974.410353205028,492.3629089464909,9.7085787606596e-06,0.0004159404020480086,0.09633955117925255
284,-590.1632044116188,777359.3570831928,701977.1478165142,118799.975264612,63489.831283719155,48000.000000000065,16994.391475590503,13633.679976853424,2558.358384500385,2938.428715573784,163.82024532689172,574.688325406396,1232.3835999280957,49170.25978129936,3461.5908996938915,472.0300669445884,1.0525302928801941e-05,0.00041596503477392584,0.08041549269291139
285,-666.9527436076503,800862.956561158,786255.4426982091,118372.69786435472,60602.11802844532,48000.000000005435,16705.74031195146,4319.062885362423,2631.5610266421077,3066.6671903173683,116.1457289829715,324.4108735735176,978.0641756971463,63719.30737053816,2936.667246944156,399.4039769979389,1.0926930130237547e-05,0.0004791446074230185,0.09999911990067722
286,-623.3131086041562,784842.2132283776,688631.8799078226,119065.37840409123,70165.99771673299,48000.0000001636,17468.521626456655,18805.06351844463,2659.441889703695,2874.5911949784095,153.49820336882243,868.3274784555106,1704.6803235980874,49428.33806792887,4011.5605952346664,494.40156834833317,1.1123056290793307e-05,0.00038684450868666534,0.06403749862774084
287,-699.237321132743,786432.0509110076,646946.6489073655,120106.886146681,76864.41082895474,48000.00000029176,17075.772228896312,27415.673048350327,2487.181752391485,2738.7601198538314,202.80345632086792,1327.6211716486132,1642.9478691886072,60658.22485885554,3174.5863196063083,407.4896916071492,1.1810006038617754e-05,0.0004742915659376058,0.08369088376905154
288,-616.3359761653326,777096.4308976481,684712.4252999874,120426.06883559958,67468.43936217137,48000.000000425454,17355.88065576074,8771.92285733409,2632.808646386935,3096.6729452631994,214.84764849232997,869.0987255816865,1447.6723136288474,49689.85457904552,3487.4764426470574,453.29547362235513,8.50955637966887e-06,0.0004151166556258186,0.10317466143123506
289,-678.3510270593363,788342.4030068461,677684.641493304,122665.07818011398,66821.97226316023,48000.000000000065,16920.637958952888,12580.923725055784,2662.371553698982,2994.5857082214943,378.91429223790385,726.6332863798202,1416.2507124058316,49599.890174110355,3646.57896367615,461.0277051058406,9.35975204923427e-06,0.00040787739249076814,0.08759711853852167
290,-646.8212686635154,787673.6899396554,705112.2421338505,120469.94205831565,59813.434502137425,48000.00000003442,17094.320052688945,9530.011199504715,2651.8144406396277,3145.3857629766794,213.6189507194478,265.92085790127993,948.6662035047174,60582.84402247341,3077.281996651199,404.91013232713505,9.117901876053821e-06,0.0004717049782719669,0.0976432426259117
291,-732.4428639819489,781263.4244097145,645680.6135717572,122300.02643061374,66043.88862391829,48000.000000048065,17343.12133379641,13757.393345858974,2814.0968283111774,3013.765574870419,259.69995926731855,720.3617782580754,1226.7560190729191,60553.80836378119,2888.5180091532206,396.784330988599,9.191389628656081e-06,0.00048432465456630974,0.09921292256342133
292,-568.7193025741224,772207.5106000692,758442.6288015549,120440.25855890784,61089.990935133195,48000.00000006069,17393.09808667406,4623.864918166281,2601.497949363658,2978.8497574500407,236.87378488508298,329.9053315110857,1065.8867339983153,58317.279903083756,3277.1171566640214,409.3813397736801,1.056089677607711e-05,0.00044218718314267786,0.09138689458406868
293,-620.8644679043123,754281.8412973973,739495.6296324102,120321.03011352192,64511.39999031143,48000.00000001993,17486.985231308423,3473.613621486693,2706.4920608993157,3054.771769921378,211.4538049305878,481.13287743631645,1457.4456409325592,46526.84011071187,3800.022643556219,467.1653740733473,9.936976973381175e-06,0.0003792510905806854,0.07806854593954339
294,-704.1857522870865,736147.4196670331,624769.3586021137,118905.70688594539,62644.672012607596,48000.00000031955,17892.533464112912,8942.29273666524,2811.2091191291315,3112.3315473757048,140.02197864916553,467.214356248203,1155.030376820619,53621.01536048037,3151.388235435303,419.8678546094256,8.707596338275948e-06,0.0004700583544723361,0.10167728031979124
295,-709.0911163147339,790341.840001402,752319.1980240085,119061.47528109253,61389.26774823409,48000.00000005233,17124.18948704314,7670.33104593461,2777.5194871348353,3140.5377046103204,153.2843562497783,369.31527698355154,1010.835405957935,50445.502590911354,3422.6355100548767,457.56197005849106,9.748859418048864e-06,0.00040831453250207554,0.08837001121431927
296,-659.254113203387,757205.1579007857,668182.0311251373,127328.04382279143,81039.29537389567,48000.00000017332,17744.482469455994,19283.295003183222,2497.594026104287,2665.674173693869,484.68000336589455,1666.1161469741246,2196.6431202915696,56230.26905491464,3369.5317497638443,409.1631693947379,1.1595900453824482e-05,0.00044283618794658413,0.09723103164745914
297,-713.7276884444179,795730.7150070406,722888.6928200054,117018.66497447193,62054.62101461626,48000.00000006597,16784.317030242833,16142.657062737098,2650.1421261783653,3045.9110866122896,76.13865073288981,415.7045143235694,1246.5689694650234,40629.18624013288,4940.52852825589,550.9051639970077,1.030221902271552e-05,0.00033424466388126803,0.07594554817428692
298,-583.2180594214019,804011.3148055255,755816.3212052969,122807.4570800935,68029.89061338302,48000.000000005435,16706.849270073966,32935.94631277562,2579.051612808496,2944.171238497382,287.4893413581709,860.4290248919098,1699.0312802079125,47320.9621857754,3700.9397712097502,480.8733395309844,1.1405869133017226e-05,0.0003891452709975829,0.09294830394736653
299,-697.6078182572121,744334.2621778351,643747.1546001422,119000.40875524061,61460.805821668524,48000.00000016658,17575.633216310678,9542.88809740121,2627.4929071649976,3148.834818193097,122.5155209746835,325.46518171693504,800.3419005364476,68719.23894011542,2834.9569145582864,393.63942177745076,8.306810265877939e-06,0.00047766407160484547,0.0772428785368607
300,-601.3866496286596,796889.1909007652,641421.1958665354,119825.50907839576,65119.12166302028,48000.000000000065,17118.816044974366,12904.958031130349,2837.3262003918217,3147.8383206816125,202.03860535955843,675.0716264919415,1037.8237666967173,50104.32429691091,3537.1833437410646,472.8293722693783,8.04368835021439e-06,0.00040087205383255184,0.09605510658469357
301,-739.4700937745304,756321.0592281201,613798.59786627,118663.47471334369,59512.89907648691,48000.000000355445,17415.325636844074,9814.450768092174,2902.1683833816596,3314.1311447736725,149.52847394547925,216.21969093873017,845.520593441045,56552.84153702285,2979.1965754750213,410.48585911873096,6.377786762937035e-06,0.00046167311211717477,0.07464928670753242
302,-612.0087412180391,787756.5701767262,686968.4091783222,120427.99442591022,64027.22180712644,48000.000000000146,17222.893251704016,11774.270856803312,2578.704586795158,3051.454036180519,189.55031741789838,634.4909998506764,1348.2992730936926,52173.01639428198,3363.998821316057,464.6280202497947,9.463705364252446e-06,0.0004259044452549655,0.08975391578611112
303,-562.0565749887643,784106.2418812726,624901.4928757681,118973.46339249895,61012.250331241834,48000.00000001319,16982.160494152322,14115.362597587738,2714.524401770338,3001.656662135178,130.83538822493577,360.02802496930565,1059.419099949359,44524.87139299963,4433.237442967312,493.9905756349458,9.125009187750341e-06,0.00039443860651500076,0.0891543669688971
304,-613.7138146935094,800720.1859367845,701339.5929113306,119698.84235729073,66754.22001442927,48000.00000000049,16561.181730085187,29600.879675571025,2540.087523705249,2902.469881324202,195.36555310518375,694.2509876830298,1329.7872491617172,46900.70523742989,3740.8701932608624,484.1395835606508,1.0850455018200377e-05,0.0003688140091534362,0.07384831908071174
305,-753.9354600109964,792107.4095149676,675543.1569538172,122810.14586075631,72243.75609470626,48000.00000008584,17213.47476441767,17572.243279953313,2794.2045275516293,2825.5108424293844,312.954702373852,1363.4416924201296,1497.9304411786943,56577.69900351768,2879.7264166380514,402.84779523514845,1.0869894519870928e-05,0.0004576169245427635,0.10114848328332808
306,-640.8762150782725,755247.5730118776,660145.9515171589,120342.23757958875,64180.985659083446,48000.00000024733,17499.80635721675,8317.176101508467,2856.014701316955,3119.593486216443,213.94902130279922,584.6170094826375,1122.514931813628,44638.25398051219,3731.1649472594863,493.27554404908017,8.471753224132992e-06,0.0003738839047740943,0.0916275035331174
307,-641.4288029709749,813550.9740019953,813339.4849849006,122479.16129246869,69772.25467072583,48000.000000000146,16715.5166166422,207.43925886647378,2668.6696163382912,2975.930457079471,311.6689909383237,1140.598068514763,1327.6965531493524,51474.08655184323,3758.857660753846,476.9571361269198,1.0568634633829756e-05,0.0004096684841687366,0.07571547249522344
308,-558.789813756895,783605.5473491976,621816.0137795041,121009.70733835794,65910.3861096551,48000.00000007475,17021.24926882844,25239.86575054499,2362.0236944787725,2792.718508715374,223.25321284133807,836.2045448397125,1415.7929060069437,46007.98921203451,3814.5837267900374,491.17516631743905,1.0888762807334257e-05,0.00039106095394803644,0.08218159560656331
309,-689.4349186113337,753086.0685934895,689968.8738244611,118016.52488717859,69199.59015699253,48000.0000001723,17537.49314963759,12341.291174359292,2470.3607061867433,2901.297553183807,118.08356456122847,785.0743816552382,1377.4158155501157,49794.03190741875,3472.0492314343433,450.71670766966616,1.0666321177775642e-05,0.00042452535073087433,0.0946837234075403
310,-693.9486297664339,787094.110221124,724131.7759081667,119803.45080437067,59296.3986494142,48000.00000016727,16912.832881094233,9041.864344354755,2837.728452603106,3146.477623747959,184.60769672975576,222.5617315759272,882.79698750157,48892.258285665404,3503.371458126524,451.436219272634,9.245495060373254e-06,0.00040446153736274605,0.09114567735891968
311,-684.2327328027952,796281.7279678762,788530.5537733553,120828.26335712774,57635.6076239194,48000.00000000092,17214.520025952414,1075.21221433641,2944.108632367788,3273.8600281923914,236.8994230685511,128.12054927697108,771.6490596031267,59133.77114247836,3250.485575891273,402.77897651138807,9.187731550773513e-06,0.0004794075658778409,0.10176995160154703
312,-507.6447615090414,793786.9188145833,728771.9417967232,117153.70196556218,65327.19234445458,48000.000000000065,16850.254920815016,37366.03578268016,2428.49176634857,2857.10601956704,77.74879874366111,625.5327406255781,1251.303195195617,52247.21416613969,3366.6383513681344,442.006497049257,1.180749096169322e-05,0.0004162435666134881,0.09895913790955013
313,-701.9668048250305,746872.1923903497,725096.6474754021,119188.39931223007,60723.894913989985,48000.00000015942,17520.494147634738,2471.7354481641228,2855.1996038654406,3194.9950997944934,159.21135057246153,296.6256285985747,921.334748197006,44751.89930380536,3465.993139883648,494.0975218649262,8.382081870526758e-06,0.0004005547935869401,0.09029863716684747
314,-582.9284594897679,812617.2586592734,596652.0340770979,119473.67989004866,63770.2519063502,48000.000000367814,16619.576419862246,17365.556799515438,2757.2067911986587,3051.7112963609216,136.25086846994685,496.02661600130307,986.1832244226547,50517.483430695254,3452.8269191810978,454.6614139695261,8.58753797420751e-06,0.0004117537329861312,0.09299146037490051
315,-700.8526472298059,778110.8762431908,699993.8248613037,119560.47033861838,61191.38949466708,48000.000000000065,17353.088150834814,13224.659295337313,2790.1684302001204,3038.58187504704,175.61685354632107,397.15170273383995,1077.685953337369,54263.36126429436,3380.451825928007,439.60377510862395,1.0192372883307539e-05,0.00043326908001858585,0.08765550449772638
316,-607.8559364761197,771070.2295793007,678133.8627043157,119600.18903881924,59739.42606655937,48000.000000194894,17592.31672712512,11027.828453174274,2701.3358108077823,3107.921001477361,160.1339093494261,226.0387101741679,1107.314589522371,43233.41495721668,4504.326844465181,504.43686681297095,9.405609287387564e-06,0.0003691534455618437,0.08964293845282363
317,-554.6457270536594,778674.4151753649,674328.6870271257,119795.18531982259,66923.49241241536,48000.00000013521,17024.871931133555,16457.376913339936,2486.2823416109977,2893.396469829131,199.582262069212,634.2539263929822,1370.0263442363978,51443.88203568714,3480.658628303525,455.9802456383993,9.921094178827948e-06,0.00046825172003060836,0.09107648530103654
318,-580.636784943883,791152.3423703124,726377.6124749782,122814.19882036402,66410.5286451739,48000.00000030983,17037.667987868845,9761.060803606364,2801.5478533394144,3053.8979764557203,303.8776309762998,639.1223850335646,1261.2135234206755,48001.813155387514,3949.910764913245,472.71585253823145,9.75203046098296e-06,0.00038670059273732945,0.07153168794010936
319,-718.4607446969086,756799.3123912769,708227.8061369626,119726.42735883564,65702.45605528621,50872.10558325,17267.51972411953,5949.178619888828,2827.1627928178464,3101.368055561213,250.06006219368953,634.1803349579736,1317.30222232014,41397.75545721258,5683.19678479052,549.420073715841,8.698296395586707e-06,0.00028726971842945914,0.05244645431878398
320,-613.3193041956706,782579.9295945617,676559.0426911748,122870.04332011084,68469.80611309464,48000.00000001933,17049.905865952824,14969.223730328953,2658.6960161791458,2976.335629944363,307.2076342775444,878.4107728281949,1367.58650574336,41667.198111694386,5199.725007713186,540.4833557075023,9.645647949850241e-06,0.00032945625590161196,0.06107033657796289
321,-643.3447245740688,780809.8822800494,771075.921950201,118769.59873774531,62760.8852125193,48000.000000000065,17335.465651073457,6845.601699834154,2496.540842644477,2967.74291385074,122.46463253893438,360.5394094915902,1053.944409520816,49766.3254197926,3390.0682391423084,463.39041959998303,1.0986003719197669e-05,0.0003984595305066233,0.09693190364128974
322,-653.7150853180043,780967.4424762927,681885.5824170836,120174.32052234345,69924.66509686114,48000.00000009846,17211.588323360425,12308.6454634188,2754.84074074271,2972.62784083172,183.5788393772467,898.0947008242306,1378.8421676464936,49967.09084428024,3440.7187829323475,419.70587743648287,9.533318225010865e-06,0.0004144583775144361,0.09650738220804309
323,-583.4602186704305,797586.593528621,626754.647010322,122357.30552828338,65282.31416939898,48000.000000000065,16861.2380433944,12584.614369547693,2943.855543874964,3050.684366615857,266.3245514417105,844.0334800052261,1024.971980144921,52958.88164908816,3458.3810141641775,451.0133920487039,8.238988228963982e-06,0.00039428324082818063,0.08822739554146919
324,-668.1394072204367,766718.498495972,704835.918976166,121003.98933241432,64510.088487502326,48000.000000400294,17370.496089051914,6926.506718572509,2716.9746843385005,3172.3075458295816,289.9036562509981,520.7160140168096,1296.246808483377,49955.620759078054,3253.592504653969,470.61094302228855,8.558275215110245e-06,0.0003993308113651975,0.08389457855855122
325,-500.34614064402285,772340.874517933,772013.6147389478,120631.51486366695,69771.95545122569,48000.00000017119,17095.8576731426,100.00000012932824,2621.028242440284,2894.307267795739,209.841014560624,1103.5072208184015,1323.0453800028993,58351.82424494511,3294.358594116259,420.0303423496023,1.0672497123217017e-05,0.0004360257086170244,0.08313430500391514
326,-654.9346908760335,762900.2574937438,644479.3027655337,120287.60252413181,60463.90682392866,48000.00000018415,17523.554789650436,10340.598367508035,2929.1957578963666,3221.661937252761,217.79204453281213,313.5844094325416,916.0784232224171,46647.37897661787,3720.1429196565905,483.0973261461076,8.21021281531086e-06,0.0003822564644546367,0.0783674712646616
327,-522.8832805085491,811138.2398443428,659315.829398986,123673.60993806008,66907.36258618529,48000.0000000415,16694.96852135034,15651.05127269276,2844.7666343741234,2970.1738284166886,331.23627593373544,695.05800957543,1215.357043365035,49295.14633184591,3989.8894666711926,475.2984860908172,9.691757842605332e-06,0.00041293652886014045,0.09140694071858628
328,-557.5307559605817,829134.8317732436,702695.6243953629,121408.79420086605,65628.41126024448,48000.00000020615,16439.715587370207,16397.561815686433,2646.0209530080715,3048.0468354108084,232.94723659937338,728.9703361074703,1301.6196589301373,52320.09825846353,3419.4659365163384,460.409867729233,9.591699446694577e-06,0.0004118649994802617,0.09549949411290216
329,-507.5535029343989,809541.5129419472,643579.0982821473,119395.85431757521,64006.356215597145,48000.000000460925,16813.880071220523,16754.28332808084,2612.9393207541975,3019.171449828285,156.06089264748906,518.284778230031,1020.3705080884239,43690.517644160645,4487.52438640722,506.3959072761117,9.318228407183185e-06,0.00035326321591359016,0.0876056466279026
330,-725.3555728624808,802803.0278593388,705390.0200574127,119468.38612982497,60253.57100025856,48000.000000065374,16626.53123366809,12739.449550185716,2820.4893568958955,3080.270241817433,160.54155278830356,292.72585962046173,857.4757952276486,50946.74207233516,3302.1542404413035,436.60204066618627,9.701690908281905e-06,0.00040867858526388347,0.09474767800210165
331,-600.6259967956681,779448.4521401414,662960.2529011731,119241.82565241802,65861.51816238704,48000.00000004559,17578.30281759496,9778.503543535055,2709.811602331679,3129.531978921177,149.25160590695197,792.9695659358081,1454.2687563431941,54905.430831843194,3375.3051755929155,438.74791504487047,8.276367854973413e-06,0.0004446031215383662,0.09152572893851846
332,-594.0545066702996,781106.2113472795,715721.6129214495,122093.96670238266,65765.08943721226,48000.000000000146,17207.827517207334,8639.232650859118,2701.307153236689,3060.811646379572,288.93077750091925,695.3689875967686,1253.6612050966442,52807.06325753983,3569.4156259747497,435.15843873624283,9.037163496813146e-06,0.00040904321973708247,0.0821786065462374
333,-429.4238223521088,829087.8704060693,789834.7802629708,122380.05336006574,68754.66156436803,48000.00000016036,16246.48630876939,12561.80803927827,2561.073634706593,3055.4715351247532,243.82997063130622,845.593932157108,1305.7509179863453,48708.026358066316,3533.986020263966,491.2829809500342,9.902004256190231e-06,0.0004147661396685153,0.0900708150102767
334,-741.6624944200514,803537.7208013824,780864.2353982197,117890.3226279084,63888.9347074787,56170.396133660295,17023.123974254795,7201.632558508747,2670.237465011426,3065.143711903458,94.59789598155702,486.57657208317073,1287.4110197812086,44429.51768193166,5167.177912276334,636.6787064325274,1.0039015466124727e-05,0.0003005362452164887,0.07046117929141987
335,-679.6916886378633,782600.3014012019,781390.5512973429,119093.92553148215,61558.36146201562,48000.000000000065,17176.243423256812,331.55873185432426,2735.953510410957,3106.7931837742076,144.3717305956714,395.45783217024893,1062.2190584149455,52593.94086513264,3266.521333533627,431.5184170371293,9.76230743061027e-06,0.0004633369280721611,0.09144811993547923
336,-632.361349595526,794829.0209767564,631445.4107530114,123469.44398409504,70116.77257725834,48000.00000037864,16833.604580515024,16795.598383195906,2665.3111603267203,2984.3749181027833,375.0189335570801,719.2359015041776,1482.2256684863466,51368.116106595095,3681.8703627396326,452.4892900017437,8.96242166142833e-06,0.0004286679397939054,0.09117978190547497
337,-526.6733906176482,769242.7762439181,757419.7548646936,119507.01096504065,60342.52586416575,48000.000000000065,17310.077400251415,99999.99999978703,2390.337486177657,2944.0838110551604,140.4617255889677,278.5914622707751,883.2935947351501,45965.50339233724,3766.550354165251,464.3852362412973,1.185496893497942e-05,0.0004088313346177311,0.09102494278620374
338,-754.3562850821445,761824.7002771813,760898.843813213,119474.6207399569,62965.88961966414,48000.00000033916,17560.48181233624,230.23655907460906,2807.2284638582664,3023.947566475947,172.84206754348745,610.6686882369625,1039.5192576146833,53480.026216939215,2915.0226125731574,423.8240594436139,1.0442490827255836e-05,0.00044879218196129867,0.11983945344725652
339,-641.2377744754422,803008.3082857655,802934.8938953414,118442.19106131181,59616.67974675209,48000.00000000654,16991.64599382115,158.37675570499167,2459.972912766982,2927.09433167302,120.56477419482279,269.98739156284955,896.1101361999245,56276.554676078595,3508.52824904665,419.2385344678822,1.1381310945688353e-05,0.00047784794333274286,0.10217257678273566
