sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_S_D,m_ND
104,-480.8935801131286,758765.6888398868,666953.7156654929,126149.5403687649,70803.72210322958,16669.09458533108,30378.70479866248,7915.023609450363,2722.3805006921816,3117.1336092763904,433.95900304839296,774.8292593988458,1179.503815551518,0.024576073803108348,7.588923660011322e-06
105,-365.2186734344301,784383.2138795176,664320.0615764988,130293.53484493913,73323.33771803971,15894.053810014133,30044.190077185194,7877.960914958526,2876.1616017594906,3152.5789486130325,602.6017995247332,733.6155470130976,1394.4636511495255,0.03798825769667633,7.220005919877257e-06
106,-469.0045354979785,744294.2222393947,602983.117389059,122474.8534395914,62327.23780050343,16895.364548852955,30556.733080457147,7412.431682383515,2927.4774185353526,3304.303905518969,347.3540466153103,305.23888363061775,1042.489380844088,0.024700286469481907,5.253177528280335e-06
107,-681.5841317919978,776736.9966178394,649448.221128624,122816.52567439375,61691.22275884771,16162.8305315058,30793.86616484712,9590.197667892697,2760.5026315733908,3253.0985264138317,302.0355229498253,255.19603122071834,834.3776053329419,0.0374844507849317,8.205456605958508e-06
108,-377.71011833433084,769924.8640591009,684353.1475679866,121312.94739368114,61098.16473815511,16505.017632578216,30763.851156222037,6407.378922619878,2799.2552382128647,3196.3156078538927,249.17979034164395,277.0033676268789,900.4527316240012,0.03878626102724537,8.095634662214657e-06
109,-495.72882472304195,810831.8036874719,641143.4608028943,130318.34899646093,66941.49673294928,16406.86166553061,30414.447771403837,9879.287829678688,2802.511637558725,3353.0482704539468,697.4276476885735,735.869543638433,1489.2782168640442,0.02929729985557615,6.030452105928556e-06
110,-408.61487966863035,768975.7912292782,635826.1817979431,117346.60906334384,60936.036610365016,16331.297186580152,30476.798203871425,11616.262457075989,2426.6454735120287,3035.313324614013,76.01857036841292,260.41122428741545,1095.2106949277277,0.040215567680548285,9.194798456583274e-06
111,-422.3535830159204,769222.793269239,620178.1239287732,123779.04853310129,66883.75344136854,16914.871842584023,30594.228369647684,9223.802085540612,2803.6498028146257,3262.467319311597,383.6967120568962,563.9929489169193,1333.2861338458272,0.03769641701400899,7.085278277805332e-06
112,-455.74106882788124,780151.6119622923,677846.1600270211,127750.28397758798,69330.31133669002,16479.52040547805,31848.280459053814,8571.642057828452,2788.1950649328246,3132.0314124236274,590.4544726277503,594.3533357229081,1390.175756272541,0.03297958523421909,7.93917246462502e-06
113,-452.9378771208137,785562.6827768306,648601.5375153564,127360.63992260044,65065.764084030714,16246.572925233104,29654.876018724943,8923.70566086947,2752.811721068126,3251.854262733898,412.05537749534494,440.3758598366047,1133.0560760169928,0.027451327499956022,7.364551456253291e-06
114,-457.4929838561742,764908.6383562341,606103.0032899939,122889.18790668783,67707.49119827883,16879.88033282501,30480.704564654956,11443.58326942893,2577.6977596576667,3099.7743152463054,353.05434727561135,641.9385779332717,1083.7665513633206,0.019127788945845558,7.6282786269472976e-06
115,-523.7233832767415,778100.4268652548,655426.6985563643,122368.57106267352,63935.54611527257,16496.457705570556,31244.29834341837,8952.103143286275,2712.282390311573,3157.2792636594863,295.6159431668449,404.6948791703744,1042.726298012392,0.03864418044963184,8.215367239669298e-06
116,-387.42207502781775,825956.1595154606,661158.675087609,127108.90825276205,63299.07739552424,15454.892020675781,31283.254993833387,11022.147036190934,2658.742792805836,3194.2878366991176,439.70907764704157,371.7569675672164,946.1482067194861,0.04123996902059101,7.666128095740384e-06
117,-429.9146347600768,804900.2866110139,713017.0769711274,142086.80880669577,79617.94313154073,15941.445025770445,30314.970848402725,7758.403833945903,2690.345504150112,2993.1954469469392,895.8119401369929,1027.1628139578563,1933.3881842527937,0.022866691353921085,8.265972407277976e-06
118,-368.13884387454175,777432.1226792482,632717.7432959704,124947.50372695588,67907.704134832,16254.433232289963,30175.097541394556,8549.4184253047,2921.7523730320218,3306.046474397723,400.1244971322808,665.9615450658318,1177.315441397032,0.027516468179589144,6.120558859316748e-06
119,-423.6801233535407,741146.7105776146,629167.7627609321,119529.76563346741,65422.87588723899,16984.60446205744,30357.73986686796,7652.972250424161,2639.519735869886,3125.488226519222,138.66081702134622,498.7823342310982,980.2084448922611,0.038003669085418725,8.092828320678261e-06
120,-386.98127194777976,823054.4303864138,696226.7508183018,123739.11774700883,68237.38921547991,15817.175535974542,31688.611371605617,10568.941959820717,2665.4645847526244,3179.200479356123,376.5199826300238,634.3566819608827,1307.0736211681883,0.03672754424657199,7.951969344567114e-06
121,-524.8482029334823,769523.2161390161,594585.1011426079,123036.55581039375,64355.88277878386,16914.655532410055,30032.55891602198,11370.10164060755,2571.923759418875,3168.9822764182286,334.7520960785306,452.1895048204176,1092.4080125489684,0.027023571010744183,7.225155159060893e-06
122,-604.9337740542926,794511.9536456604,699499.182544434,122622.8847773236,67246.90081947373,16277.918482059975,32048.169510536525,6484.309489400911,2847.4248095572493,3415.514969921549,336.5838722583458,530.2905600818664,1220.4379780755723,0.03379472279689089,6.777992676194733e-06
123,-434.30067626837763,775008.0326270922,633075.5249432076,120723.12224472823,65455.59928402212,16187.703082242138,30095.05589789937,9398.386238000854,2747.6382000954372,3232.9018922092787,236.0085325808917,455.3943384669378,1023.9989706371206,0.03470272869006288,6.995926334488071e-06
124,-517.0629955308912,796777.3137721505,590358.9255966761,126598.28584322317,66851.58785321185,16117.589752725722,30257.843065377103,11353.165370223276,2682.3045799179827,3193.5842464871034,543.5703717161441,677.4152306759121,1230.6015929796793,0.04067571422849467,6.851835190176704e-06
125,-467.1555958586493,742968.3795552982,674036.9555903695,125079.12811804339,69181.31671968862,17019.61716062139,29417.436681370134,10076.483341994797,2540.913656196048,3027.5655421788997,373.59471463580303,672.3226794804539,1059.6014404597836,0.026130681460484886,1.0019501189805957e-05
126,-500.62729681957245,789055.8661859883,644374.7431247694,123453.34643697299,64007.11709899343,16580.23390956724,30969.233600915984,8742.430355708299,2843.412260830535,3263.602783097829,388.17350834293694,516.407754153752,1273.2971006415858,0.030190935167995078,7.200114586298188e-06
127,-358.1310213682184,785769.1056671096,645450.1142751054,119850.36920515016,61807.24660002292,16320.578135776228,30722.657824638216,10750.357716153598,2697.269384306523,3208.748212318286,198.11298526616176,314.9953135121184,883.080993741447,0.031141890044586673,8.030183742322746e-06
128,-437.3850586146417,804595.7551529045,668723.1216748575,118691.71334823086,64442.887580511924,15647.943831815066,30228.451964201005,11625.08558850196,2538.757732094948,3145.2752425704607,138.264657575279,486.88296954005216,962.8875352897286,0.028387385930235143,8.066183426706253e-06
129,-413.1383901141675,758393.4534206131,665165.0144256806,125139.78917940054,64547.129028397656,16818.964922957253,30438.816888206387,5596.44499810248,2931.330021708348,3402.00612473346,396.5815991401317,528.1271186818993,1147.6717260343557,0.039004161094889224,5.946464449404055e-06
130,-456.2616837748836,810766.4509251313,578533.3767792565,127926.19537222052,74255.41187069727,15932.612034629832,32730.68711200954,12879.10064903347,2650.06795445894,3052.8289709560954,616.6688576572419,821.9295663493929,1612.2794884605391,0.04060966567292972,7.392388608440228e-06
131,-407.3211608210017,759679.7658588105,618907.9092077925,124120.97486044539,66007.41121297982,16497.355206645978,29014.29363593232,10472.884847777363,2604.7999809836324,3095.929037212315,356.55166360950835,679.767532418185,1326.9452465048012,0.03676119446985887,8.159186433014664e-06
132,-474.1229263636247,765011.6319768114,624295.2133609173,118809.35245160341,64420.53178794194,16598.721966748653,30174.530435736928,11386.085271312832,2641.570397832049,3058.1354381740466,142.4491948807057,460.39246588272886,962.7630272080679,0.038471851838437036,8.820678881542249e-06
133,-483.9171733592407,780284.2309557328,655955.3745527081,125469.97275287255,65707.64667970595,16257.085338933235,29622.532332427305,8511.1593389078,2744.955357210096,3248.008751335604,439.60080206016517,442.9447444006974,995.2819245709369,0.0359184234527353,7.505934314865617e-06
134,-304.0076212123331,784616.0681283777,652559.4305341865,123444.07415696814,63506.78595246351,15851.599488079717,30711.763028483812,7865.271420898471,2949.930598845713,3294.3029074184074,366.00667809565414,382.1932027613443,939.7620982148045,0.03181130233145145,6.380104391269123e-06
135,-425.7651735675222,744780.5465230932,647232.78694605,124934.1437389531,64367.85775989755,17285.52797211568,28818.61755817283,5656.426927658951,2962.7531279266386,3453.971010839242,432.6480581701881,394.0027758796898,1108.415085561114,0.022567821204732552,5.383158672969883e-06
136,-309.3278857091161,780371.6348769375,616829.1035791924,122857.75793701655,68707.28242384946,16282.079405199158,30632.657711459982,8461.977137126314,2770.6407391424173,3299.9686340606067,311.79486238312313,672.7327683142831,1099.4738151412855,0.027160791979725832,5.058345949722392e-06
137,-399.0006276881047,762598.8644748406,607050.724176869,122950.50582982172,63518.993942287336,16916.07135434297,30720.434738348664,10870.736003104996,2753.251153633638,3186.053493898628,350.7635104084008,465.22337282885377,979.7427861015607,0.03180090744673442,7.305623033257023e-06
138,-429.61510798679615,762445.8010561017,643431.7891886965,123236.70407990097,61378.47970074876,16755.37765499476,28911.704606668558,8736.39272612769,2651.965807740245,3098.559129209385,332.91829412295056,271.19980165789195,806.3992821670212,0.026847409244246008,7.740317326330613e-06
139,-438.4794004912765,790786.8750203379,596776.5100641033,122241.37979877026,65996.90615494075,16274.056472759265,30281.42178001242,13203.411224650052,2791.351607123945,3164.2241803292236,324.1244132992347,514.285401950253,1216.920302169565,0.0256482347105373,6.937674100289185e-06
140,-539.2207695425615,800586.1292566865,690570.4200328864,128218.41202114386,68816.3723914705,15993.317661848732,31056.880045880527,7909.218470276615,2825.253089761403,3272.097638565914,524.4726241170622,661.2246432774804,1316.453986785613,0.0379199655120501,7.642543509250478e-06
141,-555.1441132025737,786823.1558376472,662338.9499472973,121150.58384676726,60989.18533282864,16461.481917994763,29054.730131330165,7916.037282701992,2986.3283310156553,3428.120490792477,227.3494039951772,315.1203910336494,887.5907649070217,0.03482526268434016,7.048512639044165e-06
142,-493.4777792935794,779831.4702994291,709775.9349459313,129063.15345718386,71668.65675615992,16364.298674272091,29419.57512884496,5972.619936074003,2965.752397151013,3182.5791400917865,599.5595636037235,804.5270667361564,1476.9953226402095,0.02377490318692344,7.6245281287343225e-06
143,-527.672060324541,784371.3980505893,685344.7250522495,121544.26647687674,66612.01529267264,16601.26006739184,30726.67661210853,7334.062150033273,2817.9669952653676,3198.982676921606,264.3580921091988,606.8650621301605,1166.5525373749751,0.03461973866766896,7.39774565887307e-06
144,-403.2733241783958,787634.545787626,660731.8666534248,129491.50271744204,68013.02310555724,16551.34664562381,30232.12760173336,9088.84763086417,2945.2158917011793,3271.597989253212,614.8743004539718,538.6061135327143,1269.4453667608095,0.020318970320816622,7.035633167615288e-06
145,-377.6000667439624,767553.9072786296,648494.5714081007,123819.43244389609,65109.40835952816,16497.695015207006,30556.76987406122,8112.623234035982,2691.609286227229,3106.747244245443,438.71426669224826,528.8742750592337,1138.6242950178366,0.03631364204715348,7.816433969520785e-06
146,-513.8748392968612,789311.43641737,699414.2433225058,136783.08087130083,80189.09250187929,16117.883410533532,29980.984248494926,7052.368616648488,2906.954798190495,3057.6133339893054,699.9400494530773,1399.332671042743,1728.50793674346,0.03131970751722528,8.097214286913864e-06
147,-514.0260812592844,788508.9850800068,608258.2862276031,121287.32149069775,65630.13471110656,16169.722543052148,30189.82499401537,12985.736413717133,2595.4621935750433,3083.9958250502063,286.0738593608006,482.6056928404677,1081.9679695200618,0.03125206976759573,7.74084712359761e-06
148,-449.20974664195455,778255.3837425092,616400.8240696678,121035.08124408098,62625.985861222754,16803.90602964689,30073.03266069439,11830.340959350868,2876.270666892786,3218.3796747633473,206.7252519455504,306.82470814639686,957.2202623604848,0.03161003301572791,7.880746775751794e-06
149,-481.05704300902596,779005.6418549464,669091.1550480496,130819.81633220881,71588.2733013941,16625.691211558526,29936.887249845655,8835.599455020536,2890.6220112693163,3084.674099446191,781.6260163813557,920.5411612470385,1571.1950107929272,0.027880677296798134,8.4171446944026e-06
150,-522.2254429980964,778596.9894879882,613298.8062387062,119529.33766124005,61402.36409141298,16611.935100824645,29546.25517167067,12652.454710688566,2757.657613660117,3150.203187757817,153.79134590864976,281.6095735714376,1099.9031095819228,0.03380045454932677,8.286542239188172e-06
151,-440.0438856711869,801563.1475431506,594987.6755350942,123419.644832568,66333.08698088376,16062.198705812074,30253.910370368652,15009.606409798647,2577.432565931686,3109.269501109372,353.8036996982867,611.9609215726157,1104.0941486741117,0.029445224570811723,8.048601614844166e-06
152,-602.2621472647565,750385.1729177514,661564.0933368044,120988.91626051237,64698.80998861931,17168.790560495218,29457.762078319887,6843.691082969868,2695.95047186644,3218.886304209795,272.6919312553796,456.59258740462684,978.588083679447,0.030923974022528056,7.552574995930943e-06
153,-457.27342054610637,802474.0031804654,704070.3753097587,135324.4063629882,86789.89079346762,15992.132926697406,30762.641455831632,9439.571878934092,2720.5648646274185,2880.5859067376937,785.3994012097187,1558.1716150061093,2098.1258402715657,0.03658664698253472,8.88309022383131e-06
154,-289.1665756621204,780216.6106996658,630097.0596918818,121945.12969235537,63366.540154809016,16362.02617406941,30402.166866656746,9265.904122377546,2863.147849880234,3274.109055421373,293.33559941714026,325.82775485481966,1029.9595055521058,0.031047717125452862,6.566407471494654e-06
155,-484.7010495232539,808099.1904376427,640552.217282718,123195.98662130696,65136.8334102778,16097.221902415095,30678.8486654345,12061.8655029668,2831.8397748507377,3217.8236020594422,302.14692928558895,437.60597365189255,925.7821466149336,0.03095869785934383,7.54697789815391e-06
156,-504.3803289462766,740276.1168712084,622282.178072304,121505.74708589989,66318.06353415575,17127.84726265602,29597.159466515663,8232.12821696119,2677.9571270992396,3203.150628909896,280.4781254821643,560.3574066909357,1193.7453360419647,0.033497455947142006,7.488093630232921e-06
157,-500.2754887325907,779015.488106309,674194.0755709211,123547.26050569142,67756.91271874246,16128.056459079238,29721.363010899913,8435.257478408797,3024.480295810958,3118.5701121402326,343.9639252685724,747.3303193929546,1348.317554071974,0.029789321149752315,8.063831244099834e-06
158,-307.47634687381293,774628.2465593669,635994.0433870406,122140.89798180509,67955.92745325499,16308.842472890457,30283.792793822136,8340.991527759466,2945.9663190661918,3231.5287717007454,278.46712326711184,697.7783436366067,986.1799587457573,0.03420937847404571,7.120837953612353e-06
159,-369.77688800941553,759570.9304680423,687835.160296159,123005.8982060109,64012.026113341526,16992.69103443552,30937.412857269726,6081.0204136119655,2656.7586073315774,3199.989282793784,290.59681435348125,464.53487437816625,1220.2988198609662,0.038636315573047364,8.280997222815087e-06
160,-565.9144253667457,756360.7271230282,560681.8509762646,121990.669139842,66645.12594776544,16557.293072085908,29268.028748557936,14056.106692251265,2537.600427258783,3009.3852019093833,274.74160118012935,497.79832072224855,1183.784913500027,0.028348611346709497,7.3451109130517184e-06
161,-469.1418393008476,794791.5728121599,632664.944443223,131604.14052797676,76806.39695599656,16346.143274421122,30192.004806252957,10326.03527442383,2749.476638868149,3137.3963294964333,762.482139096964,863.1148285842145,1740.589100910069,0.03309058449897501,7.178941593950566e-06
162,-571.7413316881459,793477.8920873522,697557.1674092315,137448.83656778684,87251.45696787888,15945.930929298493,32700.814937613563,7640.399298248552,2658.3344498221754,2922.9999566698343,938.549038846263,1671.2977927844909,2863.1418811028725,0.04413537170215784,8.547545910174577e-06
163,-444.8544417155832,769350.456978204,683044.1657619646,125339.11807176926,72435.56355856631,16587.681018047973,29173.211763677016,8195.376321993,2599.055683480289,3141.44732103447,476.50962230289105,646.298272714127,1253.6650327291024,0.02464053513286783,7.986518920342832e-06
164,-458.26407874006406,782906.5693237303,682365.7984215952,128800.09677879723,69953.66144481041,16409.17842488268,30370.24872614434,7514.128372288872,2747.9523126677927,3240.9252223377016,472.95505030569547,737.3919225954859,1184.3555218690296,0.035865936561468595,7.834912693993335e-06
165,-443.61270818386436,763401.6732861706,577311.3798905637,123324.17148598882,64107.87761672053,16679.010777771662,31712.051419371895,10687.683059061852,2524.4528571793144,3129.1253328534176,387.57620900395966,436.03736821033135,1211.8972752334153,0.020687402376165974,6.581181641698468e-06
166,-454.0077127837027,756689.9664437257,593025.9145714625,130908.77992862932,77037.52773514536,16950.42934244581,30718.370256814327,12450.145053027276,2435.0532796643934,2905.3154397426315,644.5223711912199,1327.8594669094373,1727.6149251807851,0.04093870486750549,8.477999521561611e-06
167,-336.7263686856753,785443.7991381619,548717.7560688115,120880.04261080097,65315.60527636221,16221.01877044871,30173.553342121933,12879.251883387746,2793.563994251378,3131.5260291518257,234.11943010140456,567.3282327072094,1251.085925420425,0.024985712317636945,5.884177700150816e-06
168,-380.83133947333545,779269.6925870066,650326.486241193,126170.43884112725,65436.34517352841,16406.74384567439,30991.47950075048,8021.823736327587,2829.444349953993,3251.7124928869957,479.6676252219912,480.25851581498074,1096.294045030135,0.028031928781729016,6.889210451999622e-06
169,-511.39850720835824,826407.5785173369,627605.0328927437,125811.46195086578,69425.02446550621,15613.448903538272,31226.450829325706,18511.76645665846,2592.915727025577,2913.254202706022,411.5104672216991,796.7329417533068,1498.38454004167,0.033537206497383475,9.02052795740873e-06
170,-454.21845883379285,759811.9224498832,596695.1775947955,125688.0836690855,65504.84653519695,16574.560242670275,30782.350762436065,8698.962170357538,2620.365629787632,3182.2145732332997,433.47523239907997,538.6424556158657,1019.2454363065723,0.03165979067262283,6.4099169068243904e-06
171,-391.7325133607859,773080.0387012317,610670.2740670542,122677.98693814961,64750.81156802978,16405.666887422958,30802.86200212105,10470.101838018903,2864.436497855975,3197.351165854888,389.4237647711283,609.7791201018979,1199.224320697556,0.0223902523090772,7.0413451557663076e-06
172,-359.3350221823381,766470.2273630785,638386.6703663387,118522.7786830023,63338.62611411525,16306.20308666465,30055.61230601815,10256.719614738655,2406.553027498349,3139.7204834549902,122.38420422893019,388.8483590122714,844.0002267016399,0.03841727090613475,8.323217552320869e-06
173,-609.7888436591477,731701.0710520991,655314.0290219915,123665.30842262389,65406.619105035345,17335.47233877261,28880.221878751214,6672.017505670325,2732.7929597929483,3150.3556720606134,326.9696969751629,446.93063038970286,937.2062689859057,0.027335663710523202,8.075144630278946e-06
174,-425.87578404940297,780861.3119828474,604443.0457668613,122305.63841420878,64252.24476788687,16113.280127448077,29542.42349041654,10617.390383071848,2754.6466280983673,3275.2720387282225,328.64974741500004,439.3192442295601,912.5307700712452,0.028272792501943256,6.26357826458197e-06
175,-552.8162379953993,781108.5168439219,662134.7975279674,122558.57474566202,63806.70585964734,16328.3978606552,30197.294546315592,7975.276669801983,2847.934126965564,3423.8021873527628,307.7863256891111,336.65739349405516,841.689628172418,0.022818426883844986,5.802625324167508e-06
176,-407.4704933707129,755177.9297162695,622533.2774356325,123531.84537834843,67992.50669567945,17002.806762066546,29480.065457357032,7967.4070114223405,2783.9466111370643,3290.3409826427132,356.76469238687935,502.82719555387257,1325.2914497668414,0.029925451500372357,6.570996503214926e-06
177,-466.47422111976493,808887.1829778866,657294.9928565249,122787.55026635321,65776.85963586508,15535.342422194113,30636.162955339372,13287.454787802179,2637.2902568739,3032.6408073901152,312.4322771247758,499.95126227049474,1070.9200540285913,0.028184634076081034,8.933503119552685e-06
178,-496.38224701750585,766243.2695231322,669127.6604457563,122781.48284878334,65286.504580982466,16448.163295678634,30786.763482555045,6972.7513587192825,2832.7116278468366,3195.6285002008913,289.6475386872973,444.4170943293384,1125.8903804522984,0.03248712808650734,7.285194724809628e-06
179,-318.37489669894273,741777.2190646719,644385.4259602352,121216.2678002954,63774.60821375891,17113.248395265582,29591.98768004452,7212.362695634629,2837.2371680220867,3114.7554063432754,254.45060743955096,435.46916424384057,1035.5839993285006,0.03787810506133432,8.414857223942816e-06
180,-502.384126938693,795074.4996517515,619397.4549291366,123952.63951726374,63270.22531439866,15883.221291165624,30473.411904049495,10400.028994643704,2892.1551001003313,3267.9738904410374,422.1366974552081,358.7111911145296,904.4944517877636,0.03335294291347164,6.168472285129491e-06
181,-387.57250997609106,796131.7691284389,663232.2839000025,122115.15213308061,66831.10815634958,16235.826181549563,30795.34330058288,9469.028450511089,2495.8928095173746,3226.5505743586696,251.33796500177894,589.9372691561252,1175.9329110442582,0.033481051297764096,7.73688550626826e-06
182,-433.81430477052305,761569.3768379337,613265.7504843884,123880.94122644319,64252.385257000424,16890.716902588527,29601.488956929392,11048.991319879144,2586.0453569741985,3195.2003890622973,375.1730512910186,377.80693549244313,970.1135729162976,0.02297870978021334,6.995388530778354e-06
183,-560.4244871376052,793424.4658002426,622024.9507885587,129622.75721140676,80994.36538488243,15898.223203944768,30574.40621135287,15545.020795668368,2426.428800219716,2850.8914860896625,637.649628313335,1450.0320312018655,2049.61628549032,0.02797270656680521,9.04056455996108e-06
184,-568.409882073151,821500.4750403794,612632.2635080388,132646.94387876114,81821.20415556186,15963.379239091642,32671.438719311922,18648.61874784587,2437.0893697074507,2869.084087254813,726.9421293823225,1461.2530407490638,2112.2666286206704,0.02854697345429386,9.030202747211542e-06
185,-495.5187857689077,733587.1997948979,627099.9420395169,123886.30755210201,65020.98127722986,16999.26652430014,30064.535976542327,6474.178976339022,2820.4571857143546,3291.0902131183034,363.9115892053627,480.167200250188,1031.8970583135738,0.032431007602829603,6.737736317025809e-06
186,-455.3965162037518,798418.5397809629,657994.3224291387,120240.13876676255,63174.38182727328,16122.091646495086,29836.586384325226,10324.707062606543,2747.4960188152068,3210.8687139988915,198.86397131737334,376.04183960451655,1007.99017840744,0.025558597757152454,7.494274789715257e-06
187,-442.9411813440476,782092.1575592725,641368.175092508,121927.92874718718,63371.6397690051,16240.556104603034,30194.374407880565,10733.645981388046,2695.5378059658983,3152.162878494265,253.99753123896724,333.23610334354,1062.143104944633,0.039135417195477994,8.576144054518555e-06
188,-441.25834769219824,803147.5302094705,673666.2849664863,125624.40428515026,67739.54464574349,16254.730420752687,30693.610876734845,8357.39131202061,2710.532509472622,3309.455847608878,484.199461314535,557.8275366316705,1141.7285308591465,0.03189376164038387,6.776346849043684e-06
189,-329.8291810508372,777827.399063123,671621.9926122982,133257.223423888,80202.19640934608,16608.486772415392,31144.11114266754,9133.11989635822,2740.275856846253,2971.1697460370983,681.4785941775772,1053.803354698085,2187.6896856850235,0.02931295801809399,8.196283676237639e-06
190,-513.2699894766467,771286.3028465277,622964.9961968675,121256.40805702476,64232.6072660583,16368.789289183896,30474.839608334856,8641.889254347192,2867.0570559191665,3272.5482028415286,246.6587547134423,450.175325207557,967.8914508073648,0.03226995536953887,6.5648672557268415e-06
191,-279.27616644357477,793125.7102408187,616728.868964669,120869.25350351655,62598.161598232386,16170.65921408994,31033.07517374699,12782.388689951222,2800.267868632746,3127.4121392050156,248.19820123985363,373.2936043649762,942.8557435387256,0.03575935234421065,8.209135000405922e-06
192,-527.241156593895,752351.9362902261,617931.6024827617,119161.35100050528,66017.20781743834,17016.44380769845,29611.488516926947,11131.173911033115,2555.3088602222397,3078.150979743457,164.71537006754974,713.8796853830651,1018.0899502551614,0.03228690037607088,8.929139238883178e-06
193,-441.63472162236735,778633.3992508443,585783.7973276383,118906.13419107837,69876.63064747259,16409.452702000406,30905.064483605856,10964.725349024648,2694.885575371302,3158.808320123551,135.1996699581206,826.8223946865013,1438.0376332614867,0.03267508846901043,6.762129640155121e-06
194,-515.8716329992988,788376.6076987361,650042.9141143628,123421.2517812647,64300.21211073056,15972.224471147361,30205.977968510855,9413.487977592991,2737.489973463334,3285.954008658202,380.1299687224923,470.77261649102087,1051.5700060155496,0.027478739561451058,6.4929273600785575e-06
195,-452.70968631770955,727368.0654699232,612679.842717396,122756.83933425414,62813.48087101154,16969.068761464434,29850.547934970116,7568.816693333321,2464.6437294080256,3194.2611800149207,298.30439984204514,291.33434377558024,828.2291649243429,0.031500534476243985,6.4761849993497715e-06
196,-542.1776072613409,812154.6825797542,645190.0189635507,127467.37330793437,68413.09724294621,16346.192027735118,31519.560324365524,11709.586506593889,2604.728510989377,3159.0899364278557,560.0495232394428,732.7581280705386,1434.5528579129136,0.03645843628380951,8.238941454173553e-06
197,-317.342968311291,777038.0204099654,619098.1776133614,124670.76258592868,71376.3952048711,16183.49326973307,30672.564889974,9522.984939547378,2681.8426570486868,3150.479215552813,414.14791748464717,767.4786861988229,1523.0431904148386,0.04068468163916576,7.270684856958672e-06
198,-452.7219426041065,788191.4716900385,659445.3206119494,125349.03008355148,65321.96501439512,16143.104529415234,30894.61621332227,8512.027545295297,2767.52673695093,3294.7434517634783,547.4509939283585,443.1779959014692,1111.820888336334,0.03225806983234617,6.682994196268276e-06
199,-404.40244144634187,805236.8412549598,692281.957346081,124396.27214732756,68480.08565209125,15993.539417624293,32182.74384519582,8709.260445639966,2633.1829677596647,3188.24101234611,433.5155811843355,834.2717185493287,1388.2407462976603,0.045957816815277684,8.706523022040619e-06
200,-479.0766662014003,774186.1031513585,687195.3726559901,129373.29645431376,66225.67420729352,16727.504397980185,29285.02052925924,6264.795255099988,2944.565734725664,3322.5214864916043,661.9696797524837,692.7882053774105,1377.5635843033592,0.02242485266644212,6.639312204226212e-06
201,-520.199073831965,762565.6496564108,633363.8746802139,124826.11085533051,64860.23588052757,16873.811126309025,29598.62781123836,7829.251885773625,2718.0350287483348,3302.7792627747026,423.2624576822395,488.020570577891,1137.8609078357952,0.024079305301018983,6.203223202812138e-06
202,-513.6952128961075,750205.1905154437,612971.8010973914,122451.42003053757,68663.5993639586,16883.70819110636,29705.897141967795,11944.448676529379,2656.948052958831,2915.299183357613,297.73813545062796,732.2700214278384,1337.381137454107,0.03419816282696044,9.284650425117379e-06
203,-324.34640686595094,797899.907510846,574080.5905978956,122523.83264139332,66033.41362986756,16110.21988400576,30297.636570490504,16880.984978333872,2395.8702142225798,2973.4338878850613,319.0297222245119,533.8267748910886,1000.2609097777064,0.03154160630247193,8.681198843470354e-06
204,-354.85610986393357,699619.6670811394,675167.3035326095,123569.2568115347,64075.359386715136,17603.609972932627,27593.526371729553,2001.0215929641586,2827.487240782039,3215.63354794079,361.3575891608552,466.57320441169867,923.4223788074636,0.029606375090452598,8.035052578230058e-06
205,-402.52547303935546,745310.3436293695,604525.2543760968,119743.02416268071,65066.891865721045,16857.660972741134,29273.925211361184,12176.356420453612,2573.220139913643,3024.524004711498,151.98692578841226,414.19194174199913,946.9854694658319,0.03299651527566079,8.546189522974806e-06
206,-368.10974316766726,764021.3915245566,678243.4478376367,127925.11145245389,68429.7491060315,16666.135315213774,30180.344136748583,6202.13968251759,2696.406831937553,3173.6667446032984,560.3377548868575,661.4534828257831,1334.6983353217156,0.03564771420806575,7.950975694530788e-06
207,-451.1367151631576,828726.5447949062,645630.2925374019,125181.45445659973,65950.18107243872,15456.498078118348,31901.814064088798,13654.675882790518,2575.903086842892,3101.4787667856667,431.7871120825471,451.13378478486226,1274.7466568679872,0.04233139771990417,7.850123840097266e-06
208,-467.86206658286915,769597.5099617274,656288.4728388285,124088.61571731439,66115.00681390372,16429.198320028514,31102.887184396197,10636.736781146876,2730.1529847918678,3097.8999215248245,406.82064024248865,573.6801168738257,1261.0720618451942,0.03708034458931964,9.182999390524068e-06
209,-436.7789824235474,750183.1210283914,589196.2264612962,123681.46859079333,65212.53681570626,17051.018359413934,28842.602808461008,10406.96824323502,2668.756797369065,3139.564013708755,302.68617258000745,412.14324233788517,1202.3020924441455,0.03203778950488173,7.145771594987623e-06
210,-515.3809187296482,758000.7080491525,612784.8496526118,121623.94916018954,61611.6686381309,16778.16658968499,29581.752755472455,9067.465494406546,2725.1631027461967,3163.9893350683433,261.7143591280366,380.6323355583239,973.1569639323039,0.02947533443466422,6.973180658080547e-06
211,-532.1329512986078,770709.4057187174,695928.7216775315,122156.2833195566,65823.12157290429,16658.04001358373,29317.08004123375,6766.077471447912,2854.544287490231,3273.1899372236917,346.27330455694,469.1140400767071,1206.1477754443895,0.0359504279637948,8.019635145777248e-06
