sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,m_ND
133,-546.4286195089046,712286.0015815551,700283.5200197728,123528.8289825247,80361.30358826248,17592.31015837149,27064.113481127362,2195.9282653187433,2675.438353838065,2915.0370551687706,413.73785526949985,1646.1219804883901,1888.879405231251,9.181129422114387e-06
134,-625.7420358491177,702403.6845170548,700796.1855176958,123849.47177931537,74700.20684478353,17818.410969069046,27504.976302347524,777.7067786167133,2567.098215448272,2767.7177293478517,338.23043843752123,1262.7608020252765,1924.0131596826727,1.13900649956869e-05
135,-758.2951107840303,708035.7040780158,701709.8530899222,122852.87708884168,73515.75513690902,17934.121252540674,27970.795179004675,1378.4300194113036,2578.7641997144697,2907.1958834003613,314.40504115300166,1187.926487541593,1416.0423402885538,1.0214349445960387e-05
136,-697.9038030452612,739778.9358123716,737207.4985247996,124394.93474259393,74738.31039325416,17301.85879122358,28145.965888606803,1162.044390271309,2715.306038800136,2900.1170305251885,372.9432008682424,1493.916078484742,1556.7375206467714,1.0966488600410187e-05
137,-591.5084692270807,713254.6679703981,703898.4486572264,119107.40190580113,69087.07742795188,17483.442016178287,28078.289463979952,2177.260703380472,2522.2237034794616,2953.861769288578,171.02779652885252,857.3976942205394,1385.3118400341016,1.0439709791692108e-05
138,-504.91332496680593,711941.4573504134,705051.736015186,127864.7686448999,72385.62557296314,17577.060986492095,28225.300688743402,1495.5487361303522,2758.19741007983,2882.92053467174,617.9193090416957,1340.2697533481028,1332.4521588716702,1.0277276807628697e-05
139,-498.88209299091056,743316.9806989821,739991.9847369943,121756.91750518057,67808.93644835618,16988.994547638507,28865.085923624974,1215.6248909508804,2499.01951883439,2951.863274684038,273.24076755590636,714.0728794444319,1415.7988073523484,1.0333536172614216e-05
140,-705.1364367430913,699911.1937775869,691784.664192434,122609.96529376761,66881.82446833055,17902.8399493148,27390.14087535308,1441.2895290048496,2707.3558028642606,3025.198187493697,320.9150913711884,576.2933914523164,1376.17870784482,9.640609778248244e-06
141,-676.5423464824861,696413.1321733892,565799.7257851623,129245.49926678289,89393.23996135272,17960.94894150402,27044.35854393424,35939.33765652248,2161.733947336909,2357.7974073997016,566.7942518753678,1855.4676599114973,2249.898086129559,1.3667482445712972e-05
142,-782.2428410284313,671824.8634130516,662767.3988565601,120185.09334841958,68885.65208271191,18436.953187084793,26952.951556720072,1297.7853887169567,2845.370661804829,2974.412756875848,215.8038028244,1170.0873520856335,1429.6723929889977,1.0001765676810166e-05
143,-703.0082524812981,709661.9074367197,705813.1490312289,124697.89679756756,68963.62917474916,17647.95352207166,27489.410720325322,708.6574153194296,2663.0802586394766,3039.3557644090124,485.91895692441665,873.9320665816563,1384.9478287764912,9.753165119084892e-06
144,-635.3448376689261,713539.4992698595,703549.8920633268,121340.87979042385,68469.24541322739,17707.765122460485,27153.965520131213,1452.815729627522,2766.9768484837623,3128.6737513721273,322.59635474909186,809.3490321301063,1168.5446638477501,8.773537973485552e-06
145,-591.3701240768868,721675.7475405774,712992.9688916489,118945.40455105988,64603.902286091674,17770.093149565073,28395.709809914708,2252.0351300924476,2709.7363503583115,2995.668445494081,143.74336949383303,510.135445614042,1073.7757679780543,1.0202804429886698e-05
146,-644.0239719975594,692668.428808832,686559.8242671402,121895.83385109714,68307.37225480145,17923.055285007656,28541.59414384457,1747.8079432881718,2785.926574828744,2861.0326199222845,294.70998150516584,879.4337925955352,1462.1596173375074,1.1617313313282043e-05
147,-688.1701169248219,702283.0330300747,700934.7721936313,124095.55180415353,78195.80489200265,17891.52885783717,27343.228894749525,608.972551467562,2511.479663779858,2787.798326845095,383.6399223394754,1791.2212415295485,1790.6777655660255,1.1008182600984282e-05
148,-695.4650117066533,737482.485428392,660207.2818970409,128370.30560734976,80601.46702150803,17093.357785990294,28078.404692942433,11160.038109949764,2483.510952481134,2836.4532700684813,693.7224738551455,1639.7185390133304,2184.6664341974106,1.0025795638987872e-05
149,-641.3034119803658,721753.0609888377,714541.7683066812,119768.99447738785,65989.8058791184,17333.623357718094,29361.486957089546,1195.221536823037,2753.7445946057774,3086.779039314929,218.44328067944903,528.4070884411896,1183.4819652960578,8.907317542646352e-06
150,-566.9517305170834,699029.4509360931,695755.2763337786,121160.98773807967,65146.29447489213,17915.07433435378,27009.805044020166,466.06248018544574,2679.5179618530046,3089.9925915325725,280.07190560570484,584.3751981024417,1054.1038943093452,9.097221944272081e-06
151,-722.151513336779,691826.5330847944,670216.806763069,119475.01344745133,68479.9480313295,17925.036891867363,27161.08718805206,2765.6021899377242,2744.5854707287426,3088.550849943701,169.09896793872284,879.8796449283121,1212.039965894847,9.072961443929621e-06
152,-681.6464984581178,712840.9384921342,695405.9591161555,124131.69730455104,65279.71045497393,17717.499868438925,27400.562827889542,4478.034588956992,2418.3733600810283,2979.257492497243,355.166646934289,672.0831713605678,1000.168037796884,1.0658174664668264e-05
153,-710.153420278228,724423.2032938489,719447.5311672876,120847.5412439955,66317.91967867708,17528.38285439383,27740.014611493778,1034.5367940841747,2714.8364937172078,3036.0448869154634,225.38421344860873,668.9520330062065,1217.4338774688829,9.854148778589437e-06
154,-729.9337192096826,719360.660479522,712452.4835410169,122659.33213359433,65098.61177999613,17966.395004639806,27967.84840555999,1296.2392807375775,2802.8219223401697,3035.71401896994,329.76911111544035,609.6266691280324,1433.5561687827947,1.0083747894318068e-05
155,-900.5300690995587,663617.908179025,659113.8440623046,130959.64213545805,89433.47538460216,18711.344967275872,26333.77962867923,1697.6847712924302,2471.3959798994324,2623.587727936686,631.0149863763049,2197.84211085065,2646.9506347822776,1.2288746335262905e-05
156,-586.3020457460062,695043.8468171231,637283.6965669879,134298.63090719798,91164.86986677749,18214.9959059859,27584.0302041007,34725.06649813081,2321.538466559522,2427.4087089628165,703.9053034260954,1870.8839899218497,3174.3302767028795,1.2965546861946283e-05
157,-679.5629844576374,709045.0216902317,702798.8867225867,120229.54459945262,68840.19468079152,17836.459671835586,28373.664347701008,1830.5352863252529,2612.1384735776855,2946.913217911981,220.3504797511897,894.653612719612,1437.7288457711074,1.07623526991089e-05
158,-768.9784078776083,701563.7241411546,694480.9347523395,123341.1625533488,71969.60980073488,17868.17034489878,27001.46310373753,1693.8174643043074,2635.980071663403,2889.620433965584,298.0322983095576,1184.5284578561725,1479.8637243935011,1.0889250530515142e-05
159,-634.0035550669,704345.4801950004,701218.3753804801,119742.34431336886,61839.451306925796,17708.82992798116,27598.53020228957,589.2839028698604,2684.150522154984,3049.828047409288,181.4877192029349,327.4888298748046,889.5934671106602,9.889736366809047e-06
160,-676.5375930805383,702019.706699862,699422.6501669593,121486.5790291665,70428.75981082021,17974.67585233558,28058.804175237798,837.4199694137317,2782.4122080684006,2814.894016293614,260.1257935797192,866.3913501231664,1939.2949599787457,1.1615752950154838e-05
161,-707.3076687338995,713466.3204138225,707351.5920668762,119336.59575598658,68388.48851416973,17682.277162534407,27720.786555573548,1068.885938977947,2605.2531182330736,3123.685070378643,160.96370823798517,842.4561219206964,1209.8321463704485,9.451214012420161e-06
162,-533.29777298196,729492.8133924633,725155.5731437614,129527.28677202915,75387.65952733238,17635.682956909153,28215.32468111885,1083.9463895469505,2693.068529475435,2898.36129095107,659.0206430390192,1237.3859132258954,1601.8424812516507,1.0258768713637315e-05
163,-685.1174624022854,709550.6208637634,702156.6485592639,124969.3737855352,75554.07714608399,17879.469970772498,26941.834009785794,1787.2203204111952,2732.5620092579225,2996.0014506008692,368.68990202408,1554.0602320496373,1798.213749150954,1.0377737726661334e-05
164,-715.1026382240897,725346.6699867593,691858.5850628958,119511.6687135078,61736.32289147447,17784.94657029444,27975.787173803103,4713.594107361743,2769.6352709095495,3153.169507538742,155.705362848215,338.58081150897976,1067.2613110286914,9.490599903990481e-06
165,-783.4792515645892,685390.5760377584,682905.687830693,116859.14545244978,64928.375122465615,17952.55976915454,27187.72036858258,706.7560600930392,2394.4325342722823,2948.0103051563124,65.80879111301282,431.01119731792585,912.0081909747873,1.0668309051424736e-05
166,-604.2345270600342,735071.3945635098,722725.6757221222,120326.59691318995,71548.69576992546,17057.407628630386,29523.9182870762,2291.960014718461,2548.548188134829,2960.5272887002507,197.36187394001726,908.9755095982567,1387.1468873031074,1.0184830051178218e-05
167,-872.9621510284769,705272.5504775577,697945.9161898764,123417.37713274239,67074.2712265609,17920.958394016194,28130.673607726992,1014.7998144568094,2776.4301582957987,3106.8932863629134,440.1400253086581,887.7348348492156,1265.862217608554,9.02370238988361e-06
168,-619.4386691229828,691757.738085597,675027.6752117045,118973.97687402781,65302.93653086623,18174.814242012868,28138.404975538702,2667.8668987210167,2679.380593288768,2973.593705909776,142.91527750225183,568.2338072460079,1218.000302419891,9.80049688578243e-06
169,-827.1607082493676,736483.4913124529,730331.861727744,125805.6281694799,75119.16993950504,17498.683836121534,29435.93584254873,1341.5595631888373,2639.4838136056396,2944.6291907393543,505.6114970243124,1260.2001616645757,1543.344483969736,9.578797176382183e-06
170,-563.1590887179889,748215.5615565092,740179.716750951,123443.10756062123,71059.44522146632,17309.834390290205,28816.486757102968,1522.0821488319623,2629.518278367168,3110.3859072200753,316.22471778726396,809.7582079782081,1258.6846735547483,9.277581876170461e-06
171,-921.5417209424203,709646.4162520083,700243.4838625445,124645.06740386199,63644.45071949096,18082.952430202928,27835.212969769324,1291.9851226934609,2803.7960548272076,3145.0946391336565,393.13339536240466,542.6550164774442,1063.152536401166,9.157782237668568e-06
172,-752.3572918573086,698010.3713186966,694328.1636478615,129855.66236458659,79876.48379402077,17952.280628208795,28319.661723451914,1081.0683536559368,2659.928007325661,2789.6319477071115,653.6239520255243,2305.1529103640755,1896.4714140484314,1.1206731366874e-05
173,-406.83957088551443,735795.3021193185,734042.153584715,123173.46851090809,76249.18773079563,17140.93725753257,28990.356474394077,493.7688679932193,2498.630132367673,2931.269716255568,323.30766300207875,1606.4195842956008,1710.527230382668,9.911244956749948e-06
174,-668.3103264288945,732854.920556355,729105.3493358215,124004.68665787793,71415.3460849264,17499.889253760284,28174.07515192495,1006.5867559148344,2508.6167304067408,2901.378139230766,436.5070329270243,906.1851888559456,1540.9034184068637,1.0179411956853872e-05
175,-813.0625337851912,702614.3120714278,692779.7940925972,131721.2792829558,90331.9616953474,17882.02015843217,27819.851094352394,2469.823807675864,2716.608884360184,2732.0766455740295,764.7562692333928,2157.4117147126162,2376.6765182608215,1.1112809429221228e-05
176,-471.3157888457139,709689.7127705842,703406.7941304006,119952.88908190101,68151.61662317309,17506.639205588453,27568.683502784563,1332.3056227693778,2754.5062127754936,2975.3278571480964,191.15808612463658,680.6000939910347,1139.7942795277677,1.002985438605328e-05
177,-605.7492158125104,736290.7774637963,732305.0343260268,135102.76781441932,91261.79903909756,17159.003487539212,27499.426575244644,3351.952591229214,2553.58472718635,2689.7781967334,706.6247130978951,2035.3120150545178,2455.8242447804973,1.1609063233611921e-05
178,-671.6233669463371,718753.6589122171,706598.5925240361,122340.86229160673,66673.40665875356,17570.41569282106,28239.367580459715,1434.0344357457905,2805.7976824237517,3119.4265857370824,323.9947470676113,558.5190938230041,1176.8499371185685,8.2496134439021e-06
179,-583.9980726427233,711532.2972948686,635527.1337503813,122275.85654003482,72444.4669991378,17724.98722105476,27129.339709281056,35642.20118837826,2439.744628119764,2674.616429334973,260.2010066770473,1185.8082018793095,1502.627101553846,1.2113645045027973e-05
180,-909.5286679005771,673459.545988378,667471.9177531017,122111.19477986672,72218.47896755429,18178.95283521922,26023.033883053,1602.6694342927367,2444.838763990615,2867.6066668440208,307.88776828919316,790.6853026087477,1290.779698495395,1.0716470337952239e-05
181,-774.4182010388654,701292.9572144165,697044.100466863,121733.69071438687,67853.19222151926,17752.49425610969,27896.68447330791,1328.9331146823538,2642.2954270197865,2942.6692088133423,376.0110151868572,790.9285504806325,1387.8474167752793,1.0894339514819273e-05
182,-591.3425023208492,725398.03058368,724201.1260747621,130862.23526248154,81542.75699730645,17574.880218881823,28573.07209927806,1605.0436505641637,2563.446025725893,2729.5227732128333,643.2228358472166,1663.88152039358,2260.743270258678,1.1729819802477692e-05
183,-661.6469081010998,722668.3606128703,712820.350041457,121042.50009932466,66878.16842838761,17548.941642558446,27758.192937309675,1313.8262945176218,2798.670580465793,3150.970851344756,278.6563766737951,695.977119702958,1315.669322182231,8.904202965921034e-06
184,-955.1397246714646,691198.5676416343,690435.9046404335,134442.81458892222,92951.25112169744,18196.500421709014,26808.308166794042,836.8077172537479,2340.7817476944147,2536.363387339319,690.7171448522568,2121.3160622319565,2718.3372374122655,1.146174480191885e-05
185,-723.9833265840982,729581.3708432803,722853.9066559211,118562.6679987212,63541.777702151965,17592.912036260732,28225.748079117304,1217.6286973357323,2579.002825973819,3117.334479120313,129.18930466178642,457.64460467447816,1126.3881169792276,9.81969541910641e-06
186,-685.514264719116,711636.3795415229,709467.6253629839,127762.42866803998,79822.15868902659,17910.089519098743,27983.328124872944,1292.463647657768,2545.402787272633,2791.449318117947,482.7193787701347,1476.6994471494975,2011.933111012705,1.1540774831635191e-05
187,-683.0734853508116,686524.9806806861,681770.4186177907,129382.38088978146,85885.45385074172,18084.268935543343,27492.241919862525,1387.683382266188,2646.104769291576,2683.343438598388,581.8034717351495,2050.455981995765,2633.125985615413,1.1595925842664843e-05
188,-531.0990372961071,699799.7003100803,689724.899731493,119330.86110422519,62543.6135206338,17842.372493331528,27375.087284128746,1849.0721320374903,2591.751691163537,2982.6099749998407,208.8936507839032,347.94288996633924,970.1540491778584,1.0215797438578378e-05
189,-594.2025326407199,708814.728066923,688926.666083209,118010.13027325309,60885.57928291256,17786.397311792247,27345.463906028726,2727.448402329553,2870.6283152478427,3185.196946283599,120.74145334410247,265.69395163406915,1116.7017922882778,9.296729602374858e-06
190,-584.9323798265575,737138.2165151626,735215.128375335,121466.41433628438,65243.03326957745,16964.78986557684,29504.391474804335,1153.5885361075816,2575.750883372743,2957.063119866431,320.9661232055765,697.985625032987,1274.1210201872025,1.1061167354964865e-05
191,-676.6674130380864,706605.4545096769,701431.389987956,119154.04302831546,63742.41644674633,17834.37936159528,26942.256551444592,1272.5491019472802,2476.808016612774,3008.3325466464253,144.71919312283424,546.7496549035708,985.8228160101829,1.0116561444584688e-05
192,-808.716668741285,727845.312227774,666377.8573834557,129476.6451199824,81736.82940195531,17902.668998136483,28310.18798257647,17874.909566542057,2587.607379918019,2655.1874277265447,597.9120400943892,1828.4862791874841,3370.772567261096,1.1653120502768727e-05
193,-574.9502215753333,720037.7121410939,715712.1315480414,124687.51016760516,72421.01917342577,17803.670342085155,28841.338964718212,1621.87036886328,2523.097925822238,2890.5080702508603,425.95558069115583,1086.9551706386592,1731.7637150422356,1.1191080241352711e-05
194,-644.6471711824124,752921.547643004,751617.9359517435,121953.42303009843,65967.2369861102,17200.432208276605,29514.171698784805,1298.6788779886422,2741.6585425218686,2958.678876122374,351.95277222693977,749.0902605905944,1804.8133155986156,1.1363376768333764e-05
195,-616.1829924498413,729102.9697789073,720260.4044528832,123331.22465183026,67530.69261555976,17352.18770248506,27713.25334171739,1880.413229549129,2772.76139197166,2972.3081138445036,413.86518884636735,773.2623674103723,1178.792994404524,9.944160992902337e-06
196,-807.8226292134822,699360.1556567556,693837.9853229559,129733.28713429887,80261.82653358027,17820.245481802067,27527.728689112115,759.5942587163671,2710.7361952554515,2948.572309981028,536.6466448103939,1394.8343426153401,2142.6411556479675,8.830035533145321e-06
197,-695.7236999590116,732140.6376200247,718801.3154912028,125178.37492194091,66011.29530299058,17105.734607118095,27777.365490821074,1549.3130187978934,2905.1228551661943,3248.1231355262007,469.4867021902158,633.5845425060185,1041.6182260327303,7.82989012774531e-06
198,-680.2458488908597,733575.6854559877,647259.1690236382,131722.0991920486,87679.94233054809,17271.355071545386,28094.26523317531,29677.910932595627,2353.88108289516,2505.6118275229665,710.4796146123533,2064.2636986053562,2445.002292477968,1.2664295476160091e-05
199,-590.7602070907867,713391.7313079477,712572.4065244818,117467.47243339979,66026.50106937414,17757.684698457197,28471.968238460682,1010.2402913724904,2409.255751433732,2837.706309164493,86.35914947737994,540.5765712052364,1057.4963388682397,1.2144045693364483e-05
200,-631.9371005817784,687055.6840713845,665142.1192301901,119460.61775523778,65918.88947975432,18097.889673797836,28210.579999903966,2644.140788544115,2648.7607648001485,3042.0864132906563,160.2100404076962,494.28928670474664,1095.7441749879792,8.929702160888081e-06
201,-638.4970827295814,696673.1122629051,689903.9452251095,124715.09152795651,68208.35014121218,18072.14336071049,28058.08221142475,1228.1155246861813,2496.997270413484,3000.6957302231244,376.05341591785213,692.9603230480939,1261.997545800148,9.903420270468403e-06
202,-744.3584307973681,682387.914127289,677187.4560626507,122896.13092130912,70340.52064375067,18287.292650425574,27082.914177630984,1701.0826716880335,2547.30882210877,2857.7755753284187,302.4399806361323,1088.633675576645,1646.324593402412,1.1032359701019357e-05
203,-695.5582961578739,752599.4288415178,750206.6863198006,128657.99304805834,78762.67305456779,17314.080747629392,30527.30141880899,978.7545961520983,2725.659803771391,2897.737959710247,626.0645019275006,1335.3738230230133,1840.5238037708423,1.0347037864222374e-05
204,-607.5106956980178,710159.5775940956,704649.2483540081,122940.89790561463,65746.24857208757,18061.986640644056,27350.816776680957,1689.2165174708628,2486.4670328555,2976.8892679347223,323.4900860369895,618.1226059818704,1107.3750891794853,1.0552946782820846e-05
205,-765.7500725303424,715677.9301822679,711728.6014891665,126059.79594031433,72160.95423785674,17783.403775558367,29657.45023393926,1180.3091045077265,2490.6817443867963,2871.250315294708,469.4390393695366,951.84791785791,1720.753072240009,1.0572265065449826e-05
206,-531.4454266780476,710420.382083873,694890.2139420195,119926.1318253276,62431.66963211464,18000.532103193025,26910.66008032757,3623.8002269800677,2469.9775837881007,2954.023234651563,189.51362847843075,367.45833644306134,1052.2428199035032,1.0768790901594175e-05
207,-509.0794934532073,714882.1025899025,712392.744234978,122907.35938036983,68416.73309668171,17707.85596994957,28043.486454767593,1407.5339030907148,2429.404086325283,2912.1857077755067,302.67110620429975,833.6477494829516,1529.7903307494566,1.0896161430105244e-05
208,-551.0962955234443,740867.6606369806,737154.2311015369,124440.10007989197,74009.80220993994,16902.97786465081,28652.990644110025,1505.2191792516976,2441.872333861045,2927.726985613057,353.8223965969567,1107.3484592098114,1453.1139549780376,1.0466700807179137e-05
209,-495.78203305154557,721042.4729171642,715541.5327200533,123390.87114077658,69005.09771704418,17642.802152588334,28583.63138021569,719.9575378305083,2626.656505457444,3127.142167835581,397.7577441207585,895.5118192121671,1285.2947325733642,9.01516178750754e-06
210,-581.1058853095624,728435.3053992185,726987.0676226374,126421.10934917661,75372.76246351656,17206.055679795933,28965.0893204775,1138.6307921314499,2493.055753243073,2739.4746737382225,531.4893570295212,1246.477663941604,1579.625792287283,1.14360193841013e-05
211,-633.2659631492131,695587.1453739133,689827.9785380604,121714.7242882887,68409.12279840648,17888.670054982675,28097.01404681835,1177.2228060828884,2426.083685939085,2945.3389404869745,243.43314616157363,748.766348112884,1146.8183959672583,1.0840948713286219e-05
212,-727.5878866634056,691331.0190897201,673963.6681548692,120005.19383234819,69893.7122380281,18305.718332153094,27778.39290726343,2658.2987690064674,2591.4064837723445,3034.8597061938535,215.89198109933272,1018.5451915000052,1656.0435492465663,9.568794717825433e-06
213,-708.8421295743101,697010.9105870379,686340.7046970907,118785.44303383108,66151.85004826357,17800.665168359097,27191.95442197116,1962.7654575850015,2546.5545611457296,2999.1805900262075,141.97620684809084,685.0142629479196,1158.6080910665985,1.0014761720302352e-05
214,-648.3484419463186,741057.3508249725,621681.8638388518,128100.40549587415,85473.53854795592,17521.99956117552,28668.356999208205,53345.31783129754,2328.095376811274,2512.242055747019,434.1593838848903,1826.476936324146,2672.040080833484,1.345874081296675e-05
215,-487.28523150928663,718771.6761246147,711929.0070360211,120699.10788760825,66702.18915150703,17635.50533551781,28202.98708867524,1462.946587570693,2634.121409776564,3023.471303922104,221.17545598318966,717.4650802472918,1217.9476451648363,9.815531235539182e-06
216,-648.160072733317,711478.6042519337,630284.4770426875,124920.06116823331,81926.33532915525,17799.881813109118,28271.863665169847,20278.06339859319,2325.162437826217,2567.3459065156117,439.3053245918374,1810.3399796868428,1712.7404612096432,1.2029543707746099e-05
217,-651.797090517138,695815.2799360004,690898.9284411498,126504.61061215392,72759.46167872591,17740.325968396315,27586.681350345316,767.6412324687034,2956.360270215358,2932.114789011906,644.3685074535346,1383.2968844402874,1561.2181135033854,9.191492920361362e-06
218,-622.7771646052165,682290.2899385121,680675.3678499948,120948.74794695663,73112.79188126967,18037.698547845575,27485.248613752654,1224.8362142019337,2399.38636378623,2821.405533560224,197.628420323691,960.8044657397677,1642.144123610483,1.216019055468191e-05
219,-650.1033347126757,718182.9221519046,709597.6506399882,125239.42810384432,72975.99899458521,17784.738256689965,27247.16207034136,2573.8371585142368,2601.5874177922415,2861.133645516226,391.826461738339,1048.4783852202347,1774.1772340793898,1.0813354590734336e-05
220,-765.8873819768554,719182.8615152092,712143.5553617757,117851.80268463347,66056.09530801536,18035.065505138988,27749.364203547928,1675.4982508850803,2674.819464991703,3059.5895536268376,103.86053865365209,623.1445604593206,1597.609909226304,1.0723640596557466e-05
221,-657.5133943059435,736603.7017763408,736597.8057613081,134785.6476901082,86381.60912950632,17581.86605511442,28559.160383291637,97025.75615443767,2437.450650083421,2669.6829914229825,637.8173947480299,2058.97311552415,2664.83611636128,1.1652001735706024e-05
222,-579.4174133563683,707482.9316454063,696873.0014419624,123260.63624129811,72491.63646775193,17886.3922859977,27397.99933057997,1977.1258555670097,2477.6916950873224,2913.906342209159,334.7591774296276,1240.669686040269,1589.5059312581645,1.0264212620828101e-05
223,-790.4503830798867,702201.6072567357,699626.6849914812,132222.50715584177,87954.1531549233,18009.63283978981,28275.419670911866,2343.4596155225317,2492.7631340073926,2674.076338959706,682.0152972530923,1989.9015454228104,2656.9564188515683,1.265491466563888e-05
224,-861.27081077995,659031.4385984546,650159.4872958813,127082.64132080012,82581.7935507223,18469.880291374724,27269.347122832853,1547.0613060930043,2619.675316126827,2765.2347329266227,426.819661273365,2111.588152945355,1832.6511510577925,1.1346325500977337e-05
225,-694.1379823419197,737118.741198542,731378.0452219045,122393.72741548668,69466.32491957395,17462.871638505087,28574.91502664549,1659.2803117460764,2507.3037369152826,2968.0507327354544,356.6310759843273,1135.771255678905,1515.8078534790357,1.0694073291191587e-05
226,-658.4552682285039,719867.7534656326,712763.9107875804,130935.03020533248,85807.99592377656,17520.98069967555,27615.502217702287,1982.9442901301459,2629.5153518165284,2771.0256688582745,562.2794449344497,1900.022664896837,2229.650919622968,1.065234529707725e-05
227,-617.3589023354544,674973.7456872647,673467.024321729,131204.11618557942,82011.25916322073,18428.535686157673,26918.158352901948,260.9394254962741,2423.0908813139204,2798.472562151492,663.4026856277479,1620.6001712800921,2095.761609392863,1.0019051934023281e-05
228,-456.4792221327838,700828.937102024,688345.625349675,127950.21991417035,81092.79318088423,17863.14682650029,28556.47862450251,3087.1208407496692,2608.122619886405,2792.6302516621513,605.064972778949,1680.322188090337,1808.0461778912052,1.0583827937268925e-05
229,-658.6571410171118,726274.3381725642,722862.0287658963,122307.98099595195,72672.03892116455,17610.850672254423,28677.2627614106,1202.3090092070472,2703.780450907769,2968.7932181791402,348.4568271719336,1186.0044678021673,1779.7096377732594,1.0753243956843503e-05
230,-748.3574052158538,721949.678181016,709341.3868160483,121251.30809709939,72741.37877598325,17546.74102857806,27868.116696811772,2039.0980048139418,2730.744346500275,2987.564337139183,221.59005965735173,1047.4892005305524,1520.4622023638115,9.508057202873253e-06
231,-798.1565347412778,738255.0566304427,722520.2117604462,119657.95491695794,64816.169957147766,17274.529613374056,28232.714435354635,4126.677428892055,2545.8973126795777,2977.0966784353527,193.6825689335342,663.3463977056953,1236.0809587185672,1.0389363295460979e-05
232,-710.9552054050466,715257.3640485499,702915.6693585536,124491.038916507,62779.25214626611,18045.394087616187,28499.526813139302,1576.2302443718386,2862.9346130156237,3151.234238838552,484.18342806624713,401.4046008568124,1023.5690318118038,9.278048385578914e-06
233,-735.6864088665994,680795.1140801092,671911.1574693017,122182.22136600423,72019.27782601323,18110.51501445462,26881.72251108945,1681.0481885899017,2688.529694074933,2922.495926311345,306.88974229596073,1075.166830826135,1298.8220409408418,9.878687567350898e-06
234,-593.3399350131838,697122.8668475017,692627.1606292718,119408.13346713621,69413.66465145393,17943.814809465774,28326.189856625195,831.2055151332663,2646.291630937461,2914.2087366716305,178.99631704887938,779.2484968086735,1412.5165442839598,1.0606308381797098e-05
235,-452.5669307764318,717575.7759695168,706801.6258160652,119615.96036671639,68514.29217616735,17580.122234707258,28292.34190530788,1521.3112250178146,2969.56605206459,3087.8064533323236,205.1484218797079,871.970992660966,1454.4634120394871,9.587946508992582e-06
236,-590.348115659205,672769.3995501349,663105.6354144966,117044.69002283338,64884.10677049387,18494.63112487695,27006.55144149766,1364.8423936540632,2556.898501291795,3027.627292077126,59.94459187402715,578.30665975059,1181.0783386605567,9.513426554659546e-06
237,-696.8086291887348,712728.1957654358,676523.4269529616,119195.9243379025,64239.944006876045,18066.212859753785,28107.121243424244,4709.344666718101,2709.718211394364,3146.464451566934,162.13271753414097,591.4148906323077,1222.147364946691,9.175763644099948e-06
238,-509.9719699593791,747672.2011189585,741517.8388540609,123198.02530964624,66527.33878236175,17017.365834136348,28194.975297059977,1078.2689122602833,2734.409868615133,3087.9888658435234,362.36187886478217,746.7335707862189,1172.5480832801932,9.59572546281319e-06
239,-519.3736968087253,668124.4596599936,655737.5681886682,118756.56355395686,65651.15458039337,18317.469584220173,26819.987032323035,2442.042416025089,2490.2453071146087,2912.962215793368,153.66644989285516,575.1995341321417,1036.9964248541835,1.0623606407525504e-05
240,-670.1438677406011,730996.9181356044,724569.5975563362,123399.19375643715,69556.2480095309,17680.59138618716,28529.244363855993,1029.1818674498688,2787.674325760315,3107.390456545347,360.2996836022115,878.9038605145983,1406.7218193356696,9.70837788364184e-06
241,-695.6992778536614,703853.261933504,695811.3601813166,121980.74006168213,68607.62660341398,17992.591852613157,27657.77522405601,1525.6743145585988,2779.6057100119206,2978.006571993911,342.1246477684767,818.6859007590224,1255.4745515956495,1.0028073297528435e-05
242,-676.6597877365145,695570.0439727798,691482.0956718085,123762.6666843119,66605.86562705215,18084.941549735755,28465.611006345793,1391.0180043623482,2395.7500827479125,2914.8753737032116,340.09979952710654,752.2755904530878,1081.7092314352576,1.089550198149568e-05
243,-449.4638111716486,727395.9709788768,722657.9561050603,121536.70185843276,64709.12923201186,17641.409140457225,28939.317423461904,1102.1037444681394,2724.492488084743,2974.833446065226,239.84065077103355,647.3355392134223,1361.228335858345,1.057062009546152e-05
244,-690.464235405927,746403.805754249,603145.5635246793,141791.90290794542,102236.55445950721,17631.46948509539,28232.130330582502,22462.773208224055,2500.429903417477,2444.894943736858,1064.8803509974107,3017.6707293056033,3408.4535917282387,1.168926265057632e-05
245,-585.2282086091459,709785.7982604348,646877.1092893074,121955.45094607965,67386.13546401403,17739.15489032424,28128.57906751848,16820.515114062,2504.5098076856725,2821.3491273344025,312.5189579443046,713.7261757954708,1194.0572582481987,1.0811385920066495e-05
246,-621.4080057118075,699588.3723101326,691380.2598495462,120701.27468518757,66572.45641698816,17828.77640502855,28277.542074867444,2285.9209779168277,2610.2736511135777,2940.8979089541776,223.3147103616302,847.324756532751,1236.4356732061183,1.0930153116532984e-05
247,-541.840928668965,703821.3241506289,626014.2835794218,130394.86646515892,80587.71086430336,17747.836220668054,27383.589717652543,12474.89375883037,2362.3078209742193,2691.506045457953,623.0854120511002,1531.8208205838098,2182.5638198540064,1.0287688234100933e-05
