sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_H_N,p_H_WN,m_ND
112,-388.4180366227407,743083.583784515,718875.4775324987,123671.54768126525,64510.39691922474,17711.059517719637,28432.581686649268,1087.0397919346933,3571.2972784906374,2437.004634840634,565.2600133640179,353.26179039208665,1060.67902914028,0.087417990867478,0.013086530332786112,2.9647085992590673e-06
113,-295.32356447841175,760744.7054755915,725904.5064690222,125670.97452289735,59975.36441505027,17244.893930498318,27176.025007050954,1339.7830570609353,3610.2833625815797,2584.4835016626507,474.14614734104794,186.58608140536595,795.3195922976422,0.08018263915898241,0.015765680151793228,2.3158216105076342e-06
114,-364.8760243392171,745764.215320557,620968.4900920779,135343.55436385804,68862.20692417069,17615.640180423732,28435.199958933976,4606.7223002766505,3578.4738627120346,2803.0936861035975,1457.4699555452728,671.5456240878952,1120.328519560326,0.06419354047028177,0.011417591035453312,1.000000000356975e-08
115,-446.7418842324249,783002.3113483436,706963.6280409358,118438.64432172682,61382.78286543496,17194.38402394467,28795.137816562277,2921.5209227697783,3637.5719288334412,2461.531446175481,170.09894937473658,261.6525062688303,878.4972262856234,0.10209803795955302,0.011831984260352438,2.3309610752397113e-06
116,-340.4710547808998,788227.8363919202,784949.3873219409,118927.37733415987,58585.39680468144,16820.119384300942,27645.543311958485,114.34914870779266,3723.4273505165356,2539.8710736925786,158.6252007763069,141.9392532446827,671.6349993458472,0.10631733087539748,0.008808779600101346,1.9201389207560254e-06
117,-362.78754037626754,782589.5803330282,736882.2678598928,171953.8467016902,103039.55650044579,16743.497525598057,28151.52594442739,1707.8387923146681,3669.7909887467017,2081.3022437531636,2589.129844369534,1943.1837657144938,3141.7520964498003,0.06479779941831135,0.010298821327748293,1.7624109375075875e-06
118,-308.819690221677,748114.8365052959,690199.3990325246,120845.93415669377,61352.141593353794,17281.50717183333,27486.759116728572,2141.433790877004,3829.477543919397,2786.335071671872,290.88151698647215,288.6562806275033,802.3788577497713,0.07893403686143664,0.010618510081574774,1.0086948805442481e-06
119,-365.9004203223166,707052.0019182124,689220.0613090885,118836.61407753588,64686.00200283928,18293.67105682783,26720.47758215155,627.1955591379567,3735.802508018917,2477.518683928797,141.19655950680533,428.850985458073,931.6714614201214,0.10675798962478529,0.0111663967348224,1.1990208426703894e-06
120,-309.1713327113581,828004.2898655469,776324.3791943862,117696.66628327056,62133.16832913539,16444.77550686175,29540.512606677414,2370.9190729076845,3391.335302441745,2489.586473923342,146.26579320094393,297.34021128492094,913.9947913563385,0.08655912415705273,0.012759984973716831,3.540713447941018e-06
121,-433.19445647010434,754986.3682178501,678021.2306656563,121756.086212928,62440.06259824616,17729.04537484114,27782.037150085307,3294.644512176389,3309.2330087693717,2598.9425367738277,357.3640925908605,329.9543273730608,951.3648922912704,0.08345177505618598,0.01125376159372416,2.8718497911603845e-06
122,-502.1793439913476,810090.4658606095,706062.6141489719,116505.93259440488,62294.25801371756,16731.593641413117,30224.54042099478,4355.429466883915,3476.673379750673,2550.367190497722,84.87092510688171,275.1582450721643,912.0750774614885,0.08657117586218352,0.014676719556244978,2.6041937125686065e-06
123,-362.5857742855893,749430.899685324,700436.8765943164,117211.58866311098,61757.99291187237,17304.11206999499,27100.8120069835,1896.4110061333417,3662.1206170857713,2550.6176140501734,114.04990478848289,263.1853344797157,814.2068441023413,0.09614460979629459,0.012600751026035003,1.669168864723349e-06
124,-407.5398605211907,789766.6343223989,656402.5927878859,122026.21852779771,61401.54149171795,17056.163131306537,27492.997835090246,4308.803549431473,3802.3698628392663,2501.8001401699826,468.7078830818746,317.92755774897245,872.2225136060393,0.10860899747469874,0.013953787852159437,1.627832316942148e-07
125,-320.3822422324455,761559.6515696927,658060.265076445,119019.4136686489,61983.37996505864,17321.280697331018,28246.252434425325,7237.159540561111,2915.16379623676,2376.3334926053817,190.61240650081274,290.55737408267413,700.2394333048367,0.0762454897742935,0.015873681538645174,6.44692290150899e-06
126,-400.52571776304194,771168.6371488036,734161.2700593576,124838.54306882818,61594.99595123834,17478.672484006715,28401.348148698686,1253.4044948133926,3963.775317425039,2727.9330838596356,643.5958981186277,341.33713031169947,1080.4733022774083,0.0818908960242298,0.011638865198061798,1.1178740302074946e-06
127,-266.3773178076483,795435.3164488291,737329.1475411041,117274.2447038754,59650.556151795485,16817.524262609153,28941.053972177935,2713.5578804994025,3414.70688111672,2574.2086350873633,114.09753426945784,194.2972381953114,750.3301585802216,0.08534236721289269,0.012016256223957127,3.7970026294543387e-06
128,-337.20996307492516,811979.6078102957,767946.1776930153,116173.82922575611,62689.25188525711,16132.573043096003,28659.404819036565,2438.436668735445,3058.2553126507614,2475.1865673606735,52.792756139636154,356.0725101464064,856.692223465231,0.07728863656836144,0.01239845526750736,4.839145117101245e-06
129,-397.99400111844864,749565.0633448993,642973.37800918,161251.7423090538,107495.40596580565,17734.931219850627,27555.13900652197,3768.38810336952,3783.80985677011,1776.7502331106748,2630.6870520334314,2910.0349060344743,3629.1109906900397,0.10602129927194134,0.011543669738061927,1.0000000002910721e-08
130,-344.86863774278146,810172.8206294255,601321.3456278278,144117.9287356854,87689.84709875852,16763.359316765916,29797.046392645836,6690.549001031488,3653.0440429300966,2006.8846947259221,2483.8795350157397,1310.3305340519503,2298.460771946007,0.11153044259204056,0.015623302880847572,1.0000000013752288e-08
131,-342.72259013942,770561.7130848884,680919.3335823613,119015.5040595952,63666.51864124171,17088.780511692017,27058.942593539956,3876.1470946022846,3371.7962477881756,2419.3628348978873,184.98738758644075,487.9832512281975,1146.8595044921262,0.10373634859221166,0.010568195420048356,3.1313426530162914e-06
132,-417.53299262400606,734895.4181923786,718583.3569796454,118182.976461603,64679.74239430169,17834.734569929464,26812.213446547812,655.0456940729176,3696.0005088487337,2491.0524638372017,142.40285721000208,444.9112572030742,964.8736219865044,0.1058314075315285,0.009260716194305681,2.451009060503543e-06
133,-410.770677398582,757369.7202159326,713479.1741120352,124199.31101847658,62616.20367504719,17332.35286449774,26743.284851797733,1553.361404147797,3836.3745544895273,2629.968535355167,517.4775729648907,287.35832300867906,824.6301921803897,0.09372990343500708,0.011647291477952376,9.85130236313597e-07
134,-231.42489548532575,763071.2684758023,710896.5253423777,120049.06592169804,60830.22187287788,16845.351111909895,27906.277932043442,1933.137003363561,3815.9364003059995,2550.9748971214667,284.0670809956167,233.7233800451907,775.3937562515258,0.08919875672349274,0.012481128432198835,1.557816017753632e-06
135,-362.22778005247625,729814.254903673,680308.8819649086,128764.08217451078,63076.32859274366,18003.06885476631,26877.814285270426,1784.3879515397432,3893.239498707259,2941.1968434138194,839.8038090989734,319.1968905783507,998.3894858391594,0.06665868960415594,0.010504776775697297,1.000000016309363e-08
136,-242.5309015434075,767557.5690891461,681932.8324500688,120664.53617875323,63528.82650354619,17057.777008265755,28396.389788548982,2890.442520896418,3694.0067790002363,2723.1534362012353,292.2400482895247,374.79279183289793,824.7207155037584,0.07846788735064973,0.011497405549041401,4.90824984369551e-08
137,-360.2390139211962,732757.1107852282,706316.256955665,120993.70963947545,61495.20083125928,18003.668804674384,27580.978640097892,952.7101918664576,4024.730743547467,2825.0685930808568,305.6557986162293,338.1834294544839,856.7676899874798,0.09770391749464,0.005148648956515959,5.141889996619723e-07
138,-365.49168872607737,766442.4523859948,705898.4400339324,122863.76903874059,59351.974107856826,17255.33909848282,27313.094499203795,2490.0535128130878,3485.522394245589,2633.8206330800667,402.8343496353077,170.0844198075072,689.4726739138479,0.07712057074275981,0.00945918460021223,2.437180863878182e-06
139,-352.4315943328195,776591.4835081805,747347.7135789694,119559.0066596204,61395.520566981824,17040.588021982807,28167.189568259848,1406.885805947343,3569.7982442966063,2660.9875873861715,257.5771305598708,268.7120265728563,907.6847334485574,0.07714588597759962,0.011286224954013694,3.5328899420970833e-06
140,-443.6076365888283,774944.7386220988,708001.5294765302,131005.07850574168,66329.5130805991,17130.169050419372,27886.480943388484,2219.5516764320496,4050.114081522767,2578.20659115027,961.3271206554481,493.57111834115216,1134.851999436099,0.09196432464350515,0.014291643514246681,6.3332614853572e-08
141,-493.9484749187144,764764.1845476653,712318.169148665,117815.30934369129,58228.36000567697,17502.458600864607,26407.24385453385,1787.8615567731988,4146.803940172842,2891.2030999942913,116.53277323835455,150.558058918398,718.4517569278585,0.0933425374063227,0.008126986081096644,5.914748966006918e-07
142,-430.90722024495017,767607.3768462273,737572.697094817,131249.53054769288,69552.14836777395,17041.839429440424,27576.28414066994,1292.0559648972214,3809.796966715646,2705.11618147363,929.905264883073,654.0099619587106,1327.9046094105533,0.0655017876866303,0.00957365058018206,2.408966266418085e-06
143,-440.9611483304349,761774.2620106445,709621.9885711255,120034.7924452622,61744.30342944121,17649.920518610084,27849.03590908221,1941.4804404956221,3831.0921945047776,2581.511973970009,285.4161084943248,307.4197940637247,861.8463338034758,0.08586721418505194,0.013498717822513146,1.104368407830887e-06
144,-331.2107101394709,775296.0573953333,722395.2708728941,127577.92944949724,62415.2084921918,17177.45201598205,28527.500884100347,2499.6712029605915,3585.7868171545847,2806.187532662119,685.7478863757316,276.196342033542,917.7849010726883,0.059135362302875895,0.010602036066238626,3.379691830072476e-06
145,-348.44760224135695,762913.8814507809,728397.9026984432,121411.17658936842,64176.8668476245,17273.547968839106,27990.481700697128,1229.6140543050274,3750.1720096907507,2526.1271015541024,398.5115935298,454.58395078711277,1061.5412122471976,0.09844130972629488,0.007872844820440575,1.5999050408181597e-06
146,-383.9415585544533,763828.8460635035,662774.7439526281,170905.34261181776,103756.63180116504,17149.96010918789,27272.058576516,3530.3834581667043,3957.262718268166,1824.9509049745714,2911.4469087180178,2528.2763791703787,2715.2228183137977,0.08125620755778191,0.01647632377277993,3.717873255572663e-07
147,-454.18320822819703,777996.0221940262,730451.6615522833,120459.09881362277,64464.13921194543,16964.011526107304,27836.30710016662,1842.5225649051313,3664.6926896130863,2664.763550843364,300.6353698051323,407.07273639800445,1011.1190800674474,0.09271475324853437,0.007159199869378083,1.8673553167237996e-06
148,-360.31762574068597,743571.7578628281,664703.7793364708,118318.64188279836,58993.43784517761,18006.391552901132,27031.395612811393,3501.0190707840766,3671.017140159896,2632.3485070435895,136.06776511046712,143.0640887788824,733.3471483784979,0.08761257519261992,0.012353092941151724,2.8669226031165072e-06
149,-377.91798427967524,800717.2332815407,771984.5496960286,122857.45901751811,60615.992190388104,16859.78009020925,28788.30424576403,1474.8162638118217,3545.8587338193233,2527.2816968260154,554.0536377221686,260.2322197402417,860.1559391454286,0.07219289592916972,0.013479319107605237,4.719244670079943e-06
150,-407.35873223824655,788368.708439723,740971.7335994359,115866.0294603674,59035.003826990935,17174.52201285408,27722.045623264945,2424.2689828943785,3480.71831254596,2466.651991260252,33.62904006116777,158.42725483918994,904.1948960666921,0.0941291889679918,0.013256093020846205,4.532698083763211e-06
151,-345.0050189825447,806107.048093981,731580.4154454685,121970.72132332226,63476.54762357182,16603.646238936664,28489.29700524751,3394.723781944089,3408.817471823825,2616.793430648508,367.4705033437441,420.4095877223974,921.6192382913374,0.08565342518253553,0.010808705138750364,3.537396420720788e-06
152,-515.9107736037467,740729.5177042952,718725.4406589225,119111.34814935163,60114.54439223103,17966.682165567687,27152.88378035653,826.9393942213633,3768.9385864255964,2726.2118401605594,249.64616788032922,212.40596204830314,724.60355550941,0.0874723249420885,0.010948019488534466,1.1235027416315116e-06
153,-315.29176896439037,796623.4378173664,661312.6650654594,132067.54063036657,74509.1544402339,16800.585196170603,28344.708087630657,5647.173355442031,3490.21668948323,2200.568074803332,1108.6421245480312,843.9865255768509,1371.0254793693737,0.08307061921538225,0.017624719820720718,2.4970435912814896e-06
154,-255.81552629928728,769247.8085787994,751034.6712211368,119948.73835341928,63644.631478024145,17149.06472532733,28023.943223641967,705.5285104124694,3794.400447020332,2675.28836674846,241.92746508467988,319.8349604524583,1040.0989060260272,0.08852493019347264,0.007433027266717273,2.098817622085747e-06
155,-415.80841366610497,785410.0095352776,739765.5059806817,118583.84366415322,60868.46141624417,17068.348902347996,28106.598088441147,2188.487233265116,3529.010500236394,2595.7516656258913,154.19852817353618,226.78443901826125,696.8933044394255,0.08155229630489115,0.011338396676705949,3.833211624066643e-06
156,-356.49603103271966,709359.3664526022,674342.5582316872,131963.05848666865,69664.00596813261,18325.017061485974,26373.926116441424,1229.3214641835402,3878.964827929541,2483.3407611952452,1279.822347143242,685.3898242444026,1344.5587405059168,0.09288194551679597,0.01638163962796297,1.0000000007643184e-08
157,-399.3644059950616,768174.9507446446,694770.7614371398,119358.48189759516,61521.996837796025,16922.195686802046,27551.022649383525,3505.1263155713036,3664.0862336984983,2473.2885398077224,232.37445176108665,324.95221744386697,939.3987283695071,0.07698695736390376,0.014253868920470907,3.7494537968455807e-06
158,-232.82187792228058,768407.0202048477,710768.465372451,120351.06016071004,64950.40345257403,17100.803628391004,27831.876370617443,1972.4820293670846,4051.1022178638204,2619.4298525809045,263.2866037506756,485.44169017623693,832.560041494101,0.0935604119623717,0.010941233649401128,1.0486331675839593e-06
159,-311.52884224173636,771526.0790207795,719746.86479693,116692.97286227523,60087.50436393871,17579.27656640651,28733.50686048635,2055.9097783064676,3582.5985163113833,2532.443871142854,68.48483405780667,233.14549500193485,943.2414282862705,0.10332239576095548,0.00999672049546815,2.260616586589969e-06
160,-417.24833434183853,735126.2430548669,609052.9260564822,126451.41804565676,62494.73277968938,17539.394970271307,26691.889433716744,5030.113636168044,3503.6433196125035,2524.208580265325,718.643859500852,284.773100302703,921.716743201255,0.08671119501133398,0.017002949932541644,4.4138767321549676e-07
161,-318.8557673365957,769769.3430937681,723550.5478801068,123371.43006076867,60469.00507625235,17416.19297895876,27369.223627865864,1650.7313544269034,3831.018149887534,2621.1803923843977,610.8930518567014,179.3425585246081,772.9349973350081,0.08557842375319033,0.01624995385267888,1.1556018193217331e-06
162,-493.81793291857804,785918.2965067585,729002.5215211561,159780.17788417067,107611.01958192913,16918.947291790755,29409.82519299555,2058.297088240239,3627.906444176238,1567.8598090797036,3024.524568184293,2352.1355038724128,4036.904074242946,0.11058039250056281,0.015829808831163517,2.0766743172276302e-06
163,-368.4507942948849,759317.7588040165,713037.462396379,124715.29700439118,66449.73370555825,17259.813725411088,27332.813029781348,2139.1673921124793,3372.690393928222,2721.405166584988,619.3719853934108,390.59563333987484,946.689313790141,0.06822072554569664,0.010888467896461966,2.679250282450019e-06
164,-370.9689752197505,780192.6238579891,736447.5859641165,122307.76498993495,63033.61326689483,17168.459294445496,28010.368632216534,1647.7059104081236,3725.59608203754,2583.6886643597204,306.6804923457634,351.30032562189916,812.1739386187029,0.09470570387874151,0.011923460745451408,1.9271258183364944e-06
165,-350.05281563055405,760302.8133205748,731047.0380881649,127918.25795820064,63799.74647844174,17199.052409973025,29933.34900054027,1046.4861015398599,3511.1332689957067,2703.3455784237008,862.2506908723348,396.41271722709706,1155.2788206594212,0.07537037085914702,0.011181051469767514,1.6359023459111375e-06
166,-361.5682520374313,766241.089791858,701557.4771744885,130104.2489231092,75273.71033525995,17636.046585948443,28201.754783614328,2454.895959471821,3537.5403994537487,2173.6018234947533,861.1694306403086,1122.4391657550946,1576.7235727113166,0.1187878905031894,0.012896836210563483,1.7572432534113243e-06
167,-274.3352903708717,781302.9712590626,642194.8486045726,119339.03831243093,63521.01321539924,16828.643811229347,28355.277440643556,5735.537260814069,3508.674403963562,2622.771526429748,206.3106817503136,433.2382108810174,1105.540794649482,0.08000989612676945,0.009730706402384508,2.5396161389426135e-06
168,-318.99010033212835,770070.1024090977,721715.2771879162,119536.56942063378,59654.084235205824,17126.622750023096,28771.441052321246,1919.2825664235263,3592.129656277557,2646.692199017648,232.33785185298277,186.80935871044653,743.9445101014678,0.08206704063364977,0.010163778810423903,2.579774147275268e-06
169,-449.53003867962246,836089.6003383239,743220.7558274632,119559.10802181394,63733.064681372874,16111.080520450385,29386.981564326106,5215.101627574743,3261.422498828704,2395.3871464489403,202.45272652712424,436.9995717692459,1105.0279458239306,0.08844423574975892,0.009555044535841583,4.968613816079058e-06
170,-373.2405473445388,747104.9853466804,714416.2305887165,156376.55557906395,97566.73252934139,17430.132433224306,28042.60951355188,992.1964086937157,3848.861972846537,1993.9312015144249,2461.514803224006,2228.423260290732,2660.4908863381415,0.09940710511460805,0.010729790608534802,1.000000000503869e-08
171,-326.9909980667006,767686.6805273994,686882.159204455,122038.23643094403,63038.47695942774,16966.68293876797,29048.55624898736,3685.0808097944564,3503.289677814153,2702.324462308331,462.80820763649797,464.59679094265584,1058.0784966891406,0.06836093926336895,0.009712464366376692,3.4824845474137295e-06
172,-318.1653001672597,757251.6752891564,696952.6984640082,116097.44969093078,60862.745863633034,17217.18864886791,27321.59694824547,2166.850611588942,3524.6275768024066,2661.7324958162003,42.727781687312095,252.2013005519853,716.3805428623058,0.10528086306199255,0.008398820087533053,9.373484349778462e-07
173,-496.5029097511158,703322.9741460296,669036.8964265813,133917.9678138746,64954.85769005607,18368.063085106325,26184.52938580475,1289.1251366387687,3902.8583068789862,2664.0991679881863,1139.902388201133,398.94639316047204,893.0241485424671,0.07748575573946821,0.014769999080137748,1.1169638217455261e-07
174,-351.9320051288956,754834.9612327979,679318.0780903168,122893.89315436399,60864.79267349638,17117.253113797004,26929.59438696635,2636.2087132787597,3852.7034038983707,2825.356748645719,481.65946182821756,251.15920470659927,733.8313288643747,0.08458235682033757,0.010538463706834877,7.891970654226339e-08
175,-424.8404742792774,781686.5595508526,750620.7437143298,121070.32682207793,58384.57196784381,16835.130739848457,28638.046347224812,1385.788241367704,3537.5982130829066,2783.594858560216,344.4648157078486,110.98245534861913,569.136449541156,0.06540658453462937,0.014975273080196177,2.328601775481529e-06
176,-297.7281508077401,726185.9914442732,692587.7534473281,117822.43547434233,60209.54530845952,18106.906545685917,26678.47815740715,1259.7598107525578,3678.35234751477,2654.781510106264,151.10389106743747,173.46540828922537,832.654009131273,0.0879184139434083,0.013911162577671294,1.5341946214462842e-06
177,-359.27605587480366,822981.3068624871,772533.9019539348,117846.83487941962,61737.490890208835,15902.413617560613,29209.892086992873,3112.050231827867,3115.748810305157,2373.708629472118,140.3516771073551,278.8736937913911,820.6393594741352,0.07775827095886508,0.0132137004944587,6.0552071948690386e-06
178,-440.43164447549975,757778.9304691163,721870.0733832074,117784.19235671191,61797.91884869778,17240.559267286382,28294.638046134623,1344.403328983326,3825.2111400597964,2592.3416039956587,117.92756427414479,267.47235625963725,900.228652574527,0.09519748029259605,0.009019372114775657,1.488022086992506e-06
179,-266.4399619834537,725060.4936001552,669067.7495768599,116788.12176250896,60349.97474056931,18146.31174637607,26656.487019670156,2098.039717541042,3845.010641525013,2498.2624614023016,87.0678711586418,236.82876474465814,818.3578333859255,0.10502905233629026,0.01069015804545634,1.6879501168550748e-06
180,-451.6040421687682,801310.2230736781,723456.6497037333,119068.978719609,59984.0915807096,16453.70985836804,28455.490535283356,3090.329616121634,3733.079881850272,2598.6347444105727,233.9922295612552,194.05372584429668,721.0040189261869,0.09027009287788905,0.010263213692339882,2.1101742189298008e-06
181,-337.5756761072184,782314.6809673075,747123.5241959922,117386.0563737172,62510.44872939447,17103.356751343366,28302.005242987718,1485.1103891051132,3223.798282705781,2632.7761379014546,94.01460483787952,339.1060956280105,907.2753421987844,0.08555556893254915,0.009527086968442714,3.1749289181783334e-06
182,-361.0714581042779,750050.1932001207,711436.2061200344,123168.6602774679,61565.46067770753,17573.046565407338,27708.114847448298,1841.4936518062311,3300.9495567876625,2726.6322077329082,432.7842914575915,246.53363308856316,808.4271820697221,0.07308709021803292,0.010127179689978633,2.9866575850199357e-06
183,-431.4459955991487,799398.8900668467,759971.9318742688,123148.38718211034,65703.45693450309,16387.987082932017,28893.49535729301,1926.7698158550613,3226.808857722192,2473.836168549229,537.5522670980723,516.5697476506277,1103.995047939023,0.0758570157395261,0.015271999316562281,3.9176462675755375e-06
184,-443.0674013782671,810426.9555055741,799824.4927131154,128882.08853934669,68879.09791960668,16712.619248958672,30355.713747058042,497.9980374478792,3378.329822513414,2497.965847004415,837.736574178198,674.9056636305183,1292.9175620889614,0.07858944184061283,0.014130964190617391,3.6155434568234113e-06
185,-431.95196965567897,713153.9891840419,668336.6081019228,122741.72575948619,61729.010865724296,18001.332800669305,27123.568870351446,1530.9415133152497,3911.617712721778,2656.925183126853,425.3524688236153,289.9141280630539,839.8439227431528,0.09519971621717946,0.012138079124772353,7.830980545343389e-08
186,-378.2277420335532,809152.1772286551,776467.1104999922,117142.57444544778,59090.43407539028,16486.23503082378,28535.95111632559,1600.694633420981,3384.6462783397724,2685.211020595592,96.09428981750811,166.1046785339813,752.2257455562399,0.06913793096523484,0.010821352610428756,4.069487992695577e-06
187,-387.2065611643042,776223.5988983348,675116.2621844929,116932.95882079237,60415.42184060567,17107.789344794244,27584.46913743181,3833.3042151436143,3668.136371148694,2569.704225827939,78.95215726128748,196.57510313511665,862.2104747872035,0.10617647274487688,0.009098384576581011,1.975196989064422e-06
188,-325.74440568428986,783104.2408542433,747407.4645197879,128351.88296088522,66349.46477791584,17217.267583713547,28081.585904298183,1209.9422710571143,3820.0998667665367,2643.1524006733416,927.2440594138116,456.44817323061113,1037.1397884420765,0.08309328143544586,0.013179636676117303,6.405690519403982e-07
189,-265.6506866083254,756934.1112812834,720013.6891303551,120874.05032744583,59936.464475694345,17509.654296439334,28512.907479798574,1572.7815146090945,3637.891899901396,2634.2231659871222,287.19787457074324,172.49515344010905,846.8260657029974,0.07753774612356061,0.012085058386237671,2.4301468877062186e-06
190,-444.969889860293,755603.455951451,681628.6535311149,118494.97460314698,59963.16771103648,17285.87198015923,27806.367262650303,2563.4361913235593,3893.7807208166946,2680.5514039206555,171.88596269266066,212.81758258093154,730.3228349986153,0.09142732260399293,0.011520466002490464,6.514840057663053e-07
191,-261.41927076137745,808841.4459357031,689401.2457759345,118068.52456769356,63323.94154864605,16591.1887853214,29119.54060922887,4712.222224633667,3790.6815694122106,2701.5249735211423,135.4705491488286,402.7541859757586,979.747409742047,0.09898903113850117,0.002850818159862523,2.256824308925023e-06
192,-445.8119192553364,756478.744518023,711396.926752555,117328.65590251875,63779.50392719212,17628.763844525027,27647.480998252286,1943.077240213235,3477.7307383004168,2597.8554985939154,109.10990342926146,522.9603084956779,883.3383314355804,0.09483181356543574,0.009519744898419965,3.1239668715443515e-06
193,-366.9141107259151,749588.2566216086,654985.2561849888,116754.53615267662,65841.79294366381,17550.537123497117,27834.209680275635,3205.8319238325585,3771.265576044597,2639.311422117217,71.95668887834472,545.0142560137143,1172.044294175903,0.09692718151636294,0.010690584558177816,3.9809478817632975e-07
194,-407.56830148192864,765579.1491252964,725328.1509153796,121544.48511877311,60231.814191115365,16921.256384636115,27728.509864984284,1597.7003902524,3614.9453633476296,2674.3125761228953,413.3210724653197,232.21064965575073,790.5873905410782,0.0801269777021047,0.013157887165416788,1.5878439269884919e-06
195,-419.7404753119225,708314.8495598356,676497.6680859902,118192.57986023935,59481.93952433293,17929.43221527187,27000.95146513832,1139.381350930715,3501.8700152389247,2649.7545620355204,140.81592271550454,152.10966142530629,658.0199602281646,0.1013074792957188,0.008678300624159597,1.4965781689924784e-07
196,-447.63232476242615,792720.990038542,713377.3955733298,123578.04536183365,63318.60971772194,17366.178381825684,28630.34555668993,2983.199351274216,3558.970041883069,2551.315557975728,518.7845169128237,401.96320494985326,1068.9306149144143,0.09394275702508292,0.011821934936397212,2.2385706802824427e-06
197,-270.1287984484561,743815.5486961803,709291.5218506882,117557.14352273649,64098.58590037809,17511.202998154276,27035.19823168646,1174.375581685477,3780.6117438017823,2474.0433150360373,133.94118749749126,378.8989245037824,1051.4634890349746,0.11000650423235908,0.012034384839676513,1.0704101024891907e-06
