sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
259,-612.7697353666728,773281.4947025788,695510.6698366922,119112.22666864164,71177.30565233596,54877.73672550895,16914.647650654635,3042.938858479333,3741.288125398672,2774.9766283863455,186.44924776105117,973.1358052314048,1425.5918614765944,29195.956392793043,15432.733091604623,1013.6744087687157,1.6273226704823716e-06,0.00010097270569874192,0.0901115802939693,0.022630545579310057
260,-527.9320208982363,807032.2320043407,782549.5220404459,118711.58358153095,63084.67269073609,55716.143217631674,16636.97258064611,1137.2500879590882,3488.9775840762245,2978.0571699177026,137.71918909949338,365.5246315942513,957.1376208595204,31360.309273135008,12287.889079671515,935.0158385101457,3.5769898697397823e-06,0.00013733472566982986,0.0754939412002894,0.03240074710327358
261,-573.0038433994625,750496.3052911286,701077.654411009,122996.69173237856,62783.6262725645,48000.000000242384,17497.547847752503,2795.9123650989413,3083.651180120602,2913.0988757286195,308.0814366136908,336.4234700593899,1080.7369811897395,39571.03070716113,4658.771099204065,552.3103583984982,4.988611937526365e-06,0.00031901830559968316,0.04975223182323086,0.0664277333269079
262,-529.2086563293278,815012.966475419,782105.2118381365,117807.32743481544,60968.30282726757,48000.000000310254,16639.655415249494,1379.8620752664908,3657.4956388233145,3116.9173993281343,103.11450136622267,256.15473461980963,909.3728870602665,37992.934450559456,6238.0742501881905,666.0903906534497,2.690002673256922e-06,0.00022445292326999587,0.06507994239251141,0.03685070678114876
263,-636.5237119775111,830985.0779224584,766579.1970767443,118084.09568158515,61140.63384600176,48000.00000024793,16250.71978788964,3657.1817406119944,3125.758179571557,2860.5047417461938,94.11103749688537,305.88036477435384,999.7006658581704,40422.6310278211,5476.679006573767,587.5433731302888,5.413463914591785e-06,0.0003006439774231476,0.06772627156252758,0.060433608478179884
264,-787.1707889656799,802081.6897707988,691594.4479634253,119137.85290888701,70309.32892614383,49705.312729845056,16634.08718681899,4920.686952012056,3464.4510838036485,2544.562274767166,134.7288680568732,756.5861289506225,1263.900199069081,32532.200994533392,10572.460009323731,831.5650777968123,3.3884571436265447e-06,0.00014949823389038988,0.10088031599932655,0.023296835605889472
265,-805.8002495363195,890858.6992326542,831201.1155660561,120744.40595938181,67330.38876532766,48000.00000023642,15401.049510463525,2489.984246410963,3637.047393636214,2928.2173819916643,227.55721089240112,515.4363582874932,1356.0239473587924,37858.99639467092,7307.6002074246435,695.7024262021366,3.5199718041850246e-06,0.00021260127784715626,0.07614945024203697,0.03965432363090731
266,-537.8747272464975,791157.6066865819,744079.3010683565,120101.17769612264,62117.388001220614,48000.000000004664,17344.720474332236,1809.663850088104,3771.114907750472,3025.8305682767927,217.6855261942059,308.4686024737047,1168.8197731276996,37196.97070602503,5575.182487368836,608.6870811667435,2.00347993674453e-06,0.00026555946606194474,0.07143058791477244,0.052034252055293904
267,-617.803493897808,829824.5034669113,796295.9482390182,119110.59947580281,59427.541334435955,48000.000000093685,16237.255302885129,1185.6599441184794,3736.05515895376,2904.925621725046,161.78088611534778,246.23007534019968,914.9482397750143,32215.895988691573,8984.61743686637,815.5028387149351,2.0028300976723844e-06,0.00017422644487353797,0.08662427867378025,0.03202603229886804
268,-609.1394438034115,802740.9999460146,737605.9010443643,117593.35122196241,65475.86144432319,59462.54727853572,16355.795064390342,2692.885288314827,3619.3034477516803,2707.099786768154,102.62329627555006,466.827485376056,1436.8012970000764,29553.60311069253,13279.776580742035,1142.6252869170378,2.9176465725232866e-06,9.108200329505933e-05,0.10270141399472231,0.02511738187900352
269,-752.2078197240251,728320.691705981,662461.3128011163,118557.55969475415,61932.01648616474,48000.00000031751,18055.442150332055,2366.955435206965,3490.683956682571,2956.7084816272304,133.69306343808353,418.3497378881108,815.0842181164227,31096.423746210286,7564.938893965243,703.8657803666017,4.669204669017513e-07,0.00022184697103362936,0.08685739807408381,0.03623244548342617
270,-721.985447734218,805281.2178162507,738186.9365922846,119928.63228837808,66482.1920459824,48000.000000419735,16958.3103790513,2779.662790953059,3605.668458414114,2754.2136020929493,208.22153554015568,512.470132940742,1116.397292357101,33203.0569351318,8557.010601620439,756.8989538166555,2.6650970850172287e-06,0.0001890665075953928,0.08881171776985049,0.02584174270188135
271,-689.6260632664903,720149.5274474968,656685.8783259079,118583.75989942299,67558.0815179458,48000.00000022124,18077.45614705047,2650.070053338781,3598.6567300133206,2815.45884388722,150.71298175114111,745.3836473898044,1210.173414565135,37096.14777923623,5056.72480177783,562.7123920896867,2.671450074281841e-06,0.0003028332735652907,0.07991335062983763,0.05438369683046739
272,-592.3101471282177,790811.092431591,708804.673367732,116674.26691582572,66120.48013822822,48000.000000000065,16694.529039985286,2788.129860415365,3894.418112169349,2927.5542035727344,56.66332721622874,530.3313667166295,1172.3587618950455,32143.753486461806,8839.444332879171,779.1282474211077,7.612466061237781e-07,0.00016226849581977792,0.08758938305684348,0.030575630257542858
273,-534.2438314397745,785792.1335263285,678246.4459160723,118283.87042829637,62869.120289084516,48000.000000000065,16700.638963140627,4102.77091045703,3834.6034778436942,2860.578639859689,139.37686618742123,339.4980326759359,911.8400956367658,34972.82797633022,8137.022820648813,703.7117237037323,1.2996848366944923e-06,0.00021500968465613777,0.08776290205868216,0.03682002311585408
274,-532.9650466618868,781965.974224828,752376.8787337635,120881.1748154878,64891.754802500225,48000.00000053536,16802.457123173623,1483.6719600053777,3656.894806088775,2871.4271446300754,245.433586569252,436.43012348967574,1184.8203560518596,32802.47755259987,7731.916531871959,657.5899089240512,4.633203436287068e-06,0.00021588523006635128,0.07306952053793005,0.04018792492271714
275,-690.4823816651397,784029.0793333434,720493.4329166089,119744.66058067039,63127.57820361995,48000.00000010136,16793.604098960757,2678.4711674672017,3693.39810921997,2956.0369411234306,216.34720012378645,402.24703542810994,849.161098147932,37041.199523774885,6375.479148697829,655.1759228083512,2.424783991805067e-06,0.0002586217222883847,0.07926408354852624,0.028004217150713946
276,-477.66079591208154,826375.6661668028,787225.1099624721,119383.3963560199,60539.00411511426,48000.00000036261,16294.179400973846,2379.033090315246,3333.976120280884,2823.0591317258386,176.79794826339435,214.9362242424087,856.6548399522356,36222.786231743594,8319.567006484578,705.7591363510619,5.164776536154037e-06,0.00021235006138071853,0.06333176504322492,0.03422876083956586
277,-616.0743310522174,793785.911896834,765368.2726720893,116897.97432524273,61444.39830808758,48000.00000612636,16918.879427074873,1137.2693287582547,3796.5316494248336,3009.4607827040277,61.97927742026185,252.94986937344962,906.472669668315,30733.801699120508,12449.603462798124,863.622948912365,2.4974272256152415e-06,0.0001292150896476734,0.08279302960284092,0.02240881633184878
278,-739.0951521986132,762261.2558685717,680625.0244317956,119606.01795453028,63694.249301172254,48000.00000017187,17317.394435983108,2690.4094121455532,4000.16477730047,2949.520846436558,203.72287070019294,428.0979335343709,1120.3840526457723,31360.503790284696,9978.130386335866,744.1202781052743,8.040907333851765e-08,0.00018016411768379,0.09205790786872285,0.0323831075005875
279,-571.6791365454235,763957.0540322749,725207.2144401356,118580.63656660939,60943.47178404467,48000.00000037813,17447.668069796186,1992.1569691297582,3447.128913049825,2931.759155340928,173.43315245748616,277.2540167342247,924.6021784248622,35568.37370685917,6320.480634217336,606.6811873394432,4.420013189046556e-06,0.000264588498789363,0.06795255794568028,0.044881089467606085
280,-700.533395301275,837727.737904175,687074.2030377464,117435.69072770608,65666.68009026696,48000.00000008951,16370.817874506914,4821.763823611234,3887.6381266848625,2719.278557180249,90.35656919321039,497.38770164562607,981.608285787824,32500.608149291776,8618.083658018324,797.3097422041501,6.51453408884588e-07,0.00017924980852710486,0.11020751979420418,0.034328092598569684
281,-826.8692321101703,789063.0025562986,714331.6950379746,120872.97403256758,66151.22229894309,48646.92687022893,17026.21885609116,3361.2911685412782,3521.431578655059,2751.5705076889762,252.02784936922765,532.3770588817519,1319.903332872141,31510.66420108383,9004.56907199498,860.2503087407043,2.8779319660835277e-06,0.00013386846085687256,0.09322413303953586,0.026702369195832354
282,-723.3413914590135,798266.4075946084,764023.8803549233,116955.21900484433,71365.66350829616,48000.00000033515,16467.306445850412,1437.2950042267557,3609.4012625573055,2581.0448700779443,67.08523535782918,807.7007166270664,1468.759276142264,31235.503423995466,9484.298152802397,808.6112266793031,3.0159107042003873e-06,0.00015856557449836614,0.10664057796550604,0.018564134489660752
283,-627.9790393090047,797484.59877034,771897.1689654165,122210.46850496254,65595.13586389268,48000.000001096916,17158.44212219358,1132.0648867327411,3425.433831418108,3137.431470969572,321.9908277258574,458.35070751051114,1149.9228077452851,38389.91585887831,5788.413826702832,619.0639445686933,2.4738096372404867e-06,0.00027079725705844737,0.0644177518047114,0.05292820728226731
284,-585.29382863449,777058.7533537525,740280.2754943981,115974.2952677339,64299.668003705745,49508.8047090534,17293.46566359762,1120.0012606226855,4447.193422906319,2784.9952350459766,46.82808414258299,486.1483749920219,1350.7960102380714,27214.03407927013,49947.34975158974,1109.0051894673952,9.331597354965864e-08,6.183215017118788e-05,0.12103572151302942,0.013392408756952566
285,-497.5108978668899,799574.98284212,724315.4578072901,117062.53234095399,67265.16669997672,48530.55078866573,16444.68732415252,2671.550860523253,3712.757824831671,2815.340585631544,72.61855775723802,548.3530218611561,1009.7833906912136,29524.76215856171,11655.366542956706,867.8043376640015,1.2154280541497166e-06,0.00013474617135219045,0.09966182740879781,0.028837984456608567
286,-434.5634080780355,768580.4345920533,709521.6648118908,117152.0626572865,67535.04553874675,48000.00000008601,17132.437380538195,2011.7753124905241,4043.6135268345847,2831.7188901072464,93.46338305033095,472.268920276549,1356.0545558132728,32305.88420937478,7794.0158123394995,703.5819637692026,5.463274306845494e-07,0.00019010067176486426,0.09567668013924897,0.019825353837676085
287,-545.4958239725944,807468.6180921741,765091.170197388,120719.02529561827,60370.248670601,48000.000000157204,16485.196191719377,1963.0838066379865,3523.2925793024715,3132.827819237848,249.91187015079083,223.38154758800144,852.9726656917558,42294.6580937491,4616.789788672423,557.0441899239833,3.5637627798144504e-06,0.0003094744109815601,0.05590272328866897,0.053811519223862854
288,-522.019769920402,812261.8267521141,735604.2103272575,119190.5459478061,60471.01342625963,48000.000000449836,16555.08722577244,3099.3528087365994,3622.8855898050947,3093.0572093025585,191.78329526765407,226.13751608585557,977.3517825181401,34612.06894547661,7707.14155598189,680.7726915989659,2.3368275959675412e-06,0.0002067586620507519,0.06820982037113217,0.045767767299936174
289,-599.8708898678171,783976.9566088659,764329.8805628341,118683.71225269588,62929.90493643909,48000.00000085425,17318.569402414385,729.640025399242,3765.5753877902484,2941.2363921080564,152.74716835677492,402.53297466187246,1029.7643804574204,34281.688297246445,8319.284420529697,686.8466942649951,1.8685736767052356e-06,0.00019689732957113386,0.08602860883197354,0.03089888104589792
290,-555.8904795992258,771414.2226652821,672561.3946259072,116235.80362073553,72048.88675657992,48000.00000062028,16951.657921986647,3180.933508308423,3848.2782253023065,2577.806755854729,46.23038965632179,879.7808704483518,1430.5046888656752,30397.4306411257,10114.955702069554,879.1947498502569,3.757890983841001e-07,0.00014315206438905497,0.11481913362783497,0.021744750136785007
291,-445.06341882925165,791167.2690416647,758406.9064256017,115927.15417200672,66835.7996186984,48000.000000115855,17091.279158234633,1268.7508491866663,3815.305003748284,2634.9615904887432,30.79442528040138,627.4350008806281,1076.804287546231,33141.86537392236,7650.765423594496,720.6247837226036,2.95341674307491e-06,0.00020016217884942741,0.10749625868105757,0.03520251766953814
292,-437.9381964488644,776847.2892686893,738787.8572842854,118436.86069223027,63992.45808104437,48000.00000040115,17160.308514717748,1767.7645437806257,3472.5433897365237,2923.6406057113304,134.29450324757843,465.77269803918415,1108.7223482826805,33854.217566103565,6463.979061077461,630.0964720387001,3.7040213377931187e-06,0.0002602282896043299,0.0742968405713795,0.05821516911671281
293,-639.8062587833797,787574.2938848393,750377.7969015789,118212.08416006436,66603.93387975293,48000.000000155334,17257.57473552394,1565.5673174885762,3665.4241876235205,2824.3864507874646,147.02574308241347,491.4247102033525,1110.8614337709942,32510.59236853069,8223.280216599811,718.7516525557629,3.156473021775146e-06,0.00017085136576744947,0.08801407445515326,0.034134675433600374
294,-621.6138752908652,704427.5275163272,676282.3131470773,116851.99830864713,66261.24452766948,48000.00000007007,18004.81071855419,1180.0048975942416,3555.411248730455,2795.1936126812216,68.83743924098441,516.5210208530875,1073.0748231353498,34205.942767167166,5352.189769213904,594.8965595021966,2.826708925786922e-06,0.00024220680427897457,0.08688065592708667,0.04231153608277972
295,-664.0773420786986,779042.0704937689,757652.5505940069,117505.16907647041,63842.83332788161,48000.00000012677,16721.42093908181,1065.3380632350986,3480.964753006134,3013.56779544025,95.98711156354479,449.58379766907797,1137.999693690697,38359.061379802384,5488.863094878917,588.0523282641955,3.402242721002281e-06,0.00026838146032825874,0.06301327518899884,0.031034381033665175
296,-525.5986019616713,769242.7131428751,676617.4072312384,118286.24044710737,63142.451880242166,48000.000000519496,17435.85842730584,3010.3831063305474,3929.685308865365,2848.9912402162727,150.55218589377435,399.24869221259934,935.6951574213983,32819.84459435423,8189.089732802501,713.6732388346325,2.1584535009848755e-07,0.0001849150630364019,0.10928815753526726,0.034521723071612255
297,-604.93373433179,825675.7894218308,780571.9540249546,118015.7909771932,66118.79372878005,50761.714496171866,16292.53016173741,1798.9343815436225,3922.116225807463,2940.279507486456,152.3363032683195,510.6259242308101,1211.394699755165,31750.868809956628,12826.718586886765,865.5324200068501,2.187290198306659e-06,0.0001212719148484871,0.08273069690286988,0.0203260556806104
298,-705.7854513449734,781146.6151426545,716960.8478460043,118619.3614095644,66361.97298252626,56470.75939505599,17236.379623983295,2158.374835938393,4183.396777674657,2960.411521290834,144.1465663166686,466.65386255790634,1194.0397116046204,30856.13678378123,12156.59811806556,977.0581219037965,5.58938208452239e-07,0.0001410113168405223,0.08666210078536221,0.036654769888433386
299,-552.3213758097055,770856.0109905106,715999.1055587941,119137.38438800831,63345.66984541803,58280.30896640876,16947.205963697405,2303.5131790085334,3685.7076949696757,2781.6876058973908,158.99512827226013,405.3056073724559,1103.1890774652964,32587.135640967706,10589.099152848597,880.7660782872262,2.6801349030438264e-06,0.0001562014806103032,0.07901569678058494,0.03509618504959528
300,-539.8129158177966,796093.0810726464,709259.5957588512,118723.6020474555,60626.77509260332,53832.937277134166,17060.173599268823,4366.247770162522,3371.398588111448,3130.934605394066,171.788736285183,249.4925432675,951.0947031240092,32364.21398168181,8723.682642242922,823.102025602512,3.796225067474577e-06,0.00019517888243510392,0.05771607132250706,0.050576720487466933
301,-635.0334147241952,788290.2982553033,723369.0629368919,119264.20759573283,61828.2002978427,49535.48854708202,16920.80202289166,2476.1587958457635,3865.0181218173684,3104.370231841728,196.45374089522656,265.9722977911916,898.4911307230797,34826.305328654475,9571.836513287863,706.1769983454622,1.7067765773161582e-06,0.00020734819092830048,0.06251264086781914,0.04826083090371162
302,-522.395552063344,771964.8318162194,730719.6383915045,118223.06557413816,65235.214485126504,50159.79848220289,17301.6070874514,1642.2647842293572,3721.1560082877763,2886.122259882387,142.39105334677112,605.9437867205869,1128.6512102670056,29568.722993055304,13819.554666721353,896.6086850670957,1.663074365450001e-06,0.0001120977760469915,0.08891604635245026,0.03020908096306748
303,-523.3852921504941,820512.541660254,717826.8647365096,116853.31760176634,67667.12276362492,48000.00000022261,16332.277404815492,3622.0836119412925,3846.0831615433663,2687.4261698693804,78.65300390428082,690.8381003637585,1483.3979651609989,32954.113413620005,7615.263095029677,756.3356898513566,1.310372427557203e-06,0.0001822627063353204,0.10668347611382172,0.023226199721082818
304,-660.5891708501151,783859.4944035785,707287.3252701178,118898.22309160992,65888.97369249156,48000.00000000117,17083.916804456563,3676.157685199031,3479.015199866343,2747.357754856325,147.68854011997925,742.8666856515307,1190.0326812648555,34853.81201888909,5834.321406595375,667.3914819660122,4.072768477304994e-06,0.0002603064740027849,0.08343176680573373,0.05273841505136491
305,-493.1121691750053,816740.4734033046,774897.8048846402,118185.62182038106,66491.13463816029,52766.54967916581,16655.885031551752,1516.3674011590354,3637.4465873702497,2913.316597564824,118.22146197656673,545.6126315263426,1140.4034860361419,29678.58224003438,14618.242564047307,989.2255731645412,1.8484383428961576e-06,9.688130946655958e-05,0.08990141270973112,0.038524772900549994
306,-522.4556977825908,765788.407584359,704995.5689115084,117590.5749264069,61468.55834906961,48000.00000078305,17550.27176279797,2060.3659547426396,3981.829897823464,2962.04204717321,102.64183018857484,304.94094979237855,1049.9257100821299,30907.550290371593,11754.700599893593,816.205248915588,5.999277147033309e-08,0.00013673822169561317,0.09954126556147022,0.026172102356628972
307,-674.0336901515548,749615.8695499692,704515.0067634039,120446.39932680655,68451.8408795369,49698.17602814317,17344.63478794835,2090.290235941281,3548.2162888291296,2793.237964995405,199.30891201116302,689.2481427317052,1197.2983803318143,29227.76208942082,9660.181781129628,860.5197050751862,3.4468644271069386e-06,0.00013928547511027743,0.08440637086043237,0.025627737171990874
308,-639.6663903977956,789123.2554591758,766772.5483011941,118032.65557099733,67231.50310110758,58041.31749133093,16983.45595855753,755.3287099847311,3901.197939061372,3054.5296174799196,115.5347674231539,600.2994462330403,1316.8966147778608,29480.04921421826,18498.866221196953,1073.8673925396026,9.958062038498299e-07,0.0001022088774395662,0.08493317005435118,0.035544906004780406
309,-605.2080095669405,775483.0380286612,691682.3616812754,118358.0477973252,62525.46088846773,48000.00000026481,16951.090976062773,3059.105216863274,3689.9922827201517,3103.631649891537,129.34487706433498,333.6143270695781,924.8671522052481,33549.822460511234,7465.760992611107,734.7434704262173,1.2986889386232998e-06,0.0002025565206710993,0.07606132972099933,0.04943095911108142
310,-441.590273005021,781987.1543386767,702812.5552008601,117321.16874198733,62721.6150897051,48000.00000165839,17083.734478948354,2558.3932801148817,3962.886364056128,2907.7320740399264,95.8197656577635,340.3225560179152,1050.7799111161537,28732.83798089326,14661.727018027717,852.0359241114097,1.9344376605438814e-07,0.00013900843398219104,0.09173304558880248,0.022865702179807906
311,-638.5946966969402,780835.6270653314,681641.6531002175,120647.19855843141,68751.97986565543,48000.00000002752,17361.48586076879,6037.201880331479,3329.044496165929,2955.585485174165,216.33102002274552,741.1894864592475,1479.823051314781,38793.9291989536,5764.968995399489,602.0522244053442,5.444661656136531e-06,0.0003020525935464959,0.0489281118235477,0.05347459684359345
312,-619.8026465554356,765134.6127948362,679246.3727785157,118239.94819152415,62715.30937085291,48000.000000005944,17348.270788706144,2954.7068701278945,3805.204007341103,2918.670956371766,153.00710386194203,309.58481936278116,1140.0807370544746,32718.615259273785,9183.717847361457,702.4109583549215,6.114182757693961e-07,0.00021482617157653097,0.09451125061908647,0.04238364237982239
313,-663.3707917777589,818450.8709376225,728613.4524331845,117624.10348396242,62742.928589358875,48000.00000000381,16288.23328292607,4070.884321503206,3365.6030113892534,2898.2501800505224,93.5230373075018,323.88152799679204,1072.0421499170216,42820.74118150296,4970.201610722605,553.9696375156211,3.4635129347939812e-06,0.0002991686413815185,0.07686544116751494,0.04882056451729773
314,-464.4277890179764,851760.6373332792,748197.4151936228,119197.89796462157,68210.6119276664,48000.00000027905,15777.250955816602,4211.212573029003,3398.4153507765786,2959.343707408504,186.90229709997814,683.22162176759,1416.8314257044792,34690.83399538795,7709.81789346474,716.1112416900446,2.93179957244639e-06,0.0002070256709025953,0.07730745281792656,0.03989826624348626
315,-682.434536946434,780616.6435888982,736938.589695134,119655.11047490578,61173.20946758649,48000.00000014527,17057.151233890883,1931.5184296514421,3349.851244870848,2926.7263826369567,195.53547178092188,301.506207406147,890.1577903595476,32347.045009565853,9397.553054582282,720.1973671470455,3.1454806363980088e-06,0.00019844506737208992,0.07255585195342336,0.04151388621951444
316,-782.7487750816758,765885.1788269632,745738.617670696,116916.73838613613,70444.4217080434,48000.000000406435,17455.704545054425,801.825782416787,3681.657971440296,2802.424923905823,69.42690584048816,842.9740800284999,1762.4900655038068,30970.392509980335,8355.739437018055,767.8201768568409,2.2263569598743818e-06,0.00017215062419414064,0.09679005383294495,0.0400909001322116
317,-451.26831794115225,817417.424313981,713261.4566459263,117377.54968500025,66627.77432501146,48000.0000003326,16338.324964629099,3600.856905819451,3970.016537723967,2732.4268207126006,113.66688545068122,554.2337455238375,1365.0045423340757,34653.17256039404,8036.2778132425465,724.9501601753459,1.5290948429448723e-06,0.00022571714309662494,0.09932640989640464,0.037784157749975546
318,-656.4746625806837,815845.572906685,776375.709213144,118406.02923648262,66240.09893184023,66680.66228955843,16406.86168223297,1538.767334605184,3581.1558042829606,3010.6227701490097,131.60139357097833,485.45783970547694,1188.3633706306987,32183.633984091422,15170.14645462352,1046.1103068204482,2.056211232297253e-06,0.0001230698588178662,0.07021832360676482,0.03485585323130748
319,-588.1212715612135,808600.5120462894,775405.6210107411,120025.80216000574,65379.10381832534,50508.35202967435,16699.026921816065,1524.564394834654,3560.934565912376,2889.2849997866438,224.51105881713673,463.75994041235674,1124.7617860988926,33146.601252773464,9374.804266996909,800.7351146452302,3.584888330353472e-06,0.00019852442628032422,0.07716081967431723,0.03504275388992879
320,-548.1964314916722,784343.0242624775,748269.8321820007,120956.17823820139,68657.13942775784,55494.36396373077,16958.23152976708,1767.6107964658022,3558.933375260468,2709.6365677128397,265.17479856406624,707.4642538623474,1322.4791049078008,31082.420493104142,13827.48504186408,922.9774138615632,3.834283642223968e-06,0.0001344776518365498,0.0904859002625602,0.02623590755444103
321,-494.92823339965486,761437.5364334346,681489.002676034,118344.05204614437,68008.49514144655,48000.00000225149,17406.24103748364,3119.9199920336973,3773.513597899153,2828.324301341988,136.53740805466055,672.4789536186137,1086.2317465647875,30500.64543446428,9544.533478956904,797.8718830008731,1.8131342505527413e-06,0.0001423285302195021,0.09199856550382603,0.03116009400167403
322,-401.5989125521398,799881.3450769492,758627.1049715825,119694.02172296906,64097.91991357647,48000.00000046971,16766.204670758216,1816.9319745302785,3458.284145998248,2909.8477796900142,205.70467448942378,536.4644561209789,1120.5165084323537,32343.71205932825,9081.503037205417,765.6007785211297,3.0492229515244132e-06,0.000178304308835093,0.07851686641781877,0.035795445757563604
323,-554.4411112443097,769233.3424626456,675870.7143392005,118635.266514785,66202.1196172204,48000.000000000065,17186.661018226718,3727.1068474663793,3719.3736755979853,2847.8379464440395,178.218760724576,530.3587528101659,1436.0087830248194,35182.62969621084,5907.208617709375,609.4961508342428,2.459599721565939e-06,0.00026545043268598635,0.07917957083631934,0.04912854622730603
324,-795.9113834099435,759698.7760324337,729739.7434375635,117229.95699560917,66616.81548656333,48058.620760168196,17227.226015300508,1154.4937650091042,3684.6354436054457,2917.205881429008,86.8367670700322,587.8588360120611,1385.7279364085323,32947.09944234904,7199.319290997182,722.8084742253906,1.7402117231307177e-06,0.00020622788685034998,0.08394016099905025,0.04558838584160084
325,-663.7374690476544,812172.3609901074,728785.3028497965,121958.65349646879,67221.79977376667,48000.000000311455,16534.555639110782,3845.190773314122,3676.6465583628465,2925.009247831657,321.85445902209165,534.1184041633323,1053.511178277149,33420.752907349066,8903.651773030762,774.9745239686016,3.6814132072682437e-06,0.00019172884115874046,0.06808489579440843,0.03518458978607405
326,-560.9534293112629,814357.3280040451,725942.7936630271,118261.62292331591,65436.81709293416,48948.89707782142,16464.363786954997,3342.4171200932437,3859.8698409379126,2780.826705758162,148.78962643850684,654.2934939463587,1217.3280885084137,33186.906092768586,8923.626737166876,751.8911341702405,2.0398945543743632e-06,0.00018156141399789806,0.09728180474923168,0.04236743181038859
327,-530.3588576020331,798260.2519958374,738672.693472653,118760.48233516427,62591.90699985051,48680.42964458184,16858.346143256924,2501.1475272402536,3869.7314137965036,2764.597271679417,125.12005990999793,319.2628755040395,874.2532148021888,30553.446629065595,10915.372970437926,931.9160002638687,3.005783641348837e-06,0.00010578007188196005,0.10082501644143076,0.018169001456179723
328,-646.4177355711545,786689.392413116,758997.4658556845,116734.58367088251,70101.32613433966,48000.000000016604,17030.624683404403,1158.3697090707828,3494.1934162346142,2697.993078400439,75.02354997608298,740.9203692166188,1246.2056510567286,36696.79144134391,6694.261780183351,634.8343634618449,3.2130379539248786e-06,0.00023554660445910869,0.0915290814584696,0.03857516434900762
329,-531.3035957471357,824428.4470351323,763595.5504699507,120308.95543871062,63399.90336902475,52922.17615086037,16221.584519034854,2456.5421580105562,3657.7027021034423,2947.728741071413,203.8893794030294,358.80955407820693,879.8492032858851,34308.56618268009,9586.172576989926,835.0193277965196,2.6851243104575594e-06,0.00017582125524767138,0.07774737977122849,0.02897094982846041
330,-594.4221885771792,770166.7547780551,696747.4326752396,117246.9899320755,63644.87779339952,48000.000000000146,17323.366848839843,3019.118597041196,3909.251487322069,2839.719772632633,89.89557045418523,483.5499197170521,1150.0681486163915,31326.544492459616,10045.438438267947,747.4625401541008,2.881602261287849e-06,0.0001944398569389141,0.07986217210420075,0.0405409314248563
331,-555.6926538990052,763693.1218420195,680812.8165157642,117215.85058009977,70245.55479953528,48000.0000004269,17024.377370356022,3216.222895982718,3806.9326401047833,2555.422945140748,111.82553634076912,763.1227512730375,1325.1054711886452,30621.42447134021,9648.062525121886,743.9471017558102,2.017186368810345e-06,0.00016999418051298179,0.10821205282090142,0.024289294504486483
332,-796.320753867496,727953.2447190629,675582.8988646356,121058.39443559127,58454.759745990275,48000.00000015337,17898.614379094863,2218.7422272692274,3661.077315560228,3194.5187786394063,283.3480683013199,154.90007198942797,738.79361272188,40469.70195458446,3945.497006381286,529.3594677064901,2.4614777660799676e-06,0.00033157319915407056,0.04991388296151325,0.05890470314234656
333,-683.6202754369974,763380.325777908,685814.6872572921,116713.79799561025,62021.8240702517,48000.00000042741,17400.58560341783,2881.620153626532,3797.2763658131967,3074.1868529543312,54.45318395514274,258.77171912981396,885.8399674115965,34300.43928511099,7483.318006924329,667.822416288755,7.173132114150838e-07,0.0002098317764152746,0.08256530558020685,0.04401703822779085
334,-469.44490330557755,765920.5847557079,727424.962310408,118931.90975968097,62044.23392294866,48000.00000071254,16998.144232055634,1775.3184413958663,3568.9001017018577,2895.9373772935787,160.59475376647526,303.14279146656617,1024.5990819371307,33782.978521929595,5896.36011333371,704.6919345803124,3.56390321048589e-06,0.00022983196134434596,0.07115380708050656,0.047575336689100724
335,-397.04481203915935,818078.3682819321,805777.0196096034,121865.82118836962,64687.230088592696,48610.60343506103,16489.318072296755,552.9020152264662,3490.1557110038975,2852.546061722193,241.5053840481256,379.5587510397635,1140.4117072238541,32897.02987560045,9361.966175057481,770.8202991966233,3.586951556575963e-06,0.0001606283993018067,0.07616040688223914,0.03120980943577169
336,-634.1053177269594,809597.4969341431,785570.5968792242,139397.23390410325,90555.80330824482,53720.602359897224,16259.668373395492,1298.7596483930038,3343.636545889451,2466.1808086641404,1131.5452352726247,1756.4496021129162,2616.9751815723707,31762.052038734684,12345.97286766727,894.1537651075116,4.7468013790830635e-06,0.00012886693204856726,0.06903868686586556,0.03556083975434355
337,-832.1218820712713,785864.6913136581,689229.8102015249,116934.31485555207,64445.047517597675,48791.29907271417,16875.43911738621,3745.4127832513364,3584.0603880329254,2734.577991773693,68.63614445952444,463.10272747182,1003.9266174741131,29137.429613894852,14587.719271535792,874.5617162351357,1.8559867847834799e-06,9.730483394220577e-05,0.10396189572835378,0.02244594806800688
338,-506.52890200456216,791740.8039292395,733739.189591054,124465.02330738635,71980.21188509508,48000.00000015064,16694.65542298217,2564.5726615839467,3524.685018891611,2815.4370927261034,470.2502233954091,802.3760404923204,1527.65956324327,35115.29105446187,7343.631111283938,687.6324716017654,3.0200375333263923e-06,0.00021119716948232966,0.07092882743781163,0.0368003541338062
