sample,ll,T_NDH,T_OOA,T_LS,T_L_S,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,p_H_N,p_N_OOA,p_L_S
237,-179.97826901443904,813111.884771013,53803.894498790294,53068.482069690275,28933.080034603438,16935.112986238284,2539.3359302574695,29952.011447896508,19850.393372403694,51.53584106035834,8909.963072852222,19999.99999994584,1468.2957099169091,4.1021496710922795e-06,7.037216786368847e-05,0.12118518092866011,0.02598681073088489,0.5859731083905779
238,-131.26980486899294,805204.967044689,55731.23370925668,54283.350919087185,20320.91256460879,16667.165917122365,2316.8041300735154,28033.62408565588,21750.691610295573,105.79280266490838,5429.541594359015,19999.999999964955,1404.0641673666403,1.0000000136631632e-08,7.272397676273266e-05,0.1309661821978692,0.02698950072388338,0.45196595357869596
239,-155.42122927738293,757854.999116128,57914.77264223155,56329.354952984824,29520.546269307695,17328.152729511057,2283.7310372937204,28273.320423401252,20806.219616338185,124.64446807995566,5294.072523987326,1318.5450993511006,1529.1242773620338,1.7537984950826525e-05,5.538844864787577e-05,0.13061442032148599,0.014989492777279059,0.6019305029480972
240,-136.34879496074183,784822.2545629833,58752.78202025052,57648.87954914122,25117.07003367946,17461.837483955744,2277.7024644143185,29228.599322340135,16290.052808373232,80.53801437134723,4268.336584731203,19999.999999951524,1579.352642770001,1.6890250690832997e-05,7.567211881568632e-05,0.1493518544858628,0.02312737249946969,0.5140598416063362
241,-179.06232582195682,787946.2126722898,56172.15650852327,53900.90868373836,16123.147997017924,17119.07213046861,2387.3805511531027,29214.947210013615,18247.302043007872,159.84615136120834,4914.621876290864,1495.6797740007555,1449.3847612050877,1.0000000022449687e-08,7.494444716189942e-05,0.11898198449946289,0.014220508808840602,0.4009019726506185
242,-203.92464563762763,749207.0755827223,53279.99126280628,51921.27454548496,26373.4624473784,17612.676843669295,2390.615096087633,28022.251276585124,29943.32844552401,107.37716305128146,6628.078008880292,19999.99999996762,1567.176805466535,1.0000000235008123e-08,4.621012307684946e-05,0.11469867211575442,0.021144816301820128,0.5196375284368351
243,-164.7268743429392,809476.9454030915,55911.27206495243,53947.928533566526,29461.905496949916,16813.1617446222,2463.7942763502256,30865.64938332706,17050.26207296602,123.32302375051472,6160.407607654128,19999.999999990712,1804.0410582162865,6.628394694957335e-05,3.198462395502417e-05,0.12602313676414967,0.02234350617471225,0.6814999397094368
244,-190.2092724313631,803679.6251871618,54592.54105959136,53348.81068646102,29346.53732950681,17161.047175231655,2461.1712105826755,29000.297413610057,18463.516033449963,91.15803754574111,8483.881285309102,2350.226659510848,1378.9854746540582,1.0000000019551241e-08,5.930742328436644e-05,0.12127810219054365,0.01971372346345788,0.5550975240617096
245,-249.4214354059783,788993.051313904,53408.1823609032,51983.86146755686,30801.30400233448,16947.106432632154,2382.8894148562063,27891.933049608047,33214.884099689094,109.71437908100994,9567.462772160245,19999.99999817531,1445.6880708308458,1.0000000310303948e-08,2.9710959860347795e-05,0.12153047902233452,0.02457980498092543,0.5118144554571582
246,-153.1856471479316,805049.5417196789,54725.302783424246,53089.797126970276,22055.074657488298,16698.58167654008,2438.3954540026994,29511.456254116772,23559.500913270396,114.61717820138003,5123.909540127934,1523.4193936799961,1534.218544703537,1.0000000010161454e-08,6.917143293026715e-05,0.12259303518671112,0.02284405467053337,0.49503953086062163
247,-135.98458887763468,797352.2453359873,53489.24020923104,52073.82149139011,23281.575745188227,16881.810981491002,2375.709236852377,27503.84883384886,34023.994088996056,96.52821975605674,5269.792690949449,3016.5399101531307,1686.4832022532387,2.6776102678263508e-05,3.810697064892858e-05,0.1257536064247678,0.02210194835910366,0.5130107158103815
248,-85.23858903547699,802557.8736496348,56120.9208100012,53963.30874415593,23319.010702827327,16296.310948810125,2521.584138595126,32878.2613856548,11385.8783882307,129.68718583871848,3032.1312379762576,19999.999999935644,1366.1835177095813,7.323681339447789e-05,7.694073828790494e-05,0.08134208346258365,0.022021649254016302,0.5529963703447272
249,-192.7524666073918,847137.1407755382,53817.79663490705,52467.82351943184,17012.0434390553,16116.227848724933,2505.1877855295684,29949.520077272962,18173.192512391135,92.85968667401563,5581.39113423978,19999.999999886084,1388.9539580904257,1.0000000021563214e-08,6.259166447089948e-05,0.11082262952424043,0.021375787797678274,0.33905708107753196
250,-87.17592031794126,813726.9089292509,53552.12796157679,51750.59777912937,24648.456768401167,16445.55070408145,2382.0800019806416,30563.77218734934,15796.914282242375,117.28762805901603,5333.503796251978,813.7220242254576,1510.795625770909,2.9552011579517697e-05,6.516198405410171e-05,0.11179208018330453,0.020524608240206965,0.5403114114849882
251,-145.1574700201367,789005.8911946312,51700.72261599166,51074.87286288829,25675.201900699518,16987.29402430244,2463.968610438699,28721.27866578057,20630.967752650427,47.16577648045703,5239.7635606627355,2511.506064661009,1534.9404295174386,1.0000000075276515e-08,6.169278576678587e-05,0.10763865578712098,0.013663023807567088,0.42205476935337727
