sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
385,-542.4884866698837,830622.7742590903,639695.8687903027,123046.22697832678,67242.28261038961,48000.0000001231,16184.008633184027,11495.03261773895,2968.314145954293,3324.4543962440166,335.35584573316373,674.8316621312418,1189.4504706798232,51865.7209049563,3735.7500526805024,482.7976958794504,5.995030659656998e-06,0.00040296320992495464,0.08995040653070342
386,-604.9877248548971,801695.2069102429,642150.1731316826,122290.19317937196,60750.59760148412,48000.0000000213,17019.090527571312,10354.909868230012,2883.089526006169,3293.3851184332148,269.92576015050236,243.21608005973596,931.5860693182525,49448.349128026464,3328.34248320325,467.34770742973,6.837894619043734e-06,0.0004197675808761402,0.11139592857905309
387,-614.0414381133758,788660.6266717354,693649.3148174634,120704.26528572338,64777.05640648435,48000.000000415304,16998.701222017167,9186.07656251802,2819.3705798856545,3098.7640968340424,204.21993094580608,600.0321190038482,1232.3389183570996,49802.01176914114,3519.048754468628,442.76354440245115,8.434458941355211e-06,0.0004443122689301477,0.08965063420589156
388,-490.23215268723345,766111.6313544073,597443.6325303018,119712.41166545753,62891.96343300589,48000.00000004159,17515.489208310133,11527.0345594181,2774.739178001667,3112.050492029584,193.22861618736877,387.37497363267136,1086.5045119972601,54855.21370754908,3309.9672873658456,428.65800712935595,6.514368833342553e-06,0.0004113947139349443,0.08558687664869503
389,-652.4658577537291,825299.5962020305,753892.8279902494,129627.99577820224,67568.49114368402,48000.00000000041,16393.64675839467,6941.1411489591765,2856.8582970816465,3314.39560378356,561.2063803118842,580.0124219526978,1473.3535512782498,50534.13485059027,3512.7507436162796,489.0773851981483,7.378987779097046e-06,0.0003814544696576765,0.06173237236237804
390,-615.2280299306428,794163.2321935451,713965.8236287114,121536.41895454263,62728.57450137183,48000.000000038344,16792.576755068934,6438.977305524507,2947.053276738415,3268.6926316285058,298.0866445984051,532.4640081071361,945.7365818956647,69716.8723840647,2794.486094037373,380.5927855060309,7.557393760151069e-06,0.0004724740866713304,0.08862542543543746
391,-553.3382788604847,834351.3974442354,596785.6472096528,123070.82586929125,59824.34177487865,48000.000000114065,16199.311677997428,13105.207475008858,3225.511049886846,3292.9450946570023,353.39379523336993,255.79661012556684,977.9263108018341,48748.24901625356,3370.438321127411,488.3592390899958,5.364291305824261e-06,0.0003767003231254309,0.07887673715629757
392,-576.6825016043455,810557.7134040106,662469.042442125,124885.33936832083,62953.01195936293,48000.000000136744,16799.292150193924,10447.469607161804,2965.7691749226774,3248.444576648418,450.4536854614249,363.84702138685975,1227.2459863578063,55558.55903270111,3201.397765470526,461.7200637325143,6.800246821944571e-06,0.0004246358575978926,0.09173506205038731
393,-736.9381376084278,813676.9337348742,600966.633106325,118969.1223898614,64964.86425443175,48000.00000005659,16715.47736381175,16125.327440005763,2707.7000501507455,3080.5675642765277,142.76084725516853,454.3433531567329,1043.930375465123,51591.06827661133,3225.1699650768064,439.9478639408586,7.857197890885252e-06,0.00041221981159279787,0.10009246052697662
394,-605.8471340799404,817951.6275474243,696985.0521094953,124997.72337298795,69609.64256970066,48000.00000016761,16599.09524926274,10101.27344917463,2836.8325574771916,3171.511399889865,403.22119942836326,663.8386950845824,1595.4357523282556,44611.42242966387,3818.4152759274225,522.5837251319344,7.884412041273481e-06,0.0003573941842524058,0.09061327101078513
395,-698.8035710259796,805375.8422549192,718306.1465941031,123344.72448191131,62977.45009831997,48000.00000025577,17002.356119477223,6114.14473249017,2975.1100307771876,3364.0381371399053,343.6381925105372,416.57495691686324,1128.411402211981,52895.83585230407,3237.736002296921,440.97310098749654,6.950849324624193e-06,0.0004171079873938414,0.10546079302151777
396,-947.729344111827,756862.7392152005,694572.2855529393,121523.07677059808,59969.86229513971,48000.000000000065,17796.701618817817,4168.087256218183,2952.048903526856,3458.8164660409675,336.6818858842628,231.9136837246453,706.1777272374668,47758.58891614322,3629.2826954717757,456.4737517813772,6.283467088150378e-06,0.0004048941201138362,0.09763206384813439
397,-673.9235326536882,862108.252061209,773241.0843146776,133286.643294545,82308.8015168013,48000.00000014365,15870.755966485709,13074.165699179972,2567.042597636003,2991.9991367672073,558.8393169586317,1609.1959030176508,2232.5680378385173,45064.84846417535,4458.314830042329,515.4427279676835,8.664261218078267e-06,0.00030771785304313927,0.07398509201408375
398,-647.3880724630818,845760.0948014773,692664.4386546023,122502.56204520472,61127.71355244724,48000.00000016625,16651.230025919886,11431.692420716181,3288.898656195068,3336.8658506767183,321.3884490579826,316.73266745027365,1208.722479857616,58823.7193042624,3101.485368684888,434.9951649451279,7.862692384569731e-06,0.00048383396107947227,0.10152271989775964
399,-607.9160142563992,824740.6001436212,751965.6036309884,126148.40153618595,67674.81758974465,48000.00000017946,16560.085436945024,8214.295381074891,2663.151153704215,3175.4760573126136,434.8413536160077,553.1722692376968,1399.409585107413,50881.2946174939,3366.786824465473,479.54161717506355,8.638264607286499e-06,0.00038903146120111037,0.07451649884460625
400,-621.5816614042999,848260.0566113433,610370.7469898544,129304.83721492249,69898.70027213481,48000.000000007225,16086.754736674211,17358.72988652936,2768.1215920565496,3028.8851130068642,599.1390553840309,909.539728351278,1623.274598697597,61724.57597593456,3135.6423482742243,387.0092099353112,7.981182089013728e-06,0.00045672920860828625,0.09971437522722187
401,-830.7116000137986,819441.299989573,667701.9586978239,119698.89722917062,59954.170033018614,48000.00000000023,16730.31846942591,11658.963973447777,2803.781856889359,3277.775634638781,197.1509960602389,257.1540879733683,766.8336646846143,51086.570992898814,3240.545214005333,467.8679454547003,7.3312947989501715e-06,0.00040012869622380477,0.083696044958994
402,-586.3621282655918,813314.2211676949,676731.2519721981,131691.5407971306,76251.50138273301,48000.00000043509,16629.629315242004,12169.013452836964,2868.3365352642995,3092.686429334547,730.9082416651418,1028.2973800133163,1766.7775900727145,51155.09380780612,3178.06868606831,456.2215330662689,7.762323964825996e-06,0.0003986745293731192,0.092973570516414
403,-752.5386299150827,786482.9090726709,669962.3643978571,118376.2176257834,65023.76346287295,48000.000000478314,16911.762770454992,12575.416346833774,2558.499420086896,3054.040679474204,148.10361296878258,563.7921428048626,1251.4100526539632,55704.282071435584,3232.7759645258193,446.51430021130955,8.66598027531103e-06,0.0003966148897009962,0.0742495696377529
404,-684.0552720836101,790366.5431325878,592072.9318697256,119683.80879006167,58228.52743408908,48000.00000000083,17362.594128942033,10176.01202341838,2924.967771740962,3422.429668442626,179.0626620532519,128.4658251096316,737.1217188585674,52211.72536288039,3025.5998461815275,461.11721911094077,4.36535382675456e-06,0.00047084842346968554,0.09843795099465588
405,-698.9561555009215,798935.7188127249,651189.7707978816,124687.81335633347,66241.7075352832,48000.00000001038,16725.937995005617,12588.677412461033,2704.1696407721356,3099.381928562844,326.3719210307839,474.3349017497023,1065.9141401047884,49613.686161737394,3463.2294259603273,464.27418874500995,8.037928486207252e-06,0.00041100812453727414,0.11321954583358587
