sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_H_N,p_H_WN,p_N_OOA,p_L_S
260,-631.9120109216541,753840.8600673837,702738.5246457406,122688.15227917097,61944.84294468562,55409.52114544543,54142.69369230025,16492.57499235073,17296.546781933735,2221.304276680345,3642.2133358560714,2662.878622433529,339.1718347830167,905.4935659373248,577.6368462607634,27600.369003409684,41345.02593188701,99.68980990267637,1685.0404487321691,3972.0219396581006,4565.226056954553,2.486883564210709e-06,4.0885109815521205e-05,0.07679343573756256,0.014451506775857176,0.018005927343801777,0.444088906098836
261,-770.9062084335615,711098.1278665538,662448.3942314135,117976.58423572591,64968.07095191347,57116.58052442058,54495.4118355524,27784.573786686706,18104.3266712644,2189.2480193531633,3503.03713881135,2705.203857738599,555.157860319551,971.2828225580506,138.83420987206733,26016.845671162777,28992.06052669633,198.70428179009969,1427.7608153866768,7924.172320861907,18660.93958862986,3.640740199042113e-06,5.55553861502549e-05,0.07611638947950967,0.006803849212852489,0.025923996018796747,0.51951652902448
262,-818.7962147373592,778672.757303413,739240.7357133593,130337.92582957687,71701.5676620543,55523.61077959209,53238.55263030044,32406.9470563503,16831.724796325372,2115.624842460572,3318.0841780623705,2325.6711346542797,888.578719697219,1473.4003285720605,1079.9797204347637,28516.855993462545,23043.59651105678,182.39121577532737,1532.4589879522732,9397.470306204734,2348.477155861563,4.03448397967779e-06,5.27249774892063e-05,0.08606022624512578,0.014280543860211497,0.019415698934695955,0.7132920095423798
263,-751.3469991387108,742523.8111823505,705022.7001095794,117320.68183633906,62601.19575191861,57253.33975668868,54755.82963317812,26810.475568883274,17391.70852259425,2301.7184170860455,3309.316297867199,2399.4188544368985,426.22701860991197,960.3486499554278,150.78068792095345,27869.257545400935,23654.869794069815,197.88530240089574,1517.4661700812435,4760.14062342277,99999.99997667751,5.326297387173586e-06,5.387672793772941e-05,0.0854112017727188,0.013775009281539316,0.016986838017226565,0.5302899501522327
264,-792.9967587949249,757631.4353689363,717453.3462260776,117527.35398120857,66842.98241172786,59680.89349602615,57075.72127947622,25238.662143963687,17230.041377263802,2054.9138708041646,3232.6848819428483,2402.3886697761172,636.9258053126089,1088.9623888838523,110.08898196391888,27578.582731136736,20743.46539726608,202.83043130099477,1611.4710701457786,5287.485508365601,99995.86340149214,4.189184912378887e-06,6.577254815254158e-05,0.10551331281306511,0.009018027454714285,0.022751621432309136,0.5834334944019071
265,-835.980325334005,773868.2111566943,732456.3535158347,117366.9752001856,63352.345194424386,52804.7074394145,50451.61741817873,29864.796845113535,17191.25794725468,2521.4333733744434,3197.7483201229716,2540.945959993347,428.76882425872395,1163.5563432979225,139.5247916062446,26824.32897230165,46146.69521776475,185.18120270726516,1662.7094029348157,6144.2764235052755,985.7078707346711,5.592838060546862e-06,2.4915211691208055e-05,0.06979254613241109,0.01256356451651098,0.01500381366955114,0.49337287467402335
266,-686.6967348869222,732978.206667791,696446.4278376622,117942.26786497145,63180.118345027135,59288.192588210724,56808.94894719088,29686.65893310055,17358.319263600166,2121.5735566921066,3328.8134272494276,2553.8773200653286,413.19703026375834,1036.8492095869628,128.23535748353763,29007.02053014468,18517.48211276878,189.38015808769958,1335.768684261618,6260.80527985189,3930.530462049201,4.922864536544276e-06,8.167900759893369e-05,0.07958199543794325,0.008004819199966526,0.021664567600632456,0.5721036116066612
267,-979.2046876457304,735639.0080451862,690141.0951458224,119262.80156671417,61942.87453914681,56608.104870669296,54289.88766530917,29833.215517392226,17632.696835015242,2294.0581176265196,3501.7833044946383,2711.4091228205184,418.78687088768964,856.7953335526043,241.80518357986293,26982.045335901363,28083.90081384961,191.11726689716085,1526.0123569224027,7688.770004581678,2684.040332628242,3.5845946031861448e-06,5.667323559367974e-05,0.0764008923270845,0.011507287347498027,0.019135240695879067,0.6325923699286069
268,-885.525420668167,755567.315527517,704861.7708534843,116763.39987198163,65299.211559894386,54886.72787731286,52198.01873508239,34516.13065234713,17425.476180412592,2325.640038920617,3385.1335704535713,2410.5107804225245,524.4623415031216,1140.0263890227673,103.77706410357447,27291.831616581505,63141.58335440173,218.69137232139022,1647.0055752980252,11651.656025934888,1504.9440622034342,3.42738587547958e-06,3.641010432536315e-05,0.09405289654432733,0.013380933649053482,0.02463697758295556,0.8128727188074986
269,-801.9971551441374,732171.0135547491,688632.1824465316,116512.71320630684,63424.12715730106,50434.64796205262,47999.99712169822,20068.909943880015,17208.54049471968,2122.6007888279305,3417.16752792409,2241.892720497777,413.83875825932114,901.9125413460996,96.20039908897807,26189.54258353668,47634.33795593943,174.10608279553492,1580.2407639350054,5539.001316935582,1248.92063503057,4.3290148219251775e-06,3.477801363685271e-05,0.10385299638898081,0.014615540835432737,0.015201391937672998,0.36019679154353645
270,-1011.1579709080872,753387.71598995,705583.390673096,117147.84717342307,67738.57167317711,55814.615308546905,53146.566600918995,26889.473840037444,17674.24392867796,2084.3218009971347,3634.2437051674738,2285.625496966003,679.3092844955328,1202.5940404745393,89.93673305972524,27484.1229487672,26275.584751287468,222.04085332156862,1692.9824523247999,6063.47287441306,2387.531746181298,3.4385020642614825e-06,3.7807314202617624e-05,0.11806921563634733,0.014930327829705305,0.011847768207061514,0.5455140794713912
271,-746.3843989425338,770478.5626463416,717120.211857987,116976.0196279837,64338.612604164475,54845.48378269706,52559.5413651462,17516.188701095758,16889.49851264684,2540.3495326243183,3390.0688004009007,2345.0904687165157,462.0218440980885,986.5604848591964,118.18973893358081,27460.174616256165,24491.98947101073,177.47942985376434,1488.790194323177,4168.902423890398,99999.99999999984,3.7059120879540025e-06,5.661751429746816e-05,0.100999523933584,0.01614463078538003,0.016602283911718353,0.3836412268789331
272,-836.5201360366104,754688.384757567,718139.7658679453,118625.55828399904,60967.22058586679,53465.294102380474,50552.61661220438,25717.21224543906,17453.011561716055,2235.946671581523,3309.298411052455,2528.7628983214718,329.6429249402264,888.7972817391761,184.15015086461705,27629.077560748363,39489.376348706945,209.84567345518317,1632.6315155627046,6931.997745348691,1228.9868239398786,5.789810445160858e-06,4.200145899612014e-05,0.06823389778146073,0.013010161579763271,0.022796695571438857,0.4897451053812645
273,-806.3367047599902,770681.9040453252,732973.2927963515,118498.62857186618,62721.08130494229,59846.06027759674,57217.872869142106,27533.677033033622,16865.39361792987,2101.8557383070583,3270.736361155677,2385.953005400885,377.3337608568609,761.7544481723163,178.6189327755203,28499.95379311695,39227.412655837164,207.99032697112472,1498.8335427183554,5712.853703981616,4409.045760038978,4.770154023133747e-06,6.363266204881519e-05,0.08572007120658422,0.012832312881548588,0.01623952279910054,0.5688982157970378
274,-772.0151535382181,744539.7404717244,689966.543941999,117827.16152450057,68124.57038725397,55354.178822194066,52644.004990767775,29429.447932893796,17602.006294455718,2470.2253982925977,3499.282203587264,2321.9505216420157,548.717131708301,1237.498741753244,125.60299745979249,26098.006135972624,45639.837535849714,207.80928359632279,1926.4380720463485,6272.380724169652,2356.8276204778604,3.516801145688367e-06,2.761864887516447e-05,0.10727002030263563,0.011448435150989813,0.02692998998689849,0.5914448173998373
275,-695.887806975472,735961.5343761081,677620.8762360855,127381.16051030722,67730.71248680298,59695.24860467358,58381.62977958583,29435.16576237271,17855.619462139737,2528.0247434784933,3507.096551027965,2446.5329136590562,722.3426238477555,1687.827950916628,923.5752667117158,27459.702735910327,23694.32659428717,116.15281997809694,1523.1979299087864,5050.41440901947,1561.8269374262213,2.897001989625804e-06,5.939381004926839e-05,0.08892791319709359,0.010558816841626592,0.026333822704240315,0.6486643352685061
276,-796.0750294395191,760450.6587386092,710004.8098052193,117409.13125228319,66719.1765065324,56164.30949757135,53947.92094600203,29139.538136753003,17304.60341296115,2141.2543124520894,3720.0240790150315,2537.2281214580985,542.963870478568,1041.0469699575344,119.14151159884733,26918.27077735137,31344.530073788694,180.08591288640324,1692.4879961362205,5713.93325690601,1594.777863470423,3.205164775804489e-06,4.265589202949487e-05,0.09908668832056498,0.008833279421665527,0.021472966714875138,0.5844511918648196
277,-888.2577456165866,728205.4777419411,672055.0560060084,124392.47309670773,69363.94041069286,55000.711750071416,53722.62405805626,18497.928888138817,17781.58659192667,2210.6703600132532,3631.34945985854,2420.3227586069593,787.9700182818781,1449.3644739668357,600.5063242789932,27555.80130750331,18611.49666180184,98.76698984170655,1520.765240042835,4340.444234364163,99999.99999975719,1.8442885771658878e-06,7.526622829723148e-05,0.10327827232822064,0.010402059839263107,0.017925222988705757,0.44623579403533975
278,-786.2231042106696,730834.2814534277,682356.2877309766,117753.02956513381,65761.70027013544,56278.229335826705,54153.38644688009,33065.14494444678,17781.617000236627,2162.6831289912816,3588.612881854277,2571.457709150284,498.4570429500542,1089.150006063031,192.6060371220139,26272.613045778366,42489.23976555541,191.2002483265064,1548.7716209117016,6755.052814031002,2787.663909672652,2.9217057667146424e-06,4.273454482910775e-05,0.08882869924096477,0.011733122415641235,0.022652312350195526,0.7108241758508463
279,-825.0260447433409,720437.5684823286,678041.2124415702,118461.13071161907,57488.075972926905,59299.06657449829,57467.070188320446,30707.921084207563,18228.910808172128,1905.1815597815068,3556.9643975617455,2646.3044534145474,119.00923948574292,694.2280355994156,174.93789836388575,27892.022709567318,17726.279146524103,146.8262690864264,1447.2594730069673,7681.59668703896,1816.6497539698992,3.027149069904226e-06,6.386243240516595e-05,0.07740279699391976,0.012670352571593713,0.0245634032965168,0.5946110784133974
280,-789.8319767185656,746949.224536861,705439.781570813,117422.64797873479,62505.108581995875,54773.631972272546,52228.48272025354,36077.74004279714,17480.600906193114,2433.009299360063,3272.72313801184,2287.2849214080893,381.6031171183611,1008.0344692167446,132.8238925402741,25432.736456294235,139498.83888795457,231.47256727973132,1715.328403185497,8478.168761729019,573.987447124945,5.897024929241831e-06,1.2976274790943783e-05,0.09218996295838817,0.016976190944629425,0.020053445438907934,0.8312560127036981
281,-846.3721999675395,751947.6365550442,704695.171308309,117229.50436839463,65982.9164772772,59812.60800703463,58003.72416199266,30318.06683831057,17634.498414751237,2450.5831835154813,3439.8670264282614,2640.483830407225,479.8817250142307,1154.7392570989562,104.02968986203591,27654.423070558118,31800.878754442387,190.15763788881932,1655.7261815995234,10244.5109414835,99981.81593911612,3.865275675489263e-06,4.4108313714222675e-05,0.08677398707316487,0.01005566648282715,0.017362952553565986,0.7022297374650194
282,-672.2410031092245,759208.3373427327,710411.863191325,117740.56944768576,63634.09308948493,57099.375580599284,54875.66247095478,27288.136021988263,17162.95298395116,2474.939182496891,3306.017005160106,2365.3184489298856,359.947023983185,1094.0385445361756,109.37352442537714,27240.918239403614,29677.936451359885,176.67240303782242,1580.1704029374218,5445.000117561542,99999.99999997675,4.604935020998911e-06,5.853625988251873e-05,0.09477061611735356,0.015068493395033052,0.013235649582253135,0.5391929065303963
283,-751.3265206541093,749136.7798147453,696865.0627134874,116689.30637673837,70730.80451706865,56296.17727880587,55257.569134827565,10116.545080030452,17420.572385547828,2393.2076182472265,3474.1015105011743,2385.2107333059776,745.1423069184796,1406.6625323550581,81.96425197871004,28206.19164846125,29290.428602608976,79.71131262397391,1701.557216387032,3016.5015728937155,99999.99999950264,3.323392469148707e-06,5.658673568586085e-05,0.10294385723666868,0.00808133851673516,0.021308275413700513,0.3688566813249959
284,-658.9695417763252,737415.931939497,700903.5558839128,117425.98687430036,62684.49203379971,60397.09542063437,57823.317745741086,27159.55956525197,17438.547183022813,2034.3889514041794,3182.2551552736127,2422.8387732406186,430.10983979424094,1076.817901759988,135.73155188899034,28338.89185037895,15943.647063455546,201.8835614761899,1473.3990656867866,6872.643070486334,5277.683911723623,5.151955913085121e-06,8.74197211024927e-05,0.08586581872862624,0.010940402530461446,0.02089519552453408,0.5804757647225466
285,-870.5974821760324,786343.8573973816,724375.0691394078,115982.67162810886,67418.17393464826,55762.86675285339,55435.68181345934,26802.199883206937,16697.4875980347,2970.643386420558,3301.64096040438,2232.48707904454,613.9270681404499,1293.735950075064,41.82059070098586,28675.401608390923,27513.634189611043,29.802192726500518,1554.1235450116824,5401.0988802142565,2821.924895489486,4.928010817323937e-06,5.756237727245286e-05,0.12218925599221231,0.010285021533174215,0.012911229968806935,0.5466996146704038
286,-965.1931189505217,711725.5653979258,660789.9465757638,118683.17524430886,66489.74880782094,55630.20067739932,53344.48225112199,17012.312921985405,18342.96656032003,2482.340964111156,3471.6152153856638,2630.22482486704,555.7928511659086,1340.6160275748214,170.8071607389556,26665.515522749032,33187.7955289728,177.43210309778416,1707.3003456167708,4099.73073109308,99999.99999999984,3.950562673491105e-06,4.627810516369211e-05,0.08115635250879466,0.007516790216439682,0.013350733317210891,0.39614344397295503
287,-717.2156935049879,744095.0451091117,701649.5101523527,116978.80918362575,69147.22122216971,56405.427795545904,53717.24638125355,22127.67771680667,17549.47696226015,2225.5828266460444,3287.738021074388,2314.5877447593416,717.7220520168529,1125.9760057532103,104.2814353081215,28401.298713714834,20683.11838645789,191.7502270681575,1436.1758266916347,4722.241586827399,5336.487126584722,4.992558057655074e-06,8.404207398774739e-05,0.10144119167496028,0.013838736449732578,0.015821779471801512,0.4912521267313771
288,-792.5815837322866,759446.9738287952,713407.164716316,117312.20579627885,64618.8438631655,56646.34569701248,54051.68831217333,30361.21021730926,17364.041237957597,2372.7488089274984,3156.420836808886,2390.11367163953,503.94914292468184,1100.4384356995142,120.83896783532212,27137.67745559451,36823.99073012255,217.5158177003514,1616.2370218896342,5915.220438943355,1100.0596783485505,4.500307515327246e-06,3.9491865314482874e-05,0.08364521720462324,0.01491328294586023,0.02915823637548457,0.6505481223224948
289,-815.7030651035257,798120.309636191,754535.8708685095,118243.9720279867,61729.083404971134,56774.85110194889,54463.98098299886,31174.150744381754,16591.799118584204,2269.3875811763655,3286.226517329096,2422.538106280907,313.9555424265921,974.1018923754173,240.9133176155428,29253.373157835675,26451.569935166444,192.52523310580682,1466.0763537359096,11344.716979202736,99999.99999893864,4.749579672620847e-06,6.587605676630814e-05,0.0848719347633786,0.013730569206954275,0.024400460939955064,0.6800281819481431
290,-948.2314206979955,761504.2319783622,721162.2946969233,117521.6898155312,62610.00002430248,54019.70425730504,51722.8524712001,34493.71568411259,17206.349999047423,2118.0705758105005,3265.87401368557,2405.4875844155404,364.4882926669597,1023.6590032736187,123.92621215754733,26983.303484798107,53769.773275695894,175.39503741261626,1721.9556846189014,8798.125500803508,1400.5995442315962,4.772201131872533e-06,2.969998410450674e-05,0.09847465264087849,0.010394446494496437,0.02167363431706865,0.7321760780710586
291,-746.4755873733116,763407.1619033638,721315.8346881849,115527.85025010657,67045.9608390924,56112.660923578434,55246.78412817207,29279.80334240341,17368.777878913694,2930.1856151640245,3104.8333290491214,2051.38531085576,626.289718612471,1183.447246491265,24.229677599780825,27366.111671959592,28055.39445145845,78.16014254654988,1564.2502600075866,5779.951407023416,7431.495125888373,7.044151573848085e-06,5.3756510534288834e-05,0.10906236329938356,0.01721523838899212,0.015290338613794148,0.6029476898665138
292,-863.9884475775256,726909.0548166414,681834.8317367581,118314.18481005747,62063.54468248817,58373.721252826865,55864.74643462348,20133.913220068647,17806.18342035055,2411.8884784624247,3267.564048275608,2282.151166972287,315.55066241021,1023.5772612154084,230.51898728138917,28005.99863756388,24038.85914362826,192.38089256281302,1515.5963143443041,3833.0908519977065,99999.99999997675,4.367591839048604e-06,6.395879651895646e-05,0.09976611010723295,0.014967278820676524,0.014243455344178856,0.44819445185578083
293,-788.4319702403042,740330.5791635241,705572.7369494606,118479.98311668482,60415.609384237665,56529.09067428301,53808.918215860394,32527.043146750097,17578.534788942918,2432.000437809006,3162.746864469728,2534.3098737551627,224.185668442158,1068.0569005897858,196.86996682061724,26996.657747258996,36392.25541828781,222.13569516102018,1569.9254686613633,8360.083569518323,552.5760119414322,5.754218279151035e-06,4.465929244974761e-05,0.06648109537191028,0.014006438976131994,0.019819714645804724,0.6805470025654234
294,-832.3021658510986,723742.7912174395,665460.7794687635,118585.65689024607,61724.33886668358,56422.20093748045,54354.41878032585,23464.526517198945,17795.85832334344,2416.4320771652433,3557.185252376829,2471.8236608397324,321.7846875327934,1004.5434600819675,196.83580747475943,26735.633487643776,28799.0244742485,162.80975882089768,1603.53750974162,4658.48537704322,2191.5225012957535,2.867360215982612e-06,6.0007616384622904e-05,0.09179360112285938,0.01673918668695053,0.01984822733365338,0.5275011087841036
295,-955.2266460514965,735252.4053786945,686164.5844856742,118807.50449987577,60540.47131482587,53977.68993676264,52451.85874449731,34888.161365923705,17766.088117024115,2159.886413175622,3701.5787630468667,2692.013373359813,264.0442972071927,865.1188866485456,178.5520540951816,25386.942263052115,65036.68860573971,130.3068475474178,1862.1907303908183,9629.999549294373,2053.525008088892,2.3778564040983744e-06,6.240739350199405e-06,0.0926759498159711,0.009341454642111294,0.018690690601635213,0.7058020096742534
296,-739.5827398500501,751265.1946373779,705779.9657824967,117774.47274828289,63613.373068504996,59239.250859491214,56750.00884203181,26437.539989500754,17586.65014860264,2055.0901331791792,3487.3219267953023,2376.1393783023154,454.9327827695532,990.1101866645247,159.1101757330952,29976.962046933353,18512.04998750388,183.65605075282883,1319.9308549010248,5378.78260811609,99999.99999999789,3.4291197648236566e-06,9.46300436411605e-05,0.10359898848111113,0.013494667980930103,0.021483236200579243,0.5401659111790666
297,-880.3840639679335,735985.5819678267,698371.027444755,117004.54290399006,59999.72036670429,58894.42125674909,54763.88475892576,15280.092755900012,17497.214924837604,2433.456617656317,3212.257634329959,2683.088625735348,263.0921924773091,1022.7094004194103,96.80852456091527,27786.984017852687,22145.047818974504,285.0015115483759,1514.9977918167408,4556.741835725823,99999.99999912409,5.555491588855847e-06,7.699342760637442e-05,0.06398714193827339,0.009663923736436797,0.02488925375000182,0.3594451792686629
298,-751.423903545852,776479.3683650823,744083.3976223607,118556.48522991678,61000.28541568399,58854.39269197261,56618.1672017366,31253.67586845093,16935.144352951,2092.5400938030875,3242.602309172449,2488.8786948956217,309.02664460379424,1058.7571385300096,169.55602759258855,27282.965906645386,36573.1920717762,205.851004988818,1699.6984624552156,6212.715713903053,5005.866881602922,5.72213427589724e-06,3.790161385439872e-05,0.08520753725560574,0.013086194441327975,0.020145616828437664,0.6637467378719762
299,-735.540596268662,723983.1898959302,682124.8066252345,116543.26354334712,60273.37664773915,55749.42998953944,52551.64172874057,17270.599064300328,17711.391241880916,2314.516475587972,3094.320400948201,2409.6225648655245,217.2616829697416,681.3047648020065,58.86390461382082,27532.134007282315,27452.43591812631,230.71242778484722,1631.8608150617627,5222.603975139096,99999.99999999984,4.737483073922473e-06,4.652905450275877e-05,0.08698914243140539,0.01590915714319266,0.01259615721135059,0.3600002900190327
300,-777.1232202955891,756772.1600663869,710479.9844927645,116987.31953228312,64197.40355079046,58967.94133793482,56724.411843952745,28076.506883882725,17477.044991442923,2040.2476772402679,3599.675101481102,2536.2075969515327,506.36964985307725,868.5504348551557,102.62121059554393,27707.700092625524,29431.822629338232,188.1630074005259,1692.2679275530288,6246.420138165828,3487.6306889502707,3.256283072949951e-06,4.781713215359031e-05,0.09507981427578274,0.010453690107151907,0.021122997336294032,0.5872727686102266
301,-930.4717692946463,733344.8310588296,684705.6988432221,118018.99239647287,59908.03404761545,53449.87395222825,52312.8991222695,36644.57389455764,17479.34058702742,2216.8965590603807,3530.2920431423286,2685.827205781656,202.44607597066283,767.8824491508213,162.0182685096962,25178.932045930458,42132.34396617605,107.15224005663917,1799.9781115688495,14026.456240145426,513.9371285749376,2.7841866647000328e-06,9.584869855697946e-06,0.08133123491035477,0.012280709615924652,0.011470912420096497,0.8282589380440911
302,-794.4401344284797,754266.2257202829,715050.6521573049,118504.0848793414,60815.78107938541,52066.76846984564,49514.80176418116,32356.232275882867,17518.313606771888,2242.598842750952,3081.605720099402,2443.5778333096405,302.79868696939116,1005.84931249181,162.00164847836328,26834.929343452117,43929.17134882917,193.83165552660034,1870.0607430463795,7316.826044173134,802.3519579301703,5.216196981190324e-06,1.6223680139696398e-05,0.07634176612672813,0.01565232608090352,0.021392915435181514,0.6916306886172784
303,-800.120678590304,737434.6011486672,692488.6185805846,121285.19811724091,57850.929669040255,59010.1353115993,58041.048061451766,26558.356763319203,17472.345063642824,1756.0059388862562,3768.1464899193784,2810.961492593986,136.31741168743378,782.4771704699004,270.29189397788787,27483.992061845907,28532.84084138575,80.1067275662363,1521.7343583558704,7524.862217293836,99999.99618372924,1.8082909006365568e-06,7.415030692692033e-05,0.08097002134610488,0.008814407977425161,0.02634521869343198,0.6195237989652757
304,-792.1202171877153,765028.8556207994,729292.8782409133,117552.58071678932,63871.52855491441,56843.14122798099,54245.21307397138,32766.02546057055,17039.04016583581,2278.3528690355083,3191.6300168350544,2467.3227374240023,410.46308732230875,1050.4623143083259,133.7855039362763,27991.7147272834,21671.26738420163,189.15757941420583,1507.7037642933742,8175.878698884366,940.580332607518,5.4506096068130765e-06,5.9482325602692836e-05,0.08428893362886862,0.010654134237492478,0.02319803527445422,0.6351610754819729
305,-922.523151340867,745725.7229835517,691404.7469341268,117441.34611753524,67595.09187425584,52587.873963667975,50177.788660172504,35170.32304090143,17704.055490532668,2082.6504630637182,3947.326606525737,2368.0007354328186,732.3170437693884,1098.089082717968,119.90898758662074,25849.249036457328,26414.501755441608,191.47494450699745,1559.160981400756,13978.242441992887,1275.0403129393007,2.3114208448538404e-06,3.490739907701049e-05,0.12449600020667416,0.00915905923394399,0.019515868963013723,0.7242643400571179
306,-781.9863934115353,741130.5713199107,689780.2090742062,117680.76531047776,63670.90986445242,55616.95147326979,52625.26362703667,29878.59838403289,17514.905463238854,2365.098782789986,3519.2665812314,2556.2633583197744,452.36551185074796,1001.8966713876878,128.68735573763308,26391.442043983017,38482.94067323965,230.00813777395476,1698.2179346605194,5154.404333448349,1135.449854574448,3.739868757643085e-06,3.114460561456299e-05,0.08671962102801425,0.009258854615954056,0.02647804017338597,0.5644601058036024
307,-731.6125503900091,728402.4921392602,681472.913795999,117250.0874867209,64941.197485082936,54059.74642238224,51714.290015231476,31154.330252836324,17866.453578261724,2339.4667169585073,3384.8995584841196,2395.6006664891793,642.8519168570688,980.0406440806744,119.53616842872582,27918.75635135797,19678.688317715612,168.13189306449928,1542.7713332265644,7523.372649908544,692.9479011856184,3.931234983084431e-06,7.229869703779766e-05,0.10026876686013256,0.011165344309649907,0.015745807276116994,0.6273535802009514
308,-635.551268174406,775140.7960007327,726722.2716737092,120667.31969284265,62859.213102504094,56035.14794738389,55302.744238959865,17855.713552938312,17011.09463238313,2424.246101513868,3233.7057470520112,2463.4929058275084,474.7838432532571,1104.4543569439982,291.07251005347473,28799.452641142758,20800.309284091894,53.096598620175975,1575.4611724859626,4473.497004130141,99999.9998768683,4.007720976627304e-06,7.229573308603721e-05,0.09426950017505853,0.0108701070891119,0.020455735530710093,0.42912813178007014
309,-891.2016727276576,757014.2896038422,715589.4089466189,116884.31407881508,68700.65414753012,59204.19339820475,56900.83920109789,29378.93330887611,17239.751055156667,2098.501582521924,3265.4561330938495,2354.0148674466423,636.6593876605992,1229.8070004905358,92.24932560697695,28279.619737929203,22524.319532103727,189.5193094232597,1536.067150058887,7299.217657076913,99999.99999985915,4.385337673863505e-06,6.703058807908837e-05,0.1072978564113154,0.010143687428658777,0.02048138646864635,0.6323767717594868
310,-927.7933154458888,723343.7445798,681601.7764701276,117778.21483805867,62340.529625087795,56631.992123408425,54353.93704256825,31917.580959265153,17724.26389580289,2250.4901695119,3351.7471734209325,2416.779753559905,323.48540235750835,1019.2858637498359,135.24223052422806,26136.93984704039,26454.68849087346,180.39874086735796,1544.222740509042,6418.071512896623,2293.1057937768182,4.525780753788736e-06,4.8311809981005416e-05,0.0931536676404764,0.012029850630029692,0.023754401966398823,0.6293342199473687
311,-862.1195416381208,711727.2875741629,662874.427887137,120246.99057630291,58721.37801785653,51242.53637015318,47999.99999999998,10000.000000007167,18143.93840634989,2206.7703108811165,3644.5938001319537,2635.4674486582885,170.590410919934,713.2372965017834,286.54428535764436,25670.502081698723,61448.37286119219,229.5779054328406,1600.4518661110233,3750.949604967472,987.8238805021064,2.96924695768793e-06,3.632398123907164e-05,0.083154132562446,0.011263982733744543,0.017096891409653526,0.3168450082501107
312,-733.9871756317116,725405.5137109178,687797.6685484486,116469.48780143682,66972.88597243383,57055.03006500786,55052.79563310066,29537.528107868668,17677.85180207486,2189.7631704179385,3118.888319560929,2257.831187537964,619.4373425485198,1217.8778234200477,68.49891742397371,26915.898095129138,24462.542069914824,160.99264140376752,1549.6974391758008,7199.418405031118,1485.429329447686,5.625053744060984e-06,5.0706397625004265e-05,0.10477396374580623,0.011916665519539573,0.022801868147151867,0.6683862974133359
313,-935.2018499198413,760892.934116583,719464.7590014078,117593.0263377682,62999.54533584841,58275.6607029587,56099.93277299146,23018.813132155432,17069.78636548508,2189.5272031528584,3346.8881309977614,2457.988771876401,357.2640050894648,986.5753682084036,124.29896496460512,27157.25577894427,23131.819441941985,188.57833243700952,1714.3570911341258,5294.309660668041,10404.500440530692,4.373705890788888e-06,5.0314309142934504e-05,0.08609138824974581,0.011672140796037494,0.020944346623501055,0.5218667095359285
314,-647.9711412286234,771627.5504397675,728515.4383091631,118188.55204313829,63930.55251394193,58310.862380286766,55792.28933740841,32403.071860245964,17025.26164348499,2248.811646703964,3387.095441039899,2428.4725265993907,424.83396241274914,920.9264095547325,119.01985092754765,26695.986903213936,39901.62320568936,222.9020756521795,1761.972117040394,9065.269620988622,1441.6846613411678,4.928654251594474e-06,2.926327250662053e-05,0.09317993986052533,0.012955789784665946,0.018927092134431705,0.7125318202231588
315,-844.2773657875005,762631.0903510218,724378.412664898,117666.97627678902,63075.50099238922,53722.686275689986,51448.80424586564,35037.593530159706,17324.70965283928,2155.685659226009,3435.2412419088314,2384.3509724212354,428.9504649155127,1102.459961052962,131.12794722408353,27345.654906644137,43393.13709151885,181.55635206377076,1677.6939413098867,13411.232447215076,1334.1029982238824,5.00487030080975e-06,3.256028539932853e-05,0.09861746759851335,0.011928784459484905,0.017236662708517446,0.7067630007881184
316,-830.3642694444682,779974.6293755382,746455.3824380271,118996.66300280501,60454.219087927646,56915.36209445775,54635.48633915688,33153.70329088091,17206.372813270584,2216.485843299814,3179.4763081903284,2522.2415761250973,236.46509182794193,1049.7460542258646,168.92241941025802,28070.036257267155,53143.896116223455,179.20949275994454,1664.6611715871186,8135.406625641675,1711.6006584812592,6.030922030118619e-06,4.43580560709846e-05,0.07553599722283663,0.01113574030727783,0.024924253178698633,0.7229608745040551
317,-748.4067961399035,727738.0933525489,682981.6354924041,116792.53646875422,66754.31880866326,51534.14989268137,49561.3278548632,31598.18688458828,17559.44696280242,2262.356090758001,3246.047381151507,2332.191886018432,531.9788242784506,1228.5659813448694,95.28281670463103,25118.387781752597,112298.51137636344,169.28722627923062,1931.9175456245582,7454.717878611922,985.3263100310135,3.909179043938652e-06,1.6910621053313346e-05,0.10623320500945863,0.00995762838405634,0.015837603805024688,0.6879247558566977
318,-679.6432968851254,750747.7435999388,694239.5938741813,125212.27226947923,60502.13488753999,55946.12573135966,54634.59085280438,25172.753338758383,17443.114682081396,2242.731086611256,3846.027587141685,2826.3666841621675,257.0464155392888,826.8740734623002,562.8048026603419,27866.34814135342,24375.19576728764,101.91620871540565,1487.8690729087791,5789.758774585737,99999.99999999789,1.562293574248366e-06,6.420088742447452e-05,0.07465472411625136,0.010502488553872527,0.02125769580013125,0.5409173324001267
