sample,ll,T_NDH,T_OOA,T_LS,T_L_S,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,p_H_N,p_N_OOA,p_L_S
84,-129.44057069335764,814366.0393421596,50574.46120247338,49426.17927342697,27114.894443099947,17005.997132852048,2204.533497856945,28363.89173550349,14387.533689700002,76.90431289617028,6170.5393975275165,768.4981059429443,1652.1250935301339,3.341695830187282e-05,3.921927995534866e-05,0.15388092290033825,0.020560694098233964,0.5388976718439744
85,-138.90445234516304,843017.4005377954,55616.64795508283,54020.06891590487,14734.835057077831,16679.270166101083,2324.4461971701485,29102.395204646626,30734.07750014198,116.70636505829656,4801.847937205316,19999.999999807464,1553.3038602278798,1.0000000246704012e-08,5.0889641945588416e-05,0.15863377078660165,0.02085476628036409,0.3288549267858277
86,-126.92246415395894,780038.0724213648,53508.486179935186,48000.00000000074,33955.350209774166,17016.574463937206,2299.421784580507,27066.539994875864,47662.74593639212,380.58692522920535,7039.979595820528,776.6792883159394,1500.7059708361858,1.0000000013188793e-08,3.445039457404389e-05,0.11625014298858258,0.021934256431784403,0.6042749493902814
87,-119.01100221248144,871252.5571429845,56297.81814515074,54365.12919594465,21480.50518549237,15975.87793245555,2293.8488787114507,32307.24158031282,17567.60142149581,135.68728706492143,3949.5907419250684,4439.1955763407095,1307.7482032685125,1.0000000028191583e-08,8.62964295788941e-05,0.14421353301127746,0.020304836523308795,0.42795055786021186
88,-132.38165601479503,741826.5514709684,56158.26928401069,53629.06145338218,31022.994301575334,17678.995328229666,2261.7429918872035,28127.538756813556,17977.518252616817,195.18366656648422,5528.889289034242,19999.99999991756,1386.9013975558112,5.899917324228976e-06,7.232097514955408e-05,0.11966027537293081,0.01962788644647961,0.5977102306518824
89,-123.50063751796695,786874.7597149366,55302.673687804236,52892.41449472288,32454.31791264097,17485.564020815422,2238.1386923748155,27403.403823401077,33727.49883735266,188.4508082801279,7025.510670375936,537.5599300299032,1461.0394249268697,1.0000000026826736e-08,4.144152742043907e-05,0.15263629267222523,0.020486426736211653,0.5434790636546195
90,-113.99573970578498,806938.3499702025,57103.453578239736,56004.19686489288,24193.331086237322,17214.708117790764,2383.648279083771,29701.37423345553,17219.691972165714,74.11736303096323,5647.505251456654,19999.999999821317,1483.9643525373215,1.0000000247124867e-08,8.73038422565042e-05,0.1355630665594576,0.023232294085234813,0.5050384734167835
91,-110.36740111405668,835454.2764432054,55555.08584088224,53790.31183612317,25623.14037618396,16338.415475537735,2296.2760837406904,31495.736384724496,13628.760772725473,113.98992533032892,5125.745951660795,2515.4998008875104,1317.78436047882,1.000000006606813e-08,9.365574192690957e-05,0.14324896557322753,0.015891169857262487,0.47820606801307664
92,-152.06853685043947,810379.5051092311,54424.77803150981,53337.1595078743,26416.53624538309,16615.625592272034,2318.5265031416234,30582.289905872985,15426.953178017287,83.37803718354365,4672.813137274332,19999.99999999899,1528.8966994664718,2.9897693316083027e-05,5.42675022607012e-05,0.11627337697121061,0.016253110093522566,0.56554310943722
93,-159.14288716097198,804384.9596907956,55370.519191880834,50268.84286713193,8000.000000102077,17130.621087567426,2273.9112965781387,29056.461799908902,15866.976007051084,372.44100072287983,3290.197082150165,868.1916671834425,1502.3662212295555,1.0000000021890347e-08,5.1280383996893606e-05,0.15085502682149612,0.011989731018266747,0.2648564515132507
94,-107.06932251697488,799305.7076585969,56525.57613526211,54850.67390016667,27493.994108306902,17036.39560321417,2296.478778013153,30722.5007663889,14564.273336388853,126.65276200835993,5300.212551610726,1895.995970507295,1261.115100414036,1.0000000026700082e-08,8.889601463738318e-05,0.1357616660688769,0.01933069872670224,0.49551287091894
95,-164.3266139515011,795563.421895933,54146.96333859679,52725.27902308031,34617.11482842678,17129.96595746011,2355.032703598219,29674.391150675576,29938.976549897892,104.86680094795074,7584.905041540915,1189.2032246374476,1627.7347904802139,1.7042255548306163e-05,4.7295300391618576e-05,0.12904230437514638,0.012410608391342183,0.6563169183632644
96,-124.03916569376881,825271.720897728,55501.65631206736,52958.130345140904,28119.236632598542,16849.852081959027,2354.57362027274,29841.829747777057,17047.56551748738,174.40387317995106,4474.314118000673,3297.4263729715244,1595.6019195362485,2.9421411422240475e-05,5.1088193527171064e-05,0.1459954277833234,0.01948466101295248,0.5645845858767938
97,-171.26723136362827,852694.399814028,54996.77046909468,51824.846444560906,17501.68971451185,16645.768905083554,2296.830346039183,30260.561820273455,19338.538933362404,211.9094246236466,4780.387039739731,1095.9147065120037,1527.328349316954,1.1669976006721546e-05,5.6660804513436016e-05,0.1563030683032254,0.020079354237738316,0.3313389351738973
98,-119.5665888548221,792245.6034872187,52566.63440923434,51071.020347788915,12074.569883691005,16791.376176732017,2319.137346544336,29251.14682621404,17317.97845607378,98.557411143139,4646.299163888629,19999.99999999828,1273.486231704913,1.0000000235037078e-08,6.5813859635089e-05,0.12213505301127442,0.016942157730524432,0.29231552629072804
99,-123.02537892842625,787087.767325974,52184.60078271965,49707.05984704397,15721.052915569624,17043.435046271577,2401.1241608501236,30719.401842575528,11389.106474064953,137.07289344086374,3609.992664794559,19999.99999995657,1439.5879290605856,7.02566800591292e-05,7.178500831500606e-05,0.11002039167915627,0.02856048778242775,0.36315654572605693
100,-126.47906723756738,841104.6782145356,54417.43830237967,52609.28425653886,19283.015446358444,16709.732081970036,2280.0090570432767,28685.35919836976,25002.283346332875,134.48506850765472,3982.2579179792824,1187.8985234837521,1786.8274671035135,1.0000000147037886e-08,5.064894316563698e-05,0.16668741916194244,0.018828013090821074,0.40323298521781265
101,-78.62737172204558,780671.5113149405,55322.122018273745,53845.35413299717,26714.9445173191,17060.887974429905,2284.348861953465,30084.241359579304,15409.53777517099,95.28646287664276,5750.286818823549,19999.999999953052,1413.483747250455,2.178989561437279e-05,6.72190817905191e-05,0.13465011392997442,0.024497555689918547,0.5359232862044995
102,-120.4233791656672,829190.7769907436,53215.95229613666,51985.532993680295,25123.046467343884,16677.886250933934,2201.3165486432226,27988.828443729446,43357.95176990101,94.9131843506152,5381.378088106653,4172.765522271254,1486.3913654079372,1.0000000045734102e-08,4.688820189659286e-05,0.1531703763129366,0.01847877955532496,0.44328045955312056
103,-125.80043506045821,782078.5433943017,54147.94901459261,52898.66693843296,33012.95151720412,17043.11067998083,2313.403700844838,28101.20260733197,20183.422724208416,95.0661994302191,6750.430614227676,1200.304157689795,1519.3406170952442,1.6584461855004225e-05,4.719857459031301e-05,0.13305027361996177,0.02475072022007335,0.6502438433009947
104,-112.38696505643054,784346.8036332277,55081.4492504186,53941.64127231419,24579.935422991035,16954.789719128326,2583.8564384139677,29579.821145432103,24078.133367690953,81.55158779936899,5420.680157337163,19999.999999925305,1466.705744723152,8.610421106873527e-06,5.6997187295811256e-05,0.08373018600256509,0.023656180250977463,0.5115426956834291
105,-175.07802422626975,813979.2960257446,57499.720785066515,55861.38220021474,26907.530485827392,16264.072925695878,2363.0735893264064,31179.584715781777,13312.397455526472,114.9533618970846,6386.940097269759,1493.962913362516,1230.1703309205873,1.0000000088836725e-08,0.00011237581101095464,0.12190995059571216,0.016286779873589664,0.5926191505464595
106,-149.40915441151554,796270.8396311427,53304.56225982212,51739.49746377222,27376.030197511536,16852.70228958278,2458.834328768916,29033.664810665316,38475.44108197405,107.36543506117248,5943.10932034554,1234.6015677515745,1465.8900614135036,9.983129883161745e-07,6.0847307497144394e-05,0.11194503629081964,0.027072924491247694,0.4933503802025079
107,-122.43456356378456,778142.4408196306,56766.972076895254,55718.82013175116,20824.461279617244,17068.618815989554,2322.7758823046715,29741.285169798244,14680.420380466834,74.05022478974678,6438.662061697431,1789.5146802804102,1372.6469408573396,1.0000000151929653e-08,9.173276375089274e-05,0.1326264430901299,0.01903549113250875,0.46651189904550494
108,-138.56922470919312,811539.5166716684,53527.50432325025,51881.13029520127,23425.22381095023,16787.740675129317,2318.5424394863167,29359.296308427776,24011.478416108588,119.2936153965928,5290.516827684725,19999.999999983498,1507.3031413286112,2.2116171749081997e-05,4.3223013234208335e-05,0.13170056013751613,0.016738949150727392,0.4596551046277213
109,-134.26961351090023,820493.8367535728,57495.48481326556,56136.97251848075,24350.4714283063,17166.12136939031,2410.132002306413,29257.259359618125,17988.971159213623,103.10340142311134,5379.089023423319,2998.8584277547116,1641.8596752303429,1.0000000105747785e-08,6.924019751375547e-05,0.13657783061972625,0.01827473203677636,0.508048114964295
110,-118.42091225651251,796973.8154479142,56758.73994703707,55878.330799436226,27944.50850650623,17028.15954961968,2266.7225080720827,28596.951782798325,18567.778901570884,73.73566497642778,4379.789212878197,865.8313226277436,1508.0346273320697,1.000000002412074e-08,7.23049594954593e-05,0.16085543423867674,0.021215995506723914,0.6029711563955981
111,-171.41898553194204,770731.3325946705,55149.65533142232,53895.1382486234,17735.013090174612,17853.730733105564,2457.7127736525254,29377.087940274334,17004.755817355108,85.81018482609204,3386.688175133907,19999.999999787495,1471.3904955236264,2.4981501577863092e-05,6.170633642404956e-05,0.1252163810949532,0.021218269850761626,0.4129633341987367
112,-168.0519697254722,817510.6797427229,53426.97150979654,48699.779233141344,15366.742243294066,17045.443385663963,2172.126874193656,28958.377922065614,33071.03668848152,350.32354086146495,3709.3743307306854,1754.4338134774716,1557.7833979671714,1.2176814037316872e-05,3.5690044587411026e-05,0.16326238659364475,0.01652590718491797,0.3353630271879775
113,-107.52279956555032,800734.2110573376,60853.85102848664,58998.21006669809,28901.96567616971,16812.512243703928,2499.3106374526883,32995.703024525414,9750.104999694178,133.4658753060843,5528.756744577246,19999.999999846932,1373.1184474650404,3.956929727201785e-05,9.607621378738479e-05,0.11324145056579725,0.02252749134712634,0.6320118850404899
114,-79.81823267249867,839172.6093394082,54042.44822594104,52524.23862032879,33613.775398748054,16715.330787417617,2118.838759269942,32416.63811988702,12898.627066970608,92.99342130132788,8951.918324339222,10652.72736631903,1475.06127139178,5.9560663872302704e-05,6.064802081544132e-05,0.16132851641904822,0.020004172798973142,0.7999999999975518
115,-135.25882377829916,828431.9226035965,51923.83449882681,50196.20089154587,18814.975013151594,16884.223865675835,2126.232087359986,29303.65506178884,22366.60629202417,119.87517054626078,4509.005384649624,2175.8029438964577,1745.4778229161445,1.0000000077570857e-08,4.3934547421678005e-05,0.16935577474383165,0.021087014023061377,0.3879591533235868
116,-118.98393281923144,832442.447373864,56586.90752721012,54486.334788151216,26692.324767707105,16142.993809978996,2461.9030899320674,33740.400939412,9987.89231337878,130.04914173487558,4817.252693242201,19999.99999978007,1415.8543365207524,7.906896434776955e-05,6.760997269231796e-05,0.1041026677731317,0.02790647427508452,0.611289566162414
117,-101.58664095781347,835761.2434600997,54266.30774109765,52342.281271964785,34012.773650335905,16360.499750741485,2324.9752337556747,29064.734364623437,20184.421675273166,136.8639245059217,8897.153311441547,619.1489900399307,1347.3060572321135,6.97111015568247e-06,4.9360619856724713e-05,0.12122211752234263,0.03209859108116386,0.6887987569916664
118,-97.78449425003667,820395.0704918962,54175.003906764614,52784.64151445952,16856.2971595707,16456.754580987585,2377.7129200015193,31609.617458790413,13234.285595409528,82.99783813260368,2831.7417172588716,19999.999999875567,1548.8469251942668,5.888534016932256e-05,5.7970547558601077e-05,0.12415916360217055,0.02858849050964166,0.36164027302470736
119,-100.99641948275485,777867.2787230208,57402.08351745267,55699.31139663735,19383.446244195235,17367.08234347943,2304.7935973522867,30147.629723221373,17101.219851554823,123.21966793388577,4346.1870118371235,19999.999999941647,1316.449710963388,1.0000000008188278e-08,7.730955949671202e-05,0.1304569233085356,0.026293700007141194,0.4305131310234503
120,-172.48399495653626,835009.7977950982,52930.22898275811,51315.184261914605,15171.472852826733,16553.911150082662,2371.4959091912788,29380.783886022007,24101.291458472253,115.19282853802801,5016.561326911256,895.8527140296899,1564.6064115181332,1.0000000120050513e-08,6.293037300288014e-05,0.1313754405942918,0.022044399420378856,0.3272436242023566
121,-104.51687332771228,812075.4972942915,52308.313571875755,50922.60542628848,16944.362841331735,17110.691276523452,2523.7056516711036,28718.240915910465,26259.115001944887,102.70225303038862,5348.93062938943,15481.582136995205,1510.1124717989194,1.0000000151264087e-08,4.2955664711231456e-05,0.11198928913094666,0.020986909485983005,0.35348391298125936
122,-153.576932673569,824188.3006663986,50879.142628678295,50086.16078386962,23079.84483326883,17033.70824928695,2254.0723881523004,28233.033191097078,60136.90275501388,59.44795591375308,4588.962139553726,1429.9925597085344,1682.3644077501756,9.44315663180624e-06,2.5987488740732073e-05,0.16057198607304246,0.02889863662369021,0.39025076359687916
123,-115.80419914344833,842542.0430482216,51686.393689969904,49762.53860033683,20248.029589820242,16121.257728053419,2225.7233309524418,32023.44977622739,11901.405329947886,119.3447008876587,4096.959585561689,1403.3612315663768,1463.469309394605,3.6685142660815885e-05,8.431994778394638e-05,0.14614201530856233,0.023902114474876092,0.3988120550308343
124,-168.5739046940709,863951.5710990027,56640.769058448874,55155.15905116936,29982.83932033355,16176.25564440079,2214.5788948020245,29826.462405809292,18742.448530316946,134.5902540927607,4880.660721690909,782.1365608889316,1577.1757357747306,1.0000000032073455e-08,6.0287746152483286e-05,0.1598384035664237,0.015809109413388082,0.6296168048658184
125,-116.18367506388915,793768.9740332646,54946.8387226001,48000.000000218686,30915.71758481039,17249.2230368866,2247.158005832807,28854.98644416601,20380.012637361106,419.05888880306185,9999.99999999207,433.66146464353136,1451.5190122645822,4.066431363709072e-05,4.036210402825322e-05,0.1402739463569368,0.027663394645455454,0.561005549996008
126,-140.45352991200784,822481.609535102,54000.128148694355,52717.46861578303,14180.807277736074,17208.55909283486,2232.262950753632,29391.654285078144,19172.737632783483,87.17689888843368,5456.208182365785,1469.4667153286055,1471.8905654097805,1.000000003083164e-08,6.887112643094389e-05,0.16254535080609647,0.028341263394399272,0.3374329367670219
127,-152.34779554446766,830516.7659809659,55561.49738604277,54529.09012430887,21811.461542256024,16527.699240313683,2397.5653832752255,28649.25709491666,32148.82091452274,84.29494399508411,4867.494933214118,2623.1731991800493,1638.147447434052,1.0000000014321362e-08,4.570878160879369e-05,0.12610090515200253,0.021892598427479572,0.46700985677859036
128,-119.55298740467792,833115.3299777849,56268.87854746568,54914.80697996307,20042.227419963307,16280.77890956892,2174.2777432879698,31573.816434636916,11289.708348571556,91.53101149229012,3907.6772712062,1177.4945237725576,1264.6628092517492,1.4072097179529098e-05,9.15817447349249e-05,0.1542538806093708,0.012284478748121396,0.42684335769880066
129,-111.93669097107389,785304.6101629696,53630.94022066475,48957.82854206017,17903.41332367072,17226.786385157946,2459.4834307123597,31638.458982179287,13002.746091030558,284.63321254078267,3702.852350390454,2167.5152764151494,1375.364590549309,4.151920680792186e-05,7.531189468652986e-05,0.11768462043738691,0.023383596825368627,0.3904832677003894
130,-104.23529756181992,813556.5906430479,56545.14297633119,53957.174886493165,23318.98775707239,16944.47452496355,2242.5472941855564,32106.370431564646,14937.752654878246,166.3149327976947,4765.379403332459,4164.85877228858,1366.4772988390187,1.791578162946229e-05,9.424224663943106e-05,0.15511209942742613,0.018521758559996583,0.4969861904801173
131,-99.09034526200927,816910.1016193036,56479.443299613326,54353.317036295615,24854.46170816439,16719.871549073865,2283.4396694458082,29139.943884906992,16017.325893886751,162.06518610814874,6001.748734286968,19999.999999989504,1399.3941625102022,5.712947579152329e-06,6.91699986180317e-05,0.15720948697290457,0.02234796998827694,0.4835281916292144
132,-119.75682341526401,807867.7429243119,55355.97014556566,54811.97125405021,8109.107419435228,16939.968057518327,2275.015006847312,30587.652857481575,14204.064700026018,35.435202082353705,2977.0134208506174,4969.239556267786,1335.8912174896725,1.0000000004310242e-08,9.571281760087612e-05,0.14110472394878174,0.019420095498871474,0.35616879140003055
133,-112.56082554541075,801662.5079877645,53337.20884099745,52025.663342376945,20806.15975873144,17055.57042051821,2163.5917363651192,28385.881895396393,16192.07526093246,92.33700126208,4907.801671135744,714.3680586644442,1452.6274689096672,1.000000000097975e-08,7.312577299270042e-05,0.1518837195207369,0.020736176531372125,0.41771705897361266
134,-132.00672126836486,769860.9546947526,58518.20055247168,56818.452619297794,21609.09197245634,16789.70757446673,2405.928339471507,28972.385107043498,18633.717481056607,139.251685073667,5107.705655019991,5848.983951100667,1462.796469102561,1.0000000075510815e-08,6.607663137919969e-05,0.1033246486330856,0.023284560607278144,0.4823126970402937
135,-182.4150500790118,782196.6497132358,52662.27139941087,51350.805361728075,34566.03915824042,17714.555094920244,2253.24566821832,26762.48276352922,27110.112624576035,91.91541742306022,8010.731404941116,708.4531156456023,1446.6755409730708,1.000000002448589e-08,5.0243550647924474e-05,0.14809788478078514,0.024761968841637057,0.6497212838955403
136,-97.69490942093273,812845.0801971296,56193.707095774174,54623.58236463159,24338.17939722167,16507.730757247075,2389.2140547198046,31935.785697722073,14719.785038641576,112.4145590341505,4375.99938175675,8390.939828804387,1443.5857168217115,1.3016403880322082e-05,7.694804351644112e-05,0.10664444514908843,0.011855483539409835,0.4871883917859741
137,-97.38913693015353,798154.5408218472,54566.38630883912,53221.69662219591,28261.950696635475,17400.452616333903,2234.8645613874696,31046.731335795947,14091.44114971092,91.62874047875938,4003.4743953162106,2506.9308906941933,1309.3926089298593,2.4005569427539827e-05,9.629651061683045e-05,0.14969968353868054,0.016461592778844358,0.580362541761657
138,-136.08337068966836,807449.9694193209,54204.43827043967,52545.60044593996,27015.907380735152,16954.376949596674,2200.8505058503633,27617.717428852142,22954.394733181518,124.41658919237359,7067.853408227893,3082.614452878868,1652.2737044800683,3.944746194866189e-06,4.1335037013169707e-05,0.13156520677581865,0.02293819637034403,0.5666208291242175
139,-103.68503281256564,833681.7714042395,53745.52424551587,52189.773748471205,23999.50226558306,16611.405638770495,2356.609938304911,29442.54855030852,19169.260564307042,108.46216552259773,6262.502059745853,9316.055741896185,1525.6386003067694,5.646029993210634e-06,6.740016937270293e-05,0.1403575300452449,0.014956010072851958,0.4833325221799033
140,-131.76773338171353,833040.955126997,54302.20594159926,51974.37111933222,30655.627924057644,16544.420704212345,2262.183971180551,33071.00945514779,10550.201339855572,136.66748231185252,6245.075111933021,1198.0866528631145,1353.0286025251016,4.999228623901976e-05,9.369049470672083e-05,0.14871262392772716,0.025233552824464274,0.679668587731677
141,-107.92296216243236,848292.8078021546,56991.93510631533,54684.8828389446,30611.501522527644,16464.54006862794,2532.548463877813,29280.924968751686,17723.05387804229,179.55954247317553,7912.2051904500395,5019.298131513783,1536.0926494212542,6.163079985917275e-06,5.7840371568695044e-05,0.12144630132275763,0.016190967280762615,0.5890900910070032
142,-146.8387428652381,823396.4464815566,53756.38798968218,52801.887237350325,22207.824547066695,16613.079264218934,2331.9838189656184,28483.56094405897,20916.993911679547,71.50324679583885,5658.771595581366,949.681171018408,1684.6493659861285,1.0000000016720368e-08,4.739726852517422e-05,0.1336470757430604,0.020423610458110864,0.4269088191009845
143,-161.67639848402797,811868.3966704572,53264.483597244456,51804.27911989331,11683.730692577961,17151.303188308037,2219.104908121765,29917.563412844556,16383.958599509611,106.70813059469037,4944.506431284173,5992.061310271405,1563.022973632065,1.4900872928220759e-05,6.148827738459907e-05,0.14235714535751892,0.017694945312963693,0.3361516895648451
144,-108.72902646568923,825663.5085386295,55173.9652566744,54244.62088811557,20963.796262045715,16913.312024730112,2366.704392518897,29036.35447153877,23902.506381460087,78.49231699117021,4324.049903011029,3816.9598583138013,1582.4433580106129,1.0000000126441667e-08,4.5441962444210355e-05,0.1302628319780262,0.014431062297277825,0.4253874302318325
145,-131.77802829917448,770636.6622869744,54684.22856724177,53569.30605265958,19622.476592548603,17273.579608008455,2358.650693183006,29405.524799991745,16439.211488985184,83.95308059784408,5058.723033656213,2159.013365758153,1446.5333645040607,1.0000000055627202e-08,7.205867437818056e-05,0.1181589761075222,0.015028867245527633,0.42072609331087596
146,-110.47043008387368,795836.3890569523,50593.84996281352,49562.07411397841,26544.3830771113,16945.148989192334,2334.556980684231,29605.14598073884,14503.561393747703,68.42763290774106,5984.839573452837,606.2266924052691,1633.2407248318011,2.2250519619724075e-05,4.906660544103128e-05,0.11935995757014464,0.019467224557064778,0.45094187279162007
147,-124.59657781051776,856558.8416051592,54543.286114248986,49889.28002167669,13254.840345421688,16170.994920959522,2203.1888121004285,29744.208197731103,19215.923140348714,334.3370927071337,3858.9275152704668,810.7503595799363,1465.7605964921024,1.0000000000693828e-08,5.998241015521251e-05,0.15520633227953856,0.01889288501837029,0.29858986653275565
148,-123.54105807180733,821132.2597335269,52620.82805534496,52008.7079114041,29976.760314173822,17291.654586561068,2244.819640192879,28287.715023705478,23229.655320247795,46.46660314504641,5782.609532433386,19999.999999969787,1520.0500319837472,3.2388469247266346e-06,4.52354485936814e-05,0.1649029194765536,0.026387748972431728,0.5335556057870304
149,-111.56764251948931,840926.1632887939,54314.98999058412,52878.78839261725,23875.486208179747,16850.481081433012,2198.22355859457,30601.94963085736,14338.349639027556,95.43511389244667,6213.975528094643,1175.7535288792858,1374.5912404243888,1.846294137584535e-06,8.380469517457907e-05,0.16299498692541753,0.02232850886109637,0.419650431810667
150,-156.72182971063637,818839.3780357366,54330.74439508625,53820.60618202687,27667.872945608215,16767.698067807745,2670.1016769147236,28138.797876687287,30992.06297983115,42.14774704931149,6239.616720936843,1655.2664320676984,1828.2300254070722,1.0000000118201148e-08,1.933162162815139e-05,0.1093962314561145,0.01942636016358726,0.5216183677212357
151,-105.55765832449222,841462.357689618,58652.75136622556,56191.29335302331,20854.55192435928,16456.91179590163,2275.4977006127037,31895.174046259264,11754.058504243503,159.5027819401357,4339.803914412692,4691.273261525382,1321.247689825175,6.974202254654256e-06,0.00011761538022320728,0.1500347455760764,0.012044205859028387,0.4894350674033745
152,-185.96942527221628,809115.8158544077,53626.16707809443,52566.15686107892,23683.376566471918,17198.58715642179,2295.4740221929487,28207.19449334481,24747.253683420433,84.07278025097159,4476.025329342036,19999.999999936354,1490.5029743352552,1.0000000078507459e-08,4.395284555314971e-05,0.13503910366823726,0.01996504907486944,0.41248946021852817
153,-136.20403311184936,833241.7095990118,52265.42540639183,51448.82503715835,29129.05205303498,16407.013878932445,2360.905839393577,31313.12168573638,14190.466486867634,57.11848344654744,4301.585238705983,19999.999999874468,1740.4753917841251,5.11092136708465e-05,4.436872717034789e-05,0.12013720147407014,0.016729013501942884,0.6470374471033937
154,-110.62997857598077,813489.400413794,56741.1695842121,55314.59323279524,29265.11600782241,16747.760498022537,2309.461388567102,29901.176985398502,16797.83703622229,103.56819880889444,5716.5399276336475,1231.3684243475195,1378.5668296402368,1.0000000081960874e-08,8.106507215834685e-05,0.14101530394995757,0.020999874136291667,0.5349285981064043
155,-116.65907514864993,813986.7989990114,55951.5078690045,54447.49476305339,27270.602473931474,16802.43342525213,2491.5963226480594,30005.56874434307,17455.96496079076,116.56658501088208,8462.070303645947,740.127974711885,1491.4772897933442,1.0000000013159234e-08,5.772967228497214e-05,0.10220660882570115,0.015688672305851057,0.5481719328816277
156,-97.18363270927131,781758.4505841922,55568.041464914066,53773.465964572235,22138.502274892235,17333.108220151466,2368.6088831398683,28648.10869094714,20145.40198286878,141.42151104437474,4428.896139077255,4183.196934590053,1592.140125798418,9.282800450109204e-06,5.120189579644313e-05,0.12978186578129666,0.022550882996188366,0.4170546445003124
157,-133.21192006619904,826985.7062472646,55297.05335309738,53965.35937921448,20807.416384537828,16460.8668834027,2234.321976137407,29872.26989177409,15335.269092545524,96.23316980290942,4502.226814754705,913.9370101430159,1509.253534179585,7.3069770837338216e-06,7.264144874358543e-05,0.15321466588958854,0.014539974230217802,0.3857610993096111
158,-84.75924177751949,803429.470894321,52177.410480910745,50565.37952323812,26850.432314861486,16605.44113435638,2321.876183578757,28903.26527695273,22624.521689560315,125.53425801055805,6229.122758884314,1190.7174702779994,1435.3321297765074,1.0000000115445984e-08,4.694997092361553e-05,0.11250255338518073,0.02079419151887066,0.5148170852107897
159,-160.20410348857828,802190.6210482909,52523.04951123998,51357.15174600539,27288.26985385334,17489.765494244337,2269.474256814007,28564.810810650877,31175.79254161842,88.81134375942027,6920.134916481081,1876.6398349804379,1577.8094601977664,1.0000000596360224e-08,4.1728970727151254e-05,0.16007311089682455,0.018642549704722896,0.4370432710851693
160,-91.5602331320762,819506.2563077727,54371.979900870094,49294.16869870698,14846.005182203333,16525.002619477214,2251.571378496061,30864.67808432217,12888.564964864605,302.3458215207647,4192.4384410817165,996.1263310272353,1484.9667404365393,3.802393167283557e-05,7.488991296944399e-05,0.1527452429678364,0.014380603421967118,0.318677805956355
161,-109.17341751807055,831080.1397949838,55826.85001909242,48597.31467194958,26769.011554881617,16592.875838173964,2532.0089751508954,29962.08038009956,18984.55418698149,481.14804224078557,4190.51221776763,1085.380634624272,1643.0153132216885,4.835926809733874e-05,3.260168199179968e-05,0.10736765334324633,0.013695204566635512,0.46848388596967916
162,-148.36392385803157,817252.1452482576,53213.094061276846,50771.484988316566,9448.446352839275,16767.36073623198,2323.9427946900773,29439.269263459875,33059.16329442081,168.97031847499355,2954.5293258914717,2023.4604146762797,1576.4177663190228,1.1058896801788604e-05,4.930256378949225e-05,0.15147682929222978,0.025430369648373564,0.32334226203843663
163,-108.94788625528105,866893.9380577897,52306.339184888435,51125.21813831992,32702.809891614255,16198.284785780937,2156.339228258604,29953.813074494417,16546.941950008233,83.82071025749171,9999.999999997131,2975.691873280205,1317.8034593391037,2.4402682566455635e-05,4.6958614082570736e-05,0.15966552767148823,0.018949794298087384,0.6282976623205005
164,-115.7180680770691,802578.6580766884,55309.488560039434,53266.318100381824,25235.70068718058,16919.79715477804,2422.3916917593065,32617.85244754529,10636.209046878259,133.10120910853203,3681.0916122965714,19999.99999988466,1418.360502991825,5.640809508697746e-05,6.805619521918792e-05,0.11129172859027255,0.020194811631488507,0.4999635927590191
165,-150.66511732730737,754522.8982484752,56118.02869229728,54781.05697031573,23429.54163182552,17689.220285024276,2387.0942110607143,28245.097576539454,31863.724775315502,118.93851240635247,5265.429757154192,19999.999999957992,1518.9111319072645,2.05964009650666e-06,4.8953435375330294e-05,0.12856936772147748,0.01611235848792715,0.4864675880019914
166,-106.56639387808679,755133.4575727831,52744.28007130572,50017.33281548875,10025.897577491956,17826.623495460546,2459.0248096311707,28912.4610524831,21686.07966992126,188.48627329690973,2992.8176321651263,1625.9398306020069,1444.9519235319135,1.2103481343039523e-05,6.092652247893132e-05,0.11302516715422196,0.016676825104101803,0.322430280851442
167,-88.76949380773814,826161.3040196688,56364.76416719491,55062.4356573794,12812.320689794806,16688.71306345552,2198.071080160262,30161.276009357105,14072.245518042377,86.91016632351361,3554.5856754287506,19999.999999996184,1409.2414553206359,1.0264829574624737e-05,9.300533543642868e-05,0.1673047466957937,0.01731343507617574,0.35300429686595375
168,-121.63918802172373,784806.865967163,53870.759121598305,52707.518801926155,33331.319652291524,17054.391882885062,2537.826391183461,30175.24665068941,18142.114442411294,82.53964566937503,5459.9803424034535,19999.999999823092,1494.1915614313923,2.3967127766777558e-05,5.614604468821766e-05,0.09741221802022906,0.027075242222930583,0.6441236750270127
169,-142.90631731701217,856147.524453663,53845.79744945212,52954.321935693944,31480.765828210526,16363.222548007436,2268.57948134785,27845.60084126462,46378.784291249925,77.19047695056253,9999.99999999999,1935.1340458201178,1797.5544516715295,8.963662682311939e-06,3.111620366565418e-05,0.15354020196745602,0.019630255842823196,0.6765643289615901
170,-93.07399959947645,776077.8517508686,56316.27516920784,55395.1150265294,19007.597448736833,17035.9380752513,2357.5554045103067,31001.456265202654,15882.363500508318,62.13350059960538,3372.8513356742437,1768.8615868949378,1403.8757079183013,3.6418232989462585e-05,7.692189271012923e-05,0.11246017365443635,0.014655333014159498,0.43710773823661225
