sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_S_D,p_H_N,p_H_WN,p_N_OOA,p_L_S
10,-822.5962260001215,794049.9662180176,709673.5580851594,126627.73376765127,57347.108164182595,60363.437860884325,57297.90901101792,27059.171905031188,16630.40428805816,4226.237905801793,3195.975127073193,2811.0370452978323,87.50000606330613,620.0245534257166,773.9389146304711,31553.4526950909,14212.46722020722,235.85069433237473,1413.33110264711,9447.256795482961,99999.99999969448,4.414131078640836e-06,9.280793924360266e-05,0.02275668963743114,0.03845166397788643,0.0142320548134107,0.01999641972445854,0.5764292867668468
11,-655.974577851762,791749.9493837391,703700.0127208376,119776.01338730902,58918.70090081982,58120.77770494438,55002.88833848025,34681.04937889636,16565.157648568067,4323.721858549362,3177.5384436497284,2611.033159981159,162.84482590302474,707.9304273478974,279.90794935954466,28361.799438267975,26692.693353511055,269.8792146741306,1655.3576092491849,7713.57340978714,715.7574380240318,4.9343533741464945e-06,4.086391563236924e-05,0.009023732043550073,0.0729052067036859,0.010670388285521349,0.019590017404979697,0.6811897979514502
12,-719.1483592291956,784342.5145828427,702588.3378273483,117213.21382160725,56881.88063599106,55744.67689300731,52666.66351643238,29462.3507863447,17144.14991595234,4159.0303687543665,3164.600368277018,2571.9748261287623,71.18509946283494,607.5613134247388,103.21178067396274,29433.548395719354,20571.460274624667,231.11733361454336,1387.8175459655622,9206.743696991138,1770.0914203678287,5.646848683108093e-06,7.205117500220335e-05,0.014261175000764001,0.06903000318831914,0.011457651240766913,0.02556589453990768,0.5930816997247566
13,-757.6850942087844,792253.3476292739,697316.8770155221,120942.8483478345,59510.995245797676,56131.87770344036,52402.30665131659,28121.083840149608,16506.057471120148,4428.339934541325,3346.237780557613,2786.44752942116,229.47995556271246,819.3510747963918,340.29965755329084,29551.100069156408,37675.51725116321,284.45733191148014,1613.2626001189233,6712.820270541915,1331.092856560019,5.264224422868619e-06,4.768711575854902e-05,0.025007413209406963,0.051417555455462824,0.012387575128240515,0.02428868316106958,0.5498311270015908
14,-719.1251165284639,817374.8087204804,711824.5357923205,126166.52405808124,57597.45719198041,57090.06532402117,54796.75537590963,36349.66303926052,16171.611101430204,4554.428049848284,3407.4790081267797,2851.0205959882032,98.77105815462924,594.3120771481855,515.0466388356476,29322.926370849375,26081.254549720663,203.89712091363182,1505.432204408687,10808.089895072373,2097.165256494374,3.7128621477024314e-06,3.958185627352815e-05,0.014085888271406386,0.05605851841048751,0.008779736601271588,0.021152487956729193,0.7499726460165795
15,-769.3627009299939,798225.8614578705,701347.4988544239,123857.84194342501,59777.28092282132,56874.425028436235,53514.997771981725,15110.910361901613,16170.056723500951,4684.13514159233,3135.656702328669,2914.2573447040136,157.64530386812007,728.4745533252081,507.1119245928035,30897.75544101749,28626.96704436563,247.52879115909852,1574.7185927153296,3587.305370683447,99999.99997244873,4.342604648453455e-06,6.120633703997343e-05,0.030358426279721344,0.03836315874275814,0.0128162753009425,0.006476924072501099,0.36369482112850715
16,-869.4273137059049,766402.2529902154,683078.6930740643,119257.80232558702,59464.26870270853,54004.53821190139,50577.700953319494,36279.87037486975,17198.0623623686,4147.070484198263,3071.138701402113,2779.1359057475984,201.94574879224794,706.6436697759269,164.75210172985592,27619.13002914027,28905.016725893805,261.3672017505505,1780.1529043259532,12955.506795566465,1586.209087325734,4.924336213181318e-06,2.0830459742398504e-05,0.020525764839410328,0.04678317916027083,0.0122726038582397,0.016473080100216614,0.6620035393483565
17,-677.1380351794053,799562.6885130486,704464.634725929,125768.96281326373,59673.42598165042,52190.56740494216,48701.20548600745,30450.52726215797,16381.285111964205,4628.094268355967,2955.9639627685497,3017.2781878602327,192.29564255786642,686.4368671711404,539.6430299309242,29525.669479707994,26776.949593986137,252.11864089973145,1482.0073359760122,8812.963438725203,3152.4051341320596,4.345883281381662e-06,4.5610775537102676e-05,0.0209608064357637,0.0290520749872372,0.013305867757641837,0.020187487074506467,0.5231060867145205
18,-570.1923231430603,776697.7802540939,679541.1944534854,125887.90627166347,61438.233901883774,57222.84673243097,54688.38811139874,34321.95407960365,16511.7879241964,4895.959214023622,3044.907565304519,2894.5661888243912,275.3793679249609,873.8577802376087,697.8311761200157,29439.16429149107,34890.31740894842,229.5675328279855,1458.6542339702366,13098.798355829585,1286.3981588550591,4.929220259140851e-06,5.723244708771248e-05,0.026019854282213255,0.0368424483364605,0.012044499455556183,0.017616625778364387,0.7484430942028031
19,-830.8808194075172,770722.3831477414,683388.666602073,119730.28971903173,59306.49043413462,56434.84395581726,52751.71452343213,29022.28744799923,17055.93389863966,5273.3872446206,3062.724473716705,2457.431527838798,168.14902549344285,869.4603526188575,228.9004282439751,29177.61447767123,33098.10964512139,278.4099370804022,1451.7552094733476,6361.686672449549,4489.902908234616,5.8420995334323504e-06,6.033651020153332e-05,0.009763802746588588,0.06509509816878677,0.014952407183824038,0.018603368813955,0.5407871790432499
20,-655.0485971673314,807457.1934972743,714417.9881683008,128875.20000174402,62666.77676389606,57916.17817794191,54706.007837041456,35469.20859935436,16502.068504926865,4659.6838980504335,3166.505721477052,2643.25155427974,457.48480527691675,947.1590060500932,682.4428921997949,30324.26491402243,21267.43414390296,256.6437410576943,1553.8798254278463,11755.545195725876,1520.5599407459995,4.754504822773687e-06,6.080829933810184e-05,0.015908087986669976,0.052103536170039856,0.014861704441449262,0.020142365422510917,0.7687995999227345
21,-667.7881334346283,795417.6214280362,721360.5733454622,122497.54551059789,59658.38761714177,59901.74694738139,56391.036143380676,25729.189457936558,16455.695239619592,4251.315353349704,3029.5382356260466,2705.7368878567977,200.40534727213466,735.3602660021892,336.0262157533265,30923.6801290822,17381.0421388682,277.6843541701451,1414.375032570907,6164.568258474426,812.4829203958668,5.667829956917909e-06,7.698942940187403e-05,0.016544826579362976,0.056032394749025584,0.009112632530473336,0.018186472323611893,0.5040035825189184
