sample,ll,T_NDH,T_OOA,T_LS,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,m_LS,p_H_N,p_N_OOA
89,-129.07665956301935,797139.1022184667,53114.967332894375,51463.58098170131,17265.012882732724,2264.131394660239,27960.617479456778,33570.81453643679,123.57241724858869,5484.62165377907,711.9508061509856,986.6884551226339,1.0000000025869885e-08,4.1555395673029325e-05,0.00029400776934960414,0.15037750996287585,0.021779702487460605
90,-121.65653851566269,793927.8185073737,54330.601261064214,53264.835606820634,17366.04894088529,2401.48445384957,28705.04950673515,20828.161541896374,74.0478116286888,5077.067681147583,9999.999999868487,992.9103264114965,1.0000000444565621e-08,6.94521705499359e-05,0.00037992587788272174,0.1335160608298632,0.02524209738735121
91,-107.43692296120483,829678.7220499895,54222.72939801491,52058.396954465345,16397.444727026552,2296.183355676126,31310.93487826796,13742.992013170995,138.57102740986485,4461.602841755428,9999.999999939506,864.2548606175826,5.086124771444183e-06,8.906581316604072e-05,0.00034968515425279963,0.14341560610716894,0.017215427423446967
92,-197.4361191085634,788909.5031186917,52313.37481722397,50552.65222879602,16885.321983260787,2306.8688732086134,29818.89038756391,15973.390071757427,131.21635391273304,3803.229831184076,9999.99999992931,987.6046267966652,3.415642594298875e-05,4.1372330049836165e-05,0.00038788941486106167,0.11746701543947807,0.013088099843366754
93,-156.45954931134423,781600.0030832497,51769.991339757595,50542.04669213111,17393.190894097923,2334.3031989724004,28629.63909178186,15361.476520012335,94.00978613280972,4120.653662155446,943.9132571625977,1013.6653968023032,1.0000000008984902e-08,4.84274231549363e-05,0.00030680277826240115,0.13856035990397905,0.014452353505142389
94,-108.01310634675073,789672.1337404379,55128.559381496685,53250.71919425406,17128.344228120393,2323.953551144874,30377.561487816387,15147.073734680025,140.9347922377792,4528.548170805728,9999.999999941549,824.8269790925274,1.0000000058943766e-08,8.44696563754373e-05,0.0003366735488121241,0.13197039713552722,0.020609641229325813
95,-175.27574281021282,792361.9097398021,52954.87739803258,51977.424981566975,17086.497556865124,2397.3408555028896,29933.06959669575,29173.12532288493,71.36102943510832,5506.385457075837,8519.543587506534,1044.3394392700761,1.0000000121840619e-08,6.215114925575308e-05,0.00030886027483298194,0.12254368059619256,0.009480190362815694
96,-160.10188366452653,824708.6417865561,52321.813426031185,50609.01207857931,16814.328897630472,2350.4917209603964,29634.296778545908,18295.97584710973,116.46113600240588,3824.4625258178075,3746.1366341367952,1080.7561243015734,2.874825317666715e-05,4.0634243668541356e-05,0.00034164862026361245,0.14790635319666667,0.017948301480340243
97,-211.61912140083786,845646.8884497593,52459.324980880185,50890.08924412306,16693.49552881632,2313.3795051249726,29696.846282308867,22126.75935574126,110.77678705016592,5112.442732431138,1001.2193281662497,1081.3595187919025,1.0097069169831123e-05,4.254488127365903e-05,0.000296167682977331,0.1520243746515651,0.01974238364692785
98,-122.24365609277385,782363.6231195033,51181.66124277812,50158.70611544931,16895.36650240041,2344.0145788038117,28586.091633755022,19601.149134677533,70.58061091986035,5371.817832223737,9999.999999872236,862.8986954553385,1.0000000107158746e-08,5.357114504266667e-05,0.0003202420557445479,0.11681109135726585,0.019463127300486452
99,-104.16459455472075,802295.2906058804,54011.096929056715,48000.000000307446,16774.46949780598,2417.840197355496,30474.142031687214,13328.33301115573,331.8963688330238,3943.8815050264625,9999.999999995283,982.3402081349924,8.198044900823024e-05,4.804799720695012e-05,0.0003768571421886133,0.10753475849668129,0.034183551678181885
100,-122.69991837805031,827683.1455185066,53545.548971657634,51813.581359689626,16835.970279842437,2325.2351848367025,28185.20319867322,29140.366515295318,133.77146910838135,4295.307194512581,1429.5296679218782,1204.42203649266,1.000000013469725e-08,3.9807458853643585e-05,0.0003450838194682449,0.15796313532385567,0.021475334588267406
101,-109.81674273000266,777020.555883273,52375.77944036632,50824.86256489877,17059.573705660037,2288.4684760989912,29869.33448383509,16166.527152778537,96.80188450906178,4512.5586098198455,9999.99999986584,936.8978306170741,3.1416588144662244e-05,5.216232415156703e-05,0.0003734553119752288,0.13538836168210483,0.025016511464002515
102,-116.86825707258666,821900.6193964817,51680.52291304141,50284.71446511033,16743.294072607358,2217.93802937214,27524.76000940949,63540.75920900781,108.42375327902651,5006.6188455019255,3737.067266176332,1015.8339588348873,1.0000000065719857e-08,3.328525924813509e-05,0.00032319282834319946,0.15043432088580969,0.020339612798190698
103,-146.7936684768155,790439.1817481754,53124.21927721512,51915.28957402707,16827.868677399885,2366.6559216724277,28334.46715567639,23014.720103731044,92.67140393394268,4977.866188725747,5662.985968645691,982.4462135582996,3.9817650088754965e-08,5.079377615071983e-05,0.0003416354028593557,0.1280766373914538,0.025676503102773814
104,-125.80231011127864,785786.6960423475,51278.713587086844,50431.06614707674,16878.74341382983,2582.1987614650207,29822.52605159694,24046.912870763677,56.25806979955091,4339.751117324426,9999.99999995846,958.0446696816508,3.176612909660468e-05,3.686796762720537e-05,0.0003961059382830604,0.08484037436929176,0.025726796702618623
105,-171.05357898158073,793053.8283192187,54712.933609034204,53584.66712447626,16524.339103051865,2377.8856694716064,30614.192977084134,13296.104474709498,78.79796034505905,4413.38298159465,9999.999999905347,730.8100093242323,1.0000000001066755e-08,0.00011219121579117669,0.0004482470540183129,0.11911827036531776,0.016128346444804594
106,-185.37707665137478,800032.8609779354,52451.99668051139,50154.163432506124,16718.940624473493,2489.049991306906,28957.49091953586,51590.17017992215,160.49420321215146,5054.036614382599,1248.6680524065239,1017.6445948523848,1.000000005078812e-08,4.963588906754284e-05,0.0003264896293532096,0.10910999700806195,0.027087633412035846
107,-116.22511444113837,767068.9106805578,55714.51825461,54316.028262843975,17186.681440164513,2346.5221955238267,28837.762028953854,16876.127467386894,106.87791456696274,5658.756095698221,9999.99999995464,832.1259776806113,1.0000001223587653e-08,7.716024297762312e-05,0.0004384830578986191,0.12800736847817748,0.021944007036216635
108,-154.15926749343942,789942.8089867997,51347.37645321754,51147.67310896984,17084.018336541838,2329.0256791563884,28114.092221438223,32593.234386843025,15.516651890242294,5031.678988603371,9999.999999922702,978.7563954346332,9.203327416292222e-06,3.059826612612393e-05,0.0003695960740883799,0.12929123999596615,0.017856359823913634
109,-174.0822783272352,811823.488884369,55217.693519075365,53482.76925260178,17227.753066750083,2429.121525894368,28701.030701860982,20337.935937746373,134.65500178871758,4879.1501433812755,9634.97282313611,1080.8807280292015,1.0000000674913677e-08,5.524031025245763e-05,0.0003710854426008134,0.13354932379114526,0.0166690961066421
110,-135.73453268989982,798950.3860795413,55420.728211486836,53953.74169635695,16901.204125818054,2306.255752296822,28915.89351157122,18788.683777756887,118.869707063207,3603.0323390322833,2518.616300260773,941.036396893211,1.0000000002007443e-08,7.157650232171192e-05,0.00039490328685598097,0.1550764570936618,0.021369285961926585
111,-179.0122376014495,795027.5524380236,52485.43198108458,49163.50688590982,17468.015732319313,2393.0587419644166,31294.03128171897,13505.825040542675,188.43431066109815,3003.0919740902546,9999.999999896536,980.3625341052992,8.929932857081454e-05,3.6093116338035046e-05,0.0003900187304839184,0.13683493287727266,0.02499736708133384
112,-200.05190951850463,801316.6328317112,56418.33623333787,48000.00000000032,17233.6186345051,2191.519974969567,27891.15145767471,49292.19720827991,657.6875239746546,4352.646164275078,1460.71322379946,1081.843719242041,5.192713193334558e-06,2.1721502275391872e-05,0.0003282860298712536,0.15734602989218568,0.01631728472960138
113,-147.42044327021895,771900.7608568787,56036.60566300286,54222.97624274461,17204.359065226527,2518.1526056602147,31024.27996276725,10804.725189789002,125.4826920603426,4299.107361916979,9999.999999919344,905.6989655785819,3.312448854395159e-05,7.897234238166493e-05,0.00038171488794134037,0.11208163266868501,0.02141807994934236
114,-80.7586898594383,819697.6418336373,52452.7796471406,47999.99999999972,17001.69838113079,2109.70091897998,32431.535444165605,11082.310682613006,225.06503431741348,3732.491732776846,5566.4875590518495,887.1678158953197,8.11724094427703e-05,6.386110465931942e-05,0.0004148463883895702,0.15879796969676102,0.01989836606848229
115,-155.86040579467544,823814.4419005845,51320.79983624647,49017.049432008534,16916.065315249733,2122.612656999088,28811.098254985747,26433.747277394825,164.22124179763563,4813.593814983162,1497.9274452293591,1208.4132179322046,1.000000009323701e-08,3.0854181612689344e-05,0.0003430120017961991,0.16879665027091167,0.022587932235333532
116,-166.0874945002023,824838.9390034884,53098.27519283508,50544.960805938565,16192.36695173722,2473.591814297065,32768.50497034346,11085.89240002008,153.15087427352574,3675.892651954715,9999.999999988197,908.7866516762926,8.504610992477044e-05,4.422350772003993e-05,0.0004260006773134957,0.10464706333262673,0.028257454198091225
117,-159.9684369360226,842455.359287758,52795.128192644785,50706.080929299496,16148.42600978047,2394.437470742266,29446.329873275277,22357.601486702813,146.20728645000978,5179.011625389183,873.2029341086306,886.0409781210816,1.0000000044112323e-08,4.646255157857655e-05,0.0003541321336089324,0.11723551067861636,0.03259414460644471
118,-115.61671074797428,797900.4288558387,52987.102313816715,51906.70889625194,16745.7029984849,2410.0785651616497,29664.057994994087,17707.704482008117,70.50499085876302,3371.854341147851,9999.999999999653,1129.5939110310962,4.9658129601998124e-05,3.1750118481265346e-05,0.00030143256180046674,0.11803466858288099,0.031057197606764494
119,-120.91013315911616,766903.6513798686,54926.05124349355,52997.85235887009,17463.740864806867,2338.191033713007,29286.61154828467,20200.967145328235,142.01879734459854,4272.031196988225,9999.999999975797,872.7696128461585,1.04603845353256e-05,5.2866507634626715e-05,0.00037392140612235866,0.12542259118088153,0.02977531688405491
120,-216.95966544269373,822876.7882511895,51457.79253208372,49889.85017611632,16687.0605564156,2378.385432556854,28569.5605882837,30410.485442940993,117.59554454801264,5550.378147724951,701.9311205257138,1118.6661836378898,1.0000000145254494e-08,4.419233095870949e-05,0.00031187862283700834,0.12860827994108168,0.02224699481944652
121,-114.17442858520909,806644.3952905184,50783.30881577347,49723.667231355146,17191.972172030266,2481.052927366309,28023.78685237891,33833.64116347745,81.39007087139376,5703.167192360872,3990.8841954669165,1019.9949379938398,1.0000000451651509e-08,2.648583346163389e-05,0.0003474650292749699,0.11633909089416448,0.023501790769797425
122,-172.2086952104866,815589.8101948731,49715.58327835474,48477.68367841078,17113.488561382455,2269.962880986405,27445.23115304854,319201.59544863866,96.34044590702128,4789.736345005607,936.1363537343002,1267.563893331936,3.9187909262126484e-06,3.639623957875534e-06,0.00027663374118582385,0.15828600504124488,0.030725004750686777
123,-141.50714064485328,840761.8210606088,53752.02027553571,48000.0000005849,16107.787516626295,2236.656703128997,31075.949964048476,14516.871426606089,369.6802224885781,4302.886752744005,963.7945709942503,1052.9043274497433,3.563894558946882e-05,6.373567714086093e-05,0.00032928052977601526,0.14397746712599568,0.024608195503709365
124,-196.667300029827,857719.879337058,55109.73705421575,53980.525588194694,16138.030908303146,2259.1626650928356,30565.758473125297,16285.91890687309,96.87556730836297,3682.7885157024702,3877.739316411416,952.3533758930703,1.0000000037044093e-08,7.242164746160266e-05,0.0003865362384674535,0.15176139845135095,0.012732887038137741
125,-157.74422433874454,788279.3205704184,49825.76907957605,48014.582923358,17298.462771763407,2235.210150093754,27664.41522418149,33714.85121781002,125.16596169119339,8279.896375516804,377.2720803295038,1014.3378967083682,8.024865262576481e-06,2.7072276802419237e-05,0.0003250078732499149,0.14386899658055724,0.02728683967313486
126,-167.82193625647756,798647.176871166,53200.67618264057,51308.232077188855,17465.199193067976,2283.2049438883782,28200.687406905763,24539.39153829488,137.44073645016206,5950.479732192865,1141.0639767005046,1012.7458633193598,1.0000000066324387e-08,4.737903611019592e-05,0.0003428494152736173,0.1507703491045873,0.03100838885651214
127,-140.68289528194302,826879.2117322803,54857.47553977327,52766.72799935768,16530.027205513703,2417.25123686325,28063.61198173412,47444.57520822668,177.08146485364543,4753.078632043028,8787.242284937367,1048.1920021753904,1.0000000329582002e-08,2.7731727146126375e-05,0.00039306730675820666,0.12330186251490176,0.02520921458797647
128,-115.67224570099242,823746.5347975787,55116.0275821825,53992.84898484833,16373.374607272457,2190.5968329066864,31721.427270767068,10698.516987944962,76.60214703322288,3621.974339836421,9999.999999945243,775.671993785616,2.9242066557390396e-05,8.498670564987581e-05,0.0003879791330055715,0.15082359615689128,0.013979945316957919
129,-136.60333986891618,784286.1064517287,58213.51901544064,48000.000000100845,17161.282588974573,2514.2538393571017,30830.930004837763,16066.600208034097,643.3523666028884,4053.583774921474,1786.7608073389968,927.7501102193276,3.7884176788312266e-05,5.979777716344064e-05,0.00037371121865392015,0.1091524349413458,0.025106881741893985
130,-117.52980176783286,794200.8406653159,53715.986426128875,51868.024447452015,17152.24406008741,2283.908083099462,31521.991713267085,15260.171174863204,120.01052403317402,4118.211537923295,9999.999999917141,872.0567100617228,2.6502354152677773e-05,8.215290981530309e-05,0.00040215138251664087,0.14713939138974771,0.01884309305838321
131,-117.53355794638675,798672.7889736573,52848.04385740237,51489.91797871969,16877.920742268037,2348.299810248818,28850.56251511411,16115.692757618994,99.83031838046357,4897.750866085165,9999.999999890177,920.6610718498365,2.0212516428289224e-05,5.204502741440561e-05,0.0003663817324346472,0.14632358970012319,0.02328175735427835
132,-135.66034499551571,791918.493864487,56758.49857328951,54632.86556841457,17103.25458069397,2332.818198047597,29314.6604437822,17363.546825628466,159.53734270491606,3980.690652447567,9999.999999999618,854.6890743441323,1.0000000062052036e-08,7.488883585978226e-05,0.00041440282509344574,0.13050726295650805,0.021990959152718315
133,-93.55584658320655,792207.4965058475,52115.203281366485,51309.01530486852,17151.775944550576,2180.068339848886,27930.54787047227,17507.98905109147,58.74247561348354,4841.835785018153,816.8552034481734,938.3169776756131,1.000000002065109e-08,6.554939869195557e-05,0.0003759281910887739,0.1478945340445194,0.02500673642709274
134,-125.98814922353866,751286.8572979853,55339.5611754379,53855.194097848056,17016.69068739814,2425.0118659649997,27651.765219403558,24537.087379720284,127.53023689150622,4860.04158010028,9999.999999999884,932.5380512762383,1.0000003193006174e-08,4.0603038000668046e-05,0.0004009013257425251,0.10014491635566536,0.025995301689184132
135,-213.29603913786187,764054.606893492,49772.74195693121,47979.00169908996,17900.060962810538,2249.206488102752,26143.198711199355,27879.155026025303,117.96076617536308,5076.46664106707,521.6807976368235,1014.4144016409908,1.0000000180115746e-08,4.3830203499920154e-05,0.00028951834598210484,0.14132938903622996,0.018882353225173308
136,-100.34589733081651,797218.2036856503,52947.4667183849,52180.236045001184,16734.52164632447,2372.759107565877,31354.741188487955,14612.890489184263,53.571886043611435,3921.939328700238,9999.999999999618,949.3778280004827,2.3523943858745412e-05,6.459778177885417e-05,0.0003573319684028354,0.1088593526605588,0.01222782177845085
137,-108.3912295507958,783538.9382587803,52344.96811832357,50826.10664034694,17538.87652199123,2279.2121420421445,30855.226618530272,13970.57647736066,98.95618072698994,3229.8892254996217,4678.82314087102,860.6961860613477,3.089580055311451e-05,9.106742539400222e-05,0.00036200933207603675,0.14253262526760516,0.016290708288513315
138,-179.6735436328514,802084.8844927293,52462.513489423836,50634.77586383735,16916.52004389717,2264.331859381077,27371.495226483064,27702.095648460683,139.80778331882266,5390.201173962995,4189.092598643999,1062.194576543424,1.0000000086580219e-08,2.8924633364763976e-05,0.00040543630805340734,0.12218975190071267,0.02269152974410098
139,-106.163092616089,823463.1251380431,52263.36796008445,50619.35343551745,16728.221942157037,2365.881220136516,29100.313953239707,19969.28573695808,114.54624471936083,5264.974205972886,9999.999999955227,975.9192410087712,1.1120344541458191e-05,5.8282345771638435e-05,0.00039683500010598863,0.13873254945860045,0.016402018781875635
140,-187.98212056492247,817043.5745603823,51877.01657551113,50219.012027865865,16687.3066761468,2299.216114905768,32195.565877869456,11565.095558003168,101.2364076474509,4089.175958906137,1470.8165339744673,876.5539672425912,3.632793875682249e-05,9.06688238227685e-05,0.0003936031023276678,0.14404561991351023,0.022307387495738122
141,-119.81235939661397,843473.7329999007,53203.901215829675,51873.94572591568,16505.66837297365,2537.748583910722,28978.68720031198,19000.03795557291,99.79876364820979,5825.682107775495,9999.999999972795,1014.8005917874381,2.7764371842506015e-06,4.998817282156147e-05,0.0003460468175931007,0.12209675676539619,0.016023561549433366
142,-171.36268997711545,817058.5875235586,53417.93149914289,51790.995501208905,16625.18416377873,2370.935573745182,28173.283885508645,23536.865886228803,126.34512136146819,5371.50689554684,1185.244107383083,1114.7124658155994,1.0000000005084982e-08,3.706213473891253e-05,0.0003530380975571617,0.12694103678714935,0.021021561764280154
143,-171.43612353668016,802315.9249269505,51524.27998341548,51103.43877148816,17282.532258214993,2202.13913114344,29122.446670963134,18408.65026680639,32.96333794818727,5630.88621805792,7473.809223756678,1003.6961585798483,1.7587803956535794e-05,4.3924499400487064e-05,0.000395265474517611,0.14339516750164508,0.01970759113423193
144,-115.41305888390374,813146.8387995812,53578.61775669634,52937.044024598734,17073.4204211983,2372.2670828865016,28329.705357004394,28322.664502468135,56.426808624749825,4364.971328193206,9999.999999866817,1036.3812378307905,1.0000000084807131e-08,3.115371738911377e-05,0.00035103681951402597,0.12913047826788965,0.01538674389544832
145,-128.51556009365171,764333.9595781345,53823.17396886961,52567.57275257362,17336.793101985786,2357.076471889025,28854.495113201367,18084.978436434234,100.0852243649082,4971.616091001487,9999.999999929292,903.2357386601332,1.0000000045925486e-08,6.205951891673533e-05,0.00039462764879042225,0.11725422957047217,0.016641811689055444
146,-110.5340923716847,809288.3660283252,51002.02632257505,49279.459250394524,16681.386963198227,2380.1956755556303,29502.10418073477,17427.689034182713,120.24986996717197,5692.984930379843,661.305870383612,1124.9071067741122,9.943876255265062e-06,4.300858772789761e-05,0.00031854898923353416,0.1136749182970079,0.02146640580187342
147,-141.48513729972032,850293.2988653424,52434.81186107944,49228.010326595024,16248.036809039912,2188.844743508988,29283.65058755401,20723.00779698394,239.13410768353864,4497.955256447317,701.3484209575761,1026.3078192559271,1.0000000014573889e-08,5.0298607972308563e-05,0.00030436145089943927,0.15610587012495136,0.02062946157106684
148,-163.85428987252567,825536.5761849397,51400.12232381352,50378.580033596125,17199.81484543873,2230.704849265317,28187.750594420668,26679.376978930268,77.534232523001,4801.061659108741,9999.999999958744,1066.5978519975006,1.0000000318716098e-08,3.641868661770249e-05,0.0003065542971148419,0.17051748911749479,0.026339658679677105
149,-137.8513373228305,838198.5888785021,53052.050039842354,51605.86708082819,16778.922758544966,2256.8864873764046,30416.29033257575,15578.83719192237,99.86796113329113,5703.417043324418,1421.2881246486556,932.5023440336663,4.483323971533364e-07,7.505291201886162e-05,0.00032685249526727455,0.15157183256996018,0.022400849074366576
150,-194.31313966605833,812452.6174176078,51685.26737447467,50878.17690566241,16795.86701398891,2694.9525829061013,27826.032189081732,38482.9184267636,65.1092366790525,5412.094360903648,1479.624206094441,1259.200217279522,1.0000000050752487e-08,3.5207124929163868e-06,0.0003260321963725259,0.10706950172578601,0.018445456632018555
151,-125.97218601706349,803304.050132802,55044.43740138055,53576.61850154384,16980.971975686625,2294.4336072444335,30727.633516657606,11501.157845107755,97.24752682868031,3859.181700760182,9999.999999992227,835.0487895394143,2.2225155609222395e-05,0.00010246478196817351,0.00042141773646518635,0.1458465526837213,0.010715299558375385
152,-211.672136542241,796543.5005626132,52354.32392611747,51024.96856840393,17332.413648644982,2310.1977843740897,27635.98690079022,28887.308648603015,107.0158803295627,4391.0960057915445,9999.999999970183,1039.2191605424578,1.0000000140079007e-08,3.1270129561144925e-05,0.00030006275661000677,0.13238352206661563,0.020228283594971076
153,-162.41328473215594,837654.077745803,50024.304406666975,48040.05576853154,16281.63257067694,2364.168081904503,31701.507600470308,13965.686932878556,127.9935269272926,3259.5751144605506,9999.999999997754,1156.6900380893117,6.444761496629759e-05,3.469756277909586e-05,0.0003763301336555963,0.12149415620183157,0.016147368144990456
154,-135.356569600181,805292.8238573038,54343.34504960785,53004.05880137906,16785.06348087614,2347.7846752450346,29810.254600096563,17153.017882507684,94.70324630875682,4726.564761557766,2620.8190316151426,918.4200161285543,1.164901275338697e-07,7.744913006582593e-05,0.00032544225046499863,0.13551603922514874,0.020244080489555994
155,-127.50631173080589,802323.206848749,53755.97324334323,52599.303507050245,16924.035314583416,2514.1597211168264,29642.581860347826,18106.354398100753,89.44521051605516,5988.22745515381,1158.6453092102656,906.3808719243935,1.000000004913657e-08,5.174873240345108e-05,0.0004109407034946261,0.0991669769733771,0.016030500050905623
156,-102.01072825114483,767557.6970773829,53282.653422868796,52037.36560403945,17517.39908333165,2364.739835134683,28072.021125157924,21659.032878716862,98.59887155229887,4310.470158506616,6499.48329772114,1084.136328175039,1.666016302099503e-05,3.572592139918314e-05,0.00032509231809331284,0.13035573373467768,0.024629608518448667
157,-130.77340989733,823943.9689550813,54556.41205300505,53616.84681621186,16468.588316497404,2244.7395554227187,29770.61492820171,15632.662718109135,70.38352806798089,4490.368054981034,1863.21683898998,987.460831100727,9.592383556526232e-06,6.845514105941035e-05,0.0003298509057456009,0.15066236947881745,0.016341589376747023
158,-80.68576165682504,804413.5571217288,51565.83467856709,49599.106439514886,16554.093265496922,2325.2859357161888,28792.771016032744,25100.38885456953,153.80962683207804,4963.591836045356,1437.2971418904488,918.2321764293469,1.0000000126832927e-08,4.012518635113083e-05,0.0003833619360917043,0.11273104806473244,0.023672394631928936
159,-148.73427552391433,801623.1812639904,51751.815811674685,50411.41517418549,17476.88200763359,2266.073849322564,28471.54521739521,33947.145150565484,101.62701146519062,6026.668526507706,2764.626925990986,1071.2285257983117,1.1085475048407423e-06,3.6879931244222676e-05,0.0003074095242523724,0.16127115838278083,0.021414615191358167
160,-102.00728462143309,809403.4237856341,52270.73915061645,49486.01137097414,16609.80297039343,2302.0114978776887,29843.57034791594,15172.154815121023,181.92483616960314,5139.016339385901,963.6120928453561,1015.0593770988509,2.1883275500277265e-05,6.533064214711986e-05,0.00033291930872054933,0.14140981736623315,0.015993631708680216
161,-122.9430572847901,821862.8722331164,51599.31228788772,49496.30151087392,16692.867397304166,2548.7848033575315,29253.80137292832,22244.978249349402,153.52175218767223,4174.605206734249,1303.555845498501,1104.0816193074372,2.485530183167991e-05,3.153028467457595e-05,0.00031446133177439375,0.10427247489399595,0.013945500468916357
162,-156.81594283790068,793809.3079305674,51172.98436988968,49275.11684270099,17055.98643163732,2352.7989136991137,28470.15566976007,43896.85828367768,134.0529512045418,3699.076646790982,1107.7268128353946,1103.6875346782977,2.0612770391036485e-05,2.5778733277060985e-05,0.00034969155212767584,0.14445008482691746,0.02911143492656082
163,-110.2022167682162,845689.4232231574,49834.81731650776,47999.99999975817,16458.4659992761,2147.7158662131637,29693.188386944817,14330.347411022749,113.77373051553889,5632.094704769182,1493.1991311931506,828.9462290919032,4.207978296808145e-05,4.274349548630166e-05,0.0003585244044677947,0.15391366174890556,0.016881358856811655
164,-134.15859894781067,792904.8097260429,53714.325506345376,50656.47187864673,17024.942034781987,2422.5225298453156,32013.704503653516,11131.212548675874,193.71259166241123,3336.2245396252506,9999.99999996354,958.3342260300952,6.492826151939884e-05,5.216038337216193e-05,0.0003428549053376988,0.11196276210274324,0.02063654185048323
165,-162.04898955167707,737159.27430269,53399.75615697952,52623.690495208444,17901.864640777545,2422.428720647279,27337.68566540945,43824.28330166101,69.76286128096257,4746.19790169389,9999.999999989546,982.5670589991706,4.436342874857938e-06,2.8483463109320994e-05,0.000384645740985676,0.12335900973566453,0.01799233587451961
166,-126.30927932919577,751173.8789631479,52630.971543995154,49523.81395204031,17818.85901036704,2492.588099138186,28490.05917246476,24932.344299773973,226.02493666565553,3827.8929381619564,1597.7794138505292,957.0243135405346,1.2565680419993016e-05,4.894035884427161e-05,0.00036752747682289945,0.10654802526581415,0.017696396550546434
167,-97.72607503325565,791288.6743466698,55073.56974829084,53736.40137781522,17153.14767187969,2234.628575967606,28639.72648061835,15920.536752916374,96.8092489183066,4057.920675077281,9999.999999906786,949.5843601397384,1.6025438000037996e-05,7.124777341946427e-05,0.00035278113235839837,0.15878518808934663,0.019028695193660194
168,-180.8802331567502,782902.6273642506,53495.73132018519,49973.701291480684,16997.64925877881,2587.166980615463,29618.175403330915,23729.144357320045,250.555001587286,4416.390378739956,9999.999999992957,1090.247450722062,1.0001444300068737e-05,4.528642394827637e-05,0.00028333368197931924,0.09525719255564097,0.024361517444595096
169,-162.9568232894709,859305.5065771869,52807.51926144369,51530.57726066714,16214.085630671827,2321.082609263374,28015.392606111767,56942.28410744057,109.28141288681282,6106.6846377766915,9999.999999997575,1102.94074235081,1.0000000150572481e-08,2.9925030343893626e-05,0.00041509757813429105,0.1471099393834649,0.02059803742034002
170,-104.94058999169116,762115.8899103156,55864.32427576063,54264.6130716709,17198.660480063747,2375.17846813516,29963.946074001433,18229.558028984902,114.81603115408701,3458.3952049402787,9999.999999975726,896.2579632027663,4.122686282291789e-05,5.7550729909166226e-05,0.00038704859465980883,0.10896182620814118,0.01513241371441369
171,-114.88213455857483,781699.5267430983,52954.571968210446,51056.45951796432,17238.023265800355,2308.4807262409513,29273.5069679581,18984.29509846472,126.66047416286715,3773.698702731675,9999.999999911315,915.2007775098048,3.956268072835862e-05,6.0656722119689094e-05,0.000383438219451925,0.14608697786998903,0.014775832550075111
172,-147.13332189386762,797343.398254197,53984.55868516836,52477.78055279498,16676.873357984776,2323.519309549029,29296.209631029138,17905.29841179875,126.33749189730682,4387.954561667412,4623.8930926111525,848.9277896133024,1.0000000097973275e-08,7.147964131450775e-05,0.0003965784313772695,0.13055478735286394,0.02028021952205787
173,-121.52761061835439,762004.020104579,52670.44398068216,48649.18303511426,17574.315004625827,2533.6968586987427,30722.49322939016,13115.230748761769,256.0917549701064,4095.4366476162777,771.7816830701266,988.7255546395364,5.3868424365407337e-05,4.084908611475029e-05,0.00038207524453910934,0.09287710866708215,0.016418126471917174
174,-152.28323715604444,818246.3559278512,52942.40599928308,51655.84433566575,16384.705416916804,2342.3136619252077,28810.12770894784,19956.543188329655,94.8409801730791,4639.287240973233,9999.999999969259,879.6275152456112,1.0000000454199053e-08,6.920404087501459e-05,0.00038830164046693016,0.13020611503267057,0.02799392209376811
175,-114.6797022411762,821096.8685532913,51249.996114017435,49563.949305767026,16508.88362286599,2320.920623658153,29041.180145122886,22061.237988758723,114.71558619267633,4522.300616652966,4577.771301417092,924.5046520727933,5.324983143410281e-06,6.346206593519244e-05,0.000333418032812403,0.12068077138578777,0.023287926469063334
176,-196.59875065894883,754677.4569381532,55486.94101680553,54075.902966339294,18061.203226156067,2229.3601561176183,27132.54651521538,19195.15112679813,104.40079335043647,4793.856938338643,9999.999999883445,1103.5814946809983,1.0000000039585633e-08,5.171364437822517e-05,0.0003345053162891874,0.1702246708718301,0.02256393429754193
177,-97.35821418472788,819686.5050416503,56056.18372563362,53491.2739653336,16186.036577778412,2366.732280723025,32852.362766022474,10634.209859170407,170.30115774582745,3168.3377635789034,4519.155037345599,812.4508704733845,4.597243641466992e-05,7.47104937390138e-05,0.00039486645550817107,0.11955577515967335,0.014561882907331236
178,-105.15150108627853,773810.5702493866,51748.8433409188,49919.493816031754,17211.154009995924,2440.5189330773296,28749.06373062216,22379.39593238778,118.06371868670774,4121.091789230447,9999.99999999999,985.8990683016526,2.409054444634908e-05,5.057877584673249e-05,0.0003690930946021737,0.11328105218048244,0.024771214190142974
179,-137.98776786967676,731526.2241892193,54289.52225501098,53678.15628736454,18141.72601949859,2398.9915399783767,26982.78688116963,22337.6160843109,50.244690951459916,4394.358985769741,9999.999999934958,870.4187525124878,1.0000000066300512e-08,6.130594937534767e-05,0.0004139313391763466,0.12087986389004168,0.026433725040305223
180,-199.82784297588188,843429.120921271,53553.07955788466,51659.07012312251,16012.342588529344,2208.574856612022,29584.65013030445,19956.093225511293,145.63536527114036,3915.252279306388,922.0243577776218,972.507018161079,1.0000000026069191e-08,5.706698415837566e-05,0.0003763649177691372,0.14236412900462053,0.017432567427540378
