sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_S_D,p_H_N,p_H_WN,m_ND
85,-402.3016529260356,729392.7542028036,696753.5842633594,117554.6066043176,60543.88606080422,17409.983876448896,28292.62224568548,1959.6003286097791,2886.198872610046,2507.949472004205,105.80103895680907,227.4336854823157,753.588534576399,0.013141186215565885,0.07007190104043412,0.013508434122191148,5.919816510919153e-06
86,-219.12700901756517,686720.862875826,672240.1508552233,129483.8126620882,67736.08928141717,18319.954140886544,26363.03841711786,541.1902663270689,3805.766299661343,2678.9507080281437,1026.6541463783856,673.230094118552,1198.8958236345566,0.0018265636942687597,0.07806788391589388,0.011518828645660551,8.952695660169622e-07
87,-338.0713717734443,698611.5430748808,645875.8520019151,128840.85730582321,60101.22192655376,18621.56314652525,27135.69883847126,1973.7995442360989,3653.5350500624554,2861.1497701157155,901.9534922860939,232.58637445822055,772.924873503965,0.0024928852094813604,0.06657602092235912,0.01582682856564549,1.2869029516971166e-07
88,-363.63362786386324,684475.7944226103,641295.4578166174,135427.02039079214,63689.0301773393,18378.79387085335,27053.428977958698,1581.3363634675345,3702.481256796046,2713.643216549417,1896.7023884716066,505.5077763941529,1052.0010451169221,0.007397798750713904,0.06464680024599662,0.01707946194389581,2.491629902594961e-07
89,-387.49658320508263,673232.3069797199,661278.4332825256,128456.9073255566,65304.525171138266,18367.584614416406,26521.48062857676,492.3091996618365,3410.0303647806627,2639.4877374029757,990.4022499358704,502.70480313576246,1067.2658961521613,0.0035824078127150187,0.07973614237751692,0.01586188591495634,1.7479696725386225e-06
90,-346.00285107829217,691684.1814828936,653003.9628062869,117712.6295421317,62631.94657772184,18331.795830184496,26892.205801776745,2336.9972914924183,3190.901955664815,2584.1166855574775,112.4942341109391,385.19202281011206,755.2471640478168,0.006799951935764726,0.06864865241119815,0.01281929388016311,5.108556503058753e-06
91,-304.05226042018273,733396.1639210474,722817.2290074558,117614.72189012832,59964.94234314795,17579.32694834995,27041.083042037004,661.9585407038269,3287.2606905589223,2655.0172067441245,124.31300078008631,214.1820604282402,734.2605750134286,0.015093557468763188,0.06310299285876086,0.012433624001067886,5.868493393774527e-06
92,-334.2462371705509,716435.7336849413,703745.7534692661,117822.12248871809,60987.45831870549,18050.863399187492,27712.772215900288,718.3865941362134,3126.376136472953,2585.390109215878,140.17063988308496,269.7715171879748,767.1750554507516,0.007223139442915379,0.07383158738581921,0.011392186931709947,4.966295794310967e-06
93,-378.0238891717537,712302.9878580288,672144.8004520305,116978.47473644318,63850.15442094097,18096.35430384796,27076.998695308026,2344.340876911175,3237.5898314331353,2632.106480184778,70.6619355360247,482.3978867969508,1215.0351187772442,0.013760695404819157,0.07739898755437129,0.007294732741935104,5.480742309139517e-06
94,-431.1069051255871,719986.9097594838,703435.2054171291,130094.41124020974,60065.38478881227,17782.436417458568,27473.342906968897,752.0772619645753,3528.7418469111253,2674.2746889459113,1197.2569945817365,204.80769577908296,729.4587135528709,0.0020552778494438264,0.06291030590994826,0.018681913092504988,2.452749694950107e-06
95,-249.02321177498368,700944.1710964097,664404.4704173915,123502.36552271037,62291.711132108714,17627.252074019656,28828.378130742993,1713.1514949311982,3451.113909642182,2708.6772724943035,467.57824155494075,335.3700380010791,840.145337119957,0.008908688097805229,0.05918646450534341,0.014590028714150424,3.4517595636487613e-06
96,-468.95087499876973,711961.8420414086,688063.8801128181,136353.11225232665,68743.95454262872,17985.444160830706,27502.635653211586,909.48556965582,3840.566931713382,2624.2874210688187,1493.2860391694483,748.8622466578499,1337.1844456080655,0.0020725684607992957,0.06904132254815987,0.014783001178810982,1.1700082633460778e-06
97,-229.05434312058298,698914.4594164549,665318.7364648685,118677.57757289149,60276.52607784584,17692.36843683558,26607.06291341997,2114.5956049259585,2798.5199152583423,2554.571274557415,128.6891714170673,224.07282224390173,734.434755597633,0.011648775877515146,0.061733550688653396,0.014276730579794372,5.979206270890227e-06
98,-283.88280537796663,752597.7739092191,707505.5844245176,118469.5118101941,64482.21432252754,17165.348304992764,27589.05821099979,2671.964261767355,3210.637883561849,2484.8841587652896,138.96943341429215,475.8669393208937,988.8927528704196,0.0018373669930409277,0.08309462887957877,0.010644036750234353,5.899913228895738e-06
99,-368.8845836266278,738955.9764098097,635044.2402828569,118757.84502200458,63720.356407097446,17791.689300710277,28652.12871635519,5349.825587721588,3289.887193913194,2662.0657398746184,145.1300930246651,474.8476316456676,985.6702949833654,0.009363740729472629,0.07758221117150549,0.009563854239687447,4.7356635284732035e-06
100,-375.5550439681379,702550.3544552549,696616.7737280123,136109.3305178805,59242.094463743306,18275.553009819305,26541.363079278257,207.49986230425588,3890.7918032647144,2808.3775735626923,1654.5215285175423,165.08689475358918,749.0771986772788,0.0017870895844887234,0.06647497365004894,0.017220781618873627,1.3248421062118853e-07
101,-418.0556541031448,707020.4443847026,694851.8811146559,120466.89705172056,60915.390308527516,18194.14490318002,26572.340242836224,588.469547397264,3425.3662592248756,2673.2184703740663,311.30220532757835,243.08577155192683,885.0125752069731,0.007522263814405748,0.07148671407777986,0.012186067039183832,3.5951834488566197e-06
102,-355.4790916170607,720724.821702107,702219.4973845896,117881.9574980714,59241.61057614023,17500.24677323502,26970.021816285956,1293.588107958988,2964.5242708599944,2596.734112449445,134.3240935100829,176.4003526676164,801.7215763698382,0.005276983199115496,0.054639921896998206,0.014382420544306452,6.5143854392838035e-06
103,-290.39134404712024,715452.2913318075,693641.5340257144,118291.0438977821,57568.25582289956,17856.949796640296,26550.356790783655,1535.90878886906,3020.7953094651757,2687.51341213329,165.00704870126276,107.05208611249697,670.8445064486517,0.00971035985496448,0.05996410032218375,0.011181928120058722,5.989772921854814e-06
104,-233.4236850594899,700134.0464560791,687538.2226449169,126489.08274501404,65487.77927967705,17942.461123884757,26465.129403631425,623.3326566594209,3468.2992627815256,2792.47153340052,538.0601695058577,603.9873113318043,1133.1511757966778,0.00931854046992652,0.058683726437634455,0.008618512471563205,3.546570189255423e-06
105,-297.1156466233772,732146.5013567634,716768.2140199487,119139.10744973583,61532.32451042961,17310.480079828314,27646.24877258305,966.9906569042315,3147.064222605137,2504.533393151882,258.0240777520968,283.7342887098363,785.4030652186549,0.0068880652956023695,0.060601548154204994,0.014374181240588974,5.954609860425738e-06
106,-387.0722004889982,715378.7190277321,674124.4471997083,122364.31224700865,60385.06242594259,17733.562497119394,27809.451480862117,1790.4762136717186,3219.640549114311,2923.1163331516113,428.33494621330175,231.57297086247277,842.4132114107008,0.016989175691609494,0.05211474472054556,0.01130254657234288,2.894587997538286e-06
107,-275.77286534332416,728033.9681855856,693463.9268815916,118159.60061133943,60777.52991671932,17519.3154220049,28194.192489887315,2599.683231315275,3002.9179866317227,2719.2919078327254,159.15457936929383,223.72463737619918,840.1919540406379,0.016933194341316463,0.04310040698716685,0.010464975104547702,7.354070201649513e-06
108,-347.6518089462927,718562.5493990883,630068.460916733,123223.9103232582,62371.557487722064,17698.8145478114,27938.44775424467,4358.626877916001,3303.0462258633943,2699.3384347760853,418.6942841633764,439.7929523961221,875.5150028559616,0.012710922850960277,0.0603103469440738,0.009021896836177176,4.338462045892688e-06
109,-347.96271863193317,724868.2635001345,697158.2956807048,131034.80497091857,64863.80046793505,17806.02711414648,27183.702092585772,1227.9854222732754,3561.7153379192946,2482.594879040395,1226.1988836424744,610.3720961170525,1026.5108962002544,0.006835381914757515,0.0760535383340607,0.018017414063085695,2.8227801055369994e-06
110,-390.6445441232855,726753.557953742,630297.0180320478,117379.84855080514,61184.20845104801,17637.73486328884,28231.695970870387,6449.083061546071,3153.539546261228,2575.427548433229,128.89480834341384,301.90398779711046,979.617260075689,0.013482197491769723,0.053065357267455995,0.013197741079101651,6.715907515925428e-06
111,-388.7620644463907,797277.4172122077,736377.0315856873,116925.36004105736,61693.76832742757,16286.611334931606,30543.984719690998,4751.214746119127,2863.6159665048494,2410.0412225422647,95.70473971224878,398.2620262249592,1073.9176552341376,0.021638645319608175,0.05769878432551058,0.016248440519384767,7.529133016584748e-06
112,-439.4185840176431,723405.404908863,703073.3121379848,120184.16145573268,61496.50390753958,17964.09584752085,27182.524612147834,1013.4272380440087,3491.1324015342693,2883.842546166918,264.5227728049963,306.416423784753,745.1925112507199,0.0075306511880725195,0.06224105946249471,0.008477290813529985,3.493896595183713e-06
113,-405.65010485213094,728691.6483561513,720472.9802149531,124101.69762594128,63662.03443681103,17477.569952365193,28099.76199463357,575.3534516637104,2856.4654792743618,2611.2330278565514,457.9646195487247,380.8950336847008,844.8138151102673,0.007601706104221205,0.05104671975099188,0.015333706021548436,6.040469485770517e-06
114,-426.43700182922424,730910.8740955442,715221.6905536539,118757.85820352344,63959.383725739586,17862.758429964975,27949.338398416607,952.4612374150892,3021.307377330071,2579.2587588985302,194.88474911716335,523.395755799556,857.5252000252242,0.006700222865796606,0.07954730421739903,0.009675948164439908,5.761252858708627e-06
115,-331.7212073098628,703958.1518769789,683984.3674208588,130274.61743570749,61302.99204522821,18226.679772573654,27872.787472830772,915.697043775883,3408.2390737163687,2751.355344340873,971.7556048088621,265.30305748773225,732.1098921530953,0.000290289099344398,0.05510787455816132,0.01466820159312842,2.8285102007033417e-06
116,-346.5715642174413,697817.5171974482,656388.4348716179,115814.6248029514,60947.5019266916,18188.441497773263,27897.44494442227,2469.2550811995147,2938.7712845488363,2405.2150805314973,42.31734391229487,324.99920508154565,990.0915609103914,0.011582948675470339,0.06772313837300191,0.019678656681787275,6.497612806755941e-06
117,-380.4962809875264,675974.1056595787,659999.2882358084,118646.98037809347,62047.86844937289,18506.500896893023,27750.089210331866,871.4964039404032,3031.5454480394874,2835.961928032084,157.85108591244546,321.2102986675876,872.9830017869346,0.01604940212960348,0.061357679821714355,0.008406991105455933,5.241544198848344e-06
118,-322.8905209502767,699534.7915652972,671748.0001315082,120849.0569702998,64987.79552974926,18062.0303171219,27166.594313156704,1192.194360181382,3577.946760521579,2772.3211666945617,376.6665830253467,603.2068702686444,1204.0380110965723,0.013822244592433563,0.06963473318163849,0.009880161800999253,2.6760119383752464e-06
119,-318.76974712654123,714110.2092028412,704782.8366285807,122323.37066352226,63906.19911966101,17945.587489385485,27243.9715504257,483.9968263847959,3410.8661841264893,2860.728083441967,386.27434203402964,491.13415948378605,997.7706711547422,0.007727067098233094,0.06151589144463227,0.008344697337352382,3.4909934411373772e-06
120,-304.49767872714955,720265.4383996706,676617.65658293,118819.19614107694,61836.99771601328,17655.8076250086,27425.679683819955,2132.4897789214433,3338.4593841917936,2780.435473155697,173.99032566648907,357.2658084761203,904.895003720848,0.010299512603057897,0.06070433218923787,0.010047147751169078,3.5572997506437213e-06
121,-517.7950229101735,679963.3969838333,644619.8187943322,120183.51924662187,60255.151013638744,18233.39129574247,26606.80886345114,1663.7785381797735,3360.4953880680273,2773.506099678835,277.5876333544286,217.33325699214808,700.3038171083674,0.006978473846742507,0.058567225325560385,0.011872924623085765,3.3324140834004865e-06
122,-379.19869694621264,732811.3539586484,714959.3788925315,118882.54277970773,63060.119938038035,17742.23109247264,29008.047420426792,1616.7831271867112,2946.795511730096,2553.671951009758,166.2620013022575,408.97207073296136,1063.871419392441,0.009633295085487374,0.059509337291811425,0.011364478780079495,7.657743878194885e-06
123,-439.8730760710509,779362.5934692343,723694.8674763757,123945.4991406264,68066.74308485985,17397.826221770385,28133.193175396707,3936.723962690303,3166.926163786494,2331.4224461127096,458.2499642536504,531.4731048957789,1193.058909732516,1.000000750967835e-08,0.08604775286095159,0.014684213523568725,6.52538603193597e-06
124,-411.96130125172544,737980.3049513987,730122.0320345298,118397.74509231528,62190.74892756659,17815.49187245575,28321.840989906777,467.76746299957796,3145.686093338641,2337.662806652716,251.9546555253214,282.3449116812757,938.0579838277511,1.0000018363370384e-08,0.0812584096236722,0.020684893525546543,5.468085201576589e-06
125,-423.64351934990526,721732.1301163002,664658.5801163557,122907.23590969329,62724.39557710922,17803.101213402428,27146.05794106521,3272.8427466607823,3222.1072623503674,2534.5757879010202,480.34055763138235,398.76358326482136,871.0546141414204,0.00846519588920348,0.06824054795342267,0.012656282669505371,4.764595931149726e-06
126,-391.80855807296825,681306.7046756118,666209.3033754277,122481.32167130175,59051.16427514748,18296.850229301606,26819.45831897541,787.6464320784207,3269.6706388579123,2627.543126754812,467.16753622386096,198.2419390723428,897.1774079095443,0.009311777106762844,0.06474404007964336,0.013967485429057446,4.443862927730335e-06
127,-391.3331488147165,693255.9474733443,625165.1327755228,119432.94945557127,59752.858284711954,18070.528463087958,27438.680468682767,3923.0787516857486,2952.593072719518,2556.3067087895524,228.57623451051793,180.3960964253139,713.5043352529697,0.016366092529667656,0.06175478197580948,0.013099654338607694,5.63479451231828e-06
128,-319.75724905019104,725580.120419713,692056.3568060908,123727.0027111166,61057.423503699276,17476.27489576377,28488.46611400104,1765.307809058049,3447.1678686219902,2728.2940308045395,558.0372298174683,273.5183930809667,793.9953267430412,0.010842447254353077,0.050142324701629375,0.013419786872840804,4.531151884462548e-06
129,-297.3298434888941,723497.5097554842,708395.6853032575,126580.45143956433,67470.46977857471,17562.66170274331,27403.982388239325,960.715715310639,2992.11008404716,2551.402889589841,545.0931146510276,571.9608529912242,1151.5855846532527,0.015541494759555805,0.053436216522367935,0.012665996584434932,5.783033400829125e-06
130,-557.5064236357424,748318.3339831948,727494.3033487103,119390.26709413111,62713.28485311979,17544.12712042591,28914.71734612041,940.8061974030738,3717.7745525686782,2845.416016373473,242.08189793835157,317.5474449171467,905.8896923811635,0.006807716294621124,0.058294424024434875,0.013211063930205973,3.4586590685346736e-06
131,-304.0221887340429,717410.1078461773,684417.1683786856,118175.68500637825,64080.05877147353,17554.274366613383,27284.553386772903,2833.4414707948463,2685.1069188684905,2514.0986254662375,134.37899122373622,420.5852056334679,1011.8014688739175,0.007763411948664627,0.04619810089132061,0.013347609443301078,7.1357026515541015e-06
132,-354.4606947286033,717617.5440531833,685127.2040062437,117112.57770610499,62744.653158426736,17800.919932385572,27207.98090479072,1934.9737004086548,3217.3413157906252,2648.6681415397848,87.71339315090506,447.34331598603796,944.6931787258985,0.0018647195097407268,0.0622690912361289,0.011455418858223676,5.21012658021246e-06
133,-339.3318888105904,720997.3709307212,701918.6965754891,121799.68212755646,64236.81863616221,17559.43935141379,27002.55147734765,1030.0606441385519,3378.241755010207,2860.2283515706417,503.8179781684278,473.4651793434921,931.2864812236068,0.006197551143298864,0.04278949261835214,0.013977812543235407,3.6041851211895718e-06
134,-327.6068234774268,716193.2669189677,707643.3096231001,118585.84451863712,61010.58885998901,17754.374617727408,27455.93741278702,822.516133881736,2928.175481629435,2344.759785422704,190.96904792815442,287.5813156519761,905.8347992432766,0.0057170309670142045,0.05174432409606242,0.0193556702036341,7.914974594902788e-06
135,-364.8240623335346,717046.7801847542,664040.3820377056,122364.65337658724,61383.298691905155,17917.9373371044,27896.81596089118,2470.572183549669,3341.748990253821,2657.9182027846973,436.22006521373316,306.95588808462054,728.0381558098403,0.011462284796253375,0.06057250575840461,0.016835241656936433,3.3450362471771904e-06
136,-369.1443762959026,706225.2444470996,638048.0652891773,120552.85162956569,63450.853805126404,17932.42496871377,26756.884510874035,3479.834456202468,3338.9676653534457,2634.5300708583777,278.12509987220585,486.8194909507238,867.7376606327268,0.011997576757739364,0.0641951446726648,0.012761981680036881,4.457237440512109e-06
137,-357.5593036771351,766101.2923824957,757726.0117178308,116687.40029401192,63176.10802412456,16920.339334686014,28893.908184944867,530.8183791765584,3119.939215844473,2505.6731944903645,88.01133750359372,402.8842067769244,966.7256102107451,0.0009049129322203361,0.07234020019585498,0.013518587128649347,5.73562364869965e-06
138,-251.5523902276886,713663.3106447785,680451.7491653593,125375.97602044378,63354.76534319979,17673.48912077133,27795.47858334476,1702.1572328456887,3453.538579727854,2602.7084184856712,672.4620555587679,502.84848596078854,815.923318284057,0.00897652186101734,0.06560006289207496,0.011199525299382044,4.331134442614424e-06
139,-294.39383938045455,755491.632045142,706989.4742508577,118169.59202571717,60687.60264947478,16911.27386751446,28893.159565665585,3457.501934988834,2915.3644122857054,2613.9094258573887,151.37173142691574,255.7019715367279,893.1811404038672,0.008719380164650854,0.054032817602547155,0.011087148661550665,6.405247420342809e-06
140,-462.9944025723472,691742.6764165164,663693.1183339257,124699.07421780072,59745.02258992015,18267.78875559969,26339.76308850307,1213.3146376029235,3686.0223322672505,2746.11912325922,584.7417692648552,184.22683372337718,845.4810210676171,0.0015970158411287077,0.07297701902010195,0.013601759853580022,1.79323964270989e-06
141,-351.7058839073702,685187.7879477416,673260.6634909614,121093.17763516527,64204.66624006343,18316.23018098651,25979.465247600376,668.3637710372318,3071.8082180041383,2425.1588947124696,356.5038553515365,393.04267537456576,865.7390680181123,0.005448298251132701,0.07784775869779363,0.016168013901269453,5.315819673664163e-06
142,-341.30859764963895,652258.3843341942,600811.1054733148,119157.45505120629,60540.975703270175,18798.33199162129,26222.27910164118,2324.276289753559,3440.1284696640546,2682.56500043498,233.43870009466795,335.17945817094903,832.4755869869374,0.016656883116095377,0.06090522396667556,0.015004714695127456,3.5137046851615663e-06
143,-445.6627332639501,695383.3745488422,666292.8271594489,129239.78593103644,62916.78009343159,18028.91962164883,26497.393869886084,1333.3603415483833,3475.1948529807887,2744.202185751618,1116.729295574265,398.7299309938547,945.9990080049163,0.005771843530482914,0.06112007750312065,0.014289679691442526,2.7755871503418857e-06
144,-395.01802056408917,691889.5906992898,676193.5679688241,122811.29989105243,61165.06762639679,18204.178768048645,25957.410700194,704.8249247943141,3595.3366610463922,2882.013492909586,583.0952702072585,296.99021663052116,733.8960800175371,0.005436421350245488,0.060578587438436166,0.012485275493427872,2.2506023727229174e-06
145,-286.72540420167223,706311.9687049955,669701.5529295643,116684.36565423943,59167.87202359687,18209.156435005556,27312.015526805717,2741.765983080566,3050.8655102152816,2404.4154642580816,79.8206609414519,172.4242635020784,695.8375977058238,0.004396322575114028,0.05958131640088055,0.018067023666785392,6.728589471779127e-06
146,-385.38556054646864,702520.4966486812,657638.5596283437,119041.74954822194,62715.074241418166,17982.255869620527,28165.648116172535,2528.6504445685378,3414.4738996395804,2468.484977709191,212.859623935567,406.0602054298543,1030.4158063046968,0.005342287829345723,0.07944553159132801,0.011940529072656707,5.717736621211178e-06
147,-394.5572794334146,730357.9147119217,707471.7088350351,117865.43489108076,62412.65978242314,17636.083193044335,27624.429565631526,1937.3656054649207,2948.30966686206,2409.749471961829,174.52495862313586,428.3224324765101,830.076125056015,0.003615490703271562,0.05527216705107997,0.018575521314748055,6.9365371664691994e-06
148,-252.76299887671576,759468.3156717386,700243.5049357606,119255.17842089776,61411.86039915614,16731.17933693438,28782.348605841147,3307.156197048351,2961.737414220637,2611.2382517363035,316.1758728463825,298.6518970223151,869.5846292699531,0.021856129195468307,0.05320981832284059,0.015391275310933181,5.944531515651161e-06
149,-435.34734409568154,744364.2817191167,731857.2588267493,118650.79308182524,61417.538099257865,16978.520813809897,30165.987418927114,979.3397617858255,3049.306780464026,2742.9951784264463,206.2832378682674,257.46617801520154,864.4670641584207,0.014764950202335862,0.03869262227715953,0.010895040157710591,6.578199993210474e-06
150,-409.9593869817101,718186.6743670056,695878.2379377827,121067.41101116943,61988.0298673092,17768.37036145793,27123.403861282553,1205.879315541298,3264.5637659706717,2800.499831152061,334.678649513201,343.56510231710234,837.2815229301011,0.0047541692326394805,0.05734593848507439,0.00844996969108009,4.402805717028189e-06
151,-424.79265386319594,714369.362925338,676900.705980705,117011.37069963115,60479.92340800417,17772.82894724196,27327.2298649915,1936.8704175655314,3334.1720843196545,2638.1583784653867,97.39423789204986,272.7072818715855,716.0483285768441,0.005131440484765532,0.06529717364707951,0.016083877918007302,4.2497876329817616e-06
152,-463.78531843039127,749719.5834244854,692407.2493404694,122223.97029565767,62761.92895028755,17428.519387619483,27583.605246502517,3097.7775705445206,3109.3975289896894,2558.1553105522785,330.8525012718943,430.1873044952874,824.0722870164769,1.0000049774953237e-08,0.08421713863663012,0.0090969198159849,4.6860877671441185e-06
153,-427.53994926417386,710707.6064275387,677943.4064083314,122199.7143797305,62105.49441531868,17848.425895073015,27008.360471551085,1655.2098683654158,3374.515597544579,2749.8393798808033,349.12641855757755,342.0978409608784,903.1143505536353,0.011192281924092691,0.059183226479105844,0.011297679859200006,4.08946371162527e-06
154,-407.01269323548684,710387.3993769836,689904.5072358449,121586.20335647839,60554.24466303336,18209.827968865757,27362.4210788073,993.0935357853643,3514.3178400496026,2733.0542928635678,346.90799590490906,267.17189897682516,1006.3868041823405,0.012855393651287458,0.0668502681120494,0.010069607135970469,4.257690174583446e-06
155,-387.9720299922726,661699.1236062648,599388.5449548351,122399.00889701414,63856.08885877246,18810.421380987988,26011.972888904755,3049.8102840558104,3165.5344539772427,2513.4313014483287,466.6530939867186,420.07232747105854,981.5703710971472,0.015367821809645792,0.06319050329807811,0.019756356920769054,4.300482638522132e-06
156,-326.04957250108816,695720.1809355514,665702.0174876496,128586.35657050049,66198.66098420955,18321.044995166507,27074.635917517473,1747.0355590398738,3136.187984913614,2465.3397561615693,758.6983642397605,469.4600557980155,1288.5373789933535,0.006459117382733499,0.05953221383605532,0.015855854412258178,5.147616244039126e-06
157,-369.7781458440934,690384.3554142123,674104.7566616965,117198.38780976013,62947.59938005863,18301.71542964338,27221.08542552982,870.8069383552191,3285.6603551001162,2571.7645813732315,109.8394254788883,410.0617139688755,989.847116948075,0.008563522480355476,0.07828038983249247,0.011484263835844917,4.79459795129133e-06
158,-391.22174692927774,689226.19275343,643510.5935958212,123481.15102193644,60628.923631066384,18222.051739038634,26151.270350054918,2056.657608314223,3458.0098378704665,2640.3084710367825,425.50338567528536,290.4140135602003,761.8637562463076,0.008999656498573391,0.06649031835399274,0.016812327537775677,3.1627223372417913e-06
159,-469.4413392113204,724050.7131069564,692736.8895641727,118996.20003998007,60838.2423470919,17565.93937263344,27733.908483031326,2281.4886760357294,3044.9467993374656,2593.347868817272,177.9897679848352,243.7466885882748,793.631176600866,0.004493413089641015,0.056954537332258325,0.010285302179253674,6.66351311385437e-06
160,-443.5900115530093,700807.6124956228,678373.5544294914,119176.91579007429,61095.675187448476,18141.7821557933,27589.815066454124,1382.5131101371935,3377.4327668475325,2564.6217756140836,213.20312589460048,271.0605299799217,1110.8261848378613,0.006659204277314534,0.05912247084863885,0.013071809779698096,6.150148381032979e-06
161,-396.0474177292765,721774.9952087036,652628.9900351885,118099.58956307458,61218.379467337305,17609.126262772785,27889.663273983388,3794.07250027474,3063.003510836775,2819.286183084725,139.71031081533334,307.0596734503691,768.7401554510329,0.014680362921907782,0.04981801590257792,0.012581845461890593,4.825195876818058e-06
162,-377.35778360785724,722694.3186635153,709358.8775845468,126674.165467625,63854.98683507673,17854.386955525762,27530.42763347313,782.5353668684893,3320.236832266512,2739.116306372683,685.180398087832,445.4111291461153,911.5204597062706,0.005191584462209727,0.051583764671738495,0.009718371392278555,5.027124641720458e-06
163,-247.8358288363834,735480.1230629133,719583.3824201166,121592.8284988506,61749.333745674514,17547.867597653352,27517.002536493295,778.3729577969035,3554.910070998087,2831.9469143923,311.01184993012,379.4703775176156,879.3751247817376,0.016681403051171273,0.06328925917641347,0.013904660611898084,4.045633370458636e-06
164,-373.33116952877987,738741.9799943162,709585.8654966695,117094.61075374774,59807.49048464327,17744.890820330045,27896.862670332554,1498.2511357624137,3369.92622788522,2660.0915814741365,80.13958436263805,200.32532805342942,865.1657483622059,0.010514541446368998,0.07532872901587391,0.010871350165045897,4.9381198491560486e-06
165,-510.5470636926452,719761.1851791444,653006.0707231119,116269.6123570067,61889.62259911431,17536.917074867855,27977.866387914088,4451.365146175043,2819.06997922498,2583.8251505197923,53.025433697826,255.2991988395932,726.675116022198,0.011495072379003646,0.06116438475753423,0.011452954001075374,6.247837605403667e-06
166,-410.2017657122587,709081.2418752448,689717.4094875208,118352.32610529126,63385.452911549546,17601.886593282572,28252.764348359175,1096.1092858162554,3049.065575973011,2629.0259114642367,154.44974445978957,376.46317130652045,886.244428387247,0.005381558731718406,0.053274887721450254,0.013072967523166376,5.540202953913857e-06
167,-503.10824290992434,699326.1092827705,683688.7463444155,132498.3306711172,61976.81058668663,18162.037300393575,27376.64860458559,579.2102884028975,3912.2985107024824,2801.2668704005064,1732.525213089734,390.35917110027185,879.5352482607664,0.00883739199637102,0.06726563948956966,0.01642131537163799,6.993465159589536e-07
168,-301.4498128117889,721054.3664138523,690932.4939524075,116624.65979804014,58688.77452070984,17782.37526734599,28969.364137816265,1800.7074913063157,3161.4620820784,2641.622437379877,68.64485529226543,157.83395865151329,741.1499482482667,0.015133640927053788,0.0565377217901041,0.012617516864036926,5.749614569280011e-06
169,-508.20247802502377,724657.7464536168,713119.1738561023,128674.74307156431,62023.73474478039,17814.792238317983,28546.255390506514,513.3740473612465,3569.1319747353355,2735.639627093129,1118.1674659509779,331.6943666041687,787.0124122126766,0.007825224280134966,0.05599761747709943,0.01704969906074915,2.4771818822763385e-06
170,-271.5311172055693,749226.9626083769,685861.8034880693,120632.90961990328,60772.62194653456,17428.040335304362,28406.692982363882,2935.9593002267015,3349.3687870156414,2847.092302059955,261.09061879244854,230.64664322652774,693.0237925609478,0.009564930318674166,0.06120638667534628,0.012000884089177892,3.176291641002488e-06
171,-354.12071319602484,696784.2256862469,670046.7909802869,136549.89458889855,64198.5136577716,18311.135949989573,27197.84095058254,888.6234993859059,4026.771725021827,2954.614945171147,1247.5057383499034,484.20821578121235,1013.0597096765259,0.020016909810886562,0.0708248127815939,0.01050427688587716,1.0000000007457945e-08
172,-297.7214739199093,683974.9991865803,607822.9255188984,128469.23727187104,65781.56651996897,18341.752805536198,27185.043299704805,3230.277937343364,3503.1844750675937,2421.4290565978567,1007.1338014098583,724.5568180238301,990.199074247799,0.009748473963922064,0.07953560703097376,0.01888464777478506,2.477354065084375e-06
173,-273.3666163174851,720081.3576793342,675673.8614432628,120740.00801234272,64945.28955576293,17533.49518236527,27975.725085067395,2589.01100852437,3077.5591882059084,2759.7044330225763,287.08192955881583,614.8771688977158,1000.324544216568,0.002018610162889348,0.049000267568280395,0.011131814295258276,4.4748662903391245e-06
174,-339.46597989423685,713856.8931017474,661134.8320076085,122509.20809269289,63149.10116237035,17834.955143139592,27435.56463748537,2559.0602897459753,3164.9960528263878,2725.579084853677,472.0662968027683,363.82565239714506,960.9078107762964,0.016138194843748083,0.05771754054396087,0.009805696165837017,3.973669995548385e-06
175,-396.5995957483823,700820.6669031453,682138.22472884,121527.97070544376,64314.297383574194,18083.224576961347,27061.142900029827,806.1853593080309,3709.942274573784,2562.8833666433793,501.37479483020695,429.96718584529737,885.104211464601,0.00781870775467757,0.07596602818661173,0.018325094349729454,3.0177320937818552e-06
176,-309.58873290462134,700804.0507323764,681660.4587338007,119401.0841158092,63277.84680759077,17712.64538080067,27085.60754643748,1236.8495515142733,3223.6740559246878,2778.4185852582773,196.37172817078593,366.97533444777355,848.1049475447252,0.009277394972857938,0.046880246343269885,0.00834508198202692,5.778312131129051e-06
177,-299.9857950143219,746775.2342533425,712228.574746747,120109.8036421085,58098.51718610196,17124.353360395373,27194.955161459035,2033.1842828384736,3243.116126741269,2637.7815212392834,255.07775148081834,122.46142706883496,589.9035065088085,0.006403800575514356,0.05545862405800161,0.018187703014175372,5.341844372291758e-06
178,-393.11008110040996,687446.324301533,670385.0330301009,122469.38630744113,60325.11742201564,18076.106120100674,27222.9829296734,797.0865894745128,3378.2403029010698,2882.0027246797395,424.9689097462242,203.80749193270276,765.0075144818011,0.014838271923895906,0.047043635331665105,0.010855695615762193,3.369858511379888e-06
