sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_S_D,p_H_N,p_H_WN,p_N_OOA,p_L_S
258,-847.1535005701598,720944.5814475181,605398.3330419987,116485.52148162774,58778.23760623003,55790.47649328372,53411.877844089366,11472.434690648543,14046.513684622076,5947.724034104179,2700.2320810714714,2335.6187727016663,128.9851251610944,735.70484619655,74.25513340920975,27152.35583154099,15702.463400174822,167.20900565805022,1338.1014367103598,3721.360333144719,19906.09299638734,5.546815051181045e-06,9.149021603467366e-05,0.01221696976028043,0.05309535243086109,0.01956973123196648,0.019363321041987434,0.31109040114272274
259,-826.3088274931067,703121.5903860166,610349.0090558815,115943.69401950622,60517.98851581054,54757.42833066953,50909.192529638756,26725.976258408748,13855.531378224003,5292.093645201018,2642.0432278476096,2442.7411636708375,265.1505366578056,812.3289543327135,55.693296068125946,25185.79589813694,32394.722649042757,306.39452035637737,1618.1943635951816,5818.046698989148,806.6365482809529,6.525832265676765e-06,3.617268267771295e-05,0.01618553161333412,0.039132467558276096,0.0151693281731706,0.01413880981246419,0.5191114139595715
260,-815.1912299480376,701149.381680461,652727.9937972543,115933.50630516231,60838.17962696533,54992.54201406089,52852.471991486535,33955.94155396341,14211.692678455056,3791.5208607246445,2488.593236635583,2354.5479199401543,235.20904845967107,787.4288801608042,42.773876915007314,23791.489598238866,70344.85414550731,172.87932550029674,1899.870840660543,11541.313181597989,2449.6345499256668,8.445090260710723e-06,1.1085351967133386e-05,0.00947128254081608,0.047939427114181594,0.013665627839380124,0.019560222383716283,0.7158435486035387
261,-811.9894196751804,675824.9275388772,626356.4215505772,115764.94893859793,58998.407173274216,57131.43274135861,54196.51494373274,30991.788074312757,14419.358027053606,6007.685188208332,2193.4095684121485,2100.4904076411945,144.10045847404467,790.7244102947959,41.071636617278905,24267.592974531464,49624.008109235816,264.5104735760999,1669.5790693182212,6792.121349546829,597.690930813136,1.098756964860727e-05,3.373794706188443e-05,0.014696977499460426,0.02961049533091785,0.01940300797695965,0.020484869727550904,0.6629687049160409
262,-838.8855175539727,689208.1376736447,604657.5638796911,116298.50171323915,58824.57153979947,56902.2577422036,51196.71512798504,10000.007321923875,14479.167130040232,5246.1769671204565,2558.6654955005774,2366.3422808418063,145.28159608888046,743.4535074038505,63.171386168261634,25671.764332221355,22682.93045195903,398.2005410485991,1544.1783355965972,5618.000129507937,99999.99999915448,7.074632178698735e-06,4.959024475218354e-05,0.009706767349537673,0.03694537058795315,0.01647369912076934,0.02180430463286747,0.2703254040911832
263,-895.4086088900409,680073.1726067468,595265.8185015087,116439.81244036605,59532.43341499131,56020.57136764757,52066.8466541369,32347.470187792464,14532.061651556687,5332.226833598937,2407.680172489271,2147.352515766523,191.88451788899704,855.6138575058831,65.42526893306643,24634.226520413766,34598.825099513466,291.5220750297483,1609.5152983011142,7973.109995221482,739.0003252523857,7.859159568574749e-06,4.9149328758493376e-05,0.008749764621567681,0.05821463245550659,0.02102375284427973,0.021386406519805615,0.6508131562083679
264,-831.3288284736374,685959.5623438517,614813.3011576947,116162.66573202515,60765.18376505278,56728.23606603223,54020.36372384621,27024.93144303366,14288.613268517884,5982.236152509877,2409.77262702716,2078.611941448435,226.29503498390517,753.3890157719683,55.42755300002603,25275.26321419688,30609.50763602857,223.24252360793338,1715.2533402705146,5699.262873041937,99999.99999866865,9.502758916504235e-06,3.803614277955301e-05,0.018330878172942384,0.042464704180800894,0.022825135930827387,0.015539064935922225,0.5258338793519676
265,-827.9542904089935,735559.277936729,644881.7234589653,117497.02642266969,59274.37245930556,53802.78567848251,51275.417650285366,27458.054347828504,13739.267749925586,4790.940176665994,2745.9305347770614,2268.0395757261936,146.7774336042297,781.1306462520039,201.0736008055979,25783.945155771755,35172.183195541635,210.2742616510579,1642.0122908745657,5339.325062020713,99999.99991545876,6.178210363706529e-06,3.4649276819047075e-05,0.009686828885357884,0.05229623296198243,0.02380729562960927,0.015793856834820114,0.5322545657548272
266,-842.5886749238368,686789.3118539387,596711.7714618476,116586.97590092297,59752.25032705404,52798.83661797586,48978.38948865944,10000.009866054488,14717.535169906798,5213.484949210831,2616.133076391212,2257.8609596835604,179.20925591327222,919.6348953251027,97.5609928943352,23437.778066860075,140462.69975351458,304.78406303361334,1782.5449172660333,3677.2563579465314,1445.1772119113396,7.012409936756068e-06,5.889707555022672e-06,0.011248599715155672,0.047760165454520415,0.01726523804999545,0.01664402551426092,0.29622857693333615
267,-922.6494033637018,691406.9977547383,599704.1261618407,117146.00251565166,57413.370988557836,54580.93672107805,50938.41241678479,29458.799176994682,14173.756639645813,5381.207229801774,2435.3292971845003,2252.6815321484423,113.97781397956149,702.3762659132665,112.93539657134245,24082.145800550767,32922.63326847462,291.8646880099541,1837.1212089851324,5224.370617124033,1626.291403537403,7.882383856935595e-06,2.5717545036712196e-05,0.01828450716015254,0.041767628129309946,0.017963456378644882,0.015988778993377858,0.5137617048991436
268,-723.5734024172134,682534.3592889662,586853.3459761761,116218.3605009549,59808.07601075795,53604.91990883933,49482.48084208959,29686.707264402365,14254.300483328574,5442.224813709677,2608.627914503849,2175.7970862258176,183.11441901745522,950.2419515812021,76.72030121648454,24235.917098938207,20783.76516042447,305.67358748080284,1638.72553908525,9301.698917983935,462.67523683834656,7.143553529671416e-06,4.002375337558501e-05,0.01232421162846999,0.06266229095598212,0.02037596849080973,0.016616859166238358,0.506652577973852
269,-990.2925120596005,675759.0406028869,586470.1441117397,117110.03936963777,58627.42098127077,56857.33000873389,53044.76012867916,10675.156609846257,14686.524296042311,5764.385108493437,2239.9248704235906,2306.80402249793,175.6337078093037,631.8775220249016,109.3614789536831,25648.630317597792,19812.936219005252,259.19899113491647,1502.3890596302992,4540.646460352534,99999.99999951916,7.962923194521512e-06,7.954900907280004e-05,0.01576907655112248,0.03361491597658059,0.018464283565132737,0.016397176175319945,0.3203931110159505
270,-876.4350667527713,686425.3591726781,610798.1034964395,116151.02264196018,59589.61616390054,53259.60044172942,49984.37875582025,34299.99574263964,14660.76999887281,4923.258029139114,2542.401747811773,2123.394590747226,173.9292137588091,697.6069967884565,74.99374779873476,23724.92116343735,40367.97282460959,269.65310090697477,1776.1507860164784,10423.846134087085,668.2567924283741,7.5303311852195065e-06,1.9348270184451887e-05,0.009821994820416641,0.05847456267915772,0.0206195023061731,0.013234337488095216,0.754800434533708
271,-1073.398613801438,640406.3379489146,582853.8260027356,115884.5381809,63676.15783205436,53222.172718565766,49236.904951332916,32361.17919599402,15364.397415991501,2800.45695792074,2776.31717860892,2112.8289208941706,422.6914130715755,972.0651642484612,56.57656654417604,22293.9703119022,59436.85143687239,315.52815853934203,1611.9581085119307,6297.935190513678,583.5105179858842,5.744867959098242e-06,2.4418581126186196e-05,0.0028855802008357126,0.08270702894114951,0.019466141795254775,0.016818414217956178,0.5471138899568971
272,-716.4284810121028,674915.091829394,616948.0828761961,115874.39142091532,61844.69906416327,55669.86007156279,53008.44036208438,30418.267023044693,14233.097461369434,3943.669153292077,2436.000008333272,2318.7921237099454,277.84262419996253,915.5515685179223,40.3963503879893,24707.370336798125,29271.535171811043,198.5733985606491,1725.9982583214462,7539.737712327921,2841.5904172875494,8.662922682185294e-06,3.496511019679928e-05,0.020591492806108034,0.023610760136931704,0.017835674920029104,0.017641852452682166,0.5141837959581511
273,-747.3162325146973,684938.6777568049,596348.8059404609,116440.17448661447,59702.18346895622,53287.89674705723,49057.93768061534,10000.130313283487,14206.396738325004,5214.23010647357,2690.23209015077,2212.23711908617,179.9638850148331,723.8313896233249,97.15580957333863,24710.243311382957,67929.73935582791,328.5289688511493,1661.247218896881,4015.48599251605,7759.952079583546,6.960637673266854e-06,2.7287223621958575e-05,0.01116874416058179,0.05336204461287436,0.017991197421589864,0.016935249716601288,0.2857827348622908
274,-830.6645475746011,678146.6814900285,597712.6582413029,116163.4753307358,60533.68327704985,54522.39519942996,51188.159161055366,35837.53197357655,14494.726431932,5118.848767077742,2725.4769736017934,2212.2193831878703,214.23000383000945,870.2909402092669,60.671288999442744,22907.57737744246,52924.87989858381,271.835161960906,1556.1976854870632,8207.238624845959,599.5588502841331,8.144781540370776e-06,2.9664157042512714e-05,0.00529052969923771,0.06494322309369381,0.015756775172565726,0.017428239199034825,0.7027943095529509
275,-938.4202754069564,673116.7422195267,599751.2788783152,116056.27143927407,59362.220620060805,52674.86338062248,49244.00900870053,31436.229805335814,14480.623414678661,5620.649230286483,2473.8802437927225,2150.693021815482,177.2987942415575,639.0256880588086,72.08940873018636,24742.16659909579,29257.676289963136,256.7377436290037,1590.3983394028558,6985.4455802198745,947.3970345037106,8.744574843881918e-06,4.803938324310596e-05,0.00969428615445247,0.0496296771452912,0.021030702231895182,0.012218176827300873,0.6116925743281549
276,-791.6589826651326,683773.9254212587,624300.9749551732,116097.6295792132,57682.369832069315,56342.11730423,53132.14222880832,28510.49186723582,14415.614268090072,5151.01194478001,2478.571500636518,2196.6064314336395,91.16585626103478,654.5009862100968,59.999108789736795,24817.14291285996,40047.306802053594,260.41079225250735,1607.3895680960486,5435.317641103235,694.7368079473284,8.926084424080644e-06,4.507819718281783e-05,0.009049451624667994,0.04368500283707092,0.016012646928464595,0.018120781444626463,0.5610149556947739
277,-829.0053274558613,708016.6331595517,633164.1939023518,115793.47197913403,57771.24350509107,53688.979625264896,51003.72828098005,26990.25658078534,14053.253461190983,5666.001195593343,2539.150335935233,2345.5676044556,94.15381321753239,689.5385663366759,34.49880791524592,25513.334048639375,31090.50779673448,207.11821803308968,1699.6508978625013,5313.303498528483,99999.99999760035,8.805193282742782e-06,3.617500312189223e-05,0.01645888364788829,0.03412161670777909,0.0187174220909301,0.015046686059775452,0.4289631743319288
278,-740.3175579624033,682947.8093591355,566327.1268161983,117770.47482371626,58571.86936531977,52866.236895422684,50245.004661599436,20923.564956083836,14579.569465479492,5037.591763229267,2802.8351841532885,2237.2263189264063,141.12348904717757,778.4629544187859,215.8909810943313,24753.088414916947,33212.720178500094,199.6040836622058,1486.517821347407,5139.193292058149,2857.0134563466,4.557053086340381e-06,5.44401016455191e-05,0.010239257072594096,0.0631977876327402,0.022625511716566727,0.018033122610184648,0.40983865669687775
279,-869.4569585925026,668883.0141582021,607133.7107497614,115408.00255557522,59860.307706518855,54385.6366662027,50986.0307261325,30733.884149038786,14874.417796186282,4843.551721612032,2522.484711226227,2194.5021009600455,202.0927527360583,829.5383751294762,29.221443821547368,23647.12925195342,41277.46261350198,251.76837471579256,1548.018837600241,10200.34911227359,1344.8652643062212,9.022033697923596e-06,4.4058990838674594e-05,0.006372182818653429,0.05261405467292297,0.016562781432028578,0.018722172758607405,0.6039551287512878
280,-755.3076964037148,724171.5602416146,599377.0865523462,117534.58370383845,57825.42133895802,55531.34736671195,51102.07096723545,15729.051456470761,13899.80432606125,5518.2446877513785,2710.0446429413764,2332.619836216668,105.78698910871262,584.459802773307,147.97623572798273,25201.222300884267,30398.830441767463,332.6458648693241,1749.3241436453861,5129.527832520584,1906.1145983642502,5.6006389203275755e-06,4.2266267159402665e-05,0.019855832552825272,0.0537738160628571,0.02010894688949845,0.021126521749773537,0.3128624578817691
281,-973.7026229768331,678333.0767886176,602463.9112808866,116211.3565475105,59479.61118064126,54334.77880893817,50704.91118492098,32671.106869906987,14714.071625195882,5072.140042631328,2521.9230182973747,2128.9072424842716,175.45052243732763,866.3673825777639,77.92487604524091,24045.422440887367,22815.67378887618,294.79385987958534,1729.390195469087,8240.361716008147,4794.685719599443,7.4390218078502265e-06,2.683176655367337e-05,0.007766876498802269,0.06915366995547861,0.020243958772892638,0.017015953281984592,0.61072055959313
282,-839.8061952198834,684899.8342827103,598345.3853598507,116401.66241525933,60430.73834396745,55124.66332097683,51986.49385896585,35074.61747604343,14129.823593285633,5027.527732031056,2589.9424017214665,2312.202531227703,217.85603543870005,817.0184925259477,70.68394928136844,24190.40242864682,28969.5296081545,256.5940408201822,1742.7639100517172,5920.226902634031,569.7986165081569,6.8802285494893435e-06,3.308906668655359e-05,0.01740923396455938,0.04422060784626559,0.018678812260935665,0.012503419061732033,0.6678793488756993
283,-802.9737370353331,693033.3419411031,610532.2918508729,116075.04515055685,60051.26390515648,53961.56744076786,49873.75606855621,27164.02912395408,14720.64048333429,5274.046028442486,2419.345986051294,2175.019426412066,183.89420132847377,783.4066759048626,73.49214529737438,24589.764661884183,45725.61011158513,320.1568070342753,1641.2137598666063,5262.779209892185,826.1193837399272,6.7503673792118e-06,3.144809207162314e-05,0.007583319112531478,0.0578272278433014,0.02240624967267731,0.020123485374716553,0.45695569102818284
284,-812.9801802556526,691541.7448265525,555426.227876899,118930.58510673059,60162.83053073388,57247.03625011619,54282.416305013736,12654.316784967355,14413.128539095993,5128.932847513664,3076.704078858878,2496.2574905221013,239.86625580666075,1011.8782610595738,312.162434400935,25317.37523729688,32556.601382629575,235.67771164340525,1646.6912548067853,3017.074026245479,1063.9715648785198,2.897482551412448e-06,6.651015083123923e-05,0.016521673478210933,0.06722449595481929,0.014110680935722368,0.010923486430436707,0.36202367187740064
285,-780.5912574720151,684280.8363006848,590498.1837518559,115230.30259659477,59334.77556302733,53462.39287731915,49673.02312342087,23951.16187117607,14224.27531613426,4939.98046581549,2571.4738073367657,2311.592617586091,157.73940015153937,631.4236009099602,10.660196283221438,24049.79919336686,24462.355281864733,293.66816381525734,1578.286755841919,6674.997573968054,2745.333865869006,6.150871685666513e-06,4.91054534606639e-05,0.01346976838532524,0.055970198274078356,0.01820791794686053,0.019293170168590792,0.48903415554371127
286,-753.8477699327163,689599.196532183,577566.4350249642,115816.07798895014,61515.312363042496,53523.71759206344,51074.69422131159,10752.916682984074,14287.069658121683,5093.971348488982,2864.3142339853116,2372.270637393286,218.31240908919378,935.2235847371327,50.69039997390647,24824.306849438643,23442.998695972972,206.5550469351678,1450.3522086951245,3163.9224032418583,54906.55601891363,4.581832913439822e-06,4.941555103155363e-05,0.011463296709797878,0.05676322679606286,0.015372936059857449,0.006229833834168293,0.31024122913342933
287,-730.465935543768,686268.0498004411,605001.6236855533,116190.90855222514,59332.530165785,52648.705715864184,49058.2090215363,31380.811967990143,14366.524169008006,5291.8109008388465,2507.5501865297183,2170.073985999896,152.50378524337873,773.3666297644833,74.82390488239652,23770.75999028802,56682.953248388316,285.0613035295756,1681.7550887921436,10653.703869418554,1388.3055759580398,7.806034389241684e-06,1.867470032844941e-05,0.007427835517498054,0.05219109313252208,0.020211429631346114,0.018192009199074755,0.5731107589953942
288,-774.0444250776487,710830.5727444771,623535.8522549203,115639.09379786688,56360.65849645852,56454.68906435995,54400.24811117735,31820.509337862244,14108.599565409102,4914.87396168396,2641.595774297672,2319.174599321551,47.15563711810837,670.0113044264913,42.71157282686495,26574.741538351536,19447.857989099928,165.3546084385513,1353.2300224256928,8191.442761316514,2143.0609724990304,6.50498676603835e-06,7.462637558927752e-05,0.008468966211038244,0.052097398839094027,0.018897878660447676,0.022381881697390565,0.6689317996644906
289,-775.8996269351445,692189.814961393,601220.0404945,116597.720277293,59251.82879236703,56472.675231873276,53242.14874036241,32607.945956594212,14620.422707572428,4982.163058661853,2624.9400507041646,2254.6736237099085,189.07273148731554,775.3474884641705,92.96739657436183,24790.948935582986,41888.455647700546,291.8204246132991,1529.6665939428663,8292.034378426395,1466.2752681200384,6.439802954812041e-06,3.4300921237568116e-05,0.009102457141513018,0.05926603340544565,0.017726474193078212,0.016580916900444095,0.6439921091701654
290,-674.6897685159147,692121.3958963035,582215.4062457186,115863.7261807104,59794.65836436679,53858.562117048445,50613.887799021446,16165.98931758693,13994.368732004501,5560.1891931264545,2568.7291797019034,2241.8370967593078,193.88302774751392,736.8504963116818,55.15843149170595,26282.424130334755,18229.40550258246,239.18243747612476,1634.5163846118598,3590.2975437097175,99999.436290089,6.712945901774442e-06,5.8713974772402646e-05,0.020878296482272945,0.03903337781417762,0.022387788514902855,0.012951024658816444,0.33128964359672874
291,-750.1828952012547,686135.6645829258,576825.716624555,116420.20029509191,60269.882990527585,54943.620110521755,51061.52215418023,25122.846042539873,14499.784336595005,5342.725841786441,2732.333349335731,2459.259028348963,235.22919430170933,745.3407744056874,61.64760570519459,24224.964942786897,40081.70716166928,292.3155515008161,1720.1788946024665,5362.779677287563,675.137927933256,6.187512795697073e-06,3.057032217511924e-05,0.015924635138669124,0.05021871612626518,0.012017201377545077,0.018433840067563954,0.4274582436559679
292,-716.5048823030704,697664.2983092092,635511.989072918,116159.83085514957,60654.46034789352,54275.852329618276,52938.45947989424,26070.03641754089,14326.860864841065,3801.7449078766376,2605.5276849791867,2280.2995915628635,251.5967654516862,897.9427413840609,63.03314369350648,25064.872868246814,23464.784717643015,100.46427509170947,1406.285187301636,5196.315920147548,1649.4271556816234,7.361812293922238e-06,7.447462367246519e-05,0.009956050282303418,0.05755845935102014,0.01680842572787267,0.02714748296089357,0.4769711613658025
293,-827.8513589757057,693786.0234472129,605125.4958110711,115915.50213401891,60363.51490496878,56488.17768469252,52340.46911263429,31357.758690266633,14522.965865620014,4924.131984534365,2681.7734154353334,2317.067093581252,197.69942451724873,755.3925450490133,65.92981564880307,25845.081074820275,18364.641528348,301.9866734605458,1370.063828347029,6244.175920159169,513.144039198905,6.841881826247603e-06,6.386345513863142e-05,0.011843529488625748,0.0553367623525198,0.01709466631341496,0.018541761223163714,0.6001651533170625
294,-863.1005535371978,667816.9917739785,602692.7405068654,115296.23943392296,63663.436801960765,54935.199087358924,50790.98166628807,27540.326554314262,14551.75128524204,5071.867048161141,2447.8857702454275,2053.8334701974018,343.4141523278101,922.4907847615802,15.602181379953475,23925.666787846967,26172.652805748843,306.14420435042996,1493.8414683880042,7070.203545578091,2026.3005681886218,9.468425063867344e-06,3.538365563505775e-05,0.00745386033083494,0.059229161560527634,0.019915543775896456,0.01784956168155265,0.4484342843995941
295,-832.2987377969501,655446.369416019,587145.698722834,115856.45158224474,60422.93473742088,55915.120546057035,52556.93027761322,20499.846949023493,14665.529076923332,5199.982179878655,2428.4671827620637,2147.6555259209913,226.14666334391325,906.3852293520854,53.66913825069602,24761.69941347947,19907.717851286307,246.7538725693941,1431.2166365820765,5239.438619594314,31697.35150142123,7.9524088273888e-06,6.590082435852459e-05,0.008811213243078748,0.036294216344279304,0.02366667132783545,0.010835167483461217,0.4186364990866654
296,-786.2083849314241,668055.7550758934,558737.3601574844,117359.18159027284,61168.80589419671,53534.38149800876,50416.420953595145,32328.855453749395,14916.732639524344,4600.261367443816,2744.288562887536,2336.652667338889,263.93013605986357,838.6029512307082,142.3915714074912,23834.56377365397,38440.038822994524,250.24349215971768,1536.3099100344825,5359.2188671155045,968.6944584953795,4.488190501461959e-06,3.016444342164683e-05,0.009939898427724619,0.0805560016083037,0.013698881525963937,0.021012643642081462,0.5136940383273674
297,-817.6162439380485,689855.0770007579,603358.3602602542,115950.64215414187,60522.59071182939,56790.26290880438,53693.038566043375,33271.765138959934,14367.606881388327,4930.350041124382,2784.466230122737,2328.2585505195752,217.1047173078684,827.4337403624083,79.6276739269979,24570.560992326293,29678.5135315349,277.5361328257073,1501.4522649843138,5760.519410636049,2999.7464659533225,6.129524330001875e-06,4.184565217265598e-05,0.009605125013279339,0.050898910476916956,0.017277582485032212,0.01342094711173526,0.6190030051005732
298,-887.3297643684054,683456.1522978895,568387.5199873636,119504.54169526696,61728.97940077716,53532.55936364335,50429.48893220376,21334.95889842246,14745.015701826662,4412.060523681732,3122.486743214513,2362.1009026411057,242.43592724532238,915.2858790207925,280.7480069232752,24066.349570200047,36922.158557535746,240.13864825715916,1691.5440880256401,5128.110832388148,99995.19591201344,2.6017664046119893e-06,3.847186725021557e-05,0.007371788129329987,0.06677884086004655,0.017796645682340014,0.018761555024299506,0.3856604391360441
299,-825.2377217927673,653527.623629226,586140.2221883237,116443.64721710347,58737.21185947677,55517.350214773,52424.75696796671,35292.168250184906,14550.781113587045,5111.928747653689,2475.0366114437993,2262.2018841587937,149.7187469194747,770.2796464635169,80.54390716139945,24781.213959221877,29505.262028821846,228.81818096489516,1516.7211175390514,8743.043683686106,763.1742378457187,9.101974209096711e-06,4.891906221535196e-05,0.0168776275292228,0.021120977150816764,0.016733703271441674,0.0204960507656679,0.7056459974938595
300,-747.5816281782911,686777.4920947719,608773.695039141,115146.3607108232,60008.184319995824,55151.45038868878,52816.012399977924,22368.32081757832,14763.209131485277,6270.056212173724,2451.7242625220015,2151.7228164535945,199.21998508660417,879.9616878047256,10.000100329501738,24171.57331808281,24258.058836393746,191.1541208521348,1538.5803361416758,5021.6539630011275,1926.2841612185673,8.86679450326893e-06,6.18656984371978e-05,0.0053344900107352945,0.054474830779382206,0.020379866749064456,0.025618951144509922,0.5141659766363955
301,-909.2612532553037,671536.2044883344,587609.8272385017,116414.54908844586,57564.60773677541,54455.24242078424,51316.69213280527,28137.571108691147,14553.126280815979,4010.2433029677095,2881.318626203481,2530.1193842916023,88.51232139311358,610.6053821133627,94.28304431975423,24923.85982681225,58610.443856818274,229.6518773817044,1517.4849837235106,9137.900417499215,5951.071877466237,4.710104880293681e-06,4.7308074482780934e-05,0.009893596759975216,0.03615093870331492,0.013439350056052865,0.02368658604146345,0.5429596901658937
302,-810.0713082552041,678412.6467709648,616204.3589038348,117323.13633329816,60575.45563038518,55646.52830769866,54187.80329796162,28946.375492123414,14628.947173673418,3457.4925997862697,2699.238225226791,2442.878938076734,284.5349811361306,840.330993386322,134.21202971838025,25946.29612820113,17375.3189344674,106.34850910702819,1428.0831758568472,9797.735249435218,2083.4090255113447,5.81771099284094e-06,7.087060779425487e-05,0.012349628672513924,0.05092590665125214,0.0133247397164208,0.021679990422844336,0.559932147405622
303,-730.1967134937653,699598.971656014,600074.3382961251,116263.46736717595,59322.7960863928,54679.07735846156,50875.40966740646,18137.600470683872,14054.351448472053,5308.157878037507,2657.520683990802,2326.779360266637,189.4749766688137,891.9574855612868,83.10964030209804,25881.759132490843,16785.042222912558,275.9962387598708,1507.9734851507164,4997.6481982319865,1160.1185801325926,6.5768463219825405e-06,6.517467198182188e-05,0.01838296828958848,0.04679928126339179,0.01762699012331855,0.011698956693570104,0.37757730421920976
304,-803.9562951618464,720177.4586219627,641077.0161144465,115593.87739831813,60374.953560080896,56205.09020111932,53003.474279427435,20574.121251028155,13892.47515131576,8358.951698202172,2424.688928905337,2087.521311353926,287.1556749447712,834.1867927361913,31.38067296294511,26348.68827622918,19844.75217214949,226.09819339060843,1605.5917236072826,7147.228890506309,25449.379753226913,1.0594635833873063e-05,6.917190045060775e-05,0.01585414387537086,0.0462200211858286,0.021124478427333126,0.022494511436293736,0.43333148577347114
305,-694.0743222708938,701038.4262353841,605990.5092824242,116466.8403528829,58937.72923227608,54450.337025125635,51024.8140358571,35918.33638327503,14242.750893439388,5287.171818242891,2510.7420105962356,2378.6858912080056,161.3573034607058,685.3356922039479,74.22289102737162,24416.720606127896,31387.600259261024,271.4917862963239,1694.7313698641763,9200.722273610347,1344.9761180906962,6.831003809792916e-06,2.2918305363321624e-05,0.015515028752441502,0.04424945346080436,0.017445386145602034,0.020642200343925686,0.6856884430283422
306,-825.4654261986555,683741.6567507159,587124.9527057797,116422.09931419803,59070.027159516896,56987.873360864105,53422.20678451793,32425.242435014447,14611.439883886029,5311.817352996514,2595.8985049293387,2344.017644974954,172.14838503821204,840.7376726620964,73.76719586316136,25010.86505444145,37846.82156238858,308.57873573107383,1637.2449452167311,8910.08496701435,1047.2518302288115,6.4328329215626475e-06,2.9877209167701614e-05,0.014250084263459549,0.054155944562880906,0.015981279716828035,0.014349115808217138,0.6687351160332463
307,-952.9470134679652,664826.7087780876,587207.8906356243,115834.70980233351,61850.58216271306,54925.199782693635,50187.50939143565,18806.08955205731,14769.865838342603,5179.552817339806,2565.622725688913,2107.8724217498975,292.77175706363624,805.4577644239283,38.640215731034175,23000.445795473337,24006.005097937337,357.62956281203344,1639.2824468730619,4418.0273180607455,2130.7317671374494,8.135488117166714e-06,3.7101896035039016e-05,0.004574841255953717,0.0687333856758431,0.01951189022390855,0.014495150705972638,0.3354864499221233
308,-717.4202258554303,714059.7207042536,599136.9308643697,116845.17252329517,59548.90076867562,53767.01961012782,50451.8265484697,25770.569534382907,14180.021734660875,4756.6011631836145,2853.517837820977,2514.2254330875517,181.20616504233968,813.7534316646977,101.51869150124433,25229.760808207,38097.31044250255,236.30752931235418,1619.1478959723881,6704.0921529733405,726.0170705250043,3.6727870020789904e-06,4.5600180877221055e-05,0.009432469470617304,0.054669072352644454,0.01716468022516789,0.025910708089908113,0.4598447155761241
309,-840.9003991687714,694171.1954503106,600738.0712117318,116356.15135466709,60428.48731823264,54777.20508370546,50896.70229876187,26624.317217913445,14079.532610859853,5100.65752639329,2556.823530300661,2369.1240968220472,209.2612992783639,765.8288333480303,67.94757347127545,25066.20982970723,35934.136070615714,299.0953731349005,1744.3344319551138,6187.378313557276,686.4021222248704,6.974385843560683e-06,3.010132426081827e-05,0.013135509194112705,0.04772489235218734,0.016884532664113498,0.02026488376549456,0.48128146734587596
310,-615.5590544909012,694324.2821203562,562241.2930783087,130733.36120420357,62022.24792561117,57844.92614462909,56228.23851116898,28854.319777434608,14351.926739788181,4389.717083784669,3201.4464348023043,2660.2054454453564,294.2444953893257,966.2886282846977,1202.5835945513197,24984.290058952098,21481.64286363707,140.10910960526286,1457.812888174787,4617.943488654424,6842.581269716461,1.0000000000037605e-08,7.70672894467154e-05,0.011842043489203483,0.04801522779738731,0.013716685918987314,0.01332670369118092,0.5515436470478626
311,-834.1785349120147,664095.3805918735,591383.8936180706,115568.85133237684,63639.556228199355,55137.30374615749,51778.12627456123,24880.147306888975,15124.951456992669,5623.221193485112,2610.248331514401,2112.9304770081094,386.31071003014705,1080.351999098825,33.25708531856851,24465.653039320703,31296.22938444384,253.03041128077174,1593.1187642630446,5927.55094228165,3680.8472186162035,8.663764521209096e-06,5.9980892727438765e-05,0.004444322813342014,0.0517965253989787,0.02185159002298701,0.019047181698195255,0.5531508648768291
312,-913.9920126635309,685944.3770887961,586095.5627546246,116094.8293221436,60272.0362562255,55674.97190487005,51715.65169739902,25310.20065000084,14433.847045734696,5295.972746514026,2588.316097315535,2298.6194317028494,195.92184382378568,893.0256957115627,70.52267294137961,24968.647317546056,41257.659395231734,290.5446112205074,1541.2688117720058,4747.571827050371,838.6622884599633,6.807904790549363e-06,5.544602205238213e-05,0.013031277161576189,0.05678135429549177,0.014980555731048483,0.019657295602470013,0.47970835385735044
313,-882.6083297594657,715290.353177036,611316.0321051567,115731.37574528795,58491.463127638075,57294.35539756674,52593.710949307126,20292.100876685556,13890.2548168019,6689.248969829722,2467.451264910853,2165.539222712938,123.20751566916884,787.6056788787728,41.168040707685876,26667.923505834915,24811.79869387881,342.30006767627765,1467.7542270516985,5170.737936079616,2610.999585774061,7.61130877474771e-06,6.051519198555546e-05,0.00893457893979537,0.054268067336789474,0.022858257640748846,0.018487272649043623,0.41101788064159084
314,-655.6753875187549,731720.5787391135,618910.8972248842,117242.7713473784,61496.21347006555,53871.6658770856,51093.72397255958,29025.269280480905,13718.824810736969,4975.242073108466,2734.4888629433362,2415.0253920703212,281.9215431946496,925.5547897498188,147.82955032115038,25290.941862765638,25665.678336193876,206.728113019162,1549.0580284873522,6525.186009588815,895.0268364019064,4.375190823993943e-06,5.173822975353825e-05,0.004775857208250691,0.06729413709793014,0.016917237426339233,0.02131113655199635,0.5108093259327435
