sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
312,-456.0715964108174,787042.318061456,718997.8544906684,117528.8768746837,73627.6005783969,57130.59148194573,274657.47899473045,16882.873951089186,5065.8384160735695,2897.6039135265414,2447.8344630458737,95.14409513078928,1124.2207968981693,1702.1675856856407,41429.84942319976,5461.1970158347685,651.8552261051489,7.431561969740329e-06,0.0002698632306305467,0.10487958872008958,0.055919131621919506
313,-669.2601763041155,794182.0163083881,698386.9910216279,117353.52437147126,64089.52921370793,61302.909792320395,698301.3468853841,16784.859016410053,2326.890838218225,2765.734806262419,2987.0378910554246,88.57684223337647,469.1659429591637,1062.4864254656438,35551.77517971671,7228.773934078082,859.2356194513034,9.506150776978508e-06,0.0002085755021232152,0.7953314794734913,0.04334582120867112
314,-511.3133209327301,775007.0491614466,737875.1445471806,117171.17883219411,66046.0234334127,59363.48838193968,279276.9557880541,17091.63481518878,1725.8201369182818,3545.8114768196438,2805.4115962001556,66.42993674173458,605.615286260489,1053.9014805675156,35413.7718145384,7354.011504089553,788.5096358049784,4.337849842171089e-06,0.00021074465617691935,0.10655421493077394,0.04284288698986489
315,-648.2679918535982,735022.1223313876,711912.4268716521,118229.19680738203,63939.87828607577,57982.02153100384,277641.58811186417,17909.306923435634,1107.6412180717743,3656.133407195378,2800.5121144799637,130.60873339349283,561.5508362649227,1204.0506959749134,37174.983547210446,6574.392492769141,726.4279501476905,3.826696645562243e-06,0.0002404888145886916,0.10653642885122257,0.039952160550778146
316,-584.504367273637,721893.3236426753,659886.13279399,118124.76410480031,61403.59823406011,53284.495039376125,216632.89657771096,18293.362756274368,3234.7911134883784,3320.2921007675945,2908.233264973042,110.78597361784408,307.15864564051543,1206.4619508880198,36735.75027928619,6122.561247928296,634.345027649948,4.116944190279167e-06,0.00028135223327459464,0.051255328795022016,0.06423181439570004
317,-479.1105164906727,737863.2384549596,687671.6163089435,118870.06498440019,67736.25457308406,49395.88020176029,361475.9685756945,17568.896298651245,2521.595490081425,3092.0439802696324,2807.746101764253,171.5216031593986,643.4475342158786,1309.0724408194228,34555.66012141273,6518.146699645684,667.7120535124375,4.877332240222629e-06,0.000285989385223199,0.15523623906746922,0.038905081841302126
318,-506.99278507283236,789083.4875677602,745926.0761276738,119878.08042720276,67655.65635579222,52337.786753607565,302404.05165225547,17021.44395302807,2312.9889952520784,3408.5466245247508,2810.1698086619695,196.03060254740245,679.2752913906963,1256.7205303925632,36637.4204382028,7077.434940380768,687.3405882310715,5.275638801743054e-06,0.00023795840814985677,0.10231454869397963,0.03427795094804934
319,-675.7452394711806,790241.0356085163,779235.8640615745,119385.59190677022,73740.84484785936,83852.49743620276,264882.0422322911,16733.08913345476,863.8334367868194,3152.7915566393744,2648.8039322253903,234.81523134487557,1099.9563722595583,1794.5201938295363,41857.673275553316,9229.726727820105,966.5927272062147,6.7119583139896286e-06,0.00017034077351499503,0.06819492764450742,0.03085456850573824
320,-578.1214201107398,793702.5950715517,777176.0020337647,121632.40758509877,72853.67702190878,91876.9200632694,245866.32261554475,16819.713127457206,1122.30944537258,3235.394541381009,2661.9690096780087,268.09965024241137,1142.558430980998,1577.5862457434807,42430.784267894975,9214.776061856703,1085.0538465738668,5.831361859049545e-06,0.00017383670715648503,0.0696011543885097,0.03284254436181457
321,-602.2578769169158,811878.1964304843,807280.9709747464,116942.27721102463,62220.707661121734,52793.30946447022,401016.7919624525,16793.216813789764,448.1403942046597,2834.8905267918963,2894.4397248138225,64.0568634514255,323.38687270384196,969.8673567785183,40588.825852672584,5346.07810893718,639.1864862694545,8.10939158398759e-06,0.00026942867832398053,0.13687148481106876,0.05813847771905373
322,-617.2161851093188,781986.629567583,723333.0461920389,117987.21795907327,70273.00183805254,48000.0000000045,289158.0937495324,17134.218091589853,3576.5453656620475,3253.672986582033,2819.7358170641032,107.30025874501014,891.1630545167627,1339.746709132367,41166.41620810449,4515.099677009344,495.7896267332986,5.856912326838377e-06,0.0003354943806295263,0.07569576740316145,0.06798948286654904
323,-513.923897068679,780914.7431882262,685613.9978215896,119774.716329133,68160.23599290063,52046.50241301881,312016.41596909985,17044.034406565737,4348.1210157072555,3470.9991644528054,2759.5511797025933,175.63932609565663,1032.475514371691,1103.0287874523688,37755.70488025281,6292.954808655716,665.0754901921782,4.997429854035783e-06,0.00023675141043361084,0.10937681637740947,0.04690221414596472
324,-574.0067787893295,793901.5690543766,736763.9992571803,123210.91707240061,74855.32092763054,85937.18071600045,472789.4685186136,16917.933526181605,3431.286135203915,2855.993785290299,2812.918666657146,414.08669682451807,1066.973478159613,1865.4872801912625,37775.98246789608,8708.855114359947,1167.402768646824,7.666090072412539e-06,0.0001520544234721349,0.25092738146047194,0.029343658281537767
325,-457.4036102680649,769650.0853535212,757801.776807227,118698.0611408973,67672.03309320258,48438.97583470024,483342.87103024486,17087.84158902499,743.9800796449925,2959.0634121622943,2911.381649141068,143.02682311769297,885.81245798498,1141.816864880787,40693.720863865354,5319.694979919079,562.4936720645836,7.655655533965305e-06,0.00029885845323023393,0.21368420122031453,0.042833127904535175
326,-607.551391192019,795635.9622829722,725711.1410820371,118519.11156921032,63031.154103782144,52728.88692933754,271381.6968272213,16960.83744733177,3534.0841806634617,3569.3397882733057,2983.8825824936407,147.47796898108606,460.1069933101082,1041.3605995190935,41345.17471383619,5190.879784501056,623.7301185130721,4.462165644201337e-06,0.0002841498729028854,0.07820331413418381,0.04940711078375697
327,-485.1980569863966,794682.3416434071,738423.9927088227,121762.34467356358,67106.34070725563,48000.00000074912,385416.42153046856,16898.525329281754,3757.682745956676,3178.507521316768,2861.6678554383902,265.23603398204364,681.3521515797762,1164.427963084442,39323.16704083801,5774.1667316807725,584.1378963029252,7.686985615101044e-06,0.0003131727725190151,0.11738666445064373,0.058323651323092564
328,-494.0794217702031,761232.5667709134,688426.4202527826,119434.89240781107,66370.49452284229,50417.44566123753,352532.32000351546,17414.327507635535,3494.057939011242,3204.489216917964,2897.10886224653,167.56556747921735,739.2029340427518,1248.705536616371,35013.06114092375,6396.933525268894,677.5583271655508,4.9493005654896024e-06,0.00024201771151069988,0.13407299807786713,0.04827237879224441
329,-473.2390996734448,822971.8903957745,801087.709058528,118626.57533151587,66187.00086690276,74261.86957581635,271694.3695332295,16513.452359799845,1278.50908279447,3237.581937892171,2854.7341027203283,132.6940084838087,635.1283993720687,1115.1184415696398,42483.627655773664,7444.1335052749955,853.2661181838108,5.584932151379552e-06,0.0002107038473036196,0.07727732508512937,0.052547921923266135
330,-652.7711562855845,812246.145425029,766251.4664919107,119056.20162599342,64850.301117167706,64219.04397180572,465354.3192074057,16440.01692281388,3030.4070803766804,3052.63306292806,2868.532457349016,149.70507856610854,544.2422598469568,1052.6499083196004,39799.77651364807,6343.6536289996775,755.494004401699,8.25727231235507e-06,0.00022382093002424428,0.22688374992307273,0.04438281548866374
331,-551.1925467909089,775281.5409894733,744466.706288144,117498.12675005035,65187.82776540179,53170.6465740132,460661.11248833744,17544.82035931585,1401.63596167731,3131.013466404556,3105.6164282764003,89.65602019804841,699.4417226843026,1315.341133629366,39082.499331047875,6165.537998026812,662.4232445707883,5.709612748457994e-06,0.0002698764539713239,0.19645840410882928,0.042369673970135316
332,-525.5853236566629,788770.5699330077,726320.7538849091,120481.32019994882,68499.6574826019,80493.55877175147,343773.7537563656,16997.640054262185,2914.8922235369846,3344.441699450963,2819.8139815791155,236.00188294556034,831.589600458294,1342.181840321795,42678.505473613695,7819.317666688837,922.2307305657146,4.321485975890333e-06,0.00019095028710446242,0.1439547155825736,0.033242843440215025
333,-400.51482491893023,793177.7730416371,772774.983983979,122912.9945896592,73601.27240523987,75162.57111195402,379367.2659052217,16715.60757116572,1367.577433830014,2969.6368415786856,2830.5800609424195,275.4046480471844,1111.0856023112078,1516.9126769546172,42033.12237064552,6415.38102296553,897.0100097605147,6.528410664035071e-06,0.0002255481015083897,0.1404076651728884,0.044291049392549006
334,-741.004210181319,792561.6259925375,780455.9334822084,118127.48037971728,63754.484592665205,60118.74741947473,587684.34688318,17170.59684943719,2747.899358916597,2711.6719490792993,3083.11466873646,103.15171514582379,477.1961480053401,1271.5445628919472,43747.09283927976,5568.515050084682,689.4467424578788,9.677331403030897e-06,0.00027745473885364445,0.038073079897846446,0.06522310065695407
335,-609.6255488014956,757182.7960964568,706718.5136438647,119370.13274121181,65927.8013423051,57565.66830653591,450234.71396250394,17497.159944305145,2802.4675870964447,3095.619447378586,2923.643353878094,163.2394048501736,642.8313074632796,1269.6718781737386,35131.712495,7025.13794988034,752.4247045198241,6.434190470813379e-06,0.00024048632074672376,0.22492459297133557,0.03294072288276273
336,-532.2933054847306,793897.2739998652,735675.6739527913,125320.71384856751,79375.14481124397,73114.7345898314,456696.59740307194,16819.605695187358,4042.4482270667495,2828.433343616278,2666.719063503055,468.75795794965416,1119.9529160449508,1894.6319603016282,39563.696173122415,8169.568322652388,907.1924683803812,8.613045084649878e-06,0.00020605969513340152,0.2614396674577021,0.03512301819533643
337,-459.3551331083472,756061.4207058898,720294.9545406635,118552.46008856918,63559.698527225504,48000.00000034232,235947.81000285418,17449.59332428164,2086.6613168383487,3154.1806713280534,2682.9678031456615,115.94917701855587,450.5438017882427,1036.6501062169427,34505.55127807908,6317.671641705996,618.3163627006567,5.085042385274725e-06,0.00027321601315674046,0.07995938177407563,0.05195977758508645
338,-720.5552165290553,698448.7841096064,683283.6312831296,119348.65632309527,64999.16421247873,48000.000000002874,335091.1616755463,18456.35650479314,769.2030180791895,3445.8822545542844,2897.499968027563,177.68074508334115,741.9809413796124,1111.2422959311211,39364.706775143095,3799.0235873048514,508.7271466556426,4.816656900577561e-06,0.0003556556796599123,0.11711600672796285,0.08191695702694225
339,-606.9986682771078,752815.7757329004,712238.4929412339,118152.91111627013,62963.8466282742,48000.00000009795,315474.1420430781,17689.967848502478,2574.961751587188,2952.440015374668,2727.824737953044,115.24838018726513,466.4157283046729,1068.1565103562257,40144.1333916488,5196.027234026327,528.9198303097648,6.628053225680567e-06,0.00035902384011045753,0.10335105269023058,0.06333044135805271
340,-473.0446855508366,792368.0812451076,731505.740059746,118564.29416187706,66315.05810665048,57775.54270246543,257188.24577420225,16912.913113014438,3104.257305613976,3395.062997235321,2799.5816094470765,146.20121854587651,595.4629421312417,1275.2005518915225,40036.01174544612,7235.446714478842,720.422173784223,4.068531622597234e-06,0.00024604649538008687,0.08388703323951714,0.04598749710781339
341,-714.0015191646506,763560.0906320383,727694.6765369144,127439.2165780273,76032.68162305189,49796.34825049093,502443.575595284,17907.724201399895,2401.3568137713546,2891.8309579923252,2845.41515079695,624.3533127259346,1213.246662209209,1919.4323450883362,41006.535695371764,4496.392272996456,575.4737854983325,8.098542549812e-06,0.00031753747305307594,0.21690673004880226,0.054556102623603955
342,-664.8538219755767,749832.6699438517,736127.4065746815,117817.19472834845,68964.17985542407,90620.60746542786,496465.5200109762,17475.151225695605,584.4959079208045,3104.308382822349,2806.4896726046104,125.58032651425229,739.924143381527,1397.4183936167276,45452.519523735275,7428.940542545848,993.150519824554,8.067850520278122e-06,0.00019406403607207814,0.3723203849908388,0.02497318440636021
343,-565.783719692983,737143.787926836,690048.1812764466,119166.80166315466,71576.8899595531,59044.34567204209,254349.60434943764,17690.742894695282,2473.5856092015506,3347.43405590668,2741.8280811686936,194.55332779423998,1031.525818115578,1663.956814616209,39000.98757072775,6092.852047492187,689.912951475598,4.849268620427318e-06,0.00025182357082892615,0.07347464621840277,0.050567768974549634
344,-511.39790958653606,759742.7178591298,719367.098684797,119554.89046741891,66396.97108482048,72894.74113044389,623891.6777677956,17437.9452275565,1476.847514405708,2849.9262658337702,3012.838150169857,209.11217779596643,701.2709286929447,1053.8832315095274,46041.78979547746,6543.776731433016,800.6359856302598,7.01075749852358e-06,0.00022197053602272216,0.5115725223541998,0.02889286773083633
345,-563.3755152251745,760220.9792616495,741487.7164372376,118592.46237327628,64174.44612184136,53023.92670644129,284261.70890939044,17064.98518073381,986.6881492421522,3241.0790219068394,2852.850932586373,119.01962951579773,492.1570286212226,1206.2462629500903,40225.594351312684,5317.941992302721,665.0233506637258,4.825346631149033e-06,0.0002774531821884436,0.08701290193728091,0.04952363249449261
346,-512.5337259663168,741172.8366266217,677927.2571643856,120410.16917777248,64382.9475727971,48000.000000509695,327304.1784531459,17367.419818248745,3155.934890452429,3617.7177106248364,3010.728188971163,231.84012351543302,531.9047618547281,996.724379936024,35188.763246008595,5773.064215852142,625.54482545737,3.9342715511950975e-06,0.0002735161268410408,0.08927860471526251,0.046975522913939256
347,-743.6381182031333,768089.2065296298,702488.5064012484,118660.88991247313,69537.01488438783,93542.07578543958,358284.90155359445,17211.327779387768,4184.41511251226,3125.16556862798,2684.8885042409224,156.89110641178473,834.0519193475108,1263.6701011537868,43366.278947375096,7859.361462320786,1090.4379808609722,7.358338050526277e-06,0.00017016732224591863,0.15828286542179243,0.03171741261569025
348,-641.2309439454987,727627.8584526315,701096.5710610853,124343.74937466724,74803.0845308802,53844.26611489518,267882.8024788559,18064.824718202457,1504.5510277706478,3182.6190922484843,2725.858531511262,343.91268084851816,1291.5366082551059,1809.9462992101458,35711.20496888622,5968.30065051214,673.0253134147886,5.236724038425704e-06,0.00026198452708833277,0.07010638488870456,0.05102283759268875
349,-521.9937970402091,686639.3207000653,658092.8458616025,120608.17353611963,69737.05925247062,48000.000000060005,224224.56564673624,18343.654378221738,1605.8594110997963,3473.910101664868,2590.7455429157376,216.25306598732786,808.0659078052482,1460.357716092315,40060.387807783656,4090.6877000131744,490.68076987346876,5.4833070306063316e-06,0.0003730952949831082,0.06405018354223256,0.06541858459171679
350,-556.4859640897148,803394.6182201585,779222.8143821368,118723.1120877609,68712.207109007,59933.879288623044,424097.9775864817,16748.59062780998,2344.0336441643576,2788.6078113012054,2873.3644162687315,136.44170163292492,794.0127181750305,1565.770965370431,37246.44006790238,7379.511289414918,775.6669734251911,7.929829557360989e-06,0.00019841708056095368,0.14589503682987853,0.04091800228931759
351,-600.9127961402075,790558.7167060983,738779.7397008261,119509.70511637542,64171.08697416386,56135.7994137796,532370.017654188,17138.52036628724,2949.0863704664484,2831.483955953058,2924.452264495659,163.95428998789671,524.1705855870591,1210.575364858618,39626.286148898645,5723.938908567116,649.125258710657,7.933060243855067e-06,0.0002562756035349454,0.2924901787163947,0.05039770797565701
352,-597.601845067916,737192.8482182887,729222.5253141803,118610.30292014075,67608.2379175784,57299.86922571914,296977.27089381765,17903.542183521182,449.8018037808378,3300.3654388495756,2680.6690219906227,157.96801105897592,836.4220735893733,1602.2457738345302,39319.355381358604,6757.495953731043,691.4886297433524,5.806998708025679e-06,0.00027493768034743513,0.10586122914237868,0.04368886609099106
353,-575.1509246361748,705977.9723164941,664810.8305116425,118442.33025457842,73389.08800912577,76975.0004166837,215764.23641360755,18165.24260732642,1933.6708299634136,3514.4231723649355,2660.212992730003,136.8055606424405,1108.4180972608442,1437.8089768622237,39379.49716916942,7143.5246463799385,900.962938444207,2.89328341835357e-06,0.0001793801181718791,0.07196916004417624,0.032782587462190156
354,-634.8987663393515,767308.7185799285,709916.9182696239,124282.45216117006,78529.04519542673,48000.00000033558,345553.0789514597,17123.956042626905,3540.4219898577603,2871.806493393289,2519.9755759977143,424.39759240195457,1305.3051954515895,2206.678548930491,42227.825251681366,4230.63394654492,531.0449523991563,7.389802272669558e-06,0.00034380016543364303,0.15650794359754813,0.05992152566132142
355,-691.8742359512814,737744.0530545672,670412.0460390451,122317.41429525087,64292.68796942205,48000.00000063469,324431.5118778135,17904.596611298202,3896.184301845443,3037.7952561396205,2991.8397541416684,270.07522511544687,440.5080731887763,1089.6939114323352,43947.57590373059,4334.094710486521,472.3790101728295,5.832641472159734e-06,0.0003459828083947594,0.07281324905555207,0.06582565677955975
356,-605.9916849870632,788864.0120828645,722397.2341383615,120132.32146763151,69283.58622872007,65206.37360091787,434860.23095605517,17022.072632210256,4408.596617120548,2951.987900876133,2792.6380860259364,205.19433708650712,942.8867953853617,1713.0434008103148,40729.58660832351,6896.745060590801,808.9200475493399,7.710613477833582e-06,0.0002503163892359361,0.20328827628922158,0.05305554039390248
357,-510.5509368663186,754294.434295808,720601.4382183284,120099.27714520278,69916.34901936146,69824.75960235296,360307.98269335314,17459.776358075538,1690.6215226901897,3132.648896622256,2790.750922178701,215.51255033549495,882.4232529497139,1494.3487799096436,40440.42146830583,7251.391044440087,797.7799370261879,5.450428491473059e-06,0.000234956590670551,0.16911187672763253,0.032106319723378296
358,-414.37318090369195,726299.0888948702,695419.425595876,118468.35150609644,64399.81993371641,48000.00000171611,585395.4884747384,18030.736465162827,587.2146277376195,3197.6749424613213,3024.611123533421,117.94871545978094,525.5504733219224,974.5857066543073,36185.00452322367,5632.024039629386,599.5258534473984,7.792352406756406e-06,0.00028383971852054583,0.6591474583573146,0.042813310590230684
359,-565.3170553379737,743484.4730706828,711833.85791558,118599.39486078233,74801.20790733026,63471.6553927982,260829.65379853966,18004.056212799056,2044.0814788845835,3335.057927735639,2618.3307824789763,174.71880079906597,1407.697515392848,1730.884970255763,36331.33060731518,8639.501543042263,819.4716765878903,6.1851182259332285e-06,0.0002072717198273804,0.08259957619963991,0.04046531505378047
360,-609.2294858671348,778045.7847803916,752035.7532965246,119717.00772445597,67130.29387984048,52741.08402454426,405478.8757166629,16950.163475882513,1286.9698140545459,3357.113024845732,3022.0858412110933,225.2450229157303,760.874370945974,1254.1338075866988,40471.10326376792,6270.672134748697,634.7824164965758,5.147174612503557e-06,0.00029256043970673893,0.15298095629479,0.04618440302133706
361,-616.065832711405,838820.5937163149,804136.7541720975,120143.94750408236,63434.04190348336,48000.00000018458,290562.6959188964,16172.809716531052,1745.9548696398872,3465.647789845461,2856.9203782745294,192.3346728798842,460.136276646432,1378.305092577994,47680.99508749689,3907.2634095024246,499.06534025452345,5.445698994224595e-06,0.00037576398126840723,0.08482049491166556,0.0666482426916622
362,-615.8638985914088,750305.4271442461,740640.522934488,116901.81712958407,64288.37005944744,49374.06740999172,421163.4315976476,17684.1067044777,582.2192845457249,3076.382639011045,2905.508187456342,71.10461060400851,534.9326033827784,947.0750066198525,37398.44134792865,5730.685730196441,596.0826639638775,6.57717288981137e-06,0.0003012846913248751,0.1976616623578154,0.04291457076516947
