sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_S_D,p_H_N,p_H_WN,p_N_OOA,p_L_S
142,-900.6073775108987,734476.7656633133,695203.5955601479,117967.88577721409,61016.70586650094,56035.358925881876,53260.33329745733,26704.80756927016,17350.936478784086,2243.4014520620885,3310.376002338676,2680.625033623455,340.4043431474221,934.0823863411782,163.34764745783497,27782.903824744375,43784.71150463339,206.06348591920917,1769.3614788234577,5490.778457007201,776.8787365676742,5.86191253983668e-06,4.170521478226295e-05,0.021672139754291567,0.0535054817795668,0.013872278268048502,0.01912677496691317,0.5130209530975398
143,-848.2227570666962,728805.5447458762,695487.0974111069,118256.75349463007,60382.29119977021,56151.15295676422,53597.85616377938,28668.27511391406,17512.936111706364,2164.569835922235,3095.585101093916,2553.9732844406467,260.50855010405786,826.4530759702644,227.92298209245698,28194.729569630774,21381.655152338426,203.14313268525387,1381.8277116766433,7544.940434570368,99999.99999996556,6.144984448491759e-06,7.80064004913069e-05,0.009657434838157829,0.06235894812141088,0.013752000237342583,0.01673040507835591,0.6119339392688846
144,-825.2321710636817,746336.7893669329,700218.303538009,118794.58449327885,59392.47524497893,56667.11892887462,54258.37465519754,22117.80626722441,17240.311305283132,2344.2480181286724,3368.5877479982855,2926.1777063478853,208.18410125412433,704.1242885967729,250.5389359799727,28290.39562523925,21136.655356542284,181.92764127245783,1361.6164761557077,5719.983496038382,3740.0525708944106,3.9722891398278745e-06,7.387691275412513e-05,0.013608859698542794,0.051996599626170446,0.01039695966344774,0.016597841484175476,0.4340217808195659
145,-645.7123123314022,753169.2533660043,721856.6503521341,118339.00810153226,59355.88536862008,55590.04757451387,53219.29934486004,32148.790901463148,17377.506596682284,2274.925887753748,3165.698352057892,2637.195129603941,179.59588157179664,740.6287245752123,150.1701131379444,28005.80625714668,40004.01970848717,208.9799177560198,1762.6120044212187,24741.798232594592,14357.691376033721,6.406631294923047e-06,2.865900024401449e-05,0.010614072655089958,0.04988087542123215,0.013980849493566561,0.013836106277725873,0.7660633269951297
146,-807.4698972887661,722067.6712160789,686581.4869896442,118695.76666487918,60758.432634498306,58546.248103881495,56113.330522780016,29684.280785907395,17479.09463675858,2194.0247328327814,3369.9388120230624,2569.106637879793,296.17033735802806,941.644929144115,190.82179517905004,27993.864715710642,31896.17745028678,204.60905310030623,1576.8440341542257,8940.396368502785,1371.5573073887845,6.156869945513938e-06,5.420792647166626e-05,0.009005098664381341,0.0678514559301035,0.011205523131139487,0.015524932307037264,0.6495832914308921
147,-891.64377593608,765151.0927648578,732433.2056838577,118085.04972860822,61216.4319637916,57763.613601904726,55208.09732463894,21059.230738489052,17044.564343706923,2415.7677488351833,3055.023609075637,2641.0702232320014,355.6001723382933,860.2582559079266,160.74953457988892,27966.607487868594,33158.46901047782,217.59162291120043,1826.1533330308152,4299.338982429313,7837.772892682437,6.194853773152817e-06,3.9582178262787684e-05,0.00812747926523876,0.055058040981352474,0.012889476457012048,0.01903275545561158,0.5037310588533751
148,-650.7326815659527,763742.0132317911,726169.8825507689,118224.99286105474,60873.033054455685,57943.90996521981,55888.063172006405,36627.24695293284,16628.761637460855,2242.301797195219,2983.1113598813236,2632.060285304054,272.36284938590734,826.7520299511644,200.83183506080294,26661.865681389056,82718.41005398934,215.19432211827947,1816.9916398719981,10505.78538091477,701.9327632968293,6.287553112953148e-06,1.9807992380545888e-05,0.022169910110985683,0.05519327937636397,0.013734058674284892,0.01589728275344255,0.8649436709529216
149,-888.600512132028,735392.6803961673,716894.3689746269,117218.28545123029,60538.53633159434,57839.03656726639,57206.857063701376,23659.572103953207,16941.089962598853,2694.8691351117054,2737.3550477651474,2778.375961479108,223.5232474974677,853.2020957085265,117.95104977593292,30661.847069924537,27132.017170592182,47.07590210841357,1321.4153586774719,5021.620510771905,99999.99999848497,9.351886965042952e-06,9.973306756308432e-05,0.027586936456797263,0.008076743068904702,0.010678565226223532,0.026221218806519966,0.5730482084879772
150,-846.3557561376822,759975.1369278698,727711.6538206167,118540.34737571009,61279.90264230264,56057.08904531826,53398.75801441512,24827.95366214125,16977.83464744904,2237.106467350535,3048.5285786872046,2783.9487500379987,297.43954004763884,848.5296802707245,175.40421619603362,27959.76433658322,31164.931128809418,215.92509014548367,1675.1760803069858,5415.120699168075,99999.99999375275,6.285703699127175e-06,3.3720737630844435e-05,0.010664035614728583,0.05035962922294143,0.007179209342713581,0.01734159792346797,0.5242607007972107
151,-868.479959254564,739031.6828686076,700407.3112026011,117803.57919640357,61914.483197540656,57761.699438440955,55161.63172295978,27449.813488812517,17156.425105817903,2248.6181190905877,3174.970718462648,2720.6466762397986,353.43063738975803,831.0777420759832,138.69006114577485,28310.94244268302,25654.910979666096,213.69353641821166,1507.5844120296624,8697.407770876302,23944.516613035903,5.431600897674706e-06,5.842049953493816e-05,0.013745079537289448,0.05126408813502045,0.014099048791827159,0.02169206492955392,0.5685466948264492
152,-874.5811958342598,766482.0350534207,723802.3727860214,119826.43125973169,61885.86113839935,54806.13774140211,52730.784598777806,28364.610551400365,17160.485434456306,2506.631274730332,3101.0427986383406,2547.1665072420947,368.32442839341905,859.0854365318112,215.9825886712943,27733.96062441801,29101.14425166135,161.65932489631354,1377.927487274477,8538.8990742972,3571.347272366651,5.3051956726230385e-06,5.747421327064237e-05,0.00016670865501696136,0.08625710208154061,0.00792597151660721,0.02291730053050822,0.5755404862783315
153,-890.0502940907811,755044.4839127465,719119.0089701352,117434.40152227739,58369.297958650604,56007.17789514087,54888.45207965852,28748.31903961162,17063.09445260881,2187.655761335246,3278.55172924875,2719.4333888605797,147.04231319568757,728.9137347855511,112.78547659643726,27871.6513411285,30331.951407891636,93.36351525624,1611.8518446806968,7002.52428074386,6960.158931993879,5.491637571713055e-06,4.171324747398904e-05,0.013100881829023928,0.05667954295878161,0.011932182152434766,0.02126841060421631,0.6024243414299433
154,-845.0881789865952,754202.2103510096,703780.2497657626,119265.44580942055,59425.044579553505,56529.95197731874,54639.217170975164,11340.244593944446,17398.17824370179,2270.039983751475,3583.27910684044,2765.796050320669,205.56305755630075,958.3622048525427,220.93682831824125,29754.956420164217,17566.032452143732,143.7504377460781,1605.6694589909023,2841.906605449822,1659.003208283238,3.7731715854320273e-06,7.356227315065993e-05,0.015229212230487437,0.07318939220349888,0.009452947678799959,0.006163741700706952,0.36270398555072103
155,-752.9899657248786,738080.8113763946,703301.2254881193,118637.74528522912,61409.76271980897,56842.45564602781,54122.88208119593,29537.100529630778,17529.454333858674,2219.930511104441,3103.369919671399,2572.0064902544823,305.5996076540192,906.8810957205324,206.91751958173614,27495.597226721406,35704.655669728505,216.03971159246248,1720.1552115819152,6409.888907367128,713.7242482799209,6.451248389588125e-06,3.677481624718404e-05,0.019504701789045602,0.05692819011600171,0.017037507222633315,0.020944604849223482,0.5431777748902245
156,-883.4805282809298,751323.8813918848,713178.6849397195,125681.14373169103,59738.88516918584,58894.73479013826,56984.420450247,28868.541533841584,17246.443883134263,2352.58467783634,3167.6944249027524,2767.874007979163,181.76918510416422,925.4892933459507,578.0625442552417,29373.88890762428,22523.13122165924,152.54402450083782,1451.0336789575256,5527.254725318283,1723.6939609652268,5.4702460984280395e-06,8.1455584931367e-05,0.014019866482445064,0.04339177394296404,0.013639306720840114,0.021921774917019517,0.6029795438102525
157,-809.8150005022081,737124.1408812479,703870.8358305572,118081.74953892356,60866.582665095164,59036.56428186083,56469.93542361596,25847.615807749815,17347.103682629844,2220.921980583672,3138.613295580236,2649.015203725951,306.30769054662943,886.8847995890069,173.95605480491233,27728.864236134406,49466.48004812094,217.53986885866536,1727.7595826611237,6301.531169054119,2992.749895583992,6.2268367287929055e-06,4.630026502043442e-05,0.016579069144010153,0.05364572416225885,0.013269176812428556,0.017531337104920705,0.549080879300521
158,-893.7050440919722,734530.2289303909,699872.6692196799,116396.71564608836,60897.338803342456,51769.150292192164,49315.81930896026,17627.160197694455,17369.995916633914,2512.753312419046,3043.6011078816614,2349.441516369214,313.33006401836786,826.6747598293091,61.86294966392316,27602.088093925813,22847.660445862315,173.07455216651462,1602.3251824011722,5083.156065266731,99999.99895888528,7.242461765284302e-06,5.275231801707126e-05,0.011544806734061658,0.07116495838642674,0.016790679469228745,0.015639538284896903,0.3478204614981401
159,-807.5336661513161,732946.4683237325,697871.0466855597,118764.09996434768,59146.48697391479,54996.159611512325,52330.76982903762,30954.919025843752,17287.34070173087,2327.1861477979323,3106.646717948151,2726.282630703871,178.1090014517883,743.2698695100927,174.22939246449408,27835.98975695417,26614.430036703685,192.97312963603193,1640.6154649392017,9403.148897776793,1261.9202381111293,6.092621127753384e-06,5.2717379304777234e-05,0.008325606007352045,0.051306563336908126,0.009305625832285584,0.017155209427018737,0.6092425996330305
160,-884.4080028974795,724343.3909380833,689192.8320927096,117508.40146833332,59634.85436905457,58422.710733749824,54900.399447275995,13043.678406518777,17615.302728009283,2227.663469074149,3342.5570277045226,2649.0411775851817,203.02102154599305,1018.0214348665345,122.24033317581815,29416.169674670276,18723.473870235204,221.82021206252065,1615.6394519539388,3798.2389783709823,4144.613044208788,6.323789411899189e-06,9.494226679378453e-05,0.011225936837527435,0.05249776183473021,0.011803471650358851,0.015297497311786947,0.39760715365842675
161,-824.1381532252975,757008.4535525399,721711.2653968988,117939.71375338214,61702.218868153665,57791.57083040538,55201.88772895413,30239.30758622803,16990.26968650692,2327.6319934108033,3043.6728745580413,2715.0785419479075,335.69792417668884,825.1810319169484,136.96040726687193,28903.2415228126,25804.856361301416,200.80242781546264,1592.185773583791,6127.7363094439725,976.1893200169308,6.017255147416686e-06,5.260042704146686e-05,0.015272673012354564,0.05194417917948398,0.013620035637454397,0.020779183814608502,0.5553551148700622
162,-763.7595928000567,739337.6164507867,706784.2506626301,124598.79001534701,61352.39215131573,58403.81865046669,56107.01714847527,28950.438500288757,17438.060965532943,2127.8663772551627,3206.841515341847,2736.302274040134,322.8363887164267,843.0606022129198,584.6478025150614,27272.1914384917,31736.291928765582,203.02142501746354,1737.7454332792875,10257.53025898539,99999.99999746871,5.7150912237656294e-06,3.5643034042725416e-05,0.007356680750301077,0.04764320689635687,0.010417163516218294,0.019606807582483017,0.6840473173571269
163,-691.4118997868567,738470.3503027109,701254.9914214492,118607.55878492532,61648.930986725805,58908.17444307327,56420.321991024975,24603.489331177836,17398.713301366657,2210.374998119907,3255.1885046109446,2828.2556651584837,357.00859405840674,957.7457650794133,154.70853004674717,27982.077383962533,22830.943885269928,218.4200093164604,1570.4327643021663,4322.90884010522,99999.99999863844,5.655039250692113e-06,6.299365364341862e-05,0.022645009218276457,0.05349307648492645,0.011333221306685671,0.021306439879048615,0.5464847944023044
164,-809.2867147426712,747839.7905715588,704763.4646320577,118727.8667819551,59452.90228615719,58114.70661267928,56534.727630625384,32973.420747610115,17449.35624812139,2197.988823184818,3340.443187064493,2800.6058229103874,185.10746955247384,842.7577037658912,158.379769087228,27536.91267639557,44756.23950393454,157.53205347513145,1945.7479398625549,10106.649228660592,6780.891283280514,5.007725003102554e-06,2.1909597855182444e-05,0.019495525571300475,0.0593442854208259,0.011407994759239799,0.013847525733453542,0.7230738203607437
165,-942.9334024584198,726083.7362050622,692180.0075714281,116731.12525460933,60499.22249672259,57626.62457086241,55017.2635581584,31006.48419814517,17331.11451236255,2163.8992131864006,2973.32938020895,2717.3038816370695,212.22679182064934,681.8867281189862,82.83710823160497,28032.645996646777,31043.401576896278,199.97274191848086,1676.9245603189,7526.775565148538,1534.5036962188767,5.774455214957845e-06,5.888828972660276e-05,0.015570203073718711,0.05273995530120854,0.012252301319724625,0.018420462613069257,0.6509508731219168
166,-704.5435544582517,770423.1238100103,732654.8520868577,118223.8200716948,63336.525060051055,55412.80736862942,52725.42355568229,29066.734973813338,16596.208613872997,2329.0968479763924,3027.710397242766,2728.7991032177374,391.2874537046355,918.7026593280547,133.70958115187634,28336.65228222402,50680.396382148036,209.01668941496865,1689.4801960395282,5681.006834109187,1856.3176935666631,6.069615628890843e-06,5.4463416594920904e-05,0.008078786261273377,0.04935821570198965,0.009816550991735853,0.0229251578725325,0.6005714554322313
167,-935.4268045864145,756702.3512291291,716764.7378875617,120331.9129567891,57873.128419005036,55547.665043720226,53444.1449453479,23495.41539502491,17039.895970195303,2270.8578582240275,3262.5260891279067,2743.6854053124193,154.8124682637009,713.8760000043271,393.5231022034411,29323.569047827394,24916.603397441308,153.88806952362336,1571.9837476076746,6751.997683653374,55682.12545245671,5.197266319341731e-06,7.284589125088838e-05,0.017525636569275888,0.052827965769765256,0.013917681633756541,0.026250074340360086,0.5458627859208505
168,-748.3799621905976,715106.1999483141,677732.8004221788,116485.65899829556,57984.04526295501,56495.06404266699,54560.780465440235,23811.387048753688,17720.12352306855,2583.3488082988715,2995.9503015276564,2630.6055473494844,138.16818603124864,711.6792660453906,70.62051332920525,27318.74143127409,60239.11061196349,152.09984706485307,1782.4640885777758,6077.048855159049,1245.9661323157932,6.744374601157302e-06,4.8942740279644246e-05,0.020436381576396864,0.04018734791484666,0.013850714770940289,0.02195607358110314,0.5185866700891033
169,-959.9328817538743,738092.0306279021,697328.383848558,120301.95996256307,60302.329563721985,53405.78551118452,50350.654360773005,24918.022092386695,17522.627583931662,2313.570188360509,3162.5262485508188,2731.4745788705204,233.8030191503481,765.8592456974677,329.59615454614374,28094.407061268616,39904.45586609571,217.20054434291507,1576.8854237893859,7918.797758701288,2167.5544580192177,4.92421312131485e-06,5.43898139645532e-05,0.013882110381312682,0.04946869991295858,0.013211113868091857,0.02280969911409164,0.4785264029823685
170,-670.2163400446165,760618.4878278803,716655.3266269832,119349.1931621277,60010.23255021746,57456.243688269264,54921.497038449765,28786.611559823352,17221.087154409262,2357.529042403676,3192.872712772764,2830.086462979989,206.5479034458734,681.3499575715507,192.67924533045456,28460.552875789097,28606.243820436972,189.3811502507926,1500.8618448506174,7379.56369054203,99999.99999877202,4.540776618116789e-06,6.40106495855122e-05,0.011030857154894403,0.05467117685683928,0.011020615163157117,0.024918899796822918,0.5867751031982497
171,-735.1357372921017,736990.5209854414,686458.7811318439,119667.38847991212,59701.35567241809,54383.89048006551,52068.5534127907,18798.257344157,17623.719450416847,2154.8494454148818,3507.2936822744578,2797.362737960729,219.21712563258956,812.3815394544039,197.70309795597257,29384.06584762837,18009.47883259455,167.0184304172032,1537.6986055833552,5566.362670912379,99999.99999999949,3.6669982888288916e-06,7.564395892866113e-05,0.024011760941657197,0.0801958211623984,0.006600359430826798,0.012161713827655293,0.39545431379728196
172,-645.2436226557872,728315.0146315495,688494.8097156651,119899.80487907953,63223.617489000375,56539.87107299931,53700.35358739713,31842.060928175666,17542.916811466388,2231.9730412541835,3256.5297687615616,2427.400530537382,524.154825830455,929.0458736164619,284.8106551116871,27075.492402991902,54975.2375764022,231.63717565199138,1750.7122832276677,9848.81428817003,832.4445816270724,5.64835562967887e-06,3.3336735459385356e-05,0.013058422273821856,0.07838688176132062,0.014888472123203498,0.012949032274247568,0.6522333772707999
173,-685.3912722557902,729156.7661508671,691923.5476276904,118181.06405918066,61858.41495491369,53735.97667501141,50865.90760310162,31357.376043201217,17378.202330943084,2377.114653083045,3065.060762936364,2802.0244934587554,417.9297032820871,880.0980069184457,151.9569566996185,27946.07098405926,33147.90591810941,215.2606175532893,1512.3201005945855,7759.758155216566,99999.99999980426,5.449242683274587e-06,4.3361298049663306e-05,0.007276223948886037,0.044536716674104096,0.01016330199433785,0.019265107834173553,0.6316774529459744
174,-725.6555232212949,750316.5773232447,710756.8009784743,120481.0610416915,61474.588355203865,57270.58149577991,55170.854075993644,33751.586415993625,17153.50405144388,2191.432175323141,3100.962743041516,2806.3450139958363,286.48602726051064,874.9001215487498,305.975987949311,27505.262692554566,39322.51920398472,191.3745343800443,1824.1571804481928,7186.859599865121,2998.429549845047,5.3261676840335645e-06,1.663771469330796e-05,0.022823420680749492,0.051285902950808676,0.008260433166835696,0.015144010878990158,0.6713299721307366
175,-732.3039161863132,748547.8931726702,701531.9268257796,117484.3561154554,64144.219369851584,53670.200155771985,51037.10448092866,17501.081781677756,17349.731821779034,2296.689949457776,3535.7501832886837,2418.270832845339,436.1640931070873,914.257564347934,154.1639878896989,28006.18235894054,25122.815816568564,191.53799987000082,1605.4429694601274,4355.98959023536,2032.0471318637237,4.4145892109046275e-06,4.991937856920326e-05,0.00642289838263611,0.0871566185436874,0.01666376334620287,0.014750268733550967,0.3607854404420611
176,-748.6392776446384,740341.7580846136,706441.6294547158,118069.60799098201,60897.852531242046,58070.59481465034,55625.358849352124,16870.589930273087,17017.75780604107,2330.6202156008635,3220.5435953108163,2765.0587780260157,260.8050103010994,778.9519569789535,149.52327197193463,29654.47856215645,18393.587817600932,186.4795026216425,1452.1723711144343,3479.3392503566615,99999.99999947741,6.1766893385378665e-06,8.785085426291939e-05,0.01416824564437654,0.04513151622590162,0.009904040748641521,0.013336597087651858,0.3994345190229999
177,-743.0292260963922,741867.9705407188,694034.2464479748,117437.81775735095,57161.547993867745,54577.01858261061,52472.87062802678,14750.772473015624,17224.13875670232,2435.2267288743456,3358.168770584116,2660.1694143959135,81.52698303848605,567.199512338925,108.70892812250804,27430.04603761584,19598.309040457414,158.24157052383865,1495.7284593913812,4311.343702283628,99999.99999936356,4.550168879501566e-06,6.323679554501105e-05,0.008662117671679622,0.07019658659494107,0.01576939192417393,0.011393187009827627,0.35010951439778015
178,-809.9759953728254,745922.4593681394,704105.7751678299,119336.22387082517,58976.28222374545,54231.88746235112,51823.265145434794,30923.32517864784,17146.49836678542,2305.3561263142687,3293.136314643148,2860.074121694613,148.74765972315714,715.1644119546447,232.45178242563793,28386.209504323782,33123.52521487148,191.37201863566145,1500.127592554179,5697.590286739308,5402.309916081033,4.958133295838227e-06,5.7268759525338884e-05,0.019511411790195676,0.04187184309801737,0.010241947217830944,0.018860453281942444,0.5987868960803261
179,-796.481778987096,725082.8446458143,698920.108994828,119443.54513016074,61125.15349982871,54086.49017618774,51193.89803616965,28755.329856791668,17560.365021313068,2294.347309425166,2957.7059394932685,2482.9458398822785,334.70025728168713,822.3152738973865,221.50373843932553,26233.23931186706,35432.58029180194,215.54872186779906,1593.9146153158117,6048.608307218033,1617.470133412819,6.961923356356038e-06,4.7858101740536414e-05,0.004751752852180261,0.055532122301322887,0.014710741333607995,0.02297823006894242,0.5926561800665207
180,-961.7013172269218,723360.8190306245,687925.652339747,117815.33022171204,60612.381193443776,54842.59847111306,52491.688137406854,35798.961065565025,17497.388602143423,2249.4545954924824,2995.944977382371,2653.0552912682288,204.0314668803603,717.8124532303382,158.18727348333022,27334.06888577747,26668.9880261254,189.14038328269078,1423.6443407735037,18278.88489414297,864.3736961602331,5.837447173448157e-06,6.11154636638487e-05,0.017337810038464567,0.05863977879942422,0.013670665020285808,0.011904373834168678,0.7862229579733401
181,-906.1780639192968,738789.6447753924,701676.047217043,118227.45795730408,60237.60407793849,56065.73355901856,53173.65777519166,22922.367401783333,17284.61807521002,2289.334025367086,3228.1266175013006,2595.5571749774135,248.66285465577172,876.5325899249194,243.25659147199386,29157.18440382414,23854.55622824065,202.08776687766365,1418.7061163478772,5328.045477729962,99999.99995257272,5.929235410289145e-06,7.667805396042734e-05,0.01486528910136841,0.06731332687309295,0.011967332107890744,0.01793120734241344,0.4439151410605723
182,-748.4998023965221,724549.6900188791,690178.2129280443,119216.41459809036,59501.63229284271,56241.53640539248,53466.19312417387,29423.874909632596,17599.67567006962,2211.732854413854,3146.461505227577,2535.5403281679437,206.50043397604597,790.0789757886988,216.12386351673737,27384.187891064597,28172.7783835182,216.85039041087796,1643.9827023761725,11685.480513809876,99999.99999865016,6.324203857464757e-06,4.627387886977466e-05,0.01315903048455586,0.06499709742160605,0.01406951148810219,0.019221656783229676,0.6101523149666829
183,-747.3524997061652,746378.91694868,697598.6448068849,118003.34367410422,63490.77005983946,54857.49711229548,52211.54804553678,16916.178574612546,17292.31632192665,2275.7325630881064,3448.7001796982945,2752.243082213986,403.06736397193106,1067.6074946240517,159.60390259133197,28235.707385127833,21885.472029085457,192.84683066853512,1692.6095207263543,3696.159820786661,99999.99998964067,3.9715781230625785e-06,6.0789293666447446e-05,0.014212931282947091,0.06934921681836816,0.008690180515191106,0.018423679703374968,0.4077871875727924
184,-967.2108535377927,720111.5874440481,685261.6195476366,120491.95151445256,60279.46611817445,56998.08759178163,54600.79644683017,29283.614835774257,17533.503763328583,2254.424473127155,2920.945568236605,2632.012404362633,214.45535832281777,780.7857988990677,292.53697035633087,27067.826761057106,29392.730606177844,215.25348957928006,1651.8313091139294,7365.407426322635,716.3256495316765,5.650157007176679e-06,4.629567961408216e-05,0.024978793735904215,0.04330685019934732,0.016855483321620967,0.02233662191820904,0.6229479051880592
185,-927.7741141657996,746266.5974601007,708146.2963981796,118814.09374779814,61564.39706613694,59566.782034664175,57181.12768691562,25810.979939394296,17407.481922029583,2338.5578981523804,3059.2411473420416,2623.624166369503,291.3906128795295,932.739939018707,173.1359145310528,27942.313373612713,27035.89316489803,208.8329922352435,1615.888466636228,5199.753858340958,99999.99999946605,5.901887333044721e-06,4.7722032356944464e-05,0.009514837763565398,0.058462569886821886,0.013121119897433644,0.021618787273259513,0.5626900472352281
186,-684.2352362972765,746525.3254786825,710988.9644644225,121071.19268022296,61795.72043751048,56153.356966101564,54088.46637970626,18794.901551897172,17306.826977029454,2494.797147807099,3056.4001205706927,2598.060979118741,316.3878963625286,876.2740508545045,313.94379304629217,29656.047189562472,21791.732686195468,151.31907012494804,1561.7847373343575,5546.87856185076,2965.1402955173835,6.764128068096214e-06,6.0311954005655024e-05,0.02078143847366907,0.047486322914447675,0.01600455291777464,0.014234309907141335,0.404390841040105
187,-841.7851376359325,743363.4012382018,706202.0193543289,118311.20925941308,61522.46193349001,59322.35963691104,57030.31159470327,30629.97696131082,17193.14895109632,2249.9946115462867,3265.310457616725,2720.189966733343,317.9510573783644,958.2443736278314,165.55726496632013,28575.959394322406,29161.513906435222,194.03625047607335,1610.667585328324,6664.4165395593245,666.8811850967302,5.9533404748993104e-06,5.828140177354786e-05,0.013960846652154166,0.050973293888551346,0.012548162999686535,0.01844870595258893,0.6341465181780201
188,-782.9926898590561,740148.0071135205,701808.3955616564,118538.27484637739,60037.0317704695,56960.9348439535,54691.6938369724,31400.054196982433,17250.926157343605,2381.9495999206206,3147.2958134610035,2666.4493598014033,213.41194515296118,804.957165551885,232.4786001761396,27868.716583669688,30313.64371707582,196.53916668249116,1466.7407149229318,8775.760613821156,1654.921618535069,5.852384694308019e-06,5.07178905402537e-05,0.008979946011340797,0.05614583273955697,0.009585932434268685,0.021030631781483365,0.6574154754572714
189,-687.3474233181021,758579.6129385264,711362.749273215,118148.35285275319,61150.95178830156,55671.65004080469,53327.69240733086,13772.220140160229,16991.097988596048,2410.342629168498,3493.7875626742675,3012.7486438411065,269.23235214670564,1115.0639416459653,136.01527321796698,29543.65326710039,19032.11843207863,178.36737167153348,1341.0626706862604,3473.8946755920574,2733.7457237203184,4.511195285452175e-06,8.999535215939581e-05,0.013524118333732633,0.05836421966738257,0.0025697219848871936,0.015697269245696827,0.3727716110975041
190,-803.523380392837,746538.490583545,711060.454626872,119817.97909053105,62948.49014290684,55953.057065472385,53852.49994685368,27653.017821894584,16989.40394828052,2252.963121720376,3126.934005857665,2561.5944506367805,457.89684016855455,1108.2833294018583,267.07753569655944,28290.051585349553,33580.815129387964,167.72367659189905,1472.5654643146643,6993.770222222449,99999.99999944722,6.096162196719813e-06,6.459031381778223e-05,0.0066979525077256,0.07663401138305954,0.007171285297713721,0.020967067559991757,0.5777010093500421
191,-843.0974159615337,749886.1775098344,711675.9248675375,118876.78654810965,60847.34653465745,56268.170036338044,53934.926051870105,33700.06264565922,17148.209194207124,2350.4580224313895,3039.4665230229175,2773.953067774034,302.06823722632737,811.4735180827765,153.53487365133955,27839.47876885301,26983.769405346757,200.8901119545508,1775.0129761842854,9002.026691619181,1750.972280449064,5.53580810378228e-06,2.8360607110795762e-05,0.01648770767144128,0.05797771933833956,0.007960549919146246,0.016272435471813007,0.7049066836787566
192,-926.4289931087393,746167.071583522,713221.4228618062,120234.4846167515,60328.16493351329,54836.016490997325,52639.57608847423,29762.467297785108,17564.728729567036,2352.833343513373,3160.197279594793,2591.8174725379185,283.7077885146832,1262.1879519581582,282.3842579247316,26666.785055857446,68436.56602400538,189.80243581434058,1806.1403001504616,8480.402757475516,841.1337061915157,6.789371960284444e-06,1.3783143027421444e-05,0.012635710478630668,0.051579282684109204,0.012228047616615861,0.020462954540592687,0.5810044983697014
193,-759.0231130115419,744964.4117876262,710014.9812843421,118917.940685459,60639.379338572966,56971.854245670846,54454.12377725202,26796.411570915898,17457.39864190538,2238.6241292514133,3037.6714467388056,2603.8234902286054,280.5045683447661,945.8830638176335,216.91602844465197,28235.007896310886,31296.940413265595,213.24832829582616,1756.091209929901,6476.488550334872,99999.99999991404,6.190147816079546e-06,4.775999878714948e-05,0.0067882689386372305,0.06370541514661546,0.012109124433457725,0.012832386876197135,0.578476917154303
194,-865.4583762609473,736922.9623201527,694286.6276746894,117903.01047593498,61171.47212561253,53915.925301096024,51844.200132539685,29585.94222533773,17639.28870147958,2301.200771611456,3468.4641354131754,2606.0776729329054,329.7854515376582,1254.8718749114807,167.61370516901093,26010.143342327756,81447.76371375733,183.78502125310746,1962.4252336717243,5768.225138259031,1784.7290769428266,4.87510159236565e-06,1.7828717939596556e-05,0.004602994828832483,0.08326223422316283,0.00874090029356549,0.013424267797062612,0.640483745127131
195,-732.1396239199414,745884.9136320464,717300.8439656697,118970.11077719938,60291.9686576541,52197.77184950456,49438.62672630384,32147.15420326196,17288.362156020634,2215.6884369658337,3170.4823342960026,2469.222909915074,264.3048155955339,761.5799009983942,248.26104832090925,26716.09504149051,32695.706081981083,201.2584068792242,1633.642219001807,7637.238232987573,1684.0036170189253,6.858097000694548e-06,3.14543486657598e-05,0.000493882584316634,0.061539875338690604,0.01309528219866346,0.02124212343434963,0.6775392782312547
196,-788.16955283007,732096.2795641848,695867.2717870708,119759.8224448325,60331.33708172086,56856.807686390086,54284.71005562147,26957.049085101127,17188.187618196516,2285.9276132228156,3060.3577096859153,2642.0366131794162,223.93887620146205,822.8767412547489,220.7869915382965,28630.16857929155,23168.08536000539,200.34400084555003,1698.9825730902014,4525.829792289808,1009.5035030216421,5.8008773767664216e-06,6.31629686237346e-05,0.019109455597571736,0.040594707884253185,0.01702928228103106,0.017033343804143206,0.6015280633268805
197,-768.8807188972507,774489.8436057898,712518.9453139752,128993.52564179646,60152.119971040076,54375.05590623639,51846.99000676636,31961.6722336696,16613.26968500925,2540.6036205911614,3722.6897198321153,2943.7183311178596,226.75401555449454,722.0360160888554,839.3393876281013,28763.08739365388,25265.993561893254,188.9677083677888,1710.1763084309596,11400.223291042006,3376.8821392276245,2.1945819022412933e-06,4.2194822423844355e-05,0.014170068813448379,0.05761412595563599,0.012188395084225175,0.01925928593642969,0.68391244072601
198,-767.7674437996318,747338.1765002944,708563.4772875675,118665.74217783591,61503.65693413299,54833.233956365424,52043.62294789007,25033.824155566697,17122.393244810562,2258.1112054516943,3039.940233513653,2531.869428091161,303.2869448897812,856.7443407584718,206.018175030656,27582.363175784576,33820.23257545242,220.03964156696742,1586.0845839055607,4117.523666841974,1448.6918366354382,6.412591598207022e-06,4.295062293919131e-05,0.01705833130207759,0.06390102438120718,0.012769491221801056,0.018075522910532486,0.5376106150359097
