sample,ll,T_NDH,T_OOA,T_LS,N_Anc,N_Vin,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY,m_LS,p_H_N,p_N_OOA
174,-159.0721154653018,777747.911561216,53343.19793207102,52027.66197253864,17087.887858487524,2481.3737304330725,27864.465522891678,26959.71115794457,104.48288621799075,4941.393704396734,9999.999999983453,1147.1375243350772,1.0000000023350655e-08,2.383561831692226e-05,0.0003036202453600096,0.1084130613904824,0.014403967332177872
175,-138.24213522296253,782446.8727323442,51155.98362153327,49656.306201863365,17046.189868603386,2503.4950642557233,28259.074741215805,31304.18429877669,112.92214941127351,4427.033866237265,1710.3192148874386,1090.89935198651,1.2799021838977107e-07,3.438358796800038e-05,0.0003260080533742189,0.10997381286126208,0.017797307466053416
176,-163.93746948322382,778867.4085660913,53009.46393874877,51950.55504771954,16710.549983628323,2522.2183352801185,30633.41977196572,13585.794409799733,71.37573069600504,3370.160301165149,9999.99999993558,929.2449027520296,4.285128598459445e-05,7.01647271181531e-05,0.0003466572590990428,0.10015152452153378,0.016832692762099373
177,-149.14597269464764,774753.4953286442,50466.194277950606,48761.551278611376,16917.319823069472,2520.7100177731336,28708.821179085688,14375.89331827608,109.7586184091584,4031.0776416175304,9999.99999990762,1005.2636997814479,5.191328924825218e-05,4.315280748925614e-05,0.0003499407189884999,0.10893645567445037,0.014278096068926781
178,-154.66624552790645,772281.5557242648,51528.17531645182,50436.84572474082,17282.445730197305,2329.8089008793604,27825.21834745003,30838.595406251716,83.53653838834364,4152.930330109961,9999.999999918848,978.7933899312167,1.0000000026198155e-08,5.724395543371903e-05,0.0003293967638430312,0.1256587918584916,0.02168433826029767
179,-125.83744297823662,833850.3117950313,51362.14004806061,50282.34010828632,16407.28963185911,2441.3211350047072,28189.719614897815,33215.29483898317,80.1617357334012,4393.833040375722,3358.848350033206,1008.7677116458409,1.4444442373968662e-06,4.2263391878145844e-05,0.0004023486869167589,0.12384352710731888,0.02749170257719657
180,-140.1345119762496,768528.8682200268,51008.35151770794,49424.08263124654,17099.021682155944,2439.4906388608592,28986.434536963632,16953.425833872905,103.61686251089301,5342.536371763742,972.8941556783803,845.3305639615769,1.774075150859141e-05,7.518297871382696e-05,0.0003679883256590768,0.11156389098287307,0.011902827291692312
181,-95.47906364426964,812589.6956163833,51573.56955077813,50833.96853204507,16557.502439525113,2448.820188466099,31472.45007126377,14550.482406575913,45.20087286538826,3803.968443981363,9999.99999992732,890.4356565134324,4.5328042359023526e-05,7.161138204871466e-05,0.0003710407863377234,0.12894489245575683,0.022567606345106746
182,-231.68273178526326,774440.51898634,51674.05520142522,50132.15820557382,17249.898305283346,2370.621408376184,27799.24026156944,26771.154392171116,114.8826584029299,6869.757362402352,9999.999999937552,1045.0669928316545,1.0000000581087214e-08,3.6348019121266885e-05,0.00038413607675084394,0.13799323811723133,0.017529256248519996
183,-154.6652255989037,815549.4769663705,53363.24143094506,51161.46403193921,16577.92238894236,2479.1051677970236,29026.246010870578,22358.947958600347,165.6920328393618,4258.617166010544,9999.999999995816,1075.3272191337494,1.000000005393444e-08,5.303470958027049e-05,0.00037914981828516154,0.12121273425344817,0.02231192653576937
184,-255.08394561606076,805378.1757422105,52607.53802900097,51841.86074056266,16646.378387462148,2481.699069344401,28862.982684872004,24327.526796397466,64.90290404487274,4849.161826439917,1225.172021414737,964.0369993921987,1.0000000137468402e-08,4.70386791748638e-05,0.0003886767633338698,0.10873030462857877,0.022149907029964985
185,-168.8585285010037,805502.7143576116,54915.96176124755,53275.50648682376,16774.420594119027,2545.4765311360784,28610.284133928697,24127.494070490993,136.71952756601635,4367.663491965317,9999.999999970752,991.914863838705,1.0000000633525449e-08,3.6125836814756476e-05,0.0003863490646743396,0.10989973261247417,0.02271588751497787
186,-116.01919505634478,814608.3906621276,54400.68133197436,52223.147113304214,16749.733666922337,2447.262142242741,31897.202740478257,13662.85796660606,138.79602943644974,4144.107395049837,9999.99999999999,938.7803037334425,4.9653994231728746e-05,5.5337867389074603e-05,0.0004007127537490607,0.1285407054588755,0.018042388344714118
187,-146.0755193409856,790285.8280111074,56800.30807375512,55421.6970434926,16937.627946786382,2537.8240689844647,29374.2551956918,22606.04493887478,107.73356561344968,4425.228818424896,2434.4345057932883,955.4173174669958,1.0000000090353628e-08,6.74660875961504e-05,0.000385062870956061,0.12034118388186138,0.018953921709558588
188,-150.24587020144202,786663.1292509127,50920.05402164725,47999.999999998276,16922.27100541762,2504.109595039286,31110.73274596866,11105.06620375924,158.47060829403634,3464.599154958236,757.3209160991343,834.1647354255904,8.797235296172489e-05,5.55122338597762e-05,0.00040722581200975717,0.10435523943095365,0.021210038494906543
189,-115.37116928229887,753936.9911299327,54283.02544041917,52402.11847489464,17503.092299966724,2692.9177208325864,29750.008440836853,12594.557032229248,129.48042551381323,3159.2714071547293,9999.999999999938,777.9364039417079,4.7584527720752185e-05,8.538540827328718e-05,0.0004119116783425455,0.1058173827161058,0.024753395509682478
190,-121.85498700637227,822997.7708345763,51234.88707069046,48528.614014194354,16238.081145343749,2306.607137877037,31360.584712347223,15557.853610629194,159.42586610847908,3552.8215925603345,9999.999999996315,927.2559262764839,7.525988893153414e-05,5.1940348589862787e-05,0.00040762882834562527,0.15143837274733163,0.024765099143771133
191,-155.20377183395541,816269.7953173053,51455.385051890684,50628.180082779705,16479.825032403514,2469.1951525691907,29087.399298758686,20772.958916784664,63.8266954291511,5317.965816272354,2139.0246980004345,1118.477455500923,1.0000000237612689e-08,2.992206926667064e-05,0.00032917883850315483,0.11048129842712057,0.01606697759265879
192,-197.17781991580645,806864.7386902089,50659.865515204605,49085.41536121336,17419.413633199565,2453.2321695944097,27238.08322009837,56190.380560974016,118.48203276201664,5229.892198547343,757.2316884953913,1154.4182768181452,2.3559948569187657e-05,1.000000001437437e-08,0.0003444561335253867,0.14729051944654725,0.024014334957429433
193,-128.36956562166853,796173.0387759145,50600.528318862176,49146.890309692324,17097.233254225262,2533.2755636479296,31553.165899805386,14350.809555940808,92.2462925941478,3775.747232398373,9999.999999934515,1035.3540733152913,6.71254584289588e-05,4.297546414698598e-05,0.00040769741872485497,0.11774609265922902,0.013412317214064445
194,-198.20268259255448,790393.8839008713,52432.92443167594,51509.6802869571,17371.77835819975,2449.1684009121686,26932.76610154775,53853.87600765174,77.58238882211342,4240.842920133705,9999.999999932845,1132.6916973720172,1.000000007762802e-08,2.8806226223549067e-05,0.00038964809899275814,0.14957817535643347,0.017885716299748833
195,-141.4577459952628,820576.142638873,52844.34938807048,48450.81286006071,16460.03649321266,2361.5781272276054,28210.755636263257,26463.125089841422,317.05742486988385,4262.095646441191,2870.078615233873,1032.2524988489565,1.0000000109066907e-08,3.3601349938968745e-05,0.0003650230499033582,0.11786360093897845,0.020720956999711427
196,-168.89492892932935,773985.1098980701,54817.19170129158,52824.651113964566,16928.955783390506,2580.071794885547,29377.602455736796,19055.19535084212,152.8193756264153,3498.6146673467038,2285.4175999669096,998.7299003913021,1.00000000043344e-08,6.998866815306083e-05,0.00040562549385060153,0.09688695163333608,0.01752067445259843
197,-118.63231702262102,811242.4290458953,52105.893663182826,49763.51665002992,16113.44244121813,2544.3359110795673,29625.58331972415,20574.53418052078,165.60862960584095,5499.460860915271,9999.999999967964,1071.1536864479954,1.0000000004755255e-08,4.363025432827671e-05,0.0004008858693829699,0.09105446141120636,0.021168504586703434
198,-121.27366321011104,779372.3942274521,52209.80365650295,51066.714213135994,17162.73441312498,2271.853854995285,27369.124445121943,25825.74676194502,88.96644941602769,3307.9665442521023,2670.737545155939,959.2494890061009,1.0998744587669906e-05,3.744837184146468e-05,0.0004118018423208738,0.14340692786244436,0.018648995799996487
199,-141.34134950531913,808315.9769393704,50242.07985195445,47999.99999916276,16830.810628449504,2213.255008911377,31391.43732109307,12020.182630838557,117.30485064376522,3952.549133994393,1038.3186600603083,939.1194937508768,7.469079076380664e-05,7.224753650911647e-05,0.0004313300060824053,0.14731645706546115,0.02249996960471392
200,-154.43443467601125,758315.4352801215,52817.49564557124,51208.20350430614,17256.213839078788,2469.0062756277093,30140.001184834084,19360.654187970467,95.43427826901905,4083.10098295005,9999.999999967093,897.5076894210376,4.335218039688987e-05,6.448864821026117e-05,0.0003697757375167364,0.10532818839397341,0.032255308375279276
201,-123.41355179208033,767421.1370762773,53401.61972980096,51430.203507339036,17392.786149738407,2427.798179744813,27785.58876044371,34463.072632499054,152.1476346848938,4331.501772296107,9999.999999976135,876.4934022243383,4.023984724185573e-06,4.987201500311369e-05,0.00037291985537752216,0.11704895529685745,0.02428983934383205
202,-199.4581245444218,789161.0947202644,53749.66055063657,52184.46195931718,17174.002590846958,2450.056626436916,28879.576900750923,20518.97404895616,116.94856191436959,4015.752148713365,9999.999999980753,970.4217920330932,1.0000000020697915e-08,6.801106885928826e-05,0.0004158504663723741,0.12878558583868144,0.02350376176190952
203,-200.62797820619875,793805.7501620553,52979.60220832859,52405.18334519845,16956.49408218051,2598.0691834537556,29660.093282995836,31260.18028288809,42.95797751745175,5622.866831051366,9999.999999909254,972.3196202950115,1.0000000030335041e-08,7.135484228239999e-05,0.0004474917749358808,0.09483248258826478,0.0247611028761021
204,-188.30960049848738,820385.5986524747,55443.72105901993,54025.62392508273,16782.322435199556,2390.3470663916128,30749.35416345287,14702.552823317023,106.00600186151063,4789.654279598338,4701.769166096869,907.0781599217706,5.474583574299594e-06,7.455283083039553e-05,0.00037536908738456293,0.1256893117458926,0.01655232700940147
205,-135.81694016989604,770202.6913823014,52599.74034705539,52103.305426893814,17394.808567475466,2372.1679864146663,30044.73431935979,21422.593756811253,36.7020943642497,4375.528768952006,9999.999999999973,828.7067747513448,1.0001671469883805e-08,8.88521709770499e-05,0.00039025714784271585,0.12933466976078184,0.015517369963286037
206,-166.14156093698335,812327.093328777,52690.64392983586,51402.66447255981,16709.55905664494,2626.2066814635614,30782.118782069763,13083.372712081979,79.0994103060751,4531.352390206131,9999.99999997608,936.7887826955164,3.3581393824727064e-05,6.82470673462888e-05,0.00044910660088084715,0.10152627096074006,0.02387151661394935
207,-145.10211286146134,802128.2694111207,51351.25767892649,49995.91018592346,16805.926802863964,2522.432443281359,28711.571736771068,26402.15985370772,92.00584937067238,3698.119885238523,9999.999999946345,1055.9208722333287,2.8170358475880453e-05,4.758865681603617e-05,0.0003769995874133701,0.11946329338379544,0.024185225536375164
208,-236.97015962625562,842365.4745987612,50036.43627014191,48364.123653653296,15786.601108595029,2312.3029666803995,29272.489123372507,29323.714816752374,107.44974999421919,5954.78673052098,9999.999999998037,1053.9124625585157,3.2867977189767176e-05,1.4947808550791922e-05,0.0003883773082995262,0.1382085039013831,0.026728438725965316
209,-137.40398578934787,766733.7388695423,52708.523500942196,50872.897717463886,17339.51437288281,2499.5804285481404,27748.573701328143,36423.239514627756,137.3000639868084,5733.409692580718,9999.999999999423,1001.4482393084655,1.000000026116807e-08,3.651850855981916e-05,0.0004455999581068307,0.10780139387193483,0.024355595818587216
210,-148.74700207921313,775671.193584361,52150.82464780518,50560.92902026839,16835.903932582383,2426.5598904109006,28790.84033132238,27955.983208551756,115.09506385645325,4714.797108241483,9999.999999958725,1196.9220250299854,1.3659797447169683e-05,3.6169976464629754e-05,0.0003301616489334145,0.10677430918304318,0.019075210413426406
211,-171.15418897119446,795254.2579898692,50624.54207845195,49712.609916684414,16676.51693891943,2524.672390686831,28347.856015789963,52416.87285900249,69.7260900871857,4852.741814524787,2076.152147188241,1188.2364287209127,1.0000000027439899e-08,1.5211779023506618e-05,0.0003833271703616083,0.09764763491265022,0.025133978554287027
212,-175.9182674060892,745870.0353259329,54353.036377767436,52644.075026002756,17909.426630406386,2350.69942715728,28217.606258268785,18016.05563014057,123.36145270846671,4137.371248391692,9999.999999963824,932.1695704567455,1.614223298822728e-05,6.834954591958331e-05,0.0003973747721805619,0.14818411891454558,0.015685641398788145
213,-136.77589387798835,768437.129484768,53458.31248035061,51780.03731102643,16995.566583771622,2548.1212669141864,28742.98298569891,18728.111555357147,113.44046278701788,4297.7655998582995,590.6275473991851,878.2191205712716,2.1734041076545505e-05,6.359263035309319e-05,0.00039923831278149195,0.10049315638400931,0.029074022318484723
214,-175.33450301289452,835097.1277194108,55495.136051188434,54154.78545323744,16724.872228862598,2333.9301558259685,28298.80579480411,29859.542171300352,110.6551766457583,4163.686904853842,2276.0303586508103,971.9689551791525,1.0000000018178401e-08,4.727508189704095e-05,0.00043256507532819625,0.15861696145239187,0.02284382974228309
215,-180.19274145421932,809203.3338579652,51603.61950008061,50213.700409883895,16702.501683779014,2368.164281405229,28630.541002348775,25803.52052794973,102.63590248408312,6240.237653968182,2001.9130022621332,1080.0600157115596,1.0000000284635556e-08,3.478928896431336e-05,0.00029383186162700183,0.12864564965439085,0.024384691809028348
216,-160.70509521353858,802715.7640853664,50093.87479224916,47999.99999956683,16847.43301934134,2387.340281672744,31889.8420256648,12488.856435299747,112.61886313838689,3055.606931519335,1421.9101711599205,951.9710278746677,9.28239576858231e-05,3.552040025517035e-05,0.0003682320196607879,0.10939469628817156,0.02410816681707001
217,-141.8773497319337,756371.3933982361,54143.66248836664,53166.608301790744,17083.715478027676,2509.9696475408136,27509.727683068326,38551.239730604175,80.39067430784056,4196.771268482016,2053.741279157631,1043.246512921669,1.0000000008980958e-08,4.5435507483957284e-05,0.0003904292841153323,0.09629836245735439,0.015629785251559867
218,-149.70764243570056,774344.5234164898,52396.85509279557,51674.23061498129,17163.598499805805,2389.735310889082,28271.647828437843,24898.9659550806,51.58470154623427,4405.541317037067,4518.0950270811745,972.8089330726957,1.0593851801356599e-05,5.2361614024751165e-05,0.00037476925875745714,0.14344103749235446,0.02226318625424626
219,-179.29056871027814,816722.9067608068,54374.61098527509,52922.95722833519,16901.358919958457,2210.054092494821,29197.66956246354,15453.521228747173,105.22619306442903,5003.942518587743,9999.999999785194,915.0769914095254,5.214356137912305e-06,6.21494734845257e-05,0.00038817830308320267,0.1644507324785281,0.014851454754978222
220,-213.61823562985938,805853.0736755092,50574.52012220556,49674.50877587626,17138.082557788453,2569.1210043603082,28034.576550958747,26427.021829667938,68.87896238396905,4708.27263775149,9999.999999876072,1137.360763126767,1.000000074550859e-08,3.1271975119075295e-05,0.0003607329986078269,0.13073685365302376,0.01884117321077653
221,-167.2743140092079,777931.2026456204,53459.37680779668,52103.40269218041,17469.529638187938,2369.04036905259,28433.47036254008,19415.906215749368,94.61954550461505,5081.223154563796,9999.999999917496,981.9941622994668,1.076077209475164e-05,5.3694140736848314e-05,0.0003702689650815994,0.1361855598012874,0.018662466981346174
222,-154.07280789737646,807862.8643650954,55652.24726298882,51655.645037757095,16817.996245234957,2481.0991155880897,28478.948079588885,27040.02829595525,300.98848985002377,5518.640172654054,9999.999999908545,914.4584511485947,1.0000000016752734e-08,6.541201110579442e-05,0.000423462844828445,0.11158353847696113,0.026090157446666238
223,-181.41111452712812,798978.1469713491,55223.647558236604,48000.000000288426,17121.22489918569,2406.8382670436567,29067.442665375478,27909.04981184623,448.9503987972735,4388.522573245404,9999.999999999884,1165.0640999694174,4.616791635216048e-05,2.7449441443754287e-05,0.0003068956985525386,0.14776800052812128,0.02420904169644127
224,-155.53791291943756,790047.1477942736,52078.53469211329,50420.13915757358,16883.09992150423,2439.7717875436474,29602.83865352683,32508.81222780883,103.30185194975424,3665.5666297957723,9999.9999999629,1041.3591576009755,5.6465819557119864e-05,3.070834703578102e-05,0.00038367169789399843,0.1177153172304042,0.03371646468055808
225,-143.53883210396037,808724.612434165,54196.71628707855,52946.20527106237,16908.373161990163,2373.3902061205786,30233.394497986894,15049.913804874308,81.83743277872676,3912.7744742640066,9999.999999901493,961.417816656696,4.56178296128344e-05,4.993330102401848e-05,0.0003996488784092377,0.1391985373585284,0.02447297278274579
226,-142.56137443981424,805889.8676377198,51301.82188277007,49705.68726293,16544.388487978365,2461.309752216042,31154.149841897623,13520.039020999664,101.60084633960105,4018.4475214059744,9999.99999999944,974.2951597767479,4.919926558184285e-05,6.204579769969427e-05,0.00038363394583035515,0.11554045636352078,0.014922333446211881
227,-178.226682351979,790715.7478345743,51883.94311257541,48305.282271812895,16962.08375293063,2610.0518916266965,28425.076129564743,35723.70741369302,243.35657081376863,5002.411870197885,2015.2087332928038,986.6766802264345,1.5244620073864791e-05,3.716249666632402e-05,0.00035919069935701605,0.09413115573468725,0.025785629438388975
228,-173.86167241051663,783570.2887621801,53554.296678434446,52148.45975949088,16834.750010671294,2566.967541217344,29556.629156336283,27260.969545688815,105.59827264825125,4576.169729546733,9999.999999998463,931.7060581558524,1.8105351956830884e-05,5.3515724633758595e-05,0.00037520934702141073,0.09519908750732788,0.013957578996321645
229,-159.2823915480152,820749.3474893515,50818.839904081404,47999.99999992929,16743.73541322821,2458.3698427542195,30728.47065537067,14728.141352123184,150.28587655739224,4039.1992658047725,736.9150299167538,930.7739105767414,7.530555969006229e-05,4.601310647897108e-05,0.00041561304004769444,0.13582529631232476,0.023927327062780106
230,-140.45478560658614,774397.6199259185,50336.86075507542,49363.47915379765,17341.80803792661,2368.400712083924,27470.426905295324,29650.129076193367,71.9055176687563,5197.893124801934,9999.999999876214,1194.1763864115117,1.000000030137509e-08,3.527681390134502e-05,0.00029480175664632104,0.12630758623842694,0.012963846390352161
231,-160.2307302139642,811981.1171445997,51164.37860218159,48970.922868791364,16515.653190342076,2615.614043068124,27942.581514363505,45033.17906875874,166.87339818826482,4445.120620879668,608.1892029370496,1266.931411231801,1.0000000618561061e-08,1.7981456915733754e-05,0.0002817080735979149,0.1021412303422425,0.025292686603881485
232,-187.61558626554154,757862.1949828502,56719.788265299016,55396.91003660002,17607.857643967323,2612.790295193939,28934.446257930824,22309.471459736982,111.1627979462096,3995.8545160831604,9999.999999924175,884.9822450666954,5.394150268071261e-06,9.005895390241033e-05,0.0004119445652289423,0.0955502619729818,0.013925569487317106
233,-181.2022652765587,774842.2358124307,50663.76033328148,50139.63902770677,17014.104752792246,2400.170434090593,29485.221024779374,18190.19562742193,36.306323516760806,5041.548449911036,9999.99999999999,874.9828249790569,1.379838960974228e-06,7.012147448458175e-05,0.00038430787292359833,0.11444042612965488,0.012551218854549233
234,-136.25559951320292,833121.2357311303,51947.38688125331,50290.736725155424,16195.052636554701,2525.694082502319,30697.7167133751,26414.951986490145,111.9791220279354,3972.624789166311,9999.99999994137,999.8251390056226,1.3123629893059822e-05,5.51039369664701e-05,0.000350139943579175,0.10786460655700418,0.02252151133013315
235,-188.51469933998266,786366.5056655104,53385.41587716104,51770.97341296909,16956.94280336076,2514.366714923344,30624.333074401617,15961.753590615066,91.86535731891537,3854.4783758265685,9999.999999955227,1000.506514140823,5.645183407771211e-05,6.180887857736459e-05,0.0004011074473498965,0.1248441461162122,0.02862425343039524
236,-227.6528005234242,768668.4951809546,55410.15100805892,54052.15317855683,17427.494653505844,2327.871883596599,28423.090605643345,20001.89254771221,99.42932049886562,3875.809125996119,9999.999999996278,966.1733019996913,2.9185434354486016e-05,5.149357035563394e-05,0.0003987854127795626,0.13960040204361363,0.020826371809098177
237,-228.31552534227654,803582.037441143,52209.36519067894,50704.91770727746,17018.273827973313,2516.864605868447,29274.692350712896,22951.542027280706,106.90858364667794,5885.719452187407,9999.999999953327,972.5199007291893,1.0000000031462389e-08,5.87807033149484e-05,0.0003877255965686507,0.12494593045449937,0.024397660795685724
238,-161.19991488070713,810710.7816719094,53088.15958613284,50976.598295485455,16491.394340542618,2367.5931871593402,28019.600926715528,24521.800882667932,151.6105395686206,4859.531232407703,9999.999999983489,927.9638087824701,2.0890164939304922e-05,4.416216733238182e-05,0.00041135449251860707,0.12500835947033556,0.028855452900784142
239,-163.7001254772327,758028.3542530751,55232.961011640284,54530.84693537882,17272.94812588292,2292.033761286365,28198.9581073669,21670.277719421552,54.263329909276,4239.599030351876,9999.999999912665,954.3424278656739,1.025652131822341e-05,5.4233522986769086e-05,0.00037322308758611,0.1303584512097137,0.013963404635587873
240,-180.44458968189085,773452.023127723,54974.309423838684,53365.600789348166,17543.943309657054,2318.084276423678,28410.925422812114,18894.670748631575,115.65588190842833,4020.662026071628,9999.99999996704,1120.4023192099896,2.4149910614392368e-05,5.013386940559406e-05,0.0003297293455219289,0.14406120938925598,0.022164123722671458
241,-177.55886059986295,780787.6236156704,54976.35683868053,54083.49665704812,17167.26719898141,2423.31196409191,28811.783159147908,19239.949500905324,70.30145301371242,5041.116276542516,9999.99999992533,861.6635508642964,1.00000000301098e-08,6.664289091261819e-05,0.00044042687302094514,0.11420737171006026,0.015242693394235106
242,-216.46890420454804,752765.7837013695,50771.266460702725,49538.982387401644,17482.430004328,2441.3109946942836,27844.77279802932,40176.570585667876,97.6351494297003,5478.571655545533,9999.999999928901,1050.256600516061,1.0000000268433475e-08,2.8454325148336822e-05,0.0003778126927653439,0.10884625236298663,0.022114679507070512
243,-182.38356640205166,835544.4999404135,50110.537449781456,47971.223606029394,16468.447795021093,2426.5578476986516,33147.63890580459,11261.51675230465,103.68457207012594,3367.0879542177768,7805.6106957513275,1039.5257285039715,0.00011952747800802988,2.8859050668752386e-05,0.0004670805437606263,0.1316368826125521,0.02221340205401113
244,-205.76113573490238,814129.201528275,53126.6008993517,52192.50935592712,16922.748746510497,2482.6779629731927,29443.685263120467,18055.265463937332,68.18625684179902,5665.486218616714,9999.999999986401,866.3091697578068,1.0000000066146679e-08,5.828370050993614e-05,0.00038182089675270405,0.12015640714130739,0.01911339025547637
245,-293.053957757498,775274.6799373771,50953.24968368167,49913.57520067947,17064.501769999977,2409.651854139748,27476.16649152838,38489.40020251901,79.16426626640116,6908.453143741773,9999.999999916929,1008.0293522489618,1.0000000240317477e-08,1.6754845093359935e-05,0.00030075137505428275,0.11805104083239362,0.023383144196098028
246,-171.0536211467881,798097.1766885767,53122.63582111306,51570.1878483364,16714.15305332434,2487.0709886127984,28971.296344349877,28055.43793025984,114.79740605092408,4668.16396065847,1802.702150056213,977.7506876806092,1.0000000095964641e-08,5.387600590762522e-05,0.0004323813319927222,0.11641296466166386,0.023381365212371885
247,-150.25370218258195,792153.7995406607,49814.19048011818,48811.257201118104,16935.5507468873,2362.1908147769,27293.44915115078,37066.36635637481,65.59058674356774,4288.618163786982,1256.1377894663087,1128.0195085133662,4.913503258325429e-05,9.852182315843258e-06,0.00041862663510554315,0.1296190433418331,0.02297192672892356
248,-100.32547608229626,797254.058921249,52855.02375345635,50879.31421543739,16311.525660069556,2576.6012207914396,32196.800697260132,12202.484483785136,117.24778148902958,2739.405803309931,9999.999999974872,886.7641281673799,8.622075525127214e-05,5.097760199155572e-05,0.0004266215247180543,0.07745835626084546,0.02275193762137371
249,-197.9096521448128,822461.5275257411,53641.24177190872,51666.48910268186,16421.631878500975,2547.757327086706,28900.917384399607,20378.77627772878,143.41420929490076,5785.615781297579,9999.999999987574,925.6363440398,1.0000000029733745e-08,4.9640770693497464e-05,0.00033996062539440807,0.1053569821784044,0.02380629948888581
250,-104.19004258250085,802166.1884544896,52758.91866703835,50696.5483628002,16540.626399508255,2438.0727716248207,29748.735120436537,18368.355782357477,141.91824768552834,4466.665340957746,972.203852006901,952.1471794819071,2.4033449319578717e-05,5.208198628578101e-05,0.00043716565417782177,0.10480665687496012,0.020979980753297232
251,-139.89842942998882,783851.9186937815,51936.31872959094,50374.53190550144,17027.24993422493,2489.9743254463897,28525.697321563322,21504.549598431535,118.6303681942448,4882.946382384909,5585.7010654349015,1053.3857673408168,1.0000000058371886e-08,5.8537729234286345e-05,0.0003062533528429092,0.10434341050173601,0.014957276348818663
252,-138.75264875305098,839757.2157402508,51606.18368567461,50973.28525234237,16108.339455944637,2426.421308394003,29072.357951571805,31899.28361917159,49.93262518424801,4625.334023990238,1550.8225354775384,1001.0336091166669,1.0000000046380197e-08,3.983629466790625e-05,0.00034993318787653613,0.12856335818728276,0.01861297391468075
253,-132.87025764598388,743459.7197201074,53505.94342595597,52167.89911026419,17764.41226508838,2416.3473488648933,29057.79456809306,17117.4698127421,92.28857150556928,4779.644778063245,2829.988646561048,874.8272890044897,1.0000000109665753e-08,8.410844806020491e-05,0.0003660714335745957,0.11269725991389862,0.021870458887924788
254,-113.69845509618878,779955.2745436202,50819.5235523017,48935.57399676752,17171.687518182665,2359.8154150768505,27609.81639129834,34913.13274976932,132.3347118766368,5005.775635606193,9999.999999980007,1044.1705187693299,3.905401189797095e-06,5.3200917739033726e-05,0.0003240307024399078,0.14523582330161502,0.019464769143234306
255,-94.42715057929087,803203.6085637058,53761.43289793362,51541.040590084776,16876.6127224801,2460.356681741111,30929.006975426797,13396.523492365333,130.46517857707732,3623.807289727662,2085.6039566913673,919.494519214972,4.772296072624201e-05,6.691769609569164e-05,0.00040214660419323666,0.11777098887534446,0.02137092217937235
256,-135.72072374196978,802894.7378312079,53266.40029788481,51224.108954468975,16312.6616558355,2571.2308351366514,28876.521421047488,25470.62924109762,148.8410827989235,4610.950732666154,9999.999999966329,918.2145641085569,1.4893668076759523e-05,3.376963133513228e-05,0.00038188276132693395,0.09051601602846743,0.023917624146235134
257,-235.97159091472417,776993.6176848927,54255.18244760282,53637.9573195911,17256.934682466377,2683.4559903727313,28170.184540151182,30766.420689699215,47.78262264773339,4597.876030563485,9999.999999967093,1085.4560837136157,1.000000009774551e-08,4.292713053520989e-05,0.0003673576661100698,0.09148462699576526,0.02213477771730191
258,-146.89264805698986,771196.9601648123,49792.595752726316,48000.00000019233,17410.33108058515,2553.18472734212,29288.728266956816,19207.900646707327,106.69772986777839,4242.030593874628,2531.079294035243,1087.140844464317,7.356098749181695e-05,4.479966417802739e-05,0.00037095178776335396,0.09400453287592658,0.0228996396688272
259,-157.39668218390312,796385.5212251117,54268.099601507696,52915.184260962655,16759.065307715497,2387.683484436414,29229.741095516158,19939.55008094801,92.32194562297434,5064.942778044707,9999.999999972511,978.7608313439208,1.000000005814341e-08,7.63641685996186e-05,0.0004187961660941833,0.10990355810050438,0.02707235719911498
260,-173.20362146628167,795214.9365490257,54246.83257326347,53389.96647380513,16951.508854725806,2352.958952872775,27585.735092179282,47738.74593512637,74.36279134093877,4105.834780219405,9999.999999995018,1002.2816705112995,1.0000020078357426e-08,2.582895833004224e-05,0.00044067909435910346,0.13436661450754475,0.01780420647312645
261,-122.3695896970552,793761.4294277285,52628.856767611105,50139.60470425362,16979.078057276947,2511.527392173535,29143.587198779915,20444.98636685021,159.14932149088528,4967.808395987389,9999.999999915046,913.8055428988789,4.659283236602304e-05,3.970117148949414e-05,0.0003616808091216515,0.09949020766621496,0.029646381852688912
262,-109.68991104056249,838879.6693526214,51039.338387836026,49839.569667090465,16133.76436649865,2547.0008237834013,30931.703462569112,17390.223385133628,83.20752386372291,4259.051706828629,9999.999999999778,939.1663036183395,1.8610651026736816e-05,5.2113906944896856e-05,0.0003850948562779218,0.11177620595487908,0.019236235862406935
263,-109.5146801904256,828469.7324287059,53736.40847693718,52336.100699120616,16197.538318105495,2528.6004152399255,30795.59249948513,17992.1987642656,99.04167537616478,3742.805673363502,9999.999999989084,950.4993155237833,2.5495794347532012e-05,4.7786259182791575e-05,0.0003715569942423355,0.11322302021293562,0.019996881857742416
264,-175.18132504210666,845888.575071929,52930.116381530956,51142.874409143646,15995.976771759135,2500.1485533991086,30946.542059860705,16122.675802251853,117.34930591599318,3499.5709279329067,9999.999999924372,1016.590753690968,4.418700957725233e-05,4.41311424946123e-05,0.0004130052680676844,0.11496007094428091,0.02354824062629349
265,-144.9485805909375,803385.5679976912,50983.63384857351,49719.79583651652,17172.92292991016,2535.7938528082473,26715.0462993979,43280.79808996553,97.45730254519636,4856.93697053616,1228.8591484499514,1093.200679152514,1.0000000139302172e-08,2.1407418517767636e-05,0.0003003323607679857,0.123656717715746,0.019324741826750317
