sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_S_D,p_H_N,p_H_WN,m_ND
246,-259.4280985078443,800344.5322369264,782765.3473396709,119370.15832557793,59578.66916331622,16839.59390208206,28400.023010625526,1246.244312872091,3072.6278071247566,2559.8932558572487,186.69233486566654,203.35634391201296,902.7833941269366,0.006865081399992746,0.06587655101933974,0.010065943869743375,6.359580808912248e-06
247,-253.6177280593273,782583.712639467,739988.4676940612,129287.91519620965,64353.20717124196,16457.402488257783,29184.64723563012,1626.1462801537823,3614.0289789788185,2889.3780050347195,772.1453331665418,388.89036729986896,969.7212640381179,0.009309775335274509,0.05559073884392733,0.007652351122872681,2.18405151103218e-06
248,-317.01672412409175,763531.7461489437,683054.1123232691,129663.62791938186,63483.45118384932,16780.891963730995,28991.419544603406,5090.157052842177,2969.6082572616997,2714.7663675893423,733.4277574767859,326.0535012205889,1058.2031188294075,0.014383092159395386,0.03609771874479673,0.01063308771631983,5.703806526264585e-06
249,-349.4278299681652,763467.4299476662,732088.4704225291,130078.89926518215,61248.19625945589,16934.029115891324,28749.487716782714,1734.3133880541768,3220.117049373672,2820.365792679505,871.9989673756841,243.66529201609976,865.0156833392991,0.012882477307792095,0.042434377519204994,0.011852362940365216,4.609568308437754e-06
250,-389.7123422476799,740034.5544437276,655545.4748944291,122811.44719467669,59166.01989454574,17550.85151700569,26418.28525976162,4402.343376625576,3409.2645876382785,2750.838349262797,378.2232468377095,170.03245731544337,736.0935106842179,0.012808589323823394,0.058016138485325,0.011330074581588906,4.415956171899745e-06
251,-453.8450448405599,786666.56323385,724724.5156123588,124685.07754259054,61619.81600649324,16857.77042009204,28880.12237206319,2725.694951393645,3394.71514774182,2777.4163328193395,602.664718969621,274.1025053338842,971.0995167026358,0.009498285308237719,0.05447499408461013,0.015286525679599353,3.0220781956781685e-06
252,-340.1262610107723,768014.686910882,687867.9895493202,118432.90745954875,64033.33297811548,16928.543691459192,28013.59114246054,3862.1274451263557,3045.0740260644225,2766.1834497009772,186.23363069259565,424.03785292710086,1057.9096375417284,0.00999539391365547,0.06634421557949398,0.009754812549762244,3.9303463310384535e-06
253,-264.7368544463845,729027.6182472914,708304.1275795198,122734.51160137271,61625.25538806202,17768.711127552957,28098.769378046643,977.412261449657,3285.5015521866762,2854.937918602329,425.34828893567925,236.23339576384546,889.4703060153578,0.008160057130211886,0.056966936821336855,0.011970947199287736,3.963836907946534e-06
254,-378.11834086017154,711242.7331074468,680717.8337784702,131048.98406475689,66799.4303646754,18029.20204898018,26336.688185043997,1061.3596397461263,3988.6522857573586,2912.3213447518547,946.8026275703426,663.4912462461443,1291.2769574382335,0.010899245568214835,0.06758420279609746,0.010045235813686897,4.0498871682432476e-07
255,-276.70377385173333,746675.3588418994,734717.0752897223,117206.89735454,58292.406341367605,17088.210605052103,28512.76130725811,533.3629855952482,3375.8169012702797,2819.106760613659,93.24540285271725,116.76185829113376,722.7707703976987,0.02597918422429981,0.06808187074934956,0.01129258153826878,4.370018568071621e-06
256,-417.6380590625025,793394.021064495,749250.3933926114,131253.43340013127,65199.181548222274,16787.96283967039,28861.094128386696,1662.3813990751228,3796.40607749789,2753.8548343626944,938.3895788754705,517.3238246564533,1036.0179082602715,0.006858059001376979,0.06658155668665804,0.01148041620800385,2.0081551292267404e-06
257,-390.2888367556332,777556.3703841007,716732.3783100246,129279.78829062515,63235.72340009618,16746.420897967608,28923.472229708717,2234.817532387938,3644.276512524637,3004.988841717145,739.3129912310964,373.9753022090084,1003.8821414219112,0.011279845505973943,0.05734661894667044,0.009514257131503572,1.2748611538334322e-06
258,-364.8796261287148,779398.6227563837,671638.2261826989,122756.14540238645,59953.66635238089,16972.54259975663,28778.322561996567,5483.242508005134,3129.6254556168574,2754.0387761971383,343.70118839099314,170.5885361316272,782.0359318064709,0.01616627496795819,0.04877790106379391,0.014131013174827917,4.304511197721411e-06
259,-422.7157513323274,779572.9218339683,767479.8831770039,121547.66854650239,62388.34012867294,16438.293894895716,29094.39925130615,626.1910740986901,3317.8548694732253,3027.6034853754923,353.9623704616085,392.50934173927806,905.888847607712,0.020378119152334194,0.04106212758092948,0.0072870089692267555,4.522260389306156e-06
260,-405.79372035117393,769353.2153433616,693706.5145999885,120326.02016726501,60327.54532052452,17019.36283144803,28133.77777008349,3624.9371537844922,3257.0435478585405,2969.026736809768,217.66064885772195,221.18042446321084,782.9779016397163,0.008346397320740767,0.060681079426015486,0.005012257058809145,3.7053949243135012e-06
261,-380.20886119845557,717543.5253405538,667217.5020837978,122028.85751744601,59104.57087598561,17655.05519204523,27648.004354861052,3408.070588019752,2748.737362193954,2526.5150373737706,328.4452905829955,152.50561793421653,786.699461275859,0.01349775635490649,0.046023119924836466,0.012802071759041106,6.619876665882087e-06
262,-329.46295936108703,789486.9156826318,721322.3023703038,119045.23845487833,58527.76541076165,16896.020325145906,29630.75976861966,3259.6058955844837,3329.6445176069296,2881.605280880358,184.32630675582544,131.07367362500693,728.8079633065605,0.010049344314293537,0.052102616215095446,0.010342046506220766,3.864091289324728e-06
263,-303.5467275641406,768630.3335649658,692229.5831829649,118986.01571682183,59659.80357170629,16985.385129474456,29074.20776162925,4809.113927298082,2834.762929435265,2436.8934417720525,145.60628459284018,198.29929927321433,862.8137833434076,0.007964286072117261,0.071367860447781,0.013957148603921481,6.387799748341065e-06
264,-426.39707154448627,788805.9158221631,700911.3451669827,122877.05709595248,61975.90373840125,16506.56912782418,29840.331758708027,5537.351611774857,2971.4326482095053,2480.8424906301434,325.85741715972205,294.1176289278345,812.5385850282166,0.018431827428729095,0.05467057766786206,0.015287941321143955,6.167255231524465e-06
265,-450.5437992445196,817218.4132285246,745008.6051687786,128921.77438588307,61500.54697685722,16321.971894629738,30207.909329036404,3268.8249419184895,3358.9460752605696,2754.2873996235558,837.189303084226,232.33257069654738,953.8657404706233,0.015876035802101774,0.04868667306234963,0.017582587226731883,4.0341498698153035e-06
266,-351.8059588405189,746756.2906587202,708863.2196493733,136834.05234932236,63344.86981737994,17756.147393919407,27824.119422996162,1326.4434394640487,3850.5020004568814,2943.99056115797,1440.2756779249369,344.47156863271744,1191.411750135646,0.010347810789266183,0.055859708646864126,0.011720850962243597,5.423109813518445e-07
267,-387.37142182677997,774796.3877498129,664992.7647771464,137303.11111559023,60460.58176855994,16742.542197469447,27922.850078026735,3650.7787484023866,3644.6147556081246,3079.6274405486906,1294.0613934262233,287.77201987080406,955.8232703642549,0.01773832161985607,0.0504470252797049,0.010014580721174381,3.0336221912432e-07
268,-339.6144473705027,776021.9507547219,642103.2694740883,125383.25657913828,63558.2320596777,16455.570924643194,27724.254025929262,7166.595146273378,3004.1291325821912,2634.444121539913,554.6882966201025,345.6057988356299,1262.875227692759,0.018635872194711977,0.052547501443905124,0.012662922530009186,5.260866033757286e-06
269,-495.2204197938736,701258.8306080229,660881.1706711979,142048.14030130111,69608.92246646847,18241.733781213312,26085.591251327627,1441.936248224879,3447.318489003697,2743.908270204022,1611.9486751283864,864.5296900276486,1135.9657063991312,0.007752689854680743,0.06275745175065298,0.013068051944306604,7.97050314460077e-08
270,-445.05735648789357,732258.3305888267,708991.4465503712,126191.13078056466,61362.720202446544,17915.73553025145,27121.865678949678,1060.352456124594,3355.7920112723978,2625.753687245437,670.7569114140653,246.573643067374,797.6781567391009,0.008612312700736664,0.06486959338705874,0.013991707625958461,3.2846625405484857e-06
271,-361.09632976689204,676488.0467056497,618450.0171880618,123785.37596328379,63913.02686556938,18456.333523007866,26219.289858347234,2505.00482733536,3364.2050231467533,2650.8852276496186,520.0976920980356,451.0962874277214,953.4197847481682,0.00903330024711481,0.06485226738740739,0.012964518356802684,2.803969253119708e-06
272,-312.9426896862329,777422.6690915412,726618.4190476101,119073.07100508234,61917.67233103104,16485.81828579429,29008.574546961332,2754.9091235479013,3050.109996646637,2749.5699440504245,169.75260767222633,292.8664808844583,871.184033354097,0.020642269402379277,0.04153594160138287,0.01137087235604967,5.529304791807378e-06
273,-349.46561066952495,751589.6768068868,708177.1021086068,123686.39999949392,60269.906167422436,16970.583534147605,29494.316175114942,1981.6464584009893,3506.19682755693,2738.7263221680646,507.70539000877375,202.82470469510275,737.1053571307002,0.01449601981013983,0.05969367081695613,0.012087411177620194,3.491243290166109e-06
274,-393.6519837363512,744310.8213763356,659264.0148261407,120437.85321774069,60945.594069977786,17208.106749989085,27286.71869895501,4277.545216756918,3429.094746557227,2770.2839821887433,260.4683174429031,234.43642941078295,905.1510210735078,0.010169138749799828,0.06282547725084534,0.0076414494423460025,4.9014055220698265e-06
275,-406.6238835759797,735399.9351143674,671628.328888579,127769.81666591932,61417.598517314174,17383.029451817736,28128.276217070383,2864.2463385310475,3456.4858530995284,2796.702102269777,840.4511854010049,279.3214881260463,736.9300158563573,0.008340018256036379,0.05832773793770232,0.012852951827294744,2.8506410895035058e-06
276,-266.75426703060054,783699.2580990185,755286.5013911347,124905.41742196034,59619.45387718954,16739.42400050433,30135.278211269848,1829.4174816143143,3202.439844348485,2723.1268676853647,504.3092821040557,164.1932623734958,749.470581039865,0.009457319182772981,0.04761480917682177,0.009360432101502048,5.481640691862796e-06
277,-398.20820409983037,766162.771689608,733948.7889241601,121113.6856979452,58128.84743832637,17124.60297334796,28566.960678820924,1474.7144873549107,3483.9542083473093,2990.9742525524375,253.04487552589956,107.68823228851289,683.7367275040135,0.01519887517290887,0.05340342366556837,0.010294310408350313,3.840518432418099e-06
278,-406.0744556813766,744043.3785043195,690503.9147660728,131163.87900684212,61916.07904868852,17309.402362450404,28477.978022985684,2162.8627892816917,3461.5704619513554,2704.4481366967334,1137.1475813415614,299.52240831284735,947.537775348568,0.014901194411682792,0.05498140629644848,0.016828404416276962,2.747014512744365e-06
279,-408.7298609164343,764884.8169269223,734854.1382305627,118232.53874467996,59396.70857468565,17365.650519090108,28293.581268679933,1738.5361416212704,3284.754166781397,2573.354623800781,194.02756725073823,182.40502411663027,785.897127515914,0.0017347087112804594,0.07576833775460924,0.010680632232772616,5.3368016613531885e-06
280,-373.3541401866413,811243.2711636401,634678.3043639488,129638.748962682,63446.01884996303,16221.201878372614,29598.7173700181,7616.050009591346,3095.5896020891028,2719.794076540498,802.0497276900924,353.0280227750179,807.5063957459349,0.02881800927169163,0.04142292350911554,0.014795808774833535,4.142563063461701e-06
281,-549.8662177796444,763363.9901169661,694369.100954465,126585.17581622547,62784.46027003179,17306.770707583375,27285.6917982012,3327.794291538905,3321.8337098155816,2568.9251836049034,674.9154824533531,327.23257010338284,1053.4991951841207,0.006144437637927855,0.07697656032567868,0.013455786844778925,3.3286424879924595e-06
282,-498.018168181953,794906.550522557,739219.5594795395,121248.21974588236,64324.737538572845,16100.641832832189,29064.089981266257,3884.6545807661246,2951.46161113562,2617.145767755449,279.38816161970664,410.5710843277653,1007.3714844910138,0.023785635076138862,0.045394282730850964,0.012775852892705906,6.627981298498976e-06
283,-354.03998218904684,760060.665629577,705169.8930489995,135451.817026005,64511.63309362104,17452.510701710995,29078.00096016712,2269.0338771175375,3369.431310879393,2886.318790650335,1466.2945442746302,368.86460141797613,1014.7347043491789,0.010842444476623588,0.05200837371008588,0.015385808993351603,1.4774790777777699e-06
284,-357.0696686350049,753407.9100525691,626970.0276249701,128861.85150981511,63656.03996917375,17299.684497429764,28889.416683948162,4121.995233388567,3936.434345214738,3061.720312820806,1032.011272072198,435.0032278449339,1326.3520508752047,0.021834045398224936,0.06731808358195784,0.007925041928837164,1.0000000005166304e-08
285,-320.28031964959126,794255.6780699897,720476.0468483911,118883.6126629179,61804.75461098949,16159.61955231983,28217.22974826126,3440.6164790746534,3131.40877277344,2825.908165992584,162.0416984328412,273.71182587308414,730.3188519479481,0.018982645314086152,0.05925201240854017,0.00882979238678882,4.1227790269573265e-06
286,-279.9277035232907,746566.2054703003,690018.1350389359,124635.701594681,61734.6574586158,17264.08774810683,27322.257944925605,1985.8126969893385,3892.619389979087,3058.401161759039,607.2980593949817,230.78355910812036,974.7927013158683,0.012558580568439217,0.05981239586049691,0.008834025958448146,6.723238292403343e-07
287,-306.94975503953503,767352.103109025,744944.1914978848,131739.80578556255,61041.453910511955,16850.67767677626,28782.078428446526,1034.8426562656841,3439.7248109290576,2814.6264866129127,1136.6183951957682,226.62587137992122,836.7474765979506,0.010321108650237961,0.046714761073095974,0.015359782091949825,3.4336899641999797e-06
288,-289.73463675542234,768731.4049834484,716688.317630047,133051.40553360843,61528.84720229311,16974.199948888443,28734.551900150356,2150.228846735,3504.676221813381,2923.8298945412457,1277.1163583413888,253.63990519720903,971.0974596775358,0.008915547120770178,0.049125572050463834,0.01264651608705164,2.235435931522338e-06
289,-421.42493018410363,749246.9655650535,710214.1281114836,128161.4574010539,61483.72746499143,17616.24911865621,28987.14023570467,1614.8666987175886,3454.7987776398077,2876.4982738331723,762.8358113481407,299.46284240238555,889.4217111548329,0.011750562990401538,0.05647125648366809,0.011376782746045536,2.6193427480015222e-06
290,-258.7361221260966,793428.809515666,771217.8967895586,118229.41713856562,61425.42322615015,16124.537283234891,29565.4131292434,1248.9279562166091,3013.213899653738,2575.210800665898,170.23009068795824,276.88037033984193,811.6146598509189,0.028633604683765846,0.0457191343400317,0.015668569334242374,6.102502967299928e-06
291,-291.78655414481636,753737.1667424989,716496.2442997792,117279.61104995741,61788.442591030944,17364.187569116806,28001.397158436288,1674.9313324999862,3459.8295597206193,2792.2604671737768,86.06276491820122,322.07315446044834,806.5137996048022,0.017860078552825176,0.0717627469786202,0.005789680631716895,4.43485808058542e-06
292,-280.47696732016,730676.6896878419,654152.9977863934,136339.2766862605,66492.68265875918,17591.810912938214,26918.97995152154,2702.0508835494297,3836.810383670108,3007.8319775595755,1317.825069926802,562.9133692150687,1190.2296341192266,0.011418012941586444,0.060619656865470634,0.0105909113348777,1.0000000040882373e-08
293,-359.09224165206655,785407.032634482,742653.5154835783,127445.03100573091,67016.70888096737,17012.96132333826,28884.153764741786,2232.0515667699465,3285.868205180799,2794.154107221784,741.9960664122334,474.9738638106814,1101.0200666094877,0.013822517870270295,0.05301950345034798,0.009271542531296778,4.955444205221409e-06
294,-392.9677287691236,735117.2916052844,706974.1193336231,117363.36006065136,62036.759162805654,17348.466860960452,27108.10375550816,1543.0421172916037,3156.4856377836027,2560.156495216229,108.00830801862591,280.8022230412931,827.5676625211497,0.0076968472653152105,0.07008643578607436,0.011921678870761359,5.47112767021463e-06
295,-373.6659242801155,771494.1746568242,706385.4179913228,118927.03898248984,61202.19708975077,16680.746383978087,28600.57374497305,4562.717788879904,2958.625757508643,2564.004755534596,200.41675568291146,269.81292289540653,920.5095669381204,0.006864394477872373,0.0489287193590781,0.01457695490992163,5.832245911307659e-06
296,-347.3075560264105,720380.5090016687,656652.0271581706,124447.63539169599,61290.46157164748,17893.502896632916,27737.06870409352,2577.464069864647,3372.9042449934705,2823.267329614099,577.7197969594508,280.3999842577935,788.2244498554086,0.0158331759859481,0.0682106539969153,0.009827090562168624,2.9033911359231377e-06
297,-370.83502587296516,801568.0412441351,751303.2990317,125042.7927934389,63982.88739594322,16484.22411830549,29298.437355286173,2224.0125998748103,3636.892264362244,2931.827843717939,692.6429623192283,381.8900937735121,1075.2624024524957,0.012512023787368796,0.05555478250944872,0.009045271961224283,3.097776906708365e-06
298,-492.9648630456212,756845.9001801459,701375.940412212,130244.1249825128,66540.74515943427,17467.808730360866,28251.60936076694,2040.1131774192636,3868.38507776199,2797.8816175768475,894.8570191692953,434.1071664053275,1172.955720600618,0.01214593564147064,0.05938464872479733,0.012906044418515297,1.6911971763556968e-06
299,-328.12180119209563,724271.081639963,636837.0042953425,136699.7133615854,63080.08092412125,17450.72069122053,27946.671275721303,3436.7157047111236,3622.1691537980237,2794.018553555061,1293.7860924960041,363.20560306942264,1036.1689669147966,0.010678522644285293,0.04832440323388397,0.01287614407666732,1.1502264970070288e-06
300,-272.3871929540361,787539.8009445871,745245.1724206428,122468.69801255189,59889.80143989213,17002.146470717526,28179.998151245487,2478.288236104426,3175.551662094655,2782.4469817266886,468.5434934893346,193.76979881219714,829.4256250336526,0.00585188417576759,0.05464219117935889,0.012329257210216344,4.918008051952347e-06
301,-438.42312802598565,776656.0947388988,705200.7494892033,123782.2957206407,61027.37311914104,16821.8425916291,30934.554870751832,2937.648499637709,3609.4450781504083,2981.54198471659,514.1446864733683,216.63450127630472,785.0796270571262,0.009740870272752429,0.04844189554449683,0.0078614066444678,2.4714105488483542e-06
302,-339.532098827568,739727.1073186437,690539.3523187547,135640.72482876366,66927.67040711714,17557.646189791143,27586.706392958422,1775.6440626979468,3828.8177803585277,3065.6328762644193,1361.2188550440871,674.8697185372633,1186.8055301889012,0.01070206972255839,0.060072958273001846,0.00811522554950995,1.0000000004394121e-08
303,-318.2834168157347,773589.0729103648,702998.9947802343,127998.5367189938,61983.386891545466,16684.541355430985,27701.205116063782,2694.7001193451238,3584.442616456887,2937.9957239683336,842.565739178162,343.46244017014897,1062.116364556159,0.019578680666118422,0.05510297321086622,0.011107448255267861,1.964117407116063e-06
304,-370.9072788541255,796029.9184945867,693545.8699713238,120897.26262483945,62405.77963991593,16550.717074559874,28761.940630172434,6651.955770590954,3024.791677698114,2516.1186966351847,277.3048457123473,429.5041709614556,931.3626328644764,0.014853011173584126,0.06024498448754259,0.012632671761828222,6.561021151410567e-06
