sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_S_D,p_H_N,p_H_WN,p_N_OOA,p_L_S
237,-704.7602720079258,901477.5207947035,838112.6161897253,135985.9813670559,67346.37023216503,57423.551669106426,55928.961413211,26977.35495814689,20251.760654720823,3428.4825978102767,3605.8774009449844,3279.362471815561,575.3109647131201,1442.824173475925,1033.8827338360886,35926.8789756347,28552.802171167816,122.4867634737761,1618.308021789747,6523.348124089646,3759.2609083307025,4.23152186189602e-06,5.775317881348371e-05,0.03327185791183326,0.03651283186331539,0.008031691105342768,0.019688188089189616,0.5503226746716817
238,-974.7730777545023,889736.1753917632,824443.8956588168,139256.09330652806,69815.52259195874,57819.50805921516,56553.54529318531,34311.41125983822,19711.009330644363,3344.783939107278,3587.461457194113,3602.377575023295,674.4845987417675,1158.7021944264848,987.925262471429,34298.639805764244,31586.927450837557,112.8775388067375,1647.6794748270165,13192.863584847248,99999.99998916638,3.419515343366413e-06,3.3633410361656204e-05,0.03013012993299606,0.02695534476439693,0.003162409951346729,0.018904275106523673,0.676390759161573
239,-694.9447180996025,899850.1702949516,838200.4744236888,133612.0031002955,62220.743567745645,54518.66344819891,52821.572241233094,28679.58496718281,20360.63601449154,3158.6259713554737,3726.7912702103185,3175.234370698318,273.707216307875,1065.4611500478302,732.6078542797561,35322.79738002967,18904.261503703485,117.03428173127136,1673.5777965726159,9402.693209251653,795.0419105023308,4.148461032773764e-06,5.733995349999977e-05,0.02549276969744812,0.047075789541038214,0.009917082865919403,0.02906795529110962,0.5427935292488093
240,-886.629637776141,925965.5072058158,858307.6780081926,134862.31552250727,65010.17280523881,56829.908708985466,55349.46535390001,32598.51634493265,19677.892930035126,3167.4260240520784,3838.1949882360395,3352.9250309866284,462.7227453445863,1107.334365540704,1143.5980908695326,36672.189294013224,18881.219005557865,112.58658089609175,1575.6476732700098,11393.413124764276,99999.99999347918,4.013970867961941e-06,7.59721133741777e-05,0.0329421186561073,0.0461087604410837,0.0070558907686772716,0.027850188904243837,0.6643744516967823
241,-857.2858232551206,918607.0704110934,847362.1575901862,129069.81619416122,68209.61035957068,57687.922459544556,56351.39675480095,28598.11009738601,19611.095198018742,3464.4109238973465,3847.8097333163482,3521.9576618791393,656.7449377828989,1246.5365615238793,608.4644450071976,38736.745311977276,16243.244798068306,98.65370063475727,1472.991116151882,7606.398046065798,2658.8176328888776,3.909571203224717e-06,7.905449083904913e-05,0.032216961283771835,0.03985112374605621,0.002534015765145987,0.018803507399514037,0.5116913356131122
242,-824.2671318462466,922930.8103892709,857147.6881889391,134070.3130368517,67924.61284408685,55641.9371646891,54101.88176986509,15682.605908920448,19897.727136515194,3404.1592130710865,3847.9391672444367,3558.5904468902822,772.6825254930955,1209.0325939293537,902.9577761019113,37087.37347237075,24249.047975742178,111.70407371173559,1503.6754370279552,4834.8050002650725,99999.99999953693,4.027281595755454e-06,7.523327897213522e-05,0.025856895453355178,0.034618147871406005,0.0037380864956691193,0.021767832195909314,0.42142978978670437
243,-635.8953114911283,893447.0993665318,823501.2355321402,132117.79345479538,66786.21957255776,55694.94962398393,54128.44722603828,30155.61825768041,19957.901257953305,3233.8871739423707,3945.4000656486023,3365.041744302349,609.2378417337409,960.401293317948,810.8187071723521,34829.7417751712,24937.90987098511,122.91449758311991,1607.4666366427525,6807.283801075259,846.7097156277601,3.707661162735449e-06,4.735590895571747e-05,0.032231563452212314,0.04593808782633139,0.005486561962690131,0.018636984820642463,0.5325038812478233
244,-718.2465955846538,899968.7454616735,847790.1881977128,145649.0805551632,77814.1860146083,55187.438679477316,53799.16796327989,31382.651257707254,19872.80767967033,3380.532974984697,3528.6554263114344,3475.5364662741654,1150.9854262966044,2092.5780706648543,1409.1836413415176,34799.58218906859,24699.854313274274,107.56749121567096,1524.7207845232037,9201.410437512957,99999.99999942217,4.899307481910276e-06,6.342358179383036e-05,0.03528067678097677,0.01503648214352384,0.004571047216326337,0.023701813216042315,0.6209332582275062
245,-708.03150980343,924036.3225365842,837556.2277570266,128791.28205619693,61626.074149642685,58222.32049190979,56592.73958187648,26239.13293516572,19343.80769551336,3301.2817978537205,4009.304992701361,3532.8611007652266,280.3996219768354,1000.5925818268794,607.7657834768269,36204.62492264125,19654.592892338893,122.011284016521,1535.0194024436084,5500.385145205385,3764.7331464056674,1.8259192167820274e-06,7.954311357156324e-05,0.020074939555302266,0.05332923139564191,0.0071312922428961294,0.021817310728024203,0.5022321201954488
246,-678.4283768594182,916510.539857707,853828.3103089231,138263.0208389646,67313.87679973785,55550.54544695176,53956.2907780399,24433.306855634964,19932.630519775274,3469.925381266469,3704.919856781849,3465.70028623488,636.1782375541096,1414.7030120026423,960.9393836344442,34621.80881914328,23825.994234116075,120.28070462459341,1817.8793321733835,5931.244446690081,1405.433178107376,4.216715688325971e-06,4.603180740023569e-05,0.026704881843319598,0.03719527268982915,0.003959958633064478,0.028125202680776493,0.48669740296845915
247,-658.219219065002,897464.4789149888,826380.6342686866,136958.4018435834,70642.81656533027,54212.52875461281,52776.32854264941,31875.99561932095,19515.436553930675,3320.9127752768854,3713.329547979909,3508.4279676780607,711.7388289981744,1340.3103686031868,974.2914436931193,35331.71503557441,25693.089820985188,108.99668187564698,1498.5641134406183,9785.779790016108,1115.624974162445,3.5646497123404908e-06,5.8619811112076636e-05,0.028021859198611363,0.03067857833667718,0.0021473211282397463,0.020687503477699095,0.6510493752306296
248,-780.2431618331884,905885.2265676432,863497.1393419827,140458.34330827408,70907.16127729403,54690.07304432098,52911.86603448639,18691.069911439157,19528.175000228246,3413.7045087914607,3350.3207562262965,3266.7176071199224,687.8426792747888,1581.9424378882736,1025.5913008442362,35492.67019668127,31281.37868463186,124.01692089355821,1642.4467418484562,7408.648086486669,3763.8197868645143,6.0557022663645e-06,5.432427791607529e-05,0.03391653489383028,0.024330905000142476,0.004669123205206937,0.01770216327529565,0.3620290642227367
249,-914.4100924904579,891207.0901491123,861122.4997742107,144303.98460373576,76347.26262338096,54338.748662174796,52743.918307214364,32647.947336939946,19848.663313938876,2784.23595516391,3294.7661610248974,3289.6388826532625,981.9609193319949,1823.0728511845161,1167.8433721846282,38554.75279018762,13922.628425458099,103.12730237771542,1403.3787860225,13659.902424429298,3689.3570208464816,6.658707711645582e-06,8.287817828698145e-05,0.03987704139663715,0.016252278691914687,0.00430112521089893,0.02208081323379499,0.5701953765877651
250,-830.923284565363,925820.1000369748,868190.6423621434,137867.69833942552,67278.74710187,57279.629295092076,56005.887916495005,31106.186277093762,19548.275806351634,3195.398137520763,4001.8593723574686,3519.8325454600636,593.4498314100003,1246.8726627785154,971.4036778891203,35183.51981827123,20793.032471067436,116.80989238841954,1655.5689312024579,9739.10826650467,791.3433656820191,4.422049443327967e-06,4.167586802739858e-05,0.03687427185578965,0.035962255239419705,0.0051108698295630585,0.021550310415929717,0.6417804944635688
251,-920.3954368769771,903294.8486816812,836774.702488852,139249.5618671596,71208.95310199425,55935.07237120406,54533.45281557699,32947.70625371625,19948.95120043504,3337.0106191169402,3640.257075136198,3450.820434200308,756.8908908463643,1616.2075140211466,1132.5022907680766,35179.50693293312,26459.238145247044,114.29917007523315,1670.8113429284274,10677.57693424997,3064.583060315604,3.831415228622772e-06,4.547523970055025e-05,0.030658131873824938,0.030630885880303185,0.008045277468697603,0.01908552118718792,0.7008254687783412
252,-825.538796968257,929010.1959550311,865265.6159649421,127043.15732527344,67228.06348502482,56778.34431553471,55589.765909552036,33833.28199853214,19449.351871952193,3238.275340072284,3492.310598705181,3381.5180488808087,609.0681247438167,1245.5184899688109,568.139062316289,34968.82042790167,29344.13840591221,107.96597160889286,1619.6259716156196,11443.096803688275,819.515792902296,3.9087971195381895e-06,4.479882805535221e-05,0.027121275288391814,0.04969194540810225,0.005608802359173645,0.019583127882729263,0.7106231273294498
253,-791.6323210988797,890100.7854793135,828915.6083126798,136267.8082958955,69898.4089696879,55017.02648328607,53423.61601919581,32264.149317523144,20343.295420149952,3147.346378823629,3674.7499547417437,3487.0291091883187,615.7829843935884,1451.3972146061028,1006.9190545420738,35249.28233960657,28848.136985647572,116.92815977183666,1395.74714547776,5968.324923891917,99999.99999999824,4.309914753601539e-06,5.827861424073934e-05,0.0260742065216076,0.033812067415036624,0.006409114374819611,0.023238888573835083,0.5963834475988282
254,-721.7811909489301,949004.8391583554,877403.7398501985,130506.87657557668,67969.93686686273,57811.422397245085,56511.1270036519,29499.06234908387,19372.929115712916,3420.138328069971,4014.412739138079,3398.742672783952,761.9354329515899,1332.6197793707993,665.1865667987812,35677.374707611816,27087.26036399758,116.91633556626729,1691.5547599130955,8381.681442723799,1890.702042937142,3.864642703808111e-06,5.205506336072881e-05,0.029672318077731852,0.0471988410314848,0.0038631183093329863,0.019691732140013945,0.6273756596798177
255,-650.481386995048,918797.1029996594,848078.5614681472,132218.7813350812,67081.71724385922,55200.07110613942,53640.55300735677,28494.145345277066,19386.94506112816,3139.4651927429663,3878.442747406719,3450.1226721060602,493.08378297912856,1276.4624968820267,680.6232383359797,37279.59020744394,21287.24110778919,110.672083404297,1479.295041427521,8021.103342321768,99999.9972914767,3.7544807945729142e-06,8.237114384329492e-05,0.045013145769784234,0.04808637780258935,0.005366806999801333,0.021597166347834817,0.5706795879048683
256,-845.3384315655003,927741.2393549143,861609.1833412102,135154.54241870216,67275.42371983177,55170.26639167491,53742.52790503847,31516.026780753986,19683.629501114698,3286.0175525359377,3815.519624108139,3347.355462426913,634.685432746796,1163.0988210423563,897.2640593558425,37242.641131711054,17912.259157110144,109.39582742146094,1467.6795451114954,6216.004166459777,1017.1332929771291,4.103278691924096e-06,7.791952324011349e-05,0.028888158738584812,0.03863182843241706,0.006375627496856022,0.018442211091293473,0.6245236323767446
257,-793.1649574316743,930875.6400160866,866730.0794562843,136781.51423898875,68814.47857396794,55551.882337026334,54051.68113828653,29891.36796467911,19289.367098625444,3218.8700700046747,3723.7922735517236,3511.2056497212616,713.4970637910168,1239.1504394665415,877.6293563308546,36132.03922641644,26487.687239460196,110.09801725222846,1522.5350817536373,12348.270360001094,99999.99999951685,3.7934207536263383e-06,6.811615394737804e-05,0.031082408500054184,0.033782989238555966,0.004314129049433146,0.024572130201381395,0.5322926986784933
258,-885.1562480981631,917077.3989547426,852454.9443841641,136886.59608173923,69148.66617930525,59792.40964139906,58266.847316806394,28254.93235233974,19860.347141768812,3323.047476621434,3707.834318911436,3397.9334198655824,573.3367503716929,1337.0304095943286,860.0520015256602,38794.40229914161,13264.354291731777,113.21788167744623,1287.1905654602413,5812.995475013883,99991.87227570247,3.932966896244045e-06,0.00010948014024597009,0.033216918854002075,0.03525858474275512,0.00692230327122282,0.024783597983622493,0.5390448879333084
259,-797.214480439915,922185.4551405075,860448.4632137107,132025.98894272096,67574.79802519619,56236.28936416535,54966.82677257417,30910.559156702344,19169.679157666113,3170.5779851738184,3747.0013685033828,3689.673580221516,722.7046879443869,1212.7311784153344,780.1347037330834,36284.48274457778,23312.143145526905,106.00068872386586,1557.8424628509217,8770.687198320073,855.99688311069,3.987348990058596e-06,5.565224642132179e-05,0.03860676970373262,0.02898111063363314,0.00298050034247099,0.01774057591803487,0.6473710117244611
260,-795.5929244529154,901984.6084216732,843397.1360870093,133152.11968187892,66892.91877738615,56137.05417220068,54706.52332223097,33997.989101792926,19918.574337750888,3200.932964054356,3657.7527863954124,3632.3288680626742,557.3620166253811,1105.6076366807251,725.642544101001,33688.673904650816,35303.99327921383,110.18004211654393,1772.2087280779708,17419.551228425426,2156.4708944458175,4.090985735035693e-06,3.5076323271826254e-05,0.02493800854117033,0.036686053501094794,0.0016584618561856,0.023192346272903435,0.7155065308302335
261,-779.1556386931704,898168.5824618266,845374.9277773134,140453.25847727037,67680.4909332762,55651.429213935255,54339.29860183049,32309.94132576345,19791.306791258583,3220.8157002805,3396.88246307153,3379.220827210733,536.170255947281,1332.369994872385,1094.2705124617466,34431.9314102249,46583.046751567366,114.87878008414448,1707.5065112930452,8989.283908141584,504.96186110135255,4.866396692296725e-06,3.480483922417124e-05,0.031762436286640314,0.026436944046352204,0.005948146289610418,0.02241937058393083,0.6807128159753113
262,-770.8576499767634,903539.1983977617,834719.0300720151,135041.25057393007,62517.13112680112,54736.81849498489,53129.36784540416,26415.523107599238,20050.477458172903,3218.3088326691504,3873.435815566136,3770.199588680624,328.36488826278514,950.9322370634484,827.3476573736882,36501.926500221445,19101.94634087068,113.00785112958465,1524.2500131266706,9661.27823157463,99999.99999043309,3.0499786134097965e-06,5.9377272933129755e-05,0.024536915660828447,0.028765762431166644,0.004264161190055728,0.025071818144187945,0.43595538695467345
263,-928.8616611432683,921796.8707456292,870283.8792347403,141743.7655230643,71716.74031830199,56653.4196947509,55215.88947720052,32593.201890058233,19484.145543697345,3515.49297164699,3258.2842426774605,3255.749315711557,852.5997309978384,1668.9308982809207,952.9896371324348,36903.80358262245,26962.765987863208,107.01222251782188,1583.467512253017,10353.301004867271,802.4558009923337,5.707795206040435e-06,6.44209730413482e-05,0.03460382778779536,0.027958293283643784,0.007748547072980971,0.024824717492631973,0.669790438477531
264,-852.056593236695,909890.1326265724,866721.4962986058,139907.3216156472,72711.0378441594,58018.69468742059,56684.65123364961,29300.22029754411,19526.30327311061,3433.7647673450506,3325.616428277794,3127.842711446241,810.9889242639871,1379.3528857033616,894.0985505226234,37018.40114401664,24370.131635815167,109.24051319553827,1669.201369033007,7419.219530868496,99999.99999556215,6.284392980356441e-06,5.434505023799673e-05,0.04710550488200341,0.024389634795116084,0.009093602188621628,0.018929882898237244,0.5822334568420301
265,-896.0062373393301,929333.9059449894,872642.9199058275,144929.0603501271,73677.61103578976,54383.42938628427,52953.04413665484,29564.51453724943,19401.19615757845,3291.954209502194,3567.998903530831,3365.495468167552,765.5097780156663,1652.2444933989925,1503.146291224134,36270.28294742566,29539.569644515555,117.23668191189097,1640.2292292451377,6868.324254534212,6633.804159227467,4.9993810008803676e-06,4.422169137022519e-05,0.038737275169910164,0.021360406903034274,0.01083502649416735,0.018715972904975328,0.579306526990056
266,-753.189225947353,907500.8146114352,838962.5780514451,142201.8955604307,68073.3445609638,54955.93089240082,53410.475700549374,25438.87561228284,20226.391727437876,3170.4974262837072,3922.2698716669333,3636.467865953179,591.3608422545338,1513.7968067032346,1285.1518227421518,33913.29428966594,50549.156183376756,124.18907738151646,1706.5556386784622,5806.430214296729,2962.09870409313,3.310714717342559e-06,3.180207241799953e-05,0.030386818207834884,0.02832958296068197,0.004622178346305756,0.021412051733521714,0.49980175124496035
267,-866.8725360772064,942767.5924158178,872330.6113729947,144279.47537912635,63875.840618781134,58424.05347620524,57048.4449354349,31322.80434280646,19034.039262599203,3112.6829175035873,3705.197166542336,3604.5693168443727,533.4272667320524,1114.565754390884,1234.6601329498026,36379.89592029044,20697.12985131836,113.62773036257644,1687.2380294832265,6518.633840833988,11274.983236412372,3.6652419122007753e-06,6.16502344267676e-05,0.04230698860105272,0.02734301252831314,0.0058328880046293165,0.020412186018330284,0.6207674576475888
268,-742.5312038983251,892481.6497561007,832142.2826183455,138051.00092794388,67448.77019110427,54010.50670658988,52506.52938297025,33205.06092432364,19640.080935718946,3315.9493667379115,3638.5739786917507,3311.6983650588472,553.0026356981684,1504.415441461589,1084.9472149367152,35052.91281603847,17183.170096529353,112.71553491104434,1600.2600057338375,16497.258336272684,462.79557070038356,4.677533536417969e-06,5.6532740966799026e-05,0.0372605393097891,0.03533053697628209,0.0076804877628508465,0.020012988587886565,0.6300692382451549
269,-966.4210497469496,897447.76964469,832254.4723020719,137972.4506202965,66886.81523531507,59636.08201326735,58005.48849458297,26707.345003716135,20235.18800302821,3269.372636598142,3343.5495426241346,3404.5209287440694,699.36668842156,1056.7084844795581,947.7152591042668,37064.30217019504,16544.271866965075,117.29397729323439,1487.0071426394468,7733.451550839086,99999.99999999984,3.953765199329764e-06,9.252543870708505e-05,0.030849925045528897,0.03568966113169254,0.006325476320199221,0.0203409751926568,0.5340843383668729
270,-856.4625681262123,922354.7948731893,863786.1577987636,139939.71846496002,68941.12207897521,57905.66815510184,56611.57189731478,33146.57895947341,19846.745541101856,3200.2979472727366,3689.3179142889076,3283.7377689112172,630.4154422645263,1188.056427739184,1173.6331042957322,35264.61436819699,26158.659683315727,118.84417968363555,1676.947162526326,11626.87826193162,1002.9597286398698,4.211129972003938e-06,4.8515081283028274e-05,0.0317985649091429,0.03628168256926609,0.007444901804555077,0.017160645145872778,0.7435875365953283
271,-1116.1443266191195,861948.3178751903,785635.2023472768,148503.71122882693,90239.92623684986,52764.090760002575,51321.196663028044,35611.658127531016,20717.07727260772,3857.017390654176,3703.5864086075494,2886.7470717447995,2052.956766446847,2476.3884985182367,1545.2510958940709,32610.11913810768,50481.24584108114,117.08322827922588,1637.9029932354558,9314.211107488369,547.6973032000336,4.26552169608323e-06,3.0090760022371984e-05,0.02255836038688318,0.048363557032273415,0.0062241202914471265,0.019283041280633226,0.664316150092736
272,-718.1211381230628,895479.7218982864,826806.8572739105,134552.83844407412,68750.59245357772,57306.62388133436,55782.4098864671,32537.074272796897,19602.51106710918,3201.6788654739103,3686.9860902704186,3598.8448501814405,639.7927562457821,1310.2968931892474,764.9036008785617,35497.95743141488,22442.159918008885,113.3869884168157,1672.54041009191,10096.670948646703,2994.4970497766717,3.83181035140379e-06,5.2034400851482755e-05,0.038821563005881465,0.02544625169602169,0.0058996481014496945,0.02054956456265992,0.5811199824404554
273,-869.1045839976734,897960.2285694078,837206.9796092797,138769.28430559018,68963.70750016008,55588.36721838382,53989.522290876674,24003.697502044106,19601.989652550343,3203.1400703907134,3858.4165284665505,3398.225347504802,647.9763784347466,1246.959933949276,1141.8899442095717,36424.73128648218,29852.66126167606,118.93324180030886,1575.932270517587,5830.832281781844,99999.99999939055,4.121962560755421e-06,6.24144885828385e-05,0.03152161150563769,0.03269274620925416,0.004893546332172347,0.021563055837678178,0.4730615276127526
274,-882.7356271511076,916764.7280604298,861626.4168581751,135527.4950128983,69540.5465778273,53731.776216957915,52331.40760458873,36640.11009887974,19527.81558372963,3189.883429337284,3901.1714280056076,3308.9412968237557,655.2395329659074,1423.146250682704,874.3480640510182,33299.6953579352,46157.939152964354,113.01149453913663,1582.1497706152497,10917.207471678397,537.8403565864801,4.945937711675238e-06,3.403516212422619e-05,0.02349390562334494,0.04476665522949331,0.0033851274360765632,0.020327883323046126,0.7163313975410914
275,-858.5720921017793,907254.6928098312,848459.6064652448,139074.90495194594,67965.81304966564,57140.789792868636,55626.4368023368,31228.950205878995,19632.71649145746,3275.45874925915,3740.811757702649,3357.966152986905,638.2351714816062,1060.5245345722137,1179.5267065840378,37525.42685381511,18402.548700481148,118.02581920935376,1464.0443369861787,8347.916839579591,2750.8156487679294,4.264262928369413e-06,8.67305468228157e-05,0.02662389349120499,0.03702959832790108,0.007097368255337352,0.016233698126732907,0.6674156555436737
276,-682.5988820892451,907983.3442491308,853094.0796060658,140736.10624882168,69367.61770686315,57841.575484402754,56413.79041745153,29218.442406838443,19757.56331484206,3261.6199314252985,3698.282859804092,3421.9550035973057,603.2168163385701,1328.7694146724725,1108.7230775771243,36307.47069374707,28091.26841902719,115.72418005964205,1556.281728773671,6465.145332923903,781.4115572051888,4.391359178517365e-06,6.470577686052113e-05,0.026216715140398295,0.03141747701274557,0.0026348437632700904,0.02136026268751858,0.596891304152131
277,-844.0272713069037,932001.0376746301,866632.7664669574,138252.854176417,69248.3866117646,55634.71400460333,54092.25040849123,30414.027613866645,19500.00414265433,3292.155654578014,3868.34959185693,3478.158327111449,588.9951983953985,1364.9862270290553,864.0659940104136,36407.871252940145,23349.62832471678,118.34911388077883,1652.8672202176608,6538.2929756593585,99999.9999986054,4.007504359178206e-06,5.52721812297706e-05,0.03233057025931372,0.03692782008527571,0.006033235917749069,0.018116412741039586,0.519056243471014
278,-828.5524755257152,912172.5913661394,850828.1827775937,145305.58336059403,69459.74630042021,55039.68456055078,53456.083682488366,27656.7932229531,19692.43041303494,3049.8832667739675,3710.738987579571,3410.038488822651,697.9539786110448,1493.6177590632917,1516.1179769674502,37041.545608171844,24405.4775679836,119.48017448563658,1432.626244207054,8118.273981964096,9011.098212176481,4.4289517072422215e-06,7.625828847872042e-05,0.040583349177086156,0.024146420634751222,0.009886625589109889,0.02246014384289678,0.5479152188666145
279,-732.2027240913734,923090.0765672014,863560.0690320093,130866.17641548488,64781.51279373192,56772.74815481473,55307.23614811737,30509.920518638315,19901.57744465663,3334.30860264294,3838.252386052434,3284.076984436105,472.101092201987,1129.7015973977473,860.0490162783805,35630.217835263466,25437.119520390315,109.76488922728994,1464.0252202760837,13492.388485237094,2906.9762995680735,4.3632465282513174e-06,7.208247008242392e-05,0.017166170145102366,0.049936690734603904,0.004167316556806761,0.022400273130071233,0.6347680588501563
280,-859.3500948364285,921885.3226531801,846003.5465640307,144428.25254730714,70292.98102516492,55262.7885166222,53555.79828421763,22062.46283100542,19558.0741416291,3403.5414043830374,3679.8483771813,3443.428452737155,713.0492322815687,1211.0170344857138,1282.9404463027395,35990.23387778788,22198.653950822598,122.82060108800077,1695.8864257403543,6794.712865986491,1929.0673827857722,4.174847043118851e-06,6.219730808082856e-05,0.052767131420134304,0.027611719320890443,0.008328620579249144,0.024674811241072347,0.39085205254397865
281,-947.1203306178033,896609.5348030041,841694.0959213715,136723.24027974915,66985.18700721841,55798.765338949175,54372.495311446204,34341.96358966143,20134.27406137723,3199.0511435920075,3609.8806826259042,3257.100554425965,549.660757779752,1355.7863592053795,1037.2280624729988,34744.204636817725,20130.839013833767,122.18029791564719,1719.1815321103763,11411.047499763095,7557.708053380934,4.330485414493064e-06,3.892497687423484e-05,0.02851794537586096,0.044070951356619155,0.006774336351820801,0.020051219223970084,0.6858026476318115
282,-973.8381221836551,926861.2853910049,881504.1330546392,139955.98304242123,78996.47593461504,58268.03297041925,57012.61802792551,34369.88917678951,18975.165032768375,3446.8530727755187,3344.4565551868277,3242.873602698347,1158.0379744593065,1909.046738519003,925.860426595341,36421.77597203877,21578.03947811271,106.81789028450359,1662.2351184734384,6640.459631001638,713.7671404978703,6.1357369891970374e-06,5.8342607675980185e-05,0.05040629869390104,0.02358846978563291,0.005634936846992909,0.016379570709199768,0.6761068710073628
283,-851.8257595100479,912609.9700292627,854589.734487903,146996.53032387226,71037.34219186228,53973.44282789098,52484.2156175467,30035.100229690328,20143.775243709424,3246.159025326848,3443.9513539693226,3501.8325207021076,691.9114846030382,1407.5394379432544,1573.1388510793543,35960.53952524333,31189.444776198114,114.78332643769913,1587.550649566585,6957.051259875496,897.8173456068778,3.89775497122052e-06,5.0798083298398375e-05,0.03179244783162968,0.024448380314136504,0.00949024750208635,0.023795351428545837,0.5348040298895788
284,-790.8968205554145,938314.0191698167,842129.718236482,131197.1371435684,64039.5454295343,56589.72286277702,55208.32043735188,15910.672289589047,19384.60739904008,3557.1516629995986,4390.7116927296665,3609.915497759277,482.89896720345973,1296.2759210025645,915.1248155342483,37345.674761946735,26041.967019106138,105.75126843247692,1637.1495025297788,3768.4099130461727,893.7829379981164,2.3771090988346826e-06,7.719526566082104e-05,0.04170752192776461,0.0532883684670319,0.0032174172016325706,0.012085974649849372,0.3833580514793326
285,-641.2392336163871,925869.9505019683,845870.4533245617,128265.10090594544,64438.60354245076,53020.84752716037,51613.08475438788,28185.95938997081,19302.974311728052,3406.9510784946274,3864.250622908481,3363.0391988459855,388.7556792202678,850.8608939276783,518.0577758435851,34942.03457453357,19736.3528043977,107.83802134981599,1529.360121179426,11096.047482480895,2481.517219597679,2.839925411534175e-06,6.41763317656139e-05,0.02842021646968182,0.05583670261650386,0.005721341636445218,0.022384153474177302,0.5802639372134729
286,-710.5735555947434,924685.9379446841,854720.9699081439,130716.49061332359,68567.26103131993,58498.32578282792,57410.18390240175,32656.577826883662,19402.0182970555,3314.9535255913925,3943.7391955358416,3509.6115151022946,517.9698877741213,1361.7080834501523,735.896350573031,35892.999474620396,21631.531769009573,117.81729884446652,1447.24992464199,6397.896599280132,99999.99999064821,3.6746354680996605e-06,5.908233591854278e-05,0.03296836940415758,0.03775327833548408,0.0033485326818777374,0.012174408811591476,0.6861381108639453
287,-708.7208188231515,921368.0628934938,862595.1027032452,140295.58623598097,67290.93213094102,55016.21071323322,53617.1144289149,32923.59631167641,19442.907754202184,3275.433593184211,3618.6907059104083,3454.5209204705343,512.9300905764309,1250.682801868033,1174.9906290850795,35181.186578164146,32995.20896598379,115.94598981492098,1600.478783266826,17587.109703484028,2573.3676494357846,4.468133643034657e-06,4.499235742358534e-05,0.02813221749691697,0.02806597161681908,0.006813252579860163,0.022144380249605442,0.665839997296548
288,-738.9765990541491,939450.1241317454,869447.1205939519,142980.68546893072,67937.4477636972,55607.10387350712,54342.69556601898,33594.594913976565,19328.794102099073,3406.718754706119,3776.1390699823514,3558.983142674754,561.2171631656533,1425.1116695562134,1455.379062752553,37880.43210502056,19583.142615071694,99.25751982158725,1388.3175718889984,12186.763510630683,1179.3032591273807,3.627186356706653e-06,7.209879442079264e-05,0.029993248007072325,0.029972145009541425,0.006694349327929211,0.024589068452538672,0.6988240288128791
289,-873.394002618619,897276.5662048836,837080.897849914,141725.47566927396,70821.00604022192,57157.51077868239,55913.04559708959,33360.02297045066,20241.988132455903,3118.893699555694,3660.1431623659014,3471.397326949599,872.3547737981776,1472.700037530216,1189.979009843015,35700.43669021178,30290.749019352617,114.29014134662835,1486.109067960669,10942.358155781609,1475.2389217928635,4.11395746177239e-06,5.026864024987594e-05,0.032878533656846044,0.030544873731364,0.005140443187109925,0.02001227351035006,0.6728099216775785
290,-578.1753976293263,926115.3522703946,850116.3093126472,136027.3457955136,68817.23613349037,54712.15958256967,53207.20061810042,26660.334642218157,19104.65005862844,3394.9615854379044,3717.7685634228733,3227.889954085975,654.9148104906277,1211.20673082933,988.0659431967429,38331.510218101845,15512.87299832393,110.18821271304763,1606.7967232468989,5031.243967700464,99999.99999780374,3.955814252899152e-06,7.322854677964803e-05,0.045294145086978176,0.03543653427286896,0.01056840916800377,0.015740465839983855,0.474499712929885
291,-764.9535275842984,910677.7477060836,834930.7301542382,127342.67413203332,66239.72203059231,55689.70691800837,54057.91260258317,29830.965714170397,19943.976936736064,3319.8648063658916,3985.249214345853,3526.320381049178,583.4441528360296,1045.5145420869621,451.45357396010104,34769.98559225877,27721.58263724084,122.67833517938969,1673.0760786244234,7190.321083175079,672.7617021072867,3.56967582452295e-06,4.83497927401077e-05,0.03276358922845111,0.050738713993798805,5.151485207589739e-06,0.02152152288245345,0.5374222343080713
292,-702.7685522476795,939706.9441296812,871902.6821559586,133976.8000599715,66180.33923058092,55530.28114314401,53901.4856030369,28162.077431405625,19366.50263784619,3450.7691644965194,3737.7861063868336,3485.741156686444,577.0483670431215,1235.7506064413374,847.8949769006625,36626.17414232423,20347.212681071258,117.94928628339923,1389.651805106536,6785.495730564312,1415.5834332903805,4.082790084752813e-06,8.485423519868972e-05,0.030782464472542227,0.039407326742741305,0.0050694358202929704,0.029667486197539724,0.5106668483816575
293,-838.2807804937283,892599.0346368587,842798.5501890894,144157.5229869106,83033.50623940837,58016.120463258616,56717.50537193498,33328.97800834642,20220.647195040096,3337.935318140526,3458.247862379007,3340.47743916062,1257.86503546741,2016.346601541288,1401.568579696221,37253.191118822164,15987.25270660393,102.56874681837874,1353.5724944148765,8276.985048641442,529.8999303872168,5.876382353045035e-06,7.700248357124692e-05,0.04017697061713287,0.023685722033036438,0.0034122347212560892,0.022288608198581722,0.6877671702873848
