sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_H_N,p_H_WN,p_N_OOA,p_L_S
263,-869.728132507109,783151.815229044,688284.7888457228,119878.16756357573,60960.314554951015,57674.466751103006,53956.6168560791,32595.117802420955,16927.38487547238,4383.2358487211,3129.694398962662,2423.819988321625,268.0426147500968,943.33992564289,198.83480937793874,28871.724588881163,27071.20403214086,273.92971148474584,1557.235586592802,8877.903921649913,767.9740418798754,3.999145307430279e-06,6.148314283629015e-05,0.08795489690006464,0.014693757403076395,0.023324653788295947,0.6687117122033006
264,-822.1650896794829,813163.6798155567,727172.7760773454,118417.05190778125,63887.69179237507,58042.26269349128,55157.072077297984,29611.779665700757,16494.01394958211,4283.2299628434885,3265.776205843962,2203.219978831407,368.12518869412366,901.6453378533848,142.9658541215702,29376.597114094377,25970.8293964926,237.55544205909337,1665.927939409607,6789.318029936179,99999.99999887968,4.5089503444123e-06,4.686885580967174e-05,0.10205269125418966,0.016715084357499188,0.017360225562197653,0.5843082847455843
265,-826.4891675802752,843684.4547252987,738715.35036608,119516.87899432551,61179.399029197026,55525.21660311316,52042.89729349475,30640.841567021856,16054.074476652488,4574.596236452382,3418.4673482298663,2466.5299498007057,222.99981194955802,886.0566464536313,283.04602396839783,29686.94356919068,31296.805529546436,288.79186018607834,1632.6642607381912,6680.0747747721225,6242.000003988292,3.584580295727271e-06,3.8972931386156506e-05,0.08131945674398508,0.01787815666055806,0.017233331290010038,0.6093263813590615
266,-758.4122976638937,777983.957741975,684487.7417160154,119695.74755268566,61670.93346694288,54571.92676528544,50615.88159253404,23900.26127780835,17403.99262899029,4082.7330768830434,3417.8379551110042,2527.5521384569593,267.09028914966143,1046.8548250585138,245.423833212648,26704.417551248836,74968.31623513156,314.1964009149276,1746.965695637302,5076.221067285664,1480.8243092259813,3.198480599033522e-06,1.584881894555025e-05,0.08131789520461222,0.010959201029985674,0.018970436885705523,0.44425305659683234
267,-887.4368141906425,801366.8937347241,668868.6954955127,122372.9674101987,56485.34464051686,55058.522214837576,52606.555265812414,31895.160510903483,16630.961149722036,4460.572999473355,3646.763485470171,2594.87249859279,72.3089956769306,652.6007163525285,372.50031231415664,27704.740972591975,24205.670827231494,195.01029568654224,1753.5211570661743,6146.604038013988,1525.1682990609672,5.949243216917898e-07,4.040278108497208e-05,0.09320345477651562,0.012460625179071077,0.017995916060788614,0.590302302462278
268,-698.939184804472,799246.0730076168,711453.3313026105,118501.9011931294,61509.34962911482,54402.02854071194,50331.23586397612,33072.84545829454,16475.847509783016,3867.472567952747,3416.2206384248266,2375.3207538862766,260.8176092827411,1067.8035737826,185.1635029463463,28250.843478307346,18674.923753299663,298.4213269380743,1610.3286700580027,13668.18439629463,439.50862661432683,3.6538282117892026e-06,4.753243088873246e-05,0.10139469325456649,0.014171922998615884,0.01839869519051739,0.6086580105718701
269,-943.5755922012643,777592.8325291111,664904.1257887211,122164.09710944504,59582.72513051646,57611.862399116,54857.359629740364,10974.096185237111,17288.209032541352,4274.561425251631,3269.672236361405,2549.9798710765854,236.81134508959178,688.4658591876859,360.38490536872223,29721.75896383024,16055.135297257613,180.37308791741998,1468.4712246231509,4681.559373982537,99999.99738322054,1.5342500458040117e-06,9.43318017780714e-05,0.08800109067458392,0.01440839912298334,0.0175962024220266,0.3401554544179051
270,-822.2244703079757,793552.5078103545,707975.885961416,119855.8376131177,61712.351248759645,56370.50489718865,53319.80533620765,34707.31038423196,17049.424000529292,4270.8772345093885,3240.0625817469368,2363.617016131182,270.844428519036,802.6002246289947,263.84461170197284,27667.250934015654,31747.54205994573,268.9784427065093,1723.2018191157592,12319.750821639293,734.1379345749699,4.216960140410983e-06,3.178219365047815e-05,0.08708352198318778,0.014279720251350098,0.015423357213109577,0.7867830547823835
271,-1030.209253466968,738353.8764239169,641148.2253010478,118411.54076855603,63094.34392365237,54631.16196866044,51000.205778684816,33938.20741136258,17745.248880616142,4053.5270982340508,3402.343257325302,2472.411860037413,408.95427843969924,935.9126314631266,183.01135583923386,26398.243492712354,42925.37554382008,289.95285050990486,1575.354016983838,7429.663971312498,602.1439144990796,2.979306394551298e-06,3.5938600545643177e-05,0.0900337055356522,0.013257860763915177,0.018523014048098908,0.6149938661433155
272,-713.7644275415319,793529.9092089788,688232.9781478335,117585.58221867132,66077.50972934207,54683.22421377326,51217.48983627221,35068.256821199975,16602.071422138084,4198.78801230919,3411.101911900064,2466.138287521753,475.32307792355203,1159.7058956576814,105.54072248823056,27567.340531805068,35431.42268383227,256.37243882273305,1838.6524455569747,10126.969289275288,1017.6391532273204,2.726435603476281e-06,1.858509420982758e-05,0.09118715063339256,0.01135053868389571,0.01799783950317112,0.5960343096016593
273,-755.3587638614906,772477.5559386547,666350.249751803,118700.44345486294,60821.37239965796,54019.22790363556,49815.347654124795,10000.36415231992,16844.959049236433,4481.12466110777,3552.5778339772605,2480.013555062618,235.48898781442995,782.137810029681,208.89650063911174,28193.37633221941,44413.27436040257,315.0275375373762,1627.0471393976895,4260.6133894952545,6927.010531078463,2.592275931449797e-06,3.8163363475227544e-05,0.09042268236399606,0.011861204185802715,0.017638102118896517,0.2887161500854332
274,-786.8714127056146,787637.2772423429,692818.8596045795,117169.67161174135,60755.81867897883,55349.06911312927,54844.34068729587,33935.24937990858,16710.465226959936,4669.334099737985,3448.0366302232546,2531.305640134948,235.07660315831916,881.6653894977256,94.2608814289544,27705.896807347246,29018.80432351986,42.15937121605579,1445.03121283178,7736.774376793119,772.1841610944222,4.8650739854036216e-06,5.7078448266625735e-05,0.08999292566973921,0.008480208691144273,0.02001533291689302,0.6588953872180148
275,-846.1172451277592,785144.654126588,650031.6218288947,122845.09733783519,58486.14217185888,54735.27974364044,52353.598920999,30724.12392673067,16739.519031999895,5463.906158717804,3554.4856425066705,2646.1591788405553,146.95748634026552,596.2781822888076,488.4210134322664,29542.31942785168,20869.806678608074,179.31404411102085,1493.7055750103023,7252.636435001485,1473.6456731228047,1.6854360637646334e-06,7.132454269956572e-05,0.0814705328594557,0.014219659510198232,0.014499552293878748,0.6208905261863839
276,-686.4076824425041,794095.6466213472,720554.883676727,120570.36156223077,60137.96684892944,58541.68791393852,55406.73569654008,28824.677259059325,16701.28830085788,4141.693265080217,3226.21993095364,2508.5381449296888,189.12862521918694,789.3906207625631,268.8220430042622,29409.972383211854,29070.694436595848,252.33324663941895,1535.0293653571723,5823.978157548008,796.5464234999916,4.805274244018785e-06,6.214033000252516e-05,0.07413459581379522,0.009340156763653877,0.020469752599783366,0.5873028322447233
277,-798.20909484344,824626.0996104752,736351.3901903486,117188.89107085859,57207.447008792864,55209.203031087985,52573.64688146641,30522.208703420423,16392.03341607095,3838.637613286794,3557.348372519749,2686.373133606579,76.57014062525494,658.1975839606017,84.86023744768859,29329.8819547466,26398.562500086817,204.42136282932617,1674.3815162925698,6186.967652050256,99998.36845116036,3.265773839196617e-06,4.330474788716432e-05,0.082775706604712,0.0120520035716767,0.016932652240010303,0.5100127606992056
278,-754.8461956576537,791313.508581882,652616.1668393033,123405.90488338955,60744.549853199096,52081.91899086666,50646.611330340245,28443.43483622121,16929.613850951988,4805.599631261387,3708.2757594268687,2491.4834789913375,242.00871208731243,910.2493956008964,559.7353897545283,28652.07702606684,29434.70876071769,108.89345573265352,1478.5371585943367,7531.065071000932,1599.4235637919512,8.452381877535471e-07,5.6500309567652916e-05,0.092092464359772,0.016839495479117707,0.019887812488587973,0.5319346509934821
279,-730.7092348618718,774733.9542165706,695283.7214976174,117012.21643160404,57876.857443723085,55865.92245816288,53367.303504376134,30895.09408696298,17211.523381158888,4131.850538021812,3304.427430189081,2608.404461903841,120.60197434595558,706.589639398598,118.62777409146202,28117.82752049478,28809.299756974353,186.4508011409671,1478.2952309861207,11807.069656931115,1815.2851425802633,4.637421575668191e-06,6.13490873947296e-05,0.07760307357266616,0.010084809547612745,0.020652644487089766,0.6304064943481787
280,-819.4843911294377,855710.0375578793,731155.7553516865,118093.82499082568,64097.98790220632,56307.82598543683,52053.658812516514,22984.48283523084,16100.52613354165,4591.708291440619,3486.8090295693205,2231.8077193106838,377.0372102547294,885.023032097708,148.64126565304883,29201.199234526805,24858.1742646314,311.82731665126425,1703.590506262602,6168.799925404071,1603.6157243492962,3.04972779881438e-06,5.28074074931791e-05,0.1150896465215926,0.015135526169855038,0.022734944456142426,0.39290550578125955
281,-905.8704940333795,794956.0419805176,711594.2720509683,119698.40191797586,60545.90025802296,55571.83332813845,51904.22173059592,34181.05882461832,16907.96977738905,4089.9102779886657,3291.766096393625,2441.959506784903,227.19750334241735,931.5893115577193,258.1688013764559,28230.304493590982,21938.39422771927,302.4086905877991,1724.778273368717,10000.434441504483,4219.176498821196,3.7846871811814365e-06,3.0189262880505858e-05,0.09365160257774555,0.013568083240558073,0.018459874384321506,0.6631727490172117
282,-894.0222951253551,801608.355092616,708944.2815145522,117851.75524218977,65003.40949281203,56983.93633061104,54178.65379167371,35592.160780061124,16461.376454652178,3860.6847581918323,3477.5393616369447,2406.7136768884925,434.02934611411877,1075.7633572759487,122.0756564607891,27938.222868115776,24029.191374746493,233.64967185186046,1691.5863770181074,6416.135130054412,575.2439265195737,2.8399683204625403e-06,4.404255810114012e-05,0.10163279025993388,0.01224709012736553,0.014815024287884813,0.6969511738960417
283,-778.7216109453229,793647.93703664,691496.3194710216,136554.67671020405,70087.50678665828,53690.16339024906,52163.26730191009,30806.818047519966,17174.724002896324,4081.247945212181,3439.5002252701443,2550.3485115345043,624.8194756911215,1351.6444977848005,1457.6919393501635,28841.688649024127,31829.445095258856,120.61202219828046,1575.0319260187864,6426.834819457502,891.7172376720926,1.2076556164614765e-06,4.616987994983778e-05,0.0730193805561727,0.015905796923727587,0.022808082830636487,0.5612253230593822
284,-794.9929366447739,815533.7218581871,696487.8114118301,117970.64989427416,64507.30147788553,58261.97700384852,55543.68323485945,13774.89705496402,16673.54282438488,3867.0523489630364,4082.9892137540205,2488.108508494255,477.87687583065804,1341.0147363916174,177.97634173696557,29651.82793036598,25361.92349771604,207.7178175846195,1615.615283120727,3213.8867704663908,1094.3275260913156,9.060936806479377e-07,7.838820411369263e-05,0.12174020994040996,0.008867221992811196,0.012110782955596956,0.3783802907753397
285,-658.2743167393085,798402.2700038211,687812.6291104322,115941.36151906851,60838.22282130221,53919.93778446903,51242.31841610813,28255.272365779027,16532.21160570213,4374.009592523364,3410.1071330911004,2505.5857460403345,222.70811107535567,693.2955598247121,37.46865676600287,28015.633465129584,20598.107240439742,207.39436787316865,1526.1989682397011,9382.987584971377,2679.9754724557934,2.3520733840830976e-06,5.9618487350976894e-05,0.09986698697019562,0.012126247956011419,0.02158404092083876,0.5846418694343806
286,-699.0531182805184,802128.4466956329,698393.7909140609,116380.80462704576,63369.045487945834,54230.04557834661,52367.09913121328,18821.116034045233,16582.268722552908,3964.540858045201,3721.094967092364,2561.9037512974205,293.51562428296313,1055.789044927748,68.85779796509257,28953.261597555604,20291.51700867719,156.26909890193966,1433.6714699075292,3855.18167167239,33753.70195734184,2.0025569775553e-06,5.821661217093204e-05,0.09400736427285147,0.009687465108610935,0.007955371893399517,0.38184460484714866
287,-670.4438809558804,774291.075591566,695191.6241569457,119655.27563646327,60571.18682619702,55045.005721596026,51186.22590610657,33225.375369899724,16954.395545803734,3984.328715717392,3170.8934767322407,2474.63568378887,206.75439740976216,842.0949252579669,245.05562167773746,27305.29481508492,40797.88075622491,311.68893124502733,1638.6685321990676,14025.565971440692,1539.8054427784618,4.495854084141632e-06,3.0215013318594154e-05,0.07599310100705378,0.013612374371040148,0.0202680897249234,0.6511832143986075
288,-711.3630110183867,811902.0025421246,723057.3563396279,121789.3270851628,56379.845829902726,56237.5016841448,54162.45947818342,33234.600772151425,16519.73442240975,3254.181972417494,3725.8418733943354,2781.3923216962808,49.234126496346086,666.8639688476861,422.98096613199215,30466.30486654084,18479.64579399631,163.99375862238747,1349.0916881899598,10232.218794920225,1355.0639371462428,1.3161568229813767e-06,7.404581422795153e-05,0.07921840174530659,0.012612194862997628,0.0237971488224896,0.6950013557537931
289,-780.4035433227625,797112.9020345487,707456.802595848,120538.4354653865,61023.614594041625,57069.62009097843,54521.55014974108,32502.902828045037,17026.45348648895,3614.711016416903,3516.4492089505825,2569.6830379556995,288.29293049842954,873.5453433194223,282.8573639180088,29060.822267365947,30760.02113076203,226.02018928501707,1469.5757358707378,8932.631848836663,1542.814441443733,2.468164266009482e-06,4.778856604684168e-05,0.08828635977800263,0.011497471201530548,0.018709462872867903,0.6411596103241513
290,-621.632391357392,819625.0096968052,679570.0699049265,116825.88139681905,65722.04882853804,54251.37421662292,51409.24707805733,13461.411892101034,16249.251904684264,5051.35351592193,3493.283640426226,2175.8530832290803,470.4491136394563,1059.8145794889203,94.34816327240972,30401.510114516135,15700.628837427388,201.9648308744269,1600.2161592913274,3588.11491973947,99538.32593203872,2.322599488025144e-06,7.013101721575991e-05,0.11475637676334832,0.017287801331963296,0.01340704926053925,0.31366688158278333
291,-711.9774523998611,798589.3656638197,687888.141904622,117445.67518541313,65430.15163741414,56736.31508202608,52815.64248737529,29065.07976796447,16934.334626537653,4227.558110525768,3627.8839312111254,2538.8953877017852,507.64206343326566,1004.4793471020404,92.80696281821801,28003.69169170772,30144.08658843899,293.9359047191557,1665.4056214452935,6286.401082813334,677.6782819682451,2.6308432696113054e-06,4.3000027045048074e-05,0.10498688851845622,0.005948055971285013,0.020146455692432164,0.516380973743093
292,-655.8193266719634,798682.4850665168,702640.0419612521,119114.55810929993,59289.31833964306,56302.64524305979,54483.38222421629,28110.78509947517,16782.681498312242,3751.7334475688367,3582.81853851436,2707.583229213477,195.43469136409584,815.182009068618,202.27220274488835,29111.280078947744,19545.014137529455,134.96322293939053,1362.976794971414,5922.218608881988,1767.9521900224843,2.113728756106566e-06,8.623725025649526e-05,0.08631639776392182,0.010621153346950284,0.02926269767620771,0.5260648897309308
293,-800.8523741210199,798044.3612087972,709145.7751283876,118066.26322605913,62791.21771471167,58229.98985445301,54570.55708421228,33570.77516352453,16999.293481179127,3864.320588967535,3468.2095854477657,2544.7714134959074,304.5502537468782,883.681136665318,179.58548155413274,29778.040090529346,16898.7448682009,279.94113880181413,1354.0058873461958,7658.423370912962,494.45241927002513,3.4470749966823485e-06,6.943852816123277e-05,0.09083385578089777,0.010712317958093872,0.02071579844561029,0.6834490801615984
294,-730.6070604440426,775133.3993161666,693287.8046590497,117118.6541092498,64354.26558433536,56616.752665568216,52723.39889591267,28054.193701269967,16839.27221611598,4374.1210177789,3160.221255628929,2369.2239438156084,387.6947371837405,946.5551782223642,95.28467250577943,28408.525857533867,21058.63989425999,283.3657979167026,1437.9576859482836,7660.492815575204,3462.1692111784723,5.359331297475133e-06,5.132027922556241e-05,0.08716574484862323,0.013116877637843196,0.019683061394530164,0.4744935220115193
295,-754.3585108182795,774137.6867301267,700077.1553779229,117233.16155421096,60058.99851638108,58209.02803735483,56457.929162324406,32424.25922321021,16807.370533372523,4006.9126512751077,3172.02392156634,2512.3719691658316,216.95801552562662,873.6585418641446,110.449292104242,28864.997226058447,20538.514617462075,153.33340094889695,1451.1854075433894,9659.20272335871,6462.348989749091,4.1666646353150285e-06,6.17803296984424e-05,0.06984319449786278,0.015795328622498727,0.014398577577708592,0.681605956512978
296,-796.8233759794061,752652.3619604489,640518.8430716341,119978.82027160267,61183.5020188127,53312.05081948783,51451.39066194396,33836.124471378156,17662.893527616478,3658.2264799766117,3754.4901105943823,2632.4433404439865,273.280472275473,838.4925590756764,272.37167658384703,27118.15015876871,30523.632319706932,148.37489508315343,1509.8188139220663,5951.175359449187,854.1154264427256,6.058143956084032e-08,3.786371490253672e-05,0.11191416157580628,0.008852417193301237,0.022977871731009313,0.5624286435582896
297,-742.165807408786,820866.1362598264,704366.5770095796,129088.46478704234,65944.10028274971,58373.534793796476,56189.697227092925,33925.42654362075,16336.569034130367,4164.477976164783,4037.926576578887,2757.128917470947,474.88801634201434,1143.4948372636493,1158.0126519583832,29490.65993948528,23876.67744385169,205.89670152815427,1438.6742161461812,6393.215552733425,6476.584975833175,3.6092509977906755e-07,5.5851958999713074e-05,0.0776781748945171,0.01153686450338018,0.015371913242188222,0.6629544256880443
298,-901.1731320030599,773995.7137623333,664401.4270359528,118065.65566139275,63096.370719609055,53499.55691227995,51199.6278130409,28046.48438075776,17349.71788106686,4002.572953666303,3772.134065492215,2504.868819852128,302.8067962315278,986.6288508333433,147.46481510628297,27622.028173612343,31596.08427507099,176.34283719392496,1679.551102925441,6636.578541039882,4588.126829512417,1.6575945567943e-06,4.323647645623367e-05,0.09417524374380853,0.01220839896088188,0.020463701420810537,0.4919519685093602
299,-751.5503615210882,745630.0059104041,690876.4500817913,122829.95589145471,59182.0665262396,59561.0451448499,58128.883841499635,35949.99808395205,17249.92801941294,2184.0110251678066,3709.339248086849,2669.64426621649,178.30442588101405,805.902259987709,410.84042349369525,28370.220887875446,21681.860107229004,122.5508413079332,1436.6501836321193,9851.777985651657,939.0075847845302,1.823501338531048e-06,6.619455423714688e-05,0.07475141979200785,0.010444568743250933,0.02363085207525993,0.7719897358334453
300,-665.7162015494573,812337.0265431718,720414.5014996346,117110.31622618754,58010.66707003255,57481.3876563073,55525.749205061824,24132.10363480355,16790.591054239514,5261.820750185888,3162.86599303024,2595.7573329854495,120.71769243491406,749.6609731652132,118.31556420494525,29340.98494468645,20051.684999142497,161.01563492190658,1492.2513503786683,5834.163032565565,3744.895044616082,5.147188730453971e-06,7.71869997862444e-05,0.07170202030052511,0.013437863635551203,0.02787500520689492,0.5636106780104889
301,-849.9078897614074,806416.9721465005,725854.0119707906,120149.90932717505,58947.44213956544,55373.04908737591,54099.066553918725,30556.796790282737,16478.38430866759,2877.0286631771614,3958.385317736955,2888.0192586754406,145.4474462718667,683.521397996214,295.51340889296347,30055.419899834902,38857.99452135888,96.51746291735377,1472.01628044153,12397.156557669097,99999.9999970248,1.0266250140423037e-06,6.082892137910863e-05,0.07130943693298672,0.0075799128897476005,0.025928729428790893,0.6301048751576105
302,-701.3743724013835,778552.413151658,697445.7594952717,123794.36374398445,64422.98159333376,57024.022009107226,55755.64059691268,30721.636912876398,17160.830792521723,3081.498566492009,3741.9391550403157,2753.008745335337,530.4639089497823,1073.2777608813158,475.4057856509394,29904.742636411444,15494.256007963679,93.0099256466562,1397.9096435065437,12651.493021511931,1855.6274714909705,9.411310014610842e-07,7.842431329473458e-05,0.08700552615036042,0.007487014453152179,0.02378801621928762,0.6110117277951626
303,-697.7445605809769,812465.1875915811,700873.0363956036,117543.26811822534,61698.442222348174,54808.447887889495,51706.30056444425,20301.829464821647,16487.396525038766,4010.535854699835,3734.454336368232,2475.3825115066634,313.8244510081482,1060.129105727128,137.35972731981147,29707.05438237942,14613.526403083655,219.82083302035224,1474.1745946913973,5658.02980681983,1004.6813741756789,1.5229352387579282e-06,7.382253688141983e-05,0.10532673502540911,0.011985860883633882,0.012596623595337867,0.4001485606000978
304,-746.1573949319926,797344.49345595,716551.9220026076,118118.76723355542,64611.123413859634,55187.578698143116,53300.75301265424,25259.523739254026,16834.731853343827,4998.090859815767,3105.4889556626727,2200.5169436388596,553.6260063328352,1068.713940367996,143.27113767379024,29028.565562683892,18158.280684663016,133.11660946737913,1603.539732580582,9209.685185431485,2422.4019692942447,6.32951295664505e-06,6.975539001752969e-05,0.09781166551850473,0.014827761686949775,0.02362662196842306,0.4930411830165501
305,-672.9306923108966,826744.5508043276,725639.822108555,118366.7890559649,62791.51773781135,55384.19551966634,52174.92780196565,36964.675745299486,16441.47208600314,4110.620844661539,3373.633506935929,2562.396638161401,346.8024293250498,881.2690782256517,146.47601667240696,28299.209856357833,28515.784261648016,257.4257832923523,1689.1019587487456,10827.453368152637,1196.6377079179433,2.8949746462066523e-06,2.703963863211719e-05,0.09151120746170913,0.01093416813395984,0.022230468079765964,0.7319703343242596
306,-773.9490582593639,808991.3683855962,703321.2537397457,118225.74045314683,61179.9686007635,55681.296211858025,52623.91002255396,33450.849915024875,16805.301018031085,4280.8242557832855,3511.5450656809985,2564.675393191619,279.441857968896,978.6123585502871,146.3331669389946,29049.4531855662,35991.12901634077,252.2627467140056,1661.7304693261563,10852.283926056085,788.6338736383858,2.40988296982689e-06,2.8715699699155175e-05,0.09881533800848702,0.009761912943879856,0.015731614703478284,0.6783942941754342
307,-852.7457379720337,770626.317128549,674088.7670399824,117646.31306861465,59438.40560399754,53694.721059066724,50697.304383669056,19214.43149978878,17031.055018826046,4653.622934040285,3334.2933316734443,2523.3956558373065,190.76204881381477,677.4014125315362,109.0346496820046,27236.097968021666,20697.715721487348,221.39232058571037,1619.7470273513336,4828.786691778019,1784.409060015493,4.053875949941907e-06,4.521745341152546e-05,0.08659567360246888,0.01324827883389292,0.01500713962940565,0.3371345466053481
308,-718.6340250096126,816674.523893873,713955.5540914577,117550.63465613192,62872.31334707867,56608.98752110599,52878.875036291196,28652.891335038144,16624.605592390213,3897.2172310271976,3518.9830639031074,2673.1422184587777,339.4895013553389,1015.4213675074944,113.21912604579215,29360.235805517692,28166.656830271597,262.99399128812,1561.6105686951169,8101.785964892524,803.0335408113353,2.2296200063195095e-06,6.078158984515624e-05,0.08426100681524874,0.011085358756315325,0.028892168304225047,0.5410266994078038
309,-792.145977749667,821085.4690071091,723802.5496325095,117911.40720964613,62087.43600726321,57432.82684153437,53639.85628737911,30937.685562284627,16154.357278369296,4282.650090172116,3288.822616266467,2586.881553207191,288.4112634642229,853.8961910750508,125.83927948820937,29601.701286279767,27959.472109030616,298.38945331774164,1684.263772794738,8128.926426070237,739.740287655189,3.854836668481845e-06,4.383279670492661e-05,0.08530281236050088,0.010668118065773157,0.02275445215446942,0.6078842895743786
310,-659.4256924008401,816562.7386772685,703834.6999473557,118818.59294215801,59049.831271148476,58834.96649257576,57427.31696619115,30851.779527538703,16525.872062180617,3596.233014761834,3936.5030914641366,2747.489410467382,165.4205065943444,773.8811299833769,190.21550133397918,29168.843681041166,19840.336887962363,123.79802603408366,1446.0934894633242,5222.3894589870815,3508.253521533936,1.8185115773276057e-07,8.064117303352956e-05,0.09027991755049541,0.008093783827285178,0.015337541113930792,0.5961254919110599
311,-794.5101383042132,757543.5342241897,651232.9409309599,116170.41589933337,60717.799201195114,55247.315295343986,53357.18120070652,23903.065284985165,17634.2673425972,5511.50406967022,3366.4810255008665,2557.3526689247965,260.15301202953685,896.9367314941874,56.68657848535544,28841.030445608947,24280.127094216787,138.84863426064385,1552.2601964954488,6090.687367865144,5514.015265811274,4.257245191405649e-06,7.42950388490382e-05,0.07258103701202985,0.015350894246312629,0.020501639001731433,0.5448098922680367
312,-887.3290331103315,830255.9895550039,726360.1139366773,118652.05847675177,63079.14261063009,56062.009681293275,52069.391137443854,28480.775391959443,16278.263988990277,4361.688144457751,3391.94452569888,2477.1098850254634,317.6171199572216,1070.1081564708622,200.35843730982168,29711.996401860855,36514.221149964134,289.92649561488025,1536.5063172269367,5818.850869438281,741.7635259034829,3.517470647059186e-06,5.8524164104438396e-05,0.09710373492702655,0.00934607846698228,0.020992779887152247,0.5358915836177084
313,-815.1911353165087,807719.4231142662,711541.1725658164,118024.05273480552,60719.589375077085,56550.51636175254,53047.098168412216,22168.91019278417,16427.74501616593,4590.902612290552,3179.302757069685,2386.0572407084483,214.71493861305535,914.9298279126682,144.65054513887935,30558.518875720565,21778.7452795164,251.07386708776824,1452.472626654534,5800.367187572573,1731.8120571524194,4.112582262796083e-06,6.558923346289603e-05,0.08910436280319983,0.016530714409802055,0.019315943853634315,0.430380385047946
314,-636.3834945939786,823429.6873899362,713283.9159182967,120757.02185916503,62957.172301200124,54491.31630806984,52307.9458032136,31529.19471832196,16182.403225894537,4177.862914994263,3428.2463673252664,2761.5402426391297,365.0212864567595,1008.5420539072021,324.5959888089034,29162.88292589689,22199.186585512747,162.12562930482196,1523.8220778963282,7964.254965600493,811.7643026405118,2.0202907506482094e-06,5.8680782170506946e-05,0.08142820928999009,0.010967515103658218,0.02321070283988527,0.5777275675713089
315,-815.4875770681863,814620.4526351237,714870.5652490547,121131.75632779468,59859.85623383126,57394.45233831421,53770.40160658511,20447.886304097166,16479.719233991356,4372.013548153426,3265.0366467759654,2563.5553974422623,217.8765001645002,782.409242461603,325.02941574471885,30934.47890022789,17393.884104334204,233.07367003811643,1352.3198530192822,5212.955727544298,99992.02966679058,3.215353498675687e-06,9.530444086301522e-05,0.08063389031648353,0.011044999784815811,0.026089346468222963,0.41141731757068445
316,-1007.9121111526553,806884.9757762261,708170.5694896404,117284.27815577017,68286.06449711452,57674.005390798106,53673.635413223696,30164.517940854577,16817.109086187767,4744.953318300433,3244.012073108577,2395.715731056546,663.78974224412,1508.9286646830376,96.42781923670803,28179.8821863979,27446.21138443431,325.59041071116076,1613.923065204095,5926.97173386777,1428.4713211576031,4.255388622520116e-06,4.4266461917919285e-05,0.0975253874915564,0.01053329980874937,0.02168455886106539,0.5499637163380295
317,-625.2629208251226,783850.5477484281,638254.0507872802,117277.20090268586,64830.684431512964,55846.80286022217,54463.925369921235,20315.51912795255,16900.11123986379,5351.2140575906815,3600.7739228907976,2286.540068110506,419.6946691175177,1240.410169157079,135.59958832925057,29150.695197605415,21638.029658366224,100.15346723134286,1571.4491829768376,4410.51225084368,2256.3642775481403,2.2218727496068085e-06,7.720417199650424e-05,0.1140616278367319,0.012413259203086037,0.01937202347532098,0.41137695074970554
318,-933.9761784272864,807318.1896236354,701556.6966089973,118691.9824734738,60165.78711479761,57755.67077620739,56410.82536478918,35555.12805494823,16572.958547303424,4261.140198166838,3377.3027606115775,2629.3286602570915,192.7487455467389,781.6289387700294,166.77258547340713,29701.39157593073,26467.556734422673,111.1578918679711,1379.9665965443332,9219.894149391408,99999.99999999611,2.256697591421143e-06,6.719704906884854e-05,0.07639797027319573,0.011844026907131017,0.025201861642984137,0.6940351295950675
319,-688.0436508804856,787250.6142215135,718874.1476946047,121742.85582079458,63668.86232020075,58442.10160548701,56389.09589871744,27301.2888749274,16990.98556251249,3242.4558257026697,3351.4631800452066,2439.749544516689,351.7826280380873,1003.2104841731056,411.20431829984886,29807.93248302483,17331.217932124957,155.7973175220692,1487.1944712303255,4891.597936637499,1751.5129615357666,3.920134258212182e-06,9.129539015319344e-05,0.08450935302570682,0.014464346422177263,0.020453652249184606,0.6048953814120634
320,-767.5228415104804,801018.3316194266,700713.0629432595,121158.06733722198,59839.46031763015,61532.64732920879,59843.21531599012,29116.84665068915,16712.53738175079,4125.721654789397,3641.715230508656,2710.9606807333817,207.9206747214549,810.6790638166163,326.23372704381353,30185.582227052826,20326.002213441127,142.6636691067949,1425.8850680403432,7276.584955725149,1283.6775219222154,2.1476369279615575e-06,8.055032612332292e-05,0.08914931317516776,0.009565263207508199,0.023660231196448125,0.6626554461244183
321,-603.3540371643404,789512.1841791214,686587.4047703324,119405.7479648619,66609.4546364915,57711.16618134273,55474.72407714894,28447.321900248782,16960.68202883505,4401.24221664442,3527.294294513874,2503.1169747939266,551.0597505509143,995.9343917979041,219.72413385092767,28886.867526717066,19453.45848410279,176.62700378990996,1532.6112286152713,5009.4766373484745,99999.8296983576,3.0490570888740367e-06,5.45452041324298e-05,0.09353400040657726,0.010048428129101368,0.022749931933274264,0.5257660875161507
