ll,T_NDH,T_ND,T_AMH_Alt,p_AMH_Alt,N_Anc,N_Yor,N_ND,N_Den,N_Alt,m_AltDen,model,T_Gho,T_Gho_Den,p_Gho_Den,N_Gho
-35.824851000901674,817815.8596513827,784441.1360361412,365790.5130801709,0.1383956617785529,15657.544800667192,28527.89548013381,1365.2183789083274,3109.512376015227,2029.0816125447816,1.202250380460311e-05,340,897493.7853242932,144400.47471577398,2.0260171270286163e-06,99999.99999944562
-33.46045297938305,764315.4256059207,712610.234994355,339196.2241761752,0.1213859316364067,16440.79062975882,27207.45236006614,1973.3818860498395,3475.9837229801133,2337.058995741217,6.450192515208933e-06,341,971741.905288356,712610.075451489,0.0144109033123492,99999.99999999984
-31.91706858301469,764607.4083206987,751426.5951538926,325154.72785768175,0.1094242148063158,16396.299639965655,27328.48396227964,506.9433873463,3485.0988738611154,2278.6628763098506,7.295191459929899e-06,342,1392760.9969522282,751426.5951060452,0.0083558058584415,99999.999998858
-31.833772029007253,767612.5192332081,757827.7424441591,307923.3225881611,0.0933404615331651,16294.457195352745,27576.200660983635,295.99456732304384,3422.219049280909,2261.852917548365,7.646284738024831e-06,343,816884.3390234135,757827.7424441415,0.188923002040367,99998.97167887284
-31.90189228364664,790679.2860910663,755698.3402413534,348990.4032602593,0.1315479386428325,16070.084915689817,27803.33165769877,1336.54626979641,3454.783930612587,2260.0858604519976,7.85795047202541e-06,344,1963048.0463840524,584372.9716792833,3.4922751120307214e-06,6511.139108979456
-32.74489075886474,781568.2614782756,717685.3594707089,347072.3213728432,0.1324634993473768,16221.364848132616,27548.34014017405,2204.5907598118174,3412.77580294209,2282.2476374554485,7.201125849330032e-06,345,782147.3889316226,717685.3594451083,0.0864604977343407,1030.232845850462
-32.86393321253975,794397.9875284492,714490.2209359652,335227.5206593405,0.1224165346805253,15999.81398304243,27964.585887077283,2862.82421241703,3411.235226863855,2268.699359455536,7.095551957701193e-06,346,817143.7545710807,714490.2209349092,0.0669802551473523,4414.472016699823
-32.77982771712722,813913.8618821601,732209.9086179133,306570.26425727067,0.0939819314640451,15593.067031192024,28811.77876660317,3285.270869655779,3394.003145401812,2225.091883066778,7.726798136384215e-06,347,3271718.931295812,732209.9086065702,0.0024528324602148,66803.07627223441
-33.589860516722446,815128.398632552,700342.0456903472,328827.6039121506,0.1055955760060529,15609.212961704538,28757.67963771586,4559.279574816567,3399.215182930941,2327.45401324546,6.881206862155217e-06,348,3937835.144123363,700341.9843433027,0.0013597836391545,23600.230056271703
-37.290151035576855,820404.6561343204,671746.9886104559,351936.9114569152,0.1315024270109223,15619.629349017145,28601.109561071866,6216.716898528186,3035.4559913864373,2062.890427571764,1.0529590350158903e-05,349,820404.6610522326,671746.9886104546,0.0256632657051501,99999.99991848602
-43.141372532036,824626.4409235629,622123.1678364839,336296.4331991127,0.124736358596155,15548.626886825004,28716.980866730377,9231.424410948675,2823.3205255646085,1912.181705389778,1.1735911154267492e-05,350,824626.4458264454,622123.0703118081,0.018842397596396,99999.78665773192
-38.321294914303365,827467.6805753696,709576.1251504187,290898.56899326725,0.1043055658230983,15453.457803292711,28955.74845701016,5219.490836180394,3042.0693462726103,1819.839081348107,1.1398632566136426e-05,351,3999999.947215982,709576.123305905,0.0007791408529595,7345.986561191252
-31.973181564340805,778025.7146625627,745941.7774578718,273450.0507939227,0.0801463099697555,16112.313047634738,27946.113046856783,931.4644454209124,3569.2693946422232,2285.8184466445778,5.7443086210396e-06,352,832219.1854636772,745941.7773344571,0.1999489631604046,3510.805056404692
-31.95387620519651,775812.4792382943,739337.8992942319,319591.94499851164,0.1034472384939535,16206.148915150943,27701.963737637565,1423.6366871849343,3455.2708081424216,2277.535167658851,7.302534453680112e-06,353,1410700.5006201917,739337.8485530893,0.0098530788875522,99999.99999999984
-33.37569118071151,751009.5201796319,726154.6847524003,326650.20070243086,0.1149944716641296,16626.270791203842,26882.91104767295,924.706303542342,3484.405991936457,2291.449448631177,6.647496468405491e-06,354,870615.9257588248,726154.6847425171,0.0360302007640676,99999.99999848034
-33.598900846016306,770001.8490037691,702159.5948147705,300076.1883727077,0.0854906808915544,16230.28923480756,27767.0255558054,2714.005065704055,3363.458391474358,2274.324740514228,7.242010736263004e-06,355,1164676.3155570675,702159.5948147693,0.0271465911593638,99999.99999712534
-32.12852033104628,787085.3535300358,745879.3304943675,281919.6731303549,0.0829567101188226,15970.027017382692,28199.607166264097,1567.349840529081,3628.589266007864,2353.093572465194,5.196515306637775e-06,356,2628799.3269222947,608390.6424468949,0.0044250984255925,99999.9987633306
-32.497382962296754,786714.7581845534,722550.6311921432,333275.53453593183,0.1174930435201776,16093.733653895806,27831.330141199087,2271.75777755728,3417.3845112667423,2280.4866012766074,7.185130797144135e-06,357,827124.7275656852,722550.5603718634,0.0776486327086208,99999.66530947672
-33.12566091017774,811340.3099480491,731344.9922369254,315701.35670652846,0.1037384016623426,15674.733177486723,28620.08080569866,2760.479232711164,3345.068124204708,2192.478671441052,8.154586652243885e-06,358,860062.8645976495,731344.9921551698,0.1139317032227654,1561.9866859937626
-55.46461454385044,805296.5163887255,733595.1864535318,209260.87478470657,0.0249119797247487,15449.958062687503,29556.797068025764,2444.967840089909,4023.895949426144,3369.7596568869944,1.0000000395049781e-08,359,1243456.742414875,733595.1864309708,0.0556745222425819,99999.99999994053
-36.84172390821497,803297.9677052766,702392.0290360122,340360.1671966839,0.132300567820171,15883.498229348275,28149.84481992103,4364.715206287324,3030.0597160472453,1954.4185311391752,1.1510739476178577e-05,360,803297.9677053993,536207.6609235463,0.0001344005525639,99999.99995042048
-35.597480032718295,813159.4756471404,740447.3224784066,261470.88444852372,0.0818357698571519,15579.22904069632,28891.93472778834,3066.745515855828,3248.040231711824,1897.7964156752855,9.601762717321211e-06,361,3999906.982632509,740447.0912969931,0.0021827089991831,99999.999999816
-56.45857803889574,805889.3779699611,736039.3719245042,234203.41092540187,0.0270614793388715,15440.188965332649,29588.003373830543,2487.4905082829823,4016.776314331093,3396.58703684645,3.313325973579432e-07,362,1754991.9229563728,736039.3719245029,0.0240494802702799,99999.99999951544
-50.35694166198329,739494.1744453666,734961.2095872865,277495.9640498733,0.045238335562822,16530.706897624463,27462.652942025798,157.96165636486074,3914.659165382953,3273.585605855893,1.000000000007736e-08,363,1404680.1143457768,548043.3040713578,0.0297071823556689,99999.99999888286
-35.62437358365688,730908.5389410297,717603.0892105432,277345.9558597852,0.0870883451107004,16858.59271977419,26543.713933792285,495.4227673427152,3587.6336517766163,2400.606946973576,3.3277018695590653e-06,364,1487800.5713761076,385634.0981227352,0.0107849372993038,99999.9999993568
-36.33060204898948,746422.6145093002,720591.2154476945,361377.51314569503,0.1383552503583386,16757.380893233756,26574.052392043857,785.8464565817056,3632.795525993028,2576.234113073284,3.726262309575581e-06,365,746422.748637382,647532.8840190147,0.1154784406532032,99998.9954242416
-32.16693246325905,767967.8290115478,750313.6478273808,311110.4146335091,0.0878052228006557,16264.56386214388,27677.45409993152,666.0416809265018,3585.9836025642703,2440.674905868776,6.027372704710428e-06,366,1264311.5659873183,750313.6472690939,0.0205076698640573,99999.99999360352
-34.122155875546994,816655.0613746948,719894.0170574558,280266.75937167386,0.0771734625333277,15500.06746522072,29055.291637491075,3718.115271006327,3407.22353755616,2239.655998488203,7.084437456297513e-06,367,1057995.8768709877,719894.0170311256,0.0460694387751059,99999.97992187124
-34.69892803963705,789650.4586129019,666857.0897157253,314390.02881590754,0.0973591259935083,15976.575297368938,28165.53748880581,5016.264577788825,3335.0754568774823,2299.619886417324,6.534391056633e-06,368,2497725.5911737625,666857.0897157241,0.0037827037984367,99999.99999980214
-41.12060243099578,862586.3891947218,693246.5828437265,367089.0682842013,0.1343895513046276,14965.142766251918,29687.174836709662,7305.106991565651,2984.881074489396,2042.8496379276255,1.1750485409104768e-05,369,889353.1312972971,693245.5892611999,3.398403471789932e-05,99999.9999336522
-36.89019313242966,830670.8043687823,744129.9532864095,371779.2551400148,0.1405283178868396,15463.323536486305,28864.84127159388,3571.34217693232,3074.4021077883394,2057.9571424693954,1.178633484045732e-05,370,830670.8690672726,744129.9527967297,0.0060015001447492,99999.9999999876
-37.348240559494,812945.2265759686,751285.4205182522,313416.41115314874,0.123606896504076,15733.903881649489,28395.98712959005,2651.734517523501,3044.537982720113,1811.284742439385,1.2276994234025549e-05,372,812945.3818614532,383746.2805318103,6.117993564593148e-06,99999.99986831904
-32.35637678368096,773604.628227404,747549.4952892234,265797.4599918047,0.064329409437975,16101.221527249974,28076.374340351424,960.355619535435,3451.4750056591024,2278.3746082068023,7.2004652834501085e-06,374,971313.7360093988,747549.4952892221,0.0779917938131072,99999.99999890188
-32.36359614280643,781620.6000987984,738091.8355706532,298598.6221647699,0.1003070152014995,16125.172467666447,27840.49864233136,1746.5059456544736,3387.4221235897794,2117.5530032724014,8.057103857618575e-06,375,2002284.1166226396,738091.8355705824,0.0044752315331072,99999.99999712694
-32.981411501286104,782913.4338998126,726389.6524482517,247532.81749773875,0.0616787288937989,15959.52274939068,28337.753737682397,2205.059913048691,3551.807242119948,2298.0382073087426,5.613463074631523e-06,376,1437326.7808914257,726389.6519586307,0.0221248966113477,99999.9999993822
-31.992644246280356,797935.1014628012,757143.7614840871,350177.8769628025,0.1303323281300908,15956.422913081184,28021.11531380104,1462.482066537705,3406.604311332933,2248.321011184698,8.23084124416482e-06,377,812734.7076554527,757086.2430201881,0.0540732262149669,99999.99999250963
-33.217988642215055,813948.5795353218,747277.968052812,342799.3942619321,0.1312523980339975,15725.75781984308,28412.02257171073,2491.0697242072674,3291.7945449686736,2133.091949346848,9.342796356160084e-06,378,813954.8099532293,747277.967869791,0.045956992997463,99999.99871876038
-33.89703060845126,815652.4099234873,716196.3833852065,345075.6950094758,0.1077330647741625,15584.95156354208,28822.46232441455,4080.4829329616296,3268.01615360899,2265.534538092667,8.837258717488463e-06,379,3999989.640897721,716196.3833852052,0.0015113483135001,99999.9999140899
-32.67375474196318,808729.5011506862,772434.7649881068,336203.5783351801,0.1046177059343148,15691.981915751545,28611.979569784737,1348.5051242236218,3623.650002420484,2469.373450680934,6.177769844292408e-06,380,3999876.757309016,702237.5424432372,0.0014075721576055,12033.42200162154
-33.95749498711921,827394.7224975467,731511.3662464193,349782.84132535773,0.129519563182842,15507.791020545388,28782.406573772827,3744.6273532024848,3368.515158516848,2242.174454832769,8.227989223057637e-06,381,3999999.5226225015,731511.3662448794,8.480925917987062e-05,3361.4452634975632
-36.039931947042135,775110.927173942,760197.5198207838,235930.1731462952,0.0645656689374167,16111.819002393702,28004.021400200338,457.12649673570496,3745.100412421195,2567.7805651981653,9.099288446514796e-07,382,899307.5149732808,560948.6212498691,0.1041264297165288,99999.99999999984
-51.68885394543823,810585.4194105155,610073.7415028731,293977.53631301364,0.1201046895719916,15777.132045758191,28329.068492853083,10189.152354914257,2585.6779099454907,1550.6292017532508,1.4900786585168109e-05,383,810585.4194107042,610073.7415028721,0.0053524912533974,99999.99999469351
-41.93783542306642,816418.4927869586,678617.1919974365,457199.7630867592,0.1754399276809528,15677.157382045323,28534.95427822942,5786.879293905276,2937.015532848756,2222.8708721803,1.2118666504720042e-05,384,1290309.7169315217,678617.1919973907,0.000520615719537,99999.68526895937
-31.66547148731086,785263.5425902894,767916.3440836895,344059.6012414002,0.1309773004656691,16162.364267370518,27637.35153678448,659.1390662185993,3462.183080259394,2234.02461993168,7.968657963596459e-06,385,3086711.6756119523,90337.2830254242,1.0447684441525517e-05,44979.748117543495
-37.107620123427566,719817.6546102798,711223.6102049663,223562.4314575448,0.0557484404240119,16913.229547310082,26582.69710754591,317.6133025823016,3656.9123406020167,2365.334733573648,3.416027676012636e-06,386,1064470.022227509,626143.6082973186,0.0471456354740395,99999.74191698796
-30.66392547109416,785243.0729441497,759366.5047043595,316971.6779291889,0.115677635940095,16133.458507204445,27713.498717940085,965.840350550406,3429.616650789127,2279.549092087713,6.088445078605062e-06,387,3978219.102558643,91544.59860694157,0.0003924637083539,20196.48429353585
-32.573468407140055,804527.1327823258,737105.3864538069,313837.8298698009,0.0965281646991377,15743.02048528185,28550.82186736721,2665.62515891178,3393.3110121829536,2248.728963351853,7.828011967330576e-06,388,1393799.3539225964,737105.3864538029,0.0125284779284288,99999.99999673544
-32.896975538081186,762243.5187130952,742731.8535261027,323841.0223705381,0.1235728749279985,16512.967593885605,27009.258801743214,742.8962861737347,3482.3163399864834,2197.0994396335946,7.200235284534174e-06,389,762243.5187132442,742731.8532191082,0.0124610991909745,99999.99985815152
-43.59637081668944,812702.3970028056,568050.512160232,340420.3622424179,0.1273944811651463,15746.93588994281,28406.31670138704,9653.455045426,2955.950995655981,2146.205003758033,7.263498637986315e-06,390,812707.9432585392,568050.512160231,0.061269528213647,1677.649676005407
-37.37827714517909,805509.2825891504,630823.3001800425,274855.4163795985,0.098667967849976,15822.31269344041,28270.496474342413,6644.639943172176,3226.83443500136,2294.513145248952,2.008868980915e-06,391,1065631.1052547882,90000.00201589002,0.0050850190144267,99999.9999998588
-35.02389942433134,800382.0568761352,645625.2675649087,320256.37220856315,0.1187347623686987,15920.716273892318,28071.316521598303,6351.02709990145,3094.1561354340406,2179.489656297518,6.794822946845451e-06,392,921154.3774434384,90000.00000000013,0.0026420374754089,99999.99999991208
-46.14814500879432,831733.9381458053,605130.6329540649,301771.44200324256,0.1181165615032044,15448.568036785708,28892.640757049565,10187.004439734188,2748.547340269663,1742.650105491575,1.216848779463776e-05,393,831733.9381458068,605130.632624133,0.0449480743661068,4755.273631555778
-33.92148571265719,813132.0078894969,662862.2636485469,338096.0253858086,0.1236407155444461,15728.12369866189,28401.861897200717,5975.252492970445,3064.903836691278,2281.1672217813234,6.56716891705694e-06,394,822174.6628563327,90000.0000105154,0.00451612650565,99999.99997296811
-35.21211587910078,828513.8040778812,703380.5572505422,350592.1257185478,0.1282920215654785,15486.588501192457,28825.22145659349,5090.718338808245,3206.271269277704,2163.426541992881,9.317023625025404e-06,395,876908.2848940555,703380.556927753,0.00782192931808,99999.30118428214
-31.819634701122748,800132.9026566532,750279.2920230849,292794.24354727217,0.0918879783691866,15807.920848816124,28442.33873003705,1949.6184329885696,3506.3209902191743,2221.937119549548,6.956067006792301e-06,396,3999985.2459994494,750279.281915975,0.0017670383680601,41255.737047703566
-31.530849710828896,786614.1029575655,774083.2191588505,310058.37680495187,0.0994512576628394,16028.616726579465,28024.73523969956,466.9268049899785,3628.2348965261417,2355.750495520101,6.023423910958916e-06,397,3999999.96175208,542963.9775606553,0.0014801362494796,18962.002382296647
-35.175100214530275,755515.7935579802,688101.7471939,340002.8010094805,0.1180385779181769,16548.81777495971,27057.999388064443,2105.442422979659,3286.677036847664,2282.897591772086,7.460178713949614e-06,398,783236.6890211338,688101.7466100764,0.1832819839295199,4136.682604822563
-34.371648859001304,795641.8832754856,688815.578925058,332260.6079447135,0.1258046626231589,15999.71658801202,27931.776827509555,4137.15165071316,3461.016469301312,2294.721596354522,5.977681876762758e-06,399,892540.8914127004,488861.8609429437,1.02200727988213e-06,99999.99942195592
-33.41529591254666,819212.1866594051,766512.7787617779,281663.6671889416,0.0839859050281847,15481.05478011134,29035.75587910781,2100.1242261887223,3381.7867362199363,2103.5895091280977,8.436729753702532e-06,400,1977197.4356663704,766512.7787615819,0.0075682267909565,99999.99999999451
-32.22765264490252,800578.8926765323,753305.0267771553,313436.4422270282,0.0941646540300672,15794.918300378877,28463.84266254741,1759.3457032825795,3470.942881013197,2311.3745826254267,7.267632037116093e-06,401,995596.5970313924,753305.0267766843,0.042478430668528,99999.9999999286
-32.05563955136027,784324.6546239073,734539.5637301989,301546.6442279977,0.0938038685842922,16052.83012979138,28005.866962188386,1946.291222944007,3466.30407102162,2253.2250305533084,7.005889982790752e-06,402,1336182.8157659431,734526.2145463475,0.0139149559009636,99999.99999809594
-36.285193326966905,804345.4122369809,648655.4508119319,339592.816053215,0.1270293160073423,15870.220576877016,28174.76598293691,6273.17892093477,3187.8586242527017,2182.810667723749,7.846091425685125e-06,403,804345.4122369824,648655.4507383842,0.0230119742674211,99999.99441853652
-35.908910311727304,810482.0902662041,655228.6434462873,344646.81798745465,0.1278671454271847,15774.295415085202,28335.48786528583,6247.688470704864,3236.488469601018,2231.726757099544,7.487953927154397e-06,404,810488.1186807253,655228.6411132099,0.0118882668074714,99999.99199007892
-33.289097405619714,811054.9036444783,739238.2429020554,353061.6785813096,0.1329232240023719,15764.062079093534,28347.90077099781,2870.72457305858,3272.026574538099,2160.550914109689,9.465596425782768e-06,405,1089783.906618157,739238.2428765553,0.0003425914769786,99999.99986705818
-35.37148575577339,804551.5814994625,662305.3714629821,333146.1221348021,0.1049313713117951,15768.829903010916,28495.932135167383,5661.582802100966,3394.11133540898,2412.794487540269,5.654205669031296e-06,406,3022635.089634164,662305.3649621853,0.0021862166212237,99969.03577002276
-31.750178097085826,795009.9290035635,755902.6520558895,314649.36830509186,0.0955557108726576,15883.500146158563,28316.72525278041,1523.3387137317163,3471.6215829691423,2297.243174586172,7.459834940700845e-06,407,1717891.8502338063,755902.6505211001,0.0081083602878893,99999.99999989824
-32.43474158746031,785905.995250628,738268.0063547587,320490.2342500155,0.1152424589888187,16101.900067020948,27827.95926835117,1920.8713056351423,3325.83858678968,2111.829897688648,8.812895853266184e-06,408,3999999.999887534,738268.0063329012,0.0007668535915209,18046.75597913389
-31.806329252776315,796424.7638830394,763074.9609941998,302984.75109036075,0.0909299203376636,15848.161831198604,28381.935437780547,1287.6693445267024,3461.637038184077,2247.367348550918,7.611563001284183e-06,409,1312192.954692142,763074.9609937579,0.0169049887643055,99999.99999815565
-33.30143341867143,777021.2691821115,697158.4409954845,290203.7700003716,0.0845671768350922,16131.478278600587,27919.388344961404,2556.384398388417,3415.7697117477915,2303.5333651536343,6.143962288629911e-06,410,839530.4683853702,697148.2560474224,0.167011961308889,2780.4125573933893
-34.45863663022911,795201.096955929,689571.1846542916,306366.1245818169,0.1164199913113512,15990.175098191134,27984.247616580866,4301.959194118954,3306.202156947515,2073.2819016820667,7.794671959551976e-06,411,3999999.9999999846,689570.9500707965,0.0003768675763439,9395.08692406876
-32.69705735637461,800644.4710568192,712655.1502192063,307967.83498757705,0.0968602931312366,15810.301079757644,28435.173136730573,3535.319860205896,3411.00951711611,2256.0138677346526,7.083977287786005e-06,412,3986274.198541248,712655.1502190506,0.0016276380491571,99999.99904587225
-32.91143045721164,797403.9039348008,777319.125894512,322576.91092121607,0.0893759749565353,15814.565953562362,28474.002944738968,733.0075236427507,3620.258262337899,2493.1509936678844,6.246384084190937e-06,413,1150058.2829750974,777318.6278330431,0.028068287410104,99999.88459298272
-53.679382397036136,813684.1454419286,560684.9965559662,290119.00996501546,0.1196348212221533,15734.518749505294,28414.536144085618,12773.628256241453,2549.388830461947,1584.4552769625386,1.3594117272023671e-05,414,813684.1457321318,427842.0885494052,1.0000000000074824e-06,99999.95542296424
-42.19111752911749,820585.1596844225,612542.3011903181,356530.8732562875,0.1327019608947664,15616.31031077748,28605.49945990323,9425.015747615398,2859.67781936304,2016.069241365708,1.0936479410133568e-05,415,820585.1601489034,612542.301190317,0.0033973958390954,99999.99999997873
-34.612415632167696,773534.7860972007,689213.271506675,327022.1054485009,0.1047258180956952,16234.589598152186,27682.785123267047,3512.7065130340197,3254.550304150386,2215.4305209526005,8.30613765999065e-06,416,2032312.3581399692,689213.2715066738,0.0049490780867765,99999.99999570336
-44.84915809805068,826695.1343972632,562985.7120498862,373397.2989687956,0.1388490016528654,15532.64926182411,28767.23196080321,11288.89419737478,2855.3052210449523,2151.9530832073965,8.717131287239074e-06,417,826695.1344298742,562985.7120497313,0.0139039127033753,99999.9999998604
-32.018440426871535,783631.1973049826,734536.1921538694,308421.32803407044,0.0981189484069588,16078.316123552848,27939.366944250443,1595.150181302594,3454.21061358246,2282.5934609574583,6.828477444343308e-06,418,835908.8308561044,734536.1792983799,0.1393967897694666,99999.91301807508
-36.69550644886071,730822.3364141707,714228.544893738,351780.3359208265,0.1246590159596568,16927.19004909268,26348.472208311334,656.8286940711467,3323.077449021899,2260.10820087502,8.306069370367911e-06,419,1049632.8782693848,714228.5443216775,0.0152453390264725,99999.99999902995
-32.907827684977434,790866.2247837083,723703.501943058,354033.9957462973,0.1348755933135032,16071.698650548908,27812.66928088653,2668.9223558123226,3314.651714375128,2207.234072567396,8.678679912448492e-06,420,1596697.131174639,522446.25281302456,1.0000000605860095e-06,99999.99974240396
-33.31501689710125,795446.1852828482,703944.8586593891,346810.5894223678,0.129582083787554,16001.052628034837,27944.66448097904,3553.1221879011523,3380.596289206625,2274.7956829435498,7.339518641550173e-06,421,839641.3067240793,703944.8510188614,0.0098702601676838,99999.99992239612
-36.50210255732142,826137.0298235544,710205.5469005209,370329.1468675641,0.1381703768844004,15531.07879578712,28752.390632920848,4876.3837617170775,3081.5828993911964,2102.7719568658777,1.1020169184706276e-05,422,826137.029872951,710205.5469004919,3.4866788323521324e-05,99999.99980391296
-36.23997752502897,811089.8176647252,683827.4960423507,360785.5328515804,0.1378292418563254,15767.482269497086,28340.0800477103,5324.177920217631,3080.6333470708214,2098.9532112048983,1.0358549890594696e-05,423,811166.1972750206,683827.462952441,0.0109242773145462,99999.99987717115
-34.17385589873926,808106.860256565,694803.9253929656,310644.1216085104,0.1059408670629614,15738.309909223444,28495.815182575363,4615.166640556074,3291.366272261452,2143.1865428794017,8.009641949200848e-06,424,1380825.7540625676,694803.8195005936,0.008050623152778,99999.99999999968
-35.31560092104921,826229.4346645733,704187.0910319991,347310.0219232993,0.130565393650811,15532.791269877209,28746.387801661906,4881.423023511271,3164.3135424832217,2105.255008489209,9.833845642465782e-06,425,826229.4539835643,704186.9420652232,0.0258031482063421,99999.99999960886
-36.74364635848517,745752.229596293,681032.7203559004,340200.11501801206,0.1339363206170192,16768.62909651845,26560.093928023656,2595.83781294278,3339.9207602154315,2214.273488476615,7.264854732915249e-06,426,745752.2295962956,507648.0476798063,1.0000000111406196e-06,99999.99369721596
-50.962245579445,800855.5508209551,552882.5535602012,311121.96586887666,0.1253288197604361,15937.99370614161,28072.376488333222,11490.785742604878,2618.2284034886807,1745.1225673536185,1.1959067528819578e-05,427,800855.5515644569,552882.5535601983,0.0361847552809564,99999.99999938023
-35.11536592987111,823058.0183060564,703039.0621481516,346264.86705525225,0.1349362130558415,15588.24032648299,28612.093758881227,4674.233216225924,3354.0445352590805,2225.304562336297,7.588836792109337e-06,428,846171.1656909749,109995.93663178578,1.0000050959780464e-06,99999.99974119886
-42.45049066855644,705537.1827389847,682579.336167532,338458.9891457049,0.1134455214587168,17270.822481052117,25737.915594590148,815.4665643477621,3235.206817178529,2244.7995963108465,8.124032587875212e-06,429,772498.7015988854,682579.3361675309,0.1207104808335116,99999.9999954545
-32.317657662346015,773116.5087821261,734724.7988818939,262731.4859527092,0.0685366627150533,16133.222169167477,27986.71099132452,1486.473515762428,3535.612272249356,2294.062521718094,6.068321272291528e-06,430,1274323.282160066,734724.7984655066,0.0267856078259347,99999.99999988863
-35.3103236515319,729821.0318317906,722629.9002360936,238949.6395557313,0.0559376700204143,16750.00233416637,26893.460660208355,262.8918422865904,3688.9119305885074,2464.535042301325,3.8453774092103074e-06,431,1051374.7763195196,722629.9002360539,0.053235033123451,99999.99999973552
-33.04191745377962,797980.0164610089,711051.8590081065,317137.867053456,0.1019213089647429,15869.343893819514,28302.70682386672,3094.256374154494,3378.781935851467,2269.5027709899355,7.2118846426718576e-06,432,868685.9733277889,711051.8590081052,0.0908979246550544,6140.286719351672
-33.49363305007647,786701.3675249191,702416.0988548199,356433.9070660211,0.1357657084388432,16143.414985414802,27691.65933027888,3329.7461645548706,3326.5332765168496,2254.17166753722,7.98213029442738e-06,433,786701.3675257491,702415.9689079863,0.0040730025850252,99999.99982016288
-33.62820712366459,801109.6318533907,703488.0465460203,283359.3358339875,0.0892741628128675,15794.792314142074,28469.0475474035,3916.723081544888,3409.81035445405,2172.2567331272144,6.784840610854756e-06,434,1652158.9416562002,703488.0463705651,0.008701065748239,99999.99997284592
-34.17869441319609,769936.1172180963,732935.9372729076,295638.6398228504,0.0732862832895596,16189.078078994562,27896.874830987425,1058.1608096130924,3650.5237963766817,2633.4030880568703,4.21436541322725e-06,435,838589.5083100882,732935.9371967679,0.1999081972695924,99999.99978494628
-54.35246871984502,822666.3076538463,549595.1855464452,309133.604222645,0.1244290727207327,15600.202479449665,28651.46051764915,13752.410002036931,2509.68991835771,1643.567302233358,1.3711436552077183e-05,436,822666.4014534871,549595.1753305775,0.0031631644358592,99999.9995109935
-37.7334597691883,814804.5397679348,716452.0314628063,347586.9841670299,0.1337321402251497,15709.146755935784,28451.159847800376,4271.700255536187,2980.385260147326,1942.488010259025,1.2167267698425356e-05,437,814804.5410857314,139278.9431894616,0.0004602658563441,99999.99999887914
-44.90082122603663,838071.3409491394,664472.5174683293,344305.0551189661,0.132794880827304,15352.736983457591,29062.09345859011,8156.630382665464,2753.6742376827824,1792.8034896461493,1.4083666798652174e-05,438,838071.3414131805,664472.5174680755,0.0007926817354799,99999.99988324328
-38.68900387936283,843696.8908729238,744374.8466715952,297798.9074707942,0.089495351601465,15111.423069049024,29677.900731364323,4320.461145529271,3065.456798874878,1920.7741505384129,1.173324092721826e-05,439,2150280.0059585185,744374.846671594,0.0061916048178342,99999.99999260897
-32.52337686083561,780294.9448764715,718849.6921319204,334766.35432812053,0.1196476515232945,16194.63424568563,27652.68291584703,2393.5741188070583,3457.587131865547,2296.6545486545383,6.855090267635434e-06,440,3999999.9926235,718849.6910451963,0.0006598303460827,17376.634665783
-34.511481657665364,763732.5621583298,704634.4730717422,354562.08170492575,0.135044060099907,16490.619460087182,27071.913316261296,2227.3091393920104,3552.869061563704,2412.982338078069,5.576723495008985e-06,441,858622.133793246,583725.5216149373,0.0009837757086763,99999.99999246436
-32.015548261723055,794966.0629298285,748365.5983097041,314658.7437622235,0.1030167083615701,15923.106805873616,28182.081488758944,1714.8979648161514,3449.343309724435,2244.1342821331377,7.461772447002694e-06,442,907573.0157314024,748365.5983038349,0.0514348283651168,99999.99999315623
-33.81870145659544,783688.6441976448,705669.7689662197,358570.5443492655,0.1393463693369356,16185.82382550752,27617.825469204254,3131.649107301171,3265.832607110088,2197.554930262306,8.81134122082643e-06,443,3999999.999951824,569445.5105753774,3.9650547986648525e-05,18536.4298815076
-35.30707220369763,822271.1555704644,685580.4609121485,338617.5880423224,0.1274624057786145,15594.019650741538,28640.94601737248,5631.314300186666,3200.71250264218,2124.7076353996986,8.953419708959799e-06,444,1026272.1214815977,146243.2331906282,1.0000002071544808e-06,99999.9999998984
-37.05322313488184,803054.0807580856,673789.9666983145,357538.66556397534,0.1367424570855526,15888.411011534654,28148.624500054382,5570.27414926371,3032.325823703718,2056.795409334913,1.0759355492962815e-05,445,803054.1360886523,508295.9105783872,1.0672069146633346e-06,99999.99375650471
-44.59274608989419,814253.0219380166,718941.9245655861,360038.5037186574,0.140869587415919,15717.3492957426,28447.565935170493,4419.0683777808135,2769.517807534555,1782.9282547144924,1.5028381044921304e-05,446,814253.0219380282,699419.7241420049,0.0001824846396223,99999.9985303129
-34.07799141148344,817879.1811812726,815217.1876205013,295476.2890281654,0.0858291086801292,15501.059547754056,28997.54974079796,102.28000535267712,3420.2282235591324,2144.7460072559206,8.994407175107906e-06,447,1701718.207343028,815152.3327093566,0.0103307808317613,21883.215457904415
-42.06285894401377,832009.1511049069,707503.3929994893,359539.16885220923,0.1377306999148557,15443.98450140908,28907.34475296401,5625.668993231169,2847.6773454165245,1867.039441642082,1.382329369153044e-05,448,832009.1513093333,707488.7834587427,2.951777589875821e-05,99999.9999996705
