ll0,ll1,D_naive,p_naive,adj0,D_adj0,p_adj0,adj1,D_adj1,p_adj1,N_A_simple,T_XY_simple,N_X_simple,N_Y_simple,N_A_complex,T_XY_complex,N_X_complex,N_Y_complex,T_X_Y_complex,p_X_Y_complex
-20.96615376203444,-1.4001670712407757,39.13197338158732,1.788684755865688e-09,-1.0912277107772268,-42.70189373138491,1.0,0.0793522440753164,3.105209902924503,0.1448689841286252,15750.164183371777,18369.9081216198,29727.503538127155,6130.788409164282,15083.4337043935,20905.865651631226,30862.78932200499,4961.92635808073,5605.567875352021,0.114181368675994
-17.01294402477536,-0.6519676055020386,32.72195283854665,4.45347276833985e-08,1.3291844371588983,43.493510466443645,2.0093782193697507e-10,0.0873830962652985,2.85934555487928,0.1651158471396617,15929.440251873128,17782.759455649157,29275.292682906384,6039.7066873806,15296.526263656404,20079.313466644944,30378.89650475421,4933.438120220237,4598.297358128832,0.0974367849293085
-11.84889962121039,-0.8726692265620788,21.95246078929662,9.94916622898412e-06,-0.075180174309614,-1.650389828664288,1.0,0.0959909955560567,2.1072385660698822,0.2476385866703027,15994.85742460358,18301.57195677865,31011.437488209733,6252.007392953028,15735.444456632047,19416.75350661749,31243.506852936254,5314.813836566407,3699.42418713037,0.0612476824630153
-20.969139677872228,-1.6628521652430444,38.612575025258366,2.3207433752503452e-09,-1.2505860223042482,-48.288346611762215,1.0,0.0799024323298663,3.0852386630375923,0.1464129874044346,15120.15428730242,17947.990200367996,29415.847439865865,6187.021566799663,14430.685594523156,20435.18398988189,30442.82836330014,4942.965346218204,5259.290648783014,0.1176839536420653
-25.39105579640114,-1.457773877143948,47.86656383851438,2.2459145654352145e-11,1.6734926439836522,80.1043424765277,0.0,0.0880089512827616,4.212686084937014,0.0809024473578998,16069.912092165778,17953.960835272137,29922.939847025267,6097.99146117916,15290.456896107347,20607.6809722395,31506.52867851415,5040.741282247,5108.83865630063,0.1032237563695496
-11.520468482670928,-1.1437389638194797,20.753459037702896,1.8186339761583348e-05,5.612556038607639,116.47995184405568,0.0,0.0782424085247784,1.6238006203302062,0.3232880796372991,15820.253666337032,18030.44979049516,28622.320661573765,6232.635886453692,15298.57179342584,20039.96914317748,29358.06874224893,5091.804733178682,4976.574222244338,0.0997769165899941
-18.446061656122936,-0.8243667638315171,35.24338978458284,1.2571265362026908e-08,0.1620557652613932,5.711394501946142,0.0371854246387767,0.0776719356824717,2.737422304580401,0.1762287227887482,15158.977498835242,18081.150026268733,29013.913203916574,6250.891038039443,14261.814714682552,21124.71391960434,30435.67605506431,5044.917247130839,6077.957345650319,0.1344388892422394
-21.33892175758611,-0.6571355412462376,41.36357243267975,5.843714401265743e-10,-2.666868786049647,-110.31122020021728,1.0,0.0816221670952292,3.376184420755803,0.1255084521482268,15229.973905291205,17538.6538753952,28182.6305667397,6038.484190590476,14743.867940507116,19549.69124049485,28877.702025968956,4895.943668717975,4989.68229538941,0.1047960209113853
-29.584698605208683,-2.631682223994257,53.90603276242885,1.0901279878794412e-12,-0.1316381974855147,-7.096092986441238,1.0,0.1033881652742116,5.573245824519063,0.0399329569657798,16039.993818377345,17419.23779954681,28239.628673241747,5886.532763504599,15503.281395874626,19392.376397611315,29410.77857003546,4883.320625289174,3672.109820162976,0.077593922308524
-19.055538920495145,-0.5623258605324944,36.986426119925305,5.2449509180263484e-09,0.2920900445289508,10.803366852335731,0.0027610703252529,0.0776094991369314,2.8704980060325207,0.1641365148052711,16175.4466291675,18368.316439183945,29729.2647171902,6323.968013009911,15320.529972193452,21386.35352549713,31342.288114260853,5152.2603689641655,5858.781723153467,0.1232516412791929
-13.408810828921403,-0.5498644358844988,25.71789278607381,1.498942475475218e-06,0.4083877085813495,10.502871304445502,0.0032159410376585,0.0815388380317659,2.0970070944019947,0.2490247950511401,15740.44999769602,17679.228490590664,28169.65979453507,6087.049178790502,15145.092933393536,19881.68557771859,29207.086554162852,5034.907695864094,5110.008833326302,0.1010007996436996
-18.381796164015228,-0.8563411131618535,35.05091010170675,1.3845425028691238e-08,-0.1336679489227145,-4.685183261169598,1.0,0.0841427283877677,2.949279208431974,0.1573885311777483,15566.309094810484,18053.29646207529,30081.321895204648,6218.959325461959,15040.938520726168,19957.896174659592,30924.577979936737,5149.253656441607,4454.161988004802,0.0866461082641674
-17.831651443233895,-0.5271359732847813,34.609030939898226,1.7280779918138478e-08,-0.430179671647504,-14.888101565763726,1.0,0.0824752030242837,2.854386853241823,0.1655532406781652,16097.70587621352,18550.729120757653,29871.48511967075,6331.907449477736,15525.131279069654,20733.511334379265,30723.15912069609,5105.542363245404,4778.935329201137,0.0994064264468684
-20.444397896159828,-0.7108736677301115,39.46704845685943,1.5120906748933292e-09,0.2447571411314906,9.659841949198922,0.0049352753318723,0.0797380192537591,3.1470242697421007,0.1416906716452952,15736.2911257848,17845.92015852735,29582.9746977312,6189.595266180061,15035.396191474969,20451.92160111573,30722.58602683986,4937.829421771314,5448.413782780756,0.1241073127223384
-15.651130558478512,-1.0016473419997798,29.298966432957467,2.481746079752156e-07,0.2211197937190242,6.478581413836172,0.0250549462372914,0.0800602430627211,2.345682374109082,0.2175584603649483,15726.47227491156,17341.742135952434,28792.922293245305,5965.794002112006,15037.936555954167,19868.684418163848,30124.463696814502,4932.236613554141,5693.014623118275,0.1178992422870583
-13.461040772867577,-0.6104077701289213,25.70126600547731,1.5115158957801356e-06,0.3156779423940208,8.113322769530473,0.0108504070466023,0.0806366291025649,2.072463454350034,0.252384102099239,15938.264362400132,18362.69821041533,29170.638812740795,6195.411231426647,15387.464980465196,20496.616941498145,30013.89129800041,5074.756934661415,5315.3138143534825,0.1024404248513472
-20.304012756642784,-0.6434416364534228,39.32114224037872,1.6268433267185854e-09,0.1640905741025497,6.452228804591763,0.0253964133385318,0.0778445223864094,3.0609355373903497,0.1483149431177641,15721.016024568122,17165.22061445398,27317.669873065548,5907.810399482075,15011.492190719247,19974.835575223537,28525.929334497818,4769.449777149611,5940.352081176095,0.1371679851834224
-12.655453545428209,-0.7275963892738365,23.855714312308745,3.821092892097866e-06,-0.4581328701417168,-10.929086867178835,1.0,0.0765432336508115,1.825993514514057,0.2889606338864101,15437.663296403114,18011.362263514147,28984.761543626704,6279.039189377104,14887.58058598626,20093.697458347768,29758.30237187141,5092.364891130678,4902.331325819026,0.1026461063617866
-25.608784352563735,-0.7670386048602498,49.683491495406976,9.03788155426355e-12,0.4646427741168045,23.08507531623456,5.629055227718283e-06,0.0794868243302237,3.94918296060758,0.0928560707981438,15981.49895806819,18975.386271550036,29552.66616548425,6308.350635652035,15175.470290936077,21916.686473645223,30848.93400152579,5007.029550751963,5945.8633454772325,0.1266169474179092
-21.106117690210077,-0.4631630032687495,41.285909373882646,6.07568884092302e-10,-0.1184399894899228,-4.8899026723245695,1.0,0.0842606317811971,3.4787768075046026,0.1188942263156418,16236.496942590304,18465.51355842021,30587.56933484035,6273.985237304337,15729.069039859918,20522.496814692106,31396.132245104825,5042.863038401431,4546.178363175389,0.0960006640305
