ll0,ll1,D_naive,p_naive,adj0,D_adj0,p_adj0,adj1,D_adj1,p_adj1,N_A_simple,T_XY_simple,N_X_simple,N_Y_simple,N_A_complex,T_XY_complex,N_X_complex,N_Y_complex,T_X_Y_complex,p_X_Y_complex
-1.3130063850590687,-1.2376241357086826,0.1507644987007723,0.812597384363333,0.2878019185228324,0.0433903119712153,0.9067652789518504,0.0722463765700902,0.0108921887465368,0.9557239452041872,14826.140380395576,19733.394677352357,29455.862148226544,4873.143296438425,14753.148908950508,19909.305050321436,29606.91907677701,4843.058823967775,9933.622498573815,0.0094480339541271
-2.7743623555107995,-2.255541541574818,1.0376416278719631,0.451796306846144,0.2564463790619745,0.2660994382317377,0.7406909758541298,0.0782614827172106,0.0812073723263599,0.867938717672399,14945.867993076468,20099.26683275323,29991.506046628343,4957.888413393548,14789.849331155394,20559.980492156883,30293.51688724298,4853.32404017351,9999.999999984038,0.0252254770730398
-1.065245081751823,-0.987514235607796,0.155461692288054,0.8092915445162455,-0.0069282538895088,-0.0010770780742643,1.0,0.1396588622880303,0.0217116030743214,0.9360299011014966,15240.99021287638,20162.0819161006,30169.24615880729,4993.224641493672,15215.123170901144,20225.851883592884,30227.66759418391,4962.971791481585,3267.7243382804068,0.0021178928908466
-0.7736936940302851,-0.6897391977932305,0.1679089924741093,0.8007249861078327,0.0887585464472641,0.0149033581074265,0.9477061114156428,0.1318649802233593,0.0221413159719226,0.935351087871356,15348.560407724051,20347.211259576678,30208.227351898007,5119.240997517569,15359.755586632153,20328.763182507144,30167.96536766028,5082.404544619215,813.7320673900283,0.0010000005705551
-0.9663384219539896,-0.9314590162507198,0.0697588114065397,0.878705072089719,0.2826062072236772,0.0197142731120339,0.939264649171616,0.1187451948052885,0.0082835236498549,0.9616741887130976,14820.778767448144,19725.962419869444,29238.137637860837,4941.332251976671,14781.964294130124,19793.71879200128,29319.87209350629,4933.737930254662,9999.99999999475,0.003950973089264
-2.4329249025786237,-1.128224065048191,2.6094016750608646,0.1887427540997645,0.0456959382018518,0.1192390576873899,0.8359920892832944,0.1340777609021281,0.3498627338864233,0.6968527403074856,15803.253974441712,20326.006689303285,29817.16311526209,5083.027512651878,15749.911419574946,20510.425355179606,29925.1009697606,4963.799259927895,2486.027805496345,0.0060424966277735
-2.1763055744877717,-1.6600387363793114,1.0325336762169195,0.4531542296961504,0.0513503480786289,0.0530209636766451,0.8958626951397122,0.1377192275073892,0.1421997402639589,0.8187363819735521,15737.581299959276,20225.42161505643,31407.744496896245,5047.037099082356,15724.245049445257,20283.6093256154,31426.58128841499,4973.009974920004,1903.0144746979763,0.003102632225172
-0.791465778109816,-0.7726013822799458,0.0377287916597404,0.9136505824641012,0.2673107210467129,0.0100853105027864,0.9574882236016028,0.1366823879600556,0.0051568613389007,0.9700884893533822,15345.266342984294,20103.212773772702,29677.821134842008,5043.764162145346,15327.890532727131,20109.62175669839,29721.62918124751,5045.475111625199,9327.822944663732,0.0010000222684559
-2.2364605696731936,-2.176574373051061,0.1197723932442649,0.8355765971340022,0.2638930287554124,0.0316070996145133,0.9216066985535404,0.0717902667889243,0.0085984920649537,0.9609147956844144,15352.713234848205,20574.802802382528,30659.10039507493,5209.332878766569,15276.742861990677,20758.325422916085,30796.69627550518,5168.846803770116,9999.999999983826,0.0101514957508291
-0.6437840079257854,-0.5870739688452241,0.1134200781611225,0.8405757639701243,0.2577047466531837,0.0292288925078963,0.924871715871532,0.0795584307247998,0.009023523431183,0.9599097004712072,15344.953391655898,20219.78204526035,30003.16656319282,5033.623610070225,15275.455274637252,20385.95183699029,30145.8623106835,5004.663886972198,9999.99999998299,0.0086269616395031
-1.9849223326262757,-1.9550860719538303,0.0596725213448894,0.8888093655285084,0.2886663166767454,0.0172254469434437,0.9435025826504224,0.0473845515932924,0.0028275556663687,0.978089941301536,14948.98313782455,19545.572952940267,29882.100171863596,4903.597285279571,14902.84852299593,19644.51679074756,29981.604890497627,4885.958170820973,9999.999999959347,0.0061962417136382
-1.7415833873059257,-0.943275368069568,1.596616038472715,0.3282366455145192,0.0787606547083791,0.1257505245080096,0.8309699927524953,0.1368043065763171,0.2184239500118863,0.7683918876761667,15819.698318061106,20303.580084978523,30318.158094285274,5034.806926616201,15896.911958066228,20163.38809459595,30084.176955266143,4916.136384623072,586.9683539209183,0.00248851804725
