ll,T_NDH,T_ND,T_AMH_Alt,p_AMH_Alt,N_Anc,N_Yor,N_ND,N_Den,N_Alt,model,T_Gho,T_Gho_Den,p_Gho_Den,N_Gho
-34.482463839764456,749410.4931117548,698305.1555144464,250175.595081288,0.0879213019188875,16638.773121786944,26840.1737046622,1834.4947416292016,3528.1986727365866,2372.920730798218,345,2356218.05366961,92954.20513582916,0.0022505004268817,9938.395327566604
-37.80777513782513,767112.9585611278,690326.793882855,231968.19192463084,0.0626255255339626,16224.086914992477,27833.979818053704,2762.9287286270246,3764.882272377096,2570.481107766706,346,1441914.8128278889,452588.27256245736,0.0188618226130903,99999.99999999398
-36.77731237766597,809508.0887487249,717308.7538829964,247784.8642060057,0.0800033357058544,15677.949428432205,28644.842606724334,3238.99283562264,3614.5857376060585,2471.039980353854,347,2463898.135744722,156239.78624076393,0.0033170589510422,99999.99999999984
-39.85881074047721,784559.3143176151,655578.6024675724,241349.91088384503,0.0652783552584151,15972.040562063485,28292.594742015062,4815.792809790562,3803.61452992376,2568.2828161155244,348,3150204.7921492974,655578.6012973072,0.004229802075339,99999.99999903084
-42.84831209258533,792112.9491811665,640008.0549950288,292142.7538311888,0.1104278185722244,16053.08625387493,27839.103075923937,5357.390401122524,3197.22230329039,2457.9597378843014,349,792112.950056674,170553.9078018504,0.0192109179563674,99999.998498876
-36.71371655101076,788103.5189298572,756320.859779138,259468.79062329428,0.0845266233705461,16014.5209388952,28060.29529622023,1038.1273345735374,3542.745962623356,2548.018501632749,350,979528.8274546076,304539.9574315389,0.0339437547044844,99999.9967385329
-45.01872908244766,790575.9956088266,618347.900541308,305007.5424232159,0.1032534513256391,16027.703917088364,27966.895644168195,6358.95280522816,3676.375062646,2576.158295410616,351,3999999.959584613,513194.0058886528,0.0006717337657495,100.0153054331452
-32.91852224622681,781023.5499043111,734052.3345690606,243952.03269682568,0.0845350187558918,16146.820571886665,27736.49099368581,1638.634330070202,3638.970939139069,2377.8168000866945,352,3740709.489059923,94550.65242524742,0.0011373892125454,7583.336514328264
-32.72727121576131,769197.0686875411,743062.0910445192,249186.031332701,0.0861189273291096,16329.577105431865,27403.383841349045,904.9271646652724,3673.311153261184,2414.043489859989,353,3313944.091641354,97387.19699239412,0.00137382506046,6275.970597287276
-32.9089807453477,768355.8878200111,742917.9512217598,246442.78913660324,0.0850698898710807,16339.149646883328,27384.071578946456,880.7803318620018,3620.782819579348,2398.9828827933184,354,2463015.5615236475,97461.66780399292,0.0023259372333871,5668.967437319147
-37.83880386383979,775697.6404931098,688938.748314506,229277.408895883,0.0621883434015485,16091.990216501536,28078.10180004162,3161.447501147122,3772.903043781514,2550.3840009073083,355,2102841.714430148,417806.7919601475,0.0087157251523293,99999.99999871074
-33.89684230393107,764133.9182966433,714712.3797075562,253718.7081999693,0.0893076592278439,16419.374155934216,27226.14583055712,1739.6360275448712,3509.8858056606223,2401.295955103988,356,1566220.7082199047,94665.06763869851,0.0043566401057569,6569.130907391095
-35.280488348518894,791101.4083190094,730295.7668943295,244168.0917863185,0.0781104791079971,15950.286719162788,28194.746748219222,2126.611576224093,3689.137923609462,2473.135584794063,357,2468483.811423493,190572.7939917257,0.0037661565048401,99850.51231296844
-35.58723568257186,793578.5719160998,756051.5191651772,225577.50253713227,0.0667558415769283,15855.004930394847,28442.000185699388,1299.8719132709014,3888.393234630348,2486.57020052328,358,3484393.5264232093,303854.4494436496,0.0030182242251318,99999.99999999984
-35.567301271468764,786505.9651160145,751621.5570511278,277425.8840041932,0.0868990009113549,16029.00095626806,28049.26390711029,1190.067100024684,3843.86136612065,2674.099851640092,359,3999999.9964204975,211457.9125656364,0.0016076716416488,99999.99357003576
-38.325240204611646,802328.8488356505,653721.4871711751,260527.57226148836,0.0895620377251989,15832.85021357176,28252.77983463812,5382.509526183787,3124.1476655217443,2408.2078424878264,360,1207354.5804373834,90000.00034991495,0.0077944662204472,33456.37816438406
-38.85273964557818,790132.7504606438,711555.604729302,239163.3566328603,0.0629039312047669,15872.003597136896,28449.81026363628,2461.5798801748474,3876.802747842183,2660.441551941746,361,923919.98198335,643426.5246335194,0.1027302011733666,99999.99999999984
-37.09606722044337,766748.2537312389,736399.3539805412,279706.94534396165,0.0876511591450083,16328.65291333579,27512.73078374067,1002.542654039586,3661.1012905992025,2670.5236563755598,362,967716.3503076484,370400.3080697143,0.0370447917739397,99999.51742205246
-34.08719128386148,756643.0767277952,746788.5251624386,239282.53759292624,0.0769719614455315,16473.251028800863,27247.99321799582,341.4012273492309,3683.798309792092,2449.027554582831,363,2368975.220702981,187820.8293606465,0.0042780581987935,99999.99999947513
-32.95282136344633,772646.7452207363,757662.8393571917,246403.9326028984,0.0844172377688711,16271.244389787156,27510.776198227966,512.3901233808293,3678.136734216027,2415.79566540397,364,3060996.779543596,99644.09770439305,0.001676070204351,5697.1610942907
-33.10057445203758,770780.5897740552,719024.0817965835,244975.96065582667,0.0850604424185518,16305.887042580893,27451.042148515804,1829.5410801630835,3595.061069389361,2372.349425253501,365,3303038.0723220143,92371.89180445307,0.0013535956539427,7470.357862336501
-32.78479553465276,776566.661934003,733999.8882038427,248756.86514016497,0.08643925622207,16219.859316546535,27601.560280102167,1483.3164495425242,3661.258917437123,2401.440351717345,366,3999999.999976792,93826.9480608574,0.000971163564414,6680.981017918362
-39.45265589960356,774804.0955303666,659586.4206679764,223486.18287471283,0.0530933024965027,16068.638117811492,28174.582067226784,4222.103367091889,3793.926919714856,2625.242163229646,367,1326348.191248123,659586.4184854792,0.0282457632841879,99999.99999999984
-40.9475587796716,782254.5068686198,639167.6286406677,220117.32978262292,0.0602112206384918,15990.61542569318,28257.243954958863,5378.39724661333,3727.085430969149,2431.197004447928,368,1877474.4410978109,639167.5408007975,0.0115074628144319,99999.99999999984
-40.90902762872904,826699.4388202466,720303.0773829207,212299.9819252997,0.0572234207876264,15285.163884171154,29526.272310105443,3780.391027834396,3887.437493759166,2512.852928229408,369,3865611.590274536,425767.6692723077,0.0033580961752494,99999.99999999968
-44.685481687234514,815436.1062324097,609883.2255601909,243230.9063930929,0.0528688372998813,15432.93961678269,29324.654142878466,7739.108821856182,3582.9042944782213,2678.07289230559,370,1412432.4480362297,609883.1607796764,0.0262495663545906,99999.99999979344
-38.46425908765909,774687.2674587575,689128.382769399,229559.58724931924,0.0599095634282692,16101.84077270864,28061.022318878917,2787.5595046943063,3786.623889248666,2602.416697736915,371,927585.8020129936,609698.967781326,0.0930372290214147,99523.70904588012
-44.08658211869779,803054.9706979507,616684.35785091,244397.5298158044,0.0790106814296302,15762.089185792289,28542.07367838712,7024.909178603017,3655.392747083946,2356.375226112326,372,3359231.208430401,616684.0601194673,0.0024620615149113,99999.99999999984
-38.285129506239215,788329.9935249338,705440.6854948469,221359.62522487485,0.0832005584365422,16044.490286696027,27859.48738925764,2918.1318476379497,3166.799319000096,2120.084463330616,373,1102794.4088573807,102118.93774864484,0.0106474651215376,99999.1636893787
-32.92063171117225,768881.5966989262,739704.6952201352,246044.7248434318,0.0846184845711819,16331.379594695798,27406.627922326,1013.7669099296412,3618.165388984356,2400.526913920979,374,2446552.4049462005,98050.67730397284,0.0023482705079864,6150.729134492288
-33.9864144987597,770040.8285355229,709255.8237431272,253762.4720237624,0.0883535090521465,16324.139938207823,27403.979865005105,2148.1291390473034,3478.5388014830446,2409.210227966924,375,1609483.8251452218,94811.12273509972,0.0043541594839941,8714.445399048456
-33.5228073728353,773852.2146892413,711859.0604245248,252523.014678225,0.0875944557835281,16263.406518138288,27520.26638696254,2191.407072851228,3552.075195796773,2409.8677813981285,376,2187597.3254750185,92698.226038968,0.0025642244274821,6747.540175861143
-33.20735762138233,765244.3583092621,713799.942325309,250020.68945142205,0.0875886215591321,16398.152395435045,27279.924293405595,1823.6183253516408,3622.352643320461,2387.142192993422,377,3999998.242589258,91128.0259346579,0.0009152235918334,8111.854676077603
-33.05409124972333,776882.5675368308,727080.249960408,245417.73709656583,0.0845410706433534,16208.938323440098,27620.70382878256,1747.3713788178657,3594.997996380624,2385.6803899251177,378,2853383.3999853134,93412.4941813248,0.0017662174043133,6339.134948349679
-48.6154784351921,790926.1156020946,557120.04005722,234487.43005162737,0.0595527605131031,15855.683906735962,28541.85358814206,9018.29709867541,3345.535236328586,2410.264190745467,379,1247242.2985029125,557120.0400564383,0.0303940956207446,99998.63209313972
-34.359704369737344,788227.3943164187,694671.3762998712,265966.4537349991,0.0905948072782804,16045.042545274266,27907.651570211678,3325.138710531964,3529.220957311258,2481.796707327313,380,2412991.362309772,90000.00116438362,0.0020743780896606,9138.40831057263
-42.53900299221303,800515.9959758177,612952.8900244214,230521.1996080061,0.0562612572108199,15692.531443757498,28845.442623153784,6094.462712418818,3584.739865631811,2565.3179334747,381,918581.2281751282,612952.0400907199,0.1269718577441256,1421.8925093231408
-33.83946621094761,787791.2982451855,708573.0253764319,243777.72568168127,0.084463682219779,16043.77543504849,27916.01654650678,2809.1183903999804,3528.3226442328046,2361.232850087801,382,2376117.425525709,92162.12375139265,0.0023533903241635,7615.706091334155
-44.85004640783805,807650.3078910063,599860.2520078477,228418.9915658434,0.0556578054672862,15582.257578606032,29000.78613096032,7864.507456721495,3541.514344444724,2516.228531902212,383,1245341.869504452,599860.2520078466,0.0320426868622391,99985.98865823964
-41.51575795398188,778820.976872233,636062.6259103791,264205.8797443469,0.073248364272567,16091.213028409506,28019.989568102093,5270.873517177245,3723.438675053052,2603.027410181582,384,1344858.4423725775,636062.6259103781,0.0184799842289339,99999.95919011226
-32.75159847739574,776664.918106359,751357.8876353663,246111.71557988232,0.084252776915201,16211.322998244284,27617.8303637103,871.9841599250192,3682.027465230366,2413.2316577729043,385,3998821.332656266,96175.64418857708,0.0010255316883076,5050.364058282897
-32.72155082653675,771292.2051527044,735377.852363266,248527.7853933132,0.0867465607398755,16301.567391584817,27452.010317245185,1250.7685712092327,3669.011339951013,2395.075118340084,386,3999990.486769391,94247.06705939514,0.0009659099585081,6763.020756982376
-34.6080607022761,780750.8726903425,708368.1175230053,252989.7812773136,0.0897539114574387,16174.798141903802,27646.78231787616,2549.079283979941,3461.589087640817,2384.428415756548,387,1242828.432084201,92824.22889152488,0.0059161627117276,6279.552471375523
-34.87830128450725,780648.5051018316,700878.1619916763,261337.8930007733,0.0927301933347697,16181.101319728974,27633.549582075066,2811.1524552085084,3447.17754553804,2423.472042211379,388,1180001.432265226,95451.2008325875,0.0063833884876223,17182.74207379808
-34.463940060292806,790538.5005168497,753510.8817753402,248184.36291867148,0.0823110327814636,15980.970106648309,28074.652626578147,1262.8683853948608,3586.1719200002663,2463.223604484709,389,1685523.4252653983,139626.403450426,0.0059915676723951,99999.95356452084
-44.37174555972689,795081.7048890123,600914.7571769671,270534.1754154025,0.0780969490563788,15857.762742462117,28431.564484731734,7414.910399390562,3579.9205890225217,2534.983447681508,390,3999974.502055418,600914.7571765732,0.0021785525651781,99999.99999999984
-38.54013337351056,799694.920887664,689422.2054942218,246522.3492159123,0.0753466453633857,15790.08063628895,28537.447554427108,3974.843585266223,3785.3883691866936,2504.5825304409286,391,3999968.8404406616,330967.4171394107,0.0020752058685593,99999.99999966196
-38.77109491613962,766700.8148711745,684466.2684594404,221138.56114862897,0.0647029427039983,16259.87457834395,27709.55680029636,2289.077491082322,3812.300202211783,2433.991676031595,392,831104.9505887654,671742.8211253813,0.1928134972964501,99992.70682983524
-34.45910262920375,780157.3269479377,746184.0045793446,243144.67883739556,0.0768641154863116,16111.039139154216,27906.366294542346,1170.5989822629058,3553.645766376066,2489.523171035377,393,1676756.0677839443,179555.1988903287,0.0080992747337086,99999.22284318172
-36.30027791470511,789321.559603717,724448.7740097306,228402.7520498824,0.0666802928431708,15913.111602414516,28345.49661342663,2299.510252336383,3790.651037943852,2485.4132800845077,394,2910791.9374654163,308543.2531141543,0.0042364024500168,99993.159006605
-37.43607474771933,775634.2076781772,726189.6357948295,224574.42939297005,0.0558998516267586,16062.607762760676,28162.785688351185,1770.0531711953845,3947.745010335949,2664.0233489847897,395,2633332.4842847013,495271.4828700691,0.0064698711978611,99999.99999995684
-33.17335672214231,783596.0510276332,719428.5546072572,249516.31974866663,0.0867460104808741,16113.00304668485,27793.60125947433,2256.669033305592,3618.958586786058,2396.129183126918,396,3999952.0064953743,91886.6802538718,0.0009584990928087,7846.065010044051
-33.077417771513566,770877.2952130651,719947.7603850787,241866.31263996524,0.0846622930903159,16306.100577100537,27451.8660966261,1801.013016204062,3618.350714470927,2347.1972342446747,397,3999999.9999995297,92808.73134049776,0.0009772213877333,8664.973775489643
-33.34037054937367,779613.3628893018,732386.0629715421,230769.2309388033,0.0807302235699088,16167.13739453579,27710.83270279353,1660.4000915908882,3650.967377157935,2291.5101818441244,398,3999834.844774923,95664.89624871738,0.0010171883796166,8587.776848086693
-39.0657478455924,791212.1907249737,675859.1569055326,235634.42882328265,0.0637008055947863,15856.408985794902,28501.286184573957,4237.508662854216,3826.793220337017,2567.917030406824,399,3040732.46231908,524177.39395912,0.0045960431949394,99999.9999991328
-35.04836738099727,777087.1019005704,742594.7591417439,242260.43009395915,0.0764161920705744,16152.87832233758,27844.80481116088,1179.8643731192972,3504.77550565206,2480.8161044048484,400,1285398.8244571816,229231.1114178021,0.0160941916072434,99999.99999999948
-34.10220192775491,793530.1259873946,711603.6245182696,236433.77697793083,0.0825277522081116,15949.788597589531,28081.73029442411,2900.5139930624164,3519.8111434200177,2311.424341957239,401,2737033.8531322046,92794.4434276198,0.0019898264174781,8001.276398005922
-37.464498293329584,766377.2057391447,747774.793306368,202785.7722681438,0.047474664459626,16172.48288030371,28017.108561456134,646.2896540757271,3698.900756160999,2664.266409201988,403,1468120.1480752805,370896.1085931522,0.0226178448112068,99999.99999997873
-35.91965255205518,800490.4104733231,696852.6546872309,224227.42266771707,0.0789032544483444,15838.46481257241,28280.08563536845,3710.449364184254,3362.768349892999,2225.021157358516,404,1912852.79959544,90000.00006739455,0.0038801440072999,8065.237698881794
-36.05470487643559,774024.5373709571,709171.5662335469,247253.22101247156,0.0781981457428449,16206.447676224338,27738.91106130609,2298.2232148831645,3460.71849734062,2483.991369905657,405,1546443.0756438903,188042.16561027663,0.0093973488275218,99999.99890365852
-45.19502766308243,785978.5733905904,650331.9109423074,340690.69642168854,0.1242998310039458,16146.830396484582,27668.294670310835,4787.814261375984,3833.6653278285817,2702.566966202285,406,785978.5735933016,475453.5951798352,3.234274547513407e-05,100.0000000800648
-33.19761610634005,782137.1890474707,727445.4859882655,244230.6263715772,0.0837133364382534,16126.52507266412,27776.63237634347,1917.7149700423383,3585.556583767972,2388.595311313086,407,2724687.8952387464,94420.46762958688,0.0019591191890254,7040.716820207137
-33.43314840016336,763837.8453854492,715909.335368128,252489.6150743763,0.0878286080577167,16416.364021133893,27243.84220702197,1692.1738368908611,3568.165922452883,2408.998924209397,408,2271987.753443672,93544.14761516024,0.0024300903169228,6910.567068666758
-36.05585827913106,773586.1462401202,716129.5401457192,242635.26020507133,0.0741846754457828,16184.028042588556,27842.62921409462,2045.8653999819528,3802.446720245018,2507.015865820543,409,3999896.811320773,296164.81447613216,0.0022098479183358,99999.99999864891
-34.39250932715541,785598.5507585072,710958.5547531616,248167.691004556,0.0853241709708469,16078.923694729569,27879.43558042305,2649.2023060440765,3664.749215604557,2398.560510762182,410,3999999.999962809,112531.98931701748,0.00098474335226,19784.945469339906
-38.72355128132986,785916.9978577172,691243.7370778031,236899.9124004051,0.0624666063682463,15935.351303029483,28351.56016123252,3305.343419570064,3747.065464009445,2620.011108969023,411,1122669.294207167,501320.7971699539,0.0388396628711535,99999.99999994156
-44.43570535367984,806804.768087128,618048.9265099271,254471.94404647185,0.0841664032330195,15738.085401515911,28531.16797284755,7045.809984028388,3394.916976753588,2378.7911138328536,412,1537600.3766894713,217040.4071199882,0.0071030778713806,99999.99483039124
-36.748660408442575,775430.9800102946,723569.7873824469,232444.67630290583,0.0621753000019902,16090.044077460148,28070.250893111574,1798.570437410743,3774.220613364568,2616.5412293730046,413,1269812.8487335888,434792.60805075546,0.0268503602828663,99900.1271312515
-37.81288816162795,797713.4239216485,703095.7739984626,261093.4328610055,0.0837045615412555,15876.699911041307,28291.39641061039,3380.1686822690326,3771.609669610047,2540.381408622781,414,3860414.654754244,196549.7435675808,0.0012457907543416,99999.99999585826
-38.771530864298455,810790.8791366342,710979.7676540134,245287.7498255581,0.0795418144369036,15660.232986919877,28685.166652937023,3469.1314934313887,3456.311082108224,2450.564116692667,415,1211623.4592548583,216530.6053081968,0.0157183995194943,99966.162381117
-40.39616129518491,795558.1498481925,725119.2579689343,311895.8977131549,0.097525870628747,15918.92066343814,28198.350140257364,2427.08653757339,3971.998693540011,2802.0824019197184,416,3999999.959432628,314238.4595979597,0.0011003394400484,7638.627321923511
-37.43107135894197,752344.9332438181,700081.907210045,223025.99935192565,0.0744314678793807,16531.80003885688,27154.3654608052,1885.6435564048008,3588.580929860549,2280.104016936379,417,2056486.1829990668,217952.6306268336,0.0059044574402717,99999.86829391794
-34.18612498197098,749101.6448527754,702907.2583628144,256367.9817033927,0.0916442108334233,16655.024029128683,26801.2264266198,1647.8048835263803,3627.916796411877,2391.7555073000767,418,3924115.7846541065,90033.35238194861,0.0008559858657123,8951.450732312653
-33.124819822065305,767226.6029236283,742780.623724517,250773.62854520185,0.0862531336076498,16358.389264024718,27351.1359969072,844.291705734388,3595.518015309728,2427.053953907041,419,2013297.889279052,100227.65088656604,0.0032661783484362,6285.256768944398
-33.60175583766366,772366.5977980532,701646.6173972269,253170.66346108567,0.087872221664267,16289.600364586646,27479.73471580703,2523.459925234198,3581.26255583809,2406.1678065426568,420,3079577.184110136,90000.07234211754,0.0013833933503049,9654.744321164442
-36.04206228117496,782086.826932698,712095.0771189327,240455.53935292503,0.0739566423134378,16071.739617103802,27990.59743645689,2504.74738057863,3619.907029958826,2480.273413598665,421,2426193.6899913917,200014.59862362212,0.0041247541582692,99999.9999999906
-46.77089179667024,805517.9555720935,566047.6491828583,251444.19605296952,0.0624069431341129,15636.633752884203,28936.70295361748,7062.614990831136,3372.2872652323763,2550.873419334606,422,873889.6111524062,566047.6491728727,0.1999922622676988,1240.0392942100727
-37.733906222286514,790062.9149356119,658327.9108351981,312295.8176404375,0.1039228701438005,16035.77231623125,27935.801338473382,4731.456110131123,3558.6373190158065,2672.223502504102,423,3999999.9999833154,90000.1010076519,0.0006788340693546,45045.39709109202
-33.73646989062999,770662.2671321102,696901.0704488918,254374.01230018772,0.090786829222937,16322.774343845636,27407.48737738638,2632.8402596331443,3595.2375874932527,2379.693879390868,424,3999999.999626381,90000.91017969952,0.0008573351222926,9695.616351843057
-43.173095126345096,810330.7733355196,668771.4818693469,222831.98219685844,0.0524044025019008,15517.52511517193,29193.77311376893,5038.607645671226,3455.170466144259,2653.0279471786444,425,1212387.9139002184,386111.9500802172,0.0379395708476575,99999.99999999984
-36.76807325458496,778455.8282470759,664136.9397495112,241064.3228296853,0.0830409252013288,16173.141130350805,27680.9323384989,4182.920605632301,3188.803196410122,2314.7229904923056,426,1788472.328838701,90000.00000000269,0.0045806543229134,14328.873666136524
-36.78354633669365,786899.2387041794,714993.1659840021,243131.1722058636,0.0707236750843959,15959.644864128384,28254.43180873912,2546.231181747129,3794.477612594126,2563.928227688155,427,2025674.811582432,345487.337141316,0.0077802414613812,99999.99999999984
-36.95274595492299,796973.5153548591,732008.8438077207,235863.65346531116,0.0667904652277172,15781.295818977926,28612.75906547944,2284.64185967466,3907.5528456726415,2575.959399477411,428,3941773.4206821513,383790.8846838482,0.0028046118696521,99497.0330700672
-33.7746970884659,749765.0961665622,717675.3928515081,239502.9568869902,0.0839859133710737,16625.338447110975,26865.582039864315,1140.766395283397,3570.816760329134,2328.622167766932,429,2868151.045122044,93560.70320464976,0.0017488403447989,9076.795269021752
-33.37906738698826,771388.2506452947,722285.5896187843,256221.19296870485,0.0859220070588116,16292.988268074723,27501.568221276026,1730.6808977170483,3617.423168785094,2477.2612377598407,430,3999999.9999993024,97830.69139130064,0.0010465341766088,12334.69410225386
-34.45560215989276,797869.1942994936,784359.1314731238,247241.5227519948,0.0843554357140498,15884.971931740152,28198.18347447957,449.8940331825439,3772.45619306261,2441.719651135894,431,3999999.3320457297,103640.00802349676,0.0010931031799628,5224.136417366821
-33.205854500649494,765665.5787635084,715027.135293656,248384.4832746712,0.0880661162148577,16395.65098015308,27283.103939889963,1791.9109321636454,3645.015606111055,2366.1035270094103,432,3999999.9989540656,91462.8686536066,0.0008874337273499,8159.891556723932
-39.31494286273281,777030.7067504491,666854.1076043023,232232.9391474695,0.0603123107172787,16065.622614543656,28131.89754998792,3925.601051148336,3741.8347488156674,2584.377235169075,433,1122896.4596219813,558374.8345486198,0.0396724457710139,99952.555769019
-44.071383406948286,794923.0318016447,611684.1449077383,273401.908388093,0.0655874614809951,15793.74456720949,28633.38454205929,6820.5055352152285,3603.996177697805,2704.633276571006,434,1321568.780022023,611684.1393423694,0.0257060023089507,99999.99917014437
-38.79592469913613,780558.785209382,684183.0617290555,233592.76623784692,0.0608403542268031,16014.793003075916,28200.850000620827,3433.293724284507,3835.500083603242,2608.556814524632,435,1195312.4436771376,587882.0467545792,0.0316671180562664,99999.9999636474
-47.64868662810504,790771.2201283062,596605.9804871161,294890.4423572626,0.1075322641238587,16041.697394051096,27940.06983151505,7216.977464943328,3565.72749642883,2458.018099832435,436,3999999.92790984,373361.7112947792,0.0006776265162237,99999.99999819291
-39.322138958522565,757789.5843108033,668335.0454631483,233771.272863824,0.0600347910877073,16369.50814910964,27556.86954053383,3155.284400278961,3829.476970077125,2605.7291472320144,437,1008007.8802773316,668335.0454608949,0.05387885052138,99970.40130786425
-37.17826319272605,785061.7609005349,711028.4169793982,232832.61333040832,0.0639331724353749,15957.51519753407,28304.59676430275,2623.9125558540704,3770.385945728176,2576.93839536831,438,1585568.8679714138,393622.3832299169,0.0147972753932349,99998.4010580784
-38.01818967902526,774887.426687828,710152.8968235549,230781.046584888,0.0731687303165502,16173.246773878713,27833.66432747145,2213.041025401253,3515.416393927349,2398.4726569542654,439,1007267.9364347768,350522.32252888696,0.0391037267429385,99805.79673146996
-33.48526123684529,769455.6723251229,704467.9903373941,246668.1073764449,0.0861585749870636,16330.126284648588,27396.81843449353,2322.3804707515087,3585.1286680839085,2359.8112462672225,440,3999999.99999872,90000.62554426353,0.0009153479121838,8771.918610274955
-33.26807388728437,785301.8095365576,746262.8597474556,253074.31950522287,0.0864128101756247,16080.286738738234,27851.029421579125,1341.4922459949005,3632.910373439378,2450.6051824260685,441,2403038.142785293,97965.26292226148,0.0024085742299195,5581.561394159753
-33.472993383118535,784301.3277835423,707846.5448839526,249533.1283841278,0.0867590820205461,16102.736796564644,27812.932936388926,2710.870216687742,3578.506788056793,2389.1521486459,442,3649210.324071739,90157.588393721,0.0011065869279865,8656.120832846938
-39.74455981185019,767498.4195807459,651608.5449935639,224401.92086360056,0.0558370346057443,16197.206805230431,27918.72077060946,4196.6717152015,3764.209599348492,2572.84672107747,443,1135061.0626070672,651608.544889678,0.0410043281143719,99999.99999963444
-42.46190742612527,782402.8664165441,626837.2686563252,267651.30007155606,0.0660329850653519,15999.672454235511,28232.4546242917,5577.161196848803,3660.747563355535,2698.165971954272,444,1029584.1197456174,626837.2686563219,0.0520857273467613,99999.99999580836
-41.805702912278704,788318.0518412828,631839.0681172372,268076.01697421115,0.0787682299440762,15965.072424595472,28226.18666038322,5861.771650121825,3716.7001863194696,2562.85985687119,445,3801957.223512754,631839.0681170711,0.0023222896744119,99999.9999999661
-33.52069173688851,780814.6547312909,739389.7911510412,242391.82386829576,0.0835944325053546,16149.5239986794,27722.97367268516,1436.2435074855714,3552.5348793180638,2377.110867936322,446,1764364.7535414342,97486.0479800846,0.0040333044439482,5132.495929004304
-37.900741553804295,780479.2000657929,700998.5396267487,231591.3990359286,0.061018934583193,16015.070792757931,28212.74480836881,2804.3344635937337,3767.8251528773294,2608.995995154094,447,1239804.908200432,468535.5634056132,0.028287580773295,99999.99873205712
-45.0451580129333,784774.834498839,603643.133350175,285237.7392838527,0.0707372044129974,15968.847207177958,28309.48989683382,6972.879378063361,3582.658357755161,2703.420222956332,448,3096937.0382159315,603643.1332685151,0.0042433746681269,99999.97636571329
-38.70144078841316,800735.4858068151,709828.5496054112,233671.867301312,0.0677320371753476,15728.823791047276,28673.52345586835,3247.4103983336786,3945.749898735045,2518.1253298644315,449,3999977.3531520655,514443.9652668851,0.0026140755134594,99995.29339417064
-39.88669108832509,783362.8190258654,666596.8587543569,244043.9645279643,0.0668817961679137,16001.380872364438,28191.598867832006,4147.567794992519,3708.5843451477226,2579.674157589934,450,1071839.3865336974,519307.4416253796,0.0392741680507479,99999.99999880222
-34.43397939939766,749092.7556067314,696812.9125596136,246349.8110173157,0.0880404315554091,16647.352877429577,26823.87449225807,1881.278189336196,3563.401965528906,2333.383607556289,451,3999999.9988950766,90000.00000296975,0.0009209061608526,10011.126938900816
-33.15242992670812,774570.5918884017,715312.4779660379,245288.7310620226,0.0859038560532444,16253.37921201982,27541.78039400973,2099.029478643578,3618.4215364114616,2363.4141418834565,452,3993448.054300107,90604.74156866172,0.0009277851867365,7399.870076087647
-33.61634753586415,792386.1356680888,722730.4947143442,248570.7408326828,0.0847828395280316,15970.737699988882,28049.04058935181,2441.955004090345,3587.613797592528,2412.9987833615505,453,2803242.4479395687,93902.9016379922,0.0018212304439613,7435.929941437228
-32.97776550393447,785772.0981238271,738105.1005984012,248356.7785058009,0.0859387277970399,16072.784015828684,27853.32028614948,1653.4490378001112,3670.1342665028615,2405.161014151904,454,3999999.999989952,94213.89641521042,0.0009801824283481,6665.193942894949
-34.15884028900352,782429.4586040406,724995.7748053249,245961.8361085544,0.0863937157795035,16137.164256460816,27725.346931301523,2004.4971592419408,3492.472703279775,2366.7851513510727,455,1388834.6296363557,96230.76516672954,0.0055161000759132,5684.080700207401
-40.35411345904125,764061.4928055875,641143.4722594132,213201.9277086077,0.0527676560452086,16239.764350749403,27863.021870070654,4062.8635360017406,3697.1439472486927,2527.508515260515,456,908149.9280749988,641143.472259412,0.1130788984342099,8362.91733493668
-42.55834894205638,815151.9586295884,642181.2730201242,203305.2769641745,0.0487842473445145,15436.73490435262,29334.88338892407,6548.474316387228,3730.5395717003994,2506.7520422785137,457,2772325.500386007,642181.2230629956,0.0067468927304983,99999.99999998954
-50.22506184605991,824051.872571951,562016.6832593875,215893.3428891995,0.0561823083101965,15342.094463549834,29422.29295754355,10288.023681937051,3372.192916992068,2330.00542573684,458,1675747.299733673,562016.3908288322,0.0148477322274871,99999.99999987088
-41.33902483695927,789349.8799300706,649076.4017227974,271376.98282572185,0.0870375585965944,15986.571143084491,28118.737779188352,5153.010472847589,3759.427457598634,2524.8565982482287,459,3999999.999999999,462605.111720976,0.001521774400818,99999.99999942786
-42.92756273050476,803813.295104971,616719.1167357417,254060.6031838131,0.0688366633092889,15683.966686517237,28801.74508700364,7108.090409559612,3641.321003002773,2553.8804797505645,460,3999999.999999757,616719.1167357406,0.0027494358362117,99999.99999999968
-38.82035827275868,792170.0760918881,700903.6067957777,228570.56691646573,0.057062522705101,15809.973891502686,28613.03019275701,3199.477682896267,3802.9255679548687,2654.317605932153,461,1245811.684707645,517059.788090769,0.0323558873152052,99947.80704619818
-33.22253940792005,774556.8760318977,735487.550921939,251128.48884779803,0.0863727986821141,16246.98426395869,27552.106710774464,1355.9845469236705,3576.5349497301013,2426.0843509766187,462,1983904.252611179,97914.42582789429,0.003289735940362,5957.2917397749015
-33.98009589322908,792620.7829695098,697996.9749473581,250319.08362229916,0.0863655253753552,15973.38632040856,28042.00404515308,3374.996041100482,3552.633698098545,2393.7602994464287,463,3999999.919120483,90000.00146037021,0.0009463968932311,10224.332771384485
