ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD,T_pHN,p_HN
-156.81735686130827,721822.4936513292,665023.3923831354,124183.85258116235,84272.32966675283,16743.001194690572,26662.276088143222,2227.005468211711,3503.2948859593835,2787.951843074024,478.28421300952414,187.9685091548588,1419.9815536184665,1.504349197405956e-05,264806.29302614566,0.1047597160258859
-207.8937965890214,766783.4008106121,713115.9787683432,123475.277946141,86563.15861935384,16250.830621012292,27727.09319263764,2002.512941458796,3755.698650320053,2881.976975154656,437.3130969007108,332.0716003713677,1570.0433231136865,1.474555179945029e-05,265251.54609794944,0.1033185609903375
-151.69151586091482,742575.6740733449,684872.2134182057,117220.22141408623,87700.92131160026,16567.349301184287,26257.70309331655,2218.7044644039856,3690.556732855033,2798.023874528368,203.77515481186825,414.73176517719486,1672.1242420841668,4.3438276286805696e-05,279921.4155621268,0.115585034196132
-165.01385878572702,785539.4582464033,734647.1346179447,129259.9388318752,98482.7358214192,16146.400695890876,28567.5353195526,1915.0141320873245,3619.985594778424,2683.1234417402525,553.6868093520415,990.7376379004552,2232.239694392176,2.0072351217305138e-05,266845.0567970172,0.105507836809951
-264.15361361259943,775266.5514403256,720526.0667028448,121515.28937965693,88697.50907901327,16557.27425050934,27353.81095365318,2107.551956481033,3503.939044125568,2952.671502712421,277.0217758809212,338.6962521929536,1698.6533665083048,3.237534793565483e-05,283188.52925067104,0.1072398580459708
-308.1038013675964,717240.1210573138,666209.3445810298,119504.34737968649,84956.39499093554,17117.533193517436,26190.842305542454,2188.8655688066083,3535.595244810141,2759.630183403333,252.97743562556903,224.5270444056407,1540.6881201027757,3.36691326848049e-05,215922.75838594243,0.0791042006807504
-152.69963707772655,763408.3375883842,710812.2388697744,121426.32934570008,84310.76007404744,16298.366977545857,27453.38909094227,2039.261615679,3637.387668313956,2805.970954929379,375.4102957193712,180.17174687660705,1309.123548261593,2.376191850393558e-05,232636.9590655842,0.0876621440585354
-204.78535888016893,765588.0317451641,710252.0136135165,129526.18505261248,84035.09575272196,16617.80492015678,26872.265401600613,2000.5382719516645,3737.965595436964,2848.0049346185274,755.2846780477967,174.008654776174,1502.2167137554754,1.1064866269639596e-05,275882.5944086316,0.109728262194814
-205.39491477237885,753700.1258080442,717435.301348665,119783.45571826724,82210.38879107105,16625.154092453507,25969.383168266188,1404.0138020529582,3799.135409389081,2901.0073970609265,319.8269116558964,94.38575564184475,1466.9511835556057,2.855212359152917e-05,231386.8838096131,0.0882872929373215
-163.43368391833715,741234.312698977,689260.1104885446,124002.83739344032,86392.2747323352,16814.5903665755,26842.181411165097,2110.7143315879016,3756.3099205080666,2830.140777887936,405.0934590028948,272.2949996500183,1702.6586896945532,1.8735342365228096e-05,208668.3244469373,0.0667014640295248
-157.2624314328317,767271.8584760786,751251.0299318254,134423.41273002178,93528.7456057099,16181.5569622491,27567.33790410341,548.0591542986306,3858.0794607072535,2875.850184658528,979.3710832120788,559.5442546693965,1841.183781749888,6.255599874954368e-06,295555.8290129534,0.1161857290672408
